,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH916T1
MIA,-0.001511284683180852,0.05384107901085123,-0.03155606622153483,-0.018231119512434783,-0.03389427781351323,0.023370879320001814,0.018028954252263245,-0.047123676521592654,0.00993850235134126
COL4A4,-0.018052263961361257,-0.0370980726270563,-0.01352683676284897,0.031609947814566566,0.08724287115979883,-0.025404191434044144,-0.017888228888024507,0.03710339676073104,0.05797956507343379
TAC1,-0.022227797589933266,0.014424627530715703,0.001278743036137122,-0.032594513187086505,-0.015038740036713164,-0.01024272623464189,-0.03170168527845047,,-0.005144561941260544
RARRES2,-0.02102752920577124,-0.04346150404959543,-0.03625782720626988,0.10356862332177624,0.047852002020501445,-0.013631458834753057,0.03891546257804188,0.04307931495981864,-0.04386677821053429
FGF7,,0.06290236198813241,-0.01785095066729935,-0.03143684796352292,0.026067219538706415,-0.0215687163362573,0.0010362299729437827,-0.0646297025997091,0.05279963257158806
HBEGF,-0.029099489037575164,0.042787986630602355,0.043725350055747327,0.009206359944783775,0.08129629742916308,0.05829563757881186,0.026922886158490908,0.01541057534282017,0.030797150555674346
CSF3,,-0.02596724064594744,0.01836228671871948,-0.0251805954499983,0.008497078103017303,,,,-0.018372292310698812
PI3,0.052974045368465575,-0.0532554484608838,0.07201999164774116,-0.019829893598257126,-0.01804079177030646,,,,0.08530178356045982
PCSK1N,-0.03170312968899594,0.027452946582545542,-0.09842882569828143,-0.012041753369278567,-0.052338353001016226,0.04650560884839552,-0.049734485340016336,-0.06719855380399528,0.020220572745518816
NTS,,,,-0.005702444990420124,-0.019692756057659164,-0.029021335665324482,,,0.06422418738810272
SFRP1,0.016798407329635837,,-0.02717416146642485,-0.01873078163343426,0.055795611824621526,-0.0041802108277616806,-0.016731214286730554,-0.044879017770419756,-0.026574641152868533
CXCL13,,-0.01885528922537789,,-0.01856244380174176,,,,,
MICA,0.03958737002463788,-0.03124662370557064,0.031277521808242906,-0.036295010994635064,0.06891942187501704,-0.013967099676924135,0.000874131151218139,0.06005891810358186,0.06189686074275542
TG,0.0835678281366824,,0.0405420962880869,0.03298368736245746,-0.019336915074593498,-0.024514370732171557,-0.018872410637134584,0.008886725191164409,0.011751175310777377
ADA,-0.06946987481463854,0.04448077038905942,0.008256454058427957,-0.019288410504798775,0.03343710349918338,0.033141690894017806,0.005977876835762422,-0.025700028056254105,-0.014508560472698743
LAMC3,-0.051893265255576845,0.00029103012931852844,0.01921737834529763,-0.0323710947173426,0.11184347440472595,0.04613700632981723,0.08259000207540385,-0.09522847789617149,-0.05783339478531429
CCL7,-0.015923526885307064,,0.019490342696329887,-0.024610373350809137,,,,,0.02267823665411479
NGF,-0.0009029332259336675,,0.0006766129430888163,0.0022240906160082355,,,,-0.07942773468878293,-0.02743585623483756
TNFSF15,,,-0.023609565545158175,-0.018221436915542222,,,,-0.04824352669616916,-0.016537183684509054
HMGB1,-0.051502173274356036,0.04942442853255584,-0.039968303960224924,-0.0524466151355411,0.09041839655422212,-0.050549327823993795,-0.012235194528841028,0.0657293085178154,-0.001674967940173533
ITGB3BP,-0.04085500970939819,0.05797880534772198,0.020789116384692784,-0.016918923732438026,0.04291774343841765,-0.016173142539618816,-0.005235368984908156,-0.006174033003249762,-0.046829018565835996
AANAT,0.07766629819389592,,0.032534207231862046,-0.016418604407703045,0.037726944129746365,-0.022045916861870362,0.0225565711733493,,-0.02036982241827929
RELN,0.06500461477202435,-0.02924308056898264,-0.02104864247089139,0.021530001885098703,-0.005969692354306743,-0.03002501790200746,0.052364339870458715,0.009818983298724047,
IL15,-0.04298779005466481,,-0.0055254775516109505,0.07977035037976667,0.17623993598803397,0.045154786379676584,-0.015630347508447665,-0.03280719994817816,0.026820647691990412
UTS2,,,,,0.018875452455969815,,,,
BSG,-0.03195218534009237,0.01613744599357464,-0.0012800366825707692,0.010213552548434333,0.04333197784173042,0.05980042125026916,0.0541569177440356,0.02211677565109668,0.007015717632865841
ADAMTS3,0.007010310872088754,,-0.02522290677983389,-0.020462496373707492,0.049021111603441685,0.03559279128581807,-0.0005411991340062893,,0.01357717660943478
CD34,-0.027651004611592086,0.05999871751205179,-0.010755549205552373,-0.010428015887318265,0.04500636868913476,0.008165892948754897,-0.03619738053832837,-0.08664663916484482,-0.03133911564994442
CCL23,,,,,0.029515526481023888,,,,
PLAT,-0.038882435765669646,0.02776159836943391,-0.037412806226600516,-0.038820202800231754,0.04418057602338317,0.028324884771607613,0.026991782640123325,-0.008885052110343353,0.036786796105097046
LTA,,,-0.02717416019517486,,,-0.007717500610546625,0.11579599299955255,,-0.027414711169089893
CKLF,-0.03998831202180307,0.037080605965668846,-0.02008135110126902,-0.00030629239793609244,0.03965525587384762,-0.002233524717695093,0.032198788414552745,0.05114995234657889,-0.010328832502765263
CD24,0.022148639601581664,-0.033840870107962995,0.01319359415021597,-0.04879140624949676,0.16365028746810534,-0.03699231577565754,0.042829245054542,0.08964832294482462,0.06204170045475381
HSP90AA1,0.0697796662267894,-0.013964670666797081,0.01024390632009511,-0.034376501557880974,-0.04849323881186696,0.039677821167117225,-0.0593561739805414,-0.046526703744584,0.04180164184257791
BMP4,-0.026829077409887436,0.1016998659771407,0.048873979040656886,0.06704946961640638,0.06325108746613034,-0.02514253809677557,0.036319924204051494,-0.008157221597016161,0.12244775174662058
SCGB3A1,-0.015923525292975648,-0.027756412339757376,,-0.01955253097938889,,,-0.010906651135015785,-0.06117256666664098,-0.0403670965873644
IGFBP4,-0.03691219126093042,0.03333022052574551,-0.07528992637918434,-0.014662458525174154,0.04970748332207801,-0.0014492948731722897,0.03403837829641548,-0.0843165707287263,-0.028621315549868576
RSPO4,,,0.038237790989025154,-0.006171998268363193,,-0.002092793592535466,-0.021681755384818927,-0.03668353652422196,0.14121466287271572
LEFTY2,-0.008946215219150946,0.0823275703071853,-0.006665791049020072,0.10174922009594362,0.05953911299347502,-0.00568812107737599,-0.01929549182701733,,0.03806808456951554
PF4,0.02413577686298476,,-0.018498406876051716,,,,,,-0.012512234601839678
ANGPTL2,0.005758177931769875,0.06852932527157404,0.0328056248031187,0.04973519378952085,0.03812720548381355,-0.06507858418949924,0.03811836022307204,-0.045576497092189035,0.05511314787269725
LRIG2,0.001249057004754504,0.0493759805736801,0.008221182479897836,-0.01677613849098763,-0.011315307762451376,-0.02171111618778484,0.011487662081776942,-0.04423413213172618,0.007682328007322994
ICOSLG,-0.03298220278055305,0.008893218667378685,0.007693739154101868,0.032691485919007744,0.05394603067120778,-0.0071741924591158385,0.03185084609212009,-0.026493819876508017,0.03418350471131895
WIF1,-0.01796252225864898,0.04624740809255491,,-0.03513803112176525,-0.016756487469637912,-0.019056321335938677,0.029842037360024023,,
NPPC,-0.020333542587682992,0.07417372708986694,0.06443086686695261,-0.03936604227590821,0.0739768604100384,-0.020782423054551358,0.0383351786398312,0.09214114579095882,
LYZ,0.00927362739481773,0.03676241492223595,0.009514992933815265,-0.03813010050139012,0.04389018996444361,0.0009321258991037729,0.03544363565688582,0.050669763424604025,0.017720433270199187
EREG,,-0.005478239116983341,,-0.031756840767908336,,,,,-0.041402554530397415
SPTAN1,-0.01928529870841824,0.09710446022458302,-0.024269062087406954,0.039708499998705536,0.03872246354782094,-0.008077915425967317,-0.01756696488954979,0.06203641773509389,-0.04627446612058288
LIPC,0.013515802572995351,,0.05469391043806152,-0.02184837582603708,0.054405942898040044,0.0027456640478905375,-0.024553817300564596,0.109991490510311,0.08549262306747013
COL8A1,0.00686253823626561,-0.03242057385942794,0.011113566256701799,-0.03439748607259565,0.14354232502503383,0.017778426271589893,0.04918831642098437,0.13388349790882426,0.011381657164131354
GSTM2,0.01950388355992899,-0.018970033609281525,0.04299175935758636,0.018256632711301936,0.0026532311082014047,0.04941081864160784,0.026746814387716516,-0.05742130166754043,-0.009047727991803693
SPX,-0.03270669526419563,,0.01562435636571386,-0.03447255128432262,-0.05068492180795645,-0.04012066546644506,-0.03358605552452521,,0.016927372008580844
MFGE8,-0.03430039143659798,-0.0024695193380059916,0.023229958625725126,-0.0854540026736814,0.04106537401363603,0.01795214609005077,0.03531386607091766,-0.05467678090880635,-0.047675475012991235
TGFA,-0.012014761910062462,0.021356516417541677,0.04478805078213835,-0.017203233317491753,-0.03654488639919421,0.035669519238966954,-0.026292059088916193,0.06401687439625725,0.06252593634086993
SLIT2,-0.04055094369640816,-0.02063051370514057,0.01862068110938649,-0.020574304455712997,-0.015239200858531044,0.014453762069979878,-0.03515866257069961,-0.046578862989342655,0.057232663435468636
PLTP,0.023890915122377752,0.08412648517371303,-0.01057117274945576,-0.030632710439956218,0.0633461624978788,-7.568953235782949e-05,-0.025069673372814405,-0.10262588896081766,-0.05372993441596248
APOD,-0.03619507986783881,0.08557524972453437,-0.01244361187928614,-0.01944172187630046,0.04456212820985243,-0.0211636757393534,-0.05855437383781239,-0.025131134503883795,-0.07351409636897194
B2M,-0.034024110685052664,0.09573307731235649,0.02632701177126128,-0.016732684838217004,0.06026992312033256,-0.005293577252724774,0.0312767667419045,-0.06289283406481429,-0.0317683923769644
OMG,-0.0061404781430962705,0.05494080915846014,-0.048532002151579,0.04606341966635617,-0.029160662247276047,0.0048297926379163945,-0.048859976276667265,-0.037454911427211836,0.042762148623478685
CXCL3,0.08724568247901976,-0.0029398375706315336,0.06762802497797325,-0.021846729452300227,0.08016493442558349,0.0161249041302538,-0.011256682038805246,,0.017184649719360512
CXCL10,-0.013005622631908005,,0.02551440419162072,0.06607522563973096,0.0658281466135451,-0.014969768253346045,-0.017888230018120104,0.08162219055006086,0.036752720142115405
RSPO3,-0.02163008586652027,-0.025967241455894633,-0.021482290718310273,-0.02184836235544161,-0.023731153957709722,-0.006395026165990047,0.016338763417463927,,-0.019537402531090004
CORT,0.002255476322482477,-0.005204963476434592,-0.016013202667611543,-0.026516286497743572,-0.0036934093575831397,0.06057405105307953,0.013427338317864695,,
NCAN,-0.04744386116911787,0.07276517613705516,-0.04135150290170111,-0.0781515628630324,0.04830478522729892,0.019860196633266634,-0.02372602617338401,-0.007164555894090338,-0.005358136135457242
PRG4,0.08915507082910169,0.09953241811006837,-0.006716201929987698,-0.015643349006846365,-0.020557626770607955,0.037975875256310195,-0.01375290994419053,,0.05217597873073139
ZG16B,-0.022081123554620108,,-0.024607623696105297,,-0.02219526169398152,-0.01687116100584562,,,0.010182169048787153
TGM2,-0.023442439748792707,0.03126705019089874,0.011830463371784452,0.008203541671510155,0.021962841659648145,0.04412326190698141,-0.015679085394748334,-0.12039572576449882,0.0066163675504704
VEGFC,-0.030405585654747488,0.05812643865878517,-0.007909222381125867,-0.024080297826316995,0.08608396987912122,0.007110441957090452,0.009844504477543783,-0.07208288860186585,-0.031977520013591665
WNT6,-0.025692258608088638,-0.014566384044349356,0.06299074912547886,-0.02155502887509237,0.05833288892043143,0.028785528070155608,-0.012249382080434246,,-0.029420960559991903
NRG4,-0.014666127297151057,0.006454193886005496,-0.0033191700432681063,-0.022281904939815803,0.00485714286598105,-0.015065272629383899,0.024184589025512147,-0.04464145305470984,-0.0195374047207667
PMCH,-0.016903500981201667,,-0.018876558605119463,,,-0.002440793578471561,,,-0.0323052202640359
COL9A1,-0.0027878698188204608,0.031057554716794823,-0.005826731858895723,0.0011579296328553075,0.02281441208117835,-0.019816740205588636,0.055882087182306174,0.010154173734363673,-0.005199169777202582
GDF11,-0.03562650415424414,0.056454989992271935,-0.02577216740343958,-0.020746915114250728,0.05835923825675733,0.04707284869383018,-0.0034770782438307466,0.04896806643164338,0.06089536180097158
RAET1E,,,,,,,,,-0.0011954075952740556
SORBS1,-0.003166315027617037,0.044421630597749055,0.015704715885687424,0.05639018027936351,0.005699460890535688,-0.019075644892992308,0.01191855312001251,0.09797692988017315,0.02423129082554609
DLL1,-0.002493435793057878,0.07691953097704102,0.02046965420835438,0.023876463344509914,0.020225790552042364,0.013855260732685278,0.0711990540701988,0.04248582542901986,0.008398213589736832
TLN1,-0.021206490784305778,0.03218287260509809,-0.04530393681331332,0.03933310583663216,0.04184810314715619,0.003606263590727448,0.036862402123118525,0.039969822544476515,0.03262233832385801
COL2A1,-0.0005637461011672556,,,-0.013971883787226845,-0.01897495444840344,,0.04772919639426255,,0.07330143878234235
SHH,,,0.05596556193025409,-0.012951863996115484,-0.014916619773980906,0.029335963430031777,-0.010906650181706579,,0.08173927985461163
PON2,-0.045931808927068385,0.05448301645082164,-0.08483407494259464,0.06406309564310264,0.04048906748592917,-0.032766011492152546,0.0014182747665797552,-0.15482772671254547,0.0037031752058635935
ICAM5,0.028647891759930676,-0.007838924535409998,-0.0164736202276483,-0.03705335636226754,-0.0038086643817169612,0.03395358793114114,-0.021300098660640764,,-0.0026237324208875324
HPX,0.006331430940318118,-0.025967248282595407,0.01807537418673948,-0.009640106268413004,-0.027631486892373654,0.0710808018171724,0.02131557348412216,0.008227619761166328,0.030450617758720565
SFRP2,-0.021170369312251133,,-0.025092581199298837,,-0.015143777428623878,0.0029751217031985843,0.009850190535128816,,-0.014130243527952892
CFC1,,,,,,-0.0076897559714357,,,
CD70,-0.03867774070474135,,0.03179823428409395,,,0.010506910104322533,,-0.04844893757169512,0.025796126112018255
HP,-0.041143213626414696,0.10230208968499377,-0.02093764660036892,-0.009723792434995023,-0.013534169818051361,-0.009453752204234596,0.000628821472987936,0.005080094508294159,-0.029225820572533773
CXCL2,0.028298720280207537,0.04435660668565007,0.08179063916581568,-0.0040268014500343475,0.07134429671097532,0.013624028175783079,-0.021586882062886233,-0.0224065493724546,0.0693300505427033
NPPB,0.12957532849990033,-0.10049689518243107,0.04030922627789266,,,-0.0035337078918206205,-0.014035393807991538,,0.08630709044783137
CCK,-0.004683846208012636,0.009468481396171206,-0.005992825507163612,-0.06227398869286137,-0.052545056734149276,-0.061202780300848796,-0.023453404871536153,,-0.025709972118741004
SEMA6A,-0.031071148984129063,0.019878497810406858,0.008298222424872088,-0.0286823983458811,0.02909100878994517,-0.04790874139744802,0.038766508899080655,-0.0025803316476102505,0.016534948580026212
IRAK4,-0.01230119830756456,0.0771948887338686,0.007874867028254571,0.013789841294067616,0.06232589637870538,0.03326655567239679,-0.006265944542327721,-0.02378252513166006,0.04841877266349456
GSTP1,-0.02110298994024449,-0.0069260498222582685,0.015938495359532772,-0.011497932708372342,0.052792084100984106,-0.02041794444485473,-0.0425243672725471,0.02840848966506456,0.01870868433003013
VCAM1,0.006056434494542997,-0.016995310557707626,0.049542092816999506,0.013609814209142866,0.043943909531228786,-0.02942002732103054,-0.018601260880251564,0.0786984328167156,-0.04013074704277877
NXPH3,-0.0022174440428781392,0.034401993162436514,0.025621062615462133,0.045688412335647834,0.03178307556352285,-0.011882474469183536,-0.0030920275862162862,-0.08624850495459856,-0.039558786954609564
MTMR4,-0.0451616006920067,0.02641526432701441,0.04294654315664762,0.02995083186234527,0.037053227802801895,0.05204590962271374,-0.03210550465654379,0.009360668376564041,-0.01587863425607189
LAMC2,-0.01612401966295778,,-0.002976069053776182,,,0.05969656090510483,,0.06500861587061632,0.03443137328468005
IL10,-0.034068281239901126,0.05399045901677838,0.0380041070233144,-0.04331080190591447,0.054299789906837065,-0.012971874642772946,-0.012563672879281873,-0.0014361285968397975,0.022419328553012267
SEMA4D,-0.002830278584234867,0.06386072997232138,-0.02765644439318087,0.03796638724386167,-0.027002272083426836,-0.02179842622576083,0.020056417409182122,-0.11561652702990352,0.0038173110139109023
TRH,0.024312131431047646,-0.02005508925533666,0.08005743690968724,-0.013749392944894225,0.02077340180306725,0.006264115080683358,0.006739533690065896,,-0.02219807280789139
SEMA6D,0.0429211686119901,0.029513033722650846,-0.03640305642603806,-0.027566304835582454,-0.008545793184450942,0.0061728713872261165,0.037175952497108894,-0.06364717424091774,0.006655126176682408
CEL,,0.1477377822180781,,-0.027126120052079657,,,,0.002497060359498852,0.0165724961266677
PDCD1LG2,-0.004166771682649088,-0.027097647529840955,0.01465313382701381,-0.005641704513096071,-0.006843387602332454,-0.0058951524174096475,-0.021491654768812388,0.024670354904519742,0.0688794590679737
SPINT1,0.013006874060377243,-0.026424533672758183,0.04908588906511257,-0.036673758240091135,0.001163639893676563,-0.004638720706068399,0.05392573276841864,-0.08893290657892564,0.044302944316814
CTHRC1,-0.039370564023488513,-0.02356324526390979,0.04310294418551027,0.012833732836306908,0.08081035472227124,0.01245377088771707,0.020873591193657337,-0.05711189381159529,-0.052889055353297694
PODXL,-0.04491099941632061,0.11784049934279146,-0.052797178057218994,0.05285668931070599,0.05523497088624797,-0.0058987951428256516,-0.0009265381764572227,-0.0691304550142721,-0.006267852346828139
JAM3,-0.013964037418271947,0.01392955829035317,0.024724264658377806,0.03573504269513104,0.06877920766225648,0.04890933670790945,0.012440594204251813,-0.018647486452303283,-0.01720787599883596
TGFB2,-0.018632469046648177,0.04687004761572688,0.039057246177753455,0.005158769062788119,0.07382391029573568,0.0027909239006813215,0.006216898655107547,0.00047007230313281896,0.02380607393578027
COL18A1,-0.047718621114283884,0.06918094342511531,-0.05029395771643795,-0.02987936247571198,0.017187678498458956,0.006814832834825098,0.012184952618164758,-0.032315089028584786,-0.071320025249602
NODAL,0.011544947990754414,,-0.0021436567009830306,-0.009658420520682387,0.009410143885536987,,-0.01929548966860474,-0.054042976466172905,-0.030380081318962016
INHBB,0.028331981663866395,0.05755068779660818,0.039396582487518345,0.10296895666746736,0.11563452141563636,0.021079806617551277,0.022331157541754992,-0.051700462389371524,0.06013670926687078
LCN1,-0.016124023290927856,,,,-0.016651623172711755,,,,-0.02244789943934401
ARF4,0.05055573940863814,-0.007687106650092627,0.03160189850814018,-0.044596541846019785,0.07397654152692015,0.029683486795521376,0.04445405579086561,0.08989443412740944,-0.018955806357607057
CXCL14,-0.001719263629602763,0.017552096318945123,0.028568487270146974,-0.05081515258760118,0.011453352893413461,-0.0054919959960597715,-0.022536069430599905,0.0763209566656094,0.02683932428784732
LIF,-0.01816726822779433,0.041750278527904604,0.034411683907255554,-0.06261766885097522,-0.0043830323239499305,0.02685514667896784,-0.023244295437443527,0.10567474714551116,0.014024522854359239
IL17B,,-0.02005508925533666,,,0.056614819628556017,,,0.046458804715224,0.029128681799797555
MMP1,-0.022229628694554242,-0.04578036923581117,,-0.013749389945503813,,,,,-0.04001995419183668
MATN1,0.09277150768139994,0.03321925533630476,,,-0.01745809483631251,-0.01882555681209574,-0.01142784187802363,-0.024115782168002406,0.06661878769158079
ADAM28,0.03594402412698909,-0.02098649903189386,0.007152894906358163,-0.017456032097632197,0.024153595546224715,-0.016571498093259418,0.056350341856730844,0.004496311062035316,0.038571201146556544
TCN2,-0.03264118088140904,0.004968951513511353,0.014071670499710085,0.020555932429816726,0.058345309049144534,0.0322145534809976,0.053081681245461185,-0.06453376274905913,0.0008864288349089049
THPO,-0.02758587153915795,,0.03209643078905845,,-0.03397573907995865,-0.030953489030108455,-0.011427843190768613,-0.04464150229823471,0.19915579294931085
CUBN,0.009747459608944721,0.0013768961678398233,0.04233022657656413,0.012009202335625644,0.005607490994201025,0.0211563883962369,0.05157509743923638,-0.09897826051125772,0.09070020362701964
TIMP3,-0.0035304328269699725,0.02073146630839598,0.006863128904012348,-0.01748232894728774,0.024693095879293185,0.05114401018161686,0.010432090296639265,0.09005396067326825,-0.07453377894568437
PIGF,-0.034562163143969434,0.006533443049958254,0.012879903479403532,-0.06798226301756259,0.04888341748169893,-0.042864888767702086,-0.011115138313860955,-0.0785570184868438,0.04414011136655576
CRH,-0.018891212987469565,,0.023356572499065108,-0.013971886350842863,-0.025605817666079018,-0.029635820807399252,-0.01563034606817881,,-0.008764091534548015
BDNF,0.010789970818103877,0.05471044059748211,0.008935398194554417,-0.030460921111231918,-0.03481490718190801,0.02402393383354426,-0.012870686525881574,,0.06031721741446929
CCL5,-0.07373233065495079,,0.030552745376176534,0.013753681704932323,-0.03779932585344333,0.048260294559241176,-0.015503243550289198,-0.07175408357355471,-0.0077614616396557
GAD1,-0.0445463444979499,0.03307398406567156,0.038754736468580776,-0.022632949557507484,-0.011242071662537448,-0.030452635611347995,-0.03285528550298994,0.05169100760768791,0.03102623774710662
COL14A1,-0.0199294405166275,0.05933492009008433,0.047329074010324435,0.12027143927480774,-0.015934146756068995,0.03805857853145764,0.1014700059495285,0.001932008554468581,0.011905150318357942
HLA-A,0.01343759328301592,0.028941815600553426,0.032421619036718766,-0.04097297561112931,0.0681485980000473,0.048166189617685234,0.0760615043710528,-0.09217688667208768,-0.05844167555067067
CD5L,-0.018891210801900118,,,,,,,,
FGF18,0.06332970519679515,-0.0200550668595854,-0.019744106365630492,-0.01906338369551382,,-0.020172325793140912,,,0.015183444326912428
ADM,0.032635427973998904,-0.041337086332802586,0.008046557146276294,0.05340733841916986,0.03692611348749114,0.057106594941659816,0.07905079663821937,0.010140552112593184,0.055846990067978025
CCL15,-0.031518311860900115,,,,,,,,-0.019252388367579608
GNAI2,-0.053123856669536076,-0.008976776268564563,-0.05461327599302385,0.01669203615244742,0.05974042159241184,-0.010364321460559612,0.0037319404161476003,0.02797834942304877,-0.06222406948616047
HDC,,,,,0.11169432289689825,,,-0.03531685065099085,0.09040340806566784
COL11A1,-0.01714391248412991,0.00314505472880116,0.036305831484070364,0.1265444226706348,-0.01749011817320224,-0.008238124227269066,0.07995061204315365,,0.02624123197073321
NUCB2,0.03424085415094367,0.017542995551997183,0.05876563812759835,-0.05131042368186838,0.05218876073657792,0.01504429978847463,0.018480211390642768,0.06570880108929304,0.00314973880735637
CXCL1,-0.011747582392366923,-0.01976152267893321,0.002513816752818963,-0.004983334330318719,0.01483218057129036,0.0038423856030978076,0.028535529038382676,0.01230802557231297,0.015603601611592414
VCAN,-0.0031795556148991213,0.0692883423414703,-0.032487840411448435,-0.06990714150809453,0.027038032992682325,-0.007053592001068748,0.025348514882886856,0.07717686024744733,-0.03296912521768651
MMP7,-0.021084713675136414,,0.027003865517167443,,-0.01215431166624113,0.042585842688271994,-0.01766289590127525,,0.01871405223638555
PTPN6,0.006074718369899517,0.06139498831062675,-0.05606460256325798,0.04984321443045859,0.021418343292025653,-0.0027902877627169155,0.02616628925808831,0.04401745513325655,0.06771567628286522
PTGS2,0.12330603247071123,-0.013254706192028473,0.03457573275757649,-0.016578934407733212,0.0031961079175682086,-0.009094460982516844,-0.001213132537266523,-0.046449427126643225,0.07190301482548131
XCL1,-0.004558794606845003,,-0.0214822943338233,-0.014619970756413726,,-0.021112869942674563,,,
CD58,0.002917186496426479,0.021903872750234046,0.04764273911302303,0.027953099026813484,0.01143131305915726,0.052255582852489865,0.019642675605740324,0.05343903356871122,0.048081954314727796
TNFSF14,-0.02085878268288567,0.10524219355633281,-0.013697883776788745,-0.022304581061481425,0.06678816255856679,-0.012695406131484106,,,-0.04617643614624242
CNTN4,-0.036672247006888314,-0.023055472757267687,0.12375999069126525,-0.034432120487714865,-0.004778773353535211,-0.02333073258623805,-0.01605441099779755,,-0.03275913607044908
NTF4,,,-0.016207119223212073,,,,,,
INSL3,0.01815114935598354,,-0.01974410249293927,,,0.004245782054325421,,,-0.026360886611826048
BTLA,,,-0.011950213588728314,-0.015241806210930067,,,,,0.007543838341204891
MFNG,-0.03923992912230987,0.06687495506751547,0.002227816593352101,0.0025342073914428422,0.05820803864467775,0.024416765807113872,0.01950639283854689,0.027701886688681187,-0.02666634459991967
ICAM1,0.02052397567233635,0.029964395484299917,0.00040014643296541785,0.003688666203540838,0.025236127041645934,0.04356745553589592,-0.010997991531054492,0.055313340003295804,0.07049345077894972
PROS1,0.06347267792152678,0.019291391080676262,0.02952382381519346,0.019978046086223302,0.093126781251458,0.06167934614217416,-0.0008741238981727503,0.07184380601573458,0.05665213371489806
CLCF1,0.01740157910567911,0.03881412684219777,-0.007569164949837142,-0.030019431362150455,0.003575041647172452,0.07589230633313482,0.05153226631374821,0.0929127175385586,0.027460345829768206
PSAP,-0.017475625764879016,0.012414159688168032,0.03236899820248264,0.03823913919447082,-3.107689811961826e-05,-0.02909740633681223,-0.041666876818314186,0.0007384671012242187,0.07694981001798262
EFEMP1,-0.012599801932875231,0.02328208727303589,0.017306150968441732,0.1267363656310663,0.04345677143407231,-0.02588040835934947,0.02065675665523086,0.05022635448391023,-0.0007252327498011601
C1QTNF1,0.018981572339557887,0.006815434416642468,-0.023692460189615138,-0.027152127990168893,0.02065200808955038,-0.025297999378416324,0.07979258383154508,-0.04248770385871996,0.0028423075892327187
ALB,0.03397902090635853,,-0.035052835154894435,-0.013453661334295704,-0.020387328621607352,0.025118123830279147,-0.024724118894956976,-0.0596394501499914,0.015087523783570329
EFNA3,0.033754755825616,-0.008927876680282172,0.04710391067345185,0.007023388835864596,-0.06015329255398016,0.008558661167554271,0.06562356923776975,-0.01702075359651393,0.0022324239762573027
