,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL18,-0.01721623363894917,,,,,,,,-0.06614865277429423,,,-0.02192263062549804,0.033550629545122855,-0.04906448440639991,,0.060338207463316675,,,
CCL17,,,,0.0274982216887894,,,0.07453023899379839,0.011793807284842315,,0.02271829513127698,,,-0.02305010985467933,-0.008738124101204621,-0.027056683594842576,,0.06330801708059791,,
VEGFD,0.07810348519760009,-0.021914628803925095,,0.072457231820858,-0.012512890695029524,,0.06749374901286076,-0.0205690785560833,-0.021584117080057894,0.059526302454304646,0.051321050937931614,,,-0.023187180414386402,-0.028536450165598293,,,,
TNFSF13,-0.027829986424268566,,,-0.016286680169430967,,-0.01871860056311,,,,,,,0.11436254157476658,0.0342284860608798,0.04353128582610963,0.030569362439483678,0.09457255707849647,0.0025041169274519592,
WNT5A,-0.012331085302667166,0.0070894320147790795,-0.03181671011100751,-0.028456008634671733,-0.01930125370641846,-0.0016201326734276587,-0.00707763334535637,-0.04238002923444841,0.04505632913396212,-0.029831554134668082,0.08298400693478925,0.0554269492617369,0.03752792065911856,0.03194306816145345,0.02626619433731966,0.036713876638211865,-0.0210803761804844,-0.053697444484984216,-0.0037388866239644407
CXCL8,-0.034292623038284516,-0.020519559490521283,-0.05754275492831875,0.02470123072154327,-0.08486352117692623,-0.02662599522839756,-0.036070990712666,0.04386680800086129,-0.04918298573841275,-0.020250258781085217,-0.02202055855858906,-0.038598242786035755,-0.09836947055702998,-0.05372249414306683,0.042907479839217305,-0.002082730737631667,-0.003049335771016609,0.025041678762889066,0.08057694139937176
GRN,0.028186096561187427,0.008642355674466562,0.03594622521044509,-0.04112277370203941,0.044379659566568544,0.06492826043633902,0.07943035118518571,-0.02807974737280429,-0.11266358431108357,0.009860016123760777,0.08165989239793896,0.05381540242544727,-0.044391868918161964,-0.01815716674394104,-0.006038859029843873,0.007809811680237493,-0.05915801779205778,-0.03154708674940352,-0.04119305558585726
MIA,0.04835009494163385,0.04703697198887916,0.049810288422801406,0.054868104453787245,0.0057512198090550045,-0.011487303288446294,0.041290738964135064,0.0025401510092868188,,-0.02465308951579693,-0.02534963022517701,0.009692853071521786,0.15826599372246555,0.04244143741262467,-0.02429802604470466,0.03983836987287346,0.041967751652148264,0.07682242912107726,
COL4A4,-0.020696589551487156,-0.00326308561184693,0.008618840250295384,-0.03304453360329637,0.010762297155189683,-0.017809921440242044,-0.02122264883427261,-0.02395473046799477,,-0.023914411437717022,-0.02425405100251595,-0.027717054908287925,0.10091966787832318,0.019902544148636715,0.010401103983433415,-0.011434287507062912,0.039848353893878995,-0.03642794585896261,
TAC1,0.021317226462618362,0.03309706420227534,0.08650063233443907,-0.07658852342875755,-0.01986751870732378,-0.09799904524913435,0.0370294635515919,0.07575940508473374,0.08016413343672185,-0.0254227906605672,,,,,,-0.047007505951189146,-0.020464245720694295,-0.02724167087798664,0.14057936616512284
RARRES2,0.0035099220256735566,0.01242899727007529,-0.0561932752208611,0.026750523289691852,0.013065095430529312,0.08280732635084666,-0.025799537790200576,0.010056401154112125,-0.05945636430923179,0.0031380925572430294,-0.01490708546126081,0.026705889689260617,-0.09183857506762744,0.022783679741818424,0.01624474163447424,0.0661441821351122,-0.016248501268969817,0.0380068064722344,-0.03218795246083322
FGF7,,-0.011471231418303912,-0.028295590617552532,0.04341160184594616,0.020821085207473475,0.033996201851662335,0.0691461953005506,0.013840972851437844,0.00660997298683845,-0.06433642192954137,0.012324037766701346,0.056786670612852606,-0.02262488258353027,0.033760741981470194,0.008614411597156589,0.03282903124285706,0.030097122077001267,-0.04892904139903376,-0.033005062044039774
EFNA2,,,,,,,,,,,,,,-0.022037863226409878,,,,,
HBEGF,0.0693690968228453,-0.029890038830352732,-0.05345374352060678,-0.008076695355331584,-0.0078155762815844,0.0868565580319765,0.042432349027576956,-0.02952339853311858,-0.0029984331829297547,0.016807072375542347,-0.012602925914614503,0.016605479724217987,0.055272051163799976,-0.0038894296470024813,-0.03814420991209964,0.022461120780683786,-0.017756076298173128,0.04552237098488234,0.013960553361512404
CSF3,,,-0.029113026562162497,0.16339545859483345,-0.043098986206424404,,,,,,,,-0.05191685664107716,-0.03546767145690555,,0.0024691119439972475,0.008259976571859586,0.06893186991680923,
PI3,0.007363302198856372,,0.0010442225854123109,0.0749996373530516,-0.03275160242513978,,,,,,,,-0.11509618639795893,-0.052823770585586426,-0.022989065559218258,-0.002457159496926385,-0.011349489917092217,0.053143338908049495,
PCSK1N,0.06866705619170622,0.008673110448258976,0.013098300637341919,-0.005626071433666147,-0.003281141185328641,-0.039789331839376336,0.019394423610713585,-0.011451054019431306,0.1703064125264946,0.00962961375929685,0.004612330660220863,0.04961668219592255,0.03211413740294043,0.018155302374699533,-0.007715987048425581,0.0020310717422920167,0.05559901545774962,-0.012259134667286365,0.13959247432157937
NTS,,,,,0.005092279604484184,-0.02174186751873907,-0.024244409318273066,0.034574707696442754,-0.019432638775324106,,,,0.06833297018265312,-0.02684895436100074,,-0.05495292876782512,0.07941081564053612,,
SFRP1,-0.014715148265511678,0.0007545808244317054,,-0.020601941246092218,0.07246788995100464,0.0339272939161349,0.02478430195560476,-0.007353190931547589,-0.06741942183080812,-0.047960364988299066,-0.0951003182010267,0.011415088425864804,0.06528701407349116,0.029053168019869006,-0.010319156933714213,-0.05900511685500212,-0.023706659423831735,-0.015203519289171257,0.01456372935221191
CXCL13,,-0.028163962168103573,-0.02113950201872343,,-0.02965727583630028,,,,,,,,-0.043250206233927245,0.033347167202485414,,-0.006476724945966464,,-0.027987859871556636,
MICA,0.027922285474697335,0.04037748432329639,0.04076014187118285,0.060868817306229075,-0.08064907355257332,-0.046147826954332574,0.026145201126385832,-0.03876005591999505,-0.021698582476626878,-0.02465258540675579,0.036270263584065494,0.020875342535881337,0.021207955366569,0.0019222319622726766,-0.06652427128160467,0.029180460926401267,-0.026139591959072644,0.016802769242623885,-0.06421972146730129
TG,0.11295174601049808,0.010711919663402259,,-0.02223275865751058,0.04478608171795014,-0.010545470532715333,-0.007161770066608279,0.038640962791892164,,-0.02523014411449795,-0.0006846640873983212,0.005177280488918928,-0.0008440618103099476,0.0408261640272117,,0.013434213473436167,-0.03196269487102573,0.009231386209940025,
ADA,0.03847765848926904,-0.01954358111152824,0.046790219878919306,-0.011240246706755313,0.034924628217482795,0.054912201051781406,0.041373263879181894,0.02040938395424125,-0.07078541789212095,-0.034074723669672395,-0.025137047187303703,-0.020341964063650714,0.04235894187117399,0.005525974892354361,0.0055615689153711454,-0.04767506276017842,-0.05012152325218519,0.09977216849808099,0.11387651060018221
LAMC3,0.07151719027660669,-0.0008023377111723545,-0.0008411475396920894,-0.055905239934796215,0.04395038844062877,0.026290213443966495,-0.017078777985566732,0.0003935652151063528,-0.03222545263953687,0.05487280187685289,0.007776738273845418,0.010222061195429939,0.04019200227543671,0.027481241495989003,0.09242695690963534,0.05579181064331803,-0.06914352612043816,0.044933975252068416,-0.05913904205110939
CCL7,0.03652236632114621,,,-0.016074248987450093,0.007964409909967603,,,,,,,,-0.034546801607508844,,,,-0.017174630769726897,0.011237344001841862,
NGF,0.0058961872109328075,,,0.0707032086781266,-0.023948503386180084,-0.023948168752966587,,,-0.019432651570427402,,0.05300483103130373,-0.03257841319826118,-0.01764384878732902,0.05338320339143529,,-0.03201097032917205,-0.034854248151438144,0.0177946934590177,
TNFSF15,,,,0.04747620870948849,-0.029112448043466844,0.12916624077242864,,,,,-0.01871704120769081,0.09518410918772392,-0.03367925229607682,,,0.006382853674655568,-0.04537834799162038,0.031673666855577924,
HMGB1,0.024045161057514874,0.018744028268175936,0.08366709109699393,-0.03037266292814646,0.08461304261513675,0.0782120552395037,-0.026745080512438645,0.012666995257441202,-0.08545928395752972,0.02230146791230935,-0.038150448795444936,-0.10576014586608688,-0.013466310456093583,0.004142108706439613,0.039267592218990996,0.12949112153626022,0.03984645521739283,-0.02668501004336155,-0.030505449144445574
ITGB3BP,0.01623030482820925,0.011518045162472235,0.03942839651968537,0.03698578909777078,0.01224138600677675,0.05291721004740592,0.00021461837317280244,-0.04201747559732372,-0.05029430965516691,-0.013309411221157674,0.03968816355554273,0.05021939090115783,-0.018323843038380968,0.02796166931511881,-0.024565548828482806,-0.02075733536979415,0.020807826688320562,-0.012107962240895812,0.055975977792910935
AANAT,0.03499920869613201,,,0.018534565200221415,-0.02623205677911088,,-0.018417147934180967,-0.023392996351113592,0.04084706613024182,-0.007546782053764871,,-0.022833338752363198,-0.030307292905546984,-0.0025828071062878005,0.09099359033950151,,-0.01817147557388387,-0.021702053537220017,
RELN,0.000505852325897097,-0.012322844163823713,-0.01695727246130071,0.013856891309902319,0.0059969203287024864,-0.06247565411574311,-0.01874499332844912,-0.019406218529005835,0.027377270203652358,-0.024943086522695637,-0.03948042489348544,,,,-0.04185410976539544,-0.029299016132652345,,-0.026456764339947817,0.08996788620639927
IL15,0.05317391696815241,0.038378042088217115,,0.0033365410904905514,0.015033368470370727,-0.020690958415631486,-0.0064308500609343575,0.017253693986094686,-0.03743838948392339,-0.020895895483635678,-0.04659398173771141,0.03549044263547835,0.08220099048847782,-0.003965160319313496,0.02315748024663237,0.02144934962029575,-0.02901735019310137,0.003132919802983617,
UTS2,,,,,,,,,,,,,0.07811362214453002,,,,,,
BSG,0.0894074967350152,0.003800971530490849,-0.02192917670529158,-0.03253625667224949,-0.10229897059705813,0.02374096075081861,0.009914769925344432,0.028113125233153482,0.024968314944938414,-0.041976260351852465,0.034247264370447346,0.05141475720805684,0.02284689727467866,-0.02552025233894455,-0.08656136639162626,0.029174775522316312,0.024506953599226524,0.03709678482676041,0.09546956606100435
ADAMTS3,-0.028636235984555704,0.009522715847182799,,-0.01053982488957934,0.048090851619086175,-0.00958339677271129,-0.015507210060200049,0.013354390732858965,0.08577224674092332,-0.034722234303542286,,-0.027340598625713825,0.03872860732337452,0.06364253834044449,-0.040625408865426045,0.0699207313146739,-0.0029643327504144273,-0.060250371606186605,
CD34,0.0618128832401345,-0.0262102522168255,0.010883732232560575,-0.05320926968160431,0.0551344165840087,0.03799932231331355,0.1100501716285809,-0.02238931397549848,0.027270360358713875,-0.03255723365289444,-0.002034970983490761,0.023311432924890043,0.0028415923155756316,-0.02556604297595259,0.028133222220832504,-0.008822222255977005,-0.024219193290976868,0.0402187980802037,-0.01679487741716762
PLAT,0.09877103790470515,0.08127957506840143,-0.0046683483555931505,-0.037173893851319764,0.007160670054101777,0.00686637795276735,0.03580161559188645,-0.0217704723634825,0.011439503794552336,0.01950713932483417,-0.02304164941640996,0.06036443258101193,0.16239196287495292,0.04888897699600304,0.0019464202965569647,0.06923381110162438,-0.044235783314384,-0.013436004362265214,0.008460553974974257
NTF3,,,,,,,,-0.029782438603953215,,,,,0.11408129165237099,0.07204500250503133,,0.012166346688091493,,,
LTA,,0.13103901561795112,,-0.020601940282301022,,,0.013863035694890754,,,-0.020895898063034764,,,,,,,-0.024456067615354307,,
CKLF,0.04108328840245633,0.029947774733648277,0.0256827766612543,-0.009322266095096962,-0.027968176648474476,0.01303351539321031,0.009275478618341,-0.020836251043276677,-0.02065988951796335,-0.00826688298145562,-0.019309209580964527,0.05625609035210605,0.07204231121628892,0.02297976594497349,-0.04340642304312217,0.05328315497897517,-0.05145545956597677,0.021491279897461635,0.016944519242320398
CD24,0.04286716523572114,0.03335294760015663,-0.024712777960606107,0.03811775761638735,0.015343649888410232,-0.0223905693404,0.03172307860298954,-0.01282440075830645,0.0007497449929458047,-0.018697385645050402,0.05419775639045566,0.04088884790885762,0.04862612871460606,-0.037305307523416854,-0.05791258651162591,-0.02117882229841563,0.020384175934171158,0.053909378694580325,0.10652600772651688
HSP90AA1,-0.025493746850681905,0.050842651405388316,0.00817217895625453,0.026625285584484525,-0.04446553223222805,-0.04260368028126336,0.012819095711861827,0.028895943808149426,0.12332548188675983,-0.05011517115315435,-0.028095581235467872,-0.10913023964503837,-0.13137407190998518,-0.08253435633541503,-0.030130449681869637,0.036543836195589985,0.05220433345386217,-0.02952783351407835,0.08563020141231895
BMP4,0.03946521242226785,-0.01621923044023961,-0.006380285821107989,0.05139283199742968,-0.005548912047396296,0.0652045488422292,-0.018916046125605,0.004836764002070177,0.043695758020749195,-0.017805463370531748,-0.14658395296160445,0.015748027650837614,0.07710216450175798,0.030459625042848017,0.10962814375402065,0.02134437742038535,-0.024499324848386572,-0.04287705482430481,
SCGB3A1,0.006395024083498248,,-0.03111894639617024,,-0.0312391412869426,0.0030314534445947698,,-0.019732221221797304,-0.0321595213348714,-0.01458088133169092,-0.012520397119164459,,-0.052581692508682686,0.11072445617672184,,0.005964103173190954,-0.03601060895688785,0.012108472323335416,
IGFBP4,0.05603820944688091,0.04384572443988128,-0.02990541053553186,-0.01783440589186974,0.051729910946483285,0.08682198666299523,0.03366873468798435,0.04732843327701963,-0.10558684173324036,0.01632486497501182,0.07166664949262001,-0.013060285667979787,-0.021867873655248244,-0.03719970569974526,-0.0016720565082656293,0.032904105431411056,-0.07501097596059288,-0.01709317049306392,-0.03208440752272754
RSPO4,,-0.01112608045526434,,-0.011651211393322923,0.10967490812821501,,-0.020629946818105177,-0.005657620258844241,,-0.028985900292880125,0.06110081471524881,,,,,-0.011103105787127303,0.08619382869677887,-0.0012638892759797764,
LEFTY2,0.06558328088818463,-0.015488225799328414,-0.015417577939402216,-0.004280852459865528,0.03408745559341855,0.018038395824481454,0.004632779740867927,-0.021636618735223313,-0.019432651570427402,0.0011917375937114047,,-0.02917907180387572,0.00019875354230284708,-0.025339583230192194,0.026688176754324843,-0.0297404086316533,-0.015853983129789948,0.058279825222740736,
PF4,-0.024333985631249517,-0.013917715710191264,,-0.014024465559962148,,,,,,,,,,-0.02019922739935372,,,0.06496812402722828,-0.03592099846512867,
ANGPTL2,0.020676275673847715,0.025828204953765296,-0.023308988345492315,0.020986422496656557,0.051512220965766624,0.11928536499408794,0.014290536990712437,0.00870839498386629,-0.09417498913225836,0.0007999750166142551,0.0718272912215251,0.07920362875289352,0.03460738590320629,0.04315830963377437,0.010478804816111856,0.007391731222225226,0.02418441227046687,0.06542865983774139,-0.0028421066745192777
LRIG2,0.04728922590878065,0.038979165889175854,0.01375813150422105,0.018179287800430526,0.03720150739430387,0.03871094135130229,-0.002957611802255433,-0.009569370653268959,-0.04275212347057034,0.03282598670068073,-0.013113135234076142,0.04267741027856368,0.032201924796657705,0.05111015095686787,0.027292999744078072,0.018774175311846934,0.022102092111722593,0.004982229750612678,0.0778089047047949
ICOSLG,0.07496869583638885,0.007262849396626706,-0.009752432889599701,-0.017249576863958272,-0.017177246672010316,0.0013523976956417321,0.02996125383020662,-0.0037917512000181,-0.02779185992085423,-0.05658645674760684,0.026622173560923567,0.041389570676609165,0.024580538404048734,0.06318869589711125,-0.01960570519598539,0.0016668620706680455,0.06687248213408678,0.05686930327721132,0.06849428111441289
WIF1,-0.04378505741365438,,-0.05046292411558766,,-0.03776157448036971,-0.021593731358752182,-0.015919641325159932,0.027652713653606616,0.01838970144978037,0.01293875092369404,,,,,,-0.03153554810704776,,-0.0191518491478825,0.1940931786907949
NPPC,-0.01356917560065436,,-0.03904129416680458,0.06995190099014811,0.004209760193320911,0.004807194901547636,-0.031054161970223558,-0.027422954593455045,0.011685297212040967,-0.0006844413552037911,0.08591580215151719,-0.027340546116456966,0.07985616504862825,0.0070521589638792535,0.001106658904750904,-0.01837470210843429,,-0.025659326467176075,0.18511165222445486
LYZ,0.025858281640990424,0.039541433683221924,0.03918957123678369,-0.0051012720533936086,-0.024090539921345102,0.11016349164488268,0.025198787545196718,0.040193982799518635,-0.10451911605059791,-0.00834732567450308,-0.030786727517366136,0.001787968764709976,0.07108279277240936,-0.021389472947800556,-0.04753310260028775,-0.0018335833283751363,-0.002945471181667446,-0.006565662857246154,-0.01786543099916412
EREG,,,0.01597381902644957,,-0.05073800607304465,,,,-0.019990519499693063,,,,-0.015187446355813887,-0.011343123676840748,,-0.006214026797102283,-0.03693431846859787,-0.014253741132477309,
SPTAN1,0.055072228198708884,0.010906273494807078,-0.038530516414617036,-0.03426947565484773,0.014221604400904562,-0.06237757859617991,0.025085570428470847,0.018495964766660482,0.12393859647610737,0.03478980560550917,0.03204488046197777,0.06950364327810125,0.07133198247957928,0.07689496948008073,-0.022470910274582902,0.019823939824947453,0.040902015322006,-0.04762615336421293,0.18355398734041106
PTH2,,,,,,,,,,,,,,,,0.07479141249746753,,,
LIPC,0.004922177738691987,0.07206498027476631,,-0.025203009116319956,-0.012829567650085673,-0.032086371064100776,0.021367247025767012,,-0.020100002675846232,-0.03282550178488255,0.009441442363902644,-0.0419275170897485,,,0.11192619797705286,,0.07765877447517851,-0.0006557329206459806,
COL8A1,0.012070498732352686,-0.05653398959950549,-0.006677949789135798,0.007868528167640877,-0.013725855250540745,0.012482602255546088,0.0019140155360918916,0.003064995224788467,0.010933257530149964,-0.015723328935529777,-0.07738239985776678,-0.028349437707783243,0.08700854113375416,0.006706795959454101,0.03325290667207072,0.02949346057567007,-0.023765615519610202,0.06722418542277674,
GSTM2,-0.0015142358339763915,0.02263849220443833,-0.005482344352958712,0.05039824345567099,0.007507166512045019,0.06976242124767582,0.010961520715741309,-0.021267403890088,-0.03179516754920794,-0.032955020160345704,-0.02665462282955221,0.14446197263462568,0.07137103795165177,0.0011439534935528209,0.01315938813260332,-0.048988608653227086,0.09625279915126587,0.004352931851663487,
SPX,0.06009577517713799,-0.03035055539525143,,0.03848628901816309,-0.0007665016111614115,-0.06654424220630059,-0.021715237377046864,0.03607963774853885,0.08094184573172604,-0.016267393806141485,,-0.029990957531308187,-0.03483167675852819,-0.025079922653004155,0.005147390887645653,-0.0734226924310766,0.07880948638310725,-0.032701486297014276,0.03549683996545795
MFGE8,0.03323117400806044,-0.035418295072137555,0.024529886060362372,-0.021346177329934032,-0.006236239120987515,-0.00705967488968621,0.05026777527154525,-0.02671347887928841,0.06285690041586005,0.06766134404900545,0.03590951808962677,-0.00309296715154074,0.004378463567840313,-0.03768570520061601,-0.04195545252569138,-0.0041841075011005875,-0.058678272790120604,0.05281154406017097,0.037884036942756924
TGFA,0.046514989193967515,0.023837337823320977,0.03755012276450136,0.034483808208342216,-0.0417643891437136,0.0483921304869331,-0.004944557643924223,0.012511381786318233,-0.02189292459049808,0.0065787235025503085,-0.061628319689219446,0.005173279726538901,-0.012778290907017206,-0.0040917914765626244,-0.011468720742024228,-0.033667614240130574,0.09734701331677971,0.04822748973755536,-0.017277705171915736
SLIT2,0.028437241627978206,0.020040703616684793,-0.02312978501173746,-0.02074034539275064,-0.012392416359655057,-0.013003492965493772,0.015639623964122554,-0.014886052392420336,0.020918702333550247,0.0007941863385267725,0.18385939789733302,0.05759802492398121,-0.006240862603925747,0.00436548894324908,-0.001965114303049247,0.07597204676915985,-0.0004357355470395205,0.028424291999956827,0.0642788741920955
PLTP,0.0705243616221358,-0.03026377967542735,0.03436051492883977,-0.037819604386897625,0.04720680394391616,0.04215013048881063,0.00285153465128397,-0.05816940240828803,-0.1422534874000121,-0.011249739642886843,-0.09337923027328966,0.04845120057741425,-0.018748841731126654,-0.00012824267240613453,-0.06978616817144756,0.024474206359772984,-0.04507571466986227,0.024372221553051958,-0.006386605534713808
APOD,0.010153336165963473,0.024182679610323277,0.07330963952626328,-0.07835138834892287,0.01815563894655366,-0.06291993124899098,-0.00782993710914352,-0.016381187493221278,-0.11714537341599088,0.05152586342635358,-0.08942709388361415,-0.05390498252375983,0.1330646132265477,0.09248743063753422,0.036361053782198886,0.032186523610617614,-0.006670352914718487,-0.08484855198110457,-0.1154371604430175
B2M,0.04242281814022006,0.01565822446545438,-0.008786786271944442,-0.04644446958940209,0.025857556814535814,0.040804312590611236,0.017845722583580133,-0.037481647290776424,-0.16290765990547562,-0.02819348002773022,0.048727270264731955,-0.032112395196693476,0.07904443473176578,0.0681370668219877,-0.0393196237308121,-0.004212225620094724,-0.11991615828533264,0.03830781179309729,-0.09088918608280583
OMG,0.07327715200482998,-0.008272891083226777,0.035804875976187575,0.012519105717842864,0.03567806221150746,0.007040669972919507,0.006002701503097812,0.05690214657913945,0.027000057293604204,0.024140021794811898,0.03884219719580184,0.027769309162599617,0.04866577244999969,0.08453903386260932,0.001711239963162483,-0.025436378861753733,0.011807572219661352,-0.07467003347428604,0.005731103476624328
CXCL3,-0.029986177534840373,-0.028613498976019912,-0.02427728756003303,0.059822412715684815,0.001582956878476434,,-0.01611236376639822,-0.02110930268804327,-0.009375402222558003,-0.015048830568115387,,,-0.05020885334925865,0.011973563072079793,-0.023568357466247414,-0.01730973813386002,-0.062406003769360875,-0.01160890955334331,
CXCL10,0.0022472158850155004,0.052938533285439925,,-0.028485827422776756,0.006677202359348879,-0.028282196117251166,0.02743803323093535,-0.03206657580890286,0.02752622441622885,-0.010001816031061652,0.002638506205620828,0.1008548171543506,-0.03567400458577614,-0.027093019627627484,-0.03175160475869358,-0.03815485847395649,0.06175055549115326,0.03255644850162558,
RSPO3,0.0017722233959832389,,0.09474653461314994,-0.016286680704275944,-0.03490719841996079,-0.04048109022934559,0.004702585338123704,0.014822165164519133,-0.030335662443024124,-0.015725737905882543,,,0.033753648436737296,0.026713038725303034,,0.055560428269835836,-0.01742889189609484,-0.0021802735010878105,0.14189693167183726
CORT,0.008905305638409045,0.029188007431405545,0.05677952717605066,0.03833231336565649,-0.02518984143245354,-0.006636894987087521,-0.05969176563843702,0.050178874389547774,0.03533568608181339,-0.0076801378226492864,,,0.08590523803722527,-0.021137464825392208,,-0.003314601952952422,,,-0.0352592766026747
NCAN,0.08943535830715767,-0.005253700096225269,-0.028642342581297553,-0.04063131344965638,-0.015167823862890055,0.1041664828412601,0.05625254327242225,0.010772576401382053,0.09207464651553694,0.04708499694548217,0.12080146671592612,0.035171791898730674,0.1592541634616616,0.05457846036981439,0.005680106599995521,-0.02317258627018323,0.08129450155396956,-0.0601178942698801,0.03787697048472449
PRG4,0.05396276823521048,,0.0007733938557976222,-0.016074251492383184,-0.009880290805478203,,0.048899460903196516,,,0.0002909243562773901,,,0.10074739628755677,-0.031189622836855172,,0.07565190944344237,-0.018747048009684835,0.04184779453074084,
ZG16B,0.008352568434806086,0.06277782090795367,,0.07551650416274035,,,-0.014094159476916534,,,,,-0.025383028288583017,,,,,-0.021731952499155098,-0.030644295741592976,
TGM2,0.0162214715872377,-0.027379057182400617,-0.03681126880231699,-0.02739003932780563,0.0025139486238627447,0.044982419449038163,-0.030880029475231274,-0.04050223131156907,-0.024431463636006644,0.014752713442523406,-0.01841650219665425,-0.01903306400140455,-0.002422750799460554,-0.020769616575631717,0.02126138431202283,0.0017997324214314807,-0.043691710932353744,0.06832986954830567,0.06367212003766443
VEGFC,-0.021357902061242356,-0.021504703083968308,0.006050848896822773,0.0016829758061886893,-0.018577413010865008,0.0683098471771511,0.025026127593896105,0.012696208616167388,-0.022589199993311035,-0.018763632772316893,0.017829308357035764,-0.032901445808668814,-0.044459749039951424,-0.0037951873946424014,-0.031087051860893514,-0.03195476684038027,-0.03634430534657195,0.08368301536685763,
WNT6,0.01807746250546661,-0.015488226205809207,0.035218481133009585,-0.00859452854295612,0.05449952467275293,-0.02122254799776884,-0.031366049210607795,,,0.025343485197482953,,-0.024139262882503693,0.024037560835439554,0.005309252027792351,,-0.01012349668326276,-0.026245799064813592,-0.03166475145321184,
