,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
QDPR,-0.04512762547047762,-0.0037595513464956307,0.08239989513673272,-0.03201775242074793,0.012374620082768389,0.02130822075833804,0.009448723382826351,0.0018639727284697912,0.032873756651495,0.019850338155459512,0.011650776667890396,-0.043153071104584904,0.167993150203816,-0.053422973289780566,-0.04626842514229497,0.06114291256124575,0.11650667820407823,0.08437213380135333,-0.016403959022839296,-0.02979465469736085,-0.05166349861341363,0.026358456833037527,-0.013842112026751415
POMC,-0.040560718092757186,0.09786539923544747,-0.028229288139680953,0.012971344384264796,,0.007087689743074537,-0.010523672403268413,0.014019560154827347,0.07170981856009047,-0.026953462287801575,0.03839338756927731,0.010738451657278738,0.051399605405414654,0.01035116026654317,-0.08798348656972746,0.004030195552323627,0.07494538886555437,0.03599623008310147,-0.0208688987915314,-0.02294496620412799,,0.07455978785774534,0.10498531014120344
CCL18,,-0.029956989818358683,-0.038913805633255236,,,,,,,,,-0.061821533242587316,0.18656436256503783,,,-0.021103560441597967,0.013483662267649627,0.025746797182054307,,-0.020861094860019698,,,
CCL17,,,,,,-0.0007808059407643946,,,,-0.028971480663161523,0.12826745850635637,,,-0.025518839392914182,,,0.002200328732476764,0.03083950939720496,-0.03687134540676973,,,0.01633707491391414,
VEGFD,,-0.03375277155389414,0.04245312167802799,-0.002080872781718445,,-0.006856748346015351,-0.004895087758598338,,0.09405444706751066,0.006537617785395205,0.004488129041254329,-0.03455910268600753,0.0656763893879145,-0.04466692359223147,-0.04572197584763641,,,0.06999362277814984,-0.03923242741955046,,,,
TNFSF13,,,-0.015248161365951888,,,0.0001590063589876425,,0.02725298024417621,,,,,,,,,0.016485997910025734,0.11471080887712279,0.041400638304690124,-0.018193116875777446,,0.020102915278703764,-0.006359174316077549
WNT5A,0.04345016187007716,0.08922496958419447,-0.026548846165451872,0.027533093482146435,-0.005278934451396319,0.011310954638279679,0.05908525625434318,0.13074435705179543,0.06676568817472857,-0.051934001812217835,-0.04843265923517406,0.037278143730519506,0.04759772438287943,0.03067461536823262,0.013400356434065801,0.042429443731536835,0.05863064655081545,0.09075263254414154,0.01631593008820219,0.016040099947561774,0.011431608996815326,0.14223301734419605,0.010475722220214836
CXCL8,,-0.03018458257304997,0.08802392573320238,0.0033182513398281534,-0.0019671028549481783,0.005191876078250219,-0.04196689044914015,-0.04452713523751759,0.052201992578743896,0.022909036735314928,-0.020553563071811075,0.05332013628261347,-0.03031455239550089,0.024431420130940996,0.12508628066796218,-0.018306813853232226,-0.06223791764860537,-0.12006904143042141,0.04835151802268641,-0.07549337449827044,0.08499929512805111,-0.0050376429210576106,0.0320540930602978
GRN,-0.08947507519846308,-0.025821694681313522,0.015931181606959548,-0.01799488628717471,0.033557923026754415,-0.05614447022418033,0.018695435569684345,0.06457573335287815,0.112142343942816,-0.00014788065886352724,-0.052874199457007276,0.011002339240998416,-0.00213273164120285,-0.025568978513785173,0.03573358078798597,0.0031630095047320925,0.09213117530534562,0.06448751756962266,0.06595498261163,-0.051971401699418995,-0.09048036684152205,0.1397155454684049,-0.005408317973431769
MIA,0.006881840094850342,-0.03572874544642786,0.03546199398017103,-0.037686249038794827,0.021097691685174804,0.0071635942162839635,0.038942903176267495,0.04308248229722989,-0.006690595289061677,-0.041777009697667476,-0.025101222096954978,,-0.03652083022589717,0.003271838724858849,-0.09743701433596245,-0.007878999220639248,0.13492192079919552,0.14177821374218566,0.09869604305341853,-0.06672975649740522,,0.04336335469109019,0.0898088237261208
COL4A4,-0.024539292020425915,-0.03397805513521554,-0.011925890748265958,0.0249648197025373,0.02405593150367853,0.017015792694794547,0.060685030955256423,0.006700940741645165,0.06743807237975825,0.06468936239628464,-0.035233020410755496,,,-0.0031825969611779478,-0.007939587524222138,-0.026681494274679696,0.06474940382314902,0.012062032153211479,-0.06516092039685817,-0.014997032812914304,,0.014640707184494185,-0.020082461833655137
TAC1,0.02382412390527748,0.04132616002425044,0.09465658168949326,-0.05477807515754133,0.038068553623509124,0.03720980950068083,-0.003241647869231285,-0.04459148945432263,-0.07420977019070603,0.031144176223857605,0.049553277317933894,0.058666604845549135,,-0.024594189389707685,,,,,,-0.017272558375629746,-0.017861716745604474,0.04746523055537092,0.06791764001669015
RARRES2,0.084634387499841,0.07275578585022656,0.046035698922017906,0.04526951584242634,0.052248519697241286,0.019735277332174898,0.034938033719806805,0.06224803382406891,0.060881362659814926,0.06839438581846986,0.013167375089625758,0.053755927911193706,-0.17443484663552927,0.047411468278935456,-0.022765673002170025,0.04958388484394938,0.03289141804194069,0.042537127016183646,-0.02377367159803097,-0.029360522830693563,0.018123169948370408,0.07229519086488127,0.06067800872267975
FGF7,-0.03374880471907226,-0.014685115953846145,,0.03372357538461794,-0.05642423987224437,0.06947985218581615,-0.03233273441267246,0.05831913783418025,-0.001689438363623713,-0.016263798901299507,-0.014514028002327265,0.10129216708397057,0.07542447017336582,0.1032028925874706,0.017000702721155045,-0.05231361773218389,0.0716989212278025,0.012525554560884448,0.025095033030428655,-0.01318997874785465,0.04180387359368554,0.11407779907964019,0.0684613976402309
EFNA2,,,,,,,,,,,,,,,,,,-0.03752285423527771,,,,,
HBEGF,0.04939897954260183,0.03294002496780224,-0.02164864935937163,0.027244745390607557,0.016890557361555737,-0.02268581007364253,-0.00046450126251903334,0.05163583084038013,-0.0481095725386183,-0.048105914490638495,-0.002213840309358872,-0.005213897434307262,0.0971071910336577,-0.02000324689763271,-0.013897327016794981,0.0013276655238111308,-0.002951114107593153,0.033801033397997345,-0.0029464651818536464,0.025057147839009794,0.027626435864402017,0.09725213948895767,0.09596732705986978
CSF3,,-0.03397802823468779,,,-0.03321193762543265,-0.029667243429548844,-0.060471668055428744,,-0.02695719564464685,,,,-0.08841358955397323,,,,-0.05820760945201254,0.0027386093853659548,,-0.006125378676869777,0.015151215623372223,0.05415412619336237,-0.015700959723249235
PI3,,-0.04025204128096935,-0.003187900458489215,,-0.00818857107277502,-0.02438832851025844,-0.0547506984916309,,-0.030354158092343243,,,,,,,,-0.0828894617670962,-0.10260318296699206,-0.01579346615837864,-0.06047455320200271,,-0.10401067838632264,0.06701522226917883
PCSK1N,0.04557973805989689,0.05422981210128265,0.11450299817832389,-0.10549357310093062,-0.015997379821241376,-0.016258397512566244,0.007938200968220474,-0.02216950654972462,-0.02695608754817241,-0.008008430045661652,0.08985852657523326,-0.0011491834833064186,0.10792162697838714,-0.0665173000862084,-0.06909276490622356,0.10991838478163372,-0.016807002883712042,0.009194729230555232,-0.012846585217494889,0.13386493038882985,0.08049382957481747,0.012056874016967542,0.021102605604199638
NTS,,,,,,,-0.03638252796965472,-0.04250740287823639,0.0601052826617525,-0.03455382105534535,-0.06823830972474036,0.12637366498794242,,,,,-0.05724088963559489,-0.005584205206821592,,0.11292930307701292,,0.02890986302755545,
SFRP1,-0.0010276085943134532,0.033477470254721135,0.07037115118391836,0.035608620200865894,,-0.021717877756280427,-0.024739569640969093,0.1178778234847076,0.1228366904803842,0.03735278157203731,0.008740943230124374,-0.002747112129971937,0.08013392911138466,0.0035309003077956887,-0.0683012657430836,-0.012290028597807433,0.07831206033092951,0.13694946760944793,0.0545559836672163,0.05073303911287634,-0.08441792350056547,0.011368914958244268,-0.0011856444531943594
CXCL13,,,,0.016706875721518098,-0.024115796445259716,,-0.02451722945293698,,,,,,0.06573569228855645,,,,0.006080220684047558,0.06152744848832238,,-0.00570053998587614,,,0.11790348290760301
MICA,0.01775178578905102,-0.09516080553543738,0.009559955096225961,-0.04977166849261704,-0.023514409209626806,0.03799195617059051,-0.030153580253992077,0.036215220190020776,0.03785972032997688,-0.004930676176357485,0.0087864024802077,-0.0228805302393214,0.030367026739700088,0.07418472220788622,-0.04603858427340153,-0.04645565295050289,0.047072421183932324,0.11999044761050852,0.05038629203414883,0.05723255232884372,-0.07161396058969234,0.1647647087640289,-0.013561295765714333
TG,-0.024539286490401973,-0.02708591179667615,0.0832285654949348,-0.040230988155073734,,-0.023437030954560505,0.010996734170089882,-0.04034070926741249,0.060882251310282826,0.009211594571942006,0.005783511019639293,,0.01237570865604284,0.022220937654403642,-0.04345261968623242,-0.034361530366111816,0.048903058862765685,-0.042396962674934494,,-0.022076549103301337,,0.08105484758233973,-0.014190267824531528
ADA,0.0505558261746091,-0.04005563862740256,-0.0165790818653863,-0.030140374820992598,-0.048696649815923025,-0.0265929324264583,-0.015582376718241179,-0.024885669188123814,-0.005658784926322645,0.03226772170879581,-0.035365523646548776,-0.05060887078175668,0.15307240811904968,-0.005431210835707965,-0.05844600403021453,-0.0031348537536408008,0.050384020975886935,0.11518759511931358,0.05513259248845723,-0.0573190578690072,0.03907254556431347,0.06291310239167641,0.050440797440385335
LAMC3,0.05930670185408475,0.07586013768312413,-0.06171897283870332,-0.017095860364799192,0.04666514329313782,0.04142383823121575,0.03234751560971449,0.03625841214918486,0.005218014229953649,-0.027066789164881512,-0.0005823939416469632,0.02258346586933367,0.06218127797289463,0.0016410828684878319,0.08233577963628906,-0.043088855912731636,0.07099696424664392,0.1503580604659957,-0.022930491511018506,0.054358125056203195,-0.07793699354367085,0.09176725815665031,-0.04759664546132906
CCL7,,,-0.011121826351581092,,,-0.016944935934116046,-0.020593534235157005,,,,,,,,,,0.0261352648922656,,,,,0.012831896367747085,0.012631585575124046
NGF,,0.10293708941291602,0.027507384837280848,,,-0.008558788602044655,-0.03469604559303678,-0.046820930009851366,,,,0.08773082647676604,0.10667109876173146,,0.11055329962523024,0.060459966106593904,0.08221858072882034,0.10104855624111261,,-0.021095180447349583,,0.06802422147850752,-0.03248712027318008
TNFSF15,,0.026010123211579673,,,,-0.018869014928838395,0.03768912540605102,-0.02295913359446654,,,,,0.05188418848351705,,0.007232267566795267,-0.031672183880748626,0.08440280202951564,,,-0.020433194802167844,,0.0916155747934586,-0.059272573199585815
HMGB1,0.04320038159137686,0.04723150033811354,-0.010203054039867671,0.017427563139080636,-0.042840834215480884,0.0511578123884971,0.01602017602196045,0.08413682350235989,0.07001153576998095,-0.016004461825941008,-0.030317790206131418,-0.03201093858715427,0.19065483101889513,-0.035495721533148394,-0.10347338651914136,0.023434492692369358,-0.0937495920613199,-0.07388483518108489,-0.08716748604021086,0.042394713721982294,0.05215292398369174,-0.08291395961915662,-0.06639871718302705
ITGB3BP,0.05016453794765474,-0.025962878673971724,-0.0030304911168898027,0.07009940178789745,0.016666163670501458,0.006893152422373416,0.022672552146673994,0.10464768459267616,0.05074161924284358,-0.03118565852603815,0.013136244068161261,-0.017646692613783366,0.1935002736207316,0.017135830989690164,-0.02094551663119697,-0.056931436049223204,0.09666025592055322,0.0032568483449928885,0.03000641476856381,-0.021979636034807598,0.020343104822071658,0.03428565129913045,-0.01545378603912637
AANAT,,0.033339489575473724,0.07469957707222664,,,-0.017168875617168008,-0.021685651730990654,,-0.02431611998495865,-0.02624864255149616,-0.02510122349314904,-0.02925203123472812,,-0.016617613811503982,,-0.021980242821932363,0.01748459376238666,0.04550433246904756,0.01774537166682188,,,0.03459793683104584,-0.040138520445997306
RELN,-0.02034371908984447,0.1380982689966161,-0.004201198946307555,-0.021443970359092904,-0.03740171630381243,0.06165357435286363,0.1356624788752483,-0.05999377407053522,-0.04686739720292564,0.0036076459875513354,0.022922540300251048,-0.0048246992093764225,,0.004962022898810074,0.02455240572653011,,,,-0.028449929394458406,0.025901659997222586,-0.04201351503165444,,0.06776684679723106
IL15,0.13686053058978476,-0.016739549821365628,0.07877572768513745,-0.03199036285296779,,0.025420013705448764,-0.02698483641181097,-0.040452776402580694,0.07039711640299005,0.029481129943028653,-0.025575745893057358,0.029758633037542493,0.012583682645490217,-0.019285584816265487,0.02414465797995558,-0.03715623788109332,0.006739458757753424,0.0944211813871612,0.018423857763161525,0.03631371230289906,-0.05406019861087831,0.1279522705358667,0.006313162265546788
UTS2,,,,,,,,,0.011701966951444686,,,,,,,,0.004439173645233846,,,,,,
BSG,0.06152502716690847,-0.022396830078225433,0.04625632254630238,0.04685878568873762,-0.03309237690635032,-0.009201149144104078,0.004908309477234161,0.015429616915686341,-0.0903443500279935,-0.05282826002048105,0.02892587672484549,0.1308694769117722,-0.12436303049675249,0.09136159206971026,0.00021863102877959524,0.025967094872819382,0.10156432004118755,0.05668837884891641,0.07849440306241279,-0.05650965845700371,0.02462552199041575,0.09196769175078705,0.06481763771411113
ADAMTS3,0.03927951191422467,0.055239450227556046,0.001486122685360053,0.02178940835380286,,0.04110347006910904,-0.010186682459982818,-0.02844685494873266,-0.002005169790704302,0.008618721813486769,0.007513007686748013,0.046321956791859326,0.06221356984028109,-0.01908605625285132,,0.058313379528254036,0.06296692707192923,0.10777372845730203,0.06502715493733151,0.052529410264574035,-0.009561267933591857,0.0769702656332711,-0.012882683625266574
CD34,0.05273854768407152,0.09519282851418562,-0.026225777102597315,-0.029874468537506818,0.04950789676519304,-0.025820442718151725,-0.004642741981498218,0.06187725262618539,0.02912454068352193,0.02598837261022865,0.004768737768557384,0.0426875044019917,0.1436575136850231,-0.07333988093970162,-0.010660582651829634,-0.028464339004584414,0.03668585383128486,0.07550406187386417,0.07126855647546837,0.01343863932433819,0.010070454670045779,0.0693556892867991,-0.02493467229751082
CCL23,,,,,,,,,8.219855456988897e-05,,,,,,,,,,,,,,
PLAT,0.0910118508488499,0.02953974862104284,-0.014457747859972924,0.029530027245064185,-0.017118966824749386,0.01939909829272181,-0.04360230411361273,0.11401035948286159,0.01854388345131155,-0.08346967668003208,-0.01647002169020156,0.030108712148535218,0.024142167080072854,0.03485072643244213,-0.0211829000638782,-0.04277019812441556,0.06513386927004518,0.10336007384395599,0.048589470353035985,0.03701327061886749,-0.008934917705835757,0.0780538290203932,-0.018149719701187707
NTF3,,,,,,,,,,,0.019227233126514327,,-0.013907621968435226,,,,0.055182965926188016,0.11042614181099905,,0.08762606245631246,,,
LTA,,,,-0.029585995144977097,,-0.00826315812550447,,,,-0.025280178313460803,,,,0.014782567430831067,,,,,,,,0.10754883007023129,
CKLF,0.02574290005248987,0.01941547138003688,0.012879637195517452,0.014473467589515237,-0.003766429019812511,-0.011014937176002715,0.05944840871084115,0.12736591678593398,0.09817128401339424,-0.02028276173665574,-0.026531517757099925,-0.03389763356637068,0.14054565665986427,0.02434811478333425,-0.01846004900907381,0.022095257492341407,0.10694246460835297,0.09973801817745141,-0.003448074658848199,0.03877745379269599,0.023834418944550417,0.025010834101055496,-0.040344194733612344
APELA,,,,,,,,,,,,,-0.0383872359830158,,,,,,,,,,
CD24,0.0011025324874435456,-0.04196787599272366,0.04599355580886466,0.10091194025497001,0.0021236153319553687,0.05879518953564815,-0.013331531177608815,0.13769388753801395,0.07381164013620174,0.07113616197838167,-0.14525751197835027,-0.01793891788579981,0.2905095095643251,0.0632193865737648,0.01730303973762197,-0.058507372920095786,0.07441022937891652,0.0021461100159171657,-0.023613023049829478,0.19366679118019348,-0.007448749598797098,0.06627217584547035,0.047983764406550715
HSP90AA1,-0.0659337377494142,0.06256876969098515,-0.07270326315754462,0.043570390667771734,-0.09817073052225506,-0.033312189779348376,-0.009772212173667045,-0.09578690927829363,-0.07060664920834155,0.0432353601276505,0.005411658593495068,0.06600825625047994,-0.02889583147775273,-0.11832911294656333,0.0418011991873581,-0.043855853434053085,-0.18004414282659412,-0.19247819842735886,-0.08782948300145783,-0.04088970192218742,0.006699036293615746,-0.12154162008064104,-0.012952540442273626
BMP4,0.08545579986933274,0.04253967217607402,0.012734664104218068,0.013855926333391912,0.09380069196541682,0.023751263065488536,-0.013569516012587744,0.06846077939700626,0.011005906194811926,0.019293852125454054,-0.001202894462200365,0.0014671814880563789,0.08727031549335086,0.047244136667951,-0.05383437514065403,0.010282590149536155,-0.030998342142088322,0.14545392895842021,0.07371536354557584,0.05546214117218432,,0.0926763546735021,0.0677685787938425
SCGB3A1,,,0.055621553131850285,,-0.020073280135286267,,-0.025824934126526766,-0.01397981194518793,,,0.032545608969247866,-0.028344048955452523,0.02602653426039013,0.0012191092446978858,0.0507653210091647,,0.14053121591158188,0.033717324297434945,,0.06047774821127049,,-0.019172751682334073,-0.0046768947709577595
IGFBP4,0.04865931306133017,0.030949150849293797,0.0018993201290328466,0.039604333409247836,-0.024097942983197493,-0.031016804011575354,-0.011997756059885007,0.11189887429578936,0.005750292341932835,0.01698529738444509,0.0629599464378397,0.003809187563782981,0.1651475177411179,0.016878921567706373,-0.07481703284946557,0.009438713012291112,0.05147992435786673,0.04826719500782412,0.03119720622748899,-0.03897772342787482,-0.003219648092314659,0.12566987636527743,0.002412037699977359
RSPO4,,0.0005434561330110163,,0.004127832420166245,,-0.015355543249133505,0.03245282926980851,,,-0.029402386396637253,-0.021173124426694553,,,0.057000028461843176,-0.04485696170023568,,,,,0.07880446256153519,,0.04996082733572343,0.08800761598656805
LEFTY2,-0.024296659734160075,0.0035312570498454874,-0.021767963753010527,-0.029949356179660616,-0.004969112821439081,0.015399067848279172,0.0031955387681716846,0.13085800269813147,0.05388752159423394,-0.012394031823493908,0.07842173085227357,-0.031114314224337258,-0.07860151167265614,-0.011659303391573417,,-0.028088887504522684,-0.031806862441366754,0.08329298978298177,0.06515777921577036,-0.016767583202950923,-0.004791142965769238,0.0714187480259113,0.04308591630572958
PF4,,,-0.014906162934765581,-0.0006968894571408839,,-0.014784122767372515,,,,,,,,,,,,-0.05744814679078126,,,,-0.0040921919849556225,-0.01362752464754509
ANGPTL2,-0.006593961443219759,0.06288096265721664,-0.03840562460043529,0.04477976578993182,-0.03699244209016585,0.04625818694905629,-0.016965660253810588,0.18500853699046377,0.021926292274106376,-0.0333669293968019,-0.06119034237290351,0.017790909504004318,0.050616217354460986,0.08652087759023361,-0.0240447898780502,0.04947576801364447,0.13083619144703973,0.12239487492379315,0.04231825392713594,-0.022764940736280444,-0.05509673406199687,0.09463696767647653,0.00983265553418122
LRIG2,0.009455362136591603,-0.02398113656352442,0.06593105539559307,0.06262899576156868,-0.05777426935811421,-0.029272615224283025,-0.0027230554295232952,0.06510603676218496,0.018953518747271948,-0.04118492464349673,-0.006103738012280156,0.010320388037005015,0.09870880148159245,0.028373020260107414,-0.07711936305580666,-0.007052523022053515,0.033839756575707494,0.14864238876595984,0.0520859089174676,0.0385538397550984,0.022427036096307914,0.10995641087267585,0.08193764824160141
ICOSLG,-0.05382263184024768,0.10004220042701616,-0.016221270212400375,0.04053573158855523,0.007331536816228168,-0.04514269875446435,-0.055584981889937705,0.06968414884575687,0.027263682519635155,-0.013054468717468936,-0.040182636252339095,0.020624766886707894,0.03958044946592324,0.06521234841553714,-0.036965929174687294,0.012015201397631438,0.12700229475805938,0.13992394643306777,-0.010192198607819421,0.04112857076149684,-0.0642078315986158,0.1451257199845868,0.0440490642849083
WIF1,,0.056439339111179244,0.09149604823695393,,0.023711646456950793,,0.056787466652182664,-0.11589032290233842,-0.04390655230096688,0.002355304942785821,0.04033526417510516,0.12545520617085712,,-0.005609923869428921,,,,,,-0.015152289441625732,0.14389958183422863,,0.12889879280268043
NPPC,0.06397303154883095,0.016527796871986467,0.058319190387092726,,0.002541352273873997,-0.010170761734813804,-0.0519945704046736,0.011156802075972996,0.11124727376922285,-0.03119417587539636,-0.029425461439873447,0.04862693795841359,,0.041512843054210935,0.028860307471426785,0.1337888096220522,0.023099443152488627,0.026042296148496555,-0.05549729355609548,-0.011517806754273618,0.07946824094941347,,0.043473994146297
LYZ,0.005015167337332274,-0.08221329288615305,-0.009740598279679897,-0.024927949030242594,0.03967325049011275,-0.051967338840351825,-0.0038951244702558384,0.01029171785935654,0.07392691831007929,0.019306347970471465,0.026564636558503617,0.033147969909716614,0.04463058736656197,0.004976014155516141,-0.014358703804091799,0.039510919759547174,-0.0020477162819213155,0.07981949594015428,-0.027806034101396183,0.03973389684192793,0.09134032862618567,0.05087170042743975,-0.026970037542423744
EREG,,,,,-0.04476724615557386,,-0.04194435604077816,,,,,-0.03200753654059939,0.006151798468650244,,,,0.022487031068652817,0.06770352731087581,,-0.026545275904608128,,0.04079765767298147,0.005172157350370771
SPTAN1,0.0865069073701378,0.04695880393229201,0.09618277793343195,-0.06249801162530316,-0.02352120053916309,0.03902569434418182,-0.000183912172473219,-0.056245682535297985,-0.10361399820923985,0.009328565229256586,-0.029745442533240518,0.06857499264152947,0.05874987104369403,1.6578590404952745e-06,-0.04534613185203781,-0.07361883956411652,0.10905675650521662,0.05493171629617299,0.05469561925414706,0.13328539323070623,-0.05445108347011029,0.03976920643734083,0.007374994602562111
PTH2,,,,,,,,,,,,,,,,,,,,0.025414418021231323,,,
LIPC,-0.015990429898168037,-0.0022025307356300034,-0.028162427642259933,0.020614116071897726,,-0.015325318621478538,-0.028857280270967876,-0.008929693888010643,-0.001488307990430999,0.06872352929741232,,-0.01705048889194647,0.07902737950173118,0.04306856099064554,0.016787583521472017,-0.009887906281076463,,,-0.021174333560998054,,,0.07733259484123009,-0.02669128609397117
COL8A1,0.02628413429190716,0.03842660788576531,-0.0500528691076361,-0.014907264400136937,-0.04146571025705402,-0.04102081059509701,-0.0025250975504512896,0.11033709848204377,0.014908200297379548,-0.01890370715859695,-0.006181365906347679,0.022481084648538967,-0.21134865996088656,0.07101422531717148,0.06384417228454999,0.06933248018165533,0.08961447786858655,0.10074736454940714,0.07554075610289683,0.00700182448529425,-0.06171427080314688,0.09676634734762252,-0.014035396602010374
GSTM2,0.06575862690889304,-0.004365765777299194,-0.008874788725370626,0.05070115354665469,-0.03569304483155792,-0.00706862441213651,0.032218322067529157,-0.022412452101482114,0.016226311828830196,0.005209431293776389,-0.005825389695780323,-0.017638865596978595,0.019099592106543124,-0.020394285106410292,-0.030591086421775344,-0.021390664995722834,0.08169020433905344,0.017281526294975903,0.006397627664931544,0.023452866079682565,0.015919826232992287,-0.025145471866266297,-0.005305904741445384
SPX,0.04397379828562965,0.04337728910599692,-0.005571228691570259,0.028202630347645585,,-0.0011960634860461066,0.061397051291903364,-0.023086148733121526,0.013947616694655336,0.01669073092166021,-0.04110386184029964,-0.04815779636441065,,-0.05971208601227474,,-0.03800551649646793,0.03727229151335521,0.026969294388058312,-0.09941300929959397,-0.05357568674468407,0.01067044726057036,0.006923536935825605,0.08181781404134741
MFGE8,0.07187070695025337,-0.03214199193614244,-0.0707943680562737,0.017198127973159876,0.03467287098017661,0.029701409699847817,0.027683271828384887,-0.0015899161312658045,0.050559547207328005,-0.059241994421483035,-0.03692733445208015,0.015123100832244767,0.0053066835798764875,-0.05518723238912225,-0.031901162292965524,0.028330994743947485,0.011149654982365921,0.09984836405392278,0.07116751422415624,-0.026054277591248468,0.02086744742071222,0.06712228593990824,0.022625067867322525
TGFA,0.0333673619007435,-0.08117940219243971,0.06853130196264598,0.02437957060086832,-0.02231911217881404,-0.025712389890015563,0.038458293213295344,0.10567611920364306,0.07612776833729092,-0.0051932754427327305,-0.047836180604671846,0.04954774888569063,0.04022600891785545,-0.04291924283856719,-0.03230248663785164,0.06224357471039711,0.10225054796217319,0.06002257048998857,-0.03389213306412541,0.05534991032943811,0.11234093293194691,0.10611004088927306,0.022895633196309863
