,UKF251,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
DCN,-0.003742254883342405,0.07896689883802968,-0.02444051842697365,-0.015158817592290114,-0.002215925555600803,0.06069487790328426,0.0515208612372853
RARRES2,0.015487377268961832,0.1262270825330056,0.022214203950235357,-0.007140770726315349,-0.0017017374588870736,0.04287339086709784,0.016994109245364104
SEMA4A,-0.008464602602393035,-0.032412792580662146,-0.009703496519027431,0.012855758925259557,0.13296762800097456,-0.03718277284433311,-0.014728534984502927
GDF11,-0.007280909807550467,0.01965797874087959,0.013720512887442847,-0.06567133010589879,0.02563525772071897,-0.005243439031086412,-0.04763492788611062
GPC3,0.07418901817867188,-0.019381233161399856,-0.00663649593819033,0.01915834177945107,0.05882134543238668,0.04498516876127867,0.027701579505189294
OSTN,,-0.01486082964477135,0.033464604603339075,-0.008495365613277342,,,
GRN,-0.029196789480373943,0.04963715872944505,0.02108530379994033,-0.01676283861607576,0.06618877105638189,0.07424914949989778,-0.006602530777001641
CALM1,2.320799272704143e-05,-0.09787790276962653,-0.049654808646564505,0.048144520803547336,0.006506454040478246,0.034127829617906606,-0.036098596363500234
ANGPTL4,-0.027022883683975544,0.06849817509951905,0.011876911333857876,-0.03368121918029579,-0.03676450393113419,-0.015146243598106665,-0.010544740466592867
BMP8B,0.04497717624383068,-0.04021127647739611,-0.000571072027897331,-0.015797359945529933,0.030804639867307464,0.00964957481411935,0.0255769041381432
TNFSF4,-0.023838965573743442,0.04638544542463468,0.03531104400683298,-0.0213813480035033,0.05855500597961729,-0.011246005400234406,0.029553624432763635
RBP4,-0.02333181344331942,-0.043369507819531944,0.04276871111094022,-0.014818824822119218,0.07152000794536957,-0.011753971667150066,0.026621062555297052
DKK3,-0.011898311974814786,-0.10228071115591388,-0.07519377067983772,-0.03495704671662212,0.024716415478842353,0.05102702280130793,0.016168101827092402
COL11A1,0.029859515370770664,0.0034387297432228003,0.0395680697497666,-0.03049357667636236,0.07646061769447529,0.03604953832332273,0.08098259552203656
COL5A1,0.014033580474880653,0.01673459594955749,-0.0015534753476151623,-0.03411621168036788,0.02481409670418687,0.03417774092927887,0.10428639458515063
KISS1,-0.03757937559567039,,,,-0.01760337265280186,0.16072035365874573,-0.028336840633826965
MEGF10,-0.027293277923729427,-0.02035086651434006,0.009266070703057254,0.009788264525606667,-0.0012368258997111135,-0.00010528387794324173,-0.10058560079411807
CEACAM1,-0.016246413287239383,0.03656550359740308,0.01639393763798386,,-0.03347470858038837,0.06558901982452085,-0.022758944695890782
EFEMP2,0.03954794523654147,0.05559248273006579,-0.07271594922602931,0.03371663553579999,-0.03224975325058646,0.03013434384973097,0.049633950176883504
IGF1,-0.02070238076397371,-0.023630415177471678,-0.030611922872895016,-0.0024614143072753916,0.01671709031856685,-0.02904212890376822,-0.0546698067210328
COL6A3,0.0058792895917697645,-0.029567570114580256,-0.02627879373192128,0.003117752471225017,0.00994629169387709,0.011942673762495432,0.11554827683901393
RLN2,0.0664647935637328,-0.016494115465427738,-0.024677337723093766,0.002561965199971774,-0.025809247676870078,,-0.023630928465094236
WIF1,,-0.042195983588613505,0.004859001494736171,-0.03062345058579164,,,-0.026341840234671534
IL13,,0.039101526288569256,,,,,
PLAU,-0.024632403148825126,0.08625425474081641,0.06008627735075471,-0.03785964970331997,0.09593692568084969,0.10510916130848713,0.119195957984542
CXCL12,-0.016139056443106595,-0.03921049194996525,-0.004954461806921192,-0.000708311546366597,0.04144692946582181,0.016974534292500135,0.050752491066499004
MMP9,-0.01477832404036932,0.07299039709847946,-0.015268988860479855,,-0.000613277928974574,-0.024205270998192297,0.11117300046962257
TNFSF14,0.006891605610754716,-0.021805316385463534,0.03288255770479596,-0.017844145933173194,0.06871171599904341,0.0983623851787967,-0.03110930393159469
HBEGF,0.014417239471388132,0.040652966885033746,0.004612970359447136,0.014098115366115225,0.021575846887875956,-0.027244878839844524,0.011532298584364683
NUCB2,0.054833647466181336,0.024793179155434577,0.07148851328584242,0.023758329624354303,-0.017243635328617217,0.02269538391244327,-0.03363475956960037
VCAN,0.01227932420507157,0.05762053137913803,0.08260608498488953,0.002926604401007587,-0.040493757003786456,-0.05895348412543788,0.04882728539960758
VEGFC,-0.022834453906416332,0.009113968095416931,-0.020163072135294977,0.10011587214104094,-0.03644032019613554,0.024021279520028395,0.08881540671631707
LMAN1,-0.054451584909849436,0.09585806733312083,-0.05502257245162704,0.003035909010712476,0.003621503054919563,-0.03435417090014329,0.04355216568294911
IRAK4,0.04397479318336712,0.029803743853367558,-0.02540788332418903,-0.014958669661992446,0.070209257507917,-0.011971289410419538,0.06091161901926588
MICB,0.03518842924057126,0.10235786181627257,0.011531602851802275,-0.03165507549101929,0.03053636948188415,0.05502896855820061,0.024274478005968866
COL1A2,0.0017278362583955176,0.09982994718817041,0.041116742552751044,0.02344003530147707,0.0177462261149779,0.010711861762243138,0.07830328786457216
ICOSLG,-0.021683082886455974,0.03851947068758925,-0.018710102828114524,-0.0030050802678432665,-0.020545666246079456,0.06353573342304825,-0.024084933801541655
GNAS,-0.0015283449519304156,-0.03926395793390044,-0.03536820021375625,-0.032871892064646586,-0.06762181436110816,-0.0254711561704636,-0.013367246410786926
C4B,0.1350684711761804,,-0.0255572604308151,,,,0.08400297477404939
COL2A1,,-0.016337613921333784,,,0.04432668885799987,0.07970299191330162,0.003908146834108201
GSTM2,0.08050410805970079,-0.017411529347142945,0.010900248761583992,0.011212453710965796,0.04154062345498465,-0.0050673793433588556,-0.060160242433580015
NLGN1,-0.007827769790942388,0.06598433115590588,-0.00016097618797829142,0.0480804333324768,0.012578747566571045,-0.021353931334134286,0.022724035113493895
SCGB3A2,,,,,0.02114612673111729,0.008658654587669685,-0.03816709419567576
LEFTY2,-0.016445945648539986,0.10881656147548283,-0.030361982793852486,-0.017844145933173194,-0.015950341427285082,-0.021763696767061465,0.0023373288100763633
ACE,-0.00633776192712709,0.06630560294484814,0.05917016540232305,0.01220846497687646,0.007109175005350811,0.016006581613937667,0.041332911009725026
RPH3A,-0.021525193337603613,-0.0011311310941267798,0.051660094407501,0.028710985229753017,0.06274275445625842,0.0643329378585574,-0.0031452435093971814
NCAM1,-0.058404257747108994,-0.06443073883588923,0.020375721480365868,-0.022951432247370698,0.010607919352370945,-0.020929222133833313,-0.044970491540289814
EFNB2,0.0951222744952475,-0.007899996880769646,-0.001339363358346852,-0.03117104192475763,0.027328653151763874,0.06942223084893384,-0.03444499286030324
ICAM5,-0.021169626097578515,-0.03192529416084209,-0.015727424097431136,-0.0206197006087822,-0.0323240265259711,0.019312717853808944,-0.0017395799451480577
CCL5,0.0016950053652899104,-0.008248797207902826,0.016408579503289944,-0.03717486694724883,0.018684147694906957,0.036750553826620375,0.10333441232266283
PSPN,-0.012614540319938451,0.04878781691932368,0.020660088484769842,0.040100685931684144,-0.0013220219142234541,-0.02937565943467874,0.0044237956295405416
PENK,-0.027654011472351178,-0.050317986042914084,-0.06975319944574047,-0.005885340146648627,,,-0.004766745818766963
EGF,0.021114049142646977,0.013813359538644484,0.1689272337150206,-0.02832333303556192,-0.016864598564398273,0.18420476196811106,0.061895267517911016
SERPINC1,,,-0.022822141127752847,,,0.00043364028393334423,-0.02305305397443793
UTS2B,0.054664990240573766,,-0.021330904760409507,0.00640447769314166,,,
F10,-0.021325856135651404,-0.02056084805256381,-0.021330905278662587,0.024958553617582695,,0.061685866941220566,0.02126891784376383
FN1,0.016817688466018093,0.09777984712930983,-0.04179907768885613,0.007706790292825004,-0.0660873181877161,-0.06753927142993027,0.08238069050999666
