,UKF248,ZH1007inf,ZH916T1
VCAM1,0.05019581917068706,0.029278580220366224,0.07801701924559634
NXPH3,0.019245216279086177,-0.033575374473132885,0.06791273226791189
MTMR4,0.007384349230875233,-0.041721380367469474,0.006579763380223453
LAMC2,-0.012330317866793469,,-0.024150628664674805
IL10,0.028605772215588698,0.02064622592055575,0.013902440501878055
SEMA4D,0.0570901125154422,0.03946526783548479,-0.00709393347260172
TRH,-0.024137130777546013,0.015365006659175605,-0.014197359520230074
SEMA6D,-0.023086210057897794,-0.0725082136861899,-0.02434242926591392
CEL,,,-0.0406276632180893
PDCD1LG2,-0.01194980999160606,-0.05694928823190754,0.0320955511463403
SPINT1,-0.019642103919282637,0.026035077880970293,0.0456736315405461
CTHRC1,0.17171115323612415,-0.05265119588293553,0.03365551122417752
PODXL,0.16554308511821192,-0.007589884447419004,0.023225666835329516
JAM3,0.08412063565514513,0.044932594890778596,-0.05147691218979728
TGFB2,0.03430856438511985,0.07776794243153891,-0.04681089737704672
COL18A1,0.1758181919273064,-0.007117884772795746,0.08438771155905009
NODAL,0.0476946396415771,-0.02598981558907113,-0.019430377604032212
INHBB,0.008208142189519084,-0.013446217059803173,-0.01930578250478186
LCN1,0.015153723440157892,-0.03286387447629876,-0.01435714269308281
ARF4,-0.003569376895674176,0.010681564122401187,-0.012696365699766999
CXCL14,0.012943365176267459,-0.004732759967127504,-0.12895357113695607
LIF,0.10460053280145513,-0.023846095131231083,-0.04104842437032482
IL17B,,-0.0005340448672768708,-0.024251222893648214
MMP1,0.10421088699893151,-0.05641964370990357,0.05052763447427625
MATN1,-0.016189351291214633,,-0.017267022972283778
ADAM28,-0.016353481708609306,0.06984709071966785,0.059382483557971155
TCN2,0.11354210368713036,-0.051410176230004906,0.02350020112889893
THPO,-0.021095395057832197,,-0.018692145568061355
CUBN,0.027231356383575937,0.042322252019855254,0.02281285883776418
TIMP3,0.09744166357940474,0.043612392071648895,0.08865364463431138
PIGF,-0.08728938091762775,0.10054541831849095,0.02346786733543831
CRH,0.033175147194239314,,-0.02128980508153328
BDNF,-0.03393900412353051,-0.030200460331172067,-0.04253717391749727
CCL5,0.11935483044211957,0.02043117093750632,0.0997589717993665
GAD1,-0.03953551256250963,0.011119594585027705,-0.008498704183497189
COL14A1,0.33868993264578784,0.0381442111224497,0.06378619480223804
HLA-A,0.08793400220382265,0.0024072443113519553,0.044120253855774214
CD5L,-0.014446436989354392,,
FGF18,-0.013071414368217878,,-0.014197360659273088
ADM,-0.050103167600574434,-0.08621018000232203,0.01164149408446395
CCL15,-0.00959177360850218,0.006011254667342688,-0.012313369797600338
GNAI2,0.10982182445159323,0.01295780509864145,0.01708730359742478
HDC,,,0.03434703401566919
COL11A1,0.11417117345859995,0.032989045051993786,-0.0024164765824225783
NUCB2,-0.023762408391452335,0.014892314628108106,0.03008531426786303
CXCL1,-0.011638349502654651,-0.0266399967543393,0.026778344624670547
VCAN,-0.020219278032739135,-0.06850564302825962,0.004877128374717459
MMP7,0.09083264491413312,-0.0060258355830838444,0.047876442066362136
PTPN6,0.037101183874997,-0.06138217109508642,0.037332663451121996
PTGS2,0.037825657186721415,-0.034542963174701714,0.024789306079378338
XCL1,-0.0158307110485961,,
CD58,0.0368490168611332,0.06843796547503507,-0.0003411286785269753
TNFSF14,-0.015951073378136008,0.06526981327848387,-0.029533350530235754
CNTN4,-0.028043904183725765,0.021123631994613066,-0.020951964451569986
INSL3,-0.014181395398937141,,0.08174176343653095
BTLA,,,-0.016302579964827323
MFNG,0.06849514150063417,0.10070825239953582,0.05305761385416556
ICAM1,-0.01631986585705456,-0.08285663252914174,-0.026790855921440832
PROS1,0.03534126074001332,0.01744686602214903,-0.021078779165377256
CLCF1,0.08900308065745338,-0.0332493213102052,-0.03917893086766335
PSAP,0.0945487562961725,-0.0028594429860396248,0.010050122561030267
EFEMP1,0.06129673142172757,-0.04293383101330247,-0.024015690290298645
C1QTNF1,0.03652505292015994,-0.023988761180993447,-0.07853406736129043
ALB,-0.021924807349201946,0.012341970782055057,-0.019064392279865762
EFNA3,-0.023735826966193217,-0.04044975451948693,0.05055356251897039
DRAXIN,-0.032345854268535056,0.0026521019775606,-0.020339955841316638
RAET1L,-0.011047444743881392,,
NPTX2,-0.05854044648312105,-0.0282740105948945,0.03983014446346839
FGF11,-0.05300872119919868,-0.030269501849503968,-0.04404388209327524
CD59,0.16711717698781153,-0.06337981927244579,0.02410100791492272
COL9A2,0.06852676867532045,0.04044075211673057,0.01623212423575977
DLL3,-0.061750159884967265,0.04072582168113063,0.024808005898557136
FGF5,,,0.02885421718644278
LIN7C,0.038955814377259555,-0.0006156730338924189,0.006571064475042968
GDF7,-0.012411681953522777,,0.010028246713234209
PSPN,0.054724567351627194,-0.059260298453857704,0.015085614293557346
ANGPT1,0.03566627312254314,0.04693011108065447,0.03865763583641557
PNOC,-0.028009492678413076,,0.08059437510232756
L1CAM,-0.021214173121249177,-0.038727554281752515,-0.021177695561952134
APOA1,-0.012749005558436931,0.058355730627991396,-0.04713609881397402
PSEN1,-0.03149046666497359,-0.020450677172647043,0.006053224016910728
CALM2,-0.1009247636712253,0.03930692246836496,-0.0375829284698333
CLEC2B,0.04521275318807778,0.027228753004685868,0.056978024124218325
NTNG1,-0.030973477417447725,-0.047283675700038226,-0.008962579640060966
LRIG1,0.0034562435548959047,0.06275947651153231,-0.024968611684528585
CPAMD8,0.0863309280139624,-0.026639993257397496,0.15217732720839477
GHRL,0.06825635432686433,-0.0358925888038139,0.010969524267082658
NPY,-0.08368096064059802,-0.007388152505730982,0.03899045623628239
MMP2,0.13491644622231794,-0.06446435877844411,0.02149599550328531
PPY,0.05764951973476316,,-0.008597211463073863
ALKAL2,0.048273047657089896,0.05030852548252212,-0.030792201318665346
CSF1,0.0715672324346232,0.0033276355202034834,-0.03126831115100332
SEMA4C,0.05797219461667101,0.04321567045855094,0.061965748855680104
BMP8A,,,-0.015132574676397517
ICAM2,0.1312318662468794,-0.024643548598840354,0.06376292022596214
SYTL3,-0.035436392696184676,-0.04575961804390708,0.08993621806541488
IL1A,0.03584077523607332,-0.03050474811871854,0.01750370117939617
HLA-G,-0.016999379530188593,,
PGF,0.15553605867640213,-0.02654970431936862,0.10318636203217905
LGALS8,0.0381749586513266,0.01249881846297916,0.05674032455583133
DKK3,0.046313322401554495,0.006616813126945321,0.0390109062497017
COL16A1,0.11156169335837558,0.016854930200208163,0.052819041701039356
TPH1,-0.012481861848695978,,0.01911020251614124
TNC,0.024202649125855413,-0.008460775604646717,-0.010779073985910811
TNFSF9,-0.006250811962560428,,-0.023948412798848594
C4A,,,-0.020378324455524142
CNTN2,-0.06060785447930398,0.05259775101491573,0.014391250488756864
F7,-0.012176996948865915,,
LUM,0.12417767032998808,0.031772685188576344,0.06398808875740798
BTC,-0.011047440142265599,,0.00744142017916143
APOC1,-0.08874684896412233,-0.03881990960740583,0.06936930723546077
PKM,0.05837725450503887,0.01746042577232422,-0.03412635733953193
TNF,0.15018503519762993,0.026037599689753176,0.008617180452059395
GNAS,-0.13594975540056828,-0.10683347244932474,-0.0719860831221911
BMP8B,0.0827817812224302,0.050493283483559026,0.07385664706445375
LIPH,-0.012481858775759181,,-0.02620906426682684
CCL28,-0.017557287022302134,,-0.011750476957680153
PTPN11,-0.022069945446241027,-0.005054496013106995,-0.001750366948200933
ADAM12,0.1560302617373306,0.044628655060878965,0.049358104517195404
EPO,-0.016771559894475065,,-0.012495655686773134
EDN3,0.04370364181522079,,-0.022704515405238764
CCL22,,,-0.019309062533214103
CCL2,0.14659438626098434,0.03382013810362867,-0.027647506420871323
DSCAM,0.014627453943958072,-0.02593176716133431,0.00472064317495375
GPHA2,-0.013911665841630245,,
ANG,-0.05747354593015832,0.05117422231845365,-0.020190530143190232
FBLN2,0.14608333630214312,0.06474717507551855,0.00800734226406076
VTN,0.03761014537514442,-0.022593469525761134,0.02087596797046745
VEGFA,-0.1208234640220195,0.005623159143755685,-0.1120329602980256
F10,,0.09685101070242591,-0.02206101430925254
SERPINA1,-0.03013512326563959,0.06515188988306916,0.027219557152438248
VWF,0.13785125161004513,0.038101263100252636,0.07008617969484904
GDNF,-0.019547494987692777,,
VASP,0.11947384320095851,-0.03494973866773459,0.0367054930652133
ADAM15,0.07826576238815104,-0.017808365801622008,-0.024228331641257116
WNT2,-0.021833963358476212,,-0.03038773637978805
OLFM2,-0.00961994042713743,0.02108532578547684,0.00351788281329044
MFAP2,0.1404746412027109,-0.040392081537127984,0.034385973904403615
HLA-C,0.07067098531126433,-0.01684382944460815,0.08510006959876228
THBS1,0.19837408537584186,-0.012886022824340981,0.007754479256899365
HSPA4,0.038655172578840095,0.053916319131414175,0.006716119421054792
LMAN1,-0.007457270066228763,-0.004956896394750566,0.027512977459688625
LYPD3,0.07279242226251913,-0.03668302167674306,0.06971428136972914
APOE,-0.006155271314215321,-0.0106322813469247,0.06478415829870289
SOSTDC1,-0.028118336455508788,,-0.02083831172820794
ANXA1,0.12424208991815344,-0.02517823465035657,-0.000904754678528161
WNT2B,0.0028157063337495175,-0.014211548314327528,-0.025702532563858044
AMH,-0.023251688623515964,,-0.043396718626844716
GDF10,-0.014446437652128236,0.03512201495138186,-0.033015622656251964
EFNB3,-0.02601161177525527,-0.06939743982764411,0.06809450151436891
LTB,-0.01035144807327521,-0.04900139477569869,0.0050808960460216055
ANGPT2,0.1368274899083597,0.01123789912046041,0.10667638618699427
ADAM17,-0.027181712025564585,0.06893526254513622,0.06139577924141501
LRPAP1,0.0013546467839619784,-0.010996199621424268,-0.05727125068626987
NID1,0.12775181374751743,0.02380056903351244,0.06695985155691504
MST1,-0.02868506899889246,-0.007291031268020069,-0.020009966651086637
DCN,0.15857614844956594,0.022434756218257298,0.04460105176030059
IGFL2,,,-0.03301561282098711
COL7A1,0.06897946786886154,-0.013520442720045461,0.05870538548365909
CALR,-0.024452830349721816,-0.03212885533297735,0.019710469795032333
PIGA,0.03707501021921363,0.0009332541138293176,0.06460919820202339
CD200,0.038098156580598244,0.07015920052795827,0.0018998822836383952
GRP,-0.023165193380998192,-0.03897717460597305,0.09666063966844232
CDH1,-0.030964722133840182,-0.034542986696829106,-0.02514198080620972
LPL,0.0479362779480599,-0.04897967436691769,-0.04297546172545607
SEMA5A,-0.052427131290799026,0.10603941660860466,0.01108583149584679
SEMA7A,0.06079473001708026,0.013659409785799591,0.06263987135987997
SEMA4G,-0.029073272156513816,-0.04304921777212753,0.02078281184523934
SEMA3B,0.06976043797719264,-0.05106783580466617,-0.03293537682043378
RPH3A,-0.06274464996770858,-0.03551044093942317,-0.030048073817751975
JAG2,0.13726267215609403,0.07681505037713006,0.04481672772935839
CGN,0.01988478722393974,0.0003120756501654646,-0.006977740093173845
GDF15,0.0019136374620934405,-0.024859764355341502,0.0005185309768616261
SEMA4F,-0.03727909583241743,0.07438024274058593,-0.06702019999101878
NXPH1,-0.03332179562738708,0.07205949632868393,0.026180965946565264
ARF1,0.0020087071340871235,0.058582411359078664,-0.010195094150461553
DSC3,-0.010528073519280087,,-0.012495659479698483
EBI3,-0.02801636057845038,-0.057563335869214236,0.045937002059825094
TIMP1,0.16869177154881587,-0.08163354070778489,0.043292124226887274
SEMA3C,0.015419854684099898,0.03626943946299406,0.10136798754137273
GNRH2,,,-0.013540750057980243
GAS6,0.06669556596409275,-0.03172001344103232,-0.012999323367230182
MEPE,0.024778736544992117,-0.026640003048838016,0.10221049342880316
SERPINE1,0.15314228383967,-0.032411448265329185,0.024160017491694677
RSPO2,-0.028414602537662814,,0.022509052147519464
SHBG,-0.013636967257843562,0.005991225766365945,-0.026197861393975053
LGALS3BP,0.13983642022709966,-0.013495074707063003,0.009865929450326001
LAMB1,0.14232195233813993,-0.039306038753537206,0.041191844994831396
SPTBN2,-0.04443160218371364,0.14867803651276484,-0.008734521961229454
COL1A2,0.16992778653492005,-0.009768554169877772,0.04868130378342058
DEFB1,,,0.07009802095344037
WNT11,-0.015090148468300047,,-0.016583304437016572
LGALS1,0.10523523613839905,0.02937962656907138,0.021409346405570077
BCAN,-0.06225870565508804,0.044208962753403074,0.0028432581450167286
ANOS1,-0.02332161663134957,-0.009132942791362423,0.037656175533321866
EDA,-0.011047443927465267,-0.03454297605586076,0.06096653811575722
FGF22,-0.015709508439547888,,-0.023948410180687094
SHANK1,0.007457962220344482,,0.0161971780822829
RAET1G,,,-0.015580738134801785
TGFB1,0.14612852964900977,0.01705172093633394,0.09294642895972391
MSTN,-0.031234077982964632,0.038938792198090745,0.04829667128271418
WNT4,0.02280012619116361,-0.02958102875480102,0.041912890510337274
TNFSF4,-0.023251687713816815,-0.034267856192481315,-0.028899039869816692
NTN1,0.03418534352407236,0.0312732663441253,-0.03819736095983536
CXCL12,0.18745883195944799,-0.009912650245398802,0.0922578231421591
GNRH1,-0.017374307484964217,0.005481863516140052,0.07887522953309224
RIMS1,-0.0120668972320352,0.01040193315950881,-0.011980954170493895
FGF14,-0.058942644237958045,-0.01607048042884332,-0.0408941450397237
IGF1,0.07189636165164477,0.033743839570464236,0.072484831288098
TNFSF10,-0.024801300221717133,0.002438128532360501,0.07590388711996375
GDF5,-0.015587442561894588,,-0.013339768888170652
RGMA,-0.03619102242625319,-0.03088639957322272,-0.021080102683591204
WNT16,-0.021313720902463727,,0.09002469920173331
CX3CL1,0.10418435000245609,0.01983174592606164,0.02917561828356716
FGF1,0.017507551788804067,-0.03286205362028766,0.014130740652140738
ALOX5AP,0.07262012038408333,0.01019894664653711,0.017541716028601426
IL1RN,-0.03432831477881548,,0.0028469649451123096
NPW,,-0.030809210961491976,-0.0036825837342610935
CXCL9,0.0030034206515652377,-0.038224460455699404,-0.00430248300900486
ANGPTL4,0.10522541237397413,-0.018067698578374872,-0.006193612806013045
OBP2A,,-0.028950110849872177,0.13410555274163186
COL4A3,-0.02043061294771986,,-0.022704516806774717
NRG3,-0.03862372114154393,-0.04295732358756813,0.007608584698863723
IL23A,0.04531685623085807,0.1443333438668417,0.11927483075471725
COLQ,0.0625002573580922,-0.03314863728476255,0.05231372140985057
TNFSF12,0.008621909605764035,0.01097594392908907,0.07663023876321538
DKK2,0.2584944939398354,,0.07285934078369717
FYN,-0.047232595566909404,0.01671899259781956,0.04368043731217599
ACE,0.13193940934331067,0.030869319312740652,0.08226130264967446
IL18,0.0006877382801855154,-0.10011617109184634,0.026454136242002324
CCL27,-0.011047444001684906,-0.0266399967543393,0.08401958023808519
SERPING1,0.14468131135806708,0.00019631061729638192,-0.007890374379527141
AZGP1,-0.041367543175074045,-0.04077974216040834,0.01802092501209272
INHA,-0.021188908313566172,,-0.012117260828719185
SEMA3G,0.08652280724212788,-0.05625169242688951,0.11039005476011289
COL6A1,0.16426875339301433,-0.04251662792331375,0.0439750276468116
FGF17,-0.031877979700608745,,-0.013371900043583563
TNFSF8,,0.06353975402211147,-0.0032413538928865748
FGF20,-0.021924806035969906,-0.022987975715454523,0.08263456543779386
ICAM3,0.11932749321885221,-0.057952040697372566,0.05206651675492972
LAMA4,0.1437869587124068,-0.01422024288279965,0.06176606805204504
DLL4,0.14169084047917205,-0.041657542722576775,0.07351872135457589
SEMA3A,0.009272479847920435,-0.006580409416769974,-0.04118013144842084
RLN2,,,-0.01543267287134609
C5,-0.045021187171295086,0.03765600531234309,-0.03861846859201603
COMP,,,0.0023486090817522428
EDN2,-0.012481860692214122,,
C1QA,0.10827651812567189,-0.07997303213311478,0.029808544162611042
UTS2B,-0.013356997981512589,,0.008386183392400354
COL9A3,-0.01741622645364535,0.054226863148099116,-0.03652887598077916
DLK1,,-0.03404419675993553,
HGF,0.006545091431942734,0.008016473787984814,0.004347759023634375
P4HB,0.09608484645289622,0.034499289355623304,-0.015179460974526089
ADCYAP1,-0.035034769680341964,-0.050458861834178456,-0.005265127312675614
GREM1,0.08029260108394971,-0.008809940642097452,0.023178453618201637
EGF,-0.008037520301896297,-0.024136032235456083,-0.051832144868864144
VEGFB,-0.07980167982818505,-0.012185060772953307,-0.037542670375663785
FARP2,-0.015364419218843503,0.004458939389968969,-0.060416946487009016
LAMA2,0.1190164207585772,0.021021556794697863,0.01711847714034186
NRG1,0.04021716104097504,-0.023758959194613093,0.05021925826774351
SPINK1,-0.037348374871795084,,-0.021512517070553665
EFEMP2,0.10266037006788319,0.01375951257384119,-0.0073590511570049266
SELPLG,0.11355105185415815,0.025889334288644206,0.02445220877002305
GDF6,-0.02118890624526229,,
HLA-E,0.14292577453097863,-0.04723350137091298,0.038073168433989814
PTN,-0.0638099163283361,-0.01955563155827527,-0.04268175929262499
CD274,-0.02316974991283354,0.06615770874266816,-0.0004672322343108611
CD14,0.07790288157415566,-0.04258863516666347,0.0034034126817865493
SFTPD,-0.020139964251773466,0.11554261560901105,-0.014473451629375057
SLIT1,-0.058433561722413575,0.13372999861577603,0.117062141004509
BST1,0.004301512550418233,0.011356945098260565,0.01606722663802625
AGTRAP,0.0457315043180348,-0.09352517315584345,0.03603765176367766
LAMC1,0.13686129747918122,-0.04190004347681691,0.05156412740242753
COL6A3,0.18447972122829376,-0.013964581501058457,0.06931719481716692
FN1,0.17169277897624247,0.016694616201210263,0.020295512968210055
MIF,-0.07809278790902588,0.06572128565024575,-0.02056372410513214
JAG1,0.08433876683707694,-0.053122208264029254,-0.016183697023632596
NID2,0.151212248954113,-0.03087737752494742,0.08971822552309146
EFNB1,0.07819857837937794,-0.034557113039857,0.03011637157464233
COL4A2,0.16310128153965225,0.017800244325852484,0.06494052429865313
SPP1,-0.14624320010625916,0.001512939796701297,-0.056191385903233096
PODXL2,-0.026985661356416463,0.09435188357150895,0.0197374187380185
FGF9,-0.019937424892260535,,0.056382737519183795
ITIH2,0.04550802740742972,,0.029548484739020716
ADAM10,0.056569982353516665,0.048637183375823984,0.009934248958871903
CFH,0.1794782865033685,0.013845590438699254,0.038931704120294085
COL4A5,0.06007069734935987,-0.0151764207920739,-0.010452047842615067
LTBP3,-0.03293263076380096,-0.06469833191654462,-0.032365846051916
GNB3,0.024519605791555956,0.06775983241081444,-0.02496519668088874
COL6A2,0.16446806177848572,-0.020979895361061984,0.07937404701536781
GDF9,-0.044854455379043354,-0.006514124477443033,-0.03147359309715727
NCAM1,-0.08127301313667905,-0.030892817273051196,-0.053696087315859356
APOC2,-0.007412535969599885,0.03967767846217582,0.06525600521657024
BST2,0.02224938358358528,0.010801595640698785,0.010940944475151945
COL5A1,0.17595887947000122,0.024786250551612116,0.04204669549520343
CALM3,-0.01159958545758243,0.03662012398605252,0.025494142332429547
THBS2,0.07243626669436805,0.0919288391820144,0.02403574839911293
SERPINE2,-0.14493369042411264,0.028283993603915238,0.0381394169314875
EFNB2,0.0865648862642369,0.01645022550858746,-0.02739145826863278
PROK1,-0.020430615884050922,,
MMP9,0.16379598957994126,0.006236531005251081,0.019161432488056886
DMP1,0.12336999894004068,-0.02765082130613176,
NPPA,-0.06773783124580274,0.050195937122829805,-0.016722054409366034
APOB,,,-0.012675461460926449
C4B,,0.09136966167728262,0.015288351717419171
NTNG2,-0.042480267796136006,0.08135848644463,0.015560746796260282
LAMA1,0.006280458347829494,-0.0404497495740628,0.01090405449802237
UCN,-0.018206534050377598,-0.038977140010507484,0.010762823475720046
ARTN,0.10660015359363863,,0.060504767468749665
PDGFD,0.17375128707262774,0.057486490573653085,0.0676380364337539
EDN1,0.05681964934961537,-0.012785652745096226,0.09003359103881914
ARPC5,0.07729950410198076,-0.03844637299687644,0.029129002991756612
GSTO1,0.053691836785891574,-0.028752006341811027,0.0740406771905878
PROK2,,,-0.01155707162395599
SYK,0.027123690881057604,0.01724466436018006,0.04570737096716917
CD40LG,,,0.016222146517598825
ST6GAL1,0.027467027479282733,0.017138418591527423,0.10424685386472257
WNT3,-0.06754218833609169,-0.02731756802764131,0.009940486769020552
HSP90B1,-0.09985888188891492,-0.036134175970717004,0.01468791693132896
ZP3,-0.0220153325665603,-0.021582010155274643,-0.03610316821743126
ANGPT4,-0.011705619792107748,,
NRG2,-0.009224442924380271,-0.021855189454048234,0.03658457210310062
MELTF,-3.7606338995193094e-05,0.01826048691205148,-0.04385706466519506
NLGN1,-0.05559959073114094,0.045010056799977764,-0.022542156741290405
SLIT3,0.20123081954427152,-0.0649774628526059,0.13282459150369536
CCL8,0.08997234064619657,0.09424310921245199,0.07411711489993902
S100A4,0.15261541065658163,-0.039177970191896117,0.05933679989463724
TNFSF13B,-0.011919208188731352,0.029860714077874544,0.02902028222673517
HSPG2,0.16058048882006132,-0.046233436704641306,0.08546681120056214
FAM3C,-0.11625699349130078,-0.028914582390451166,-0.013169333758086224
FLT3LG,0.0318917101477643,-0.014183314464280873,0.029674818292013447
A2M,0.16111411871242054,-0.057431038588657654,0.04308728750191666
VCL,0.12429823003420701,-0.023032521772724333,-0.008501366901675841
FGF2,0.02300040292830668,0.0646395233147965,-0.01629718974284391
AGRP,,-0.01114105223767019,
CNTN3,-0.03400409441091277,,
RNASE2,-0.05206150866847638,0.04983206003709292,0.03177263147821747
ADM2,-0.016656592109596434,,-0.013028055223154332
GAL,0.006470173153119479,0.009219588348314474,-0.01285289767970854
CXCL6,-0.012481858742716862,,-0.02353975635615135
PDGFC,-0.009480431705646048,-0.03172457807502331,-0.06009904217226761
