,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.07948719716131386,-0.05347572553877748,0.026644800533122622,0.004472782300172588,-0.048999338901715615,-0.013795963794329121,-0.029846820182870083,0.010162857085204363,0.008227061887661634,-0.05688303626736327,0.009916356527996014,-0.06309792785799055,-0.003996065305660926,0.046053729284395696,,-0.0113577876668845,-0.15875926192459813,-0.11798050479720786
RBP4,0.07512344939226963,0.06678624193679021,-0.0062121993846427,0.027482102208382632,0.2793884593824526,0.15021222599509948,0.2106815629176062,0.08933112856669133,0.091235072184762,0.16502360620557624,0.211750254450582,-0.04606479867193608,-0.009464397132782552,0.01489039501167612,0.11732404384369602,0.12093137592035878,0.12761184460877037,0.01527020296344372
DKK3,0.2908395811033042,0.04925254936560619,0.03216117190503693,0.004203147757562285,0.2063950161013091,0.1237629412721982,0.23178079455685016,0.12210334717081743,0.0399296586508302,0.2570553199595734,0.26223559252885853,-0.02178197966821564,-0.03679788096113465,0.04826676922540429,0.07313388561272735,0.09806149552732642,0.2722115669589257,0.1226878373834581
COL11A1,,0.012516766124133785,0.04244787573892876,-0.005969137830950628,-0.08314993004968135,-0.08507021001258916,0.04186327526652581,-0.019254990014513855,-0.03265835781155785,-0.007106771451755775,-0.029779019059736612,-0.020998755465214954,-0.07309944162824936,-0.016085935799235288,,0.06553415745765925,-0.1481459409717529,0.03752320745793388
COL5A1,-0.1610914570522359,-0.023977581849756735,-0.02861875813928132,-0.008404263383783153,-0.08559161784688314,-0.05771583676253612,-0.08073118368908386,-0.027108023576017642,-0.03609510812787106,-0.11924438640542762,-0.03780726941924419,-0.0014197118792914159,0.02737031148864815,-0.019776851521293912,0.010682370315466344,-0.10753623903969227,-0.1675503633624142,-0.02867465663644031
KISS1,,,0.04741767158002321,-0.00842144464284739,,,,,,,-0.04072108732759166,-0.022294126740705928,0.013172823792080759,0.004323360672555611,,,,
MEGF10,0.22771482156598521,-0.007063663668094257,-0.02216560643477121,0.02970761213390382,0.021378531099076982,-0.016141878153793372,-0.03491529131340163,-0.015248623762405381,-0.07117633837275225,-0.09171675297308826,0.03351175992669386,-0.07700887649060502,0.00792750201245314,-0.01650633550260121,-0.015803021439242268,0.10417597223840616,0.22073810061894164,0.018883526061825695
CEACAM1,,-0.018968603841281455,-0.01714421536171256,-0.02851981851560234,-0.03155810016269695,,-0.05450359279782776,0.018311217148801018,,,,-0.02937163843111202,0.11891819877426764,-0.010358771122357039,,-0.01353733348199642,,
EFEMP2,-0.12886609984833552,-0.05798027229378183,0.0693066709864922,-0.0813540181860167,-0.09394711615860775,-0.03526560421265461,-0.18535998753459923,-0.07666179068488162,0.03638619166711723,-0.12900800181012256,-0.13463259873552538,0.014996151770490162,-0.005307913032750555,0.002360004132332679,-0.10458171575980012,-0.03755991469547647,-0.15922752421948516,0.05651438457774617
IGF1,0.20146184604773967,-0.05603790038735171,0.028700977384560244,-0.048136704209825264,0.12223979934799321,0.037062972379968674,0.014900809927421188,0.012847025278166535,0.02914294356480444,0.029383523629005568,0.08663316674110279,-0.009572732452846636,0.02156004561562336,0.05215952428327139,-0.04005526832690048,0.026358886838772307,-0.08093146387260769,-0.033303371215348855
COL6A3,-0.053802849375533465,-0.0477326730974447,0.01729186393578881,-0.0440577903743663,-0.015103799760979274,-0.006297425789577047,0.015094234615042008,-0.02827459995012355,-0.019105965908564233,-0.160726110952965,0.01277392198958916,-0.012883546416497034,-0.0419082902825909,0.0016193940011038645,-0.014285616885492073,-0.07345689163482519,-0.10876975534526863,0.1067097583144844
RLN2,,,-0.016497255675845472,0.04688634075250363,0.005438346236917721,0.0025455809062595804,0.029229399030377974,-0.011559794290236293,-0.009556271742068634,0.002995233188274835,0.03602667796856577,-0.02264575027213727,,0.055213992780071657,,-0.009149303798138065,0.14516270160828004,
WIF1,0.4675179184317446,0.014271175036821838,,,0.13140093866154262,0.10382671333194492,0.19672555294398514,0.04289580094328055,0.0435265522523369,0.1451809442227775,0.17545839069939542,,,-0.028088619386124225,-0.016117501094942224,,0.022703152588964062,0.16970063592329487
IL13,,,,,,,-0.033391254275619515,,,,0.013455733819552732,,,,,,,
PLAU,-0.19811442919623362,-0.04121405297477857,0.0686552081296407,-0.040429888518889186,-0.04114835376097082,-0.045176869006904485,-0.17201136898405384,-0.089582734132207,-0.0035576840940946246,-0.13695006628962728,-0.16729044178694327,-0.055548991981902295,0.06951748596929226,-0.03228439427774736,-0.017343163089232734,0.016982400820609932,-0.1264366329160668,-0.04098586420408352
CXCL12,0.06035653990759602,-0.0562990832960704,-0.01801901701333275,-0.011429226841173033,0.18250588037408513,-0.021268421356563295,0.005239324075664799,0.07152097818200909,-0.06731018482709598,-0.028565094544534386,0.05238381546646286,0.022921983508118807,-0.002086467262897454,-0.01823663559589676,0.037257921500575254,-0.06753063789916146,0.1215177594798832,-0.004097267100073374
MMP9,-0.045286555829849154,-0.024641023650460083,0.02680985952397121,-0.06206775263225245,-0.07516894676743172,0.009698938923376596,-0.1290721722724579,-0.04720125956594067,,-0.030624602492061313,0.04804751971505158,0.04907196225999802,-0.009110118411920104,0.007480234985526232,,-0.1167063284933982,0.031054492544457104,
TNFSF14,-0.008222825303034585,-0.04248245112925724,-0.02347130199266018,-0.01912358487360648,-0.017430548381142715,,-0.05142495953553297,0.024005123162057974,-0.03886931013019772,-0.11178716233370574,,-0.01600080580562167,-0.002542230394272786,-0.01813995659780747,-0.002234742448823844,-0.04866824686935513,0.07397053587933383,0.09095521469768404
HBEGF,-0.058207590947514286,-0.03934797308344014,-0.020286731236218693,0.005210538437621664,-0.09513231861302428,-0.05309707386267279,-0.07127704955972082,-0.10871055627513829,-0.0356557981872142,-0.21777405528771368,-0.09062894515159367,-0.06764586047714095,-0.0061400747636590775,-0.025193352078271232,0.01666881518801242,-0.07455768935662685,-0.21616599584894283,0.04997416912606786
NUCB2,0.0052894442067727655,0.028525425531515696,-0.026272806099564137,-0.03218595043726568,-0.0497208051659921,0.01673202876981481,-0.06454000141855115,0.0036422594733580985,0.028347766042493172,-0.007018520454226881,-0.08118166528903947,0.03752907712330071,0.042602061919996874,0.004837900335277395,0.016395323613583687,-0.054841373501824914,-0.060833650661090435,0.030718859432036547
VCAN,-0.12434092399772467,-0.01858578985334397,-0.008634232023126295,-0.02641627098897822,-0.13880586907609907,-0.07878390215436062,-0.18691217351755365,-0.018841296556582763,0.042404478274601094,-0.020411959865813532,-0.16142925751954326,0.008728706079284233,-0.01974795940041799,0.017679085075784234,-0.0826059131405841,-0.0908630029490629,-0.1197496216588317,-0.09075297283710383
VEGFC,0.021749697305490694,-0.06765879910330012,0.004084448250306126,-0.025681334472122383,-0.01000844932439851,-0.003697937078232978,-0.00042330771488163516,0.002514327860638089,-0.07641894304238193,-0.032153520949831337,-0.015459568841536,0.02905677150925697,-0.009504506377750374,-0.03267190787871849,,-0.0008782426010807756,0.020919719981527477,
LMAN1,-0.20553422406706834,-0.04257597131656674,0.08995795519135835,-0.0017119102606206458,-0.11321306188573264,0.02116744636704413,-0.2208853696781056,-0.003566214711519058,0.04223571184425932,-0.06436249806609189,-0.12964959494376233,0.037412131189361084,0.0031565554152300427,-0.005359942600938324,-0.06640494271314684,-0.09435680947033175,-0.13047618391700241,-0.02889345297308172
IRAK4,-0.03125566033654065,0.00030051524809725103,-0.0412507811917761,-0.04866334263906542,-0.006576614830159972,-0.0698056200517785,-0.1479169592089154,0.06060097097350253,-0.058966263243208,-0.10196641950430295,-0.0713208687192579,0.04538021015325038,-0.01737338012211317,-0.005989398281001885,0.012289437904604468,0.04633011277031902,-0.056116679947554246,-0.044831170853380106
MICB,-0.07786413546178422,-0.029055280293379754,0.01959937906540105,0.023357257671523354,-0.024090358557146255,0.06899056497684564,-0.089035697662056,-0.003588540997147789,0.004458236522839663,-0.04800016338202843,-0.0010613247655229976,-0.06160728179572669,0.019841951540365572,0.04261237557757484,,-0.010301458366686118,-0.05822091100015613,0.05960727882435575
COL1A2,0.026681079028553274,-0.057311492025553704,-0.022917495053172896,-0.05799149036549159,0.012594216426447808,-0.053148642162170794,-0.16786362438372396,-0.02738661898480255,-0.06072128648541834,-0.15962363838685809,-0.024780847768820204,0.013952491059052798,0.034577739965521395,0.02105376932632267,-0.1011208407487761,-0.09103897021388829,-0.08322274057114704,0.03532292946651532
ICOSLG,-0.045259271199998626,0.0020493125173695072,-0.007779041928707669,0.0288525199945772,-0.042350672964027364,0.020564390815950667,-0.1151514673542149,-0.07677665841366417,-0.014500922300815096,-0.08064734764940934,0.05675035027131678,-0.05726935647664938,0.009818632622122377,-0.02247841013351474,-0.0043947835591918024,0.09901683433158666,-0.039284408690195276,0.012791305054780027
GNAS,0.28561585524966804,0.04098411688686123,0.0005013894470954314,0.039550749233635336,0.26704614966342394,0.1289344585390563,0.2772420436603691,0.027125765001672745,0.07087097389546321,0.25038042997636195,-0.23150481525182812,0.10011022732203471,0.030245263535017813,0.00501206951737883,0.028987703698502443,0.04447282816738397,0.2506964092079855,0.11251728774389347
C4B,0.061653092174363364,,0.05195763983684936,-0.010936002567017966,,,,0.03190295283119474,,,0.06597107598180692,,,-0.030392005386907266,0.09229744335087002,-0.005551035600783616,,
COL2A1,0.08862864769004428,-0.058426625250027016,,,-0.025693608632908933,0.008676443776874829,-0.03853010522570733,,,,-0.03419306331277293,-0.012862917904891557,-0.07442142148997777,0.04967815384752018,,0.028009970191645077,-0.04491763626168249,
GSTM2,-0.02926831751221829,-0.006554889290020992,-0.024047253922321297,-0.005828545310450801,-0.02563281570428069,0.04590504710331113,-0.043915589028024074,-0.029146125716033037,-0.049022212452521204,0.020463087900339672,-0.10415485122704245,0.04290046944942646,-0.05968512979919188,-0.04756448870182705,-0.0003991762430243059,-0.030003016003394344,-0.036785577343345296,
NLGN1,-0.09456341389185235,0.02335152747450108,0.022898736197678564,0.024663635380381695,-0.03799647027116379,0.0074827696141295235,-0.03769546020401462,0.009394662193472134,-0.007012646017021143,0.11744866684365037,-0.028299252324437894,0.0020376469340052396,0.05185572880169044,0.06488620223010821,-0.07012727091898108,0.015591596830285966,-0.06311446172731348,0.09913491079591888
SCGB3A2,,-0.012466143373470805,,,,,,,,,-0.02492145330617778,-0.028259519297050013,-0.011931297774457672,0.005228633998822176,,-0.03377246468293003,-0.03764941292623593,
LEFTY2,-0.055271651123741196,0.03919212363755935,0.0570682342037498,0.08176181301049579,-0.015366067497534969,0.0029496354023176336,-0.1602764731141849,-0.026517560394139727,0.007485667912336146,-0.07083616820549604,0.05159272959032291,-0.02651157633117019,0.0999940182776697,-0.04978450090181294,0.024930489520989,-0.03864125333526551,-0.012117833262168627,
ACE,0.01968496756073807,-0.0037955062384968687,0.02448795239519131,-0.014404139559427806,0.06201350372191774,0.05509903797546529,-0.08865083071573858,0.02686136983067766,0.07714923317176121,0.01247143269812223,0.11702773260403646,-0.05888480682848819,0.060551943003345744,0.018690816448127076,,-0.07581225592627248,0.08148865862097066,0.05644542551532857
RPH3A,0.22510651514624003,0.05256904076499986,0.04953877260279451,0.10557199518514326,0.2924985781558682,0.09688835995044835,0.21581592973609465,0.06185439716688377,0.05545731574209486,0.22040259582962207,0.06216208539691436,-0.023323015758290128,0.01136777180625624,-0.0072213451766665465,0.08289835128636286,0.014400752468211896,0.18687759374132043,0.07882654884303017
NCAM1,0.06156577933102403,0.0643682788257005,-0.0071530378994830515,0.009098817486036406,0.01951584237397505,-0.03196124969313918,-0.04034822938400005,0.07056620775421159,0.022253128259685315,-0.009500701841060088,0.009439248958005247,-0.04153147169345252,0.06264892946611761,0.05021631801866496,-0.0317515013449812,0.039165422194840455,0.26314817066827745,-0.011129154565681339
EFNB2,-0.08310932328530671,0.010273722180734237,-0.031231886499587642,0.06594864838092568,0.058632786244703236,0.13411386281288498,-0.0013960618978741868,-0.017951089929287806,-0.04855911746609932,0.09694697704475318,0.017356616117060276,-0.005188254602668282,0.010005330072596103,0.011437454695239649,-0.015680396185331933,-0.0614552397638403,-0.17809257387754335,0.06722311618410318
ICAM5,0.37335405158484797,0.03174557352323508,-0.022339492571500842,0.001826671994159284,0.22530766332632624,0.06978192724046108,0.12791585230029592,0.03556632910787439,0.03782699448135633,0.08908854516331373,0.2085184038078163,-0.004897148943338135,-0.016639545992789342,0.02459550878576166,-0.00893089772856743,0.04312606675076526,0.04375648236090284,0.1801728245216934
CCL5,-0.02325737439722347,-0.05920421569715506,-0.054612270345279046,0.0009198367050683997,0.04867297821888761,-0.019106935099504143,-0.055504951481000014,0.015523143918811311,-0.03735966562357756,-0.04767172684889746,-0.024645700227638238,-0.002735742598380598,-0.0419993521575307,0.026908468696384562,0.011117164164210725,-0.01418395329951948,0.01878497078778761,
PSPN,0.002171878685227526,-0.006370907727696653,0.050970374677674776,0.0021371357203107963,0.040229981933389766,0.0280663326109771,-0.0630230280987788,-0.022749600614407454,-0.03398359356352746,-0.03367793570663138,0.011342642968322537,0.04025598882762042,-0.014985041112764027,0.017477404295975028,0.01042327976852743,-0.0015398599996985418,0.011826240762007698,0.033904553720891774
PENK,0.3226783200884304,0.002437054007083564,-0.02918221517051038,0.05356479273042159,0.2515680872873874,0.09561158638385502,0.17980975717906314,0.049595542667278794,0.013495044337796424,-0.0099415901568504,0.0810865355661498,,,0.10367649438099877,-0.02408667891605616,-0.025431629112994274,0.22274942850188148,-0.042982888177389766
EGF,-0.04391070619252408,-0.024854668696476595,0.018677656063262164,0.06342688537282597,0.027420356970308195,-0.04783262490447017,-0.03728860966547353,0.020065250078718153,0.0024011723808733754,-0.035644107971563914,-0.05673909245041765,-0.02768816462430158,0.07916848177155957,-0.03498737421189194,,0.06842753484472174,-0.06237440987197796,-0.01028670456350668
SERPINC1,,,,,,,,0.017374126221218252,,,,,0.06258097822359468,0.010629782376357847,,,,
UTS2B,-0.0015736410031298503,-0.00011082803193751146,-0.018766041780941715,0.06491706052493733,-0.01660281258465261,0.025291686505431715,,-0.021388055768797737,0.013290107815107755,,,,,,,-0.027097347564390514,,
F10,,,-0.02250435612454081,,0.1359231036737279,0.009734912754565941,-0.048490045291166226,-0.030993837681897642,0.043542827056078676,-0.04496193847719316,,,-0.0288879062424944,0.022560059164091498,0.029953233012294272,0.08233858703457174,0.04763031689664865,
FN1,-0.2073131007996488,-0.0705962618237845,-0.05383775952445151,-0.04992798532599108,-0.17897605198846409,0.0018761031091525007,-0.1957197580157929,-0.08138962896018652,-0.03170039534604094,-0.20259167651832471,-0.07819801923692192,0.05511963790012753,0.016052517831398307,0.037272653357603484,-0.03988707548683541,-0.14690504412353306,-0.13824751854735395,-0.00026219846829559317
FGF2,-0.19360930837203666,0.003589130950861751,-0.037821374259692016,0.03011136224585626,-0.06321033522406741,-0.012490219687672005,-0.14744105400514673,0.017998536300712454,-0.020779202317994527,0.03873014289620488,0.0013837308246672226,-0.04920605592751436,-0.011516016583401793,0.033970979944563974,0.02169555083405711,0.004666842929275797,0.0326568687947584,0.024627923082393914
GDF9,0.031202640399598063,-0.009598461549657298,0.07268965293061709,0.008567757728040559,-0.03891436639588775,-0.006406479146417685,-0.036035951564149314,-0.017875581046382608,-0.02440548167324532,,-0.07524169400142204,-0.026543563800913855,-0.05673820836915356,0.01889749978639118,,-0.008234225262176126,-0.08580144315705646,0.0871981042574217
CSF1,-0.2083909912978717,-0.0917681872745605,0.017291234288936298,0.007627828423056843,-0.18323822167849285,-0.03342387421563763,-0.1391479827933343,-0.07367843955256335,-0.03510225687815864,-0.08394933013674404,-0.10385465878882492,-0.03713015400763218,0.007340258870531638,-0.04438943424705399,0.0731931930224367,0.05087498395695046,-0.03928062447969658,-0.0929235308676116
GZMB,,-0.05169464753230413,-0.015825173332437378,0.06674606868967894,0.011707760134858067,0.005103138842371614,,0.00939537569769808,-0.006779442638871701,0.007311369812021793,,0.06731022305997156,-0.042280633978420086,0.05574221107859958,,-0.043675083778916365,0.04730636662239138,
WNT11,,0.03368741772587723,,0.0001267030110695992,,,-0.03253357073301684,,0.004516930462163157,,,0.04352535028041074,0.010550606151346545,-0.01880967621746612,,0.002597813788681553,-0.023906431781881062,
GDNF,,0.03504991925810602,,-0.01721597173910528,,-0.03382877163728697,,,,,-0.006794962888634752,0.04095758263088112,0.03684771620262091,-0.05024273908321149,,,,0.053033932126107956
FASLG,,,,,,,,,,,,,,,,-0.020291301442757433,,
SHBG,0.004289389254920076,-0.016138126231904786,-0.026177874887124104,0.03322763276941459,-0.01937717202397806,0.047361249499534665,0.024748312979697474,-0.0371745914356199,0.009341819780303755,-0.0044783923567985285,0.035104699404376286,-0.0015009652510144722,0.007263211297500077,0.008206185814319448,,0.027767290499729442,0.03589589974094366,
EFNA5,0.06517497072061551,0.0268104254065047,-0.019793994504856874,0.039804934212896145,0.15253976730685645,0.08328982108215859,0.09509095757254048,0.04327572286669803,0.0284585586815527,0.10930748858371268,0.21262079911874043,0.08606623969695512,-0.016825064929154417,0.006830516800728427,0.10981886911005234,0.06687781276711022,0.10148640673753206,0.144347711410346
THBS1,-0.03168061635184938,-0.0627045490092235,-0.03230196652073661,-0.03414436150082544,-0.10467926113698643,0.003762636849804542,-0.029503151773884566,-0.053139752833418194,0.07337338543639634,-0.15444705168974418,0.034337212920220295,0.05421235419383305,-0.050115368715042866,-0.026577321457098266,0.11291363846681232,-0.13046427418385903,-0.22360252350133825,-0.06506228406170082
PODXL,0.082208357890662,-0.06442101769700558,-0.015302817812478197,0.011715549137452331,-0.07326654379020148,0.014836070657877242,-0.19250939436663214,-0.002128559646341811,-0.001887316307905364,0.06828308367500519,0.07552425433661407,-0.03710608889376656,0.0438664552396566,0.012038458077020295,-0.10707812229316305,0.008274537255928784,-0.09002884941631614,0.03412965311828841
LCN2,0.05811653262598502,,,0.006445330364512647,,,,,,,,-0.029608716353891142,-0.030620035815467118,,,,,
C5,-0.010166934132243852,-0.011347751118281553,-0.0004883286510902266,0.029111559678166646,-0.03797543666806493,0.017393628328734374,-0.11262804827613739,0.016908800942149138,0.004606769052784974,-0.07385889654750082,0.004260960388544794,-0.014011215074269903,-0.030023195683096856,0.0015827510237447666,0.06011770430573955,0.06439440340887555,-0.07029002170808066,-0.03338320406515696
DLK1,,,,-0.02918816255419622,0.16033154220520734,0.03236512501031579,,0.06680287960439384,,,,,,,,,0.19474512859789403,
CXCL5,-0.04528654623156398,0.04883430396232037,0.04416826889252977,-0.01341847809178416,0.01578513970562388,0.020459237576784767,-0.036242815680088296,-0.014942489621728082,0.03624911325164974,0.04488821780854081,,-0.018858597984445124,-0.001312623913509407,0.030772644289649168,,-0.03453613205240902,-0.08186885806970481,-0.0328054713302231
BCAN,0.0414493099620116,0.04323925755295509,0.008151807774439598,-0.012466593918797427,-0.04055744788340414,-0.03824290760727935,-0.2578819795976514,0.04643445031609423,0.0146156878205449,0.1987173658251348,-0.13481864670816113,-0.06635867673988415,0.009013937389108455,0.0036745702313648694,-0.054617938881930596,0.16125325433096754,0.10179340067363396,0.004223613522174108
RELN,0.16974759149326468,-0.04726344432627023,0.040175160188835726,-0.01328708919570281,0.10446728631558994,0.09642548407124879,0.07695992092068138,-0.010888330297868546,0.01358734349649823,0.13362715435089922,0.003624568025073112,,,-0.005285446374265869,0.06561556641250393,,0.1175297941498442,0.12216673739577094
COL4A3,0.007074461706457962,-0.00860279095495106,-0.03800259501196514,-0.02371749445404337,-0.15252938449475054,,,0.03355147292168599,-0.04467867571429393,,-0.038043588073001434,,-0.027606938143786067,-0.025232113905832566,,-0.0374149566223536,0.006825986911815738,
GNB3,-0.06267715216894383,0.01192633229883192,-0.0011373254467139085,0.04967181148820907,0.004647950059192987,0.06578273818718935,-0.09411046494572457,-0.05127732711366996,0.042281863041303124,0.1428418588390296,-0.03784588327814269,-0.018278934646770988,0.011618035386451077,0.002398801418211072,,0.020984249334490033,-0.02776036486042572,
PYY,,,,,,,,-0.02263678408180009,,,-0.02280122085661572,-0.03299577310809103,-0.009866573941665851,,,0.012164316008393596,-0.047702228761497066,
MSTN,0.1759454794717238,0.025170046346345187,0.01875443457008929,-0.0009753252087901741,-0.09603553524838995,0.012618307843211699,-0.10293024259340293,0.03058236188576495,-0.053088272331818,,-0.07254116423176715,-0.03199797911690964,-0.02746674084491707,-0.012675766769732887,,0.05651871364166209,0.020851332009076892,0.062094745313434535
COL18A1,0.07438344879184161,-0.06371498200657098,0.009223684637453143,-0.04944969321979633,0.05497445464079099,-0.00971260237745601,-0.12818753736393634,-0.09581135388138926,-0.04074222353215716,-0.16338424836383336,-0.004900530791456828,-0.027113424802852934,-0.0028499021396519468,-0.021310161775587956,-0.02786596535432957,-0.07086430087662465,-0.0319103154414142,0.11403570579755497
FABP5,-0.18622346920089167,-0.04864631594133181,0.05081740138953667,0.0238631027685934,-0.06315359205337617,-0.09039351456432941,-0.158725343063333,0.008121823517812283,-0.024901828018186755,-0.21002199133362506,-0.25049856209359356,-0.00293348326170902,0.00592619384310571,-0.03722586811299659,-0.009975055209150298,0.009369206396462706,-0.1803608643360523,0.029220353175160047
TGFB3,0.02936962992467677,6.0407651060088247e-05,-0.01471535710705542,-0.014225234635735991,0.010810660895393127,0.053314555401448284,-0.1365465460922959,0.053603916918187285,-0.059352604643123134,-0.04200066489479136,-0.11656165397088719,-0.058575503686485626,-0.022651708451079913,-0.007207869982600326,0.0005760756308284371,-0.061718891853443425,-0.03557988498572403,-0.12163370103782892
BSG,-0.1291454282124271,0.04950272643009963,-0.012613930357101276,-0.005832889685771944,-0.031295488082603004,0.05314311811618469,0.12951748272477454,-0.07495532389185104,-0.0029248847735380504,0.13735370012497325,-0.1514489180786246,-0.057995032824926164,-0.05878762502625857,-0.02399029143262223,-0.029756802188815625,0.030420695943409286,-0.11798786181183954,0.12698808456539307
TDGF1,,,,,,-0.046781827145167265,,0.024837321915139113,0.09567922554704526,-0.025742778110163515,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,0.04309276433613515,,
S100A10,-0.27081986353507204,-0.06158086838715849,0.04675977268177951,0.01773120796047545,-0.21520168043305757,-0.08040845278362306,-0.26318581513159134,-0.08515676774975706,-0.12915557673578146,-0.29480616014405897,-0.21294318915741123,0.05010831041859017,-0.025468509954175746,-0.07525843158702644,0.020686480376066154,-0.004906491301518475,-0.23770693370085683,-0.13740619234409573
PLAT,-0.04369030232482681,-0.012440268209634849,0.034900133143268244,-0.01771015449342076,2.217669009713696e-05,-0.026904630523200187,-0.17426532693785574,-0.12538334606547963,0.024108829571712242,-0.03461733513376244,-0.07272420567126808,-0.032787808082289586,0.039547060000906506,-0.015770210765600687,0.0436790745243328,0.0203810273431827,-0.0418912797081427,0.005288185168024421
SFTPD,0.03435817531863988,-0.009426253140763405,0.024267088371588766,,0.09374504932951394,0.08733636360997621,,-0.008045472252328259,-0.008624811730108428,,0.04547582874980993,-0.0059937765895593425,0.022525574359209866,0.0379081604885143,0.11232959168026267,0.022631365497512934,0.05165940726011992,-0.014112881567105268
EPO,-0.04089659533617367,0.003593919205856151,,0.046282839428951734,-0.03595613859656474,,,-0.017773813319907385,,,-0.024182060298663786,0.047808997127993906,-0.016084515306304024,-0.0035634029171318546,,-0.02059169192928959,,
FGF7,-0.06165932612348647,,0.07875392865582055,0.0007327143915818017,0.1286748775666697,0.0528719741140783,-0.03021381977249774,0.007913858239981184,0.01907705475901492,-0.0078039910424078296,-0.004426251285041659,0.02975991242409115,0.0035867342670720405,-0.03746804795468641,0.08087993437865129,0.004306352722472346,0.009352549641652603,-0.016950431525081674
CGN,-0.033626555362607856,-0.057036694225512434,-0.0093131937633548,-0.009478790119282073,-0.037799469595278884,0.052343776001119786,-0.04046690232633552,0.028226755898414193,0.005529334660013611,0.001704639532503646,-0.04511495190505682,-0.04813675018197851,-0.008678881401144933,0.024752709339774002,-0.011992050564897973,0.14725089641167774,0.03724358712925966,0.04131858682681146
FGF13,0.40693788985085405,0.030463198538648224,-0.01470716845878844,0.08887180042636017,0.1248547608194333,0.10955212051991875,0.24964893496309165,0.09602324195202366,0.06121441557216869,0.20672787004058296,0.24164760585183806,0.006779051377626984,-0.051222004418702644,0.042269055655875076,0.043060087317179294,0.016523089850810687,0.16499168160021485,0.09114794241873923
