,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ITGB3BP,-0.020261861886575663,-0.014147583338655173,0.012233767756273427,0.03798236731742383,0.00045514194256684424,0.13229323454023328,0.11628865186055276,0.04757458962036413,0.02106423127177764,0.0007019712757905254,-0.0011102809139920558,0.078121905678431,-0.09164872384041249,0.05193641958287,-0.011718960470194904,0.03922966216933645,0.008419922773882498,0.03943044735128438,0.05920816630876126
AANAT,-0.003968216572496369,,,-0.02352629503462927,-0.017836355032973917,,0.020295647064800585,-0.0217476148470895,-0.010922873878472225,,0.004361835121250267,-0.06645984609537574,,0.10186741735416344,-0.032269969866242004,0.02183852733569269,,0.007348208005183679,-0.017847916885480698
RELN,-0.0034571084343249826,0.018179438962037213,0.024285576401383784,0.011800521154292979,0.06322836299343118,-7.532201403896535e-06,-0.07683617324267283,-0.034777419805624654,0.04727248183961492,,0.027737570751492746,,-0.0016703367591903607,,,,-0.019441905341373838,,-0.022547275765463216
IL15,0.04032568901909055,0.018383593884719784,,-0.019130587172710965,0.022539657649178983,0.03447214610360262,0.08872513348946164,-0.03066681246595296,0.08723636808412465,0.10690233150082465,0.022341203229262675,0.061903800997232666,-0.008276311373712819,-0.0009551353884165131,0.026509380548206576,0.06969865502538465,0.0009491835196587968,0.021496871348623502,-0.027609766598042457
UTS2,,,,,,,0.03931369569510136,,,,,-0.06383223833219204,,,-0.027480241102374115,,,,
BSG,0.0009095956849050499,0.010820895393765621,-0.028137894367346164,-0.009295517458203171,-0.025981473050648747,0.05504885846305161,0.0017704484312299326,0.030030898945875385,0.026502710906846246,0.026670715110056895,-0.025498584932929825,0.05433078423076089,0.023055345961594056,0.05536090546349709,0.05130048322058299,0.005009828576779569,-0.03672477629540749,0.04388182814963402,-0.019775357921410393
ADAMTS3,-0.032458585153279186,0.00942064155740602,,-0.0005599966632313505,0.011249609528319241,-0.04013792407729161,0.22939126456168096,-0.007668823941944273,0.04351921759567842,0.14917426189269067,-0.0024686733423992372,0.046290310419188074,,-0.027340554041800122,-0.012724335445185976,0.003362133223499739,0.05117114757490976,0.07691275451275367,-0.03403786438077744
CD34,0.10594125695044544,0.0262010600268904,0.024745735495081477,0.008758519091547439,0.022810651486468447,0.02814689448399344,0.12374282397001034,-0.0005725673267156692,-0.020436400447739606,0.03959110730994439,0.012640388450841892,0.05254071722785253,0.0686381158140926,0.08503311519704829,0.018779093413111674,0.008162617069609286,-0.03798361460290152,-0.03331134693935998,-0.013458985883435923
CCL23,,,,,,,0.010942557509082152,,,,,,,,,,,,
PLAT,0.04066683085188223,-0.03818477696464653,0.020466741054856335,-0.040647018058671276,0.02877335696312282,0.11153658999042936,0.1747430399473603,0.05125750271563683,0.024718492930878227,-0.0006140476210673385,0.0936891318686442,0.09271321649822052,-0.06702604326005829,0.06202151821359951,0.038591310999377466,0.017622743277343794,0.03415145020391298,9.921712692838856e-05,0.004182619119257551
NTF3,,,,,,,,,-0.017632124140818637,0.005159448027671102,,,,,0.03573955244252601,-0.008969601360023633,0.09982800309198757,,
LTA,,-0.013379755018488685,,-0.029759734248800664,,,,-0.020945219553669937,,,-0.028054829019408128,,,,,,,-0.009955367213147678,
CKLF,-0.02124940760608393,-0.039358924967795764,0.013981856529962512,-0.04371989216275621,0.013355599055995768,0.10053754162045629,0.18746008935657246,0.029794427651296276,-0.015272274145311914,0.030874108885934465,0.024886653131151792,-0.019199715198812622,0.0027085701149343485,0.0625581050111113,0.08027771243524412,0.07885558890327496,0.0054395560706364116,0.04102870774374268,-0.02144044854586541
APELA,,,,,,,,,,0.008776770230161785,,,,,,,,,
CD24,-0.02073946978439467,0.05676204499720494,-0.09113446323355323,0.008472676984204616,0.019485677788718306,0.09864859268347893,0.018387606321288486,-0.03757560535726837,0.033761512505094834,0.06363371950302354,0.046833227323771945,-0.00797760685138101,-0.06224056262978226,0.07381778885247758,0.01165436460006943,0.03698328367158604,0.03110911462956349,0.01794816580907453,0.040541113364866266
HSP90AA1,-0.02477871858405438,-0.01089526486606805,-0.10893884635991814,0.07017142023027527,-0.02085133791090671,-0.12486172629196156,-0.19046039798920236,-0.0037652865251901267,-0.012364576518520383,-0.010872659103574225,-0.012451225368267937,-0.11164601142934659,0.05838992156354953,-0.047523428963940614,-0.08427455020429547,-0.015081400146195863,-0.09819850987383945,-0.07797517419944629,0.039033236722655115
BMP4,0.040733433093592265,-0.014183324640913363,0.07801061791494851,-0.04739264851030045,0.05117972135865729,0.1754717242411219,-0.01418133258006981,-0.03854821038091335,0.12768056298450237,0.007080068951640127,-0.023905611951432666,0.06507723102387643,-0.0864232230304478,-0.02646400321434188,0.009727220052398459,-0.04788403703244549,0.008689433718915503,0.00020160212418775795,0.12461541444907988
SCGB3A1,-0.012096243200987566,,0.05496734945001499,,-0.024769946845917833,-0.03181003862210597,,,-0.009213550949728805,0.02973290920584131,0.04795213955251311,0.02842175775235247,-0.018061163419263816,,-0.014168929773710343,-0.015842119855114488,-0.03342576576572745,-0.034565000906542076,-0.035865492454501144
IGFBP4,0.03530490902905587,0.03189065781743393,0.04235916423441734,-0.06244831287423213,0.05228761017802332,0.0894316729938135,0.1391563614675788,0.035685928332875705,-0.0033393746768756467,0.08758372007115638,0.03951847380739182,-0.024411776146783866,-0.004464737887199384,0.003222577071371105,0.0838719799829826,-0.017756902465666163,-0.040259060407799335,-0.021627180320373852,-0.04157423127017147
RSPO4,,-0.021629902095461152,,0.07646585126264129,0.05166102469202265,,,0.021763097222785684,0.05182526801491297,,-0.01303484898981061,,-0.058658214453779285,,,,-0.022510830720820087,0.0024310197186085394,-0.022505516220489432
LEFTY2,0.040592692781074996,-0.013544078767056439,0.030621864333758093,0.03461440933744203,0.04910380995966571,0.12283920490507606,0.15034967366650898,0.008607184312008373,-0.010102769822822768,-0.02223216426377202,0.04491381676515617,-0.05328284649525392,,-0.029179024221990736,-0.031225472517388497,-0.026165266215013708,-0.030613242583180152,0.05347125823541867,-0.033273621480792985
PF4,0.02967276466895445,-0.012170705688220467,,0.00854492824354442,,,,,,,,,,,,-0.02085741337734229,,-0.03495278618919912,-0.017629844323144326
ANGPTL2,0.021638465611141737,-0.001921373922084945,0.0369276654944132,-0.0033829510772070076,0.052806236529833676,0.1500705837982343,0.16491629339838274,-0.0018768044270022312,0.03652668104762851,-0.033131629512579,0.015566602224624526,0.0007011247620837666,-0.023562017633815806,-0.003924926506977035,0.044270581286714426,-0.03065570692303307,0.035800230398320115,-0.016730880728516584,0.0019756388950494842
LRIG2,-0.052391480185862156,0.020214365535273348,0.0028974924777132377,0.04355928990793945,0.005978443506379409,0.1226267345568812,0.09655171763572525,0.020189786361011493,0.028631220720367414,0.0008400811094452582,-0.035175417916331796,-0.026504914957640745,0.07237524007275191,0.02057285883050757,0.0332892548612988,0.09398748378920796,0.0065325410958590804,0.026336438518784908,0.014091191232255008
ICOSLG,0.03389877204606913,0.0022312451269955597,0.04575346106506515,0.028837292323355402,0.03443252620332154,0.12544910891622366,0.020462141961459422,-0.01731582690980969,-0.01748559658889213,0.020121218647797645,0.04711109647723733,0.04489894232147081,-0.024595409019325998,0.03814547696174366,0.028335725828976865,0.045456350329642986,-0.022111014375940753,-6.443718110778523e-05,0.004231479990689116
WIF1,0.06444114720017405,,0.0019630145263981533,,-0.0026328817360728165,-0.12266809490580631,-0.08471265091688275,-0.0035360488512186767,-0.01733799272923919,,-0.033023975769124074,,,,,,-0.020925997596973254,,0.13438162899592332
NPPC,-0.012489917869941523,,0.06402797181222784,0.026552808181474652,0.05079857047639562,-0.029226351175378598,0.001355393566976465,0.003544718383165353,0.09790622325298276,,-0.018722768474617305,-0.0686847154645863,0.002592054695373359,-0.027340501532628892,0.005399838419267377,0.004586517112020111,0.034410267513076874,,0.017307801438378442
LYZ,0.08089382738183208,0.016162768142018398,-0.01643640947300121,-0.04856312488248383,0.004538138069407248,-0.0019559865473329947,0.04905348723109657,-0.03593054583416288,-0.013488683728056668,0.04653279555994102,0.019130265116623614,-0.04979122807966001,-0.019359365300186268,0.028074198576119206,0.07505899186209866,-0.006463168178180627,-0.021512398699449632,-0.007010383942437984,-0.02977641645712089
EREG,,,-0.03494002044497395,,-0.05819761365440887,,,,,0.004103052061757409,,,,,0.04373570620817275,0.0509271070401497,-0.01430634812372355,-0.005657705996043009,-0.02029717335391026
SPTAN1,0.04463549910978867,0.05774070107721891,0.09036219604853787,-0.05623200215001169,-0.003610882116629795,-0.051542833603065503,-0.004054180179388528,-0.04832212396213766,-0.048858981702926386,0.04142713772044533,-0.02138412323474364,0.137943243671413,-0.04555004978574316,0.05351379305825786,-0.008053644917484505,0.011856088071022078,0.05576548328756708,-0.026571911967862894,0.015579428899081628
PTH2,,,,,,,,,,,,,,,,,-0.025589521492382975,,
LIPC,-0.010206574395975736,0.0161627393056479,,0.006433764087518314,-0.04003935229555206,-0.017905773538950072,0.003937480690245292,0.011901403094225806,,0.037834274567890916,-0.028304164820570344,0.018050717151540885,0.04186525213583466,0.020152604802900133,,,,0.07528415613852525,-0.027492686917697656
COL8A1,-0.006815598415014838,0.01958606248837024,-0.0560179358677289,-0.05685150003445589,-0.016773168600345546,0.09952614914903987,0.1227891753897802,-0.02498595834129677,-0.0014963765296671335,-0.06720964128596228,0.016991040581199147,0.04775587154519213,-0.021685289754614968,0.057240218784805855,0.08815341563899393,0.03620574757948401,-0.04809266736131391,0.01123643216896069,0.004125283634491098
GSTM2,-0.010785119417786544,0.0845522094083184,-0.022432776013666493,0.06596066085314421,-0.004705167380166136,-0.021072697423753957,0.0052518862836483625,0.006115675151358861,-0.005781201947628129,-0.02906426980780986,0.06855312673266734,-0.06195137342745164,-0.0317893648861842,-0.0036549096448998016,0.05318459949215785,0.03828962988086142,0.051386557720772365,0.09062402844213048,-0.005357815484759721
IL4,,,,,,,,,,,,-0.047335670469976124,,,,,,,
SPX,0.017942043883769042,-0.01825370056247242,,-0.014007832779556677,-0.038202429784534114,-0.053604899397165055,-0.03464288399003807,-0.011475900682449736,0.0413406735194537,,-0.024496052444425303,,,-0.06454407504616215,0.02249619170723167,-0.025897144673078715,-0.055397928560291,0.03448058589668277,0.03225228959938986
MFGE8,0.06948875792137109,-0.011637546623731357,0.0236890565116403,-0.09108635876680833,0.011128379556474952,0.06267831926050493,0.09940165859104363,-0.016855541033807233,0.004231538703640921,-0.023579603034795837,-0.008942028822299499,0.18086619194179396,-0.094843374893624,0.05962223828148356,0.008952516670663551,-0.029913357123607067,-0.01113650224011259,-0.022520179337243415,0.032619329878859314
TGFA,0.041139796640155005,0.044351207684027685,0.024743832948708855,0.028558882852417734,0.050370784928096754,0.09983443128095214,0.04591600521505606,0.01025251147708263,0.007952738188225313,0.05517489012645714,0.02711596489874848,-0.05048370486495327,-0.07625560261487078,-0.019518391841756133,0.03806850018037223,0.04409663698337508,0.0024179387865179017,0.07463913048559187,-0.0226079182560968
SLIT2,-0.023199299093409884,0.05427187462396639,-0.0356464632200455,-0.01701183823711985,0.01643842476082975,0.00488073447383453,-0.031030032448570388,-0.03194245756226663,0.005389336605154046,0.0044468456011008675,0.0021839785760861398,0.04442146686501994,-0.04884799493292083,-0.030919689312489954,0.06489102353503994,0.07503370750336055,0.029587105356684115,-0.0433263030525271,0.043582698286551626
PLTP,0.016462120400992087,-0.015031516328810267,0.05729879677834783,-0.05338379867983838,-0.0202329622837031,0.036079829806153874,0.20152137775496118,-0.11336727563209464,0.005325029857418367,0.06436791719113828,0.03129514520912221,-0.09484929396482111,-0.04833616622152252,0.046601137489812025,0.1022219803210984,-0.023975377302034008,-0.04801416843397299,-0.07626377009025766,0.0068869638809526505
APOD,0.005391414327723751,0.05354797433382398,0.07259999753352482,0.05839026174844512,0.019045008229151075,-0.045478150160541256,0.02821220056770497,-0.012627369452967068,0.0064512452734504285,-0.05376011600801526,-0.03383913158461142,-0.04670001385669598,0.0033195123361236954,-0.08745707227612395,0.09276384240834255,0.01920992553808147,0.015401148924191652,-0.10184611698096321,-0.04363255648053235
B2M,0.061600697404597705,-0.01777413362026,0.0002158811354522103,0.02797267896766763,0.01766575528319256,0.041745421935196876,0.1894802132775542,-0.01860748301224758,-0.003408580179069619,0.029535477738608228,0.07536498279809294,0.09376466054187726,0.046704543846577254,0.003828026907550932,0.16689283841420058,0.042015851555414895,-0.07324609873391584,-0.039055353287540194,-0.11579015621079378
OMG,-0.01694488280687334,0.006567290231574331,0.027571094200548357,0.024439723575333413,-0.0043076175379013005,-0.03784206855090038,-0.08038503636448033,-0.061028407589218646,-0.009716480858406883,0.07489741584856362,-0.006895443759428386,0.05028676914604277,-0.0383815733415,-0.11821837646051904,-0.005632043854528433,0.009636214603736173,-0.029047163897280938,0.002072891707297254,0.006284930202164344
CXCL3,-0.054899330240967034,0.0807451981825317,-0.058284225694579826,0.03570705330966529,-0.011152475693619865,,0.03924470890710581,0.03339387985076367,-0.009856550544582766,-0.004320515961810474,-0.020204557241661984,-0.0959339060542528,,,0.01003692358837499,-0.024805329971532206,0.003259918673972795,-0.03723504143747056,-0.03549751518828312
CXCL10,0.04486587688636857,-0.03207395503122425,,-0.022968205993721853,-0.030411334568586867,0.04183663359363478,0.17097193049324874,-0.01960792570659306,0.003601661782689266,0.07897127316182424,0.06444591847800399,0.03115478039711359,-0.02719029228206856,0.044084031847843104,0.05465473969682567,0.01645999312957785,-0.018695900033952495,0.01194934859002801,-0.014566720007987501
RSPO3,-0.011739909741328311,,-0.03345012446132766,0.10257750414019573,-0.02105945675728934,0.07225186103587097,-0.03342371886175296,0.03359395390990141,0.025210354671432334,,-0.021113372912840763,,,,-0.003102857841342378,-0.02601022956709187,0.0026050069055743885,-0.024909502317009103,0.09003591344361056
CORT,0.03611429971326341,-0.021736109654180994,0.015378623583250265,0.11417330501983167,-0.04859376939990686,-0.03513323796528816,-0.03022050804902765,0.0023728276890275764,-0.011707062946074702,,0.017097203784971277,,,,-0.008377168385936554,0.05315847250808568,-0.03743853056845182,,
NCAN,0.03752667730452938,0.012404280637657573,-0.004318581584212543,-0.06635365866559133,-0.03823656666871441,0.07586086673776836,0.1306621913899496,0.06491660046715923,0.061541114761124685,,0.07631446337189444,0.0059102588889957145,0.014637437899493943,-0.016176781029910943,-0.011981135194699274,0.00012056401416699251,0.030807733829546092,0.04109011290829977,0.004449989101510741
PRG4,0.032173447774778645,,0.1624838590435592,-0.010934079874343767,0.022996031873598326,,-0.005705486606990677,0.05303048495753543,,,-0.024685023104402473,,,,0.003415246603548043,0.05954324648255426,-0.013839427851746891,0.05461706264766949,-0.02453834145606504
ZG16B,-0.005551416007036381,-0.014645466207657595,,-0.026948996268175977,,,-0.04738492244971326,-0.016642878310629602,,0.060402151352408485,,,,-0.02538298689685059,,,,-0.005036385442506608,-0.015040065321155975
TGM2,0.033371085897746955,-0.054753072017365935,-0.005822892113705214,0.02581474276500723,0.0036753781476366494,0.0006892806739227889,0.08290713232045661,-0.029840768407310522,0.030075342675906672,0.05813265160818939,0.04120416107569966,0.07683098617448107,-0.026330041298927343,0.08028270989838654,0.011004860009031472,-0.030976323529715195,-0.014829578741219498,0.03306013468691284,-0.004152877569161611
