,UKF259,UKF269,UKF275,UKF334,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
MIA,0.02492337792115084,0.15909164871589676,0.025438289015701887,-0.024449436800209435,0.014561333972467616,0.12462527571151467,-0.010596893423234572,0.01291088447029365
COL4A4,-0.020098252358269172,-0.024318583916214043,-0.02551786699215983,0.03492546048202675,-0.024111198426757997,-0.0076162465382649605,-0.024004587420556132,0.03618565852461611
TAC1,-0.0017185939048088698,-0.09111173775532651,-0.031137036052243747,-0.025662647456585187,,,-0.0036099332203591928,0.08727812712188038
RARRES2,0.03359543723720922,0.1867821477675026,-0.0327542307880276,0.037377384954838944,0.008024246399073218,0.04754983063687427,-0.029598849378833003,0.011151258708050608
FGF7,0.03950136903445695,0.05790096150008533,0.011115310767684171,0.03483330975175905,-0.04423568792606807,0.062056515516937034,-0.026217656617760498,0.03196992909564237
EFNA2,,,,,,-0.014636430732707817,,
HBEGF,0.030867032339727287,0.06441238451862484,0.07809646713642993,0.0035753915684476776,0.09673994504569706,-0.019688925147750395,0.014712801611689098,0.030037004680067345
CSF3,0.03408401001333684,0.033822111427908495,,,,0.02140255114865988,0.004875464117198876,-0.012805195276339536
PI3,0.077357732485438,-0.015134699497428822,,,,-0.035678623619354595,-0.008352868809796602,-0.027821435226403263
PCSK1N,-0.02566338914875498,-0.026660968199842525,-0.026188965473416814,-0.002709487195377545,0.05305089856790236,0.0030556844545289283,-0.037138535582415436,-0.007075787142236512
NTS,,0.07054686095874878,-0.029151196776534546,,,-0.01783171338859602,-0.013398350109920543,-0.01896274807224083
SFRP1,-0.01910363808093882,-0.0029318563199983135,-0.010876405600203129,0.03403896120271355,0.02648252052937012,0.014507282542304429,-0.023502307281985955,-0.018522101848062036
CXCL13,,,,,,0.02875984620289858,-0.012150364779022158,
MICA,-0.03721851253212005,0.1318502341079127,0.01612802951622321,0.04248109765293144,-0.03488827936384552,-0.004282577825641286,0.0351713683636897,0.002577298443865411
TG,0.016474009847721485,-0.018783245601710956,-0.013243020817620643,0.015801436512454525,0.05920497794951054,0.05127385665672745,-0.020251802069981874,-0.02497257328227902
ADA,0.014888633316763262,0.05136197423718919,0.0010797504134372946,-0.03184567873194349,0.07481091897598839,0.013257167967862688,-0.017553109300225748,0.029951284811695223
LAMC3,-0.0880723950917943,0.09071321618992362,-0.04430439783772897,0.01941691650122308,0.019879124211590826,-0.06129283461378461,-0.059554955754878534,0.03523264367356044
CCL7,-0.023355730464415348,,,,,,,-0.013418603381965875
NGF,0.049822395968213966,,,,-0.028340117218489405,-0.01443969247954165,-0.032672955364411824,-0.01926916923922984
TNFSF15,-0.003330911721574867,,,,-0.004182885151488615,,-0.015280421138626453,0.014845868421850874
HMGB1,-0.08418651018619445,0.16235140224365766,-0.07069127162576379,-0.024125156913788012,-0.04037731693458344,-0.033820749992010866,-0.0914866397526131,-0.019198983795464183
ITGB3BP,0.07248251864050363,0.11165539516174858,-0.011345373751162548,0.025585266601033947,0.0787286548216882,0.005230666827714544,0.018355082108799395,0.003883683509522921
AANAT,0.0419593284849369,-0.023207887790441112,0.07787678462872002,-0.022344272452153615,0.12135252626520945,-0.019696671552859597,,0.014709262235658743
RELN,-0.045664704197013045,-0.06809922448509949,-0.02516382640955436,0.1685063082876977,,,0.022194035318002826,
IL15,-0.044540591073916024,0.016245677748977016,0.0022846187728525692,-0.004789656717585607,0.008603226200667505,-0.012986190074516768,-0.03727365002615119,0.0035930181555065797
UTS2,,0.1368675242202178,,,,,,
BSG,0.0432835829810486,0.03520180737821676,0.0073745023585835645,0.03423300013014497,0.11835663842576181,0.09325367716898562,0.0619484931609408,0.07789728374963686
ADAMTS3,0.024681163933634623,0.17102812554161603,-0.04707079294660722,0.036612016007794186,-0.023783717308790094,-0.011490930192103727,0.03203456377891691,0.024723916135865952
CD34,-0.0015583659368251465,0.06359026243601504,-0.04156516836393241,-0.003083217483431957,0.04782939919696088,0.030918118773903325,0.001390777320306623,0.033812451442280914
CCL23,,-0.02640689229581363,,,,,,
PLAT,-0.030724653006231128,0.1410405778660975,0.005573930650560414,-0.018171092544110163,-0.022781998300435598,0.016003256057158896,-0.055471658487225524,-0.01498663559053969
NTF3,,,,,,0.0014038863461371413,-0.015801749690995643,
LTA,0.08229440487614495,,0.030285289298528847,-0.020723282521990717,,,,0.06877906907082741
CKLF,0.038032226055463594,0.16217836614552192,-0.09169971219745482,0.06526190557845189,0.018287346111892082,0.019503061233436182,0.023796192623810646,0.03787681258906541
CD24,0.05696320632088205,-0.0009514403547668773,0.03060450071764147,0.07190309765057679,0.052905206860620814,-0.037423377519703066,0.004356724628759882,0.07063212819181129
HSP90AA1,-0.005750949310459365,-0.17292495785885126,0.06693412364642379,-0.00327967096368691,-0.07349882530827592,-0.08154734132742998,0.04113877258161999,0.004139878539248992
BMP4,-0.008657561431633634,0.06708384500874245,0.0021373226954057994,-0.017658377101065232,-0.008419259732316576,0.04453890021563746,-0.01649905361745728,0.08596615104593038
SCGB3A1,,,,-0.014460432489895444,,-0.013762377045891633,-0.031732613059321915,-0.011946331327331432
IGFBP4,-0.07587862686394986,0.12852321145213128,0.04248527943421519,-0.010058383743377588,-0.019640425810208566,-0.04065884079769886,-0.0645323438617272,0.03947859038318745
RSPO4,0.059225836202850775,,-0.024805208957215535,-0.028746455362271685,,,0.047782012233254685,-0.025200947060788736
LEFTY2,0.016273949234264607,0.10263531506105188,-0.036685649072089,0.043594404121158656,0.030021998216588092,-0.016829265656750872,-0.0023921354155019047,-0.023515496426936393
PF4,-0.02809798069201176,,,,,-0.013415302093832678,,-0.019107612854846162
ANGPTL2,-0.007396659512318886,0.1558486089053909,-0.005345157730269926,0.054399224418633006,-0.014973377603024198,0.024057693123967404,0.03784785879581257,0.009864440236335013
LRIG2,-0.026513956731297524,0.07035478836939324,0.024869560632176102,0.02235235594586177,0.04605161208144098,-0.0050603820079717894,0.06103798751939033,0.00677807971017296
ICOSLG,0.0622641700247949,0.05336661908273731,0.009249970543168244,0.03747341496948186,0.0238196164787143,0.05590501313915095,0.03236040367231401,-0.03426563048815342
WIF1,,-0.11893645508639936,-0.019141592223977714,0.039526010235493535,,,0.017220579179508616,
NPPC,-0.009463140847568278,-0.024473699326512135,-0.007107171866594001,0.029200348786137066,0.06756320085930387,0.0068180596553381705,-0.013512136260672249,
LYZ,-0.027945643474402357,0.14749274394616196,0.007314349541599953,-0.031431721414365156,0.017508457014286456,0.029369784079831627,-0.006287591826554344,0.03781376205575473
EREG,,,,,,0.017464063742736777,-0.02661739830638184,0.0013596043950502412
SPTAN1,0.028552597456348926,-0.07331452666166736,0.019409462523408062,0.06512736972835802,0.02871808740691954,-0.02754126213689718,0.03752209480294919,0.040480304391378
PTH2,,,,,,,0.031284967896254755,
LIPC,0.00394987261434084,0.15249145360590774,-0.027042174955827947,0.011010228081498203,0.025437242356096984,,,0.04549641608176135
COL8A1,0.013991090737738915,0.05571187641328023,0.01289270556680949,0.06836949248316203,0.03792346213705195,0.11733851066358116,0.03251722168556533,0.01351106980875832
GSTM2,0.0180018844844495,0.036206071602443365,-0.0067099654479632264,0.07185614755127669,0.004758896299238637,0.000300169687681842,0.06122234108702262,-0.0073142640567407215
SPX,-0.013369222265138002,-0.06715053870423601,-0.03846770822101153,-0.05014394430295469,-0.056147290669687606,-0.016656812274452298,0.1034973579577748,-0.022875954220212227
MFGE8,-0.06979334629367138,0.048106591001201855,0.002996925100174751,0.01041783989133547,0.07305320026641503,0.06544525031181084,0.013209787556522518,0.010045410327440092
TGFA,0.012363586785285744,0.05649383753179234,-0.050091031549745244,0.010890379097555431,-0.00861117142950613,0.05715076753991472,-0.05067362925810751,0.026248115977871977
SLIT2,0.034478718467870886,0.025365365115187413,0.03292345185225133,0.08482193718136972,0.027623255822125835,0.003401483673664366,-0.005749988051305728,0.045086845166992046
PLTP,-0.09705863813758178,0.17003842412466127,-0.008563180384911103,0.020759388958363507,0.031595897434582194,-0.007532733461055787,-0.035781872190757666,0.024402108859620335
APOD,-0.017747041242701777,0.08308080372218724,0.06266391612284673,-0.04110833945269755,-0.033752245012270796,0.006428205310463797,-0.040526973939957286,0.07118078127396409
B2M,-0.08735382911757568,0.19516276298088514,0.049076039859744854,0.06176702013141817,-0.06970243194841694,0.015178217477993203,0.022865756386475835,-0.003130840979764835
OMG,-0.020089635375222507,-0.019174158983710086,-0.0012485058036528019,-0.044446997529261026,-0.02981496842305318,0.028139910710704916,0.03261344114069562,0.021485065998396776
CXCL3,0.0667225556440053,-0.01816896024712112,-0.008661490939560968,-0.014924516120238616,,0.0033436975423312885,-0.01574739040539588,-0.0006225326827631731
CXCL10,-0.028088570872472005,0.1891545336468803,0.07596550424874098,-0.023716862246586614,-0.03208131411072922,-0.017993809156799233,0.06733800938591789,-0.02020759913184156
RSPO3,0.024809347421940693,-0.03810858233567196,0.04743926116407276,-0.015595831703777605,,0.032929360753402345,-0.010362081380007998,0.19609474139913102
CORT,0.03265852174363147,-0.017334721821192573,0.011702712755885594,-0.03228878831500299,,-0.014038431793657187,-0.013709281859055197,
NCAN,-0.021958806328599003,0.0638207520919187,-0.047426902568737876,0.010729069306486082,0.028094646839704966,0.019941173352848302,0.09993755396520755,-0.02391777176559869
PRG4,-0.014094096443856192,-0.03301238590461425,-0.03170007231798803,-0.018234105347799873,,-0.020714565179978228,0.010009124381430678,0.009805066085179727
ZG16B,-0.03737751797343073,0.0296769049941688,-0.016946654006611984,,-0.02208081752419636,,,-0.016979255927638284
TGM2,0.0030801885731118793,0.06145936693148351,0.07276565207908531,0.0019361529949130818,0.06925859130790345,0.006994742638614605,-0.08599901519898216,0.043548939648594076
VEGFC,0.031098047619001774,0.04690216540762593,-0.00580508100412957,-0.018608631316376842,0.09544850051324874,0.03380719931319364,0.10133686195389469,0.006052800908962228
WNT6,-0.03029087199919057,-0.03246335875230712,0.07509189482072003,-0.016240673734247764,-0.020998860057880236,-0.02609105295354724,0.026038143894295186,-0.020505941164935138
NRG4,0.07168396465472998,0.05387283194758548,0.027936366858336364,-0.02170913892651962,,,-0.0022985397940524046,-0.01361726007900533
PMCH,0.04219100157043251,,0.06354810313602119,,,-0.01969667085437593,-0.016248132416766058,-0.0293639857934387
COL9A1,-0.040935919257353466,0.12482471660173618,-0.03181439671185126,-0.0247370477060141,0.018722251950126514,0.054977729056512,-0.009062293292096103,0.025268800580614054
GDF11,-0.0615487144217264,0.0928780492499017,0.020138697919961108,0.0007756950757849126,-0.02329192232703867,-0.022881227842516415,0.00860383461590711,0.04145533894214507
RAET1E,,,,,,,,-0.014938037553426112
IL24,,,,,,-0.013201401922536882,,
SORBS1,-0.004572978369428822,0.030440852178425872,0.020964329420220584,0.033061286502275064,0.05545313903206739,0.10062083105312547,-0.02768594830762774,0.05644901701653411
DLL1,0.010188847678287717,0.09318781687715258,-0.05710584050172685,0.02283054003706952,0.08652377253010678,-0.003168971127120204,0.04978052821242144,0.00923475266313989
TLN1,-0.02148039098499828,0.10738338670113641,0.05118648363764627,0.009937599871668742,0.09260470788087939,0.019743736422496008,0.03458439660727356,0.04491188151371932
COL2A1,,-0.004009101770197908,,0.007442082326898554,,-0.03440689181787097,0.011272612647641853,0.0220245149629759
SHH,0.011714249808390817,-0.008218717087174197,-0.012925356870342686,-0.014460431225963626,,0.08659498610267544,-0.00183755552659793,-0.015671751398733846
PON2,-0.046314977121226494,0.13703645465333317,-0.02764705550140209,0.019425999401488054,0.006535388036683754,0.029933622697608964,0.043510112577227075,0.0187049535188075
ICAM5,0.039308344710908195,-0.03323596003146685,-0.011119421108394575,-0.028240441075578823,,-0.04213404058659722,0.03116121054000362,0.0013762478349374923
HPX,0.025802311431543865,0.06269389841919315,0.0020767914568274,-0.036755530139785525,-0.03618711320506073,-0.01443665919734446,-0.018725448503613077,0.024045532478132566
SFRP2,-0.023330630773342843,-0.024318576755274646,0.013788426374029258,-0.003964203758910094,0.04931386543697515,0.007526816869623244,-0.05894877400086382,0.0047700845081044925
CFC1,,,-0.007843960338637337,,,,,
CD70,0.051249673941815246,,0.06998044114448283,,,0.04798283348821834,0.03368600761399967,-0.000495932782868944
HP,-0.008370298273334865,0.03327593668322705,-0.010545561890936602,0.014047526141728913,0.0175143151910095,-0.05750369838547936,-0.055210973519260284,-0.020369931700064573
CXCL2,0.041323768945187564,-0.007906993939389985,0.008803474506965203,-0.017039726314105316,,-0.0129973237461996,-0.056858314688910165,0.001066012719173408
NPPB,0.06336968209955476,,-0.018675248624868062,-0.01860863266983596,,-0.03848548423542405,-0.02428451321700451,-0.013813193792894498
CCK,0.03575630682980104,-0.10962478688673528,-0.021233218890818584,0.0009303102113387096,-0.02748230661710344,0.002107988231098997,0.035965856275181896,0.02798231181221604
SEMA6A,-0.008386224325121427,0.08231915758242435,-0.008340083232406306,0.011289170938574657,0.007237193577001672,0.005252284695280437,0.034331487400249015,0.01338038057244365
IRAK4,0.01477203224852223,0.09961842293304142,-0.051687014519988576,0.045620400621723727,0.009494332553812978,0.00031213851885827167,-0.0033571694634542755,0.06975717488358756
GSTP1,-0.004727128128445088,0.15577141099230513,0.02790843517828964,0.023683298487205264,-0.03876812326324698,0.06150367082654134,-0.0013630266192336386,-0.0032863898808843653
VCAM1,-0.09057386107077313,0.14415555436406693,0.009661189475547454,0.0834458087582695,-0.03078610081759493,-0.02081468298708968,-0.00042502668102496066,0.03307034863449562
NXPH3,0.10980899649039232,0.023884449597140086,0.024533120115402957,-0.015188080575342175,0.02999400085223097,0.006598311400208426,0.08970384374387216,-0.004779443963894476
MTMR4,0.031126382127522854,0.02981007197140586,-0.025668880188195933,-0.019501507132150677,0.001849877910023479,-0.0018692488398129557,0.027557806121779813,0.017949232261978552
LAMC2,0.010896529760344404,,0.00033290257250480587,,,0.029539723114735367,0.030439276194229318,0.18021017121904068
IL10,0.0096786226139809,-0.009495794178716845,0.040497379066410655,-0.016657371840996627,0.00030786294870693284,0.02024716767848609,0.03229806668063088,0.03919520987311629
SEMA4D,0.01880300550871837,-0.030090196595308018,0.05199935085229655,0.030868380160339638,-0.05004638098771185,0.02909922576164983,0.028776226739946103,0.04677900245629734
TRH,-0.031225875680205045,0.06335351474628455,0.057659734978384024,0.057426296244744685,,0.01709060469595551,-0.0285887620575812,-0.015471703381179223
SEMA6D,0.012845607653146884,0.09222024562959624,-0.008310053854943301,0.015788247850134277,0.0022630788110476834,0.03218600718462671,0.03395825682688584,-0.014312272060948684
CEL,,,,,0.15770606982402208,0.015764999456004892,-0.011109222690687457,-0.02428485371897295
PDCD1LG2,-0.020409798699958417,0.05614115091911705,-0.03449781434692199,-0.0053717739697054625,0.09706876989894471,-0.009260797506274154,-0.02441001449103437,-0.030355924065437575
SPINT1,0.034849713998268354,-0.003431943104104712,0.046875483129361205,-0.02444943583839126,0.05899080763724944,-0.03242152907286553,-0.040502963799359526,0.017031246843613755
CTHRC1,-0.04832550542044848,0.06985034299151945,-0.03160185260356918,0.020344719857704006,-0.019860377911570578,-0.001077583391649692,-0.018705393868478363,0.049114616166262594
PODXL,-0.01544378755275476,0.15353242442937476,-0.04467712697479968,-0.03967680839458516,0.02927191968702216,-0.001988160846940752,0.010218465594915559,-0.0309518333260349
JAM3,-0.014640729424290634,0.10261923021868569,-0.017074104707485355,-0.02236144184439527,-0.01976382357212278,0.022472333801155642,-0.05232538195023338,0.06497615841009659
TGFB2,-0.004886949279738361,0.15487839734125278,-0.016576398211705725,0.030035438416970855,0.054472274702665524,-0.020011379891085628,0.03714207510775866,-0.01718710623775119
COL18A1,-0.1298557249781813,0.10137049952766891,0.019342398179276455,0.012278148142678432,0.048513831523648646,0.018477796304575324,-0.04099082899620618,0.007268859869607143
NODAL,-0.006924117356351145,0.08990561634861244,,0.00047099523438377827,-0.05510900879685088,-0.016306841131265588,0.0667292579966965,0.03593610162125911
INHBB,0.01350940117916355,0.06837509711512846,-0.020306159605661848,-0.02493239185901202,0.043286753022452634,0.07163519238203322,-0.007302572158466513,0.028047241939978346
LCN1,,-0.02673994504568588,,,,0.03741790556061324,,-0.01564582856637008
ARF4,0.027643987152030675,0.11871616940663908,-0.047640759613988455,0.03703731134261633,0.0817190556393819,0.016411736474922143,-0.01430357726776686,-0.00947293584472116
CXCL14,0.040922332206949553,-0.021275294508394056,-0.038642733233306616,0.031892280749151986,0.0706780732818163,-0.008906631182570096,0.06000004060038456,0.026556650487040707
LIF,0.022689268016630293,0.046377340801333405,0.04727581349296191,0.037163085954433336,-0.025657618849430817,0.04821250041112112,-0.05009712420994035,-0.012400184812986055
IL17B,,-0.0441614164933114,,,,0.010564538151575301,0.04609561778971932,-0.026427993649576025
MMP1,,,,,,0.08929535112196528,-0.01624813113001339,0.02978667937741662
MATN1,,0.02921851019406365,0.041659409714356735,-0.015151446024694136,,-0.012475998893467725,-0.023124880286965844,-0.01881689741832029
ADAM28,0.02007298976393936,0.06494908621022544,0.031208690363093466,0.010246191611513437,0.04078347300662132,0.036888632541304686,-0.004311636841673467,0.05526721426086732
TCN2,-0.028969250445341835,0.10672110941907331,0.04007412968843715,0.008765396165161438,-0.009234649528245917,0.07022563268308854,-0.0030817463783123686,0.08460398488890501
THPO,0.01928899107118105,-0.011432484251603146,0.019585723288620054,-0.015151447765178907,0.009112047595728819,,0.05479527917280765,-0.020369937901113494
CUBN,0.006904932381012953,0.03030238290371078,-0.03565686122417017,0.002858883705630566,0.07015933404868216,0.054304129373939886,0.06986945248422582,0.06133552687162989
TIMP3,0.00536288514055574,0.14795180156437787,0.01215640601039602,0.025874627897170432,0.046712058792801416,-0.0013062641467844456,0.027469725824931297,0.06558234303395241
PIGF,0.054699693545211064,0.10326401392729906,-0.0765862265703746,0.046418164452546415,0.04418346803272054,0.07186612926118226,-0.01300280923017536,0.026702734274177433
CRH,0.029186409627710953,-0.041119003843593516,0.00908576897384412,0.011877840075501354,,-0.0037672836458177705,0.028584665456143743,0.03025358589721369
BDNF,0.023926319177284758,-0.09001564499864913,0.024340362519439728,-0.017064421636132955,,0.02431639420477692,0.018142652572006552,0.03776192328320129
CCL5,0.021404004353389003,0.00636284047757725,0.017564228135792788,0.04778625713221063,-0.024678866182431307,-0.031862147398733935,0.10583779643010977,0.07657194796628448
GAD1,0.06107585728209041,-0.06008553746875642,0.0018565465153317722,-0.002124187358843288,-0.006799572803078336,0.0468632194079749,0.0017390076526481372,0.06170200414515206
COL14A1,-0.006468226690046883,0.07479747376206634,-0.014580259223852424,0.06860681003659093,-0.0348699657098491,0.05328062845945469,-0.022196912396275567,0.012833119214783494
HLA-A,0.010652166313099367,0.1896142468340408,0.07664865798944467,0.02185816152961852,-0.040953269795306,-0.0007577781501551036,0.03769813808114807,0.013143758964200884
CD5L,,,,,0.07885271169525036,,,
FGF18,-0.010628208953503492,,-0.0062449589688345,,,-0.024039063980447067,-0.028077926773924507,0.010736372001795658
ADM,0.07869834997608834,0.03062183081938254,-0.015311676126563622,0.050984731913884154,0.0468657361660334,0.03260761837158519,0.020707197360255135,-0.013254503780401276
CCL15,,,,,,,,-0.013418608217942489
GNAI2,-0.0662186831707556,0.1431968118439734,0.026303522705467014,0.019839782845729296,0.03497756449392449,0.015587978490191933,0.01680007493890005,0.041870602367950184
HDC,,0.05404725236495071,,,,,,0.014212181509951297
COL11A1,0.014876224774827163,-0.006253213682761938,-0.038699310540419224,0.061439695876135,0.060210990490489794,0.07444842260527942,0.032068120705485086,0.06714945038447193
NUCB2,0.038427528561097886,0.07606248085281551,-0.015425539811132996,0.014061625226802215,-0.03803084204523751,-0.04621416897217053,-0.041118470273290915,-0.008778163363920887
CXCL1,-0.024106294419526816,0.02803201234391687,-0.04278789837060182,-0.020554764424622618,,0.015106163141831464,0.05350080551740231,0.062440034353798864
VCAN,-0.08316154411923925,0.10252275111907617,0.002074817404159548,0.007106016528000878,-0.03350367168681678,-0.0015997598615518907,-0.06720803489347468,-0.018772068752827373
MMP7,0.024398987507316068,-0.019517954655377822,0.04180921803296059,0.07980495233943496,,0.01960318400207009,0.0034788274429116,0.04164883526314322
PTPN6,0.050932933397438956,0.11519732302817778,0.03102331883823334,0.012080066603544912,0.004857430496967185,0.03440417052380488,0.06432902684482346,0.05730320317515667
PTGS2,0.09884391136283,-0.11847710069670372,-0.03851895481793847,-0.025357339654329715,0.1414270148123141,-0.03757219776775174,0.005799374433051092,0.05724601975925363
XCL1,0.007636448442967078,,0.024741388216233222,,,,,
CD58,0.030765452464787593,0.15972708238746522,0.02460885148900133,0.0286990658516829,0.022287797468310434,0.049214729295826876,-0.07194515883208248,0.02105871335642966
TNFSF14,0.00825525634257683,-0.020291875170172367,0.034523670676102375,,-0.00853117230503579,-0.026207568843556354,-0.006744366132298939,0.035344658366154004
CNTN4,0.057411478450513476,-0.058023190187368213,0.03028089282116747,-0.04055324546494163,-0.040379290483793545,0.01058284943437999,-0.019838306649128258,0.014395853730193442
NTF4,0.04247803192055715,,,,,,,
INSL3,-0.01017991210271781,,-0.008470612884155342,,,-0.015212285341745624,-0.023461446364496943,-0.018373118335663893
BTLA,0.018839776533524377,,,,-0.029176094640600038,,,-0.017765886762560208
MFNG,0.04369479833338936,0.12492820436535315,-0.013278675055240241,0.02934528598679688,-0.07574642212281739,0.04780216679330758,0.008232631708653602,0.010574000722420223
ICAM1,0.021792359668493563,0.11087073206658798,0.05503837534289565,-0.018758084642354643,-0.04367869448110373,0.01897770148308745,-0.02849145138181674,0.011731499330268224
PROS1,0.001737775550082085,0.14183606181456182,0.04329166076795992,0.08815319129105578,0.013539265969578208,0.0678448356260256,0.012915669478432925,0.034744219622106845
CLCF1,0.027676527458475993,0.01867151246990671,-0.019087362927664654,0.020779305404197878,0.0019294770039993156,0.011991639162285374,-0.02893454741641374,0.043577590110395754
PSAP,0.02567481447046661,-0.1044004542387702,-0.03319926821109124,-0.012026286231542564,0.020595518300264785,0.053384682203885876,0.08172359475108285,0.03166831521866103
EFEMP1,-0.014532027342434448,0.10236570782611808,0.025113954319937216,0.042904547295561334,0.023152556587047703,0.051698517248203825,-0.04010700348689591,0.025015182619801984
C1QTNF1,-0.016298215151462014,0.14395099190774271,0.034809489777729935,0.05367982604328463,0.025874223152881345,-0.012592569512054862,0.00950970911832363,-0.02967545824856794
ALB,0.0649885446957304,-0.0327389132768454,0.000242269549894854,0.00884288804628528,0.02877671303216287,0.02943242639541521,0.10084817367078246,-0.02077559718595802
CCL13,,,,,,,-0.026316887294749708,
EFNA3,0.0656298307352438,-0.07199843502789545,0.010277740794680423,0.03415683232090266,0.03671945494382843,-0.006433797283237923,-0.01454204560512631,0.006360746776258631
DRAXIN,-0.01217796844010183,0.1312125444563618,0.07956049479564144,0.03414769860107297,0.0467580879875383,-0.0559943741094203,-0.011247365606568067,0.04705367264218997
RAET1L,,,,,,-0.015399738809587444,-0.028503469785899974,
NPTX2,0.01870363445389223,-0.15771800965141902,-0.003542968381320974,0.04458812706276627,0.002425199616040098,0.06979397046022964,-0.0361697938999799,-0.0007544374162897297
FGF11,0.03583374574797987,0.1596829014999295,0.018366277528985946,0.03683771564850077,0.04506876827909118,0.04211786926513826,0.032556996603201216,0.0014646447319110528
CD59,-0.05192219143366425,-0.058924962731657704,0.03480959429368189,-0.0021614719051511904,-0.027729986789761858,0.0762779828454727,0.009126970948378058,0.008631662041488207
COL9A2,0.02157766173080245,0.0757908011469792,0.012121018536943787,-0.0033959661804008677,-0.02342649536986646,-0.0006488163290229933,-0.008229686604354086,0.00697589331594218
DLL3,-0.028300390000580437,0.08446092145516533,-0.020981538246653008,-0.0078633247620564,0.05743183652607954,-0.02090879396470357,0.05927225376791651,-0.052386787047821605
FGF5,,-0.026069812340148206,,,,,,-0.0470690706624181
LIN7C,0.008768423044458119,0.10503100645511101,0.0026291729622790073,0.02725691375160159,0.005996932975495235,-8.352993708820309e-05,-0.06771866406265879,-0.022346773487914084
GDF7,-0.018377059708396364,0.059716509653218855,-0.038180654628952704,,0.05755787122377287,0.01738692103599712,0.0195295900668319,0.056908026313804254
PSPN,-0.01711649792307834,0.0764568145921975,-0.009649632114697038,0.03582298802431302,0.027645157351668174,0.07066030555951075,-0.03390581031859308,0.04297226258614479
ANGPT1,-0.015851557163383163,0.1285088224020379,0.04523043374379929,-0.02401228479493495,-0.034782810962077824,0.04483151751277557,0.06723782640386448,0.03374728616429784
PNOC,0.02289589435869059,-0.1060023655319252,-0.04540213973098583,0.0038333816065584713,,-0.014038433320995787,0.058770080916207605,0.06983083746092217
L1CAM,-0.04009563529773223,-0.1047494427673125,0.0017155976056287953,-0.0007283356216444449,0.022064784744542387,-0.02887348187757864,-0.051659410648888356,-0.023078588913984854
APOA1,0.03921637671408162,0.04837105069008371,-0.028041698598873035,-0.004636486399719702,0.026430102862903898,0.07368311212490566,0.049109321848357645,0.07197976974721497
PSEN1,-0.05240183405108668,0.001865245036061863,0.00982981906925399,0.009972530393750716,-0.10110675395550454,0.015213580945515176,0.022079774937255145,-0.012861407712570296
