,MGH258,UKF243,UKF259,UKF260,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.00636275324272945,0.010086165740290504,-0.027417879535613802,0.04943303416246431,-0.05824117937902934,0.06621728403106329,0.012483790203774034,-0.026233194368848804,0.08109695391370514,-0.05553837926162217,0.03273975297303124,-0.056348213033620295,0.018891964374652685,0.025692148030129175,0.060172090723801655,-0.037420182146180536
POMC,0.08098050035284834,-0.040108101557840434,0.06111282090675729,-0.0029925681246260527,0.03480865675887758,-0.0027629777079015033,-0.037317361009193355,0.04560518132123046,-0.003370976942085227,-0.01756292111391355,-0.016353384699245094,0.10168985266703844,0.12787167730201557,0.012625939449467964,-0.001822840304915269,-0.03540857094591066
CCL18,,-0.020768992900027844,,,,,,,,0.004896808984794304,0.019148052765006106,-0.020821654233985465,,-0.058724286505380904,,
CCL17,,,-0.020178832401419666,,,0.03846410432295255,-0.0171729537967787,0.05201013009159748,,,-0.016758089694886555,0.05448367508574514,0.035739725151036954,,-0.004490430152472628,
VEGFD,,-0.04192084131675859,-0.022481447638003037,-0.019063375715801564,,-0.006720171791683624,-0.012596569289775272,-0.020770148320056973,-0.04739161389155695,,,-0.021278064289594376,0.02600426537794012,,,
TNFSF13,,,0.06806161174596097,,0.04849838372308089,,,,,,0.11924409118398806,0.12294306172582616,0.023750369860181274,-0.022838219457332512,0.10316809216753106,0.1103309493157377
WNT5A,0.07176234701873055,-0.028913117760708443,0.03590567124310717,0.10787832521830101,-0.010499241662025538,-0.029529867089404905,-0.01395894616584686,0.04279408636752741,0.05050982933010311,0.11062251332930292,0.005605548050673063,0.05211418055206825,-0.011265451283873082,0.008674692121600264,0.0577660661749272,-0.07492078928997124
CXCL8,,-0.02592153819834456,-0.03635482134123503,-0.015538678629606605,0.07199454721701222,0.04337932904484743,-0.011730473039680457,0.016482955988384014,0.004577552000828197,-0.009724953265022606,-0.03276313647285993,-0.02248057258197345,-0.03487493399315059,-0.03783527815620974,0.03361382936704507,0.009172918109838266
GRN,-0.011556482668667555,0.07343539291538725,0.041018654668227975,0.035605629435123666,-0.0803172348978022,0.032698886603470256,0.009687627882166277,-0.015004837939295699,0.10623535600737674,-0.005869071366989464,-0.0369447135821733,0.008290355470483686,0.03354758412007742,-0.00811392739285421,0.00293366021644045,-0.11366685840898817
MIA,0.02575550786284982,-0.019619091492724734,-0.01924045861000976,-0.021625650642702495,-0.021742682029134982,0.06184513738188361,0.0860780922171673,-0.0162529856290499,0.023178118426310117,-0.056541260864627296,0.11813969470900082,0.05136196302640894,0.062179434440004,0.05008460790964636,0.0698338402384639,0.04511754702155208
COL4A4,0.0043806912061002245,0.04098920358934998,0.017537328691078012,0.07896674005827593,-0.01144081574136664,0.06238274392250774,-0.012211546132068542,0.08440019680286805,-0.03710856701850065,-0.03094607328088512,0.025945145808443478,0.0150636140865947,0.04084729422858043,-0.0013498208922985435,0.10444807625636199,0.08549951923008477
TAC1,-0.024212805374530095,-0.052853015167962654,-0.0025167703583115477,0.013865165883541305,-0.03401539133221375,-0.04546204114564294,0.013479520328741687,-0.048901200177061704,,,,,,-0.02429602526819719,-0.03101217391010432,-0.017337682939373007
RARRES2,-0.01806623806520444,0.029974605464918223,0.04569063737693757,-0.042285659255617544,0.035681099107289775,0.015234808347722903,0.04697043745904523,0.05144902579930732,0.06740787545151722,0.04610799435795318,-0.0050584204644919546,-0.013955499988932646,0.0874594931292175,0.011871082240054167,0.03867232040503565,0.021551647807220315
FGF7,-0.01070693292269803,0.030359334135836136,-0.011525185007551552,-0.015057754330534618,0.033948348710311084,0.014651797220215717,-0.031044989191423428,0.06132746361748198,0.0904315809331367,0.05699857197095526,-0.029023990907253987,0.09502313000593615,0.042754748539603676,-0.005595966008798235,0.027666547240803845,0.03489092192677441
EFNA2,,,,,,,,,,,,0.06345374900621076,,,,
HBEGF,0.013222687950372238,0.06193491361980047,0.017150846930885148,0.010577082455158886,-0.02815299705255538,0.07945025525373328,-0.013429870414923968,0.049226848750062405,0.09617405572811463,-0.01917300379892916,-0.010529322119162018,-0.006810616190772394,-0.032266862302596185,-0.056719165158494865,0.05033524333927318,0.008985659614913608
CSF3,,-0.04220060944057067,-0.024051408768804915,-0.05690210557000962,,,,,,,0.005801682639938612,-0.016160207188986333,,0.021336712962660112,-0.03285853343757011,0.06389598521685062
PI3,,0.026894716400288437,-0.020877798193793033,-0.023810573098810257,,,,,,,-0.02593550096911152,-0.03521493240904093,0.008672750627005857,0.03177510145549971,0.016320683012062794,-0.0688143499509061
PCSK1N,-0.013312305856018843,-0.062490723165021037,0.016904031668691016,0.00681261661345165,0.0024011871801760025,0.06642537770645064,0.08209390971304813,-0.036534061098273,-0.07057420180144269,0.086839970499538,-0.012154918795574992,-0.014041699939592634,0.024333004023569846,0.0154825381947617,-0.017278783366023436,0.009747728265918675
NTS,,,,0.03943212394337728,-0.013966636573311996,-0.02299116369391447,0.011154010922267518,,,,-0.02678912339604911,-0.024638346137476112,,-0.05004909080903256,-0.03909000657897736,
SFRP1,0.06988951828910468,0.04257334884626755,-0.017606811254562846,-0.021748010356793575,-0.008087936079476816,0.046958036385281274,-0.017172953969724448,-0.0021230911439417757,-0.017937094315017093,0.013476460501505062,-0.007612319936774382,0.023074027193966454,-0.04370231616997545,-0.026759182330885516,0.09048540830248299,-0.027339089294854374
CXCL13,,,,0.04502813440676259,,,,,,,0.03397559767499766,0.0198878718341688,,0.03770113115867169,,0.10015742124425674
MICA,0.02889729986715681,0.06878271397976936,0.005746293988764906,-0.013049271008196448,0.02118712787720725,0.024791828762271456,-0.014155053119122227,0.011544084183979163,0.05096770935670939,-0.024450903049881408,-0.005932284638190206,0.021503178064785237,0.05901661216872744,0.015564145775353408,0.030858372677198723,0.09390342092770917
TG,0.08625660577399952,-0.0336406214386024,-0.019000538865495836,-0.013023128372538526,-0.01612118039640813,-0.019420674391292206,0.14498003421382766,0.03039511574711263,0.0740384424643403,0.10397435900927288,0.05542471999892169,-0.0303448166442463,,-0.02399691588529203,-0.005736632233862101,-0.04357241615943784
ADA,0.028317042881372025,-0.014520578423683676,-0.005049728176817338,-0.02479179257985575,0.015516426092538272,0.010284817640428129,-0.02018405860923398,0.01715806770249222,0.004999889218474382,0.006656715932556652,0.051141369953885706,0.08590408712154998,0.06597756347129138,0.031276256013688455,0.06367613143078737,-0.02465403046689015
LAMC3,-0.01540671244183261,-0.04858682036019327,-0.01917296586824192,-0.05557100392524838,0.03503291332150349,0.04794710945819007,0.014655612943732183,-0.040117357692832444,0.007086961982920939,0.06208595074528341,0.027322610214044456,0.08863982129861406,-0.02643804317437349,-0.043742984150721705,0.07030663770649215,-0.0034831020226502277
CCL7,,,0.027397512068266287,0.025811150840242606,,,,,,,-0.025116513702539072,,,,0.054933572676062935,-0.03453030846671837
NGF,,-0.024312970714272512,-0.03147579870979214,-0.030500528903605786,-0.015383930073198639,,,,-0.00321239618516089,0.03964501710271699,-0.02900756259748073,-0.019951539915238035,,0.03997443377501445,0.034526499163665035,0.010291501719367
TNFSF15,,0.11236640471739975,-0.015297221401640552,-0.02115661836810468,-0.018679463774890822,,,,-0.05332731161975482,-0.01787846928237781,-0.006231718196160238,,,0.0019660441000266976,0.07525902109537379,-0.007026205688348069
HMGB1,-0.023335188430759823,-0.07058461740687923,0.04093253454169705,-0.010512381406234254,0.027766542127652255,-0.04830011940312291,0.029589022856764242,-0.036586852655852646,-0.01725361078736761,-0.10974956905103792,-0.015887429953743856,0.02212236042910148,0.031367813267084176,-0.036262222168127155,-0.1057692690675085,-0.04340280452613606
ITGB3BP,-0.029543988427326046,-0.003503869553870033,-0.015557895139460483,0.08142670323238937,0.021578762542491685,0.003371673445826683,0.035007053979348744,0.022287403301422964,0.15802574144518355,0.02601375468129916,0.002003617018351671,0.0538863620755401,-0.015154836572045534,-0.0299946888304652,0.05561534404990524,0.062046711054517284
AANAT,,-0.017035424936803954,-0.013918908460433093,-0.019063378437205878,,-0.01746512597486349,-0.01432594555117363,0.014135687125865378,,-0.025493407456743115,-0.022034269516388,0.09534675717550936,0.0644690233372678,,0.022261693626595528,-0.029763934654725703
RELN,0.09625058721868819,-0.04192081955810696,-0.024160108016777083,-0.029780364567945826,0.004211952245658489,0.01922026229124899,0.007759183202948473,-0.017297860977257537,0.03616356897940743,,,,-0.005017663636865259,-0.021870315586426194,,-0.024804713721568627
IL15,-0.005231855782818376,-0.04275561242022771,0.07172158554351271,-0.0209821604933409,-0.013291548957124543,0.02036177195992279,-0.02052514450654665,0.08837261240693056,-0.036772015969831866,0.04144921312930772,-0.019118861117816043,0.00533749308561008,-0.014616829619056047,0.01761139094092676,0.05116169438581203,-0.004035149435179988
UTS2,,,,,,,,,,,-0.018763793128250248,,,,,
BSG,0.009822779890464714,0.013046297155007882,-0.030538253155186858,0.0376700579521341,0.019680488020737106,-0.013038042459305899,-0.00036978612643801304,0.07053617423157972,0.05319357581161216,0.04560875429858419,0.06783702302680171,0.04167403939883721,0.07802296193177181,0.0517661403229735,0.05334566029385574,0.03928798352256587
ADAMTS3,-0.006709170240790092,-0.0018210784117845763,0.014040610741671915,0.05844137533813055,-0.021408840292174824,0.014000764582933225,0.03678545134505483,0.011264092192754024,,-0.030525760092989237,-0.049197190009957946,-0.0025970398860459287,-0.02761926114113122,0.025332443329282132,0.08164441357388959,0.013760838177633085
CD34,0.01954272606273032,0.052520441379967184,-0.06196175341515422,-0.026232415176510156,0.023604796747050728,0.03899777316100029,0.03009920300591643,0.012700348601807228,0.019241625202732617,0.04291699219423703,0.033744577078258946,0.017240551702733146,0.030227018403883858,0.0393689403021359,0.08709273788524263,-0.054052369141770806
PLAT,0.07665382372389817,0.017194469961794155,0.027457961940145967,0.022707857091790844,0.016120112114665033,0.03959638122177649,0.01920775131618657,-0.013107036943169573,-0.05195763177244602,0.10081327411158678,0.037455469901228305,-0.01865346932446441,0.023489368236650564,0.006022298943983458,0.023779789484941156,-0.003949902928076696
NTF3,,,,,,,0.028840842859446367,,,,0.07169556989480147,0.06849018746159369,,-0.03520562757973282,,
LTA,,,-0.017606810430888544,,,-0.01682073646457723,,0.17475280455098333,,,,,,,0.028461116061621345,
CKLF,0.04417356372743526,0.09799650596064573,0.049558965016143895,0.013468987166764925,0.015316331461091444,0.049230563743467355,0.029221950384929637,0.02942102109813193,0.021587332941155404,-0.0824724507148441,0.03615698010062588,0.076375474724252,0.05493067202266536,-0.04544595586044533,-0.02512101582034189,0.006392219958278072
CD24,0.01645831533443755,0.008363515890277007,0.020530773855934378,0.026861074696100516,0.07359052287842183,-0.009125585963742284,-0.013975861507848552,0.008541189891205694,0.06913438146855655,0.027772691415641686,0.024080963268633074,-0.05784766722704707,0.0034264646581413805,-0.02327891776726438,0.006453063300407335,-0.03881324619859958
HSP90AA1,-0.04775502109031779,-0.06057323949120568,0.013873113041797593,0.006354580030745397,-0.035357490927303205,0.06712284989291135,-0.010698876120591321,-0.058126455679585555,-0.011683197149138092,-0.029549071084940502,-0.07766295600394929,-0.059569483422658984,0.006428822385230552,-0.027153884240149938,-0.04123746428070592,-0.07619046244602212
BMP4,0.03785536853426802,0.0914068184011322,-0.04107880234552589,-0.004536473654324879,0.023409196559653928,-0.029918396232872475,0.00844872631236118,-0.02054461913864248,-0.015502968385879407,0.1349517600413181,0.021481130702149912,-0.02989798846735546,0.011556519482804336,0.033531918715342536,0.011034270591491417,0.0012827744017149506
SCGB3A1,,,,-0.02270213035222449,-0.01696689732227259,,0.08187330892872802,-0.01682397404838704,-0.05085013211870586,,0.10040400235467399,0.057618464012737486,,-0.03760084380509398,0.05161946843395401,-0.0324144196969102
IGFBP4,0.03642904639635402,-0.007322849901970838,-0.031936561198286605,-0.03870782142256073,-0.013663246767064699,0.09405090551471727,-0.05321803057303507,0.02324734632059547,-0.029677545588575455,0.055839410453062815,-0.05084920567476894,0.02017894984697918,0.09145165194514031,0.008070366265964664,0.08976351957044311,-0.02757514361019217
RSPO4,,0.00825229038790622,0.0604693595310429,0.03231641969555383,,-0.01956354052867439,-0.012084073422470346,-0.03344503142184181,-0.046495011858850424,,,,,-0.025322568098778944,-0.029363475946338116,0.0454700080699516
LEFTY2,0.023806788282138273,-0.025218111966345824,0.009697226267259355,-0.021183008292733233,0.06864017353868915,0.014874701296106949,0.15842463629313208,-0.02976411821832183,,-0.03257841416769497,-0.021321075912886466,0.04721304857176359,0.0025242659824952136,-0.011616002795337041,0.032626628994593614,-0.03234740750876622
PF4,,,0.03663533312612449,,,,,,,,,-0.018536124337779184,,,-0.0030692847877387135,-0.029400267704850526
ANGPTL2,-0.003042004837399574,0.015284831348104273,0.007820583376016186,-0.029234121863258435,0.007874396483473005,0.03950859915408284,0.0056252842299534915,0.021908590281090226,0.021664504660318527,0.032007509456974,0.06414855547896428,0.043920695387836,-0.005336096359960109,0.03640571780647792,0.10403494452256697,0.027679391621974803
LRIG2,0.05560662220450836,0.06340198551570105,-0.007955428686720457,0.04408524417084831,0.04854791317264467,0.011173108086796162,-0.05038486222907522,0.02792150098936738,-0.01776341971491395,0.04181818389779825,0.023073486192698788,-0.0009675435357086471,-0.02195138423890112,-0.007689756832739847,0.021138404312631462,0.06852309495066115
ICOSLG,0.08593612553718047,-0.028842981584235504,-0.007501536611188016,-0.037874202481443124,0.02231431398943659,0.060870195546950875,-0.022933314752993643,0.047131277499470554,0.07288346293528286,-0.01257412027832314,0.04853307846473326,0.007387264092887305,-0.027854400317109205,0.04722206577107653,0.06804630551735305,-0.012320407869384722
WIF1,,-0.008528234212776407,,0.034054694765802064,0.008465617450163844,-0.015096720850167061,-0.022739724230933456,-0.010378613902970105,,,,,,-0.02353977984002783,,0.11917675805421676
NPPC,-0.002639358430202423,-0.0413173081399782,-0.018592583004847927,0.024333978780239775,-0.021393715221109364,-0.029448905595593194,-0.01679390482782007,0.08911945984264175,0.03539924184692641,-0.03052570146643905,-0.03749442560542635,0.015130415601681565,-0.01167103110662566,0.02513153704095495,,-0.009440648020630368
LYZ,-0.03502648514702392,0.001118253925554114,-0.014647723566417564,-0.002898152088088076,0.009118427888044584,-0.0292894425174015,0.007967855343811735,0.013318446960208032,0.07988234317800713,-0.005588089081317232,0.03581311461179654,0.030120619828568656,0.11070380347834219,0.014779602920802095,0.045592751267972395,-0.12462694275271731
EREG,,,,-0.03687235884949484,,,,,,,0.0180761595735681,0.013090038099222637,,-0.03153968550731205,0.02793942609931481,-0.03384841745161197
SPTAN1,-0.0183120835827106,0.009594562559140849,0.04041109543457718,0.039279637876425334,0.060305727714272284,-0.016463288255215546,0.03495582499355272,7.71585680492104e-05,0.10635673041748159,0.07367775815492075,0.021638587186525126,0.009853603184988832,0.04405626564484445,-0.0021305912716405397,-0.01404483320183641,0.009765287421793983
PTH2,,,,,,,,,,,,,,-0.010355832058088462,,
LIPC,-0.035901370642382364,-0.018547565537380722,0.005334339957678506,0.03463767306956933,-0.02061178430153178,-0.028581957335710617,,-0.0289884260653714,0.038364987550726946,0.05276590258099544,,,0.034462235994505416,,0.05215887169712042,0.03137719688211942
COL8A1,-0.008052667098899237,0.04902144679082613,0.015747669506169,0.024833887671409507,0.002681149328485216,0.040716326901431496,0.010179880378721202,0.05584589072204093,-0.022754363631261366,0.020050754750447868,0.046356611233130514,0.012817362112937936,0.02981538596723996,-0.02450105910180411,0.03947543358765775,0.023218764569271702
GSTM2,-0.008897461733028645,0.03617108433975873,-0.03453667852231347,0.04063902564195945,-0.011239794385024258,0.030144659319122434,-0.010956849252599658,0.009741862075248318,0.049077950213892885,3.8993088274886516e-05,0.07854614672094384,-0.0055828618701882745,0.009316231584985124,0.020734642623514852,0.035137397479729854,-0.031711591059210384
SPX,0.007037566297429965,-0.0680192733636093,-0.03529402619811774,0.005830827050735714,0.10010861924878252,-0.05907900159611497,0.055627137306224365,-0.05024322456537698,,-0.02490047577243958,-0.025323626092142604,-0.023014967626575854,-0.030490229667504545,0.08072143940672134,-0.022118469181795122,0.043098103558681454
MFGE8,0.011749916874292629,0.0473061976937548,0.0019741277328150556,0.05042250623131895,-0.02433706028619897,0.041180804809354536,-0.04890190359750534,0.022535844493103453,-0.08075581608195721,0.046350345819011894,0.04352441124093223,0.015623720852470397,0.0284880466829839,0.00535194283260967,0.08768450139878724,-0.018148710881916028
TGFA,-0.015202426969231016,0.04340190782990902,-0.014562163843668674,0.028880131593764242,-0.01192957656881379,-0.024096653847786278,0.044299045778546556,0.021225973138178086,-0.0003401982619342709,-0.02638235428111339,0.06839788234347548,-0.022773155751008984,0.027239631786402048,0.019515621202173247,0.06830655847926745,0.018076782837954004
SLIT2,-0.02885865442510897,-0.039918776532853494,-0.04079268488928031,0.0679896742168025,0.06395758297096847,-0.01723632615081326,-0.005889630245448944,-0.05423373493321063,-0.03871901190372645,0.08764060021575201,-0.023025910754596726,0.06690271176935433,0.03317813886347991,-0.028003337439969016,0.05155432192794423,-0.022937771909003382
PLTP,0.06258158159363325,-0.01827355949471932,-0.012938927563594877,-0.04325915104630814,0.03314236325185081,0.004570760371211906,0.007823134682346284,0.00962128657970773,-0.005775409428458091,0.04528887286032283,-0.03120938962947362,0.05390549867718069,0.0572825963530877,0.010609659447041212,0.019540451717324145,0.01233379137758422
APOD,-0.00911911835523327,-0.05534827536609321,0.030084755747389967,0.09977412895621147,0.04573242130959496,0.014291263500901218,0.04361269912606618,-0.045554356076638415,0.0773633864090774,-0.028770344355803765,0.06947202940386912,0.023628077536155107,0.04448943165042873,-0.06378004389791622,-0.10073217259741195,-0.004850568874090547
B2M,0.07294958791905148,0.054177939067479745,-0.024914277493273743,-0.09098575335175432,0.006305195308894282,-0.002348311538870445,-0.008846084077785673,-0.010773714703586876,0.03812246780921918,0.005751240138495613,0.044853653327934805,0.11251322842178563,0.0002684662974036374,-0.04291164131466005,0.013936673986469217,-0.08758729108462707
OMG,0.013987838630278302,-0.006331453563562471,-0.00026602173835547953,0.08141442783067457,0.02838216654331914,-0.0191871815988994,0.00818812352635224,-0.058247119503477426,-0.0189031554034053,0.015635442663534952,0.03698959844257851,0.08864561564908806,2.7616306373898505e-05,-0.036004909100660995,-0.0014937144461647245,0.006636421253304221
CXCL3,0.061140135722121146,0.030895173566610284,-0.012842008357733558,-0.017496980881311887,,0.028756586511047257,-0.012927404270627144,-0.017363911630380563,,,-0.05199937063082325,0.051891952500361854,-0.00968634516266895,-0.03386543837828593,0.039212499669908356,0.00356131083633497
CXCL10,-0.001107907088103387,-0.04171226384773231,-0.009772579401851018,-0.03552376019978883,0.06282208628869784,0.03771587187471789,0.03873922200758713,-0.015171845262855544,-0.042645243618273945,-0.041175501932576956,-0.025936022534958445,-0.02486231629431842,-0.023801529872079355,0.012429318584982625,0.06671799456002915,-0.02069094568837151
RSPO3,,,-0.013918907431983348,0.03477121021426981,0.06083921008194282,0.008279028969230478,-0.0128880411563691,-0.018144952997132893,,,0.005122696957439731,0.01181526424765368,,-0.027638190254149177,-0.03494231332130757,0.007327016163510776
CORT,0.006409900244191286,0.07028613082794874,-0.011819590891649297,-0.03078763527664383,-0.030579808020837974,0.016772049077189027,0.04367209900191939,-0.027369942250100414,,,0.1080632202565559,0.06534559549260542,,0.0028787979693743674,,
NCAN,0.020297696320467625,-0.020352594065620594,0.02232236408796539,0.061122803350422486,-0.001557596859821381,0.031857851960629395,0.033600300516824215,0.03507031037700405,-0.002004505283749501,0.1175684723031686,0.08716759198155451,0.0007941799637131927,0.025033814978642852,0.01823858880040876,-0.020216179596247143,0.006915694765500414
PRG4,,0.044956579226252735,-0.013737361382799228,-0.01816324181627086,,-0.025001428152632805,,0.04227369938685425,,,-0.027509532950113626,-0.028621625744501604,,-0.009703362972007266,0.06603151483352236,0.02001919150852463
ZG16B,,,-0.01594388796047866,,,-0.013365602082031072,,,,-0.02834013411989126,,,,,0.027418840448877164,-0.025081443638156883
TGM2,0.13046372727818673,0.001857266841899904,-0.02427776753467373,0.001663718882169596,-0.031865728317112416,-0.020912786981765175,-0.04499737354464443,-0.04769488590550884,0.00538951888157187,0.033868677884735555,0.00019689058821008738,0.02383721542865794,-0.0032643481574003465,-0.028313601636262137,0.027051354529332043,-0.015373156857204489
VEGFC,0.1281795793321467,0.03868013986461548,-0.02448365629640313,-0.00038197665538042714,-0.02724783569149268,0.026134306987604033,-0.014497581528975912,-0.0216501913453482,0.003189930639071688,0.0028459581722316864,0.02201260651422916,0.14218881897130187,0.029803434425699205,0.010402321579272917,0.00042997638563523803,0.002311833874149713
WNT6,,0.033285850548406014,-0.019000539654408285,-0.02502719856494016,-0.013633033813173462,0.06482853202757477,,-0.01889519373810105,,-0.026951470875252972,0.021965425510147032,-0.01326312417371947,,-0.03360718048520063,0.15110357417300396,-0.025916656254300147
NRG4,,0.10668864107339507,-0.016718997230457326,-0.02587116271406533,0.11390127061093008,0.03909122821790863,-0.012435979716399374,-0.012233567123627994,-0.03710852608446956,,,,-0.029649243598267032,0.0022895280981894074,0.07397042989716687,0.029355241608000016
PMCH,,,0.0031307638834008646,,,-0.019563539584522255,,,,,0.06280262414793542,0.034005731753405044,,-0.01925285787165363,0.09233495661367247,-0.028592169003096246
COL9A1,0.05121019345995269,-0.04801428066354611,-0.017461772359052594,0.03580289239852572,0.023926419847765387,0.004928657788196922,-0.025597855358730895,-0.017136812231932346,-0.048575749445491055,-0.011604971961393094,0.04961588337246479,0.061217494806142886,0.04264110333878127,-0.018818895473036768,0.02296816403539916,0.023199301099268852
GDF11,-0.00836710693965112,0.08209345707509044,-0.020443375259621893,0.0831964920379588,-0.018898175307106708,0.026760728312082517,-0.049648402816474604,0.0534276027967856,-0.07945251817517626,-0.03196095413829735,0.009532355736461306,-0.024725968803796256,0.027289386271752366,0.03544594045949803,0.08783878831171302,0.022330215076529398
RAET1E,,,,,,,,,,,,,,,-0.01568793852953845,
IL24,,,,,,,,,,,-0.01903396176562554,0.02679514736045425,,,,-0.0435723911389402
SORBS1,0.014489490036250576,-0.026854938835201504,0.03041058888497925,0.002525889656061681,0.016021742610736075,0.03486203884757603,-0.04036826952430962,-0.015597516018130851,0.019463702179649055,0.1416243732185485,0.039134885595912675,0.016568780244767545,-0.062217500275093075,0.09375134230623644,-0.03752969732626191,-0.024078292488019418
DLL1,0.021971392667707194,-0.07546601343938404,-0.0007256771412176567,0.03523670205653059,0.02997242384027287,-0.0030196985006703553,-0.03797049912358725,0.0361214238752942,0.038027499993395844,0.07553432793365754,0.017963687879231163,0.04806908477435074,-0.03133401465823908,-0.0023339304709004078,0.07293263180519773,0.011290761749770055
TLN1,0.020791263904479343,0.06466799077116893,-0.02576330728149885,0.07276884146531766,0.02148882536879217,0.0690883438179432,-0.004306919180848884,0.0864762048309561,0.03357803713508061,0.03878474514320317,-0.03347524033410289,-0.016079470732300583,-0.002169958598749672,-0.015131963472655583,0.026086883226839778,-0.02074509743877942
COL2A1,0.043554825734371604,-0.012387918058614798,,0.028164435331122485,0.13362989714795998,,,-0.017627935168269722,,,0.025272918318221874,0.08677615502953177,,-0.031215242195303913,0.067046717556181,-0.03511409107405172
SHH,,,-0.014275373960050297,-0.04112521199311753,0.05147620390131426,0.005656953742544064,-0.013874673421329777,-0.016823972577866973,,,0.012311005377090694,0.01217277265878334,0.07461218655483932,0.022093346521219512,0.028913061005908593,0.005198293470263603
PON2,0.023780755398126192,0.009115260568773003,0.024015444751571705,0.02658114168552931,-0.04028225984450471,-0.011843910090321465,0.00018425948445716916,0.040645440187344964,0.07806369648664611,0.09586847762532479,0.06652039940628025,0.06201971933836715,0.02473764478517497,-0.001384564542496358,-0.022137026524601238,0.14217986829839102
ICAM5,,-0.02444185180712373,-0.022249183528248003,-0.04302205821897721,0.006291089201333956,0.015700443884414127,0.026974173504368395,-0.022139402578075805,,,0.013471337758107972,-0.020177478010062855,,0.0442253980065284,-0.021618699698350508,-0.04594110320151876
HPX,0.033105098982044716,-0.024242776753991547,-0.026466056640500654,-0.03687273288180182,0.09258847927077034,0.01539373786867997,-0.01208407395809734,0.01255433367469186,-0.02880401573972251,-0.04644518440131599,0.023392273868087263,0.10901612863840825,-0.03975201688855817,0.03733527545658468,0.04533399561817349,0.040850207778079885
SFRP2,,-0.04107194105145572,0.02025529367252015,,0.03258642688882835,-0.00898365676806774,0.023430125487391106,-0.033004328715751895,,-0.008303882603711975,0.001724656961672,0.0647834367801728,0.06792726232072809,-0.023202789708549342,0.08457153781741836,-0.023068314740771215
CFC1,,,,,0.0875119989886644,-0.016820737481141226,,,,,,,,,,-0.005129469301880936
CD70,,,-0.027634150779903686,,,-0.022178448012358864,,,-0.015362203104120281,,0.006090149501894961,0.04251502906126499,,-0.0486957913480822,-0.02003389527732147,0.019287981067975128
