,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.011647289821576694,,,,,,,,,,,,-0.03771672158021909,,,0.07559706095453697,,
BMP1,-0.013871561504358407,0.010629332895338283,0.001472978858911849,0.0400757536803314,0.032576016656052253,-0.10228705539604427,-0.0685502344451644,-0.18358033355477466,-0.009475290809163296,0.028620623111256353,-0.10267915102781691,0.015613771559723719,-0.08976686500623328,0.07922022718734373,-0.01657935480940174,0.1827346883657229,0.037738386947625345,0.07649107365291953,0.022509701792328616,0.020412966676028297,-0.018514668449860255,0.021825570880317783,0.09555922001447482,0.1419634397871835,-0.04521589373196699
NDP,-0.038267251635828434,-0.042296145506661484,0.007142497390306361,0.09437026806636994,-0.05062947966356016,0.11624541596800445,0.04073642425804122,-0.08915697892823178,0.028967426293756794,-0.027726474044549424,-0.06982504241551889,-0.023158383101770624,-0.02039388663748462,0.06114765381620987,0.031780459482496165,0.0048388086785060985,-0.032871832411285495,0.03926224711916455,0.13230080578818723,0.039706115250139055,-0.06710962854946585,0.050070442708805105,0.13158013952255446,0.023150920830577668,-0.02684631985603964
TNFSF18,0.01758352508671221,-0.03367347097152276,0.03203917791850687,,,,0.03558166897740773,0.04189098336835963,-0.02657297787294958,,,,,0.1108260932520515,,-0.03241270725931059,,,,0.16939828787678726,,0.08100411585587873,0.03614322020286325,-0.020096622883091223,
IL36G,,,,,,,,,,,,,-0.008168646269425409,,,,,,,,,,,,
RTN4,0.13865491650865336,-0.035525163422855346,0.008187581732112979,-0.07100639775157351,-0.033959783426697546,0.15911178715394061,0.15612572027130472,0.19964086647474946,0.06566557016502596,0.03258054191532476,0.2485735694053206,0.03936557679809553,0.16502633133742614,-0.05952069468931552,0.10039359420853837,0.02328410525632347,-0.0154518515746597,-0.047545751800234966,-0.06335059549816534,-0.07908802901496216,0.14326961867558766,-0.10002118174594936,0.054499471749577554,-0.009991778520328084,-0.009499639287477093
HEBP1,-0.1167292208290092,-0.031452350262749,-0.020789224658253006,0.028179589497645378,-0.01298031207851288,-0.038533697883096955,-0.06958876734185984,-0.10863282527835465,0.002962184165574632,-0.03346987111658393,-0.13920051531780314,-0.009067863296099748,-0.01099341234382493,-0.011009653976226864,0.0796543394230745,0.1373893949921318,-0.01292429205085012,0.09087405216189204,0.09137168643318819,-0.039628925957991806,0.07076208258893525,-0.02131431585839115,0.06789141724356072,0.04114284337940456,-0.07621719689209
WNT7B,0.12851103408768816,0.013046557950633057,0.048068368985518736,-0.00591230163320456,-0.03504628337843907,0.03890983455755683,0.045578583063609776,0.19056528002141254,0.018604761075491194,-0.02390595935258727,,-0.02386644723120352,-0.0004584789252146159,0.01900570617364729,-0.016629955986165644,,0.1377057683146517,-0.006325852419300635,0.06706056134680084,-0.025922628238025876,-0.00980644246101174,0.049664344906052905,0.04957646464663022,-0.0008158941881600981,0.09322830298360564
PTMA,-0.06272806204442523,0.0011716933768836598,0.005180250124905811,0.08094122894771345,-0.045534068724735685,-0.1574095298955204,-0.09028822102440168,-0.010260342275874695,0.07760503170025498,-0.08224798015826582,-0.3210655046300432,0.09276719066920683,-0.12220475405062899,0.037956851748975846,0.006698900428042963,-0.04139748617316747,0.06772038952250549,-0.10675751394475887,-0.04451672271415029,-0.011934781536944657,-0.0023005910748100044,0.008797789738478744,-0.11647426290398208,0.07849522226842476,-0.1912615746897754
FASLG,,,,,,,,,,,,,,,,,,,,,,,0.03345794156932904,,
