,MGH258,UKF243,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PTGS2,0.001699251559940244,-0.03173760550652731,-0.013709355437404909,-0.12339489413472697,0.0326625279808905,0.07038498006409442,-0.06836874066789828,-0.04816349147061417,0.013388756627469323,-0.004277878350860873,0.015225668038523758,0.049826657197623136,-0.05855132562081981,-0.05756369838037342,-0.10193538162934118,-0.02580110788597532,0.019131362994775237,0.05493569599181028
XCL1,-0.0039000211594432564,,,,0.059468787181855706,,,-0.029281751997237357,,,,,,,,,,-0.030690889122465863
CD58,0.03601332455992755,0.10508203828223887,0.06655610547857015,0.07121191832300873,0.033104624121499976,0.07582135602291105,0.08205809410370657,-0.015274547022601457,-0.0017725297463362676,-0.0050686965747364495,0.04899540046481994,0.03527591384323116,0.0033790829098996546,0.06338963185119391,0.03551197801256205,0.007332829318896768,0.0894183529443852,0.1009137290038708
TNFSF14,0.047429782339924134,0.06983076665477671,0.0038661768990685993,0.006246421968556457,-0.05435124838549318,,0.00567461402252282,-0.011490164589909663,-0.010740765600047678,,-0.04316789055475339,0.07409947858493017,,-0.04387733143296887,0.016994545305140177,0.10665825893170754,-0.03496303602000245,0.10502573963080018
CNTN4,,0.022043579434961248,-0.012541629465068666,-0.005975257178644228,-0.020933251997897792,-0.011192816126267118,-0.054923609788453,-0.002135748063858709,0.025228352431985037,-0.05647120158695468,0.03279931381008387,,,-0.005964499249922793,0.04288420694824892,-0.026190715384108096,0.007305865852599245,0.02389946483697339
INSL3,,,,,,,,0.005952900957376291,,,,,,0.098423912709292,0.047287688445363664,,-0.025729751263870695,
BTLA,,,,,-0.02013133502491906,,,,-0.013716325032730212,,,,,,,,-0.024879382967640907,
MFNG,-0.010495786338407398,-0.03593790205828537,-0.03020028921662843,0.0291042059184507,-0.005946846807357904,0.09479916945837272,0.07393443519361755,-0.03282874499957026,-0.037762663603348644,-0.0378587995033373,-0.051172074846619904,-0.01366751515758711,0.05269874352345653,0.12814072988301906,0.08447846451090177,-0.006549252380959784,0.06948644736531195,-0.03222191105062205
ICAM1,-0.04822957438634882,-0.02189968029782951,0.017155004292397837,0.01759565468533061,-0.04607886251593554,0.060209408647215794,0.10919885636046561,-0.0007904283389097965,0.046806295329086776,0.01680554061696575,0.05097177418426591,-0.07185067715807733,-0.09826684588586564,0.023566345554160463,-0.06735289487541526,0.08766067822815138,0.0626168475963057,0.04361303567109971
PROS1,-0.11945183854659316,0.002844794373760747,0.07533109863314714,-0.03798933452822909,0.0027905279379442757,0.11179295983557798,0.07278183298419094,0.024722886173074398,0.02894858957656322,-0.0613483192732136,0.08423455465076976,0.0164167617305592,0.027389667783586043,0.07409374868851905,-0.026175820896364634,0.07745040838671043,0.049563874317305565,0.09288328984705896
CLCF1,0.10219289034749651,0.0403693694511053,0.05938931688952867,0.00785785674646401,-0.04461772263476343,0.05666612976054492,0.015807007086976372,-0.038075989237111495,0.0017966182337822573,-0.006992648357091382,-0.004982648308966677,-0.031185290002289423,0.06672754950422849,0.038559961091484074,0.055533658081938726,0.029772259131197715,-0.005038083946790548,0.12390442607488333
PSAP,-0.14578518837700655,0.018214319348652006,0.06424851813002332,0.0024463975375855376,0.016729118828146882,-0.18201144591671642,-0.08092893037565717,0.03628252470057054,0.019825461807005954,-0.04504040224726425,0.019956657513530335,0.013421908448666989,0.026482350890163753,0.03254665796073769,-0.041776874082374765,0.019860765588341756,-0.0005852243619107314,-0.08174505819340194
EFEMP1,-0.01905636777544019,0.07172961782822017,0.030922015150977006,0.01959671732678369,-0.056924430583655365,0.05394094809593572,0.0687458251426572,-0.018923085516162858,0.017684824725715476,0.07045084092334614,0.07621864914091118,0.016854339181158896,-0.05109322857239993,0.12594396730210689,0.0755546416055051,0.11535830647121009,-0.024324690587165954,0.12627395454947957
C1QTNF1,0.05344540765373507,-0.012773662121478884,-0.010803467586727773,-0.03952985435185854,0.04383972559326353,0.08244199821628237,0.036363457769022486,0.007846266301069223,-0.02383614466015315,0.08984914958771822,0.06036642540980107,0.0412002629717324,0.0424856919057039,-0.018825902628842137,-0.11235665975929474,0.05631678115426928,0.02295179656360267,0.05604758528591735
ALB,0.043418339855445666,0.01454548391775721,0.03953273723750578,,-0.047551958617677796,-0.024168862018460486,-0.015488729141105793,0.05193155942113179,-0.012199241193343502,-0.004350209423057895,0.05968854686845537,-0.04260579080144753,-0.04103438931592738,0.05492853650760233,-0.024263211146498338,0.049704325694347115,0.1487641476283777,0.0555552550171829
CCL13,,,,,,,,,,,,,,-0.032571503029696955,,,,
EFNA3,-0.03427442791491537,-0.06077360663454736,-0.007502901865481517,-0.04276302729871381,0.0012811238207984484,0.00015644192990691932,-0.08000062350142617,0.04707599975239419,-0.044003284493893985,-0.04275832947289475,-0.055076819848679646,-0.06673652446966621,-0.00983578972028032,0.048529300198442614,0.007937031630660181,-0.037437194112470464,0.0227117802468701,-0.015298273807187183
DRAXIN,0.09365618556093197,0.012355801232926917,-0.037826841877844096,-0.05092803304174748,0.028457046999461246,0.22414708975264577,0.03942212676962494,0.03815850869150207,-0.0097953920390798,0.05524733416770497,0.003275598306755803,0.019955580973765288,-0.10618705074631682,-0.05442498702424426,-0.11625661297042547,-0.001102360413697993,0.00022686615793289925,-0.007532795832520945
RAET1L,,,,,,,,,-0.011732186432751321,,,,,,0.08291710754221293,,,
NPTX2,0.022599753395801125,-0.004146259144116359,-0.015588358994506097,0.06499061795834496,-0.013940938750641516,-0.126309731643432,-0.0911984821918324,-0.015747705550858387,-0.013641525431748226,0.00995528210192638,0.06746448680319408,0.051659712261385944,,-0.0001943951262018502,0.0457670683106714,0.03721997937101219,-0.030953857231796535,-0.028609494761738682
FGF11,0.07093245152276655,-0.0018326360557868579,-0.002751455797973248,-0.06771994728922057,0.047200169376624225,0.1349340180247916,0.08037792126201421,0.03354624515819626,0.07283422230720345,0.028516895476764434,-0.019920943512374802,-0.06515116724053871,-0.06820320591196827,-0.006524084601099063,-0.06513269876286719,-0.04537157752729044,-0.015912099468675858,0.13192584062831142
CD59,0.034441129828072084,0.05935236107835556,0.039530771180386164,0.039912558427647495,0.016619558270468685,-0.09842012156940524,-0.08540130022301483,0.060540707510244866,-8.642314229669372e-05,-0.06369349540322815,0.08966930976269107,0.162218486738145,0.04454326496801019,0.08917630950373227,-0.014193214160371944,-0.006010841841829476,-0.012804145219018084,-0.023071840941695915
COL9A2,0.1105820178698008,0.06902850664578043,-0.008586392699180729,0.1483101157963401,-0.0029465668989989272,0.11100790035794598,0.032611983313986494,0.006939625034533518,0.032805783040665365,-0.0007102147401743188,-0.015666939800884835,0.12233836081318587,-0.010356157572908883,0.02396745491496317,0.17032808539982766,-0.01002156852983322,0.04858443837706735,-0.02746758021320055
DLL3,-0.12769480901309305,0.00968957407737296,-0.03891289068705779,0.10863263792847724,0.040171663978766106,0.10394196403063706,-0.029833791749587692,0.004531556865659112,-0.011157234567027087,-0.045398520572309836,-0.030792019926393188,0.0824216210473834,0.04117168033836427,0.07788676826667815,0.13563819199749727,-0.02913325187620079,0.09752365408230525,0.009345070384870837
FGF5,,,,,,,-0.023416722472912103,,,,,,,,,,-0.021777459668694495,0.029739388308946416
LIN7C,0.003610000389293946,-0.0009272147389897945,-0.05261317495309537,0.009224402558301252,0.02481522441477267,0.0011215206205367476,0.03117914417903877,0.03871630899685487,0.017065827437553388,0.0261570330798369,0.053795562402509975,0.11778065327302092,0.01685138727261713,0.04961403205750319,0.029242440906883056,0.009761895963227414,0.03356631160413576,0.007594276449308176
GDF7,-0.02446612981907196,-0.029821249973090522,0.18048315124408829,,,0.04114621922071259,-0.02315743824544031,0.01851480465472744,-0.010740765182661509,,,,,,0.09465330261659985,0.010902322696787712,-0.025548141428163123,0.038649208893702526
PSPN,-0.04668563666493018,-0.003621909733090918,-0.02424786437697931,0.08356960277148719,0.005371095486196472,0.06982460225766095,0.004760626103231772,0.011647216961557112,0.012449908646320566,0.04852939218440326,0.03653466923003656,0.00523665954638081,0.06449511934958568,0.01125967799121828,0.05869121828964372,-0.06218884739042502,0.07327134586756537,0.042534840739360605
ANGPT1,0.047036375193953844,-0.0021307822599599567,-0.010742428953950342,-0.007347917633635921,0.06066104304272057,0.012141111231765965,0.03336333126548935,0.014086620008983225,0.02531588104845033,-0.02845762274416603,0.021824704200475574,0.004765867935275404,0.08606499132019374,-0.01177545577876058,0.13378157751084852,-0.005944318863339405,0.04354943638517626,0.00044749957533915015
PNOC,0.02219067212530917,0.09698380604974223,0.0428480279876268,0.12065974891273905,0.07322288752119264,-0.022501135424560736,-0.10021179144076806,-0.018780053985551194,-0.046302534887928355,-0.03552970094687528,,,,,-0.030673999750395087,,0.14462305190662886,-0.024536421500722893
L1CAM,0.0012439620752143752,-0.02732445749561786,0.05303330230028814,-0.026759779531778733,-0.03251107640026644,0.008914701728965963,-0.04784574575718254,-0.058031534045115456,-0.008137305483609752,-0.060933328319048484,0.13331605503411612,-0.03267005647603434,0.039258072710470354,-0.005317615011574072,-0.0731662997723211,-0.03331722955571604,0.04561411055033732,-0.09941430887930294
APOA1,0.05694752467152091,0.058931899520076526,-0.01863760758686567,-0.021390412995989507,-0.022546252906574405,0.06063763141500627,-0.01044423845626396,-0.016219816050365255,-0.0003448987544556578,-0.03159868024872911,-0.0015959999892571138,0.0388859479807418,-0.05125099823338669,-0.002822938060102378,0.042804476289377474,0.07515143642795087,0.08499587263832818,0.01763478232795984
PSEN1,-0.05061690382637948,-0.03555754705019244,-0.05367939116327419,-0.05748726386232785,-0.029819079877841808,0.0042696642329278596,0.009535873319106707,-0.0028871724566645962,0.03870050170236435,0.007170267077308502,-0.011396369236330056,0.0247483946161585,0.01187485600921504,0.07203852494666581,0.051777960406973834,0.007581767974150634,-0.008861976420691454,0.03490271828457887
CALM2,0.016374090509624756,0.03622022669243876,-0.0072929470672539465,0.06338773913576667,0.011803190791705916,-0.150759154693864,-0.11263201420302033,0.02750668471870811,-0.003969001393896253,-0.11069021116211451,0.03927484561390061,0.11888157487184736,0.048759255600834876,0.0904426269376393,0.14041684351621517,-0.009296956924739471,0.11596091947057165,-0.05083677231406999
CLEC2B,-0.04070824238841786,-0.08607883881683505,-0.0051354773662206305,-0.0282131789487204,-0.08700503468866375,0.08931131169101922,0.08383895538176335,-0.04440908140613939,0.010304108998513061,0.045191530199135646,0.030219973486950887,-0.04112789500946453,-0.04810504543528668,-0.00819689596816768,-0.006840876144669964,0.0035510403415481237,0.006161494300605742,-0.018910223284657014
NTNG1,0.06817228518253839,-0.06024838392421088,0.016507405502201502,,0.009468124997195005,0.042453159049852515,-0.021036803691878214,-0.015679865311308515,-0.005062393994325075,-0.022332063812667027,0.007753400756719112,0.0594514594433598,-0.03950163394327245,0.023332221555528006,0.08163965817959659,0.03624325140172691,0.06436344113182431,0.023504222187586053
LRIG1,0.09959725398246416,0.12398839183417495,-0.055342991920401034,0.026900040838997937,0.008077334121400279,-0.03500853625158036,0.0872778550828945,0.06124061288047725,0.028107814125425408,-0.0020796812222783788,-0.0966468473479246,0.1735243369067448,0.05616648430849559,0.13993417576345027,0.15493999455300428,0.057804318788094056,0.07158708829503155,-0.019245987880193254
CPAMD8,-0.02152809454355211,,,,-0.024517214231739113,-0.0014939827284658287,-0.02118357681913998,-0.022803024214440665,0.0961531271909458,-0.03316522877566448,0.05153723519896434,,0.08065592369202308,,0.08130986865773933,-0.041843412389980496,0.005947875032404173,-0.03498193105086488
GHRL,-0.007227673750947792,,0.05989607271524579,,0.02667683173109709,0.05920227474653047,0.10643999278166597,0.0230163528572265,-0.0097953920390798,0.03585354046429542,-0.0013369746226492482,-0.011097217954106781,0.018554974135900255,,,-0.04197683711270008,-0.0370098099404726,-0.013713269199231127
NPY,-0.03158255489717254,-0.020254406799685196,-0.029663435950810932,0.02842752237740966,-0.0011637645154064064,-0.07060281034868657,-0.10709206428707146,-0.011540628879374267,-0.01895363851956932,0.08357146133800941,-0.042359360203345714,0.1298298378633638,,-0.004938144646261958,-0.03830386742622179,-0.005592899809556471,0.02080417433494408,-0.06344367980591573
MMP2,0.002858290411601443,0.06888268058768557,0.030649575799917457,0.07243678568540286,0.04581429660853772,0.1436268393816999,0.06571373076941144,0.05600873258592068,-0.024049555199630045,-0.01250207994636342,0.028446538304402722,0.1521123410602791,-0.08958522459839077,0.037812167640157254,0.04878967855507879,-0.011320468269043179,-0.02244950885968157,0.07617650302821054
PPY,,,,,,,,-0.016665300906348816,,,,,,0.01527939006045778,-0.011866638375718096,,0.009829922544844681,0.02078854535945011
ALKAL2,-0.032238498728399484,0.05306703448854458,-0.01080229881515687,,,0.08359170863524251,-0.02401865277827972,0.018616505776378776,0.018446263704502506,-0.009417123257888686,-0.0325947534108856,0.1634553562364412,,-0.044803754435953344,0.009382124910778666,-0.03681678082687244,0.0112855436110462,0.022108822712083066
CSF1,0.05169166204872841,0.016648705688670752,0.028678342743693325,0.029819155075458653,-0.04308014065493564,0.07706129571455475,0.07215124416003477,0.03054727514118787,-0.03471096695627558,0.01273308895784099,0.04695969637847003,-0.03530267881877652,-0.012814602967000814,0.04384890717923559,-0.012823926131996443,0.06220473048082932,0.036848910931468644,0.04108587580965979
SEMA4C,0.04813329368337214,0.01591500111307043,-0.012460526264248229,0.0688304439944509,0.02846316582900687,0.06838257214212073,0.06536375938615865,0.004441169828761979,-0.015216654725021822,-0.02825675606413814,-0.0215617144768462,0.010549270452453532,-0.01791885956961705,0.05819446887586642,0.048761005691607344,0.09208890304624599,0.053738679354604614,-0.020367441991719158
BMP8A,,,,,,,,,,,,,,,,,0.04841482055409985,
ICAM2,-0.0032059540413575294,0.08773417658369408,0.03687890146548641,-0.032677488136583686,-0.002039783788527679,0.03751299411029609,0.04494929106809089,0.009847662563439285,0.02034080022453987,-0.009166449181176112,-0.04809284569206937,0.011748671912297934,0.07398454480557419,0.019094990243361462,0.07120228342045401,-0.004241020642634998,-0.01500095981720065,-0.03881529967521567
SYTL3,-0.00955180412843664,-0.055581421620720446,0.028657159773808484,0.04910981381077317,-0.009900617543535132,0.03335806614541443,0.06516055793675586,0.0006893210539791219,-0.022067279612030196,0.07181439610123323,-0.026259449697699392,-0.017191442287219177,0.11338757974997422,-0.014157607218597164,0.028796115868118997,0.05158992503130258,0.016527633806107635,0.00028241504074606966
IL1A,0.10454248344005246,0.022323767227571463,0.007866873136939484,-0.0047977078392228934,-0.07656324205479809,0.029842370420145474,-0.0044367143232425564,0.022090012314703266,-0.027611855999225783,0.026871865077113366,-0.025418149660690188,0.024793548911308305,-0.07686915084232118,-0.05524068217285429,-0.011675692079340967,-0.04035563784309909,0.014411876577958154,0.0005188288869248069
HLA-G,,0.07897849347678214,,,,-0.018646693106756655,,,,,,-0.03762830792197679,-0.04461990712449466,0.047762351347637365,0.06318812317064222,,,
PGF,0.08994749530023013,0.009650343489320359,0.013010321364520227,-0.03541330258886423,0.025361157189258274,0.16500947819916656,0.029559028484865017,0.03730712668951956,-0.017711789270328383,0.026440444602860446,0.07495635134387583,0.1111209823224796,0.03710896353355431,0.04406572112459436,0.045341198373344244,-0.008505106617393383,0.017238901114253156,0.008796962553107471
LGALS8,0.0882997872279206,0.011259385725295447,0.03318420380949942,0.05137759375218396,0.025861777927589074,0.05590989165784204,0.034664007792106544,0.03839025513876945,-0.008979713807839101,-0.013984468805582344,-0.03595691945701924,-0.04211055310830675,0.12665024559266952,-0.010395405335629476,-0.04776580222694217,0.0009134181771301471,0.05652361404084033,-0.03294508842067837
DKK3,0.006458180623953036,0.031188913618803195,-0.008693633876290033,0.03924754308542565,0.02894095950258522,-0.16938414420444128,-0.10554806390292681,0.026761726970172785,0.005850564562058026,-0.06472569762919471,0.013724240916232385,0.16143504519684512,0.1118484459184029,0.10356881352247785,0.05374459988031532,0.05274196422986567,0.0314980181182707,-0.12254080336383698
COL16A1,0.05884152884159182,0.09252205032726847,0.04817865934337997,0.07458993443138429,0.01285021355899498,0.04636895885299638,0.023436747069598557,0.08272695409250144,-0.007141598082971126,0.030600965148470646,0.03351361099216996,0.07694816910805014,0.027711484800683677,0.09817117077145433,0.07330160404928884,0.003779624831527559,-0.01933504917145029,0.047033237643094215
TPH1,0.03168000496735887,0.09134525299064393,,0.03577795420913907,-0.024066824017438697,-0.01975877163887101,0.020591276925738394,0.0208151476298903,,0.025520876660239625,,0.019099857559940054,-0.04276389322459307,-0.04967262119951793,0.006213649462961882,0.035072522946143776,-0.01039303677539817,0.07837079987615245
TNC,0.12091193690017496,0.03838178167230427,0.029531365420056917,-0.04623286596825408,-0.014341106843457211,0.10184468530967035,0.10657901366281847,0.023880191103259778,-0.017505838745349646,0.03897066150954156,0.019516905880342217,-0.06551766854390108,0.025428184266721776,-0.018721872889135183,-0.08019211656209245,0.04642264393674187,-0.032199803537476805,0.06724050478033707
TNFSF9,0.1328381257197435,-0.013429549350827996,0.0526239080843935,-0.034702603409830654,-0.0025863493339147474,0.03658386909185443,-0.03388283424264881,-5.5821022610061365e-05,-0.016361262901553448,0.00250596399838327,,,-0.022245084432519678,-0.045697164771491515,-0.03633300970479044,0.0030720157728444867,0.011987514407976716,-0.02645674985515283
C4A,,,-0.010645181285725752,,,,,-0.019755878314550984,,-0.018995783249195763,,-0.057545938788114946,,0.015210507180780094,,-0.028431048948333294,-0.031099380555818526,
CNTN2,-0.05067813644666367,0.03497224682931295,0.08854306947483107,0.038984296270956405,-0.0332736197294173,0.031586270164396545,0.01714238937585642,0.009627964451585787,-0.03760718568171848,0.0025271597366284195,-0.012680102823701477,0.06687451789197178,0.034213615877015074,0.07992859354427835,0.07238064171907489,-0.07093257847284262,0.021664329936606434,-0.10946404483360968
F7,,,,,,-0.0171605495514,-0.021183564506536513,,,,,,,0.024086943644537225,,,,0.05117101815615102
LUM,0.1387022878257458,0.0038453346844953057,-0.015694702108048204,0.014689310014757925,-0.042425594970785775,0.047653879601383495,0.07108694060649373,-0.02413419258683214,0.032479525551511436,0.029815720085344676,0.042963133985289594,0.1167777802023098,0.07746133109282143,0.08246699721328678,0.037565323093920217,0.07119655112894796,-0.04270453739871834,0.032458134526333816
IZUMO1,0.07043335882340562,,,,,,,,,,,,,,,,,
BTC,,,-0.01665781802857799,,-0.03437539611758728,,,,0.04012095800184199,,,,0.06145014269414146,0.07141194026669974,0.0013536895698740945,0.039874855004267074,-0.034506840697937996,0.12782952379632748
APOC1,-0.11559736009744102,-0.09268715429071092,0.04189225610832835,0.06455552912576154,0.034501395379317644,0.060127475925979335,0.12787930873679207,-0.012457084849375813,0.024203626178070547,0.002308426525677255,0.11949174524639213,-0.03400709168435973,-0.09344908871116332,0.009183569102651949,0.11423567537591854,-0.0004555041413196744,0.06979147615914474,0.05093258524843962
PKM,0.06089372903630728,0.00026562986080804683,-0.01361948777361056,-0.08708176873943192,-0.016295987678036316,-0.1228775481208804,-0.027385575729683437,0.03618489015688347,0.015171434705278956,0.05872915778184348,-0.02527755057252874,-0.10870874348525719,-0.07317514582823466,-0.0327052492510705,-0.09911254912191474,0.017525685205970132,0.008914738561316114,0.029239008153184476
TNF,,0.12120125403068203,-0.023636729380641704,,-0.05199456834150142,0.0931327183975544,0.0543269356469334,0.11351499779004647,-0.014320646677748643,-0.011708079561483016,0.009873905694446761,0.029688885178154455,-0.06750204464438761,0.03436437464150808,-0.03364846364547067,,0.09400521050548899,-0.03365305609651667
GNAS,0.10680007696856657,-0.015016601003977946,0.04205534534697872,-0.09375401840768821,0.04473231692473628,-0.13993840282104772,-0.12437763040096074,-0.0006163810546907999,0.023617923142458835,0.050320848079826376,-0.020051315167936172,-0.10414102195104771,0.03200849140033855,-0.1298668158833237,-0.02272936753835712,-0.03582746524098927,0.07690491387894975,-0.04187618438159604
BMP8B,0.04525714966181985,-0.004250783545574207,0.030614280096591544,-0.012994614312571406,-0.03429603102258814,0.11814152160560523,-0.03862403278972404,-0.010588652718087682,-0.009508762196294469,0.03454974799098127,-0.01864082668845118,0.08273585964950404,0.026857762746266146,0.1070672866762088,-0.01548487206944289,0.03675768366137968,0.059079483792914805,-0.00887879228456798
LIPH,,0.163453360577784,,-0.022361684791143133,,,,0.0013014002242673444,,,,0.0469543469629117,,0.07598051479060561,0.029330702527615448,,-0.001535665090104945,0.007825149211001907
CCL28,,-0.02982122379634978,,,,-0.036903248994702466,,0.020423637755845298,-0.011246857831777594,-0.01713746334453178,,0.08457376908042816,,,,0.03069564832686778,-0.017932414189244617,-0.019270158341920564
PTPN11,0.03610718326827639,-0.04482775918331774,-0.06359253568140079,-0.03751939360835954,0.008830038029463019,0.018824901806897523,0.03840106242543746,0.058652181442109846,-0.0417469814459863,0.002126249245863409,0.025070083416785353,-0.015725111893102568,0.05382882933569407,-0.0754863069728899,-0.04263851466996384,-0.03347258735660344,-0.03358639640781973,-0.08168532612592767
ADAM12,0.07919727399324965,0.05627114961300876,-0.012676353584960208,0.03515919254406498,0.05128588060021462,0.1380239358979971,0.02847611744142584,0.010843742113171965,-0.010869388928555912,-0.02600906233240419,0.01677754015203819,0.08001992788345243,-0.03138772554558231,-0.03774998390521838,0.03831147066288013,0.034311360806255464,-0.02607929410538385,0.01552620041255287
EPO,,0.06003955842408688,,,-0.02582492367780077,,,0.00032055359035400207,,-0.0216097441749791,,,-0.06098585644893978,-0.022725665800533378,-0.02765366581716684,,-0.019069632164586143,
EDN3,0.030652510155143003,0.055452640302682016,0.04479265020102987,-0.026377755410451172,0.014481798412809437,0.005471247959610946,0.00507205563354751,-0.004523530044780287,0.0045841658288537646,-0.021832724574683646,,,,0.0487346945573802,0.020673780402289753,0.031220420639418066,-0.02233934482796534,-0.013973755549130228
CCL22,,,0.03389672110149331,,,,,-0.03355594574925277,,,,,,-0.018470378443695652,0.0005625018960039785,-0.024394914058053076,8.029434784589137e-05,
CCL2,0.02651523298675706,0.09595495821225103,0.026664919878700424,0.008074221623442405,-0.04777408238137095,0.0800112675886269,-0.004108237799584888,0.017191565155386408,0.006198106325992869,-0.007386340711438406,0.05785094152044515,0.02489555319470849,0.04726326938505969,0.016883745165750346,-0.026009264726262027,0.08392110350016618,0.008812559381465178,0.07973381383339258
DSCAM,-0.006515908518606388,0.053688337785299876,-0.05938596360691756,0.036517033856386924,0.024686009880381162,0.11862840003566631,0.05374291398943046,-0.004066826282992479,-0.026163283860127142,0.01841481374222562,-0.004305503811923327,0.047179527022762006,-0.009553521643055181,0.020416996782971493,0.14466922870782814,-0.02634398969115855,0.04241751550933456,0.03073293862330194
ANG,0.006773834577521318,-0.09841450081307011,0.04048777503936552,-0.053171641134822444,-0.03599629369511308,0.10091379837445984,0.008063192470780594,0.0039370295938347824,-0.04921876079955506,0.10706202597883249,0.02064044925797895,-0.015223843607600594,-0.02338944048510678,-0.00577811040345398,-0.03538994951733576,0.04839591474566165,0.056141788358100714,0.06118007460673758
FBLN2,0.053015003861723815,-0.013911980941244252,0.0014282694776103992,-0.013169687429842983,-0.01102264027453869,-0.024985317067454223,-0.021297324002682094,-0.016107342402641577,-0.008320641128727985,0.0004028408730687442,-0.022376628404585416,-0.12874344042204278,,0.09873900659125232,0.09650837428806029,-0.01701857238230455,-0.014890842657204745,0.08213310091872679
VTN,,-0.03860536642843574,,-0.0260890500929453,-0.026037017638947422,-0.019758765177734866,-0.012996349279954019,-0.027379219036283015,-0.014997318356887182,-0.01795639636283568,-0.03076351057278959,0.017318149274913496,-0.018291088613018584,0.02600748043970642,0.05012231992900572,,0.06382063875102212,-0.05455218096239595
VEGFA,0.08771604697911717,-0.05052626562766358,0.0366028603591573,-0.09462542912732917,-0.002400789340663006,0.12170617637981154,0.01691476675000232,0.027019341766553375,-0.03687503064044735,0.1019584523945765,0.1136957792616285,-0.16448199043968392,-0.12918150247240887,-0.06747528201665469,-0.16953161312341067,0.08743815284461726,-0.053236914816011095,0.0965915186389747
F10,,,-0.015361524893092848,,-0.024292978064772104,0.08880494646353339,0.02179034315822863,0.012698272511422285,0.031939799733566046,,-0.03337011084444191,,0.08554782757819722,,0.016645307306120478,0.07635538072232174,-0.02100047961410316,0.06429037108975995
SERPINA1,-0.007917275451549183,-0.02403939343512119,-0.033518728883612146,0.03935758785685756,-0.05600047509758463,-0.03967367872201089,0.10107445058556284,0.019308343812188565,-0.017999973759773052,-0.0005608189453177189,0.007051333390246133,-0.08240135787381749,-0.018665644484307378,-0.006112475675561868,-0.03858987521052727,0.0879679933289709,-0.017635393197825797,-0.002750334049586297
VWF,0.08945331972388204,0.05519029870220852,0.07290829953188681,0.12411381992306059,-0.0072898749452103215,0.057670318531585114,0.07394225435136774,0.028272596063157792,0.05997747881241216,-0.01440014754430931,0.021416812853738646,0.11563261747765392,-0.004905662078689321,0.11534577696864154,0.014266024555863297,0.05203231363525985,-0.02293961508953217,-0.06977373856403027
GDNF,,,,0.051876689022688556,,0.15226341655626288,,,,-0.021609742492081536,,,-0.058599811049232085,-0.0027362420610358793,0.010786283073653034,,,
VASP,0.04026646310882178,-0.020600339071782155,-0.0001776831042003238,-0.021282570190245813,-0.018262517225080467,0.16686063272903154,0.030729807212552165,0.03621282611660436,-0.04375097583237815,0.003470990267208133,0.006976915801951553,0.1706306833538693,0.041588832313508566,0.07586323811094095,0.03283782647422648,0.03320918440168554,0.01852184446147009,0.0012442704195392285
ADAM15,0.016094805458568697,0.057643121104497,-0.007011492377426415,0.09260896722660938,0.018412283248717035,0.08624493122926996,-0.0004426928814574242,0.03225694308205562,-0.025580548305759242,0.0773976583345745,0.008569088537061308,0.10578353145613895,-0.11297765414136754,0.09840019936541157,-0.00355158747784916,0.05382516718384777,0.005460081368376457,0.05738644509388647
WNT2,,-0.0002691450073208032,,0.11660257220221978,0.014357726406819437,0.01594366244781161,-0.038324682511108536,,-0.012760403703285591,-0.02022351506202055,,-0.006787611845578064,,-0.02459389843598986,-0.0180178208794281,,-0.04637475372263686,0.013036601342143017
CALCB,,0.026321971914351157,0.1280052190242057,-0.03980933557201446,0.11290670136656623,0.05491724086243408,-0.02341672221843496,,,,,,,-0.026214640789031407,0.009488765508499255,,,0.1019286054683513
OLFM2,-0.004409207205870538,0.06520108546486582,0.017676618057543815,0.02733198516108649,0.012852936328895701,0.0063179500762371435,-0.03524780073277206,0.02754612845164469,0.03038752131475497,-0.010747803754200588,0.0254034178864998,0.07114193381828765,0.06943221765698128,0.039121099728968954,0.038065415529430685,-0.015014255263469521,0.0970088401877486,0.03579290646402284
MFAP2,0.06967740167558245,0.05431619724394102,0.04853234132292092,,-0.014119138885811436,0.13157214985999763,0.09795171954024223,-0.0437662697023834,0.030617908630888254,-0.006549654806465176,0.025154097128027273,0.11449148273732161,0.09098271860669746,0.042925995915653124,0.024487898764186822,0.04559911883937327,-0.021396939626325738,0.014599462858766836
HLA-C,0.08287891551985178,0.07788689533918706,-0.0027979666974556755,0.02423572917845806,0.04197143417309309,0.038595288234584704,0.07129254052668156,0.025607032993189963,0.013816761309879287,0.06395237818742877,0.019549538535769052,0.08474671225651188,0.0625979033256823,0.0446434073390511,-0.06363959184186671,7.847700622606833e-05,0.02653270292380976,-0.024403844164331685
THBS1,-0.016999543328267332,0.10264620656907093,-0.006780528994284916,0.019957946260583535,-0.03923480189307976,0.1503240204892019,-0.030261614054034724,0.030579996942397145,0.0017034499333309558,0.07538960272811977,0.014612568012602299,0.03895021474726799,0.039387584807502214,0.026348516858730818,0.008856531476979563,0.026231740569208392,-0.10204731451837847,0.0881306014268211
