,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL8,,-0.05598849103087746,-0.01178088640287568,-0.10849983716433768,0.10936858622029158,-0.047992305639932294,-0.02984046624193812,0.08020269562540593,0.040403249333271586,-0.01510068780950016,-0.008566253444972617,0.01953243399550512,-0.022111582013780703,,0.04119644051239533,0.11248987329276924,-0.05605776518392004,-0.07747437973948092,-0.05505856711179148,0.1851314424106904,0.0023616978555265713,-0.07679710612816482
GRN,-0.11067761656876753,0.03882720878750285,-0.09059107867264363,0.020646589933940234,-0.04228453758872987,0.024239668590641007,0.03663679198772564,0.08096751634724683,-0.005400415634212702,-0.013316447266322404,0.010167679479211622,-0.008374451111377652,-0.02144012103025056,0.03454880068485976,-0.038847833722908814,0.07462844062467085,-0.0210461553179961,-0.015263247811953788,-0.004979485044128272,-0.012444956563524106,-0.017995598842671257,0.03990617330450276
MIA,-0.0004176291739708123,0.00800790107715294,0.029416497854382818,-0.043383100475585676,-0.02288799424486342,-0.031045118191188457,-0.02842049890235716,-0.017714323114553388,-0.01996309992613847,-0.018441849580956595,,-0.023045663233970278,0.002275446237818292,0.031159969167298674,0.11136418908832936,0.04521726119489289,0.21968189267017169,0.048427439427973,-0.012053968108313601,,0.1388559720764518,-0.01849815534675385
COL4A4,-0.027625277872159373,-0.04928223449835826,0.02731308850169661,0.030794573002743943,-0.009624796149882922,-0.018950062649269656,0.05281131367946661,0.020791930724063955,-0.03101876128675124,0.005251406592754765,,,-0.009949577738835102,,,-0.031604414960017285,0.08860351429564686,-0.005824217723011959,0.02097368366360505,,-0.04376055989301773,-0.0375779093320054
TAC1,0.015702845268010194,0.058988062426552,0.03800188244672782,0.05379246453269156,-0.006594528324474082,0.0224361932351593,-0.049009186963966805,-0.043028453164101685,-0.02300402106692777,-0.022234358312444344,0.04252025783132647,,-0.05122094874373284,,,,,,-0.036229031988907555,-0.060035955756802914,-0.026339443345428593,-0.05324866386173162
RARRES2,0.15189469846382034,0.05746002869052397,0.016011405429981473,0.030265155565176276,-0.000493711788602074,0.0057128865375334304,0.03841172554142734,0.1156709461672539,-0.042179434063026856,-0.022889391476759575,0.04053731126277112,-0.04957389210602798,0.015587492007414714,-0.02895051346431007,0.023379742601206163,-0.09109724284094574,-0.0466226466849522,-0.042063765520018934,-0.02605503002852009,0.0588536722116357,-0.012385818924057292,-0.10606742144140323
FGF7,-0.04168236428421572,,0.07940801451661875,0.10809612170992061,0.003788994641728742,-0.027271230147777294,-0.022232151792548303,0.08378525979423039,0.04975234009921143,-0.004554668879003668,-0.0339875955948668,-0.037024674838490236,-0.029774790661349342,0.14961143766673538,0.025089793221955918,0.09918604418934826,-0.029376208843710765,0.030403067456927366,-0.017922441859523828,-0.0500595026461628,0.009438544232630929,0.06040682826328012
EFNA2,,,,,,,,,,,,,,,,,,-0.0354776779560894,,,,
HBEGF,-0.02692961127707129,0.015727278580146456,-0.010191414010489334,0.028238901672856524,0.03911409620373645,0.040600164756041154,-0.0076277353673081605,0.06482465668682096,0.008874010312510406,-0.034835903951543436,0.03773630181542292,0.10199457806710345,6.35084632339761e-05,0.07126379261061812,-0.03073230595122402,-0.023084734211828863,0.027450107526863842,0.05795269003067421,0.0049111965718529665,0.017088253994766066,0.017764346136299864,0.010346006001955175
CSF3,,,,-0.023107244629298616,0.043259474189467566,-0.007276891873429957,,0.03137029446330477,,,,0.006013012955343138,,,,,-0.09455949741865934,-0.03866910977989778,-0.03010474775534041,0.005326002990445012,-0.021094884355940667,0.012157043870544726
PI3,,0.06231452993620064,,-0.014064370951208825,0.01349273911233832,-0.05204360405787113,,-0.01776877687669526,,,,,,,0.04988059641977775,,-0.12517116327707267,-0.08156213573984142,-0.0019676975781645666,,-0.02777283360769859,-0.0389804388486723
PCSK1N,0.0762940810554967,0.0396016751751647,0.027645750642995823,0.024374397380424233,-0.06985133204732624,-0.011233943123469836,-0.0016426061429362221,-0.014044728193820155,0.0011251088371328386,0.04785331669968081,-0.01043552555590624,-0.013313728378064342,-0.05149817359401794,-0.06812955258026443,-0.009814984664306626,0.03421195437697705,0.026589762613082237,-0.01769591664689421,0.11500023321116694,0.0825727329709596,0.046074340521804515,0.016335618124240402
NTS,,,,,,-0.01027570566575816,-0.024366693457440025,0.057329586850932736,-0.002841829734893489,-0.03161405669744335,-0.017847616195944035,,,,,,0.06912615728686615,-0.0037266276603472384,0.0551680034841243,,0.023124948399792084,
SFRP1,-0.03470744919150497,0.004075453186611096,0.018321425942439178,,-0.009827935332983198,0.04271301546701691,0.03532262439543458,-0.01869562403389842,0.017600407789087273,0.030227394860401133,0.04360474050258574,0.017484304988047396,-0.020583680984556832,-0.03045451072961119,0.03944420883067173,0.03653844685478212,0.05817043582199519,0.04698027614316115,0.0345068579970626,-0.07383507720488043,-0.030512740187240185,-0.02888104716153049
CXCL13,,,-0.03690366200025702,-0.016778593714576358,,-0.02965727370156128,,,,,,-0.0009635747289956141,,,,,0.02763000648967759,-0.01016542131137178,-0.025846707312754305,,,0.0009895936124589765
MICA,-0.03579821792547597,0.013299778450088727,-0.015600194725662911,-0.044848807898800594,0.06689996311815967,-0.01286071022724324,-0.029122502816417383,0.14550359546425137,0.04912856153601264,-0.008622505693718143,0.01605733875275082,0.02795173528445186,-0.004057554373516445,0.060892269134812174,-0.01507065829441912,0.1601125929071993,0.1211395290360525,0.062137014469803915,0.020108151661902156,-0.04806534834600167,0.04423093853269446,0.018527023056257055
TG,0.041998138453629846,0.044864257720497444,0.027088436117850712,,0.04475935162314652,0.02136899052396385,-0.028125587633745994,-0.032929792767110666,-0.043610180444702655,-0.015998607044349723,,0.016539449464588775,0.009176742441213064,-0.03330485768508502,0.055551613154258765,0.050874605297327305,0.016261065779444285,0.07680086024988757,-0.02477667000968457,,-0.008731602892161282,-0.03533282333395456
ADA,-0.006815017278052674,0.0332061197054837,0.05677882680992595,0.05740828890270565,-0.003241813951435169,0.010662940839260072,0.050418564778311324,0.08363359678854948,-0.024962813821407373,0.07936804889496349,0.031045708030450245,0.039541952965548986,0.025445812484232756,0.030425403638598695,-0.018412365237977506,-0.023748366833420773,0.04410246584738944,-0.008214536237254962,-0.024147572953038023,-0.04183853582365141,0.008504841329346684,0.029356006831267604
LAMC3,0.022628657100477394,0.013992634664691112,-0.04523495311581373,0.09569544454338529,-0.05449810376590238,-0.045338369490307305,0.05141145810824902,0.09144602148479167,-0.005544896684353772,0.023740917624116994,-0.011206837304549582,0.046133489761346735,0.01072717318861372,0.10740206712249141,-0.0606970058132264,0.02735322849852351,0.030151526406225638,0.05032931513065733,0.012987037631608842,-0.056795158713051706,-0.02687501676673745,0.037947214594249865
CCL7,,0.028155499571488943,,,-0.017777126115240995,-0.039320069391621276,,,,,,,,,,,-0.03289770194910527,,,,0.07035620853346511,-0.059179684272443946
NGF,,-0.013252767746415955,,,0.032026827534521116,0.004062312290503725,-0.02683935436400006,,,,0.04316238149314431,0.052309251848315474,,,,-0.04201030051331141,-0.029341481528502994,0.014302008157422202,-0.0072947450822868996,,0.0006564362500253367,-0.0002291080473110754
TNFSF15,,,,,0.03786333533177359,-0.0291124459479447,0.06156611047399141,,,,,-0.01625746018761739,,-0.03069864790320412,,-0.002318539114230911,-0.031080688321298892,,0.021411886666662355,,-0.014934287583258245,-0.009014210829807669
HMGB1,-0.0732159657971171,0.02595904050165334,-0.030257032416004276,0.007132166730869479,-0.04147733628679919,0.011395547466212973,0.07238502107491165,0.07984713457226049,-0.01434426951086599,-0.016427167560545387,-0.0189240568465085,0.09136187625586667,0.02602930712493542,-0.0112603343180157,-0.10710953803094561,0.08203107907651574,-0.08642064784242927,-0.038022065233972877,-0.032677781589206034,-0.032410802922133594,-0.04997360534720259,0.004268836114072839
ITGB3BP,0.05878221317241497,-0.015578055092071127,-0.07414260683418612,0.02417383456809188,-0.003559837411943606,-0.006742191717027362,0.029372566071359595,0.09332923455734543,-0.008748301352123936,-0.002843770981163151,0.004725827205468546,0.03470993506184538,0.004574415110556694,0.029381463208083134,-0.0028276233391016053,0.058595752098316516,-0.02366673523572108,0.07895384383332746,0.008500063056787372,0.15634870725119399,0.039192057507050716,-0.04010013707134003
AANAT,,-0.01957129377430995,,,-0.01801206379829276,-0.026232054890920106,,-0.02461123955024343,-0.022885911074186818,0.05955070796066806,-0.01677939505332981,,-0.014712104001381135,,0.002894280149303348,,0.015999992155069018,0.021729608983621716,,,-0.004892066994976446,0.016959674198524278
RELN,-0.0028968281169348166,-0.02054585720291764,-0.02389767272309096,-0.026022288068071175,0.014955177457548026,-0.01967521254454339,0.03106477260167233,-0.021770415225584316,0.0022441462084835887,-0.025964749261087234,-0.05895907640352693,,-0.029418063180304356,,,0.026531774885428613,,,-0.022580968107850187,0.11706729847201813,,0.04002151450520336
IL15,-0.0037952106387998453,0.023412650610181853,0.05892767590849987,,-0.004664277807689504,0.056906741023541235,-0.023188911468612006,0.05613137109282885,0.02885204812519635,0.013433057689150428,0.11265692825450059,-0.03822754692085298,0.00672887535000709,0.0064621727476348355,-0.013418258420993097,-0.046104223415988424,-0.020908449628111007,0.05165348996215612,0.015110535791087938,-0.03055960023561026,0.05331509847367034,0.0892709955451785
UTS2,,,,,,,,0.037897417926298194,,,,,,-0.017109225949334488,0.01485402412575879,,0.00799124122465399,,,,,
BSG,0.13037905841670777,-0.0018845013534474428,-0.007941476540268179,0.008829453691060559,0.04557879411901047,0.06807833486372683,0.12642710271051374,-0.052558939638245684,0.019662293329820064,-0.054958968688259856,0.018198790172999173,0.0041272057122296825,0.05252829661579118,0.03129077016351269,0.1448311533522563,-0.010164335222670755,0.10580951721440107,-0.021924606964568855,0.03314994770210078,0.11379652547362014,0.08016663197599963,0.04025840925331153
ADAMTS3,0.1570354838112539,0.04525311548899368,0.013179172702591214,,0.029448175543526533,-0.05678014118193698,-0.0179850172609111,0.09189224935909027,-0.043150861809704996,-0.006302913555975513,-0.026943765730850066,0.028465178140248768,0.03726400675738908,0.11120744466233971,-0.011972457532722186,,0.050211760666124636,0.03110695873550296,0.04378087144377791,-0.035134601116038854,0.13168233584355749,0.014126742333707558
CD34,0.033965383811270754,0.004816898928034908,0.004973598738091304,0.02949094539505412,0.018020808534326836,0.053048403571293305,0.06632642578161344,0.08285442324998972,0.01040128364298617,0.037430728057573484,-0.05297671461615107,0.1242192666589427,-0.026357614213079514,0.09473350656576103,-0.08379386128003312,0.054665164924188346,-0.006450555362080427,0.028222566066540538,0.03882508773836656,0.08858104136560391,0.0069854253741809995,-0.02402190230955806
CCL23,,,,,,,,0.08269039353649528,,,,,,-0.028967536223150313,,,,,,,,
PLAT,0.06735796319309682,0.022622405863741455,-0.025802819335257108,-0.001512621858673904,-0.02523198447160124,0.017393389285917025,0.05108650377680474,0.09349248634172233,0.005417305113382992,-0.0514315883900861,-0.057802191982246086,0.020892461781455405,0.043665600507728324,0.028224616924038045,-0.13363289124918393,-0.08955928292142669,0.11237407041799743,0.07624461879267191,0.011897856508682187,0.026455824908102096,0.08898774257027695,0.08089226927902891
NTF3,,,,,,,,,,-0.010958686890420661,,0.008983442396450455,,,,,0.0512390686967469,-0.009726974889754436,0.1011138149538855,,,
LTA,,,0.05147034428166691,,0.0020188290861146005,,,,0.01619600016624313,,,,-0.0010301275311427264,,,,,,,,-0.017458544403567082,
CKLF,-0.03473597956489066,0.02164667198134058,-0.0009871865763980186,0.023840437162915267,-0.04509478792718896,-0.038046198102011215,0.013737789716870378,0.12864517087763075,-0.014329675094359022,-0.023672414967971,0.02016075011511946,0.017411485639682936,0.022731029031374042,0.03532188414401506,-0.009237628527259643,-0.05486386879914471,0.052890122688987885,0.10115904347781655,0.011033696417230413,-0.04814771680466968,0.05749415863726857,0.010957818321223544
APELA,,,,,,,,,,,,-0.029969756548732376,,,,,,,,,,
CD24,-0.048462856238435464,0.06507634978454685,0.012118542791303186,0.017587661755771235,0.006447993234288667,0.018608386592347658,0.028426601538453167,0.0283417265317963,-0.028678603199929553,-0.07884583289235914,0.09135419810810086,0.07210309940533922,0.01580100512514557,-0.04523193444185573,0.02428421951495591,-0.05831317003183578,0.0397605630492922,0.03633149071877898,0.0773187739050736,-0.06720473171233933,0.006799230025472485,-0.01778999471825898
HSP90AA1,-0.13826233850967018,-0.03897631507589319,0.01846675266529498,-0.06302089160002591,0.0226830880881813,0.024733662976116507,-0.07818170206342286,-0.12210587401188407,-0.0035565393047949164,-0.013108336942923078,-0.01084646705331687,0.0024748589738803417,-0.03978244229696398,0.014937554633969488,-0.01762057366903149,0.03343602509490263,-0.14398184468777755,-0.13478261985391105,-0.09212309805044443,0.10914400508734502,-0.10628275701110187,-0.0004633554626238055
BMP4,-0.02843041503390361,-0.03258852019770089,0.012850381097130166,0.034129427274951954,-0.008826079719495715,0.029534081057976124,0.042036674641701986,0.03563684916735121,0.0009482537595794853,-0.06295593298008209,-0.026763499204066045,-0.027847656768578387,-0.03183929509207849,0.19177616858339933,0.01633615881774318,-0.05960937649907863,0.07750028822434821,-0.003861117204116399,-0.024089309754668522,,0.030417569451062776,-0.034146728563893815
SCGB3A1,,0.026252709061245206,,-0.024699359424103926,,-0.031239139038340483,0.022991541305378418,,,-0.015555881360798612,0.006069841491925845,0.035176003109065046,-0.02607317617976831,0.009551011480679833,-0.08685215337670517,-0.020307498764858656,0.0389399133841237,0.06179905390348397,0.0004547208185704195,,0.04667702929744828,0.022167132440510544
IGFBP4,0.04217355013364124,0.006075162919054521,0.052828262921518654,0.011335757412055366,-0.03116878465119215,-0.026801113476422448,0.1137973741686783,0.07239257005132993,0.044988414340735264,-0.044848954781160855,0.011857428625595795,0.11119490187314338,0.061332495376541236,0.09303161172803065,-0.05414990987562223,-0.004310104455178484,-0.06958603298055421,-0.039222353518194156,0.0010813107459301348,0.10201697964286033,-0.011272994568727194,0.011830227482221102
RSPO4,,,-0.007990891106407997,,0.086808443751126,-0.02589329463030058,,,-0.010493637666525557,0.0212555923977917,,,-0.025742310421388383,,,-0.016075900714016128,,,0.07524475155500314,,0.0122174202411681,0.06926683365098744
LEFTY2,-0.027352132896205215,-0.019768874921426833,-0.01893667785445007,0.029291392056822747,0.0478124982920123,0.02151633596241643,0.009884259586768548,0.12559063278192226,-0.021994062087898725,-0.017057211669721455,-0.017847627947415134,-0.018382145390884022,0.015368900189121135,0.007055759686758853,-0.01640761746218602,,0.06095765004370786,0.08291686239204162,0.051679956399375934,-0.04731712574961131,0.05510761260865275,0.03873498750670603
PF4,,-0.027076092013089803,-0.017016493837863515,,-0.015510192305279863,,,,,,,,,,,,,-0.03251774808082568,,,-0.01851580109658763,0.04156867351073252
ANGPTL2,-0.019451637181329463,0.030504948844996462,-0.032377272889626184,0.04925412387902142,-0.02380883497118106,0.03604913417707634,0.1081041184758113,0.07320697751553322,-0.06677642277755881,-0.018408641218784595,-0.011885713592119339,0.0035500494139185596,0.01729270250434764,0.12535413979277338,0.09603512446720236,0.0999805877529432,0.08862821859333472,0.11476092479413116,0.014846281565775412,0.08813666183756973,0.08210358828499241,0.05073488221272381
LRIG2,-0.029529078603624293,-0.024128043208074327,0.07253088260399397,0.003647575320918792,0.010537863592858618,-0.056600135271868156,0.03269101486422683,0.0395268965237453,-0.03293450209708826,-0.03354428081541324,-0.009768078613784613,0.03736650075631591,0.03551964330839548,0.004326759127681928,0.0336321292872668,-0.0506805487240947,0.047556735584323065,0.04767924256035302,0.021725207253741524,-0.025693661627528466,0.09453603620603944,0.04373318375286197
ICOSLG,-0.03959369787709131,-0.0008028796396248296,-0.03150532103481036,-0.0442509568782953,0.05148001443827665,-0.01766997498851016,0.00993778457841621,0.07047323173391373,-0.05101412380980162,-0.010617292588215515,-0.0020146651856031393,0.04300997721113432,-0.01737286916943917,-0.03833693030241201,0.010913324848561593,0.051921901214150634,-0.0006943183121772704,0.11518842249026448,-0.025020810282997425,-0.0230493161512106,0.018468691068759695,0.05907205174738057
WIF1,,-0.010675618356258727,,0.2073637241200018,,0.048240521893188434,-0.06664923523279735,-0.05956216117152894,-0.015353077319669462,0.018175508145295262,0.05757407072141935,,-0.027929076524652343,,,,,,-0.024304679817395515,-0.031097041180281126,,-0.0095350689615273
NPPC,0.06109990334821468,0.03843022326849207,,0.002447743484465978,0.00038190095477191963,0.0481979057140851,0.09803928934456467,-0.006836235828682705,-0.005171999728379052,-0.02161886507470943,0.01160931478394537,,0.05489447787817716,-0.025593812434134545,0.05584698890188574,-0.039694770133768126,0.025360205929146357,0.04516818183569471,-0.014420851584978177,-0.05308007101496631,,-0.04701139311859428
LYZ,-0.051662239687053864,-0.06049143117137836,-0.03795780319217429,0.015361298671786271,-0.011818927680462887,0.029001146903257596,-0.03737913191389803,0.0966433449939097,0.055335690114805734,-0.0030232890921993282,-0.010638917774289847,0.019645409383235835,-0.0005170234441862047,0.035694696678096785,-0.0192222020767327,-0.04085701886522159,0.017806041314304258,-0.0010626018022501316,0.053005323595619346,0.07664530649373769,-0.032830156006649944,0.02549275299196032
EREG,,,,-0.01338321567765435,,-0.020733784892657783,,,,,-0.018359993396321772,-0.021495049955586043,,,,,-0.07545194645094461,-0.030329323348930157,0.015111483159683978,,-0.02026770725636502,-0.02744764370136274
SPTAN1,0.11589399691540585,0.08908889268006343,-0.02487158555049586,0.02469170766709236,-0.06963062976225994,0.0006298929419944666,-0.02189958334980175,-0.007290090789896954,-0.04563446045407726,-0.0054111260059243665,0.01822850203747264,0.024057781284771283,-0.01841699309775554,0.0215569322414271,0.050725408793060325,-0.026834127152814306,0.06360448024196128,0.014772113709465687,0.06986135969940141,-0.10405272801495925,0.0007386531200319768,0.055316090325770874
PTH2,,,,,,,,,,,,,,,,,,,0.005180163775947955,,,
LIPC,0.016149021132249034,-0.0016641130665169355,-0.02561073266523901,,-0.02787297073065072,0.00893678618396784,0.06030622942721316,0.10568081999425487,0.03590007969256065,,0.036023138665965716,-0.012382114666542451,0.0031326588265516457,0.026791274982346066,0.0035592273996585687,0.04417868251755066,,,,,-0.007895522604474759,-0.010172296544175353
COL8A1,-0.007049612158506986,0.021707236393706926,-0.020053402296150987,-0.028849816636522793,-0.038861981626431764,-0.04971799251007873,0.01929326901618666,0.07114327067560719,0.010460377863108552,0.003485571602713109,-0.0437398424884003,-0.10679762554202105,-0.029576966193729622,0.06806458301269196,0.005353397498817935,-0.07182896357118983,0.12911413858370313,0.035465654341624124,0.014773594923354146,-0.04694197267508971,0.03501546061208718,-0.05221254846475447
GSTM2,0.042030196205016204,0.02869971079128902,0.016005021658515695,-0.03845006912436748,0.006962685236141589,-0.011159356784190841,-0.019609347094194186,0.0557829411158866,-0.003733420516373906,0.027634764989971906,0.06189084881554978,-0.0009285513836747894,-0.008842575541490877,0.0037800631990684624,-0.06210712863191164,-0.07039860492280842,0.08110079047954782,0.06919951418974118,0.02239684516396646,0.07026087243487104,0.03935005935727971,-0.04862035331639405
IL4,,,,,,,,,,,,,,,-0.015339832844757791,,,,,,,
SPX,0.002758144031398892,-0.05361206287660347,0.01081473904755571,,0.057735022238119896,0.029382925032805974,-0.011291534518017335,-0.045268728769727234,-0.016757015019029178,0.016636260417035774,0.001337835992649541,,-0.03336191535939324,-0.033929507974273125,,,0.0014421356362060817,0.125493401519646,-0.033106553034349014,-0.018070429511958017,-0.08141524736396628,-0.00381612016945005
MFGE8,0.08580373548943016,-0.019500033614450882,-0.010164634165637839,0.08900723449648833,-0.004171899672875595,0.007416887250551668,-0.024882098398525124,0.06491951617118571,0.01735363500903675,-0.0013427152751951037,0.03486601803660949,-0.006547320887893834,0.0769364461022408,0.03904951481512512,-0.014396769439981817,-0.020237309483695478,0.02714060884048817,-0.02735670536942386,-0.014350228060598375,0.02309918162371503,0.0115880983038274,0.029981560713280515
TGFA,-0.022513103079427735,-0.013362422439948358,0.0463639170222466,-0.014399548297263216,0.06776823432878751,-0.018147817460340852,0.10370687367349783,0.07711229839174256,0.0845869035650027,0.022244967087984995,0.04439857979933565,-0.028968699377399404,0.045749036861771064,0.01519919169912638,0.024883013256530345,0.08709019305131956,0.015817148864643697,0.053881857785043404,0.07650655214303623,0.06300492355813365,0.0459783345318462,-0.00514729009300661
SLIT2,0.03656078042804383,0.007923343357661117,0.04497756321700546,-0.018358297422224532,0.04187592867947707,-0.01602865640222954,0.04598461919946975,0.002533091848136291,-0.044813023115214456,-0.02372295807948797,0.013917382123456005,0.007308085464813773,-0.03023754674305028,0.03016911150051447,-0.11058082139122379,-0.003944638632516011,0.07323414831425856,0.054675752010232864,-0.02485223152946219,0.003578331786522382,0.01933409985017656,-0.008679209434430188
PLTP,-0.006501925909364618,-0.003730644308273102,0.00829851842548818,0.0009333687328817068,-0.08462976483576042,0.009502675764292416,-0.014078290573154548,0.09985224761598506,0.036153696597636856,-0.058457604655012096,0.0369443156603992,0.11868229284523503,-0.005230026014226953,-0.060544237728008925,-0.06228167171342814,-0.053581020597129776,-0.003392102223680212,-0.06395465226548173,-0.07091394492828018,0.1586637476074917,-0.03880050479305764,0.09018544772082095
APOD,-0.1296241594051226,0.05978573146333323,-0.022626088908390216,0.010330841277775327,-0.05202353897107526,-0.052421946403068576,0.003523938313174327,0.04234256796472184,-0.04605903635259131,0.028628372727098707,-0.06601537027726799,-0.003951853345309733,0.0010697684380866618,-0.11155144177136599,0.11296801883639244,0.03956811601440768,0.15045673130044346,0.0602379969445256,-0.03636187367951844,0.1488797583661215,-0.1216101539729982,-0.04322890804750575
