,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TG,0.00026313500073386567,-0.006191535046625277,-0.022622468279963896,0.006152117411614754,0.008923125797867422,0.03287028798958226,0.014690687365382775,-0.003002619516989973,-0.03319980155296367,,-0.03323034781795321,-0.01548152932101869,,-0.05155118411423462,
ADA,-0.035112273480463314,-0.005195006308676002,-0.04673500745007362,-0.030248006066117956,0.01444211523070335,-0.030150061787086326,-0.17625049091021497,0.0074316997467419885,-0.01909020150917699,-0.16138259421051473,-0.07994655756471744,-0.006588805127864779,0.04884110107389834,-0.03159898176448405,0.1530543145794005
LAMC3,-0.0006672169240238014,0.05659278990903621,0.040576235104857326,0.0041955583161182265,0.023765353414330493,0.0048602670023767,-0.10037581298543335,-0.059811511417349056,-0.06268509241548365,-0.06346460446355554,-0.006542664625716171,-0.033260783436405504,0.006096510176611848,0.06260326343035473,-0.06082930900002069
CCL7,,0.063284407768572,,-0.01036756257503593,-0.02797672481678493,,,,,,,,,-0.0935888228414313,
NGF,-0.017159821548220086,0.0041038023376309945,,-0.02375473385921641,0.001004747564211915,0.02020723151513493,,,,0.012028364435323775,,-0.03229393248578214,,-0.039396676111026596,
TNFSF15,-0.021228840859329273,,,-0.011544787998292559,0.03221694574821304,-0.03417163514900591,,,,,,-0.011681147538263046,,-0.0422746058587551,
HMGB1,0.056834181475956196,0.07557190302869089,0.019560604187792464,0.018143290575915894,0.005007481118639133,-0.030511913746193758,-0.22389358968749498,0.03710167944492497,0.02190833486900256,-0.13859785018881235,-0.026582953110150295,-0.011597147699940339,-0.07794158892391231,-0.0031758028318708414,-0.09002891073671238
ITGB3BP,-0.11552171044013067,-0.050097741425260606,0.052675450243941664,0.027425666330198235,0.01612525836401817,-0.06870722802866107,-0.19777475638437703,-0.008464691673876892,-0.059924175742172986,0.037089918050701526,-0.1040687586837948,-0.04355772519836239,-0.09079330050565822,-0.07470956047777486,0.042587002529916644
AANAT,-0.030756266820461953,0.0022734387763492323,,0.04487534033724442,-0.02304480269224722,,0.06906920279355365,-0.028229322868069343,-0.003980315387256477,-0.034453272592838265,0.019349663048687644,,,-0.05267124813344324,
RELN,0.11485136800876784,-0.003359253200889815,-0.013839922295060987,-0.01823359404601588,0.03826736104083608,0.1256412217458239,0.16354075139176916,0.10789221673770166,0.05143862015429108,0.017121995425100116,0.09509742626774399,0.09109181806020274,-0.038129352407800805,0.030923366992578406,0.015972406584196415
IL15,-0.030176430841718428,-0.010545506332335627,-0.02882067848508511,-0.036461075861243815,-0.04018036059070304,-0.014288451716536208,-0.06704709902184716,-0.026004426544602423,0.019248189483896744,-0.0662369635984541,-0.001777178477190115,-0.015514728862138774,-0.03419539601640962,-0.07518897958424406,
UTS2,,,,,,,-0.10605460130523163,,,,,,,,
BSG,-0.1031414528550637,0.036303037275148574,0.06649780378351892,-0.03615032779871023,-0.040420458403214295,0.029292743467809787,0.20669886147335817,-0.04935164283405953,0.012901599443201404,0.2477323890127659,-0.12925640260400992,-0.019125703377898113,-0.04855904661728314,-0.08476068371193292,0.05252096671529936
ADAMTS3,0.005810258536506027,0.016359383117149563,-0.004659590159623937,0.005926525523036033,0.013588609343847488,-0.039981726312132836,-0.22583154051136373,-0.016627360282031267,0.009825117915790655,0.024995676926789123,0.009612390681229497,0.09551060158192037,-0.013047545589797274,-0.07072997819562743,
CD34,0.05282871184439619,0.035440139998117355,0.057617809744982866,0.03053992109114461,0.08528530216470556,-0.01997584939322392,-0.09472954672176709,-0.030035864466885078,0.05798447899252398,0.0036388372176270477,-0.004545699635120242,0.0032879723181308503,-0.07508982825880495,-0.0703511169628427,-0.02575376573580251
CCL23,,,,,,,-0.03658269604147897,,,,,,,,
PLAT,-0.02535598576724178,0.04709873846217813,-0.005369554147246691,0.053463432898800775,-0.03694671968572438,-0.14881776858077556,-0.22588389010489054,-0.1319153745750409,-0.06766844368044359,0.04613398669307981,-0.14452057659756812,-0.03704249802566874,-0.036369338914354656,-0.02878304761926003,0.016375134689830075
NTF3,,,,,,,,,-0.04751982009654121,,,0.1252643567042012,,,
LTA,,,-0.016636634280980254,-0.013287831065119765,,,,0.013736233438276823,,,-0.0032850217892479838,,,,
CKLF,-0.0960571114872968,-6.90519323823345e-05,-0.013670453451571614,0.01790694799169707,-0.07425342355182538,-0.10127815698661682,-0.2485038313676643,-0.03196440005894486,0.011475884994817486,-0.130076817148279,-0.10825917894136858,-0.012581837027027422,0.03204211025676208,-0.10122040141214277,-0.041380629053841135
CD24,0.0003633624317131564,-0.0728228610260905,-0.07552714402086469,-0.0677672668431281,-0.002872230064833768,-0.12659257475664898,-0.05249636535764652,0.007373419852319494,-0.19282246053678442,-0.029898085629118623,-0.05962616485395331,0.08336117626509289,0.04385802357373194,0.025536195187710636,0.1504842575570762
HSP90AA1,0.10382486921343116,0.04648191771144685,-0.02404270804862285,0.0082770324619662,0.22532354192298318,0.13552366183903647,0.2793888735757784,-0.025044447427515118,-0.07019728029750245,0.34333479620504476,0.23646737461314657,-0.013974579138115239,0.03507471447804478,0.10745593531481057,0.014935290504248923
BMP4,-0.020918206295175722,-0.028612912598974995,-0.017635807577435332,-0.031002105013136497,-0.06610448168531045,-0.06833346487280208,0.08262018848572819,0.05875324536865098,0.0013567247320121927,0.006152240059426011,-0.023451381735176007,-0.04047794438965103,,-0.012347282072803518,
SCGB3A1,,-0.031805020502747285,,,-0.04056466084156647,0.01068419281374471,,,-0.0322810712662861,-0.0488693843916562,0.2815812944730985,0.022255909776237457,,0.0835328762286336,
IGFBP4,-0.02540338583625252,0.022991696158269848,-0.012546168482579634,-0.020790275213449658,-0.052338559639815464,-0.05496584379254947,-0.12645639028136368,-0.07936050285866766,0.018786386678973664,-0.10579948151296645,-0.06598929018275583,-0.036103234274271506,-0.09458571058515884,0.05448244608176519,0.0019790465314912945
RSPO4,0.08682879874613299,,0.057254816441516,0.038509325460574624,-0.046818212606221814,,,-0.022603679671471952,-0.0063759437458685495,,-0.038177013344740676,0.005983792305840166,,-0.05850789766198099,
LEFTY2,0.029272020179372117,0.08032565429522438,0.021652793329000695,-0.02969050287793887,-0.022625802573405566,-0.05657990446476792,-0.15280201846130065,-0.0010215367588699347,0.03551875946010944,0.005863719956853842,-0.013286500706433025,-0.02221692704607586,-0.05294663022066528,0.007202802616035018,
PF4,,0.00764568149736306,0.027783440059573956,-0.009045494093556969,,,,,,,,,,0.052827518419892326,
ANGPTL2,-0.03943083758119647,0.0027714650671915924,0.014841886388993487,0.022232182176813685,-0.06513805067326026,-0.11750580729848831,-0.18109905314580085,0.029277431351570425,-0.036230064271315046,-0.16413367793337005,-0.16077219380839275,-0.06968474821608121,-0.08600562081634366,-0.05445423660100484,-0.08520061361486897
LRIG2,-0.06536686071768992,-0.03430638499012121,-0.04019318986527994,-0.022385035032843007,-0.043564677453120385,-0.01592956625563478,-0.060544355253579846,-0.01043739366184602,-0.03977323168943772,0.09479266827052736,-0.029046802503143464,0.05566760202894268,-0.009317095531385995,0.003910209503505998,0.08208687544682856
ICOSLG,-0.04875647839878668,0.03229761593649878,0.00888930547096887,0.0755082259460035,-0.05499176516873037,-0.03651050091153097,-0.1300391210737016,-0.018769806250689563,-0.024952193812566605,-0.11329666271408989,-0.09680896871677207,-0.033939647157700883,-0.006273907258846116,-0.07038325619837824,-0.0038986159647916786
WIF1,0.07514363362711073,0.027808419767009276,,,0.09340721092652808,0.24597799357957306,0.383879744039951,-0.024401210030883348,0.15786546954338987,0.0888406844452879,0.17072995996816592,-0.015186609543732233,0.11508650187827663,-0.03863026734371727,-0.011294451303850053
NPPC,0.029463003402443382,0.029467510744327508,,0.129135080995339,0.104578657136189,0.04170786049676937,-0.013608752976000928,0.055071752845847304,0.021557231269647315,0.01902226038304486,-0.10532931581414108,0.017784181920757314,-0.04031381559809707,0.05945090125174585,0.0061470130942306595
LYZ,0.012422279342258237,-0.04777833769596505,0.01886911575410162,0.01215750372548867,-0.07997347376667732,0.007670676314042913,-0.15953078283090033,0.011559506635081637,-0.04958538861568725,-0.20825516483989145,-0.04594521598678814,-0.05266396125843828,-0.0519833188946378,0.02445450445935754,-0.02584983083471395
EREG,,,,,-0.04677150695396534,,,,,-0.06193099557111394,,-0.020347721694371296,,-0.012540432808100122,
SPTAN1,0.11748300277515707,0.084899164718159,0.025541504317998422,0.07594629523746847,0.1240914638144473,0.13225582376778014,0.15901571935202863,0.060919034661687334,-0.020999311443258933,0.27026457490089895,0.11911269467731037,0.03075580353037958,0.039534076031127685,0.23167149267432988,0.1114234438873936
PTH2,,,,,,,,,,,,0.0030010678481343076,,,
LIPC,0.008161461570842077,0.04919109592574312,-0.022776395242333238,0.019586886465433693,0.11704959956454151,0.06511229111650388,-0.06403815718768449,0.018048269102794494,,0.0027649515005917545,-0.0432341106202277,,,0.04009236269560792,
COL8A1,-0.07050058140751948,-0.04637266634178971,-0.010046486320876562,-0.0387612617937639,-0.03793763912451298,-0.14506392312426922,-0.07760328841777984,-0.021645193620851464,-0.05004353784643558,-0.17319939380974275,-0.1351049317227628,-0.08930770403650333,-0.01678275146120146,-0.16023546781080178,
GSTM2,0.04463244748401928,0.029309526334316365,-0.02230304175878902,-0.03987479498004375,-0.03652301512418365,0.011718362355382124,-0.012795861513586419,-0.04188807641111521,-0.01858391232377259,0.044234719727238955,-0.02039385386748276,0.02392081419594245,-0.06130897068343721,-0.0810976192264513,
SPX,0.07748663794866398,0.009476387144754893,-0.023757682353577964,-0.0035023335841966323,0.24384331826830344,0.09210713643058754,0.20008995962482068,0.04095811890015567,-0.04881031554481295,0.09244390620152108,0.18673613993456656,0.01544393394986658,-0.019338223376942677,0.014565058386186951,-0.008897750628522558
MFGE8,-0.0956297137330619,-0.06018906454548983,0.02055367273710484,0.0031561651642600945,0.12333606992701932,-0.08027370462981132,-0.11369582285356584,-0.01265758349807729,-0.07000488555913616,0.10567479657478539,-0.03773304447944071,-0.048170110279276666,-0.018452108908404343,-0.056753249856802766,-0.01026855223345051
TGFA,-0.1414294605975538,0.07125929807614695,-0.04229757337078751,0.006230590767240226,-0.07794263346336074,0.07122622261216335,-0.18537645757725474,-0.07278583071336892,-0.0037214445746931524,-0.10552985429109032,-0.08972329555203257,0.011893732689198138,0.04465675294732724,-0.041656253129376035,-0.11600472947514465
SLIT2,0.18903476242729417,-0.004615872981002795,0.03188513977397607,0.060502771893618884,0.08484265672033951,0.051064285290324675,0.130685861862647,0.046805722881294184,-0.037783105700324934,0.1459561203836297,0.249350625117486,0.06150725577871036,-0.060207548937734646,0.013972777219375,0.2320582697417772
PLTP,-0.0017451387892997697,-0.020745851809315503,-0.02880164121455878,0.012083762020232867,-0.18058826722676594,-0.10249419447223374,-0.23905065889310229,-0.0232394322067465,-0.10765488654840574,-0.28739178271426913,-0.04386707980300091,-0.12168411513516074,-0.13015869773718863,-0.021070650591650388,-0.07792595722229324
APOD,0.10047793734769414,0.04942714907167511,-0.015547137155407675,0.023600766386964116,-0.027632193025923502,-0.07971527042420598,-0.2665328650934181,-0.0029769494609665275,-0.10595348584512941,-0.19446246993643482,0.08702504432235135,-0.07187791915014528,-0.05521810829021398,0.13323770138767194,-0.12208349644086261
B2M,0.03974706227584758,-0.00931094271161032,0.10980664119576033,-0.01569005126057822,-0.1256353066454485,-0.21384601073051313,-0.3401784075739767,-0.00972130088201846,-0.13763940533479463,-0.33481042815543766,-0.18837094706331145,-0.10664486141853488,-0.0749211045633847,0.06330318668952575,-0.1371706254547837
OMG,0.11400327606592431,0.06325358436767224,0.04138903987648159,0.09224005428183778,0.09917241723485562,-0.002156210069189033,-0.05449326455532681,0.12064418508131144,0.1336314511865834,-0.042923445594700446,0.17677380043742033,0.003596514201173381,0.05378454982481526,0.192106154964805,-0.12243999869292427
CXCL3,-0.04967313355441997,-0.06274285878028218,-0.009619295713517462,-0.0026877115876574875,-0.06950475053557784,,-0.04221268187813943,-0.020335146572318444,-0.03453391773763327,-0.009728553740228225,-0.01982065071695576,-0.04582786758084933,0.044475192573412745,-0.10408692737444936,
CXCL10,0.048518150140555646,0.040284194980504805,0.001677784350663638,0.02565311148579349,0.061282092101112906,0.06993497134765984,-0.252876070968351,-0.020241560847425944,-0.052459548639637296,-0.05024991920210789,-0.031497412640017444,0.010727244443739683,,-0.012059013601600969,
RSPO3,,-0.04320307920535253,,-0.010504576697364997,0.2510694710104964,0.070209407821114,0.1620671919268304,0.0899618909310031,0.03851211509128418,0.0445428189005001,0.045381333622505564,0.07702497229316932,-0.02069046108460362,0.10626346616427484,0.1041214685401013
CORT,-0.023502634896335084,-0.01379982548681761,-0.027027079831297224,0.07650168629476613,0.0996574413154204,0.057092296267780354,0.14253462967554467,0.04069623980818005,-0.009038739803101166,-0.02837386131832762,-0.0013696126592955642,0.06754249767934652,0.00037018884184555716,,0.28700885852816466
NCAN,-0.02079510307272565,0.07754833298423887,-0.07099904755106001,-0.046639828151370216,0.22471208799746648,-0.09493384670763547,-0.13726819763889667,-0.03468266350094481,-0.011457375176966095,0.1452033080771915,-0.1535733559957592,0.06792607344899289,0.08439739273450715,0.09000799898048523,0.07261629545595764
PRG4,-0.03207557844467699,0.009598888315843192,,-0.010367564190666659,0.01309647211843295,,-0.027864740224048782,-0.025328881455063453,,,-0.024215983307145104,-0.0389569849578256,,-0.03289331160209952,
ZG16B,,-0.02001557143792228,-0.01821044292922905,-0.01203282619368474,,,0.06830707953078598,-0.021603159178057062,,,,,,-0.031493893316634616,
TGM2,-0.0366557446920534,-0.05520137456782121,0.0463737913489055,-0.015478407415040916,-0.033449588989723354,0.027770018796426366,-0.13487501784543693,-0.030072915305007927,-0.028083778727966628,-0.06923922969309956,0.050785680473165354,-0.046585714034615845,-0.008054424891306585,0.0014172682899287956,0.011513309378399764
VEGFC,-0.02301486794433789,-0.017619790526399632,-0.023382909996631288,-0.01847777540401691,0.013481911994350344,0.03449391272018901,0.02570272666395952,0.08099765093281266,-0.023523882604886442,0.03870485534635511,0.0029963309456834124,0.024736322258765528,,-0.08721833422981475,
WNT6,-0.029188983913130805,-0.023777459927304984,-0.016840957904128977,0.06799455081112148,-0.028694539844163203,-0.026840224636207416,-0.02703032014416288,-0.035540564207292895,,,-0.021568586807182592,0.07963254253474246,,0.00461650190320125,
NRG4,-0.02175266625018633,-0.02929354340822751,,-0.012617799893317235,0.03854556126953193,0.05488436800193481,-0.04213802599042229,-0.04150316664396455,-0.010003294394953836,0.1563045073243204,-0.028831035898370806,0.050141712792459665,,0.060153324400379266,
PMCH,,0.02785089870467954,,-0.01748319102272697,,,,0.0880726579677533,,,,-0.012420916299335685,,0.010304549237627388,
COL9A1,-0.016411375303363087,0.028942840276866298,-0.04182879765871927,-0.013178371069277151,0.03840473187096847,-0.16231296563865164,-0.009131322112208755,-0.015444931559625721,-0.03646274977566072,0.059392920435158515,-0.032852279993499586,-0.08437573413318047,,-0.06599574910988276,-0.006335954736622213
GDF11,0.012983896527272977,0.06483224904569426,-0.01911461009230476,0.03648683610013888,0.056841822435720155,-0.1291062696207825,-0.13190071578661747,0.012572658301262307,0.037758926550999106,-0.0041655923609819605,-0.1040022808802091,0.011380946110400112,-0.002606467090056251,0.07568154325291793,0.013854604940178976
IL24,,,,,,,,,,,,,,-0.07710715172807897,
SORBS1,0.11237315703972353,-0.014646471267979506,0.009821543921201928,-0.0188619646204862,0.023746975088343607,0.01707731638760515,-0.04712593511554587,-0.016686267029826115,0.07385841898330707,-0.011324066125051137,0.027259671155599696,-0.041172904375299094,0.014465930693116118,0.03464053183434893,-0.05977199430411328
DLL1,0.09389884429901374,0.007669919096236523,0.01076109514312453,0.01582518782512962,-0.04755602638033156,-0.059874472261513594,-0.03578582051849903,0.00047530479052823035,0.05611344356078551,-0.08834581324461359,-0.09229602772018053,0.045094765048007975,-0.00015771403401821266,-0.023534198689670806,0.02163167142708891
TLN1,0.001352529604750784,-0.04271194346971249,-0.013016741803482513,0.004267704606761854,-0.1650185719535903,-0.14114892680096028,-0.2615590031126405,-0.0645613147398009,-0.025503328303767673,-0.2407539966048869,-0.17486226936237484,-0.07772421322982957,-0.02544803518038129,-0.08578948840322251,-0.18156205193163633
COL2A1,-0.02226528636026142,0.14670459467143987,,,-0.016213080298649193,0.011594611929617114,-0.04221269624358291,,,,0.03174385987191893,-0.026166661235509116,,-0.06213906277502365,
SHH,,,,-0.01077360140368055,-0.00025128130416508234,-0.03617500135258253,0.04378542388692363,-0.03506042884806653,0.04129458744453845,,-0.0015308043163920141,-0.01173825690557434,,0.008682995631732315,
PON2,-0.02991757778674201,0.042916334572663604,0.009834945036195817,0.06155955595029807,-0.026075118502581724,-0.04096667838026724,-0.33020435777043877,-0.03542990272584225,-0.10781887489210579,-0.10128865253206172,-0.13341756885940032,-0.05217936097594038,-0.02429295554437682,-0.08242091082306618,0.006140021124897335
ICAM5,0.12907344345296856,0.027667085374726806,-0.021678095028273107,0.05188461409850901,0.2379390824880337,0.07027244741492278,0.20165919012856515,0.09200238323759925,0.0703551788710241,0.2306387413107363,0.22557449832264387,0.04972058967296797,0.0012626119336393348,0.11808449392671082,0.07440497072502109
HPX,-0.002609541793295406,-0.003848473716245944,,0.0199182599909976,0.07042188674312393,-0.032651815205150585,-0.020362135804007968,-0.013671615959416834,0.03190888997685488,,-0.01807156876580481,0.12282905610111693,,-0.03279347639558858,
SFRP2,-0.00794149518600226,-0.017620494817265825,,-0.012269964465112988,,-0.03366216281364543,-0.033689655398815174,-0.03533334430241088,-0.0033320454375473487,-0.09867008376375025,0.06440072061721266,-0.028629792869715273,-0.05900729064791325,-0.03691229506938506,-0.046108640342945394
CFC1,,,,,,0.05487656930739401,,0.004400325880390854,,0.06337606851801927,,,,0.03409319701336016,
CD70,,-0.04169138776506929,,-0.02085544844324634,,,,-0.050714731854747966,,,,-0.031415925495142785,,-0.12116232663634656,
HP,0.012542807300898214,0.04719355991181814,,-0.009872329755532934,-0.027033672098426224,,-0.06695111569290325,-0.05617561022041192,0.02401033423630139,-0.06298137283377787,-0.02109034363835786,-0.04000249561597355,,0.00541094292456151,
CXCL2,0.009776107395196486,-0.008769179873203654,0.036319078528274845,-0.009620593986115172,-0.07236889358277378,-0.035432209695916705,-0.06599007838753775,-0.02238462768916705,0.06981898193919658,-0.011034495833221303,0.0005519662159132008,-0.046746104225579184,0.012925304049299889,-0.15264442830138625,0.03545736117581624
NPPB,,0.01745537749309838,,-0.038378081753655154,,,,-0.023806727190831083,,,-0.010179705489758592,0.06375098470861287,,,
CCK,0.17555690314867572,0.15288862076315649,0.06848179403768492,0.1076356489210692,0.32334081744137105,0.21160840030037914,0.29983737656793186,0.19517392578331288,0.18377143323820955,0.3776100808077461,0.27451303282082046,0.11190337691123532,0.042857654705669726,0.29084949057082965,0.15845505582640554
SEMA6A,0.008034514378964594,0.03750058826364008,-0.005505681328879745,0.051553213551454986,0.10147711093102123,-0.11198743525918273,-0.2643968080336842,-0.01728910683649893,0.0022529157456765516,-0.17223069897092297,-0.161318420183327,-0.0015470950422371201,-0.0551941857048494,-0.06328552911679679,-0.08769131404356102
IRAK4,-0.014588221925335786,-0.00286075103673767,0.03773134119715147,-0.006003948477702232,-0.03220279392992965,-0.07378756576320124,-0.17602909633840208,-0.003381241788500447,-0.01601920205859251,-0.054380155603501124,-0.055180273209670644,-0.024132255463823485,-0.06795613604822301,-0.02018255282958389,0.025400545952849997
GSTP1,-0.026440155447003944,0.023312335486787066,-0.04910981866737568,-0.07262733451157925,-0.06198294507454788,-0.09815302372968034,-0.28094330850942345,-0.06194273861418125,-0.06217430763378306,-0.30593628400657097,-0.12387097452650128,0.035822164634840205,-0.09589000271223602,-0.16658946511244158,-0.11109334914626989
