,MGH258,UKF243,UKF248,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,-0.02538123113286598,,0.04738652522410457,
BMP1,0.02007110279366289,0.12427473379188969,0.0634951669180278,-0.034449329213734184,-0.03353775387287985,0.05354671923156346,0.1598962438227039,-0.013737727977405004,0.0784662789424029,-0.006352011820294621,0.11992326679525454,0.11344780253033089,0.04037804408901185,-0.006876866587726929,0.11352908372567877,0.03146833338972459,0.14979368775108887,0.16656345092914676
NDP,-0.01902061548550439,0.11649305135105975,-0.0022145168419930865,-0.032576771796586926,-0.018759076060378393,0.0035406683477198784,0.10421909250498237,0.05709989407504412,0.085574812803506,0.02325468003852648,0.11547184643160446,-0.03133893623727098,0.008591909283473488,0.08334835978817641,0.08790205715767124,0.00844543311218795,0.14408781044723706,0.17634399564691033
TNFSF18,0.006470771695840282,-0.02709249034417212,0.02010099334144179,,-0.01249094383208822,,,,0.03434244289276389,,0.1262777553817299,,,,0.03290923005253724,,0.12347041338390814,0.028549218241581527
IL36G,,,,,,,,-0.01631018900900801,,,,,,,,,,
RTN4,0.05130346475318284,0.012890703564878139,0.007939568637134539,-0.0296338393963156,0.056225373598913074,-0.049666422261993866,-0.04110859530976516,-0.07134704207299374,-0.025885456644911164,0.00895414962518063,-0.1164811824754643,-0.06938655540577157,-0.007182212222636922,-0.05008723104385766,-0.11905144853787285,-0.0028412822404081644,-0.03495957169522097,-0.16995998259946568
HEBP1,-0.033000940092577945,0.1118280124785197,-0.0005648235897941265,-0.021293890081008578,-0.005753156211018226,-0.008653327491110238,0.01338724009354115,0.0023932261159210957,-0.014283472011819792,0.036911863336820304,-0.003877297229263448,0.02399747076922606,0.04299602389709955,0.091573498461216,0.009078507856762138,0.04519247362794357,0.13246862914123772,0.060528579389138436
WNT7B,0.0336109622341725,-0.013603699432761428,-0.027844001668881038,0.02214369957132024,-0.003511000278820886,-0.017219593718515162,0.08732737031484358,-0.01792677732990707,-0.03541573806817845,0.06059572178396307,,-0.029219871850297972,0.009075568508009087,0.0595895641958972,0.024292456155864343,-0.0113098160147062,0.08155767764121638,0.146685531074731
PTMA,-0.03852854854045793,-0.09579914643225974,-0.0053934499153324746,-0.003324846948123503,-0.047511250022214346,0.02232862779976304,0.1359046686620103,0.03964086331440596,-0.05751818543079336,-0.0701708303427883,0.05850743329222504,-0.13178308405757158,-0.0854485300533136,-0.055804155355606073,-0.13676391880220085,0.029873914593004924,-0.03757099983240136,-0.0756315853358577
FASLG,0.05786487472459379,,,,,,,,,,,,,,,,-0.02852049379308527,
CEACAM1,-0.03312081559784511,,-0.018743059875998593,0.03385197922485532,-0.01964527887989447,,,,,0.0025154110315282656,-0.009242909606255212,0.05661750152247642,-0.0449528833367239,0.00010005911276655443,0.06946928747425858,-0.006330917485923864,0.0762177338659233,
PDAP1,0.0268421384201455,0.038697615290397405,-0.02738570326698719,0.02284780527514068,-0.0710080014945784,0.009621909301447074,0.08320245639519733,0.033111560438194944,-0.013091928814528914,0.010864819621415117,-0.01114232318087374,0.040848341943149034,-0.010924504357580874,-0.04822638138277073,0.016739064694747386,0.025248112587359206,0.00826727726238125,0.002943360077802267
QDPR,0.002888402701904968,0.028364426090214497,0.06413449512029047,-0.06760116822848532,0.021007304447526385,0.014296624468557553,0.12262550605875526,0.005957440887507739,0.0065658173863810615,0.04135120408128993,0.04349426739381647,-0.13858076816519438,0.014299029022156464,0.0594424438263502,-0.10283553286788659,0.011202039939027181,0.061473958109999303,-0.08274692618007051
POMC,-0.013518183856740409,0.0590884759205242,0.07824138702038091,0.005915069609948601,-0.01449350346218431,0.02397937419217237,-0.0018641943372636601,0.012680365763126984,0.11697123660424934,0.09146572790229503,-0.005191419045069281,0.09229948463476041,0.08727452685059463,0.0055568979659811335,-0.021254676315223518,-0.02329814637201223,0.17313078119894265,0.09155897872857297
CCL18,,0.04150035987968875,0.03660281617812521,,,,0.08467283404738994,,,-0.041649484446043425,,-0.04091073387477597,0.0059900019880512,-0.010468259624782893,,-0.0715315501640537,,
CCL17,,,,0.019129591417096047,-0.015578638870679415,-0.021313029889976937,,-0.014899820705837785,,,,,0.0019095257308332867,-0.04337182485746166,0.025241053867771496,,0.004263311606201536,
VEGFD,,0.0003292396411801335,-0.02338957523275098,-0.01860448194539237,0.01686301363499715,-0.01563336517183815,0.01962741252646351,0.11209966012862675,,0.007981942564807188,0.09618795771702097,,,-0.030312442308860096,-0.005685635521818299,,,
TNFSF13,,,-0.01765052403770042,-0.011518566672560836,,,,,,,,,0.012363862559559496,0.017148483850581316,0.051493200329565926,-0.005352815231474019,0.07017650844835435,0.0965631719245111
WNT5A,-0.06184698357495646,-0.008215812268787434,-0.0527261852530347,0.03219592683056798,-0.01509760000693522,0.019279878592627277,0.03275072107856834,0.06709792256417532,0.11647370437899522,-0.008184257397017482,-0.028983952357242857,0.06461918976672998,0.031024904709424834,0.042247334465711356,0.04965538795035598,0.05852717942756554,0.07588671959956252,0.0038250942269604897
CXCL8,,-0.04487940299369229,0.0026192937385793604,0.028014514424994072,0.04573800830994668,-0.014558469409332211,-0.06866197953295011,0.08023688417009744,,-0.03999675356233862,-0.0003426560119322616,-0.06201090822992925,-0.1024603883245978,-0.12064608487003449,0.042858385920721664,-0.04789542151011028,-0.027979863885865527,-0.05324537592517622
