,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.007241075728314427,0.005179732453129681,0.015947672186550403,0.020985356407196384,0.027727532783870683,0.15434492494018498,0.0289353670220561,0.037758708245803435,0.03688385848593177,0.060687138083746595,0.04408705653026563,0.08958148613975296,0.10337428519222358,0.09868143217029349,-0.011119169665388147,-0.08025033781549186,0.13859252118270213,0.10300219625746329,0.1011724364586305,0.04725386018478043
RARRES2,0.07117934707931206,-0.020827265716135298,0.013410661920144746,0.011123107010700836,-0.011766399341499874,0.0910471061440202,-0.10674199516249527,0.0007815759130850802,-0.03089775353961499,-0.012311418794828308,0.04555669140572655,-0.025571091808564452,-0.11334592708858438,0.12411815381969145,0.16811311412255991,0.12395407067357701,0.04685518806338844,0.05966234527335456,-0.026168518430996376,0.09005887106005175
SEMA4A,0.09357242792290814,0.029885401303358563,0.019656937292629326,0.03708559008435471,-0.019514486995109784,-0.05947853532550469,-0.05532706891682763,-0.008103459129914841,-0.013826642675349499,0.08248940515101888,-0.037864524606884636,0.014065139989124497,-0.0280967071702941,0.03731612341243032,0.036128604309280374,-0.055801076659889634,0.00974586509528604,-0.02182445999419137,0.02500948436990121,-0.05317261141531306
GDF11,0.10458382955030807,0.008421935989390946,-0.02089885603403628,-0.014586269411876518,0.014083973877282045,0.04130498635305876,0.065749228171434,-0.03000895755897354,-0.07882771724038902,-0.023521689132328084,0.04189323345878344,-0.0022229533698996866,0.0028794338672839437,-0.0003871045132215446,-0.044227857705544764,0.003916108760632601,0.021807773804983,-0.0030981347407575896,0.05067054427248154,0.02276328137185921
GPC3,-0.030943125989422338,0.05586909911639404,0.036235329702417,-0.054062673789454736,0.0019292474333762115,0.04402084047734275,-0.02309892893265084,-0.02488402230330013,-0.05123655173301264,,-0.029677326982095985,,-0.03871610099627773,0.019404995737486917,-0.06166100803589852,-0.08268722042797774,0.024074590932452355,0.030014927282344714,0.14314863913045703,0.08406024249040737
OSTN,,,0.06472060331076887,0.0035158435628564705,,-0.027222098260933917,-0.0019718418019163877,0.034008818035744674,,,,,,,,,0.01705142509908651,,,0.01997273014502002
GRN,-0.02824721568015972,0.007932857778980323,0.0081555290747545,0.02490801352262043,0.0749201732566253,0.10870069534578992,-0.03079114671344047,0.02833920640465936,-0.03522352321426438,0.03783654864758948,-0.01629012506188932,-0.02791858999928398,0.05860194978258597,0.04274445193713562,0.0354547976822901,-0.07322267114240168,0.04277815839080506,-0.006170421398620529,0.12186163229627435,-0.03423740882848235
CALM1,0.018473445680670306,-0.07945105213729634,-0.03901250644034194,0.009318276696176622,-0.0010726752286207932,-0.07593017764259806,-0.07006969115544129,0.0048844725982086406,-0.17520134503387785,0.066194569863075,0.038387226178437206,0.020625426774735795,0.096336771787883,-0.11018664275182154,-0.08515308217661223,-0.029388148829236994,0.025107155410611738,-0.005252509077612329,-0.016485165348514318,-0.11812513603558354
ANGPTL4,-0.0257219825196346,0.1499571503968962,0.05450375480861433,0.01359908271997593,-0.008720974610419758,0.12293239415702817,0.04055362819327883,-0.01372139727159521,0.21464271788560169,-0.020078998959310448,-0.08215233272011745,0.04565584078629672,-0.0717024516276849,-0.00633495255182227,0.20126599358458555,0.19440944482180103,0.009642833792610788,0.0444623049710903,0.013769770706988696,0.14744222302138035
BMP8B,-0.040363354147680774,-0.030162450714834838,0.08312062884192714,-0.017750151249468507,-0.05052770472683745,-0.023407183815639637,-0.038364006734447176,-0.011617663290864768,-0.03664438710867855,-0.028673017559784037,0.07294585498726801,0.03687161259738503,-0.03963320343771355,0.024720163619917905,0.10172041395851546,0.07802993010746351,-0.013081441095961353,-0.05293121707708837,0.04804676851895564,0.021521721696014465
TNFSF4,0.013683313058765922,0.0382245087960817,-0.0026041167174452122,-0.024074637455725786,0.004970084233201992,-0.04168849776143948,0.013738550834278808,-0.015724228774048624,-0.08474235446068029,-0.008592676624211665,0.017489666585258332,-0.06179444314361171,0.1828579753418205,0.09008518213862693,0.09978133006890942,-0.02095250807314042,0.06548973708611915,0.0635363746346136,0.03031650698741843,0.05476946598830327
RBP4,0.040548114036897176,-0.0024284189744071525,0.023852331104529178,-0.03531897576601794,0.023488375843729745,-0.03358858076654801,-0.00541210457630085,-0.007840695092800425,-0.047749883134277686,0.03983434724083763,0.02940529370145469,-0.0904109071021515,,0.18439211423246013,0.0461511721096708,-0.047730209811951495,-0.016732341434335645,0.0022716275220837725,-0.01713514755224502,-0.05922335731252172
DKK3,0.08904948505129782,-0.06616194263144594,-0.07452602329146542,-0.007748824882813838,0.017885433981845566,-0.030492133242618697,-0.008968225166949293,-0.05871518857769549,-0.06754052353443117,0.07336696375077252,0.01748847298921456,-0.02111318373431616,-0.006488339764130779,-0.032709984423044854,-0.06149299492709152,-0.02588036157361628,0.0374215940547825,-0.008962271314287536,0.05666913149305635,-0.09764583946895668
COL11A1,,-0.04304414389187642,0.0060212696919428816,-0.013744859075704321,0.005655982713189931,-0.030668095177793345,0.020790441194430357,0.0017820128801849147,0.03801786779452894,-0.03443289458736276,-0.11276220003412785,-0.10425390044604543,,-0.039149011771390234,0.1547008506641324,0.15286534554316045,-0.035584467236493604,0.047312586728984224,0.04585475926340958,0.03792757350503742
COL5A1,-0.06921111941924536,0.06327355361179823,0.08382539109381808,-0.01650442195964008,0.009103823369073718,0.13999773858696582,0.10518765223622638,-0.02508967709978238,0.24461584930288574,0.02488580967419453,0.015201640387806413,0.04061243987751438,0.1434766006386263,0.051161949127279484,0.1376351348764158,0.07673054663027555,0.04603523627699076,0.05503443541205491,0.06531352191568501,0.1184736877984896
KISS1,,,-0.01766737671941457,,,,,,,-0.01360960545836454,,0.02893317809691316,,,0.06152492666143129,0.001185028171734701,,-0.03583138295899283,,
MEGF10,0.09433485265211268,-0.0181006159526254,-0.07732026020218774,-0.044552244314335895,-0.028742367887960498,-0.08825548668480018,0.025559936603030787,0.024065743068322935,0.02328258569165414,0.05425311494402029,0.08139295243163991,0.09846554374797518,-0.04120254180120832,0.049869421443277606,-0.0433115103053025,-8.199436446722091e-06,0.001098526060067762,-0.03408299307572617,-0.03934555086251754,-0.01062662341537554
CEACAM1,,-0.026434955835290416,0.05289282812386911,-0.01841754805106198,,0.06547943845093902,-0.009653155961213786,,,,,0.007325796152728376,0.06072263465323617,0.026859572724278077,-0.037036651972402294,0.07817369825406818,0.05172713342825106,-0.0016693405053232464,0.12074785088251948,
EFEMP2,0.07146761780003373,0.018010646699837964,-0.030469373869080555,0.03030588533631695,0.04691870876003575,0.12807841987182822,0.07880277775157,-0.01697389125818089,0.08733740443018453,-0.07728486701106832,-0.005449969967468361,0.05958100065331852,0.030210997799296178,-0.013399590971045731,0.1818615197719056,0.18409979513532201,0.06099842986426777,-0.029490055470285208,0.002016786476972073,0.07403464825243807
IGF1,-0.02032447182966379,-0.04217421307571712,-0.04255187922844368,-0.049522695480628,5.763829523390821e-05,-0.04435586981654984,0.033406877942224925,0.048327859603204265,-0.08103531081031104,0.019056078711811898,0.006684017120237447,-0.008157171071391868,0.03256967401017138,0.0625666760319124,-0.029616025758821597,-0.036149446107142345,-0.009530902615604703,0.038426079157628475,0.0741205794313752,-0.041191921406150904
COL6A3,-0.04022924330656065,0.09848311226599198,0.10156359770608585,-0.019579240348804438,-0.0486500003347962,0.1326874501221911,0.17216509890808607,0.057563067192838276,0.2363203171034098,-1.986716038373461e-05,0.0450837877344042,0.07571250539680215,-0.019390755991414228,0.00889909349553654,0.07476514356371732,0.02349787660555656,0.0427420079924469,0.05048688296502755,0.07743171785542467,0.09596789437143666
RLN2,,,-0.01014212099014682,-0.009107230885590858,-0.020156979079254345,-0.01780701086252497,-0.020621292607865237,0.025169824566684276,,-0.011596586946874246,,-0.05395999795692604,,,0.03757516322683853,,0.03575095084560771,-0.029880848696257897,0.018145572527053122,-0.03284083212382901
WIF1,0.12165738991070568,-0.024762184454691024,,0.0184586821398183,0.059977614587431255,-0.03688851679864186,-0.017824889929000158,-0.010121646482772391,,0.03671907225926512,,,,,,,,-0.03330874381833476,,0.1098435034396921
