,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
CCL7,,0.14919041524991827,,-0.012291347010592188,0.07939066193919338,,,,,-0.003318063689951579,,0.014871146275011253,-0.05062875149154479
NGF,0.05104154098892946,0.044237849325855075,,0.0461967470238588,-0.02781855021703211,,-0.022858190887907887,,-0.06247717403659709,-0.026477855758057993,0.006134227710890283,-0.0384341612951711,-0.0070861001876174065
TNFSF15,-0.0901062906527829,,,-0.013687016058375905,-0.006701121244649481,,-0.018475680909552955,,-0.08612419313349212,-0.02235041163902524,-0.014422905813958487,0.06014178274644991,0.02903290053883456
HMGB1,-0.1781815955400796,-0.10822885037873803,-0.12374959685989455,-0.05083050542377661,-0.061174774146027476,-0.05350375046130485,-0.05334348298720139,-0.07130681346043395,-0.24308465119234232,-0.052953256634589614,-0.06890355042439618,0.06324853862638487,0.020327808479388216
ITGB3BP,0.1475025262944753,0.06852014180646028,0.0757697716282699,0.07751870443303199,-0.04935405429244628,0.04913258820007829,0.03523631051163791,0.1260143221051879,0.09850056877625704,-0.004376341493592756,0.017107486039053887,0.0895659990630354,0.04348199758628912
AANAT,0.013936062383403985,0.00013572974603500514,,-0.012453786123052446,-0.02771587017300332,0.005671576861549394,,0.09573229112215023,,0.0007998841930032531,,0.010767149601516996,-0.026266393025716313
RELN,-0.1467405622105511,0.007381509323657579,0.042579580471856955,-0.02161698374596713,0.0072324645579974435,-0.03074604893330099,,-0.022510646266449382,0.01643758444844862,,0.08946904125029415,,-0.013910959356727289
IL15,0.08548394667428064,0.042505180452883554,,-0.00497883169927811,0.05180490562391168,-0.008438466057480826,0.04655633322742174,0.05382446216431235,0.030347289694456124,0.012036366776091434,-0.03518190623101857,0.014222702519533092,0.05650406222154822
UTS2,,,,,,,,,,0.00819031725486798,,,
BSG,0.299478861911685,-0.07595412347126215,-0.008851404744693463,0.022214865780545563,0.019362542978729972,0.1034899406799572,-0.05130511016111819,0.19199082713873702,0.1165946946400495,0.09256855868180625,0.01944105621079405,0.09453106951297983,0.09577678476943094
ADAMTS3,0.015982041255589215,-0.04074311658821735,,-0.0002402183640051706,0.01475857805000891,0.015221459585875155,-0.0362484474933295,0.006761922570993625,,0.0017838712151225214,0.004773455165529603,0.05680440628575091,0.030949147375637323
CD34,-0.11585719947327106,-0.06323823518440828,-0.08931279040099421,0.006172946378249745,-0.031070272040604842,-0.054473199671695234,-0.017594745806587615,-0.035748514992943056,-0.07705272034452601,0.04031852064303651,0.003996759027987595,-0.09121193697804263,0.02097765414800775
PLAT,-0.028842692900798817,-0.07492896047378018,-0.039497898196773455,0.013267586198718376,-0.011445986799470651,0.06451434314162253,-0.006309016355643353,-0.03938438943988402,-0.20770927990000088,-0.003914402197389406,0.03185023947517019,-0.04535433401115713,0.003441942400686045
NTF3,,,,,,,0.0008329295972273703,,,-0.01793870253518613,0.031064204154295068,,
LTA,,,,-0.015753494754185058,,0.007297819647692248,,0.02555855101679217,,,,0.01951919801945979,
CKLF,0.06869153562514742,-0.05222016519448637,-0.050358414112526964,-0.04682216908792066,-0.025321803795909884,-0.020470905756816742,0.045114196299838795,0.07651031857933226,-0.24922490588687785,0.03259546184570868,0.026297341518750916,-0.015793134832193113,0.07479462699453311
APELA,,,,,,,0.026267869837106522,,,,,,
CD24,0.22615831900092528,-0.01275925122670553,-0.011128998441667207,0.04117559996766264,-0.06743819750728991,-0.04508723981308292,-0.020787770408255694,0.11482090858882557,0.36611367015989893,-0.03988738686381701,-0.02457118925895399,0.0959664007379484,0.007495557627997769
HSP90AA1,-0.04116346490297622,-0.04042423710618368,0.03870215703912126,-0.05247940055859415,-0.02638404769319055,-0.054931762219739534,-0.0712990227582004,-0.11815868328964768,-0.02971611034272032,-0.0740595533627247,-0.022213238041488552,0.08584897558386169,-0.10105318144201315
BMP4,-0.08825282967179213,-0.03505425345987645,0.018305321063650074,0.04347326357323373,0.023313638131687988,-0.023973972652615375,-0.04438129687257348,-0.036339906785719835,-0.01210248706108622,-0.045273337215074434,0.004418971933794513,-0.052908940085892996,0.021435313736511072
SCGB3A1,,-0.01835965604833505,0.015522080404474335,,0.05503642474811455,,-0.008040660882252144,-0.036413220240294863,-0.10041805903633146,-0.02196654556221747,0.05728274455499956,-0.012743566720411534,-0.05278246906433963
IGFBP4,-0.056838095065301304,-0.04320453574757352,-0.029736511008752912,-0.01553782165696768,0.01207039884361358,0.0596119372727134,0.0039448188993365715,0.026831992187394467,0.009766491703803327,0.037736189774094306,-0.06653066380822693,-0.08373630426219585,-0.06831895825766267
RSPO4,-0.055129954780428404,,,-0.024113483739897627,0.013470582959914075,0.053856291585764056,,0.06326167328931225,-0.029964143705659703,,0.01648614895570904,-0.04251537371241422,0.058103444641130604
LEFTY2,-0.04302834571363883,-0.05270993786332795,-0.01875730062599691,-0.002867630120733886,-0.005924197381223278,0.05174656257565308,0.13129653953031448,-0.053686603737591355,,0.024003078299380885,-0.027431606801602514,-0.06794280475397792,-0.044788207906428346
PF4,,-0.019045195994263988,,-0.010723958112766484,,,,,,,,-0.03223558619905648,-0.02594546035513043
ANGPTL2,-0.07787405568581075,-0.03862816357076516,-0.16572258393626274,-0.01628867108227171,-0.034049976088329305,-0.04351474343904611,-0.040574081734198165,0.15524731739475398,0.0003042252963150522,0.06348630652781408,0.039691545717942936,-0.028197043468220148,-0.008369502775032478
LRIG2,0.06122390897350445,0.016139622041338272,-0.011706484148722223,0.04398328286728769,0.05013707387622366,0.05433568329312725,-0.030935678038856468,0.1303048207588819,0.013829852595289287,0.013621605387125046,-0.004993441248479284,0.00938889050025449,-0.005614757933499729
ICOSLG,0.03502341541999035,-0.004693207697137323,-0.05558449970912094,0.024171783708667786,0.023166088092099364,-0.055468693969902706,0.0075814687955624805,0.0672754711606135,-0.03465647497191698,0.05150763873938613,-0.018341511219629767,0.032675215155599374,-0.036639933913324776
WIF1,-0.17656027197604054,0.05955757409987389,0.13364480937809614,,-0.07130329623986174,-0.012071092319553315,,-0.012756221239409955,,,-0.01875115765511365,,0.08549038005291996
NPPC,0.04396660580762413,0.033086150079608447,0.04896980457409227,0.01895036622138462,-0.010397851099243509,-0.023546865685754655,,0.2269214041899028,0.3585315854598748,0.042983329075310835,0.021638403908950072,,-0.016936326237928206
LYZ,0.011344349117111406,0.02672712111657611,0.05275840926677661,-0.05086695114175239,0.03670826886746663,-0.02000051300426152,0.053533090605935134,0.01722779237259585,-0.021161214474310703,0.03290507457491244,0.0008712818530734757,-0.019339670195089805,-0.024770222186937994
EREG,,,0.10483091202344368,,-0.053607995781611115,,-0.02442790445316848,,,0.14102286733647276,-0.02512366807843569,-0.0037549169605929178,0.039423754693247305
SPTAN1,-0.17542474005428557,-0.10008162835913613,-0.08828304358036239,-0.0736979389003932,-0.06985224977546085,-0.06067447666673938,-0.04659964324769826,-0.09643263613314308,0.041149424447955094,0.050748510098681726,0.021282376603364093,-0.05110169300190183,-0.07058646372400605
PTH2,,,,,,,,,,,-0.020812052307035665,,
LIPC,-0.0028769151276797638,-0.023316325827555953,,0.039814631894142034,-0.03688174298184113,-0.009939886617667629,-0.03054395652514516,0.01569242658399509,-0.04748777646331495,,,-0.03049515735457353,-0.0404603923554055
COL8A1,0.04911073273242291,0.009174565897764206,-0.01485286008014501,0.05403357417920256,0.029935750585030087,-0.009653562702698347,0.027073251537413513,0.03276763644851181,-0.08961109559021682,0.03752462204811185,-0.05972925499080884,-0.05450292779900576,0.08721537609042343
GSTM2,0.03167578534772908,-0.014324539792455524,0.013252687465632438,-0.03342679133023788,0.060867453085509594,-0.0035796375209018643,0.013546829047008782,0.09650876613311207,0.20759910409823568,0.06777901204490105,0.010739647539936196,0.007910148139631366,0.10631458670152197
SPX,-0.10672654567978213,-0.01908198013781619,,-0.004238913882301122,-0.02561313546182695,-0.044445630961532215,,-0.08345810575232475,,0.014628734693092624,-0.022920226665994067,-0.018374629051622397,0.00826402961193485
MFGE8,0.07048186681464945,-0.07357743466823406,0.08432261637362325,0.007298923198442639,0.009579840168066636,0.05624780740251049,-0.03021431820233876,-0.01548827900343775,0.009565354363641742,0.016768000356149854,-0.01539066444599457,-0.01842252101673787,0.02564607874499418
TGFA,0.2683864088196641,-0.05225454098917629,-0.0030721584026739625,0.012303147907469768,-0.0024361462543185993,0.0575334223838854,0.02945109975330644,0.06871170945386709,-0.0785311867617232,-0.0018190835552646233,-0.009329466452719605,0.10054715505163242,0.06270411193628825
SLIT2,-0.18991494234711032,-0.037678275651076044,-0.0774639002779644,0.015124786713510864,0.013220936257974976,-0.033570740348377474,0.04253858968161779,-0.08761305506489249,-0.07646170936390825,0.05586725632764853,-0.006725166240158078,0.1271676949054228,0.05393003993987896
PLTP,-0.0382769128115613,-0.042317336431647985,-0.08935519774530283,-0.10077914139838376,0.06140852149745215,-0.06358869231992276,-0.07746304468489443,0.005219320557069388,0.13665295264274788,-0.031761408331961324,-0.07493464492412741,-0.10389350882399423,-0.011984297798231451
APOD,-0.2283136735936244,0.02395520664455472,-0.20686196611350066,-0.025185051535710785,-0.01328862114571761,-0.06667626638909287,-0.015915047576466407,-0.1313824344951617,-0.09152709219385188,0.08699364587205362,-0.03927777779509382,-0.011107149390019907,-0.05028589410596807
B2M,-0.29699622675164145,0.033237543946877314,-0.1436076355158742,-0.07976344541221334,0.041062743506168925,-0.12066764687016707,-0.006506143425049232,0.03946421459170991,-0.22168336464846436,0.07584116556096725,-0.04809090834049829,-0.18561253359726543,-0.010352661560241436
OMG,-0.17958095446483682,-0.03264733049746863,-0.15101351598006085,-0.046820321028667435,-0.12326284512056229,-0.03574277802435053,0.03476231326105503,-0.1777676478415649,-0.04100753258813537,0.005014639232810039,-0.008836212805441128,-0.041100541979005645,-0.07252284259085952
CXCL3,0.028060883202969084,0.15033118785156804,0.017744864008814157,0.03264180156504872,-0.028562855028486614,0.02049823370884579,-0.05072771424015926,0.032405781269651955,,0.05916531273086404,-0.007981411825489965,-0.03663816452824551,-0.04903320830403032
CXCL10,-0.014525212874262693,0.06595774631809748,,-0.02180795937806082,0.01570796356730131,-0.02633055140693223,-0.021079904121677383,-0.0535997318627871,-0.06232446060999236,-0.023674180183550237,0.06675141567292309,-0.0577901029472182,-0.02577148868715074
RSPO3,,-0.024939259962770143,-0.0714157840878316,-0.012453785202858652,-0.036881720242437355,0.02296894418664203,,-0.03927230081514201,,0.03791609820246088,0.03672118526835149,0.051002128668115515,-0.004068448539278172
CORT,-0.06932039340281478,0.03787676553843901,-0.02610388361737478,0.03727747721719803,-0.044761536108198184,0.042758765527199004,,0.02029428716275764,,-0.009256182843770505,0.0465648016325699,,
NCAN,-0.1028263551019813,-0.1179412948153835,-0.14490980382090365,-0.07092572969615475,-0.06305127407336764,-0.039169256229682835,,-0.03739024714632947,-0.26625627723446993,-0.00960390141577468,0.014149715252961291,0.0041887155408773516,-0.031455027417411616
PRG4,0.039941954345965376,0.034970189243129585,0.005355485697062346,-0.012291348926016164,-0.026407179281408264,0.022717453185915244,,0.02135674584141587,,-0.02511046707136684,0.014651542598820967,-0.05204016929336397,0.019505494544854843
ZG16B,,-0.011308913838834051,,-0.014265613657432855,,-0.010686917923426114,0.03145706866418004,,,,,-0.013534577201690072,-0.02213413864445444
TGM2,-0.07321515884902581,-0.030610394907193847,0.08323242975103669,0.01480669271733909,0.052534503764771215,0.00654394391607949,0.004740616121901397,-0.11921238323833659,-0.0703418641555568,0.021943531738121077,-0.01244911392238859,-0.03606016359083135,0.008492627941045867
VEGFC,-0.0014829396292444885,0.034615541088428285,0.036559535838909744,0.030097164794360608,0.10036078944475174,0.0008987720536868992,-0.05621615117821951,-0.04685891593955897,-0.04093557836871476,0.03254867471759632,-0.03442665906576419,0.02525490450769305,0.07063187924428868
WNT6,0.005129658189588508,-0.029622902119385862,0.06963496249154785,-0.017000518233971834,0.005883577150412451,0.0003654533192425872,-0.030815537101034844,0.031071883286121055,,-0.008358588044128753,-0.02677057916023019,-0.009041350555666275,-0.02287120594050068
NRG4,-0.0038541374669880013,0.02380567809375992,-0.03824951957238776,0.06356825070591035,0.0508233485503159,-0.02053129969698333,,-0.039706051184039075,0.002709504060198786,,0.045343611207641285,0.12812768682878936,-0.0343947857734428
PMCH,,0.05016171748394347,,0.06399011169665478,,-0.015642687890025507,,,,0.053149033895777985,-0.015336310522709045,-0.013358661404056268,-0.04404747318952169
COL9A1,-0.0288416313772084,-0.015283971011376851,-0.014640508352880784,-0.015623723577696653,-0.03627545525219695,0.012564442703321051,,-0.01936616677473015,-0.050430306314069126,-0.00043506179203250044,-0.09212875232635885,-0.008902837323182776,0.04295376654284251
GDF11,0.02111186511636914,-0.012105279616191221,-0.0830838726835397,0.03567977509320381,-0.08520447451224922,0.04527553517943465,0.02189439608336151,0.01706976854877552,-0.061234297121535206,-0.05188869493536868,0.00042323939610554464,0.01955839575831367,0.05338379541054504
RAET1E,,,,,,,,,,,,-0.025201284998616704,
IL24,,,,,,,-0.01737801427974096,,,0.03334122833431789,,,0.10464187451181635
SORBS1,-0.17691191746218451,-0.042531520797085234,-0.04440003353771054,-0.008231450924912277,0.00559984255423824,-0.02348563808727894,0.060795370174884594,-0.04115863655492399,0.029696820509656323,0.006006476721306672,0.06115308782919345,0.003924450800603737,0.03709962027065638
DLL1,-0.15152637790899792,-0.0948925423371294,-0.020354251068089295,-0.0508455012488772,-0.012520554184645006,-0.02719430833220681,0.031227232287622537,0.008461868409750458,0.06671000066153794,-0.04213633642611809,0.04053903133306664,0.02283936652260394,-0.05832541594532866
TLN1,0.11011918832140234,0.06213957085337876,0.08428057866044658,0.017347002989329598,0.03410422734442401,0.07147882990793793,-0.033361202028853315,0.14058522118486308,0.012610188463193681,0.007460122698177423,-0.0009477732285841568,-0.06236301778306728,0.03869023745634813
COL2A1,-0.03307355302045368,-0.06322963520695277,,,-0.023585617114776698,,,-0.03815328553275939,,0.009330238829078736,0.053305961024168166,0.01889821677370744,0.12361912119428191
SHH,,,,-0.012772729602356106,0.0178663888756261,0.026130169312700402,,-0.03641321705755273,,0.03622629875926256,0.045136084959323856,0.05188366075725945,0.040851097419070524
PON2,-0.09025589929718415,-0.12089994162604158,-0.1299318348807377,-0.07977742441639009,-0.04512929920951555,-0.05203145918136851,-0.02107122569208218,-0.010480162187634805,0.02179277639075116,0.007338042351222739,-0.013051300924727555,-0.0566894104791685,0.11200815029415898
ICAM5,-0.1834581954994636,0.0028810568164612644,0.01391495519030408,-0.019907205644825426,-0.026891162150065016,0.08326753538736595,-0.016450425730227952,-0.06031281106757309,,0.025450843122826933,0.056079531662788375,0.005533269700838103,-0.07192728895887704
HPX,-0.024002290865188545,0.10260357639356879,-0.031209633489397304,0.04400397224766509,-0.007663353661302692,0.006526754216894788,0.05053707874800856,0.04053607154108264,-0.005863050737041133,0.03977241367606158,0.04266493099551516,0.028684992188903493,0.05852949348717712
SFRP2,-0.05764265411017819,0.08872268786369053,,-0.01454675483816081,,-0.017479135686023384,-0.01715056508465371,-0.06646441406423553,,0.04533853500853163,-0.021595328489012168,-0.01258658182445925,0.021704644349230813
CFC1,,,,,,-0.013449587962380553,,,,,,,-0.030433973646799055
CD70,,-0.0023149196918789048,,0.08525780313473529,,0.1012414041483507,-0.007867541524719858,,-0.00874611973369139,0.051928208824760895,0.07382295619630311,-0.03504955590230034,0.01932139440242143
HP,-0.175958917078356,0.03497364379681505,-0.15141343329238843,0.013564188407847715,0.05652506275795456,-0.03948276583967389,,0.03160856193699334,-0.047790784596816266,0.037346112611720314,-0.06999111544133702,0.016119611952973352,-0.009564981877266529
CXCL2,-0.03656259911435006,-0.007225983083499645,0.029617616523860676,0.010961867017245596,-0.027208450917461127,0.01928666854379146,-0.00896698702101869,-0.030946239141698535,0.07232238406319468,0.10609158090283514,0.013841187436799627,0.05544473892190478,-0.04845153711341868
NPPB,,-0.023685733234528532,0.0976251320652812,0.0867579814669198,,-0.011777006196956168,,0.13124948108822984,,-0.006546350531999999,-0.022921701155297482,0.23231788809916126,
CCK,-0.26932893730092766,-0.03842232769460586,-0.029105424554970293,0.001940414277876078,-0.07864896031789728,-0.07789103906875351,,-0.13615422365574534,,-0.027458113522242467,0.00941046700892251,0.025404808997963033,-0.13656161558618585
SEMA6A,0.035147695945317435,-0.020786466895493207,-0.08319009660866596,0.015490189589565733,-0.019110128686368334,0.0027371802743135485,0.001037273180516629,0.0749851142744194,-0.1930065637464598,0.005028298837245409,-0.01356441623087444,0.0401739056091231,0.03841796591706437
IRAK4,-0.00474118121737963,0.003822997571454973,0.017097653560455017,0.0008302771768097709,-0.08229842549471612,0.07085847469228589,0.11913076641245565,0.11893157199221704,-0.01651540301267176,0.027024141553603415,-0.03057868614422097,-0.026146303310659695,0.0046282287943983915
GSTP1,-0.03048743558493064,-0.08064060519530554,-0.015642575586312418,-0.03692397845990785,0.05626826178112845,-0.0421561480814255,-0.03467776975370037,0.03944425205278276,-0.13739340826573407,0.07205209325771104,-0.0030847794432748987,0.023034068754700182,0.1415494946449881
VCAM1,-0.013381732579815429,-0.013752849869874085,-0.05440347953113829,-0.024564052379641092,-0.010541648929326505,-0.08602743363814931,-0.06801248822694891,0.07070417035008898,-0.2365059564654467,0.06454385012044286,-0.003927279088972902,-0.01288881464991529,-0.02525819567626544
NXPH3,0.14067431309164974,-0.0046657028409346265,-0.012729503314709236,0.02037240808394528,0.08121409976739778,-0.0015299862351580227,-0.03279291359928889,0.06263860243136127,0.12987899882931217,0.04308739140391318,-0.011098237446590243,0.03678266675157877,0.03979236921933445
MTMR4,-0.045644408743137944,-0.01044019344252776,-0.09713968614546226,-0.0007470090681217517,0.027487271024216026,0.034410827235086136,-0.043076268073863395,0.042217643703822354,0.029814708568509752,0.027203180964012155,0.037001728876608665,0.08182792292155237,0.04344704377476066
LAMC2,0.054631134185043076,0.03537298746506591,,0.05404077224302241,,0.19122743571543055,0.05025444507254308,,-0.022501229899898074,0.042072824312342286,0.009467987700829378,0.07423610723662234,-0.002357354812568453
IL10,0.03235855373000901,0.007732982497816316,-0.0443701052477989,-0.005209712469878429,-0.05570750126774612,-0.03322262378798874,-0.02050644134833005,-0.041945394779480887,-0.08716670497615021,-0.04065581028290262,0.0034079527169920743,-0.017264876938501972,0.028490381339561176
SEMA4D,-0.16164889513331582,-0.0813249608383595,-0.07268074276305259,-0.017266079845983308,-0.0289218475302757,-0.06376046637407438,0.017488757115895613,-0.05197692283664337,0.026013543279664788,0.028782342384232985,-0.005179443308175466,-0.01437792440591895,-0.022163373641806223
TRH,-0.06590418379950655,-0.0015420815053859914,0.01677767986110247,4.643506004473359e-05,-0.023210035418083898,-0.03906872687687944,,-0.042794045336500317,,-0.009212311728252032,-0.035971193273331085,-0.026101608389231316,-0.01886417401039207
SEMA6D,-0.06781244598660696,-0.03332293563335629,-0.1575188638300745,-0.028901813146959422,-0.055548483906331186,0.029058052000901613,0.04306420252641712,0.049612957905978944,-0.015490886405822671,0.014404974315613906,0.0819564141762428,-0.011599607488453713,0.05043850512784838
CEL,,,0.04511780471691411,,0.0020044799604052874,,,,-0.0209623226727047,0.14001746027485143,-0.017500597125077268,0.0049176317932530965,0.03825686568823549
PDCD1LG2,0.01578058358125048,0.0006240557928131702,0.020096258969465715,0.040598045986195416,0.023575676349178485,-0.010348918616427385,0.007009325586072743,-0.03247006160879651,0.11330197361013424,0.07594365688739524,-0.011350171283897299,-0.007837527329200485,0.04179976634678505
SPINT1,0.029916992241740707,0.006868901926428518,-0.026677226667818615,0.04583323351630052,-0.013761416141035,0.03234281975720994,-0.040284021794982465,-0.04473771371866521,0.12706392961599614,0.03003669972719707,-0.03640599784077724,0.07574040790238955,0.0685527203177082
