,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.059442464686060396,,,,,,,,,-0.03529141860398468,,,0.022408521102614824,,
BMP1,0.019903466197361355,-0.027479638526080926,-0.0007014982400403025,-0.022144653778898914,-0.007353367204596747,-0.04087754901034167,-0.14459675124027663,-0.15157536998275126,-0.40711385637465763,-0.09527307337722124,0.017186366451073364,-0.17264090121390965,-0.2837350002984717,0.004591317935642462,0.08954468701098887,-0.03733606124184916,-0.03698537705450174,-0.011087350694072087,0.010510422212605784,-0.10478793847226651,-0.047305757926473804,-0.09362238532442825,-0.008019327549612508
NDP,-0.037709903013054775,-0.06993010870539014,0.031684099517544466,0.011800384126854862,0.03490615182095101,0.027620348408974222,0.1248093401698785,0.04404527984399608,-0.07670722131655354,0.019893369373546486,-0.0075722656143863,-0.134081460966035,-0.03302546551591545,0.002963198026650283,0.02114102524324909,-0.004179191019480588,0.09697727191427187,-0.0413503691950784,0.01413616918825581,0.015746252624926196,0.04793906802649828,-0.03682823782730775,-0.09289955234130887
TNFSF18,-0.02944919315727674,-0.060795538118690255,-0.02375926347823077,-0.014042439689924163,,,,-0.017904787308869418,-0.09053433142126445,-0.02415312737369449,,,,-0.053197857542062306,,,,0.012619658211608053,,0.043264245301236896,0.0035683496566750596,-0.0682521346789708,
IL36G,,,,,,,,,,,,,-0.022729712919564722,,,,,,,,,,
RTN4,-0.0028538804234753547,0.28796848588680224,0.15221888032499184,0.04062202465896043,-0.018332465657408908,0.02837476949429573,0.1841209979579435,0.34900100587015054,0.5149432425040346,0.14720910536578258,0.1456385504600309,0.4895887662398271,0.4744164799784906,0.09688553750774431,-0.016069251900291466,0.08717295835395071,0.059174903283683966,-0.02089078902244241,0.10989746861653348,0.08169124129404301,0.0033248996470467275,0.3330299601397586,0.03572882173026448
HEBP1,0.005892632725182349,-0.12865759080297656,-0.020267677636113778,0.029593250547960248,0.0049466903952587555,0.008314119088296176,-0.05170592567538089,-0.11167594816671188,-0.15516743948893125,0.035132382522200765,-0.10367460988694484,-0.23243723896349738,-0.0257001556038102,-0.0030525347074452235,-0.059328822975913624,0.08113782565332772,0.08831098099338273,-0.05472691506039627,0.01317469538559381,0.05350778181706083,0.07093711042978129,-0.09052374608570797,-0.10282172850892028
WNT7B,-0.025943816797181794,0.3756522711347384,0.045940226185702045,0.03094717814574738,-0.00967572411993861,0.07955469965215775,0.007976795936989415,0.11911496190803388,0.3712802049322466,0.06544780226117276,0.07797251632373527,,0.18000463566843647,,-0.0049208887647326895,-0.05997326497870868,0.06053030824256759,0.028888039745514255,-0.04279151605990594,0.13375939220549776,0.008271054309331984,0.034851349185198215,-0.09567850509725041
PTMA,-0.04130567809724538,-0.04393536710482653,0.04127063603366013,-0.012677516948445284,-0.045230359857696724,-0.007928159200765342,-0.14429873578451113,-0.3520907802655377,0.07520387577864207,0.14939941734094345,-0.10553675141686497,-0.6251372373256309,-0.42568073228008896,0.030790152001958875,0.030447290402447372,-0.021711346087940956,0.06361207175811574,0.03419563408708882,0.14396953241596497,0.01648162868416577,-0.0647434444714019,-0.13608243817874255,-0.229617423669383
FASLG,-0.025943824131432345,,,,,,,,,,,,,,,,,,,,-0.02713929757582863,,
CEACAM1,-0.03602322685872758,,0.06874202767466267,0.05819169147454925,,0.02550147206831156,0.021937784687773108,,-0.12344207820271938,-0.013513703757220606,,,,0.0716839291946424,-0.04519229463720166,0.03535203119818136,-0.012962137743885518,0.042738700348677015,0.06987797708322566,,0.006404516094555089,,
PDAP1,0.02966756374524342,-0.048340254239428095,0.0027078720170544707,-0.004293983045223443,0.04370688708199407,-0.02185166508269957,0.023171395889461134,-0.08647802624858161,-0.34051931939184915,-0.03524979214617408,0.005640188295289227,-0.04175663826928928,-0.18672360828851606,0.010568564130055311,0.03351205508624229,-0.04577333594984973,-0.012265356361379114,0.005675504349599661,0.05736177866023706,-0.042162095513316795,0.06373423145224244,-0.013038956691413825,0.009588924361259635
QDPR,-0.011460621200981838,0.2443149665496369,-0.014844004456442043,0.017948646602426406,0.023517004129297747,0.03440961543186089,0.12522279468007078,0.04001988995389989,0.1556755650784661,0.11415868809624478,-0.017155977433542982,-0.44001634836710773,0.07433111177130473,-0.1207960220748867,-0.02856398065153126,0.08159197063462537,0.07204599271852133,0.04013836080521979,-0.028690139502364775,-0.08656152811593101,0.07456810171243115,0.2510906197411442,0.05137161776165175
POMC,-0.04554622309596866,0.2270292585698183,0.075815839943226,-0.004536806456802567,,0.012983442923044573,0.08089815423241804,0.05038413822044146,0.034556409501649336,0.011929390781966443,-0.016072357582433864,-0.0583724066791313,0.062472174980254286,-0.059289488225995876,0.07517010702912895,0.049892303214371596,-0.012747254190148334,-0.015075669060266925,0.004412675749570445,,-0.01826236874725353,0.0724242929483795,-0.015315979761635748
CCL18,,-0.032934341480416775,-0.044949439881261884,,,,,,,,,-0.1605323598888041,,,-0.03204207993037609,0.008463110656644334,-0.05426798255614284,,-0.03820073629428217,,,,
CCL17,,,,,,-0.015817459400905714,,,,-0.039926501608064324,-0.017683181026167144,,-0.004487990077851829,,,-0.06973391359447431,0.016174364603973587,-0.008630444398519298,,,0.010697892969385482,,
VEGFD,,0.0029892651374978318,-0.03062380493750387,-0.026677502039961377,,0.07249961868802238,0.009375375023115685,,-0.11088777331508583,0.00800410773812021,0.014862844664030862,0.05841028925757865,-0.0435149896833708,0.06068862478547771,,,0.018812775384836267,-0.02218455907944729,,,,,
TNFSF13,,,0.022029237528952802,,,0.0270462087338537,,-0.025088801751594003,,,,,,,,0.08355474442072112,0.019240691012361286,-0.0011940987380967879,-0.03319747728785063,,0.004653612736705283,0.003414682309060692,
WNT5A,-0.005977262425522883,-0.12436205718575641,-0.04180058501785942,0.00460896471899305,-0.03405256871922718,0.009250915625493643,-0.12733937499149303,-0.17305160815499285,-0.31064430969793355,0.003540202429893828,-0.044378334265319286,0.038036189403875965,-0.09855131085388362,0.05519269297390394,-0.05916414579528615,0.012771721997866605,0.05321800032444631,0.03901898575045886,0.04160387619267405,0.04070943693024962,-0.02333993986878203,-0.13131116338977386,0.01194463626971605
CXCL8,,-0.24928206321337015,0.02786791515212183,0.008850943573531281,0.07346889580421674,-0.002699848914317778,-0.035381412065485444,0.004483453209321091,-0.13083704154602163,-0.08821129008893622,-0.015374577275840262,-0.18186361001326862,-0.11877864385903876,-0.06581937585730319,0.17875258231550897,-0.22844873989674996,-0.17449375417999874,0.031015398710682866,-0.03928732093172632,0.10999074891050488,0.1138037952343492,-0.20776340026890922,0.15626700403555926
GRN,-0.0033514691968155133,-0.1604460559903491,-0.05264783889215711,-0.00953180517792372,-0.11504065308541017,-0.032186655481178585,-0.10177176542970029,-0.15550406804537026,-0.41474438483589765,-0.0015064206777206217,-0.07424823671445833,-0.38513619757986817,0.06634564373126349,0.029875124222613857,0.018331908482130243,-0.01902908551563188,-0.07319919632954949,-0.007246139743119122,-0.02529612498789614,-0.10171832962894058,-0.07247299467523072,0.09196737721181587,-0.05019925885344649
MIA,0.050182276755772595,-0.04099786035553549,0.015566715517802187,-0.0006008625778299192,0.13114502011929707,-0.06359751694894993,0.000787160698884051,-0.07105246346264224,-0.1516290838461284,-0.07502062973551012,-0.028829820434199696,,-0.027132298641170907,-0.07105691113562243,0.030260182213592723,0.12791196093470697,0.12880138898868174,-0.0026389585242859773,0.05120530999080408,,0.03312326824880214,-0.11371618841106902,
COL4A4,-0.030046109582330345,-0.05479060378727185,0.010659202305603665,-0.0203738466324852,0.01699306131400116,0.0045953873903786776,-0.0526089100748471,-0.029170623171263718,-0.00728005301364208,0.042073296776199025,0.015392728445098855,,-0.07355094368648628,-0.004555962317733889,-0.022159728197614855,0.07942817374641477,0.018714989751762324,0.005315820477598953,0.018718709527206525,,-0.05280233607531798,-0.06810877626218857,
TAC1,-0.007766181548954366,0.36549171955240656,0.12013933738864724,-0.03126361585785764,0.0332361240461313,0.11093576575241629,0.19068573634337463,0.21332722794479325,0.5020707214820505,0.19614318164999925,0.03818331023563357,0.38661320192313087,0.37182014550878967,,,,,,-0.04275915478043342,0.027664284081153144,-0.005334692026324856,0.18715374690158243,0.11338871492532822
RARRES2,0.002327889537907182,0.0670927655250583,-0.08237790372515223,-0.031198137868719878,-0.06163486516435762,0.013331519421539465,-0.09666302162726959,-0.15670490851783492,-0.43908510353059915,0.15702164601036792,-0.05611118314061859,-0.19861888094255303,-0.2200175790468205,0.07363048880033558,0.032539639022884974,-0.1497408742817307,-0.04739732655420344,-0.039012211689447615,0.0019663991018018336,-0.03971373139780901,0.090589729148645,-0.21615999098007452,-0.010442628582899622
FGF7,0.014796641788999018,-0.0477195743174774,,-0.040222225691907684,-0.01864011796281623,-0.013892618294058336,0.08069120827327564,-0.02228473576052077,-0.074273692856374,-0.004084989076122882,0.009126650300097402,0.054964884511750335,-0.05973389945558414,0.051788251083856596,-0.0029514231775142822,0.02193586334451054,0.05558125675054598,0.028911257815298148,-0.025752441879609074,0.07879098114861467,0.05219699750110038,0.10811972859569172,0.0771283309283037
EFNA2,,,,,,,,,,,,,,,,,0.028345580502619986,,,,,,
HBEGF,-0.09051865294080558,-0.08466283126239103,0.011662519804981656,0.007772252661950829,0.014338372441249612,-0.006500011714257108,-0.04388911349300833,-0.18465769465698334,-0.21273553816057708,-0.19033173309222134,-0.00703273779901906,-0.22937084157235055,-0.056059214839754,0.04249701836591918,0.10831605228930535,-0.02039262469912094,0.015960597793244522,-0.03149935095658731,0.016182289367563666,-0.021354858770903103,-0.021154741410759903,-0.10125492480159874,0.01890800202572932
CSF3,,-0.05377006918569149,,,0.07606126189563713,0.009636184874234297,0.0209405320479342,,-0.01604131297397958,,,,,,,-0.16063879882480264,-0.14447176071512033,,-0.014590586464996428,-0.09707123835132624,0.05638776944091691,-0.08169543711437685,
PI3,,-0.10955112721417394,-0.04090333488759036,,0.026058229873257562,0.05230772177888194,-0.01572985226893877,,-0.07770419613881452,,,,,,,-0.22904001986170455,-0.19975979215776363,0.02864915132033867,-0.009895154814180207,,0.005996387374015313,-0.13918850938342126,
PCSK1N,-0.05466437983541826,0.37082644191521025,0.08702860322133606,0.03872456719366969,-0.057682318880604114,0.008152715682755279,-0.009034095108218123,0.1663066461524325,0.2690281879157027,-0.11332577055433204,0.16305073043347298,0.6190096115847307,0.43434290507931167,0.023946793624982678,-0.013425531436872746,0.15257917948988794,0.10214475427882759,0.006811165999969733,0.10864262245118833,0.09093773244969147,0.05561302458765159,0.29492632702462046,0.16685826014877264
NTS,,,,,,,-0.084863572905211,-0.0008548511450743657,-0.04872023559926085,-0.0447002085723934,-0.06043091292927591,-0.11685887863371239,,,,0.032131417734323924,0.03238429933241713,,-0.006853842670225423,,0.031265452401899,,
SFRP1,-0.037748898909070315,0.10673432578479328,0.03133467947334502,-0.0022354156884215213,,-0.00853868259307082,0.11410425088094595,-0.07612704975299717,-0.05742016067406818,-0.016318031642525075,0.07467516000266042,-0.20262560251617812,0.03590280717393588,0.022311148129184392,-0.04923108704804635,0.07659162987869787,0.1162383819488042,0.1117641120402098,0.07998631006604552,0.018970571704262,-0.03746117540921274,0.005730574486783244,-0.01450430277632535
CXCL13,,,,-0.017972776337634538,-0.03678295347986022,,-0.008442077502593353,,,,,,,,,-0.03011876767303419,-0.008399827644989685,,0.040999544789562574,,,-0.06358674160071408,
MICA,0.019384751209853304,-0.15685345840306347,0.0377308179790204,0.01883663056967584,-0.03329836424096886,-0.02552460712624992,-0.029598415452684768,-0.05838490180696351,-0.13318149651389158,-0.04636672536777692,0.0006262831723548871,-0.04904440971828699,-0.13930043320043745,-0.042485980239323984,0.08726746027059992,0.015207099133902278,-0.012885752372813551,0.07591640398027202,0.08319642521437996,0.0027167394545547074,0.03364875831873198,-0.07569908592081692,0.02783978792510718
TG,-0.014343416495810184,0.002183904324090373,0.037503306638109586,0.005898543007692568,,-0.02265334290922747,-0.0374236413444456,0.044936338183950555,-0.024243311723855934,0.03189171063592448,0.01019055350922396,,-0.032081000435802,-0.03664848166825932,-0.03786781078565662,0.05715606512282989,-0.010222264511703686,,0.016065278076230784,,0.018844094845874005,0.050044503769685424,
ADA,-0.04142229981870525,0.07240773604005234,0.016748679067200022,0.0008658423678128527,0.07405214677801533,-0.007766457939189805,0.06523479009316063,-0.09589580468102984,-0.2731079152999103,-0.029619517944341863,-0.010908717309599565,-0.25823339616179813,-0.09611435196880021,-0.039482440703303125,0.03446607215912689,-0.011577394384497685,0.05665476719300347,0.009444281153726286,-0.05203428048746781,-0.043992073912835834,-0.03415551556887949,0.04156655178037683,0.14364606299739593
LAMC3,-0.02063036789927624,0.07637493825279659,0.0012199020573727313,-0.06016324971507503,0.0025845894682282825,0.0191746593141418,0.015296731586430388,-0.09756052311001154,-0.24889283289297542,-0.06937324061682587,-0.07469207660703708,-0.10204320583151939,0.032524014131358414,0.006211309734716715,0.04100352623372925,0.03348684757540595,0.02901203666422477,0.02191432993457828,0.023270250186763642,-0.05265740772785116,-0.06868058998476353,0.04668847942886866,-0.022404685034417827
CCL7,,,-0.0018439137950104151,,,0.03805042511144062,0.010449949822031141,,,,,,,,,-0.07380400227729221,,,,,-0.027139287925418355,-0.12085406096079519,
