,UKF248,UKF251,UKF255,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
POMC,0.03630812560203708,0.035404062712517975,,-0.04674724303132011,-0.028602089521500472,-0.01688952679985689,-0.00026184841334130136,-0.024254469669081048,0.0007470394975561855
CCL18,-0.024805012411952237,,,,,0.08196263632294803,0.11064229194886738,0.03413248718857884,
CCL17,,,,,-0.012195421273645066,-0.014954093704468865,-0.02467971548953622,,-0.01291064849508649
VEGFD,0.015857384814252983,0.02257574261995401,,-0.018106101471940323,-0.013070210711855464,,-0.017096392232566853,,
TNFSF13,-0.018718664298289087,,,,,0.06298339323542519,-0.010950653969338094,-0.01664934657350659,-0.021036824114698958
WNT5A,0.020775158779537742,0.0438013972524117,0.0616581774882817,0.06409728080395377,-0.01792400068123823,0.05313476035621615,0.0026467128730824556,0.02712981124731474,0.03266978820758654
CXCL8,-0.05694522170388612,-0.02524292512280825,-0.10444819359987398,0.012796843702087,0.0011629374417502908,-0.04212796053664081,-0.04327404967827682,-0.07846172002083089,-0.028271847301252623
GRN,0.04412305179574152,0.016857271250397213,0.048054929833813015,0.1194197294802916,-0.05618927324384853,0.0069701271679847784,-0.028173472631728622,-0.05763076641570999,0.052991557158846986
MIA,0.03553187796156341,-0.023975558919155104,-0.04862117308837814,0.08697810788414309,0.0008851770656104305,0.027222862218944037,0.04785742407215667,0.01768545502049353,0.029423360444286
COL4A4,-0.006404479980312139,-0.03205843444249475,0.0028507126610560853,-0.018287467102807587,0.11855627292493023,-0.03951294519268633,-0.027373997137639664,0.04839513024467258,0.08131111388562676
TAC1,0.07036906055674787,-0.028034436697653466,0.10324074006338485,-0.0715477110319843,-0.03077248079926407,,,-0.025580214067182718,0.08276803850181567
RARRES2,-0.011519652983270377,0.05345225324912113,0.015481880662451672,0.10982261883830076,0.018501336632813146,-0.019631468911653044,0.02268599409954347,-0.0019188697222160805,-0.002643483868154723
FGF7,,0.056160961361039714,-0.0230008166536469,0.06270693188620216,0.04915648015125275,0.043504845798195996,0.08621963870196445,0.033853370638080714,-0.03754329694394084
EFNA2,,,,,,,-0.016248976673877955,,
HBEGF,0.05437325878477912,0.04996400961024663,-0.018491452426694453,0.029016303827168282,0.028619420072975913,-0.10216625556156483,-0.02477608607527272,0.015640551672596766,0.024940330452633233
CSF3,,,-0.013266617028311816,-0.019347788204737836,,-0.007126188482008832,-0.05660085363981586,-0.02125604383401487,-0.013592921162717453
PI3,-0.026095918880210046,,-0.07396834864502412,0.013857422127907327,,-0.04756803526489756,-0.02021089246316643,-0.03329900799305471,-0.0295329018812319
PCSK1N,0.05114139073642869,-0.015841223456991783,0.03451209465490324,-0.0169232898671583,-0.06420342580451158,0.02759442882706142,-0.011597322394806979,0.0703187129628876,-0.04135094313616924
NTS,,,,-0.02378075907547173,,-0.03488634394874078,-0.019796294615672956,-0.004116356834551012,-0.02012926269470561
SFRP1,-0.02326792983761747,0.07849877763059755,,0.009689183107726793,0.15022940103935212,0.04101064681370391,0.02454680221903227,-0.019358922027289106,-0.01966150962599773
CXCL13,,-0.007507575782070751,0.07243584135249023,,,-0.008289814930551278,-0.012749551052476719,-0.03467303078819964,
MICA,0.049409442921080196,0.008376268856502571,-0.02815695948143006,0.07969522596004411,-0.030177264946624715,0.020674688592780485,0.046369796542583185,0.03643146144611681,-0.029581731228043518
TG,-0.012653956101612884,0.026144767931686255,,0.009726870383496379,0.11153775332079041,-0.019870251795539133,0.02531600584772356,-0.0174940507081097,-0.026508789013425918
ADA,0.0759418625504897,0.00047973932166895246,0.026808226121017402,0.0822660223706938,0.018252061962994833,-0.047502101505164915,-0.016410298521529188,0.032188369552969734,0.12068698092075376
LAMC3,0.08778387500920183,-0.001991774962410466,0.0012706222838910334,0.15226488490611279,-0.03835759616070094,0.03861393891413179,-0.0156688975887846,0.06779499146418717,0.0831732321037334
CCL7,-0.01577808336601654,,,,,-0.022412739535100572,,,-0.014244063752925116
NGF,0.05011592863255809,,,,,-0.02588491988757729,-0.01603056309033858,-0.03649198220382081,0.08913077942112245
TNFSF15,,,,,,0.05554118080746077,,-0.013199638299676601,0.010524823994736048
HMGB1,0.04345828592724571,0.031367098955916765,0.1113777160829395,0.07907444901676579,0.028432997523510847,0.038202638835088606,0.003418023156385386,0.02845156710886381,0.00025736489467012623
ITGB3BP,-0.02080948142201181,-0.006629831677552421,0.02925967059000096,0.06670110262025357,0.019399042865822627,-0.03325125735169201,0.032679273654400404,0.03427491197756275,0.01500945799339213
AANAT,-0.008087914263903444,,,-0.017452228548981038,-0.01635899113395033,0.0694504952304016,-0.02186672163864639,,-0.015070813459079636
RELN,-0.041393886313750974,-0.0007292388385129245,-0.035160297568884405,-0.04364701883514601,0.05591493054499922,,,-0.015943732590478505,
IL15,0.038479233348738213,-0.022755519815780823,,-0.010592935973791533,-0.015172208176468291,-0.03602213308091234,-0.008758469692499373,0.12440372520321727,0.06968166176262491
UTS2,,,,0.08645902057939842,,-0.01674388464317279,,,
BSG,0.04773060294657485,0.0009959562877478944,0.005136099020659273,-0.001402090738106517,0.03480410372880425,-0.041420502601276124,-0.010682969297938915,-0.044535999169742733,-0.024171287130368667
ADAMTS3,0.028379706277687596,0.00010926563221242715,,0.10707939100548347,0.028193052092932925,-0.006662904248170352,-0.015109609431861652,0.052821942484981635,0.03986531069546669
CD34,0.08236631530031331,-0.010460405847312806,0.06430678299733644,0.08928471787246503,0.005089643458424695,0.04976709909588276,0.1010773026292342,0.08137916538107573,0.06917741439649801
CCL23,,,,-0.0005614172997495986,,,,,
PLAT,0.02941901361449414,-0.024499217491909756,0.10733531082917858,0.13152452569028858,0.023882848140975403,0.03335525700661101,-0.044050579574218936,0.04099911335312492,0.043876345372186654
NTF3,,,,,,0.03641343224803328,0.012283303841804103,0.05054474932563583,
LTA,,-0.018822270400273282,,,0.006815982077485395,,,,0.061719184411207516
CKLF,0.04206814919690305,0.011507648506193022,-0.0038959039625182336,0.13716309742132796,0.02644246755518009,0.023509039000888854,0.056688381028335746,-0.0006576538470593975,0.027520335280196158
CD24,-0.007586404806915806,0.06595711625414559,0.006852267243287352,0.03296376929660375,-0.013384366837733435,0.03392932555410841,-0.002378107225968847,0.05440807809008242,-0.01795543256989196
HSP90AA1,-0.007135618685438517,0.03441352136692071,-0.07489618222258233,-0.11883287739183078,-0.006831201401508219,-0.052128309426843135,-0.08873449208221629,0.02097992067900657,-0.09782428890467848
BMP4,-0.0056878017477652145,0.013128587375822134,0.03380848983471846,-0.03773730242035992,-0.012928290015029563,-0.03639299543498438,0.13395651483576915,-0.04573987472614915,0.014278674361404975
SCGB3A1,-0.015778081788229287,,0.044955928261349,,-0.010586967528337966,-0.034113137068402424,0.09945040675977075,-0.000366931556241997,0.02620601960736539
IGFBP4,0.04020863846938282,0.023030622304289674,0.042831582478067155,0.11007433437646388,-0.03358975079944612,0.09222618333946325,-0.031157579396220672,0.04009900578357178,0.1046969526499398
RSPO4,,0.013924651040820578,,,0.010648379012344908,,,-0.018460467690813387,-0.026751211459934816
LEFTY2,0.12517000433854383,-0.019053436518371474,0.0700349294107806,0.09022090711500004,0.07420042598993724,0.0037089320442304,0.024300208587128176,0.03659025472185942,-0.027782005649131466
PF4,-0.016367227102688807,-0.017121413143161242,,,,,-0.014893312090671502,,-0.020283038996176537
ANGPTL2,0.0007712500659595331,-0.006996859645999827,0.10503333744868519,0.11153370857350885,-0.011207612982448286,0.023334716679711397,0.019600509039647065,0.02630954873406458,0.05644391590599907
LRIG2,-0.017326295094402835,0.057228209365891444,0.04680501169701166,0.01238936354573276,0.038741837557640414,-0.01352968056473261,0.01654675538050152,0.041302533261540535,0.04520247005971664
ICOSLG,0.04506972132786363,0.03904100951030574,0.024390377011760354,0.049461365233346544,0.0036812119862795,0.04372947340073276,0.01909116632638015,0.010750451960376517,0.03286379917235669
WIF1,0.029682633592881383,,0.04371608228888402,-0.08768450803823565,-0.02349365315915045,,,-0.01716079283469864,
NPPC,0.010148270730645271,,0.058644830634928334,-0.02773077985473769,0.05077884145655092,0.01936459052142008,-0.028179144923276025,0.019931637194354427,
LYZ,-0.038083832105474565,0.04701982847588873,0.03551955912350176,0.034011951425552786,-0.013025568676873137,0.07439152649095472,0.03130665127901879,-0.02967667743781333,0.04829132756720662
EREG,,,0.06493655288455441,,,0.042137580220142155,0.021330892329627846,-0.022992823753694432,-0.030632087175048665
SPTAN1,0.031086672511947012,0.028563014400655316,0.11906870424966515,-0.04678077144671163,0.017221459709106445,-0.05661301669262269,0.00762301872643739,0.020937664306585824,0.026944057328489944
PTH2,,,,,,,,0.07158740035421136,
LIPC,-0.0031247255063117756,-0.0005170833737792506,,0.031360057191053295,0.09062228166795966,,,,-0.009547534505667954
COL8A1,-0.021725930452732585,0.03054174498894517,0.012751662842771783,0.002879457934850325,-0.027112759438481845,0.008401431420942244,0.03746620059138674,-0.014913447271486184,-0.0723316895625678
GSTM2,-0.0028910232684322243,0.044573323652235756,-0.012003547588945656,0.01796787310294387,0.018654434696490724,-0.017882481153262623,0.047351892720473014,-0.039192305780104755,0.033447316341973815
SPX,-0.009744027382475704,0.011366314526368868,,-0.06120656299935959,-0.04131328556600413,-0.02259755642878463,0.046794762365325544,-0.003652715368022598,0.004722011888397541
MFGE8,-0.0344919862069477,-0.013971381982491298,0.039806495284545315,0.12085731999698948,-0.015030152336945287,0.00965108608163727,-0.017492424552063193,0.009278646299540746,0.08553717663533915
TGFA,-0.015418709598666555,0.025044532571408165,0.06428997636692173,0.03748095633810657,0.0871961513360962,0.05589944312359982,0.005317055804701952,0.01735248700139206,0.028736020754813747
SLIT2,0.014254997801984234,-0.03730367792938181,0.03779173380470828,-0.006180979970889972,0.024378629808166033,0.028252672571097877,-0.002664705417675883,0.04792042467347205,0.006035325591316058
PLTP,-0.0003576673087280543,-0.018615288216615844,0.0987594929869851,0.12066754787998152,0.0377957613381807,0.007278726173631986,0.020195676961473185,-0.00015268405547734615,0.008903594165742821
APOD,0.0018710507583432883,-0.008909982236118894,0.09166376709233888,0.006004904297625015,-0.008749053943535453,0.0754065064058215,-0.03849241468393835,0.016148768527475686,0.005122261986780732
B2M,0.021934617843063074,-0.03436459199249225,0.13446413000668908,0.11686524417088216,-0.0009941303790620341,0.0811843021895412,0.06927140367636891,0.04426187368074625,0.07920494960150752
OMG,0.03989129344759718,0.04032153647533916,0.09516416350710762,-0.0032513517577036064,-0.0012806484874519203,0.04666715222842589,0.01765976933327901,-0.023161563571785556,-0.006251655622781568
CXCL3,-0.04041837456625967,-0.005603007890369213,-0.017336618760604723,-0.022913941823217376,-0.010926738716254344,-0.00205841717030031,-0.034060559577552066,-0.030499247387858603,0.08259828286157693
CXCL10,-0.00019086475222074916,0.019596527708641728,,0.11593592708256754,-0.017363910149584508,-0.023144028846398306,-0.019976249032468193,0.09188057343446225,0.030339149830262622
RSPO3,0.010188589077316047,,-0.014451062477477867,-0.028657484670954945,-0.01141823136622597,0.016165308690195355,0.016786337498823956,0.005123031100927013,-0.014454939418459621
CORT,0.04533059254741013,0.09999182230148829,0.09876799705511091,-0.019347150519521756,-0.00827033489371781,-0.02555645431588987,-0.015585094133859282,-0.006098931811312885,
NCAN,0.05194257302426229,0.032348957790794365,0.1129490355280465,0.07297209703176925,0.05498471406346645,0.07269255812724792,-0.03496868688108094,0.007013584933899916,0.007421136235131083
PRG4,-0.023728353076745624,,-0.03490978871701115,0.035594953351555145,0.11160318560885807,-0.00697192311694411,0.011503118863119065,-0.007097912588480476,0.020412973987341484
ZG16B,-0.006024682867560797,-0.020602837997981037,,-0.02680275779663327,,,,,0.13925779761534865
TGM2,-0.0002488305380443186,-0.04256355976720917,-0.05642335937075255,0.0694507506672489,0.0007567536899693207,-0.04146006785480342,-0.017516578265937333,-0.004441801956529269,0.09499975755685916
VEGFC,0.07403490059986798,0.02292631253561011,-0.04642387857443883,0.0025488451654057972,-0.013624002990986548,-0.02884390822482926,-0.031226848527225487,0.0065832986698804745,0.026062377117870992
WNT6,0.001131221993031722,-0.0018801696141371117,0.0025648935885297652,0.04044980668688135,0.10100514198939388,-0.02076613370238518,-0.028965594042795036,0.03617009057291028,-0.021767387033707505
NRG4,-0.014532168709720985,,0.041863513844385844,-0.030921321095968773,0.06767221656289987,,,-0.02437752655526736,0.04240136301943025
PMCH,0.022956357412926065,,,,,-0.02278100694530544,0.09011720135458355,-0.014035573300032798,-0.031170344168891535
COL9A1,0.05848434365449323,0.018701269369420345,0.12077542180158399,0.03916220748817063,0.05798506470561181,-0.02351934980842576,0.015165441589602474,-0.03532942836999777,0.04458586632656505
GDF11,-0.020162052233412667,0.02917939254437331,0.11564108344266277,0.11612567236579006,0.025117646384751904,0.01747248682149307,-0.06047142762703396,-0.04700048051564486,0.00902897498516071
RAET1E,,,,,,,,,0.13978296923727104
IL24,,,,,,-0.01698496982608308,-0.014655845801424022,,
SORBS1,0.04523855031170874,-0.0800867336368541,0.07936839277189768,-0.031025251029932654,-0.011338385710357158,0.005428756774376877,0.04251178167462894,0.06528621358431026,0.019144431292126562
DLL1,0.019137746612999953,0.02445060080792973,0.10713025450622753,0.029675405922548595,0.03249378118000846,-0.014014661772612496,0.007484510102267476,0.0010389530417260356,0.05422174315970645
TLN1,0.029669190245564865,0.02428837326182192,0.011432959712716614,0.07173670425774359,0.022116620595090303,0.04132664005311949,0.03386861832876894,-0.021780482866794387,0.034370960888596966
COL2A1,0.02063479391190393,,,0.06357648827205192,-0.011092883089415537,0.024111480756243284,-0.03819761749152864,-0.0044508283228625245,-0.021036822488479816
SHH,,,,0.0657096532595683,-0.010586966602971098,-0.05541630569628535,0.043727588962038974,-0.050810883055638946,-0.03317604188581312
PON2,0.07856502011963283,-0.06180472587760258,0.19821653229781816,0.11512042569079328,0.012830097588071873,0.07241777358745385,0.1075999908503074,-0.003513911361420521,-0.034647731893201195
ICAM5,-0.0181971722129914,-0.0245260525352448,-0.01739276441548898,-0.04477609677656995,0.011227044616788865,0.025072134103209444,0.04676094300468794,0.016984547188723196,-0.031170342857445694
HPX,-0.022190468037787014,,0.02124490937490244,0.051590226749814075,0.012166967697710992,0.0595958846726377,0.010401253479640313,0.00943751071730729,0.042736439621718504
SFRP2,-0.02097700178509262,,,-0.018287461717812963,-0.02076891912715219,0.029234829602360284,0.06213338094471947,0.009345534498628863,0.09290540532513819
CD70,0.017400498530041265,,,,,-0.011423972794770657,-0.0096266462308557,0.006569299537927488,-0.022053624363308
HP,-0.018340495951328924,,0.15049219261614988,0.05087198562083986,-0.017032516000747473,0.06879764580570982,0.019796560231973702,-0.042873118250519184,-0.002712648122991188
CXCL2,0.017773258453389784,-0.021102430735876566,-0.0225404145460151,0.013436070137782322,-0.0047032380043764855,0.03873218327242746,-0.03066095328341363,0.018201852296105086,0.037302458237075925
NPPB,-0.020355252582330497,,-0.055799039468538106,,-0.013624003981899354,-0.04474905532611707,-0.005318204040268254,-0.020977614938758753,-0.0146629278336024
CCK,0.06059808727883878,-0.07460429918999832,0.0842796163242188,-0.03937634310335101,-0.009893171669557147,-0.028032730417461144,0.02076857101157486,0.03096786371800857,0.20110122048017373
SEMA6A,-0.018500043335653502,0.07098572204695452,0.13900182162364383,0.05985584075705702,0.017582897100966555,0.01956455977055783,0.022013225265728305,-0.07068767238067403,-0.007451004075621673
IRAK4,0.07695651343104389,0.0021428258162521827,-0.003901286389828769,0.017924781021015242,0.014857696844452097,0.06515293657788125,0.0195302313884579,0.06469651640041414,0.05317737432727385
GSTP1,0.021593305553622443,0.021574320856546803,0.022331736829427573,0.11496315879098486,0.025166116105430448,0.022592765560859332,0.0830657302845208,0.004332665308762774,0.019351575032906975
VCAM1,-0.035064483164757104,0.0028282542693254032,0.03730970621354301,0.052815693843484696,-0.018745275719990136,0.009290439692940466,-0.04179391045478507,0.010700631010278338,0.020614859058442667
NXPH3,0.08858292160919623,-0.029604194608339643,0.0427725563136504,0.021802871186481946,-0.030226681436514486,-0.015579044015494828,0.012301209568279953,-0.029323834081270667,-0.0018960988729486855
MTMR4,-0.01847675521108328,0.015447946584376973,0.051992813785580495,0.017761139433808398,-0.0045991283355546995,-0.0758923265581546,0.009242975585901914,-0.028788040271563068,0.026516369023430204
LAMC2,-0.015976744867506897,,,,,-0.020881470989353543,-0.019247237888689005,-0.013623713125730803,0.0011951441758971738
IL10,-0.0039032655941376375,-0.027290651054577526,-0.03258076186710792,-0.017350186400826043,-0.012195420497368376,0.003619690987580351,0.1305397059573719,-0.022978491130896908,0.06840229680835616
SEMA4D,0.07128164766572093,0.02512921959619131,0.08278173543470736,-0.05804442585081233,-0.004319198143855516,0.010152427899978474,0.015057033171513265,-0.009328555438661736,0.029256564149983018
TRH,-0.05889799581229727,,-0.024113154027147865,-0.030813118955176508,0.04348823372361119,0.03566670025812741,0.01282574770456751,0.04638222623467084,-0.016423462491189415
SEMA6D,0.041604399911051915,0.05828552053625363,0.13289555506181394,0.05585349265798184,0.03459454914779996,0.04439958777375664,-0.017008257275560473,-5.3141023521370905e-05,0.008210303680521338
CEL,,,0.013199239917038582,,,0.04362007329802546,0.010833561485240688,-0.011429929985616243,-0.007165216012097807
PDCD1LG2,0.007114383232889128,0.024741410319792496,0.0004337999482105104,-0.00406829185036875,-0.020861715328656404,0.021788325109638244,0.02183874270946696,0.01567846405993761,0.034109121137957985
SPINT1,0.015094813072358264,0.023627994396601248,0.10684317971669954,0.04759960556539462,0.000736986532262335,0.04117130621055769,-0.005113388794670833,0.003926512968666242,-0.003938620375643353
CTHRC1,0.03765291672708838,0.017203892154165037,-0.028331170965839772,0.06807866604144273,0.01657975007450196,0.04831339039630739,0.004969773753585693,0.03341359239839914,0.12419206597473048
PODXL,0.016872791074796268,-0.005903716365721623,0.05163668507434187,0.11202480004617094,0.030083753428707664,0.04533043417887466,0.06086589628459598,0.03438680926108682,0.1121711463422964
JAM3,0.007455738055752428,0.0683597789612448,0.10040277243988557,0.09658123001616241,0.06966620668255741,-0.008767831961509933,0.03854057131803234,-0.025301445796393564,-0.0013410928962694945
TGFB2,-0.0097969160477657,0.03984734487329518,0.07489167814619743,0.09280027051114184,-0.03392818463773751,-0.051153915235701695,0.04747809549444517,0.010574069018872123,-0.1055803091712378
COL18A1,0.033279484178384555,-0.035986894952049285,0.13801643997162397,0.13103907227198344,-0.01526345613674947,0.0337687097353512,-0.05755216121793336,0.05087042715695048,0.0779287017144547
NODAL,0.09435240560950407,-0.0011440383077142833,,0.0435001995205989,-0.000525893087888033,0.0978772062652224,-0.01810342193431386,0.07919412574958754,0.014294996708926094
INHBB,0.04438873265780168,-0.01757344179430853,-0.0005049422570772793,0.05642788266321431,-0.031272386866074725,0.020099337113064723,0.03321051747601357,0.02965543946342013,-0.001881439241543405
LCN1,-0.015976748462339544,,,-0.02010831991857166,,0.004300501719938922,-0.017096392232566853,,-0.016608299181584615
ARF4,0.0003459978637902968,-0.01496466179486887,-0.03357239555945192,0.09199755871864095,0.000308825076107279,0.09765499661546621,0.06677109419096791,-0.023615171582051724,0.02515484607836872
CXCL14,-0.07642698551571525,-0.10779566027022183,0.030608673814424756,-0.0029115256918095505,-0.05907130849263743,-0.003266209913209383,-0.011977871615841127,-0.009245084182886904,-0.060108270206060826
LIF,-0.037532473222692535,-0.00851201238318006,0.02096959501535667,0.05505335541414136,-0.022562984546672476,-0.09032276158461236,-0.07533142668638147,-0.006652855503417144,0.03046716358052031
IL17B,,,0.019407747476023925,0.002618676605234782,,-0.02350202775169997,0.004257691528590408,-0.019382641470029216,0.06412377621240162
MMP1,-0.022026586023596657,,-0.041779245140722815,,,-0.03713137416602595,-0.02817914309638452,-0.014035572188501273,0.05197288107339583
MATN1,-0.020977004643712646,,-0.03852069701248637,0.01594261906474119,-0.011092881708959315,-0.008086586974226583,-0.0033681386438695264,0.0542496564984574,0.02108344250975417
ADAM28,-0.017862459675101375,0.06671020191522077,-0.017501670696799074,0.027615535995779456,0.013335514014559399,0.018588877636469554,0.05060242523591689,0.042046323416759145,0.04305190219829028
TCN2,0.030797729975811528,-0.03438293960744506,-0.011742920516937353,0.14007621705625115,-0.026964962841321403,0.07901851834590379,-0.0012360803460264424,0.07373171271653817,0.07502025835207186
THPO,-0.027333905610488367,,,-0.0010921693201375042,-0.01109288298322658,,,-0.01732816181564588,-0.021623017377243484
CUBN,0.03722185475013757,-0.013557402321551478,0.14008077374664796,0.1543021828991739,-0.032446794016329446,-0.016335068230959895,0.04392834603606023,0.028913648722228683,0.06485427637507475
TIMP3,-0.05466427093327488,0.03996566472165933,-0.027773421052296746,0.025231099355716987,-0.014122527050110703,-0.02151383782152106,-0.017197446851197118,0.011322230353429526,0.1024837200959292
PIGF,0.04047166150481721,0.023000338339436533,0.0061430658488917595,0.07682370390309712,-0.032347988678535645,-0.0024593017757210994,0.11686805289630742,0.044423436236172315,0.04048762787835117
CRH,-0.01871866299145708,-0.008590642091111468,,-0.030921308275214818,0.028602639599492177,-0.04591596787299726,-0.03795229576857854,0.026087134000954325,0.008747458074819867
BDNF,0.07460334487603758,-0.020602834070904113,-0.004908015500551531,-0.04141491970843999,-0.012493435302011061,-0.028632911911033697,0.004082449449493256,0.018735881289955965,0.0006970384111008373
CCL5,0.04425802723723376,-0.01472047857583294,,-0.03651089451324966,0.028879869074594843,0.035082475537652064,-0.005938595798144009,-0.03531731173137732,0.1086064608092803
GAD1,0.015698115379678353,0.00969012615762879,0.11398839960231112,-0.043241482522620965,-0.044516514064660145,-0.01618341195468204,0.09754215597615415,-0.02639997895802202,-0.00139458793409408
COL14A1,-0.02865575576603425,-0.02874012835764673,0.07600724274283,0.011130227959487083,-0.027451912321972076,0.008967584550961598,0.028933836628945737,-0.0014258215266789985,0.02880448146485103
HLA-A,-0.035235620917164666,-0.06272741780201788,-0.0011946552212664778,0.1115212664910392,0.045171436959344925,-0.004227970354492853,-0.047594174806024805,0.029442052207967088,0.11378215480290184
CD5L,-0.018718660825850355,0.030482343038761038,,,,,,,
FGF18,-0.016937004761320876,,-0.0014824830180546413,,,0.06974991944401511,0.11686653782806435,-0.00876429087926767,-0.016423463808830925
ADM,-0.004743444597933772,-0.007677707688117162,-0.14772801488085016,0.06356552311279574,0.005253612546713251,-0.04937048209111488,0.053624789924972396,-0.04351370851689626,0.008012796680868376
CCL15,0.13041470457207952,,,,,,,,0.1855908296292067
GNAI2,-0.00041404964848494396,0.008575862289007655,-0.03977554538988948,0.11482188677529416,-0.013034484579872385,0.04265361505160904,0.01778259713972222,-0.050210348665585394,0.015340494314180579
HDC,,,,0.06345851866597954,,,,,0.049572220251627906
COL11A1,-0.06733016953088374,0.029875796774637454,0.0066949377647241995,-0.01533014131283423,-0.011187304580219852,-0.007301440596109335,0.042132620335353435,0.004367302972817689,0.03292642930942521
NUCB2,-0.05729965356765008,0.003781967437415322,-0.05118222389762794,0.05139576131673192,-0.03656714291226998,0.01576429277063402,-0.02350079868655057,-0.002448427256988911,-0.0194466511190123
CXCL1,0.04657527225310873,0.027105375210041704,0.04536867143603497,-0.04344590367393367,-0.015048832299322848,-0.012672285906086083,-0.030584630853848924,-0.03034516401996877,0.08732863199439476
VCAN,-0.04985669407625942,0.04793245722442563,0.15789681558694302,0.033555199107066044,0.0540836923710458,0.021942434722600424,-0.010306827193779657,-0.006371728241552751,-0.026232222763602424
MMP7,-0.012021573717400414,,,0.08752846810325196,0.02223723939304766,-0.013632590609000322,-0.03224507455590891,0.03889393009064739,0.009959907893760986
PTPN6,0.01886053122356805,-0.01816037069876437,0.07515129121342494,0.040977847315225864,-0.032203514056595745,-0.009917296442800613,0.06312471889203791,0.043352620918314995,-0.0049281479877232
PTGS2,-0.06840103688872579,-0.022049748956106546,-0.06517570507825651,-0.05628185731365944,-0.025605080189101802,-0.020078208246448934,-0.04554991909553944,-0.012480167327210174,0.06597539126852135
XCL1,-0.004068398704526115,,,,,,,,
CD58,0.004567890682675527,-0.020495015072576582,0.02312597180646042,0.10210564279497848,0.02530152089200228,0.01594583605509501,0.0507434333055913,-0.016300490868326484,0.061402566074396495
TNFSF14,-0.0034048795481630527,1.5346093286983473e-05,0.1199504841769912,0.022052757589236995,,0.055807604860644046,-0.029094946889364613,-0.02026662963732873,0.06608978934646807
CNTN4,0.06303693735646103,-0.02017161072728158,-0.02772065278227427,-0.05211646999348671,0.004868546106227889,0.044600984790933336,-0.030584454078262935,0.08498958541043872,0.026680560802920625
INSL3,-0.01837523887070526,,,,,-0.024718706367988345,-0.016888275166842524,-0.0012980568309186992,-0.0195033612264716
BTLA,,,,,,,,,-0.01885877512508176
MFNG,0.04629864199394299,0.05071452747785456,0.14437246548471075,0.07949752366171554,-0.013943133934494121,0.017086039595466326,0.004297412500214744,0.016162600029940574,0.03272345881886156
ICAM1,-0.060456647132438805,-0.024472738620921336,0.014372365740984262,0.07863541708147206,0.005604048984169539,-0.03474704540044726,0.044785511373998034,-0.03821130867601244,-0.041843718875599824
PROS1,0.02122017546188725,0.02501523427464698,-0.01127471459606594,0.08942280370545473,-0.01857392381383517,-0.0018361427816440136,0.04246100244467165,-0.0011496017505550995,-0.045684175245384755
CLCF1,-0.05963086855020353,0.0339193495139094,-0.033102822223893824,0.034838952607157754,0.05137108888747975,0.003625363113246257,0.047045972127629995,-0.006111411897577136,-0.00565478087721372
PSAP,-0.022398558214704288,-0.046942034801629874,0.012391763049998726,-0.06864600006588617,-0.025793114190316258,0.01566767286138871,0.010794761917180243,0.0060301925890236165,-0.011263635831735721
EFEMP1,-0.0023422352151394503,0.047083444596690775,0.03061144883610218,0.0316282142267895,-0.04767905757266787,0.030994060572673874,0.15551600973671464,0.039208569288895094,-0.09711005184068355
C1QTNF1,0.0044685064147327635,0.053694764913911584,-0.03699531913081729,0.05592086688088405,0.0051222812858814325,0.026438815447441005,-0.009320243961392834,-0.02848955949644632,0.008407187732346272
