,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF4,-0.008091001722228524,0.006012125577951729,0.06908661310717415,0.018870502083591527,-0.03824160460126478,-0.053631100410473254,0.011446746863876422,-0.08048227728256227,0.03947754145282948,-0.02317658920897973,-0.042138148614357704,-0.01763610610720389,0.046894618251778306,0.16232760660966059,-0.018613097651749167,-0.07484810138522595,0.08470120438688528,0.03339662590743036,-0.023244295976038675,0.042604009805006025,,0.03547629788787164,0.009485843366251773,-0.03505127874831632
RBP4,0.14479095816345472,0.15290706257816905,0.08290693014597403,0.001629432961588545,0.010802554098188965,0.2677311903597975,0.28238617373084335,0.5130106026375673,0.18042839934161,0.12994042522596386,0.39533497447302324,-0.030659174910289428,0.3421641408332815,0.17370493312391044,0.15410312077957453,,0.21045075131476226,0.17805074361338666,0.048685098104401525,0.09474882844137054,0.08690400942185125,0.13044113286615094,0.2949810752472115,0.03120249240770046
DKK3,0.3586093171164521,0.16725293166495292,0.005326269617513895,0.03761661879749437,0.010415478499769199,0.24536899419745878,0.31948414263396296,0.6019932874860934,0.2092677622841567,0.17662361245640926,0.6267364938439566,-0.030706673200199097,0.277414115036349,-0.051957396825826827,0.051069365030114236,-0.028195935176095126,0.14437498137189012,0.09959268261614089,-0.00041495295530038676,0.0688710541207997,0.14198187853508387,0.07320756912408269,0.3756585171067938,0.25432298777773965
COL11A1,,-0.068410703889111,-0.0016489863761301395,-0.00767069663707829,-0.0024498647580328448,-0.11157901055438602,-0.2595063912216638,0.05404481574316873,0.0111251611091457,0.012337839410238272,0.09020408963116511,-0.008489692704638709,-0.03639228118556838,0.03940642137862251,0.1308875615988218,,0.04521557039801967,0.017913594766236846,-0.024505416429335132,-0.0932501120782617,,0.030797926895999413,-0.13281348441402024,-0.0022508428168024133
COL5A1,-0.17863868541540773,-0.12853525132947854,-0.026003978250400787,-0.032825341590680845,-0.061067961912112945,-0.017949795038943762,-0.09887715499470459,-0.18590575559276604,-0.11798003440854274,-0.047569090510010216,-0.15344922747787354,0.03747451807572832,-0.023408955741473385,0.026873452673025378,0.016442386648445488,-0.004802868117435211,-0.14326124004837582,-0.10304278568148381,0.0090087215886912,-0.1372390941300144,0.10982510483381594,-0.15292506812908196,-0.1105481540768,-0.027241892007029315
KISS1,,,0.07136170380949439,,-0.021174691032663367,,,,,,,,-0.05518921216960878,,-0.0304218548994303,,0.033679165609377774,0.02579268345832283,,-0.052447968540633674,,,,
MEGF10,0.2537428677455485,0.11085537171124203,-0.0013873094708978435,-0.01371479108089584,0.07099596024921569,0.04998757467295228,-0.10457179185883529,-0.004227935032095665,0.023325209948582608,-0.04289891219509514,-0.21534473295322698,-0.0214908761234438,0.07085112140085352,0.016221039330206233,-0.026950345922790015,-0.08302316955275454,0.19468930879021237,0.029495963868182463,-0.010009534402789955,0.08613354157878836,0.005406010485715332,0.20916122075995072,0.22917116239099986,-0.0867039510751622
CEACAM1,,0.01327473056398547,0.004341673578991767,,0.014782311540681041,-0.022903767167879608,,-0.11797723213179068,-0.009247529340605153,,,,,,0.042951347404149846,-0.012700850421539324,0.006219186843845249,0.001990663851257619,0.0004773584137925717,0.055762723820523864,,-0.017261257234376458,,
EFEMP2,-0.13744503348766998,-0.08183257037160956,0.008849110031159646,0.0042633740894302725,0.09303051637817043,-0.14452771128144115,-0.10888998894376223,-0.42622423258354764,-0.09101679687719527,0.014852730130436337,-0.11561313402604861,-0.04757588449592097,-0.18752066957636582,0.0897457559272543,0.08525771705579144,-0.05567391538365396,-0.05435913171975963,0.018307685209464852,-0.003127598393468643,-0.05031395227957191,-0.04288700007628135,-0.049871038336624825,-0.08323077215628831,-0.047892502076904084
IGF1,0.1473926842931002,0.017794980064839903,0.007516081921582928,0.06587915990693421,0.03447931602536984,0.062052876574281796,-0.051925567457104076,0.12681132552069166,0.09969857318619368,-0.00924574313889827,-0.07288540779530396,0.04049743583055137,0.04188153993891544,0.08525875649788024,0.0336775042237523,0.07715594105339643,0.1152229972697087,0.06358949046100981,0.04785597338748875,-0.05116881120874027,0.07035502515673919,0.025951624415963048,0.11843596910668765,0.0039056710279543167
COL6A3,-0.05799565932453634,-0.10373910209502779,-0.04209306508891022,0.009502705435336696,-0.062408508285719144,-0.05071628399598128,-0.12213197686098257,0.04332308882936923,-0.012475388694313725,-0.025042944019275596,-0.14137221068763206,0.07517499681139539,-0.007115197727933078,0.1080996810297675,0.011914426488913398,-0.0748785026397145,-0.05705557799755465,-0.024367820470456155,0.05066202178221302,-0.052667220500560136,-0.013125814817039115,-0.15064200250626475,0.027436733343275066,0.005885317917144678
RLN2,,,-0.011533903163900808,0.018153141241113196,-0.06397838857055486,0.016491393340968177,-0.03585208612132627,-0.022084935201788877,-0.05378694937477826,-0.052039225023754555,-0.05668053096640407,,-0.018487803048258807,,-0.03886086404206767,,-0.010658606003327943,,0.04891741737243277,-0.00841476657653788,,0.028660954187180534,0.06183795723423131,
WIF1,0.496885354262144,0.050784105569463674,,0.0034357845856360734,,0.15674244923548494,0.24707457670557317,0.5128461445055641,0.054223949592434574,0.08079070106425766,0.290299982414398,,0.33497086013317706,,,,,,,-0.024522394963465904,0.03317213722334752,,-0.019768736535077866,0.18458479310606912
IL13,,,,,,,,-0.024027273961090875,,,,,-0.012856801322223773,,0.03392442834255136,,,,,,,,,
PLAU,-0.16022186745579045,-0.08821541732509307,0.010104993784282408,0.059236074883482,-0.01685166403033807,-0.11027132163988668,-0.12059564737848577,-0.36196646868346055,-0.20079793939046778,-0.005728495802864437,-0.22343798928891742,0.12061852370004078,-0.1595050059625443,0.1058298011797208,0.08523671531982192,-0.07075318879158594,0.010178587110368122,0.10158122787083329,0.1222049330148293,-0.05589483353143044,-0.09962765853767806,0.0697438869089928,0.015537771335418232,-0.017277067725015274
CXCL12,0.21872694549580968,-0.019692108618461115,-0.01897504897817088,-0.02586606796545946,0.03783324599536712,0.19789804568530991,-0.02585701454479955,0.08304406712661161,0.04593873194331254,-0.08107759037908017,-0.10282466616862651,0.10723987058562232,0.04049499643434334,-0.012788752333591176,0.07004681762696292,-0.04006657726252599,0.0013286948017418546,0.04614155086265637,0.02154672849129647,-0.05516725080859876,0.02996950262604046,-0.08353829974272013,0.14241257058552242,0.029800294881818838
MMP9,-0.01229920408544604,0.0006475626952255825,0.009877663196802814,-0.027102582771963053,-0.04458211924502905,-0.11380090492688735,-0.0598405165305932,-0.28418684314285797,-0.0330407077143368,,-0.0665821670939719,0.2127559396788437,0.0014962634451894646,0.08477296126935732,-0.004142176714084164,-0.05640191630964891,-0.06884933493836895,-0.06817435078444618,-0.05279331728257473,0.007589681596850523,,-0.11105527110879648,-0.05717078770258888,
TNFSF14,0.0408234522285122,0.011435912174215098,-0.00942825550407689,-0.0176459267774123,-0.018242565179898845,-0.08085800401102441,,-0.06072287449891736,-0.040721993835651844,0.00928470331767164,-0.2097148960451427,,,0.0483982579126807,0.08731757201266746,,-0.04630876340223316,-0.014125629419336302,0.028394423948900002,-0.002004103318098613,0.03503295414589836,0.02164239550489432,0.09216860732775643,0.028587659797285035
HBEGF,-0.05276433869955088,-0.044260617115768106,0.03575988214690815,0.02035126541948843,-0.015117799289206974,-0.11723748023246343,-0.19151361136764714,-0.206845816453121,-0.19633060373178057,0.006150557764682021,-0.23621815632677023,0.10157609814759419,-0.023306924816739658,0.12919514223485648,-0.03516846162061553,-0.03203523384336006,0.0581876804418575,-0.014535589879227937,-0.0011575886971317401,-0.034721387162864985,-0.02949044554783325,-0.04888575202175664,-0.1523703968996718,-0.04966891407254717
NUCB2,-0.05216954989106798,0.006243749566783454,0.00076239085639922,0.04624073794051209,-0.027118227734939413,0.03891611032380098,0.1128590963062708,-0.1353686811813054,0.00669773410218031,0.024665264966297378,0.08832793798571326,0.07460798985572957,-0.03515901369395418,0.012375237974582457,0.06626268951335361,-0.025884651523845476,-0.07154784671070742,0.013527039192355397,-0.005323564942642306,-0.04939605030960564,-0.09132501122966483,0.04325373408302616,0.0395972268183356,-0.055164601043659854
VCAN,-0.1313545445224043,0.0016718384819309352,0.026736321262258878,0.0830166311662978,-0.015879638120535673,-0.0936025483756085,-0.29683117721958685,-0.4318521870392661,-0.07494825545851547,-0.0152399804789233,-0.09360478089486823,0.09651383734677502,-0.32017247771706686,-0.16832664016420476,-0.03805491100498441,0.009578929208205966,0.08564435842072714,0.08873603283980294,0.0011381893747829963,-0.05230702575492662,0.0074973215057812966,-0.09128824369668222,-0.030784986297371808,-0.18342915566211485
VEGFC,-0.02386753016732926,-0.010277518202173394,-0.007763923092810537,-0.0017409472880582585,0.017233767544957434,-0.033305374812308226,-0.06056848796605624,-0.009361026194709042,0.0711112146522832,-0.023258358096433136,-0.04297023147914598,0.014202703349978675,-0.03251505664087117,-0.06167707573677546,0.09253289428567678,-0.0008467362914822831,-0.022701887388255033,5.030025815887069e-05,0.024032257792950033,0.00877066570082686,,-0.0209890605021529,-0.102618213401364,
LMAN1,-0.23924968133434077,-0.05955751648758612,-0.013577529134985718,-0.03142927521725895,-0.08371568580761353,-0.10965569297485325,-0.10604716126019371,-0.44559201955667177,-0.014829514105612262,-0.08086602278375372,-0.08799737734236977,-0.03247586930003525,-0.126706092711595,-0.02519909825151722,0.0129134177062749,-0.027486251897420613,-0.15507249540735946,-0.11358400230312793,-0.010899257333340597,-0.05639397781395411,-0.1471327042326008,-0.012851638719626354,-0.13834206661095844,0.0750992380224193
IRAK4,-0.1236310166284945,-0.019290241137508057,-0.020166566589095374,-0.012462982845775595,0.010288316595803561,-0.0593926535949372,-0.12108069997463138,-0.29652148278552726,0.012316441139897678,0.0061877736338241274,-0.13209546014642998,-0.003733462791704045,-0.0248347057259878,0.02176659506161688,-0.05827415974842526,0.10222049434139467,0.024567012316671924,0.0508925147892006,0.0035186613410385205,-0.09496061736244177,-0.0911448991040977,0.08766298225281685,-0.01869227683699669,0.021896826595342967
MICB,-0.10838137068520813,-0.04094797449719575,0.03297189881957389,0.10524485309851811,0.002399213041964398,0.029133572933563258,0.018991818708581815,-0.20399373066378285,-0.07091544258223129,0.007386893284859811,-0.03422727215744089,0.07198647705280313,-0.030931817501479515,0.04373998978397638,0.12988285876172084,-0.06398018975358256,0.08807963340392799,0.07384070619018127,-0.04551579023975018,-0.04102010028868605,,-0.007288498863520321,-0.06523850327239228,0.024915140559015635
COL1A2,0.037162222608703374,-0.13061266710599206,0.005696350635037828,-0.04938558314738224,-0.07149771541186019,-0.049152548960493765,-0.1907647615044795,-0.3790174289482916,-0.07499318394539534,-0.06989891440306487,-0.10540358207844727,0.0007509918310831579,-0.08164818239403068,0.02171165236448142,0.02702233307122182,0.017194598009056646,-0.05047532747310963,-0.07367505011144679,-0.029196892583210732,-0.11711599906371467,0.04862952221499314,-0.22276911838238217,0.07459217017984579,-0.11342966634511671
ICOSLG,-0.10536395112481645,0.007577068600149733,-0.020494803549391694,0.09405811122701793,0.00764642155155039,-0.052499577528116625,-0.09259494461281566,-0.26316621582684224,-0.03529154515107946,-0.017294475852493153,-0.1909719940532425,0.10041441707075573,-0.067139965728958,0.03474157482774855,-0.011655455956175623,-0.04787790345924857,0.062104912630955224,0.10690161998811269,-0.045944553165295166,-0.02175650500996384,-0.06109412334504628,0.05573227156547961,-0.0022115785230384447,0.017003676214426607
GNAS,0.2799229115517448,0.10488894991006269,0.013976232402000641,-0.010966350541415412,0.057139405113152034,0.29170723471601756,0.3615058651257506,0.5986597427504108,0.11549682581882252,0.0982346454825336,0.6318659278088125,-0.06136539403803716,-0.13505227934283767,0.17685198175906747,-0.06054615447375562,0.0022254699463220163,-0.09850926608832833,-0.013849311191503214,0.00048248362981161434,0.09061115836863659,0.1330813681940558,0.1123814450272609,0.3074899487015191,0.175070062815206
C4B,0.05597104515414113,,-0.03707581490982547,,-0.017023175200840165,,,,-0.02537714420676155,,,0.10930138851428398,-0.07299071670736193,-0.03887014515389161,0.07436199403534377,,,,-0.03584300559743122,-0.07677890293153156,-0.010443032153327645,-0.005694818178158713,,
COL2A1,0.07861326933109847,0.0721011847907112,,,,-0.01974829902940345,-0.02254153834999978,-0.04137583691400418,,,,,-0.020179660802795596,,,,-0.05763725282912245,0.039029617764244226,,-0.003066632694005752,,0.0009384967562069888,0.017113095475197362,
GSTM2,-0.014829873159968351,0.04110530729207848,0.044638859161049184,0.05856555929976607,0.01826994932646883,-0.04398107984515058,-0.011257335699169662,-0.11413804521532198,-0.03825272612917093,0.047477464990972267,-0.025255843116389193,0.051578304328109996,-0.015053697374246791,-0.05489956866045343,-0.006494294494660726,0.02825550420060877,0.013030487004677268,0.13591374480307128,0.07079962520418281,-0.0002892877340404844,0.022114873115861845,0.09584819585720537,0.010309627962903897,
NLGN1,-0.028926468386712915,0.04418135710597602,0.04275122538815101,0.05860354985962402,0.005840936451056276,-0.06543534073406729,-0.1046525781652201,-0.1765722681272402,0.02004705121149828,0.02721584359184451,0.1647620854442273,-0.031317838930983555,-0.06577330150863026,0.02980485427628032,0.0353231032119917,0.015142829874040186,0.10412342116196432,0.036616843013004545,0.01829361099699139,0.031196413550232643,-0.10397417529417373,0.10555214092452372,0.018717412276179877,-0.010145347052063458
SCGB3A2,,-0.022598723123101443,,,,,,,,,,,-0.03082373864872225,0.017875443257524225,,,0.007243983753936921,-0.04478138808336734,,0.009558723250850503,,0.049428571448938724,-0.04835771685944221,
LEFTY2,-0.021433509043144186,0.01834221823821158,0.044491800862695954,0.0761694852156324,-0.010087680605438038,-0.0731924291719076,-0.11483924168211437,-0.3159332589546042,-0.06938946634590135,-0.025838620792160163,-0.04989377829400608,-0.027152111381464963,0.013650757656250902,0.01267738559165888,-0.051297508402396774,,-0.01587851504253389,-0.06149043378894546,0.01666926772523744,-0.04422959249226635,0.08120474049707321,0.03821514139350591,0.1521544310064435,
ACE,0.1101283307439467,-0.04061947787640338,0.020350116437467928,0.07538199468467122,-0.011860853507832043,0.052629792766656996,-0.10342386778821755,-0.24500275019991416,-0.07121643479512209,0.014940684132659669,0.01618769189944384,0.15540933571524146,0.038362543760914504,0.054019511975254335,-0.07210602140894394,-0.03548730082639013,0.017177435859904073,0.10727114727385141,-0.047016965054153245,0.02609507220673248,,-0.060265863629643174,0.20109724166712684,0.04883797696147714
RPH3A,0.2792947819431227,0.12356446848271076,0.02822022333222323,0.03839185208042117,0.0531172882729466,0.27784102966450025,0.07817045798102999,0.3930836671000152,0.11558900689402576,0.03106264546771852,0.5185834023496352,,0.05513622181340971,0.1382822099353654,0.1266634337285288,,0.11560026424697767,0.11205727188044579,0.0013387582996792326,0.0830765825777735,0.095535375599239,0.07319159826354231,0.29616238335895056,0.14253068433530308
NCAM1,0.13679615798627387,0.11432247750257205,-0.029723155156114015,0.10673272100544536,0.04409650522301831,0.012494850010790889,-0.04522849850118007,-0.010109414517766943,0.1481694763274913,0.04936226886663611,-0.020136632955083254,0.04472213966828789,-0.04170587516945029,-0.12496353068064917,0.022953293062896455,0.07580749695075137,0.1709217936276633,0.06339167837688679,0.024242450290210608,0.0787530360551616,0.10288337516687461,0.12285756122380892,0.3817773220142852,-0.0504719816388667
GIP,,,,,,,,,,,,0.068526787812974,,,,,,,,,,,,
EFNB2,-0.049991283138658,0.05462171054289714,0.034289715042183484,0.027491770280251245,0.028991576022196375,0.08955668929870193,0.10866652252012884,0.010445345091874805,-0.037301412473705,-0.014921289714530094,0.20991560560168435,0.06933900146499285,0.09971763325255346,0.12471188151398682,0.035509079953764455,0.08690210268654439,0.04783980574692509,0.054892836345291796,0.07120258158596765,0.04738524758720463,0.1805374352286513,0.02258065004383854,-0.06581816258664668,0.13292250018209162
ICAM5,0.4991398695850336,0.1117109576452637,0.03903155561101264,0.016006545266249166,0.049884857340722635,0.3125390514370481,0.08266197369218214,0.2407048118099821,0.0496009467761493,0.078485229584597,0.31237491849283144,-0.02138143246221238,0.19558884350475436,,,,0.017091010284737102,0.12182120458057395,,0.10093040823647315,0.12137688497808785,0.037655584306119955,0.08152109850441758,0.1670393305812133
CCL5,-0.10792364439677635,0.04553673210972725,0.04119249267156949,,-0.011895905069094711,0.01639364173354649,-0.07810958685618784,-0.15061879026459501,-0.006013010446105892,-0.03099184132334982,-0.1438952007740581,0.10675253503224809,0.020655525218750748,-0.005781290537792982,0.022102362506822813,0.005158686803186271,0.024832388278935517,0.0756315653098,-0.029019822039118102,-0.07652559651393048,-0.03612246049423451,0.004672340244815614,-0.006681640473518947,
PSPN,0.0627163128166607,0.03194797039233082,-0.013605971023856158,0.00813220380746118,0.042492345897980885,0.01690115035929382,0.020430713186438253,-0.08330747572267626,-0.022037541573716377,-0.032061990319095277,0.028914054694350162,-0.030186825298514214,0.11613612081544471,0.11387857171346873,0.032835262863784916,0.022905958431852457,0.0040674452938576095,0.07256707166740804,0.016452347097215866,-0.0362262562489927,-0.039511457415270484,0.09695619537614711,0.07194988520550827,0.18541936584883184
PENK,0.4022446782263643,0.11439154380946776,0.00947930716883845,,0.10041631070036044,0.21317199516525237,0.1711547044970446,0.4586226477729562,0.14111083867852636,0.07241499232467898,0.05029114201031434,,0.07684980301791677,0.025874008554829554,,,,,-0.013758623643469728,0.0453593105539735,-0.061767833970977015,0.01777930541534274,0.2083927317829335,0.07461118105802317
EGF,-0.03884694187287545,-0.03772990856925318,0.10360506672458145,,-0.02383964162006309,0.010556341084948698,-0.04118930419519945,-0.17066659668353779,-0.01934756078200598,-0.0008459883203117321,-0.06507934393512817,-0.02907038081686026,0.012262682374189909,-0.036157601075273,0.03213221574266456,0.010096579510624494,0.042255148824959336,-0.005493657680459889,-0.013598499534450043,0.06014752735119746,,0.1479096671797067,-0.0021219260933351774,0.03904971601063951
SERPINC1,,,,,,,,,0.040897999074511394,,,,,,,,,0.05652491793636507,,0.035184752570530824,,,,
UTS2B,0.0032837358902466592,-0.01586996562922066,-0.03828385973476466,,0.00031173626486173954,-0.031895713276073795,-0.048434190603622355,,0.03711001999820148,0.023820787039139826,,,,,,0.07992294385977888,,,,,,0.07118159407395644,,
F10,,,0.016900925269796106,,,0.015359119714035129,0.01203637658135544,-0.08346304945024646,0.08024294288756299,-0.0018387372681905464,0.057790421000733914,0.0853475933304992,,0.05099506860611629,,-0.050027260002513424,,0.008393536815753479,0.13465833602419272,0.06027373569933386,0.05456319553506149,-0.034974059753953526,0.07070606319191029,
FN1,-0.27126731102043233,-0.16735490867307545,-0.011497463709709879,-0.10613488300012411,-0.061634660933777105,-0.2195204354241854,-0.18606643461631525,-0.44507117465583357,-0.1213998105785784,-0.05023055744832162,-0.25190296159226266,-0.0075212932916427075,-0.18889369005328893,0.05290342954419952,4.610088224725148e-05,0.028358163167258848,-0.1800041857355479,-0.201944952055865,0.036307140841187656,-0.15817099528381146,-0.0647602921337656,-0.18480711380806936,-0.07784408495623824,0.00462206866737477
FGF2,-0.20366099937350704,0.06299934393700897,0.048336550055206234,-0.06595110747505305,0.03320601262323338,-0.05967227567854852,-0.03782909493534792,-0.28490051754275225,-0.07871060080424203,-0.015767175312287236,0.07656943928943422,0.03538154319882752,0.038594175837783476,0.03808186347973731,-0.07300200594562005,0.06763957898414547,0.0003854186462545066,0.066912583258539,-0.027386368494597198,-0.02556677762490499,0.03619618734644308,0.1146277183495709,0.0038414581122421946,0.06865645632650823
GDF9,-0.0595936887554165,0.05153853206629604,-0.050008155378906884,-0.014069757763335284,-0.05366468581981864,-0.020395911123076687,-0.041976419323018814,-0.172590586319221,0.009656104023206184,-0.003096982331677477,,0.04431656800611125,-0.027340789119169234,0.16228965503865012,-0.09081847999266474,-0.07323724470676193,0.05964482185956878,0.056156598130561744,-0.025446228951962763,0.05917314870892912,,0.05935461146983967,-0.04379680326825303,-0.06539146198509573
CSF1,-0.22009097672233752,-0.09503099726604633,-0.03227264395674227,0.00766241301231025,-0.02489994020629945,-0.19079318589767336,-0.17179304708445806,-0.31417326318171046,-0.11978219735079802,-0.004884959106220042,-0.22638788579608352,0.12735209135711878,-0.1645600165855024,0.09212666111645385,0.10469484345924364,0.04405061487501035,0.00779582500575326,-0.04894150918810568,0.03846687584467189,-0.06117177003887857,0.0011931468769777868,0.0837637015227659,-0.07138671530726362,-0.1394174992156335
GZMB,,0.0053206802357660555,-0.03228431030952167,-0.0265666084782492,0.0005142885738119112,-0.003639471867057786,0.039797310667915566,,0.040508674556155484,0.019879677767359896,0.052873317388149585,-0.030212930127388845,,,,,-0.024545360709435415,-0.0019958563057965485,,-0.050198493892785204,,-0.03373550342864226,0.22052708000362078,
WNT11,,0.0003069363000445614,,,0.002102508993382474,,,-0.062091096293952784,,0.011966331149153084,,-0.027398594983059295,,,,,0.07055998008920178,0.11395247255202082,,0.08152831740531528,,0.005334289143532,0.030156841505190726,
GDNF,,0.006986214492852734,,-0.03453780402108456,-0.03881148716797968,,-0.11885352540007263,,,,,-0.015195521845691428,-0.02189191483147472,,,-0.0008463663804098315,0.0657292381591563,0.038228413279806986,,-0.008679040200890737,,,,-0.013327977820161489
FASLG,,,,,,,,,,,,,,,,,,,,,,-0.053190151102643406,,
SHBG,-0.006227243582597436,0.030825336250280864,-0.006490439406779662,,-0.008361837738211014,0.008194540650178906,-0.021744511453595693,-0.0719650028541103,0.053491996710867074,0.0030764390986302522,0.06703017066329686,,0.05873835445047194,0.04324461763585676,-0.02791936197335405,0.012653199440284623,0.007635316521988682,0.0022868540399116877,-0.0012121712037472096,-0.014523944951986556,,0.07385669688863535,-0.0077837677922739075,
EFNA5,0.05606582304554429,-0.052237891436205074,-0.01191778246582965,0.009922535308923319,0.013227570762372447,0.14817660505338007,0.07121937587894651,0.23336405835286333,0.1000003268715367,-0.02603614723659938,0.35482948152096644,0.09272093225227897,0.19882999670931326,0.043691576038758034,-0.08120620040919949,-0.06205037447469649,-0.007780028380960511,-0.028070793525264537,0.008931125178752303,0.016635532599913377,0.05244548883004934,0.10263231496067537,0.13880704201771926,0.16213213005713334
THBS1,-0.057795342639500986,-0.0965821128571331,0.024364089577554444,-0.0988529148193612,-0.04102428751053502,-0.1347850995101829,-0.14141996388116104,-0.07223081600839124,-0.184305084546889,0.04216889924302913,-0.17970479290058874,0.03873262158871289,-0.0109374743760092,0.06798664062860853,0.08902646530381035,0.08348793276409569,-0.03688478629817138,-0.004131104965721103,0.010972493369667715,-0.14121561516298878,0.0834603687672331,-0.17242884072392003,-0.06442893717494849,0.023894215343446355
PODXL,0.11120651722562024,-0.03445557728626412,0.02315371663744961,0.0687606062407391,-0.015580926766738626,-0.13068862690657893,-0.23444818000525403,-0.43094799704741427,-0.09351008154384984,0.01823203307178987,0.10077233289029841,0.12505518150531422,-0.07302952192217214,0.07315536709201961,0.02274790754010894,0.09159681942323859,-0.0009307296748859112,0.0719727481289016,0.0049488084836931245,-0.004408455710509534,-0.022675841921436384,-0.03197832973643264,0.05854777959450378,0.09850361580288618
LCN2,0.03649034841112391,,,,-0.010202425293457626,,,,,,,,,,,,-0.02289771708979318,-0.04793084462640911,,,,,,
