,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFNA2,,,,,,,,,,,,,,,,,,0.0010558386476077683,,,,
HBEGF,0.04617325566896164,0.11517230210664833,0.008170127904487005,0.06227111202476503,-0.04758695629400913,0.04466700135906052,0.02329706696734455,0.024846750539157487,0.10699196010363199,0.022926851776591584,-0.017284180637412543,0.0762229531053601,-0.017506586789871673,0.0425039291923907,-0.016159666360743424,0.07911341883043589,-0.02254082112817795,0.027429280004940597,0.0023052600616279575,0.09217952982875621,-0.02185253092060607,0.0558081544410111
CSF3,,-0.0027830262877544237,,,0.17352156507657174,0.04608941999258704,-0.03586851274941387,,-0.026488682414185415,,,,0.09085039103154073,,,,-0.08701065838544172,-0.03875349253142946,,0.08102872240824077,0.015352196867089453,-0.03671746629347945
PI3,,-0.04145717908606281,-0.04548087329065716,,0.006752928816572529,0.015190015898597706,-0.040787444948402675,,-0.049242108814470234,,,,,,-0.06024991321933481,,-0.08184201780988938,-0.03687228569650878,0.08011725326840598,0.10219705481780499,-0.016655140010381052,-0.003626146032900556
PCSK1N,0.09441505074640212,0.10313949268188605,0.013357084148837682,-0.029916304639762664,0.028651726889071284,-0.034139053373482005,0.011787626722034636,-0.03247335414694464,-0.07136066009310789,0.06799924272016707,-0.04511348077593269,-0.046476699997828254,0.0024950426190393153,0.0492050310749325,-0.06863040535005996,0.11102182517291782,-0.06084806864426441,0.03816779448236604,0.12541072911798035,0.02796083202820204,-0.0006459728057481227,-0.046434285293589075
NTS,,,,,,,0.06413772052405406,0.12754007823643793,-0.03954199826702876,0.035873122812853195,0.01825852911855629,0.005088695968312346,,,,,-0.056863289570517,0.004206500885442379,,-0.042251237458702816,0.010403915748819284,
SFRP1,-0.012334212598924017,0.14838276384659965,0.01699006666786473,-0.008136907395740326,,-0.02243398578507443,0.032955228712246626,-0.001765874993628483,0.028702753399296604,0.06307661705219952,0.03334054435084462,0.09408808076771667,0.051409209227827234,0.0911298151362846,0.040009614470870467,0.046236311814299845,-0.02546543596330485,0.029543844664860982,-0.011226801423592924,-0.025585129690560267,-0.0030269203318932254,-0.001772714019258871
CXCL13,,,,0.018414510734627746,0.016401273381379367,,-0.015032359812278637,,,,,,-0.04197357104103535,,,,0.0037405234103412193,0.01337423779004667,,-0.016564454471187613,,0.04631634834447707
MICA,0.08670774670609863,-0.04188213592224672,-0.009608246708271843,-0.04958742027024363,-0.009327618318176183,-0.01601930337216326,-0.011515224053793986,-0.028291257250118617,0.06556140262622606,0.043189544595757905,0.05005706782789817,0.007582106761797933,0.056909400940419685,-0.013556227438373791,-0.016209774223755708,0.023245691765144537,0.017435585971375907,0.017066495621536885,0.0469445375320755,-0.0019707638436211932,0.06620308863427285,0.019002191130652057
TG,0.026437201355333253,-0.05040803848526226,0.03336511195583784,0.005045409417165433,,-0.024209824973663075,-0.009758230065583323,-0.015385189245945763,0.008005735713330903,-0.018821061956714496,0.03136000725288785,,-0.011385398480549673,0.04140185733981634,0.07516813867237607,-0.07027062414472433,-0.009363162681209479,0.01623183492933918,,-0.014585632550423692,0.0033963630041527275,0.050689630107221904
ADA,0.014330510829354413,-0.033402554647710594,0.041400490778947065,0.003523701383550244,-0.04356251568329641,-0.017742212754976942,0.037631655790426266,-0.03005647845640602,0.18024085103133541,0.008818023087585935,-0.03817631500088011,0.005507973332993265,0.022842758486000495,-0.032481142862637064,0.03945418150852122,-0.00015460297608478485,0.0767704143114182,0.1425294093105657,0.056350881184108886,0.023910193246933203,0.08111146328794144,-0.01454545882241387
LAMC3,-0.005216904238822475,0.10991370288250338,0.07310678365552303,-0.0411524814452616,-0.014514934630461706,-0.039314394516586276,0.06374922005950462,-0.0340110244935206,0.2535197393390845,0.0024924692829116713,-0.015441236749524651,0.05176546078269169,0.05995942944705891,0.01644809374783131,0.11948322643550767,0.04221983197253796,0.04628797260070944,0.05680619009807431,0.005756377017638689,0.008728053946077643,-0.042378445738235675,0.06938400214504255
CCL7,,,-0.016993034655030357,,,-0.01750366477521155,-0.019930133729975943,,,,,,,,,,-0.03533600166607051,,,,0.02559421252764316,-0.026905744141835074
NGF,,-0.03643122840916875,-0.06530701621774221,,,-0.0024658735720404727,-0.021273343401991697,-0.014681597110301654,,,,0.007461908190101073,0.004516933701427829,,,0.13849729110981215,0.07127086002844249,-0.009378868298046864,,0.0007295801925944256,-0.01360288751615302,0.06221522092188451
TNFSF15,,-0.003723493952970521,,,,-0.004884607110845542,-0.014756203382308182,-0.017826677583330983,,,,,0.10508397145472452,,,0.05416359403527108,0.0864722169145942,,,0.00045967307713851364,-0.04755346262304842,0.0383339597414403
HMGB1,0.057275683062646195,0.09199267925936414,0.09934973750816976,0.023488633748992384,0.022796397802310436,-0.009482337457538856,-0.015135695610492465,0.0008380935298756838,0.2001264057725336,0.045809535986760165,-0.02561377966881837,0.05190089916570982,0.024144951019128214,0.03855366195061516,0.05200170223856828,0.025433144081869363,0.02064346915426316,-0.015884144575706118,-0.03953552275763941,0.02739695148385159,0.09739203199463513,0.044275941664019096
ITGB3BP,0.04255626192576957,-0.043119281458239955,-0.0030125193363721536,0.013123720922137786,-0.02400036198402664,-0.005464309041159115,-0.06441280005369525,0.025425371364092206,0.16947109248032213,0.04048100946906563,-0.01964446433167158,0.0523218546793276,0.06092061635693039,-0.0028967678701068388,-0.05846582856897808,-0.0708788038224345,0.03479351281642513,0.047838743091742505,0.03125696179969471,0.014531041915435567,0.08031295795162956,0.028807980018431944
AANAT,,0.15798058717426558,-0.051346131041781165,,,0.014499063743851796,-0.013296221753350023,,0.056759525946133725,0.07028521935701551,-0.018308206299326744,-0.02861252398455725,,-0.01914092240427296,-0.048888468967049195,,-0.04599128650370041,-0.05748084238953256,0.08613744393214032,,-0.019658997014711323,0.002504661881257667
RELN,-0.03914770744523568,0.13565520894987193,0.03250321814718305,0.004425286464393045,-0.024863263875097116,0.028223502925862242,0.07277731728491567,0.00012611957891922647,-0.10791207689892471,0.0018974673801908043,-0.02646518008325493,-0.022012128645402237,,0.011312506446741965,,-0.03370530583056763,,,-0.056362994878305164,0.0347501255336504,,0.06774905235870406
IL15,0.009844098898365116,-0.007033219852789065,0.02831341082575305,0.004183013412194192,,-0.020664439618894748,0.0017455470188716424,-0.012684740884276445,0.06432777162950247,0.015684176483192216,-0.043298663742995125,0.006608845121532744,0.057631644402367635,-0.017752320850920822,-0.012140594430165247,0.06423142543441776,-0.04391852721316689,0.01516388975745719,-0.003180697691100289,0.008820495581990244,0.006503057530866334,-0.02403020602701967
UTS2,,,,,,,,,0.016519859371256093,,,,,,0.04010870190748221,,-0.016572804719445874,,,,,
BSG,0.08417243318909033,-0.09086177929918235,0.0344477294953784,0.013425076199600709,0.03985644154392274,-0.05892069627137418,-0.021488650805892913,0.008582757904427522,-0.00646825188181337,-0.0065234936239015155,0.0037773796043940053,-0.06365639601634689,0.011731131934390737,-0.022392329562954873,-0.10524559544858102,0.044320368129595694,0.05283279350313074,0.04604477160589668,0.1497730150396387,0.059414580789315934,0.12487164824770326,0.06619141056699374
ADAMTS3,0.1482492057862858,-0.02765294375298548,0.029536882341542916,0.018943721591769005,,0.030312682273099033,-0.04849732091340683,-0.002189649003979941,0.25612991134261825,0.03005965355042048,-0.023497955132445913,-0.03284624563016425,0.01538964226047393,0.006528963371134752,0.1928717069542512,,0.04082465798058399,0.06363082007714059,0.01525751375175695,-0.008844765325792892,0.09954813603002338,0.019380720625049273
CD34,-0.011174370821876507,0.08810932938540172,0.1094973900431116,-0.0012643064946097576,0.006242249451012264,-0.04926684170302121,0.03828710558821087,-0.02200799769687606,0.12615804737886874,0.03688771984896068,0.006055604614773395,0.03857247878728224,0.032912018266735905,0.02039009675654156,0.01860899098143547,0.03322208581847627,0.07311432052252954,0.08010910685134652,0.060730363427951344,0.03777604902338136,-0.017455981692222327,0.03807953491823421
CCL23,,,,,,,,,0.09228055726404522,,,,,,,,,,,,,
PLAT,0.08184212464740612,0.04744278475736354,0.016620373548500697,-0.015490973040482409,-0.060545445213921974,-0.013269686530579566,-0.053406161497025526,0.02862134451755704,0.19434168338452223,0.0835536771899825,-0.005689645485353819,0.0253088548273639,0.028906551627860794,0.014641549367227799,0.156104915087677,0.08170306000856711,0.07887573392918047,0.08142370530872885,0.08867110377858672,-0.002279663607539293,0.025816371846862904,0.08759272514441807
NTF3,,,,,,,,,,,0.011766639626705334,,-0.04009147518839732,,,,0.010911725193282207,0.08173228035860312,,-0.013029822045073995,,
LTA,,,,-0.017018620939305684,,0.003149779036557291,,,,-0.0037231981655248877,,,,0.05672659997551178,,,,,,,-0.0035770542551273087,
CKLF,0.026842379443284374,0.06044319985194965,0.07014654398414542,-0.022663027848726525,-0.003524296258644978,-0.03058834460553297,-0.07750851814509928,0.012760584881099529,0.19910022876640435,0.01143201241460706,-0.003741359421141588,0.06399041408541095,0.047891114112826066,-0.01613958680884078,0.0832756979210171,0.0008236386260864707,0.098555385454077,0.09985696810032432,0.028525373392330428,0.04730765639940923,0.09596906246510267,0.10018185583293084
APELA,,,,,,,,,,,,,0.010522320854226644,,,,,,,,,
CD24,0.018877604839607445,-0.1885140079326709,-0.016366872804198095,-0.010436132823851944,0.06715495487187981,0.01519304362273497,0.02921454642387058,0.053796517514039396,-0.010409881771518496,-0.0004950455294184046,0.043847520094135554,0.07371919652839787,0.0023493137480375724,-0.04615587549787754,0.028531528033149567,-0.13786864240377206,-0.0038174839283172395,-0.008674504109812693,0.01103495230753806,-0.06281402476493202,0.020008596246880953,-0.08046912282363107
HSP90AA1,0.0053007462827006965,0.01226057933132393,0.023685441643901003,0.028529158919109707,-0.015409246144433184,-3.561565622271415e-05,0.06705147907331534,-0.041833467601833874,-0.26206991921932515,0.03593801236748979,-0.0410504843968092,-0.05231412884860958,-0.017426107843172247,0.032178102283975094,-0.17748561160165463,-0.023045683809278645,-0.12679282485162904,-0.11372973776971179,-0.02002548815340047,0.02759619636420644,-0.0029992253884639783,-0.006389533546748975
BMP4,0.01240297786764467,0.13661152200700816,-0.05201200891337906,0.09153785408478561,-0.02322932764371207,0.021108390111823427,-0.010861985673157746,0.01207372718513293,-0.030381674409145226,-0.02400797943283021,0.028295072357279284,-0.04563759661496582,-0.01821187586435032,-0.015126812770504988,-0.049271301413526765,-0.010038157144547531,-0.011735333454798495,-0.008214354027025266,0.06068966205888876,-0.03527914438996651,0.0322020752709519,0.017083205787062874
SCGB3A1,,,0.03647870365276236,,-0.023599258039913074,,-0.01583415869495154,0.07520638910971791,,,0.03995066816982487,0.03693295803233306,-0.029533279281845983,-0.012387336254246163,-0.03322476187402897,0.16344777998545598,0.032296651518785566,-0.009773017621708605,,-0.030927997747860637,-0.030925227303416052,0.11670808438056389
IGFBP4,-0.013669661276910603,0.03951032130531764,0.016300880395102534,-0.008441538478572107,-0.009921642449780027,-0.0572358322924264,0.003628572397894779,0.05767215740041609,0.22240212219436659,0.025098132752351766,0.0062485010298432815,0.0665137919642659,0.022950987436838134,-0.03773796804709107,0.08821727790768956,0.0791831346166464,0.02704969265069256,-0.02366316576518907,0.09675603298553025,0.07889368774095701,-0.04889812094875327,0.0746566759996584
RSPO4,,-0.030488380145693092,,-0.015391037379209868,,0.053847983012027624,-0.0182751930582213,,,0.012539168734802956,-0.029875168438978136,,,0.029053120368084672,,0.028334051316880795,,,,0.00847392974227815,0.012363615578988527,0.03952700635573086
LEFTY2,0.002747435289628774,0.04387624022327195,0.05009934654293342,-0.017227635497818604,0.00565914808297212,-0.013482406693595801,-0.028365924609531946,0.008478041013428146,0.16378374142615393,-0.007239180677506385,0.0044315477238021286,0.04151557199300481,-0.021281578541202936,-0.02191504454423685,0.06889440809489318,,-0.033793351465809696,0.011743849960310637,0.04742205681233406,-0.023545142777609274,0.05516333510300057,0.026849369133813833
PF4,,,-0.018944232064792343,-0.015480748816809947,,-0.015271602673613818,,,,,,,,,,,,0.04842014669271625,,,0.008670680451818968,-0.037144364478949
ANGPTL2,-0.0651875978976117,0.022826690837054416,0.007086869425457041,0.028409884040735807,0.04486753301336697,0.012381359214145973,-0.06878998634960218,0.032873348276447015,0.2024913969804074,0.008538227661839204,0.05093309091973356,0.05810096299330552,-0.015447208825621651,-0.04186342237459271,0.13493125404517192,0.11064970296908046,0.022018767202800806,0.10339218377585466,0.03896952296585331,0.013191699771044318,0.027445255789652977,0.03786816256510475
LRIG2,0.04619990421225683,0.03821964074746861,-0.0060539888941871095,-0.01514575321810529,0.07394750251250988,0.022131021111474403,-0.06132822461793733,0.021578174104020045,0.07513147360592558,0.004707414821017837,0.05880673717376142,0.04562533641854344,0.023311726624734897,0.03258398560456033,-0.033782719860434116,-0.02646613906043459,0.052001861273832314,0.08995216947434578,-0.04833644169382393,-0.029497217459194484,0.08495779795585477,0.04043898438614093
ICOSLG,0.04109330810705517,0.018658288532704403,-0.0012871423656169328,-0.009192783231325531,-0.027923778228644502,0.018187443644566304,-0.02741525466141023,0.017893459178830923,0.09448867190240724,-0.01634604681742572,-0.006090463604083801,0.06018229990398511,-0.03936227036602065,-0.0034104690033634174,-0.04933211935134449,-0.042832071134726375,-0.036792684507348135,0.1612820744228907,-0.058671942044408114,-0.031351133278272256,-0.006976403204185582,0.0528006005344928
WIF1,,0.14246787632100125,-0.0025095474675489934,,-0.03826889099943519,,0.0631357464454827,-0.04189864649138904,-0.16162691977947552,-0.013965137802144163,0.006680420020015278,0.0026561148771835144,,0.020638250690344445,,,,,,-0.01579632721110874,,-0.0028837369660849265
NPPC,0.01724830885373689,-0.025135747548603864,-0.03223907484607741,,-0.02960722267152216,-0.02369002182212187,-0.007210321448688436,0.006076918080568513,0.00048790585888923183,0.030816535202116642,-0.014048169489650063,-0.050892845025177394,,0.006848281771754443,0.059837569113902825,-0.07522507363140424,-0.011244048828753963,0.015245620895371795,0.022590919068660356,0.0020852224236299166,,-0.012972019909411048
LYZ,-0.062086363092542576,-0.02462301752548641,0.029619785143266218,0.025346918729831247,0.014136435942160639,0.01040893268603948,-0.018719343827984385,-0.03629089880557034,0.14322630933775649,0.06098997807738159,0.0301301711291622,0.038567090849452576,0.07486301182131132,-0.040524418750301716,-0.024441974614562198,0.038595261071518935,0.09850406767181193,0.13806907377089486,0.056539382778809086,0.0352636752631782,-0.0625966835112391,-0.016035515694680796
EREG,,,,,-0.029759592984614017,,-0.025717532778719757,,,,,0.09547652551481814,-0.024885484482335813,,,,-0.037362189258722034,-0.03765483007930854,,0.12094538135735328,-0.045786672163647305,-0.04276416689399275
SPTAN1,0.05398613437075784,0.102757605352087,0.06008519339262176,-0.0324116408264441,-0.034287470960361194,-0.03555576558298879,0.034729277844236635,0.04621414869399159,-0.04578747265860107,0.05043308027580639,0.019133803223324617,-0.10576644670504233,0.038931365136166546,0.02426012079996681,0.007742590264695573,0.002139836520872738,-0.033178106065068526,0.0033500927599983427,0.04391976571852693,-0.02142015154220257,0.036757902122257685,0.03969613031731045
PTH2,,,,,,,,,,,,,,,,,,,,0.011609797541218651,,
LIPC,0.028386159938887313,0.06172988086331636,-0.04605945155308324,-0.02329935433131584,,0.015306681726771115,0.06300084354075046,-0.0196707805742522,0.010796703530390708,0.009411770085351488,,-0.03415574729912786,-0.018063967087828658,0.05504118830457343,-0.048575055265285785,0.033750325337683046,,,0.010611387394148087,,-0.012684491032377105,-0.02998955555753139
COL8A1,0.029636639967364733,-0.06556048309635382,0.005229809625969798,-0.03739460659212287,-0.027564855246612476,-0.019402136323357546,-0.04911750413766203,0.04471691774472675,0.04489342184271739,0.01357099478815251,0.01840261890251404,0.09935882150412544,0.016636408375862794,-0.025246227465448284,0.08667786697446417,-0.05400408412714385,0.07198003663009064,0.07702806815183559,0.07620361343537044,0.0634249282576156,-0.04102084962464705,0.04969277102682431
GSTM2,0.08007795517655669,-0.007765476495780461,0.0003799863727256564,-0.013858122065233102,-0.03673751563098938,-0.007015392514919787,-0.0042130800943155555,-0.01072665645113962,0.11937955427864182,-0.048714628630214085,0.037715006908089606,-0.0026301021177421876,-0.027021133371589796,0.014786542129971735,-0.006661415261755071,-0.0342476616442097,0.05431934972458819,-0.027756956985062187,-0.04441025443624565,-0.04295142354940759,0.02945042728896673,0.012992285680775524
IL4,,,,,,,,,,,,,,,0.0033843111561626337,,,,,,,
SPX,-0.009197568999371368,0.09681507168216039,-0.027895885717908075,-0.010829927312688588,,-0.04497041915079453,0.06444061655470512,-0.04327725308942582,-0.05428363860797355,-0.02482999824404225,-0.018258706058211845,-0.0632096966526131,,0.010903543679786824,,,0.027366760193336177,-0.04860961398936565,-0.11150171822588183,-0.01974412183916662,0.07953853370105089,0.052791795715219365
MFGE8,0.07252161185320324,-0.15346702603022075,0.01642680955896727,0.027336040287286797,-0.00876138544702384,0.02165238142035363,0.04472482478172352,-0.052298682831831325,0.09963601530315198,0.030202857235427358,-0.0403019241645863,0.02120500439416314,0.043927969023660834,0.0056339469756871855,0.06483976610641405,0.03306110049733873,0.06623935018444942,0.03678038778380672,0.03341577638888658,0.048269799085696376,0.025978434049998902,0.05384166579135859
TGFA,-0.0503423386310616,-0.18605247444638723,0.0018807208089806158,0.012504126996319911,0.029237851985052635,0.005061574606964212,-0.08315844044542228,-0.03886138237833022,0.06244558967963656,0.021986048912884523,-0.01931711766629291,-0.0013976657556400039,0.02494394460572017,0.047981101280763556,-0.1312095138880564,-0.04765032382272451,-0.02420094005706116,0.09007298615337093,-0.01928118937983887,-0.018267041264744866,0.050375932997057754,0.07090438128613648
SLIT2,-0.02916012898435053,0.1470400429221604,0.058730258365938426,0.02775906248599005,0.011925624475434193,0.04259193362949666,0.05386479856930071,-0.0373562270949901,-0.11729807536450049,0.027681006829032535,0.031151706056393644,-0.048515231053072275,0.03975364975619483,0.05148959309342872,-0.047331751568013246,0.25551194199400407,0.05054199284747158,0.04593867193944954,0.003140224760642624,0.007128727063872013,-0.03098611454212415,0.02034408475985923
PLTP,-0.025678467003965245,-0.008990033240367066,0.016741601873380113,0.017967727793759884,0.01829561734630459,-0.06392450427624949,-0.004931298754114668,0.0851340413747962,0.20529786775143669,0.013904220208496814,0.023677257788761633,0.08494047693162884,0.07146770210887549,-0.04606642418322738,0.08821837104315705,0.012287459455275342,0.105970808144188,0.0031876049919075168,0.1175503390243051,0.06017075144887161,-0.03705366371736851,0.05241905713445572
