,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
COL4A4,-0.019954330614850867,0.1100636015919232,0.05577499271227208,0.02671947612524476,-0.03301214215083188,-0.030259932000385556,0.03833397635554554,0.17118050184789763,-0.014812511451310989,0.05276086291431204,,,,0.059756103705444104,0.04427976933624238,-0.04045198667280558,0.036434107650033,-0.041845493468885865
TAC1,0.09003847750133799,-0.018016014067638978,0.01600015268804155,-0.02175874957503634,0.11235011570852226,-0.049420987372558,-0.038100977207307915,-0.08558335509864361,-0.07429083199745788,0.00982176588543235,0.05940793821996749,,,,,,-0.012982723559649464,0.00930641572835649
RARRES2,-0.06775562291605833,0.03364779457565183,-0.03209120195050968,0.013978058137356579,-0.08434497770698071,0.03748973950940021,-0.02104083590869877,0.009760376460156891,0.05621928763196126,-0.01929646022038739,-0.03309126276419573,0.0011842660106520363,0.08340364584552433,-0.04470091008361936,-0.037567814776602586,0.04103423415593274,-0.005437274328895187,0.05284882111801179
FGF7,0.009059194287585786,-0.029277996377466843,,-0.019489733938295496,-0.03925723119363443,-0.016906952002729504,-0.01954640924698773,0.09435816421179488,-0.012489650142526044,-0.02144605555481845,-0.026944929374230618,0.004813599407936845,0.10959123804484878,0.039119478929648455,0.024101790917321182,-0.0274352040764971,0.08123021316165717,-0.013879617564867752
EFNA2,,,,,,,,,,,,,,,-0.023592419527119768,,,
HBEGF,-0.035491195906584214,0.022912085144399966,-0.01718010400820685,0.04389859835706042,0.04835753878182065,-0.049244476801808226,0.00889596143302257,0.11450793726906791,0.06266366050132573,0.05238112949807739,-0.05464506230843505,-0.007235963702034346,-0.17312972620531789,0.013405182975526907,0.010551947566432697,0.05487970572072947,0.030728308794816552,0.06397593535669437
CSF3,,-0.002851754822418538,,,0.06873205968859343,0.0031573479634030136,-0.002172199153479151,,-0.015671352010045183,,,-0.0252186739203209,,-0.03213442126039764,-0.02809069835978927,,0.035168165296755954,0.1496614965097264
PI3,,-0.04253727148285345,-0.033577567669435524,,-0.054744294259436006,0.06534687630722263,0.0038340467596530143,,-0.017646149202768985,,,,-0.04893615920767062,-0.05185209278083546,-0.05124014625987644,-0.022312472494524317,-0.04934251057990101,-0.001998603426195772
PCSK1N,-0.10704649488950506,0.06694951937301243,0.01666962071947469,-0.00921675279106035,0.08809866552669125,0.01047631305903039,0.0235116652892002,0.009642827836191172,-0.028212215684656636,0.028384101123901363,-0.0323000324262579,-0.03352944620855635,-0.16049313457118095,-0.04845386210312743,-0.03859723182325476,-0.020733754260087427,0.03865529440438916,-0.018316699517692752
NTS,,,,,,,0.09012414329250382,-0.01681240056326466,0.0011045752573862469,-0.018775473414429384,-0.02206614527781509,,,-0.046473693812124725,0.0001080383134479203,,-0.033631248343743446,
SFRP1,-0.025069934831800967,0.06591467444823723,0.0031725265322513577,0.02371172416712406,,0.027366956891310357,-0.019131991556529036,0.00845119061825824,-0.04110622014073191,-0.01859860094908714,-0.03411913058113479,0.021179377756133048,0.017313074743627567,0.03071071297666025,0.00967162317651136,-0.0008353542442968466,-0.020434236411900595,0.003278947041299357
CXCL13,,,,-0.029152184028328837,-0.016778593714576358,,-0.01896004795921346,,,,,-0.030991434832226637,,0.02381564723766281,-0.0019574639385386214,,,-0.007654707353881813
MICA,-0.03845965098762155,0.05095339802670286,-0.04544303268698712,-0.02622563321331117,0.017695706259352326,0.0228010643971501,0.020080932457850816,0.029471883456974827,-0.05850834964977982,-0.014742647789175499,0.03500783210240827,0.012298098801261908,0.007309515019450067,0.03738047480307238,0.02448354204521813,0.054770873896976935,0.082653748423801,-0.020913792573903484
TG,-0.019954326118065635,0.05402659218418059,0.021295855904440934,0.003328757090464344,,-0.02569302600723507,-0.002010572322498629,-0.019405942221978417,-0.018913919791988885,-0.01585967376764452,,0.013598245840879278,-0.024249092749471565,0.00806824311635486,-0.03540000644397195,,0.012878307912764326,-0.039345441360119165
ADA,-0.03202417677902101,0.0320837199863321,-0.058421321658037456,-0.014182730348125252,0.001915880015879018,-0.0017807483693066293,0.0028303980880145002,0.092290809621464,0.036657259133206624,-0.010301682918511164,0.01151502157236103,0.026070670094924267,0.005578259530532489,0.04571266805705148,0.025287034905460734,0.011489523328331927,0.0872780617541469,0.014340079492996092
LAMC3,0.017083056859154882,-0.005053456020899834,-0.04400729695221639,-0.004255274565607885,0.17666300973766855,0.00520360722463169,0.0292525683910576,0.07812118612030532,0.019687900793083107,0.0776686962319861,0.051452930316471815,0.02800757340049964,0.08049758724270664,0.020614752015637852,0.05118933199202146,-0.014053373583895181,-0.0304366031093988,0.030117587128652805
CCL7,,,-0.020301628938545778,,,0.07789224182364657,0.004109374166594029,,,,,,,0.0002080095767515795,,,-0.023798469559679264,0.07013625908079965
NGF,,-0.020687080125980778,-0.03485688872714094,,,-0.015042785031135927,-0.026831689514584606,-0.018518473883833278,,,-0.02206615980690769,-0.02181460343548003,,0.05374163777559131,0.08233662178162825,,-0.04725934935198498,-0.029631414254790347
TNFSF15,,0.019840010045308838,,,,0.034363227431608724,-0.018611736767765775,-0.022485487156625024,,,,-0.016059747241773788,,-0.029107256534672978,,,0.04961887165496836,-0.028608559210183588
HMGB1,0.045478040684639516,0.03067652795775678,-0.012853421046737605,0.033088046836231955,0.075100210819169,-0.02084751573688861,-0.015977629066211894,0.059846497406856575,0.07415656704868215,0.006660290313949448,-0.010552869747347314,0.028452196685728643,-0.07980366442079888,-0.019506430789669033,-0.0010148435616321601,0.03394930085274842,-0.011727869651857268,-0.01466762997162774
ITGB3BP,-0.07675942580204344,-0.019188093112272677,-0.00912768084997161,-0.03733144192697804,-0.05448232853540902,0.006812497799220987,-0.03989802420388592,0.0806828673561258,0.009951543057139557,-0.04089499901740295,0.04689767310386638,0.012459984219020224,-0.02403812875141327,-0.019906670895529832,0.02633013387992102,0.04220883916201497,0.0318930200669378,-0.002988279495527751
AANAT,,-0.037078320092258574,0.01591787408331082,,,-0.01882151235803382,-0.01677028791673397,,-0.014135983609944001,-0.014262697303464704,-0.020745435404688393,,-0.06954957611461514,-0.026193044362092036,0.037025659360329054,-0.032483242787562205,-0.00793712119955892,0.05151475968688123
RELN,-0.016542665384009878,-0.035669000030352296,0.0009945215686731825,-0.0001905567784865856,0.05150175840583214,-0.032669930469177946,-0.03552342789150852,0.009738269154808434,-0.04147941121844619,0.03628811822112009,-0.007152255919868815,,,,,0.011887122542214842,,0.07891015792897826
IL15,0.06407791566380654,0.042967324851624966,-0.03951305069847818,-0.020885177316583067,,-0.050230278496525456,0.029269816581533756,-0.01599976085870396,0.018678637157267065,0.02540626682483367,-0.04251203096353032,-0.01449576480913944,0.055639592427352356,0.13469526852915958,0.051121802449384454,0.05190479938354056,0.031006226434423894,0.014478773000996743
UTS2,,,,,,,,,-0.02779683901297884,,,,-0.011089850567630948,-0.022305294280068482,,,,
BSG,-0.008477437689212828,-0.003302901571974718,0.00778072597585683,-0.005747891040844271,0.0951414978628298,0.0520924802370491,0.003308521184892438,0.06126502091287665,-0.029115162058605183,0.02132404154236236,-0.010921373179032886,-0.04517720871752921,0.02561316707041569,0.05176190901053545,0.04272925942288397,0.0076469864904449465,0.08160258317688412,0.044046656825003
ADAMTS3,-0.023704030238494513,-0.0018776629069121834,-0.049291604687519315,0.08055676411070017,,0.026598817194588526,-0.012445755669589395,-0.02577098621401657,0.010907097737260507,0.01765952493012097,-0.033312294618004314,-0.006835866271582363,0.026762625077516238,-0.0009119152116159877,-0.04426774433386,-0.05033064694057684,0.04538974983279144,-0.06220690577616697
CD34,-0.025777841197285472,-0.06509260639935825,-0.05530446581899693,-0.004140248669862566,0.14661844967110707,0.028062609222533407,0.022101986239864365,0.046335282111255774,-0.07270031768971709,0.04879409585152967,0.015592477618595753,0.008475485428240403,0.01754185043274764,-0.029202924800076992,0.04367390676326995,-0.01643805502953521,0.0065453099460228365,0.04456444020414738
CCL23,,,,,,,,,-0.016084505408412386,,,,,,,,,
PLAT,0.00692027661249169,0.049473071167725785,0.001762198684917089,-0.008205218593806279,0.06347716912193431,-0.04017875139224828,0.0181326398180022,0.0929641263585185,0.12094746487326859,0.009378673546668938,0.04364022709719412,0.04429258709707426,0.00540969288554317,0.06896354678064288,0.04445277859682471,-0.011512076767413245,0.04494680548515118,-0.02897894355367268
NTF3,,,,,,,,,,,,-0.00929880164121254,,0.12189355441426775,0.033038546757269534,,,
LTA,,,,-0.012055894419322201,,-0.023808389936075217,,,,-0.013736463908757535,,,,,,,-0.033888180101045766,
CKLF,0.08788923523275159,0.06000625420896832,-0.03758503685552224,0.00048627966116052894,0.028353432397124168,-0.015241345664899432,0.02378564620278891,0.10889555726940499,0.07912618869392321,0.011817906229906786,0.006804978204959874,0.0036646420081379184,0.014884497545797057,0.01682451803108099,0.046967316045489156,-0.05968072415974164,0.04261639430252194,0.06630593396451583
APELA,,,,,,,,,,,,-0.015955404160440476,,,,,,
CD24,-0.021625284454665397,-0.042151444261377145,-0.05055403882835829,0.03551479539726982,0.022313949167959823,-0.020872480719525875,0.034227411751627794,0.06641009730385854,-0.04507087784124444,-0.016525336538565864,0.017623437204950996,0.048303875331604046,0.004878043723286316,0.0011894809183750706,0.012143505814649971,-0.04917029578662025,0.06295212378017417,0.03165838083666744
HSP90AA1,-0.009785104666626295,-0.014372293522181032,-0.0006726942322414993,0.08895369579797467,-0.0617468419203269,-0.0032439259920662386,-0.047673299338752244,-0.08930868069528347,-0.0547387720038973,-0.05061881366444712,-0.010223143207624758,0.023251712519835932,-0.023264700896564287,-0.1499312092313257,-0.112652490884828,0.059416347158049464,-0.04180384538949049,-0.03453913362822795
BMP4,-0.020535898452470287,-0.004237374614994332,-0.003054791928809652,-0.01277995480108103,-0.024542832266522492,0.05235450557435197,0.015934081254700787,0.17284797714605804,-0.04329900000491528,-0.03940016752775393,0.11875424303377821,-0.0044039530485650595,0.12633553511428466,0.03525590735016445,0.03190976092300726,-0.04722436833971107,0.10295130239426645,-0.05884359606515098
SCGB3A1,,,-0.020301626908410007,,-0.024699359424103926,,-0.01997134262345537,-0.020423977712923706,,,-0.036517771880851035,-0.0110362802548641,0.039808135517024584,-0.04544366957504585,-0.008065663478605252,,0.0356548016595268,0.029651013649063418
IGFBP4,-0.007378869296487942,0.07308295448884275,-0.07180823655970188,-0.05834383443353828,0.027111147925091957,0.02560148572299597,-0.030758664900823195,0.11009776580083322,0.021269077735286798,0.026588312891504085,-0.014733103771551978,0.03359805126398221,-0.07123562863192366,-0.008375950043328112,-0.03623293915349185,0.042827109688795564,-0.00885725249163141,0.022262832928976184
RSPO4,,0.0884280956536445,,-0.019489730238170747,,-0.028642876133002624,-0.023050175832322477,,,-0.01597634378052218,,,,,,,-0.005530613479265222,-0.033890233808916
LEFTY2,-0.01975703214128628,0.11171331570383926,0.025865974231458755,-0.01220395914551357,0.09092678877092362,-0.028091914916762207,-0.02537939515633202,0.07941648672467316,0.0018271217734559168,-0.007319169698751051,-0.02206615980690769,0.0036409301975137663,-0.005620218158692142,-0.02534524172986127,-0.02712704367330137,0.021828780939967773,0.1085605859965944,0.0910672718475539
PF4,,,-0.0049501651829576354,-0.010966474541803974,,-0.016207208647405276,,,,,,,,,0.01644524551998373,,-0.020584593304959372,-0.02654813781086236
ANGPTL2,-0.025475184252590686,-0.01681069530472811,-0.03245503378160018,0.04578016886510724,0.012083690920121569,-0.06764224161712333,0.01981722805750362,0.15860949791245338,-0.004960473023394667,-0.008429742654854846,0.020179111292009826,-0.10948597508315572,0.055022476921977,0.07521604546977281,0.07646821682224822,0.033471729511990574,0.02085021681107597,0.03769835476642691
LRIG2,0.029810318873948683,-0.02476549895695623,-0.017976016315060645,0.01922786959312846,0.02787545950702505,0.022780323705150894,-0.016029851839083984,0.05798838158427987,0.025094910269967335,-0.005275206582518722,-0.029877214783132832,0.0645697238423162,0.01693495844647835,0.04964040159443472,-0.002617969839766505,0.0053655860997013196,0.045335946623765354,0.030668049723328514
ICOSLG,0.026380845056521846,0.051858541890662184,-0.021703257284275475,0.009860572713994264,0.04946183025659049,-0.004496986819510294,0.004366045007316852,0.03294570785542462,0.08086424132116475,-0.0053413917024833476,0.046132675830953554,0.01879379519721307,0.05737870754030359,0.06866774029164512,0.05576918445961195,0.007595985713691967,0.032784294064491584,0.008908319383440059
WIF1,,0.02685286869616667,0.07104631491817232,,-0.04005283098130771,,0.047222001266033396,-0.11738383741953202,-0.05339317627008273,-0.012328566084821505,0.017423181386117488,,,,,,,-0.038141036391123165
NPPC,-0.027338286509215493,0.07814411934412324,0.02067734901465882,,-0.030987390920367168,-0.025141377413917285,-0.04020925571478951,-0.002128395834632468,0.024596377797407972,-0.012680188854641347,0.0648404620237368,,-0.037791703438645505,0.1052231156246749,-0.040914220156042076,-0.03081712403853233,,-0.0059033018844535535
LYZ,0.012574952196440236,-0.006542327931758713,-0.023036172556363702,0.0044262198404041485,0.00029617547794124336,-0.036901738093788855,0.05663844109159925,0.07080379786578415,0.001745282248981444,-0.00355229941146722,-0.024849172226016448,-0.00013093472327197414,0.03400245528878293,-0.020491903904217835,0.004047532433635728,0.05156705988532824,-0.022628132229296757,-0.0027896215821660644
EREG,,,,,0.0033436439427064124,,0.011495238081436166,,,,-0.022699629862896243,-0.021233640756441192,,0.0048537650859489506,0.09094307680364898,,0.12483895096251234,-0.030564771049235637
SPTAN1,-0.04440501361358835,0.0257199285257117,-0.035210292824521476,-0.011688792545006089,0.041807611511045645,-0.031204182423179048,0.0010260776960896725,-0.05133988216230931,-0.10823726236377937,0.03289283349960757,0.037721141234314616,0.016215628341726317,-0.009771104290436015,0.010039082296765759,-0.021782422390840356,-0.04409009732199874,-0.003051836237697999,-0.06344234969556467
LIPC,-0.025547510739143464,-0.017672293954666164,0.0005918735451959476,-0.016505130283968886,,-0.02912556100938204,0.12841099519694923,-0.02481152653911913,-0.036972467117460855,-0.011373609609843965,0.030790976895209998,-0.02654994010553235,-0.010637681023458016,,,-0.011558886570448111,0.016826079565840195,-0.029226967745788097
COL8A1,0.10815817140334043,0.01265491591968576,0.017931282977910627,0.03714005257299375,0.006361850570515675,0.018934491572533876,0.06702734077627695,0.0788530264158803,-0.031850747132642146,0.007321103271003989,0.03461779242905639,-0.042466539917261716,-0.08908392584535342,0.08403519807767816,0.011837225953823225,-0.0045677383372596915,-0.006021207116828978,0.04122419299393037
GSTM2,0.02985539900220778,0.028397183323965097,0.01607418839391743,0.004016853987196827,-0.03845006912436748,-0.05331456133968579,-0.027708735167769203,-0.01352995221561419,0.04524517024155595,-0.02214745247122534,-0.03610404095835887,0.0072401061225873566,-0.03230015143602252,0.018709841422179397,0.004281003074040744,0.030341807448358984,0.049788755360050674,-0.0016008149396977958
IL4,,,,,,,,,,,,,-0.027035730687894468,,,,,
SPX,0.02253905073352728,0.014058130533552149,-0.04169925393051438,0.0011185004327060107,,-0.041355889028440326,0.010569031505620077,-0.06382064318327364,-0.02020584553639445,-0.019110295054099398,-0.07596480633545648,,,0.031149696262542548,0.0497050710521736,0.0009618912350355407,0.06652824953876259,0.033011217902712324
MFGE8,-0.05563348534971153,-0.02417455847584048,-0.059056221575822625,-0.036409594518321695,0.0920543789360586,-0.016759794120535416,0.05716238365678416,0.09708021277521033,0.0019381557218670316,0.02362121211781024,0.006640557063370774,0.051918695674138926,0.006616054928670611,-0.01979005387876286,-0.009477389110143331,0.016411646553260214,0.00506247864359531,0.05729577464328864
TGFA,-0.03610170924582488,-0.013588436877665004,0.08963644098809775,-0.030158447259947332,0.0459904685253543,-0.011383608069692333,0.023672692779447873,0.1023506924380024,0.027682921912141865,-0.006911626288283751,-0.012409815996446198,-0.028616400382041822,0.015842799284660477,0.033392489292925695,-0.0026677973209255274,-0.0253038148952066,0.053848128734859835,0.00022483211633620326
SLIT2,-0.02053589516641857,-0.03959492226153447,-0.009893490196129786,0.03823224585286777,0.03816028961507742,-0.05516093628631271,-0.01665576560590994,0.0736598493615334,-0.046971708100957625,-0.025377371629259467,-0.025749924652975462,-0.03516848377788247,0.14230886938181408,-0.020066379140349137,0.05315307796940716,0.04635733333996938,-0.06562296935621406,0.021428928562619343
PLTP,-0.09415773900218706,0.06888084654230811,0.010187083808122109,0.01050048083646538,0.02376388007239118,0.043091600381929614,0.016617870543128903,0.07813988960015777,0.06879030307766389,-0.013252562032004572,0.059293004429921074,-0.019990882641319055,-0.01301659977481412,0.0003060106297846352,-0.009571806199181748,0.05913760130265865,-0.04810819771419941,0.05398213873367894
APOD,0.019755203310128804,0.03370770273728551,0.050210325062834266,-0.018675600172784385,0.06027464572481929,-0.007358214169526189,0.04748354505028398,0.022082368955250623,0.08574786505804355,-0.023880253373735106,-0.0369871209184166,-0.040887016379111796,0.058522571328238945,0.1431913327183197,0.047491854116695126,0.009858320676007152,-0.1358225228339891,-0.07078241867088136
B2M,0.032042135302321625,0.040598509228414036,-0.02601383504550139,-0.018661858212008706,0.07109391957194632,-0.014573406988706185,0.0007024936462951359,0.08584056726036812,0.04476620078717267,0.017674860507376475,0.023445114973756266,0.026738359765663335,-0.015959989086884004,0.09962747268045616,0.062439255231650385,0.02426366937948529,-0.04787923723195117,-0.028238613532082176
OMG,0.008744438173210805,0.12482041913088285,-0.038299094388541406,0.035114303569718806,0.070412869413106,-0.07473343030101794,0.03204247148875795,-0.00025100643948289155,0.028232341163961037,-0.02985464247331847,-0.004047340258151421,-0.013447381356971067,-0.049269705392296144,0.10105286794818352,0.0975921683552929,-0.02701296149217917,0.06912001094880904,-0.06739336351477827
CXCL3,-0.01606928211081328,-0.027003242052549385,0.05825469376897374,-0.0225460279981638,-0.006202147179689645,-0.010113750953854406,-0.04381927214659075,,0.06511073746209382,-0.025248579952289105,0.03935408323431189,-0.003547048449536725,0.0062808516040681606,-0.06021936048813971,0.013846932741538627,-0.022874715214159593,-0.03846769380932842,-0.003349230027534939
CXCL10,-0.044958156286056976,0.00990157965629212,-0.0034969641782788886,0.0018195338484697098,,-0.011624457587602567,-0.04569951285282212,-0.02186986051323393,0.0616697726914093,-0.02755563190135685,0.06843449472282884,0.12739692474773895,0.017624833150876474,0.027577916508047293,0.03153507677799906,-0.014224296547476877,-0.013013212741831901,-0.007784326982030236
RSPO3,,,0.07445594706833943,,0.1607773786032801,-0.01882151096733715,-0.02231635028845593,-0.025732105629118734,-0.023212034639237673,-0.02412985223294111,-0.0002640891970419152,,,0.026669819577466468,0.0013462030519809278,,0.011466302095856471,-0.014039347568715378
CORT,0.003441095361275487,0.013045186315203168,-0.02173932892054157,0.06348382814502397,0.09488405501630909,-0.012994670717949306,0.0436812663642203,0.03932657689535955,-0.04017362646316172,0.00442433733471104,0.029793832143074843,,,-0.0340449212604604,0.05094501386711738,,,
NCAN,0.005526318653036865,0.09719165881620309,-0.016448595781788946,-0.03193595880588382,0.057115870675276306,0.026006613409871652,0.02809030705012862,0.05909856130231662,0.0511048647790848,-0.0201981120609734,-0.017191726555761483,,0.0010223053670479617,0.059164627719091596,0.04764047077326289,-0.05756629875703419,0.04409590168661006,-0.05937807053418919
PRG4,,-0.02347625729698111,-0.03053122539106666,,-0.02583688538499444,-0.01857601964752681,0.07656601196004574,,-0.020107928402902,0.006788503172173375,,,,0.019906509953063877,0.043452832074897134,,-0.015771452569350003,0.01697235286140163
ZG16B,,,0.05810319140495347,-0.01319636974498319,,0.07721503949483645,,,-0.02170974003985457,-0.01091486755085125,,-0.023954482542980847,,,,,0.03828421311081522,-0.022648284324680135
TGM2,-0.06142412391936317,0.0012018427176635111,-0.041661715380711034,0.013005964852151997,-0.045133798872477336,0.0077629780751922554,-0.05410838878626303,0.03341795140724052,0.0107127482491837,0.004849510499085612,0.05569779903600272,-0.0017771346253826813,0.041968951594394246,-0.026346763065906935,0.01088367451360306,0.07438702899588344,-0.012593445831586905,0.0700460964895482
VEGFC,-0.0199543315784481,-0.02774565084581368,-0.001760586803815778,0.11789224786187363,0.04629043579675566,0.030852942363387044,-0.024596093409655104,0.012299800989440498,-0.01162265145455296,-0.02939104542696541,-0.025650482907909018,0.07558273679473707,0.2187704895790919,-0.0384242889181893,0.05204178244429615,0.0701527705748997,0.05500664766318756,0.05677762616452118
WNT6,,0.07845420217191275,-0.02198107632607831,0.09131577556424121,-0.021521696344500615,-0.002283377359852493,0.02797719054091227,-0.016410824764895495,-0.01977351456496434,-0.02429064842695862,,-0.02678600801696227,0.017166453582659242,0.061972217315711835,-0.042056091298872535,,-0.03636816758904664,0.08321348867080633
NRG4,,-0.026223999381741754,-0.018698512992556576,,0.07088966622248555,-0.02260786568727778,0.2040225287647412,0.05408381285838178,-0.025045700437836108,0.0344321257454575,-0.02857615575875496,,,,,-0.02422778161328986,-0.02415079574614915,-0.03519372946905098
PMCH,,,-0.0059090171053093245,,,0.018215375913993512,,,,0.05292312875518063,,,,0.05759705104324589,0.034971432642792566,,-0.002070577203083055,-0.03322133200489605
COL9A1,0.004101296234114163,-0.026062017142536465,-0.028370718310789904,0.04676435340430196,0.09791879854291759,-0.023612265658858676,-0.00756909420628572,0.1413416234893419,0.0002970368626743328,-0.029253270587196505,0.024581259925735788,,-0.021151566885192728,0.07065582017918993,0.04623662812324992,-0.007033602787470621,0.09493087112143435,0.011510398758750134
GDF11,-0.026089091738145394,0.03608218812587294,-0.034233373591607906,-0.01647857433921384,0.031280481933599155,-0.013302417479767546,0.028335742650070644,0.10834412103719314,0.05135547742549275,0.04873759790262408,0.052717860441731816,-0.0014518750978614625,-0.02478133632284761,-0.018635086005290062,-0.015279959500736143,-0.09875593031566926,0.04503704238475782,0.05870432679146062
