,UKF260,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
EFNA3,-0.03049989370178054,-0.01645142714758905,-0.028096742071104734,-0.05146092673464971,0.05643935850096159,-0.002441733677230001,-0.02942185692753099,-0.011103755992318262,0.011780893321486989
DRAXIN,-0.01725670930453617,-0.05859584374337515,-0.01276040522328513,-0.06290167447604092,0.020158804566203604,-0.007865699561374135,0.019042830834079837,0.014977053873090392,0.02636628037860762
RAET1L,,,0.02187800247561481,,-0.02043579984630236,0.015165594121486237,,,
NPTX2,0.05846427101978891,0.011382774895179729,0.018244429566918588,0.06457019492021474,0.07812039657304103,-0.01788122140153987,-0.02774159349109153,0.004859022528611031,0.0873453089198046
FGF11,-0.03539129710304752,-0.01913920404676787,-0.028922693414046255,-0.026423983832702468,0.023866654631365232,0.03465759435389851,0.03286936672253958,-0.005313745185746479,-0.013960045276591651
CD59,0.029670696154666786,-0.024437040149566658,-0.014316770666143463,0.004146124160153582,0.026407187998363255,-0.009166974661613298,-0.0012476987554155558,0.025057038070564554,-0.012815400273236075
COL9A2,0.04307810283556469,-0.017787936508780335,-0.0019535730456845175,0.005100093101877918,-0.0009387601988637723,-0.08288062888724994,0.03262736225578672,0.07055399435138042,0.06908446150366657
DLL3,-0.015051583274531632,0.0016665550071027066,0.06368985839373618,0.039875749884810886,0.016531609520105198,-0.051906980152106055,0.04368189545789241,0.09573372962523746,-0.05384310688508208
FGF5,,,,,,,0.0325920433761725,-0.041709406324501576,
LIN7C,0.00997694399729421,0.03798406700427636,-0.014398323975914618,0.05579251248028823,-0.0010419817434812535,0.03430926343051884,0.06093636425910216,0.04456584205296676,-0.028019304059491285
GDF7,,0.05787583590397505,-0.013991937800152444,,-0.01751856289171253,0.026173808656379107,0.025756582103082664,-0.037720173149836354,
PSPN,0.08259440027549714,-0.0389310051943368,-0.03374925232809105,-0.008486220447717161,-0.01994350337375103,-0.01931196452077379,0.08380165453471836,0.040003901060018096,0.043938291531615305
ANGPT1,-0.02558940895295194,-0.05534675552846317,0.004506827276982953,0.03772411115801507,-0.0022241787266263197,0.00413769626195756,0.06945743306797716,0.031333129017674106,-0.01559307683906062
PNOC,0.1569558229987503,0.06895395002076656,-0.00873096337263228,,0.00296051671177667,-0.032753544623135414,-0.002023032511346083,0.012093107465372841,0.02365663377735348
L1CAM,0.01833011746468853,0.023182046512818754,-0.03496171276206646,-0.016279372861632398,-0.020683881897653404,0.040929404451983654,0.07251998335823982,0.024962683374106207,0.08714210818190422
APOA1,-0.01346626866757726,-0.007100097087048073,-0.00999988278863619,-0.06545201943605727,0.000749057217777861,-0.02824966713293613,-0.043658521646816856,-0.011184102624698353,0.2523619399111705
PSEN1,0.02898280772226059,0.007989579481107532,0.04398697265562314,0.061660884704146574,-0.0271040650524823,0.015970110589226524,0.018352315816623405,0.00970206984647335,-0.08432678437128242
CALM2,0.07169148204443893,0.09002151836641961,-0.044658673947800494,0.05093575649336717,0.08096209658127412,-0.023465272546174018,0.02645126475585211,0.02108378817696328,-0.03717126908531329
CLEC2B,0.023086100449888958,-0.015397522104241113,0.004454324079659682,0.003865941756361299,0.021039697714150322,-0.005067285268934841,0.08171435248938912,0.011171400631889731,-0.03430103344815796
NTNG1,-0.024489257290498605,-0.015262198389793534,-0.02884794467369404,0.013879064695735447,0.04826243744434618,-0.0004565675100507016,0.03943467699403304,0.0845052917453477,0.11398329622557268
LRIG1,-0.08278881833338059,0.0012365107544996697,-0.01589916291625367,-0.005917354807071937,0.014028254963401104,-0.051208118828932794,0.025271638264846644,-0.010569070612567517,-0.0754246072351674
CPAMD8,-0.017531652669149366,0.008711877368180628,-0.0258979199224419,,-0.019680690600619645,,-0.021830823133730123,-0.026746429876556083,0.0878789018728042
GHRL,0.0065028151731116235,-0.028571218832701577,-0.01276040522328513,,,-0.01660489862866537,0.0565961979328592,-0.023577256233964998,
NPY,0.01649126598894217,0.017539449439108158,-0.0024780238574752455,0.01587974939521051,0.0353662045709517,0.04258553279570622,-0.026309203044274938,-0.001983533805130888,0.015146054929478467
MMP2,0.011895980666059234,0.01825077406228989,-0.0011132563443772246,-0.014161387851545809,-0.014391526074936907,0.00789122960832638,-0.03205028807514808,0.002400790343206087,0.025333868598595953
PPY,,,,0.07491103864738373,0.01850025378611852,0.02322155794294392,0.0011801800028899611,0.045299187489481106,
ALKAL2,,-0.03217570038477597,-0.007863642353441407,0.00695142507691016,0.010399933565033182,0.0580346112482817,-0.05286811723782785,0.03518929814384726,0.05081899114896966
CSF1,-0.09022148986686855,-0.050938212745638464,-0.0075085733554373715,0.04602412417281738,0.04374253505496688,0.008862929902619776,0.09202688172762752,0.034920124386521104,-0.03843012185531006
SEMA4C,-0.03869622405180533,0.012345329481848705,-0.00644993909627079,-0.0033784130780294317,-0.04135190665092011,-0.01778051490908929,0.009387415360738307,0.06897344342275934,-0.031171742394857364
BMP8A,,,,,,,-0.018700316396499814,,
ICAM2,0.05824178782603636,-0.04020747087182599,-0.028882014469278693,0.042997541084692906,0.04031651023609228,0.056797849242055984,-0.025452907551112146,-0.04776258754567575,0.10170761118346336
SYTL3,-0.016605030401996575,-0.0338578112201718,-0.01810491530530832,-0.020445908137983297,0.02255776495838829,-0.01547315021500389,-0.0332444625362944,0.030674778684021194,
IL1A,-0.05288259822249091,-0.008520372923236248,-0.010392771947201495,-0.05286622166746069,0.007377077090530284,-0.00703776864902589,-0.009558390465845269,0.021871344506530124,0.008671365341013523
HLA-G,,-0.027819741527870534,,0.024638443079708385,-0.04954891012566131,0.10014224617187895,,,
PGF,0.056025038972228984,-0.01279926136515146,0.04020366263800785,0.01756044315401442,0.04042181391352475,-0.043172670057245864,-0.05423273209744272,0.0003047256562726207,0.040187533769821905
LGALS8,0.007697646517148808,0.018332672394696478,-0.04603035981714263,-0.028320573339676473,0.005846575466809664,0.02406453160052973,-0.02941960669583468,0.005528226029803447,0.02039173566054223
DKK3,0.10265735129566778,0.04682004817625237,-0.008213507118001204,-0.007263914924244452,0.006972743772853513,-0.04844534684262678,-0.00814287755712053,0.0016046443943240566,0.004382355797382427
COL16A1,-0.07498124876301483,0.03873187184049297,-0.015903572280165153,0.0477681537337021,0.03255388870267049,-0.05012343616204395,-0.018963207022680707,-0.0075416073524185055,0.08238092384512127
TPH1,-0.01720958978190353,0.02386861031141789,,0.006695600766732489,-0.04534977606635071,-0.016036890970992708,0.04221061085511188,-0.055686504254596,-0.03578847934098469
TNC,-0.041300354794145046,-0.019371702221998834,0.0026301565862993813,0.013893391338426183,0.030473418063653796,-0.012971100002972483,0.052652142914255205,0.04714458616365512,-0.05627629196398649
TNFSF9,0.0253263130579287,0.05982874382157572,-0.02131373034949367,-0.0427746153857696,-0.024319463182761243,0.02457803546206502,0.029150246010755606,0.05660451695126395,0.061954503920984554
C4A,,,,-0.023296956921011944,,0.0278042809355892,-0.02518283392602111,,
CNTN2,-0.019921937637835167,-0.0032662708000696416,-0.02284462837637807,-0.02510301703526272,0.0653163867594896,0.0033899216849986153,0.04869069019409312,0.03233190058443571,-0.06351783158203579
F7,,0.02024349880631037,,-0.029352820641282935,,0.04049380587265585,,-0.03306009878857541,
LUM,-0.03480259612388548,-0.03130351047940823,-0.024736888661998354,0.10756201021368458,0.07658597380315747,0.02844623652293903,-0.007723943345433137,0.03627051965095214,
BTC,-0.009510086574834405,,0.03858970423816243,-0.0008833870301385088,0.02738722020447987,-0.026735679796627845,0.020359039989080608,0.12053129039119072,
APOC1,0.13823371643040872,-0.04700805642911209,0.04664923470306063,-0.02084668908154741,-0.015143661344556369,-0.032190341565509255,0.038504239056128965,-0.008761939214744085,-0.028934893061263615
PKM,-0.08110814815349014,0.0598740231223422,0.027710298832373133,-0.020916525037566105,-0.0012120618264208792,0.024477725450906578,0.04840724372808718,0.061201651336691594,0.021223177120835476
TNF,-0.03718002805006661,-0.037452087504942486,0.01230532623366259,-0.020611375572330854,-0.020435805420171368,,0.0277089643681897,0.05436338443368075,-0.04768216475223134
GNAS,0.10289283618761383,0.035923733122694916,-0.010067922940088887,-0.03147416949335963,0.024105367494048482,0.10290792211586963,-0.005968734752218075,-0.004754916548006272,-0.031158353692461838
BMP8B,0.0012800825346399862,-0.007192752691795387,-0.012387014048288226,0.04791259654003847,0.02772389475211521,-0.00016972050931497628,-0.059492195888022036,0.04284533633843035,0.029507664554117487
LIPH,,,,-0.02092574686704426,0.04987137965844749,0.026278386864071926,-0.0026604358331095397,-0.015440772838330171,
CCL28,,-0.018203359156218884,-0.014651222008225218,,,,-0.014520836117936179,-0.03892896102174727,
PTPN11,0.00798547162569875,0.019159456391878188,0.005738853118617758,-0.020200085411164387,-0.021071578212259374,-0.10084536343226244,0.05292445295498065,-0.012901341042899962,0.029538821213548717
ADAM12,0.014379312337478758,0.0035952637575935005,-0.014159495271298193,0.07910111259895923,0.0850180825254624,0.04342336333170368,-0.014886052729535002,0.07216348890985293,
EPO,-0.018466763305448296,,,-0.022725895514581162,-0.023663092193538245,0.04471716998333935,-0.015441702414913062,,
EDN3,0.07676699704637081,0.0055991191357541515,0.01189596275973889,0.09181781755432475,-0.03598336201951969,-0.008132282794186055,0.03397135044261606,-0.04102895670405508,-0.058779458276435784
CCL22,,,,0.024503086720379687,-0.021639535492134418,-0.006331544305245853,-0.02386147674222907,,
CCL2,-0.08291790595429709,-0.043394094230489975,-0.001274681863252557,0.029897856972559308,0.07658956732770295,-0.04663894943406534,0.04042781836597345,0.01807446298634581,-0.08279455508889885
DSCAM,-0.010472165715860534,-0.01605520889069587,-0.017364922840609608,-0.007473720789593998,-0.006426693433833967,0.009676304121216164,0.04692333963887622,0.053299113241642576,0.044969666509588994
ANG,0.015915898776869733,0.05518108658064291,-0.0021620666668016814,-0.02127858410364922,0.026270716431379015,0.06079074363755304,0.054093465757118785,0.06564243706296476,
FBLN2,0.020355664057004695,0.014525857488595917,0.013294632721352008,0.08667000242204716,0.0475732724170982,0.0013820822462927232,0.04548696118167976,-0.034588871762224055,-0.036613869504242606
VTN,0.0007807451453469644,-0.029478885988384402,-0.019536927029872208,-0.025977253782136656,-0.016639409398050354,-0.03422604075701072,0.04109571621661667,-0.041709420803625066,
VEGFA,-0.0237409188900753,-0.08047877758181106,0.000840039891122296,-0.07973519608038507,-0.03572034938577139,0.06051058160893547,-0.0019363875175206192,-0.0026170401526531624,0.01049134083454864
F10,0.06512138363058939,-0.004830777896266502,0.07804195075796957,,0.0008735775564410053,0.04098535970358838,-0.027262244293047428,-0.033875377641980495,
SERPINA1,-0.030528030479702394,-0.03217387362340987,-0.03511557960979325,-0.03270708188233206,-0.004217621313712933,0.0383146064366247,0.037604493947412825,0.0396825481273634,0.007086721453842928
VWF,0.05091134644481444,0.00890560189419993,-0.02009441810900736,0.03916585065674461,0.035714573791991666,-0.004895715685816966,-0.07357351007272551,0.003018071609363701,0.06029528061374807
GDNF,,0.012567493341827466,,-0.00038143156185056954,-0.027604102019732703,0.006345307069025055,,,0.04493397192157411
VASP,-0.05427205352325941,-0.03587092813689149,-0.047160814887825336,0.005837339965072093,0.030323342779321017,-0.01553106081744567,-0.03127023405019754,0.028374248406924433,0.014459530471751091
ADAM15,-0.03739881417636597,0.004346120175105557,0.0031196841381140035,0.007733931759678516,-0.00543786294075418,-0.027419576269816854,0.02156499329314968,0.018473856663944195,-0.02222834116038417
WNT2,0.03303641074400087,-0.008225578433609168,0.07078831318982684,-0.028189217309055856,-0.024303180995910008,-0.019009417140494287,0.02968213619519451,0.04421742637429165,
CALCB,0.010385942423021256,0.08509408261611622,,-0.006584651071529097,0.00017885752488319557,0.07141069931941617,,0.06520081888779587,
OLFM2,0.031174781830195262,0.01425289262218262,0.009572749096311978,-0.038584283397865814,-0.019030020375252567,0.004200392663102695,0.0381808674284336,0.047589237695781925,-0.03520056731399483
MFAP2,0.09489372442455843,0.02167358186260976,0.0008881395046387411,0.10203981467447464,-0.050673738272025544,0.0654690864393257,-0.05037030948004757,0.003364271739756527,
HLA-C,-0.03784299037609534,-0.03961116077238886,-0.004600068327236848,0.0021495489920605577,-0.008310042271371667,0.07151622967143405,-0.040786746811560304,0.026578470165875653,-0.02159735839795842
THBS1,-0.00990085287113308,-0.0057842041891159384,0.033804934561153195,0.039659087730712604,0.026581961506964593,-0.03642735706120053,-0.03259448347844469,0.023446773657538292,0.03686064114047328
HSPA4,0.0058915811860623555,-0.009179034865038843,0.048071685817013585,0.014534366688112452,0.0573691195036911,-0.018471720474397206,0.0016631845594390026,-0.021009742014054016,-0.043368536916833365
LMAN1,-0.07630003410841199,-0.024782381571174926,-0.032425310190494196,0.019436811459262116,0.06563531443869988,0.04441908242744591,-0.010979742116158998,-0.009238782816083155,-0.031498061043334746
LYPD3,-0.018618428046004946,0.07541115009855037,0.026060758171315795,-0.01075439451002815,-0.00728084527214785,-0.042098004446003555,-0.032022693298833185,0.01918775879377431,
APOE,-0.0484406645002928,-0.06148911583602988,0.0035642930131001443,-0.00929453699878698,-0.06280478107241079,-0.07595131278313796,0.02686607088243235,0.03336446850108072,-0.031883679560152006
SOSTDC1,0.08610504453730543,0.02859062248953171,0.021188521739126553,-0.04693778488493015,0.003632295088183144,0.02074401236477531,-0.008762700726099663,0.03183958877796863,-0.038216248342545715
ANXA1,-0.06268366398279857,-0.04442056691221279,-0.034425254280993994,-0.025057035930004423,0.060178300717331004,-0.003152249562623101,0.042583225681325707,-0.05406844808514926,-0.030835897323589753
WNT2B,0.002393830248837595,0.02177707791428225,0.03592595251941189,0.0096651650382614,0.015016004652809077,-0.014522483857685894,0.07454233032376022,0.022309221573229787,0.01998339434886635
AMH,-0.023119461865883276,0.0038236005338561094,-0.016479141764331514,-0.023998633299366474,-0.012625782462739899,-0.013808687421841135,0.015311009044892201,-0.0026258468022837566,
GDF10,0.03510363146977887,-0.028393835942330345,-0.034005665977545056,-0.009486020943136738,0.1066347642523258,0.019630910362985716,-0.00931284098222066,0.06561153218913753,0.051172194486416786
EFNB3,0.03896469215609148,0.043584193697326044,0.032443498310319285,-0.06791165702380834,0.029313438524575748,0.016499660662353626,-0.04032080145451769,-0.01184211585842719,0.09573693680340313
LTB,0.027842631805961866,-0.03066732796743259,-0.02359338507658512,-0.02190475546681913,0.0014381578642814164,-0.021303133293319895,0.012813920343510907,-0.053150643713004486,-0.04479811949269303
ANGPT2,0.010763241069646804,-0.012850617585611344,-0.0344536976463033,0.03539073713772992,0.06621246576372747,-0.04503159805831873,-0.04588800336251771,0.011291391457160087,-0.057060800006002
NRTN,,,,,,-0.023535915138032833,,,0.1395271861094933
ADAM17,-0.026051585752245764,-0.025155646213098196,-0.023588776284863597,-0.07320726142343605,-0.0013831426217762576,-0.0013063359542610422,0.07198165852268185,-0.008459882324522359,0.029067261537064893
LRPAP1,-0.010103176192597792,0.05051886100248281,0.019091956974405067,0.11678404209286819,0.03682561064349269,-0.035882718435854166,0.001078845189846172,0.021535734987783304,0.027758615990457713
NID1,0.011500482477719454,-0.0018190851434792495,-0.049010235680113506,0.0020994372907882984,0.04313331563100493,-0.011940722911541853,-0.058916131507011235,0.04698967110278321,-0.06936231917839725
MST1,-0.06489837454784333,0.04902238360542242,0.03839161343496696,0.045986270559666476,-0.0459322566321441,-0.020909654265459477,0.089439968136111,-0.04345313762134859,-0.038577816233332694
DCN,0.049450966388825894,-0.04157791241719771,0.03663864714231687,0.06639038331328875,0.07882413019163513,0.044906730689876106,0.010680439988351775,0.021036502121526465,-0.004178939623929446
IGFL2,,,,,0.010640460569658679,,-0.040799561144063974,,0.0336350627657316
COL7A1,0.00723431475573292,0.00783673903748965,0.038225083055734334,-0.029035361437437963,-0.03298026876205675,-0.0394532631269901,0.0031214993839241826,-0.028058084496187453,0.0576264791322454
CALR,-0.07415979314822414,-0.026207747466120545,-0.026444910826386774,-0.014949133785035196,-0.01258378738965125,0.07011522761717365,-0.04399412599837942,0.03618722796955801,0.027959693056385362
PIGA,0.021899497028518445,-0.0005852572621803057,-0.014495018502731754,0.01756433376071979,-0.015827719758667702,0.0627181287939912,-0.02450052644036442,-0.007026889759229594,0.021089319652902068
CD200,0.04381654810795989,0.00024512598014553565,0.00039655078186224646,0.039508763116049145,0.03234868660896888,0.022513499362675313,-0.01882894744014737,0.06951984871485119,-0.0329190770316081
GRP,,-0.02021896973609934,0.022618133115193062,,0.014082712019603197,-0.011479514119726648,0.026242435977241508,0.0413299020768736,
CDH1,,0.034845124877598985,,-0.006358649901983695,-0.031412972643384184,0.06404904336253832,-0.031069596943352075,0.024028186269783237,0.02087029135982218
LPL,0.032383467936098684,0.012088139874412878,-0.025864852647300682,-0.03255614283338385,0.016922927475866153,0.04189573283146021,0.0022052388513547167,0.03130187128180771,0.014354295671642023
SEMA5A,0.02042172419937076,-0.0007732768684859004,0.004448290675616515,0.07165178066283641,0.024713747760228732,0.027856765088987233,0.005944916338789687,0.0004197657439008775,0.06659432094420852
SEMA7A,-0.012357406629603293,0.04671607169112396,-0.02521990706337371,-0.05171381573912619,0.04340501945301411,-0.02485786878181962,-0.0017760719950963599,0.012243982360118104,0.01791356319089876
SEMA4G,0.011358886992245054,0.01351619575427286,0.04260772261369359,-0.025936309782491562,-0.022345976830465433,0.03575369777299937,0.06072204331333329,0.000755666912992293,-0.04547848038699148
SEMA3B,-0.016058101778211577,0.03822473681134522,0.02268327597348693,-0.03252055886558424,0.027835794639213755,0.03078307703457382,0.04728975033153096,0.0033442166049315984,-0.08301368714098274
RPH3A,0.10910178832909495,0.037928043027233,-0.03591378841816138,0.0080953754261634,0.02359451919954938,0.06987389268418397,-0.024777967030569552,-0.005463840313328473,0.02740292161795496
JAG2,0.06683313808704927,0.051846237977656556,-0.01499090389799992,0.06065750103552914,0.10667235251971306,0.01596363175569856,-0.025382357496442822,0.012755424199007588,0.17991830912535883
CGN,-0.029881384163415316,-0.0015405258937832387,0.05681045909841254,-0.04228365435112758,-0.02365971340296425,0.005289887173831158,0.06742988373190163,-0.011646325139333542,0.018343269996081955
GDF15,0.016920433355639492,0.03625521685093699,,0.001265314876422005,-0.0013575759656350476,0.07576905997475908,0.06438597376123407,0.038517554454865544,
SEMA4F,-0.03697187727979288,0.02319884099670871,-0.011849459807701945,0.07958717776650176,0.0071262486437527256,-0.022651680732085774,0.03232278539090706,-0.020686805578258707,0.07907652145111747
NXPH1,0.050621647880440296,0.008179212852442013,-0.0014204474015103695,0.04748718195354321,-0.0014227098531791017,0.015644822271082066,0.0031957410511414385,0.03452916963665081,0.025715238252668363
ARF1,0.0029695500231103483,0.010846942473221927,0.015913989342532377,0.014168542012018812,0.038657335723873205,0.06579452970448159,0.0069936876266109265,0.04805625931419138,-0.05241384819010399
DSC3,,,,,,,-0.015441707102080026,,
EBI3,0.0006250254927942799,-0.01723848041930504,-0.018818161713506833,0.04422636753751623,0.07191009428627693,-0.05805613858833693,0.027459033968336006,-0.006917918492836758,-0.04888811488132238
TIMP1,-0.09439399276581548,-0.015158669381212369,0.049950212790137796,-0.042816934949042706,0.029178131852392566,0.007159876935170954,-0.04124710880317801,0.021102324456612233,-0.12488307511873084
SEMA3C,-0.04911202399669473,-0.0581025306188324,-0.013861658492353464,0.027035417023126083,0.021188477820319962,0.05038127122438589,-0.012657424630446749,-0.016292697727494785,0.05363673167349207
GNRH2,,,,,,,-0.016733194168544147,,
GAS6,-0.001540569441434545,0.005520523104790282,-0.004471784170194059,0.02447357452012981,0.010502097826246625,-0.017836384516561644,0.03642322220204715,0.007822546346577535,0.05789794578272327
MEPE,0.14252688298578867,0.005799647799859353,0.031564122816789414,0.08496265204474589,0.02894689709617674,-0.0013544313979943214,-0.02133799728379346,0.017004025922254036,0.17196870499526518
SERPINE1,-0.06093476817268701,0.043554587692800184,-0.009461670324279036,-0.12460167204427455,-0.03103804904012328,0.00701552972183729,0.0476195056651087,-0.018862957350385418,-0.10465362843262342
RSPO2,0.13003337789257094,0.03817397794503605,0.05844803357634502,-0.005225491545679466,-0.031734113160636374,-0.008447862507774372,-0.019870247850220332,-0.015588795766280404,0.1443112010763207
SHBG,-0.027929719067908986,-0.009418052329447703,-0.025020044006259335,0.01899256582176969,0.025451888692269175,0.053186295389026354,0.07786968919501037,-0.046449776771671294,
LGALS3BP,-0.12710872015317806,-0.039070570125716096,-0.04059086586912781,0.0448676114565969,0.02450161755361141,0.024462641311936754,0.035646268004796866,0.017242112672963758,0.03516167807635497
LAMB1,-0.03463799486818721,-0.017264335309349003,0.006993172967408036,0.004840862056245394,0.0032103961789985806,0.03153697216196875,-0.03741685566470196,0.08051810239742564,0.03583637355682004
SPTBN2,0.03411250265061878,0.011146839948773373,-0.011323005798376477,0.006608166973393633,0.02362930179339077,-0.0203911365127747,0.004726554648518213,0.06291698688599394,0.09550284951693552
COL1A2,-0.011986681932494284,-0.05269478683243656,-0.007069556766198764,0.049097775432240864,0.04248513528328989,0.04647997771772472,-0.06902792738033635,0.009024189912722962,-0.00406286847790826
DEFB1,-0.015144935011444052,,,,,,0.06623195060909776,-0.0159099954325453,
WNT11,,,-0.030129580241041523,-0.06021440241307392,0.013804887742602284,-0.008823740568051627,-0.02049307844192414,-0.02867873434000262,
LGALS1,0.07336279532874551,0.0562559512724095,-0.0048664779316189505,-0.03313416506305626,0.020684550504676633,0.06463506117256419,-0.06779976802403867,0.010143794348839089,-0.04308424245282314
BCAN,-0.012157785195617988,-0.031366229322395495,0.02299384250688557,0.04785628650073306,-0.032649011804663335,-0.04687514750722474,0.013931218198547837,0.06811224159264836,-0.0005783539787260901
ANOS1,-0.023423254629498142,0.007838011882697747,0.027074005787189607,0.027844290979168546,-0.028029724798999376,-0.025455261426602798,0.06138775732599339,0.03311470791522006,0.014564234069062229
EDA,-0.01039862525505861,-0.0360494481716198,0.04666306677343526,-0.017804810407866287,-0.03644342510882,0.04500874554110038,-0.004059649641316719,-0.009646666877923588,-0.05306700765728825
FGF22,-0.00561292461794339,-0.02405907905218315,-0.018001597377888163,0.05339574045976778,-0.022332817411785496,-0.039626145101939576,-0.029594623330721943,-0.026988855306544202,-0.025160119041653276
SHANK1,,-0.026060406240722388,-0.022536371459432387,0.01689409514008394,0.0007112939983909487,-0.014999099274125408,-0.027529450314365825,-0.03156596989798405,
NPVF,,,,-0.025720820688328185,-0.02018703782977045,,,,
RAET1G,,,,,,,0.06699873713827005,-0.02641175783172242,
TGFB1,0.027371810414602134,,-0.0171862910423342,0.0727005946228937,0.03499534688926831,0.04161700517433612,-0.0385524047803528,0.01751381507114499,-0.03757131917801913
MSTN,-0.05534834395678993,-0.04084367985304812,0.007610496584009774,-0.014373390616434209,0.03837938920558375,-0.04004719351790672,0.07255337929349671,-0.020268181219773408,0.00509619035827545
WNT4,-0.009054424008027391,-0.024362013196214435,-0.004042700246118665,0.022247769470674434,0.1030621006646629,0.04660795250123831,0.03299069888066159,-0.04597916673151091,-0.041254656140269796
TNFSF4,-0.008294323030361669,0.016299463077736786,-0.016765526581906987,0.044686425165597295,0.05567395338131231,-0.029041724334891383,0.012580636474800028,0.013388092772805588,-0.0481174578157579
NTN1,-0.07813013829151345,-0.022791931447420255,-0.03178821516462383,-0.06110898195987209,-0.022079520995626427,-0.005552489037950416,0.0686635945084337,0.035361669369338294,0.026228083537691505
CXCL12,0.11566593382124958,0.04025584689231712,-0.01629934479590073,0.027055731740408154,0.01945647830559435,-0.016978396887939298,-0.01951053127333009,-0.0031918170654463684,0.033654786760131214
GNRH1,-0.027716583884091848,0.000917543108493612,-0.0009068402662826816,0.01765063686792728,-0.036315381242167065,-0.03723688547139456,0.02523146881962799,0.02092821776985438,
FGF8,,0.024182090956632568,,0.008683374550422531,-0.02786394221995352,0.04807195849651428,,,
RIMS1,0.0680851937688256,0.053645576698156165,-0.05577722752354419,0.03036778987387045,0.08444335018752124,0.027226809778035033,-0.033298185226819,-0.0008369311789773551,0.12761917553309193
FGF14,-0.027487902704207194,-0.0165576694723883,0.02906804119739159,0.08017303564482793,-0.0038386387640872532,0.028880461762169757,-0.02248973407364552,0.04130297089943803,0.000286237191620348
IGF1,0.06140437483809277,-0.03810376519134746,0.028282915965030762,0.034049536389663404,0.010193085427323202,0.05872045239186281,0.06228282167267903,0.005517516112613922,0.02514231177650753
TNFSF10,0.06259665055621934,0.01661490534685566,-0.014613388696671562,0.009908299167604774,0.018450205022520563,-0.029911071780556388,0.025694200113301455,-0.03321299335568153,-0.011638617340320618
GDF5,0.08919136672328008,-0.018041277493076668,-0.01800159764347385,0.013927405432694764,0.1097843946862423,-0.019558689925816275,-0.01173855823759044,0.09152586050810567,
CHAD,-0.021447067161935042,-0.02071333702736493,0.02165403364314317,0.021805347864427102,0.027826629772179284,-0.014793122389850154,,,-0.054246934718854056
RGMA,-0.03482591742091839,0.020392728352011648,0.0044225302974590045,0.02664700636193064,0.03250026850103605,-0.03509815769413073,0.047472406790784516,0.04690849106552736,-0.035401207387755214
CLEC3A,,,0.029940768890848304,,,,,,
WNT16,0.09710237437714184,-0.0032308753556978057,-0.03408948486499913,,,0.11078843594797436,0.1103618079353406,0.0574889092912947,
CX3CL1,0.0118433172307872,0.02723794159233331,0.035407824818622015,-0.006990459497240865,0.03295348133912009,-0.022293503884121497,0.06263109618149953,-0.003516902440577709,0.10762557333685528
FGF1,0.02635162262678831,-0.04017544973699603,0.0019164718206931364,0.01161448593795123,0.023246691666196445,0.0012818298916931262,0.03505956870269506,-0.03754183894820272,-0.053995276228128976
ALOX5AP,-0.07145809282361253,0.04083528782448296,-0.020847716660275854,0.025696953950094074,0.053299598152528105,-0.01860925525201168,0.036836903380067315,0.010205088197912675,-0.005820382905314855
IL1RN,-0.012009280931851465,-0.03639140046559547,,-0.05863319198853987,-0.025068376822114633,0.030936417851310228,0.041153805591656024,-0.008444598098757243,
PCSK9,,,,-0.022435294858971732,-0.021403837483953858,-0.022845279278684672,,,
FGF23,,,,,,,,,0.08210199251110985
NPW,-0.02397767792413171,-0.0062632605552303275,,-0.008231526092157805,0.0026949747729262713,-0.012272607869683021,0.022433566253909236,-0.06013652214540187,-0.03578848149011318
CXCL9,-0.0034225460550632984,,-0.018001594701602234,,,,-0.03448203059682196,-0.012048186649487515,
ANGPTL4,-0.05684369895465184,-0.07856261093310012,-0.041682323426117995,-0.048486747744687135,-0.03247010211816269,0.03429604292516556,0.016284393893492212,0.02577905524794533,0.027836432725167327
UCN2,,,,-0.03879300858588526,-0.037180367479267944,0.019190236339713333,,,
OBP2A,,,,,,,-0.017345073415008672,,
COL4A3,-0.0709127426316266,,-0.02589791908019431,,-0.016937293314796265,-0.025464190103584125,0.045560994053803865,-0.03166009475787662,
NRG3,-0.0032003245173827244,0.037988679288211265,0.011085975115910338,-0.04405385266963074,-0.008962479216465442,-0.014122594167983895,0.06567616670704196,0.09127717345632766,-0.033338366011545134
IL23A,-0.006979937724488227,,,-0.022435287032600667,-0.027488689929828038,,-0.025038997614381813,-0.03545656392177712,
COLQ,-0.02129560056774043,-0.012353162987822864,0.0906268253400707,-0.02452196053906604,-0.05829797157006191,0.037431257946587596,-0.05020712455577377,0.047896605560748304,0.07300039681797676
SCGB1A1,,,,,-0.026917184209328114,0.030240082403837285,,,
TNFSF12,-0.002311578435030376,0.04731549716482602,-0.036480847516089536,-0.06853931079962829,0.05451458707553766,0.03114667740847788,0.028819183405434497,0.0016656988177060764,0.024443331887620427
DKK2,-0.014586207427512564,-0.007336070127080882,-0.01238701265147115,-0.026483298701692005,,-0.03042454297606493,-0.027866494429339434,0.0019217624491580795,
FYN,-0.00966619025374153,-0.025418983655364567,-0.01888000948200093,0.03313564161338796,0.008218336251274423,-0.055660080659489554,0.07564460725439805,0.021143122813643268,0.04725101249947222
