,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
MIA,0.08427078873906363,0.004690959311473906,-0.0425190972667834,0.036933913065899264,0.02647100214888792,0.10626632748587102,-0.03505887834729314,-0.02505582533741831,0.03734890176102652,0.004666304752675734,0.018462668561219656,0.11292402488938282,0.10595953718598856,0.005826735825195064,-0.003116473431682543,-0.014661206132040961
COL4A4,-0.021826046718736836,-0.03192621260434586,0.06461205922590603,0.027004226002961994,0.07031177918054683,-0.01949307575721633,0.05445885563745305,-0.024305080125825638,,-0.05027991982355547,0.157964411287137,0.12853325435700294,0.06230615706027728,-0.032726369201927716,-0.0008602514100093725,-0.019945876002450597
TAC1,0.05413376864375392,0.01149806396448703,0.03861145190530371,0.013944712821080675,0.022665880344797506,-0.08833677484759916,-0.05123265706475714,-0.010716974751420704,,,,,,,-0.03438866356649142,0.05901113858214614
RARRES2,-0.052313943478320496,-0.018967335233207382,-0.009701791267216087,0.04854238738081117,-0.019363704136435178,0.12930600046240862,-0.057079438677424155,0.003900124297193857,-0.10315886606443617,0.02043542429355469,-0.03249785033241832,-0.009506240842499966,-0.035061575232293654,-0.0153677000883355,0.0016531389125348597,-0.020222139323680836
FGF7,0.06553913516885314,,-0.012807794811578206,0.013122875908988764,-0.0077307591840034785,0.08144482486715673,0.015053004458267268,0.03654008370345936,0.07686070194259215,0.04477649931828452,0.06878559459861065,0.0437015912023652,0.04393005136893938,-0.05357390674827365,-0.07435349716880874,0.04514484363639227
EFNA2,,,,,,,,,,,,,-0.020535697486127956,,,
HBEGF,0.08369969382209902,0.05986639604637299,0.0426294072668785,0.05180264252186933,0.019003770115714164,0.049253726929480345,0.010668475073012053,-0.0018069363323586283,-0.016244946717030674,0.026431748588205052,0.019696881177129505,0.014377359902103726,0.0027905275055933815,0.022510084720860257,-0.01589572451066776,0.0315745659962464
CSF3,-0.038106194878611714,,-0.03198061352411583,-0.011790281304138986,-0.02393558139654235,-0.02062329895601723,,,,,,0.008267339635812151,-0.015292991386079023,,-0.015326911822258997,-0.03613254368864291
PI3,-0.04514247026696649,-0.02796665191290843,-0.06845620771140289,0.03730696722284701,0.017110099025512172,0.04484670914592653,,,0.07209020121728411,,,-0.048711505580355315,-0.09624225640831602,-0.018051182963395748,0.01950820564926156,0.005016566820346131
PCSK1N,0.007239253050587188,0.017282517675667308,-0.019646553739425532,-0.04803608907726655,0.04262803897237732,-0.047479998688673065,0.04463899121282659,-0.03438813527859253,-0.043909071463552246,0.08746306896088805,0.0327567391240912,-0.0030293773548493107,-0.06635967271194593,0.02114745531388047,0.017785843050042584,0.035640389066020774
NTS,,,,,0.038451175094962285,0.06627176960189818,-0.02544099079698282,,,,,-0.049208526506671214,-0.025018850462581257,,0.05776601608872176,
SFRP1,0.08699962993820022,0.10175921516985059,,-0.02255135246903421,-0.01893237569771249,0.03543730825155904,-0.047238582568525846,0.04631590657713076,-0.07130422453856726,-0.00450330640009659,0.04920572760395144,0.019157356436464972,0.017293846135122942,0.009980538508731727,0.04786442018112927,0.024304985387096793
CXCL13,,,-0.023221709453997885,,0.021787303780756707,,,,,,,0.048473583659113806,0.006366530500975249,,-0.030639609166641567,-0.02930840113729754
MICA,-0.01283106747528428,-0.020682281923091617,-0.06740870766415846,-0.00814235741287319,-0.017962507540301875,0.07741725783723305,0.03043823653132748,0.014416295719753374,0.07045231671210553,-0.0673992076207902,-0.04025642981026351,0.10465323618511083,0.031817433740512435,0.04559877550362149,-0.0078026701649152085,0.031824457069424314
TG,-0.030376719515917278,-0.03363371871250234,,0.04593023058141801,-0.01060492842920862,0.036016307959854554,0.05573446899955119,-0.025642306769124552,0.029351076923531373,0.0030565550826352214,-0.03823787199478961,0.03671783994472255,0.022029373014806407,,-0.02351806058527573,0.00042385624411894486
ADA,0.007255202503740901,0.042591774561697805,-0.0366779439711259,0.0047139985926655205,-0.03175436018630812,0.12394101117207941,0.07821306366003312,-0.012318779741565353,-0.03306554722205846,0.08827920273234884,0.00038424405159242185,0.024648471093436538,0.060552819885543605,0.0159177001113056,-0.015552446983898759,0.06636068303492626
LAMC3,0.06813990281465289,0.10112439479470008,0.025136047268116888,0.005659733648513996,-0.03541074491438098,0.08362384567517642,0.07758078423537025,-0.004902527966942678,0.02610360155692145,-0.09210773640151537,0.023391995978277073,0.040239677319692385,0.10563273395164571,0.0015766299571051902,-0.04817870751435667,0.05511022971376971
CCL7,,-0.016909163742261122,,-0.01759523776235221,0.0048811029188573695,,,,,,,0.0240046012229771,,,,0.005615079380348489
NGF,-0.02195406209525867,0.04344592220614923,,0.03260368739221783,-0.026551737961703802,,,,,0.1488810468490127,-0.03489909865106735,0.06486896271124735,0.00037866975347309266,,-0.02540186915058303,0.01370021277593617
TNFSF15,-0.02715991475356698,,,0.09873750309729966,0.08237576246834111,,,,,-0.07225536225395768,0.2116058119243221,0.025103198245305703,,,-0.017744883584429907,0.010896742847195022
HMGB1,-0.005808031983811754,0.031420197061962585,0.03653317224903065,-0.04280850700505453,0.02135250685547979,0.12130257263388991,-0.03204240066502351,0.07985471758636975,-0.052559999486422475,-0.08483303079940052,-0.044478953415800604,0.002815301949778446,-0.12226929845295223,-0.00526695293369759,0.04069717774246064,0.06380955639291992
ITGB3BP,0.019220748080096658,-0.02367127997685687,0.0521852296036166,0.05500776875219142,0.029249990489264164,0.10176443760550623,0.000914780292890879,0.07067303200220434,0.0012655433934578545,-0.0025447596021487867,0.007547217637303811,-0.02448097638999646,-0.03794786174294274,-0.027485773236870913,0.01639058770256032,0.015420665122415089
AANAT,0.051055718260945064,0.003290802240955578,,-0.001684414646817756,0.028686320566545017,-0.018602773764405677,0.008860595485499535,-0.022898449253769843,-0.0019383958452576446,,-0.02445984513740816,-0.027734423757944306,0.030804363557245272,-0.026279515143227135,,0.0008383164060130875
RELN,0.07167633475406707,-0.03921670777511817,0.06668150810388729,-0.0309450191575764,-0.049959704420578274,-0.025843961268101782,-0.0102442456968209,-0.025350559770138077,,-0.03398098504369222,,,,0.04918970744442987,-0.0035144780633201136,0.04582048239453732
IL15,-0.03860735000365333,0.01757160538178178,,-0.0017035564175949662,1.155621259862298e-05,0.07182592700758264,0.057241984145051314,-0.00481317400029155,-0.05433689867964036,0.019758400563535557,-0.0413478518787511,0.011750353041549129,0.038549814033557596,-0.00236473585728338,0.02013640025157006,-0.012486420808417388
UTS2,,,,,,0.09715108760118824,,,0.13829591140635067,,,0.05252983958131907,,,,
BSG,0.01143424963312522,-0.02037535862062485,-0.030094800219523307,0.05456271593415123,0.019949985495928007,-0.0170433635644914,0.005359401864264154,-0.02599286268731459,0.09888060220325116,0.044522771085403264,-0.0143416223320648,0.0580191218795598,0.06853958275056712,0.03800174561955463,0.02560174690592154,0.03699439377288353
ADAMTS3,0.018406040046179187,0.10705786036892781,,0.0006438906547229451,0.01661977051432065,0.11922598536724736,0.04385955172540165,-0.035289460879822175,-0.022663181219018308,,-0.029288174436591347,-0.008897275578627146,0.01805697461916115,-0.040718379229974976,-0.036226395581831244,-0.0019190005987531483
CD34,0.1260202210097553,0.08175639845777118,-0.004430014894990593,-0.0014620440913784161,-0.03348599685678463,0.13244352055748035,0.009635409343820386,0.01633641916785466,0.03973418321263991,-0.05757025376586586,0.040440321676781306,0.014335249533588269,0.014769684511707916,0.025649457190143943,-0.02003104336172924,-0.04487195895183153
CCL23,,,,,,0.0715898298567227,,,,,,,,,,
PLAT,0.025373979385696004,0.0921250377026222,-0.005478252742360428,-0.027444904588983642,0.057430253407747,0.12364680948850476,0.07972547015557895,0.004051676422659281,-0.05251285147803266,-0.1726238769910387,0.03690679569886793,0.010174772981207315,0.03801092938063312,0.14540842403554272,0.037907739953152435,0.09202014377062699
NTF3,,,,,,,,,,,,-0.01476515705209097,0.09343170226641054,,-0.007180799618689889,
LTA,,,,0.027857911259076152,,,-0.018613072713107297,-0.02123725595529977,,,,,,,,
CKLF,0.11398280761425625,0.024653495884994894,0.02309595257667752,0.003418903097383989,0.020803180019709395,0.15840318946250032,0.017522675262249383,-0.009131758254439373,-0.027683420782831338,-0.04842133498380175,0.15191845972610193,0.0493957275759073,0.03850774337395448,-0.024649714754967345,-0.026207511610376346,-0.062031307924313515
CD24,0.010206736533916808,0.07603587072883004,0.023812762841078212,-0.013010052523613484,0.03479174904290633,0.027668838687844956,-0.010920366855980038,-0.05490757325691924,-0.16130621190703184,0.01975472586121952,0.010823778417769594,-0.04919840367171502,0.0016249361007677275,0.030506050707916864,0.03904594744694751,0.025331593380678676
HSP90AA1,-0.017982228931217377,-0.013759649692257864,0.014219151186559621,-0.01890219705627581,-0.02726102590215121,-0.15783815137456997,0.06165444339032313,-0.016841695140779656,-0.0017824645510449366,-0.07652940852046643,-0.05118817239880602,-0.09863109900586908,-0.1285038584925828,0.00170202217265506,-0.014944536128849856,0.010274952859447966
BMP4,0.08273559593754577,-0.007505072455759149,0.013988993112873023,0.019876124161700655,0.07521075328062746,0.049727113911138834,-0.05338769773457844,0.05646932142532234,0.05588483844992533,-0.0032273038322529033,0.012662780216463618,0.03709897706779923,-0.007020191321918871,-0.024551513761489827,-0.008404016746528221,-0.017683427851888426
SCGB3A1,,0.024061161695752443,-0.01866182285154375,,-0.019762969297671625,,,-0.014819076354644115,0.08145638955787135,0.041533602267427944,,-0.01030257981314041,0.05471630982256944,,-0.016175570111378105,-0.04433469487782849
IGFBP4,-0.04188490923358719,0.10234700716652771,0.05661938068611475,-0.040287516894147564,0.016070914840548022,0.13482155971108573,0.034268404045167386,0.00584933959865411,0.014173010513330645,0.03589504282326574,-0.0023170888811835763,0.032977481908652774,-0.0490405911148752,0.03129715888267803,-0.05109117028162769,0.06031295486552437
RSPO4,0.016809990047603644,,,0.018189245170335072,-0.022809679142208102,,-0.021648136700368324,0.03123651159884665,,0.0008455697760377302,,,,,-0.024817259583214415,-0.027819921780502344
LEFTY2,-0.04492222906921783,0.16789193372809696,-0.015162043522421172,-0.00427350914461407,0.008895354230742395,0.17861545660031705,0.05670921782296059,0.02555516727678155,0.026078993399099384,,0.014227617564543969,0.05557428018773213,-0.006166820434005935,0.08339214270564428,-0.03374983345985631,0.10166401359088671
PF4,,-0.017540541310754346,,-0.015351498300798617,,,,,,,,,-0.01882238849860626,,,-0.021792918912287997
ANGPTL2,0.04523198055849063,0.06824343193927422,0.05829631582623986,-0.03172103635297988,0.013215995696009758,0.10223095532692486,-0.00987672432805048,0.0877882787190954,0.03683359927037867,0.04682549622149919,0.0002985616999625773,0.07469876939876181,0.06053993068644377,0.05574991856996803,0.07237289155519722,0.1449214055114786
LRIG2,0.024631241888184097,-0.04638363557274402,-0.04213036970890592,-0.015043796936720139,0.007560932715807779,0.0997290493061071,0.04221134916555051,0.016008243762134083,0.00641092201105054,-0.06918156895794976,0.08319174271941142,-0.009913137422853265,0.049459335014689756,-0.03432518977864606,0.06030147685909374,0.056753776536334614
ICOSLG,-0.01405561182601635,0.01976815549930959,-0.0421783515191078,0.03819348693636071,-0.00463269654590714,0.07383660439076853,0.00430573606050015,-0.035971356370772326,0.01332610124091303,-0.03187318065867892,0.12678595131606965,0.04827917798092355,0.03485231445642608,0.004636345303116661,0.020897915881708067,0.04924765823109561
WIF1,-0.05298002761547935,-0.01987475240928128,-0.03397766084282543,,-0.04012732600070389,-0.0827096318328941,-0.016705354340780056,-0.06114320664054021,,,,,,,0.107535622696228,0.06676422767238595
NPPC,0.08486253121918949,-0.04598095465520579,0.10973054111524114,-0.023813959642660525,-0.019754662901561953,-0.026607545888609255,-0.023641188735611607,-0.03436901115935537,-0.048720924714658734,-0.03270791363506818,-0.02928811818689852,0.022443018342273014,0.022240851509706512,-0.02493159575039144,-0.005208588854067967,0.016591956457730563
LYZ,-0.05720425372266769,0.0211306465181633,-0.0012966284871207014,-0.00530202710344666,-0.05800855136802918,0.0764690578877523,0.06286036157080788,-0.020391145166716675,0.014844061605914831,0.014775113579828743,0.010574787105957556,0.03594294555926597,0.000767638865043474,0.0001100099821230441,0.03623471664126617,0.059661393622055574
EREG,,,-0.017628280003082752,,0.041970288314518954,,,,,,,-0.036963984886199786,0.05356956571206332,,-0.030910315231639243,-0.025090105445215154
SPTAN1,0.054330188226629356,0.028680176961382604,0.045478165266919,-0.05520511514625292,0.00020085701243441006,-0.03925339342791616,0.026246641592194208,-0.02643319766911863,-0.011170045820701548,0.03963041183339047,0.014595897295790406,0.0336634881180292,0.03542040131873242,0.051616229034226274,0.03002561193660544,-0.0045665020388671795
PTH2,,,,,,,,,,,,,,,-0.028943530423331656,
LIPC,0.07433380991754424,0.1999550185390328,,-0.02758778578548858,-0.02208352366806771,0.04461093817874786,-0.010336081327145143,0.008698918401071953,-0.035126058297256,-0.026476754698907208,-0.03589642968834935,,,0.04152032115513324,,0.010611285233520354
COL8A1,0.002689908779356703,-0.027966168148608115,-0.03992837964438203,0.007343036423954728,-0.01908275343178132,0.01651257376667853,0.01892265312612411,0.01187923215108115,0.05406804081553108,-0.08690556603724388,0.01846263635307068,0.10406401005346583,0.053444184280053125,0.026146535733141397,0.008499576141890524,-0.08967827155332048
GSTM2,0.03736655412040901,0.026396762502711647,-0.0325806829580684,-0.03767371043052799,0.04055564120184596,0.025908620452507587,0.06053643397237472,0.020049194354574053,0.053128627412909815,0.006335370521888875,-0.001365049894220965,0.06974701659341004,0.007187912852447833,-0.04405171122414746,0.024091003449991044,-0.031501757765399006
IL4,,,,,,,,,0.17037070063627444,,,,,,,
SPX,0.02063946989035282,-0.024667357202747753,,0.03448653052813337,-0.027099784405737123,-0.05271663969592267,-0.055373942510456055,-0.022434206772796807,,,0.022345926257098917,-0.031874720267211734,0.06329461639781671,-0.007137060997095222,-0.014711104664785287,-0.08445588374860713
MFGE8,-0.08513739851438293,0.03639117795684431,0.03139275008158693,-0.027752761251775337,-0.056318147027142475,0.006410127735880766,0.023971451902606473,0.02342978499007809,0.037548635027375446,-0.04634143299454422,0.025398914949304685,0.06799327217882248,0.08606719738173726,0.06386877799586425,0.00046611897586850944,-0.004651246540574815
TGFA,-0.02766866770949352,0.0005183328577604363,0.03353224794454559,-0.005591082314503368,0.04252420227799161,0.01999292598402946,-0.023351862967319417,-0.03713361646065394,0.04603625868366176,-0.05093741530531131,0.005932206035062897,0.06105506184720544,0.03634352223483349,0.016682336693694712,0.04764144244563837,0.038583763926264454
SLIT2,-0.012656760948062043,-0.025048187093716437,-0.005233513587125741,0.048510016049878354,-0.04229361086979361,0.013164268894710646,0.0029615662937145446,-0.04061875088772477,0.0717293395984257,0.007971999729054444,0.05497835340013979,-0.012961541207770967,0.06986812696670326,-0.037067160740917704,0.01024756737945661,0.0521251302314501
PLTP,0.028187122193213402,-0.01132362052727316,0.006032528892012104,-0.009221895539583264,-0.01733921008782726,0.0897415273265748,-0.01515240279819012,0.014015495886457702,-0.06128601232317026,0.011002142123259498,0.0767813192905196,0.042113410774478305,-0.012847710669081334,0.1228619940445281,-0.041146753354066125,-0.016554828555505035
APOD,0.038158019867340846,-0.04311674064651018,0.08143591592472593,-0.008258281277564181,0.02678866649283335,0.062426150357111625,-0.013010731263163827,-0.02248859166593894,0.012668783984278911,0.06339584133025408,-0.04707204689264904,0.10172035780370747,0.12848693225974997,-0.10874701775611345,-0.018761531743239697,-0.04218133382620298
B2M,0.05031133408797706,0.09698087912991595,0.005799831967563005,-0.016537456609258573,-0.018704404638039535,0.1642915484638992,-0.007166122573591151,-0.014399080440341943,0.06355868499221369,-0.03150467391991246,0.11343605529607029,0.13123131744963246,0.028314337605429844,0.0820095893414111,-0.018405454920943986,0.13394465421238136
OMG,0.045403569104454054,-0.03403033978235695,0.0066598954122498374,-0.02201616979968001,0.024808165862926407,-0.0495567931226395,-0.016996655038377793,-0.04096811394244189,0.08627876126476207,-0.0318687258289292,-0.05450819703158573,0.0867079702105777,0.08787430994419901,-0.10712784495052148,-0.004857730291438848,-0.01518344022405879
CXCL3,-0.014551551399495264,-0.0035051821521764736,0.01974484777661267,0.06110060404982683,0.036988262218544454,-0.024424552692037367,0.032233740665860655,-0.015294670065814342,-0.016402834645827365,,,-0.01146051195667565,0.020616005636485395,-0.018506047219450934,0.006418856280931644,0.0028359186836692894
CXCL10,0.011806264629050493,0.09600367126239942,,0.07811090069723449,-0.027258761924062902,0.11642534303721196,0.027587589031224956,-0.00999383451723513,0.09429403566881389,-0.014117074313688681,0.036265183516201865,0.06278790467285916,-0.02524627952096254,-0.024931593039490864,0.03393494997560277,0.08796701244516739
RSPO3,,0.03930024938835411,0.018701876866909318,0.015141472884134415,-0.022083510052492063,-0.030546740921624273,0.0007215085813049967,-0.01598263544288576,,,,-0.007879760996039603,-0.004725875529164186,,-0.011102400436228422,-0.0312752727088244
CORT,-0.030068978541904125,0.013051115833430332,0.035432948408419485,0.009669913693381653,-0.02680167373193696,-0.03825411421462382,0.02495823253615345,-0.03376351963256602,,,,-0.03604835925105277,0.02222736065907665,,0.007360264167150825,
NCAN,0.15716125676349918,0.056564548627680004,0.0282467272430868,-0.07662321434655255,-0.026889705412268265,0.0574399335096439,0.029215906667521302,-0.01594204554283733,-0.1253764301671966,-0.043973956744545885,0.04496801939047304,0.03843508948017836,0.09498072332008964,0.06779486395171705,0.025153909543042773,0.004566781565998703
PRG4,-0.041037095807608885,-0.02542936288276021,-0.035758458415102876,0.049321668918664845,-0.015811713913710893,-0.026461776786930992,-0.007768617635511889,0.017466748802458115,,,,0.1462821694027552,-0.02906364617584696,,-0.029702678162579994,-0.030332774118261997
ZG16B,,0.020996208421360824,,-0.020421428498608195,,0.13315189005524813,-0.014789775937052309,,,,0.025652911257395206,,,,,-0.018591594909841434
TGM2,-0.023266499465477167,0.030510955329175343,-0.044535178690749924,-0.002180422825851701,-0.006992676396252906,0.05563080859233048,0.03310228101691727,-0.02073385578232878,0.08411297128733064,0.0039752154832861765,0.03571059992023499,0.026754454286101938,-0.021186862058249076,0.0017654129944662629,0.010463558648137652,0.010444237751559036
VEGFC,-0.029444935574902974,0.00991687198117229,-0.0009689075600752429,0.00486521688415226,-0.024339467208718657,0.055751400337927394,-0.011200145942348135,-0.0015295331316089828,-0.038062062307943165,-0.029269782147210967,0.04315179649162714,-0.040685439108294245,0.07552578541172018,0.01687280957169317,-0.0060403982824759304,-0.010765835116610849
WNT6,0.031084667689974917,-0.027282561887313383,-0.06389728012565274,0.02431529476780208,-0.02178701950749652,-0.010615928319111213,-0.03291411883164922,-0.01664347067674882,-0.042578121109664295,,0.05427478086021386,0.028442716968642215,0.11404814898472165,,0.015568078085020897,-0.019210695422831905
NRG4,0.03737894189678838,-0.015573933445686557,-0.0015073554473141897,0.08669241753855363,0.04331957257517607,0.061976583298964105,0.022562148822922175,0.05476721346782109,,-0.05027986436035744,,,,-0.019600701751274673,-0.02107118617846501,-0.028889939400051457
PMCH,,-0.017949796421818195,,-0.029671477810051857,,,0.0036780100155941026,,,,,-0.032133484258593026,0.07539245031235042,,-0.01886866962528184,0.017515065070080757
COL9A1,0.008359351053152072,0.024534482393998917,0.02577157052434761,0.017289007192430556,0.0036597557081233622,0.002894903576937721,-0.0046517361505919634,-0.012068374501360047,-0.006881706326114775,-0.10619701323672372,0.014583591431919379,0.015222174624831414,0.06518652730207493,-0.01597787015431062,0.010481155627674498,0.03157155437497123
GDF11,0.10387737062042124,0.04822229463672903,-0.021697979091276232,0.015912737634288597,-0.0011821815219688727,0.10627422556320551,0.013861296181936874,-0.03826624010310973,-0.0351659631143245,-0.028403969606425963,0.010090976969166228,0.01023730482295833,-0.0318382754895833,-0.0031555561364575847,-0.04778379353008343,0.021069613721692713
IL24,,,,,,,,,,,,-0.023957951544876295,-0.018522275083650157,,,-0.015976287093002976
SORBS1,-0.05504140069957157,0.08589984332624248,0.024690939708102426,-0.01606696926479155,0.07633928799652978,-0.05004744851061714,-0.021295840594508276,-0.07042113979509963,0.023816537486447558,-0.01288300942493623,0.03679452877879514,-0.0012432099779933125,-0.04895893997913058,-0.010178302053422421,0.011388121967617263,-0.011562229774572367
DLL1,0.00029009215399965416,0.0201108749932521,0.012480277184408937,-0.006403942087909788,-0.04637409314067944,0.06069549613963423,-0.035535753364963917,0.012619932739683482,-0.03815653826836301,0.020599180485888637,0.0021266775639666334,0.011788434696881088,0.1436507284253736,0.07149315197910827,0.023444418685675778,0.06154260095020091
TLN1,0.08744139511613976,0.033176702101711066,-0.03900807775415934,-0.019295284861598178,0.04741759745123121,0.08483053377019027,0.038463225176703475,0.031077840214306637,-0.031073323679262518,0.06875907758825897,0.07840780963094805,-0.002493944113779898,-0.0034893652426702536,-0.003336139009302337,-0.011752825488235715,0.053868694466055835
COL2A1,-0.02848593022650621,0.015154922130583977,,,-0.014122259190315338,-0.024424561003983342,,-0.015527230158700231,,,,0.02896959042359779,-0.048274714970690816,,-0.029893123576103086,0.01310020572230485
SHH,,,,-0.018284343777294612,-0.03580088253262012,-0.01920067268849101,0.022161689931098797,-0.014819075059364589,-0.07252075359364174,,,-0.028215787143302817,0.008468265693811716,0.032266858725598695,-0.0023868387241197933,0.05726036632410083
PON2,0.0837943477142745,0.031025717877903907,0.04990202176276985,-0.05155822622937214,0.004072061120781605,0.08139155195485179,0.00636388717028756,-0.026957858715293163,-0.009337173294922,-0.04161704180163713,-0.032495962440444434,0.06680669409562338,0.07389670907820435,0.045669871226651726,-0.024657662348844943,-0.049473901311516
ICAM5,0.005523809177983808,0.02547552802289426,0.059241063828535244,0.011892038650456065,0.005124615814728286,-0.04772797904003487,-0.010700654503504709,-0.028940853109356512,,,,-0.03011406042456267,0.0900191198077001,,0.031138271484645805,0.02259146027946791
HPX,0.022141631123951396,-0.002601603553182822,-0.01562978333721896,-0.03805470458983352,0.01170021236849136,0.08540166077076497,0.03930073716287275,0.002406834032777051,-0.07041755897466147,-0.05055605957924353,-0.027965259611927994,-0.016814611838681222,0.09328337997370634,-0.02627950438134631,-0.013686902515142225,0.12309112655080104
SFRP2,0.02571762086472504,-0.02248077600919574,,0.05151147654841559,,0.06065291306592071,-0.024189621574893183,0.05347853407351311,0.033784156289349686,,-0.055444050142615026,0.04072317124892005,-0.03303265509515141,-0.04213269382303316,-0.003382637088027765,0.0921148881691737
CFC1,,,,,,,-0.01861307383799143,,,,,,,,,0.014236007623354826
CD70,,-0.02228846518892693,,-0.03539468137698949,,,0.006405429259776679,,,-0.01643492169872887,,0.006744035516860956,0.05711545858677407,,0.0716594360850145,-0.028605312475768346
