,UKF248,UKF251,UKF266,UKF269,UKF275,ZH916T1
OMG,0.058042439020684775,-0.0324581338822377,-0.04649098512505964,-0.07639788854665037,0.016728024993511444,0.11218541043301246
CXCL3,-0.011899547483453482,-0.028731246529887254,,0.008287085417440929,-0.03561943234375675,-0.00044308931557470566
CXCL10,0.006402330331218941,-0.06964678302766501,0.10318103913402439,0.09614682356737449,-0.006764604527521079,-0.06970085328719744
RSPO3,0.03548871715756112,,-0.025474583988777773,-0.019832930182377678,0.15219717353705836,0.18719689396350814
CORT,0.003009542538987365,0.04319495275974401,-0.011563611570618762,-0.03432532913206845,-0.037854409367299724,
NCAN,0.0664406855719833,-0.014029474748537971,0.058018189886154314,0.03200467480746816,-0.00888121032093901,0.050770062660419106
PRG4,0.028002646829991967,,,0.005399191170192721,0.01629001930127469,0.04663052245615678
ZG16B,-0.00896453590094311,-0.03440530995966487,,-0.01854933292922854,-0.008938018113903044,-0.017508883890919733
TGM2,-0.01727307873967234,-0.044068240857886916,-0.04097448990932004,0.017664182908025804,-0.030069485135058253,-0.06856249384953399
VEGFC,-0.010645270529491224,-0.005937985083724243,0.005317861712044827,-0.02265168200516753,-0.012480271805538285,0.010758567741495632
WNT6,-0.027721476960382588,-0.03181791782665636,-0.01788359969277997,-0.01689497452171842,0.05121973206943167,-0.021145575781471863
NRG4,-0.015824483015207263,,-0.021892832014154283,0.015228922289626572,-0.01717137999079701,0.044907732668795566
PMCH,0.018925701982668672,,,,-0.013082782960716955,-0.030279926283168244
COL9A1,0.04473621228842242,-0.027672028587314698,0.09696001819636314,0.019971135307203076,-0.023955055907103315,0.0654988180294192
GDF11,-0.007810294276325493,0.003455428495869192,0.06065716141694626,0.028693091527128185,0.010332945784210353,0.05968343134715078
RAET1E,,,,,,-0.01540399450928803
SORBS1,0.059674630077447555,0.012496063749843035,-0.0741710181049605,0.04969892656055896,0.02283147070065071,0.05720939291341068
DLL1,0.022445559711711485,0.018501503342618877,0.08860038902648404,0.025833756993130383,-0.006487624526885113,-0.005703614170114144
TLN1,0.00978648490396437,0.04717983911986176,0.06773369470222831,0.0731122685063275,-0.03819678706295198,-0.04632708850803628
COL2A1,0.07087376926993363,,-0.01937465460406286,-0.015858012950386732,,-0.020435880679783882
SHH,,,-0.003980374017121839,-0.012466325028342148,-0.024380046279141324,0.054265630885534585
PON2,0.04246166553986736,0.06341547032367953,0.007485514508985968,0.09756822742877981,0.008894198693437862,0.05547273418879475
ICAM5,-0.014679380703462263,0.042071920965499075,-0.023059279295734682,-0.030988106995627197,0.042252886772526504,0.042858361372929074
HPX,-0.024822623790702592,,-0.017883600899154983,-0.02309257069202457,0.029025443926706782,0.02316826823149978
SFRP2,0.03665583931677919,,-0.024932259611781495,-0.012656168384166956,-0.01461869853370791,0.040511199089567254
CFC1,,,-0.030218908946841323,,-0.011248580899903724,
CD70,0.017672359524025343,,,,-0.020982541869149014,-0.021423636401939568
HP,-0.03174163301185501,,,0.05774498884331825,-0.04347693913726489,-0.02100532382116019
CXCL2,0.016120208615302327,-0.013054879414827636,0.10698980490687227,0.017240262565283528,-0.019237109518177132,0.1057862678881978
NPPB,-0.02216540113134478,,,,-0.009849714900982078,-0.014244063892628028
CCK,0.04661881577643371,0.008033390989453675,-0.08324941202410543,-0.036430895536648064,0.036954405169671786,-0.01847839613080655
SEMA6A,-0.057055304981278886,0.052978601194724514,0.04288725275165948,0.08060823565900352,-0.0047377557792345,0.060009045232795495
IRAK4,-0.026941468982730445,0.001895281608545587,0.06858955125517013,0.07176125866581581,0.03226102435523253,0.026788761979998618
GSTP1,0.0171406801482317,0.0028058157524079477,0.0644147803748439,0.045553898871162374,0.006908210327900926,0.025430351469551776
VCAM1,0.013013326285811535,0.01724308978361349,0.07659777977529854,0.12047576882503382,0.046229854810865806,-0.0018949560236912262
NXPH3,-0.02122348371497572,-0.01762891942801833,0.0673056254198285,-0.027257090419380053,0.014696400791079835,0.09213222441389934
MTMR4,0.02542193205931946,0.06510257428355413,0.001921301107086206,0.0008517473358130303,-0.030758509963471063,0.061143009884576965
LAMC2,-0.01739752220362276,,-0.024503424870182623,,-0.012399692184918718,-0.027139309833082912
IL10,-0.036759052128426846,-0.00027780718784108744,,-0.020809253701650515,-0.02169970642315125,0.019335248447310688
SEMA4D,0.008509592205402284,0.0007227580400415279,0.049388996789840864,-0.06015455899910816,0.007153739299134973,0.02727742978743539
TRH,-0.04075235813742248,,0.05733162868974234,0.05347315313142264,-0.03267518203234504,0.0614879049737466
SEMA6D,0.0943730727077017,0.005043076072443266,0.0568626712409475,0.019813407218579385,0.005133407596128825,0.03321562293479887
CEL,,,,,,0.03329076509740713
PDCD1LG2,-0.010856583396630136,0.03828418020785184,-0.01720754647519793,-0.03798409782866371,-0.0384795898280979,-0.007399550982837949
SPINT1,0.015139048961293077,0.062359041147309925,0.01196404611062154,0.05183819760762393,-0.021541755552815622,0.048335334584898464
CTHRC1,0.08610583144806164,-0.026167434762461132,0.10851981298302096,0.09221411283928861,-0.04624185478683136,-0.005285138352021487
PODXL,0.041476728627658666,0.003940635333010264,0.059510092322317264,0.1228138209958457,-0.013445698255473223,-0.06094411505700911
JAM3,-0.009140339357431011,0.04646886639067672,0.014480156133140968,0.0742179564995669,0.008182504440318372,-0.060641373383418476
TGFB2,-0.03186641214381537,0.027248182993000566,0.0514052308528777,0.12626942932122348,-0.00682510833441867,0.007505055659049054
COL18A1,0.03883947545460663,-0.030900674490784274,0.08969742296978142,0.08349646448748797,-0.07819079404972312,-0.08222220460690237
NODAL,0.004303418433584724,0.0014654310357633722,0.06901883296606531,0.03128746213504349,,-0.0031204332785740667
INHBB,-0.02988575829413897,-0.00162627890618589,-0.024861516745772968,0.05128243262150404,0.01891566309469056,0.10907855267744243
LCN1,-0.01739752611813609,,,-0.013916326209681152,,-0.016133863398566047
ARF4,-0.017472830710657777,0.001894100596699114,0.06494591581505027,0.0764354646844563,0.03356377654124762,-0.05697395926898535
CXCL14,0.0068506834905971105,0.048248558435872446,-0.03031043383684621,0.04005742245795868,-0.04110575377304504,0.023083885230675002
LIF,-0.009567943288557213,0.04823669372026422,-0.021708704595595388,0.1124063415370192,-0.0343476933238411,-0.002938566207147122
IL17B,,,,0.1341982597501423,,-0.027252352768131753
MMP1,0.004539622346288581,,,,,-0.04692444283976153
MATN1,0.006909858505037458,,-0.020957383191476813,-0.014590321929685464,-0.00997341959646534,-0.01940384628683452
ADAM28,-0.00019259710593030088,0.013777458680640817,0.01276276537109765,0.07637461798272509,-0.0032732322302857844,-0.0013874457994847416
TCN2,0.05852546291308843,0.02553663547431741,0.011771115656526792,0.0808892265983963,0.03568669651553371,-0.0240737610675405
THPO,-0.02976465066656637,,-0.029802312697284103,-0.0002493328008993571,0.034882901118861255,-0.02100533021563625
CUBN,0.07326555182117198,0.013211205567309961,0.04606483965142143,0.011784267149656686,0.003752480001277548,0.007146411484278519
TIMP3,-0.015350488796660325,0.028857837406449573,-0.0076646802214636114,0.06034902010154847,-0.02364594564380944,-0.041755425003428825
PIGF,-0.00410618500332029,0.03762142826692572,0.048757470673785025,0.047651463059282556,0.00855775905384852,0.054880575762732677
CRH,-0.020383273170889893,0.0352988556554299,-0.01766096053443828,-0.02139965022093047,0.07019798700947896,0.08435067476893551
BDNF,-0.03960328522067977,0.042236023825163393,0.008537066195527264,-0.07187186336908356,0.00412125882301793,0.03631963925142902
CCL5,-0.03195109713736285,0.026135639107303404,-0.011415102070972523,0.01949784512962083,-0.01829295347469062,0.02873321015830746
GAD1,0.08557618329703476,0.04672492399238055,-0.04975786392843784,-0.026009976257041396,0.06262733928381745,-0.009597530664966991
COL14A1,0.04602705229627991,0.009455703800421685,0.054300181992577926,0.07568778270904145,-0.021664425656766677,-0.04953254130805646
HLA-A,0.01710095883557589,-0.04722019385619172,0.020103635904748552,0.09593482762441842,-0.06915184019536096,-0.03621111095362176
CD5L,-0.0033553777136925964,0.010958833177214394,,,,
FGF18,0.05624081651721401,,0.021662078785579773,,-0.010686912019639632,0.14039768494438934
ADM,-0.03209159671670513,-0.052253985843342544,0.0042237116931747,0.10927735232407529,-0.10782360728204599,0.01455795786582583
CCL15,-0.02313983115765705,,,,,-0.013837170148502251
GNAI2,0.008483643769271331,0.017437636350524383,0.05287421042887301,0.10252107063939114,-0.07213453118489646,-0.008611721536301893
HDC,,,,0.022442604961101374,,0.10575464817523163
COL11A1,0.05197705359765884,-0.039326026456428756,0.12125387141988687,0.03587036377644421,0.03262983811992219,-0.03469294904073633
NUCB2,-0.06852587377653543,0.008289080543937082,-0.007150103626888458,-0.025353119160959805,0.04429135273713326,-0.015030801422142569
CXCL1,-0.00777300788496948,0.061931383958319076,,0.04841452438438545,0.028836671480767153,-0.03480905598065196
VCAN,0.026411084672605233,0.03531374570076173,0.07602852410446244,0.08403144186696176,0.010386589697203888,-0.07825061502038494
MMP7,-0.028927592058249976,,0.04630136890832855,-0.010157770461604763,-0.009849714847166905,-0.08551204055483982
PTPN6,0.04377654233633398,-0.0363547751927983,0.0009724898529369048,0.03609304247104173,0.03145641435094403,0.03077325324476345
PTGS2,-0.026283435742430736,-0.027866493891226633,0.006026172113364594,-0.05883443391003929,0.005071585851627335,0.04223093194160897
XCL1,-0.022336419056057086,,,,0.018639022385950114,
CD58,0.04420242386750605,0.02302563279960672,0.04826713328135182,0.05583804828685937,0.019189835128307825,-0.0017375207520878046
TNFSF14,-0.02250624487265583,-0.04303184416212653,,0.07454055627700525,-0.01418291627033069,0.018855129343297885
CNTN4,0.033710324551616475,-0.033685190337653145,-0.038585228181268846,-0.004601094654172743,0.1366749804377827,-0.023544805510368423
INSL3,0.014708127658042403,,,,-0.011357757169237372,0.0029719567936009684
BTLA,,,,,,-0.01832005182503667
MFNG,0.029650326876342163,0.00046020214731876336,0.04375675949171197,-0.0026144547071374077,-0.002897050280833175,0.0036599487098731482
ICAM1,-0.046813038893377706,-0.022435542018625382,0.010303910691802436,0.06341468974043808,-0.015034014644096906,0.02463491980556284
PROS1,0.00030161368114214876,0.0009054202693385382,0.06308912099183846,0.1015835573832455,-0.051287901493414986,-0.02579486435804741
CLCF1,0.02662017896947222,-0.006748872076441821,-0.020180403097301455,0.051989792581692416,0.015907278525458524,0.05027903406707003
PSAP,-0.009428913426461355,-0.02872659317986044,-0.08037531654781431,-0.07227079231226487,0.04556523700523338,0.008563164018033875
EFEMP1,-0.06180552692642647,-0.004147511582117244,0.027401294160237136,0.10052736485972004,-0.024426900756616087,-0.04696038750657287
C1QTNF1,-0.06421461480410452,-0.01003949295557804,-0.018827554695845187,0.06636013986846333,-0.01882608872727309,0.01959626368855997
ALB,-0.019735038804919197,-0.0438747249176699,-0.020765658510374322,0.02788591554653634,-0.012399691867518832,-0.021423643087995683
EFNA3,0.045088331310938895,0.019326597578472195,-0.03891698562897687,-0.05621329926574917,0.04192182897586162,0.01631360235359846
DRAXIN,-0.006501179377951919,0.07958990318864333,0.08733027890383034,0.06113924134060493,-0.02201756115668951,0.06468703526844358
RAET1L,-0.01558744610652553,,,,,
NPTX2,0.015706973212849196,0.03235434320461918,-0.0879717653738017,-0.08704445547743007,0.07450322347052582,0.020216446652976533
FGF11,-0.0069312603771089784,0.05471830106335903,0.06877758960334306,0.05951024099194126,-0.03714589617020726,0.078449835422945
CD59,0.03519239159322657,-0.007632134752172711,-0.054875627221625485,-0.049814898927909114,0.026763581337725426,-0.05094987899368435
COL9A2,0.06695910172089431,0.013264989390032308,0.06565188541588532,-0.024647743409775304,0.07555659385545191,0.051892027119724744
DLL3,0.056707441721033106,-0.03982993595030914,0.1198110534729948,0.03384887408411664,0.0014517267895548425,0.06909211546624233
FGF5,,,,-0.013567567627039898,,-0.0027044663954089534
LIN7C,-0.022033893034061214,-0.0020039600596698966,-0.06267052808245185,0.05804231250443683,-0.022377289735815483,0.06529258241254196
GDF7,-0.036759059527283734,-0.016697580720515713,-0.004687400100639851,0.040741368195329426,-0.03235580021484038,0.003983408517680001
PSPN,-0.03609793901983922,0.010261641983145183,0.04244570671441984,-0.010205461663234395,0.022497422673439026,0.10766145727655466
ANGPT1,0.042473522875255666,-0.025712167297913383,0.016410136751526833,0.05245773893646857,0.05029776971075973,0.050050533685242295
PNOC,0.035013676254249906,0.007946032836631742,-0.024697127537228813,-0.07148407362338029,0.10694744966032428,0.002229141923889711
L1CAM,0.05516269620699223,0.0010118186931633573,-0.00521398436155497,-0.04715528353816516,0.07826334795830643,-0.005906634389283415
APOA1,-0.014690864766097664,-0.0007320402544225637,0.06938345145469307,-0.015051221993082007,-0.014789775605470382,0.0708655702916482
PSEN1,-0.014751697790896868,0.018946568632873695,0.02115575146679054,-0.009442664833171728,0.021486829034539964,-0.007469505249644953
CALM2,0.0018533215590946324,0.022036322277725815,-0.06768436836213816,-0.09846677000753672,0.051748307995866785,0.03308867899945298
CLEC2B,-0.019988297736931115,0.04628008224724879,0.012853192574084783,0.053602469411928616,-0.004901156492185043,-0.005695116280957791
NTNG1,0.022248424716609153,0.03934768062616522,0.03660912722452907,-0.05417195217144938,-0.03472913078164012,0.0652848322612497
LRIG1,0.03961753942033983,0.020752114357014254,0.038055325419752144,0.0758464871685661,-0.027035191858032756,0.04724536862913854
CPAMD8,-0.009440857332520007,,0.0034648766083202683,-0.012273690795487922,-0.012598375045950724,0.06523615831097015
GHRL,-0.04153007675585617,-0.0382542078819453,-0.022075549752598702,-0.02610173449167089,0.003389730222700846,0.020493529112017513
NPY,0.054570767609835986,0.012849741597424752,-0.022721483331696622,-0.06414966100322828,0.032713518487465655,-0.02392444780169008
MMP2,0.08801714295438447,0.0634481973929813,0.09525475072094705,0.06023760494472081,0.022986189756663573,-0.036444442021333116
PPY,-0.026283514469765464,,,,-0.009207362545308552,0.05153607354602772
ALKAL2,-0.004988490523843989,-0.017954173687099038,0.03406992153919961,-0.013916323954245254,-0.009683643759806567,-0.013170621669787178
CSF1,-0.055404512077813294,0.018111189489855233,0.06787398042510556,0.06785425853421814,-0.07248240234741334,0.04806170287329376
SEMA4C,-0.009958260272377058,-0.032440539374252675,0.016569009180299007,0.05358868312672078,0.017431316203714468,0.038151914055277264
BMP8A,,,,,,0.007647580800496889
ICAM2,0.042897412028310565,0.017278324604287094,-0.022471653014159258,0.03354602287823299,-0.026494430335031162,-0.04056168946016888
SYTL3,-0.03363613400719806,-0.015518594592091626,0.024278273178695034,0.021491875282477795,-0.02180469063153982,0.01262350780931433
IL1A,0.030040835086816077,-0.023144566534241285,-0.004753896115596428,-0.033758169727921096,-0.04285037208129932,0.10501288166980559
HLA-G,-0.009646553419574613,,-0.016021063015168147,,,
PGF,0.072981120828853,-0.019588278974216708,0.05949274083324249,0.13558480408415852,-0.03868684414912193,-0.027076597943570185
LGALS8,-0.020201421592585325,-0.06300129346077415,0.053111701546945854,0.05134710654933811,0.044575944582834454,-0.003513863398330553
DKK3,0.024881827774753906,-0.000235555484381295,-0.09699059706580491,-0.060925890515823686,0.030153133175159132,0.042562327191286865
COL16A1,0.0785744617406072,0.0477090133284998,0.01210000943347569,0.02274087725256971,-0.020591416689345984,0.06808784418988678
TPH1,0.0016314556370615795,,-0.016976550411180683,-0.014590321791958969,-0.021294697503419637,-0.06515726296314632
TNC,0.010575489916709386,-0.006814376812417941,0.08800125503573092,0.1088545354052289,-0.06312200958866176,-0.024170600407708732
TNFSF9,0.012572656322462034,-0.020100026889621647,0.03799246914953423,-0.009846734305759764,-0.007084401900204024,0.08004741463476876
C4A,,-0.02859157646039831,,,-0.010914866468074014,0.033038913536402245
CNTN2,0.07781759518309693,0.006407084403458242,0.03208792057871903,-0.0126120319647461,-0.03940811347020785,-0.05051234253255277
F7,0.061929860717526895,,-0.014744182475887564,-0.01227368366160826,,
LUM,0.05507582934600137,0.023216928380553604,0.0003031319448548593,0.08655663461497984,-0.021725547670312005,-0.05216774221315756
BTC,-0.015587439613853258,-0.044740739029604834,,,,-0.03142357399965605
APOC1,-0.028862638219179837,-0.030376565689243826,0.06036367007266102,0.06993771176912975,-0.025667539528032305,0.03917982259233454
PKM,-0.051223627994775034,-0.030096050642631808,-0.044548001969106035,0.0812457107699542,-0.02523850046407032,0.00730506449571106
TNF,0.04667617560033836,0.023498646169775362,0.0581746152919809,-0.018013153738863794,-0.02490148758604861,0.020422068765308787
GNAS,-0.007631448853188395,0.051354429128192276,-0.07809238179334517,-0.059253623386552545,0.0627711444408009,0.021137407707926183
BMP8B,-0.012752358779062906,0.07574572581577967,0.16019470203249328,0.023149123001104586,-0.02834881517555322,0.009290020937121361
LIPH,-0.017611339589108682,,,,-0.008800366132091232,0.12066595114253281
CCL28,-0.01062073206252797,,0.015027575782517337,,-0.013551116092811656,-0.013204618367034016
PTPN11,-0.016360103845294897,0.007607641414162692,0.02226311754741477,-0.041886998577940565,0.03998642492945226,0.06894671487288426
ADAM12,0.06421510576233574,-0.0027696868881174463,0.03174261904592223,0.07621661213945774,-0.039149623926688026,-0.08016468520805575
EPO,-0.008829384560639442,,,,-0.009207362947211745,-0.014042014224950482
EDN3,-0.00848860265580828,-0.03330910375860375,-0.0039111408637009645,-0.02174723551165034,0.025047418817775877,-0.025514237610471578
CCL22,,-0.02634118009690545,,,-0.018539224692089025,-0.021698591699261947
CCL2,0.027559509928412922,-0.046902515740029654,0.036363179496587954,0.06222212604771736,-0.06939188466111526,-0.046767260416575196
DSCAM,0.03145599755570027,-0.013299075851554133,0.06890847997809656,0.016074050055362957,-0.04316240350830187,0.08089837530598838
GPHA2,-0.01962873285050863,,,,,
ANG,-0.04134356531192192,0.028304100711485123,0.030773186206405026,0.03320064569861491,-0.02691995972823361,0.06252051315832674
FBLN2,0.022108279283119224,-0.03851825156192017,-0.01304213250229414,0.00011508329728441164,0.07023093296784433,0.02390067028138012
VTN,-0.023211176645277335,,0.0043006914892452465,-0.020689426330011713,-0.015126663316258194,0.12428906340850353
VEGFA,-0.07924343731260872,0.06934770554218186,0.01439160475208663,0.1023822087027003,-0.02610813587278936,-0.0333363362444712
F10,,-0.009700608083884166,0.07306374130888497,-0.0001813971144149473,-0.010095674468649498,0.008095756641896117
SERPINA1,0.025652209786652058,-0.06359308826190399,0.06464684047026642,0.06781093174763453,-0.028893276657016048,-0.007484043286163259
VWF,0.06695294413547555,-0.03612709064103719,-0.04233617858565406,0.11305740918324722,-0.03870298297946524,-0.05370068130384906
GDNF,-0.027580633504140785,,0.08739677167752952,,,
VASP,0.03874663837791485,-0.006647905639490072,0.0507466428957244,0.07986619923743418,-0.017360896830222735,-0.013319657058305583
ADAM15,0.08502486383706555,0.0281045729742738,0.03694850162508485,0.04904517281872557,0.0528976613548948,0.011404875782087688
WNT2,0.05976732758274182,,-0.02793648824500041,-0.03150467091132684,,-0.034148270183268874
CALCB,,-0.009907066075732381,-0.017207544330540316,0.12778708835852964,,
OLFM2,0.02382031335369938,0.010603529800016411,-0.006084247142630184,-0.01223079789698025,0.05349083556140317,0.05576295878358094
MFAP2,0.08659643922966369,0.00352913559009167,0.13513658006615076,0.07858367629001538,-0.024180296213678384,-0.023946437218427357
HLA-C,0.0117628501298002,-0.00406656454637018,0.006988862535445851,0.10181074925930649,-0.033487055997885595,0.03132535331459896
THBS1,0.019512229554767006,-0.02903749547621923,0.07775237042823273,0.06386572942368349,-0.043003036537362066,-0.07938783268854017
HSPA4,-0.0014088437868251804,0.05172373615350508,0.05383571416385484,0.011577009784120814,0.0026202351600980197,-0.04463512700085295
