,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.08417449275895578,,,,,,,,-0.03125654717085364,,,0.0650033262482949,,
BMP1,-0.007028606406466441,-0.0198054779110268,-0.0913516084517602,0.07961542295825004,0.02720460153258932,-0.0013492598083698541,-0.11611333193352485,-0.150475627818024,-0.5369174970849165,-0.1025040030452475,-0.015665101591293043,-0.2201750180993576,-0.3423929921050516,0.03370488698918135,-0.10019110373802571,-0.146686919199992,0.033291396219796515,-0.07678725571712586,-0.01885019505212218,0.09441907530640387,-0.16149728287461443,0.040976118381610804
NDP,0.024539673249565103,-0.030214398522165786,-0.005256770273354123,0.06501896341456144,0.045209533769068576,0.033353928868777756,0.23127797461305977,0.06960525548570455,-0.12241724831895158,0.045735893481151785,0.0016373445699378068,-0.09089469701479846,-0.06677443332937996,0.13013346789319516,0.04053740047112432,0.07429531002471983,0.008040102339477473,0.012815492297889359,-0.08589027192791258,-0.011098303301718454,0.0686620667987742,-0.04223811535450131
TNFSF18,-0.010048820970873163,-0.04778280523672814,0.027745939267972967,-0.03119715920793939,,,,-0.009460207197461745,-0.1223617339772083,-0.014758118518114616,,,,-0.024124865406810962,,,-0.03223432538684458,,0.0170970660926676,-0.026098015700032794,-0.1435520033969229,
IL36G,,,,,,,,,,,,,-0.02555323182729471,,,,,,,,,
RTN4,-0.0006762204489533373,0.38442393279695597,0.07813654342453834,0.06695095940497438,-4.566703549337019e-05,0.018356940526838905,0.2878097054433359,0.5016610387007135,0.6643521384697948,0.2340865283402477,0.2670270754169209,0.5271030683069841,0.5390009941622186,0.12302812203335471,0.17883129621917004,0.1765607293430472,-0.01621851689056863,0.3222829244366498,0.03481568241125125,-0.022854923489122523,0.5640387833366206,-0.08359808353690266
HEBP1,-0.0497127299967008,-0.09724833064681922,-0.0477617560041438,0.06081886598790898,0.030463960903949094,0.0031409601201578636,-0.019506092640478992,-0.13529146374267523,-0.2590810219141172,-0.027526849679870784,0.004890978674456513,-0.23317492640058748,-0.06674549903684267,0.16086488908569227,0.009529264175690791,0.08135697218726363,0.02545777964317695,0.012731811081941158,0.052775728817896765,0.01752615726501247,-0.05041594542318041,-0.009395974590754561
WNT7B,-0.02456748815289675,0.4688333057595126,0.04696779906375949,0.025212595403419927,0.08360731865680586,-0.027046707649050226,0.1193123346905182,0.10135903490772709,0.3666373500521903,0.018878105320594987,0.10315615418729396,,0.13687327700082064,-0.02655912209552293,-0.01717511873477892,0.03892839401084192,-0.025011222154007605,-0.00044216988999370814,0.051632637495445194,0.0058734354532988045,0.01863578641868744,0.11105202030763615
PTMA,-0.0335443420435959,0.014455630323232643,0.0028827672578642977,0.0490918642606843,0.07603903162586514,-0.003224003900353643,-0.23566579389991327,-0.4772296503178235,0.131415540416747,0.1511150696017166,-0.14390263763719155,-0.6892897589771102,-0.542277751012442,0.0531863950756432,0.022453817243090046,0.052294583135553276,-0.007796466726291417,0.07890378942624808,-0.04512574976396233,0.05679723269914156,-0.2635029933775076,-0.26475171613647996
FASLG,-0.024567495098062716,,,,,,,,,,,,,,,,,,,-0.013418612397638679,,
CEACAM1,-0.020105344004526234,,-0.06601235599953445,0.05961641684398707,,0.021883112182158656,-0.0011891404942597865,,-0.14834195382357476,0.022692005739892693,,,,,0.07355311706532668,0.09122273914257065,0.09022433098213656,0.021895284187111726,,0.05040442811570694,,
