,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,,-0.02963983869927725,-0.012473811411023645,,-0.00038476686951474274,0.05804780842040425,,0.02197538890766779,-0.0004481430800034354,,0.014757543096279552,-0.026464630848336033,0.009798350586418106,-0.017496418496783694,0.045743919455341994,-0.021258112994948716,0.04984027722433279,
PDAP1,-0.03551482832783883,-0.012579593382963432,-0.03469656474120568,0.022725657445149323,0.012993384424567109,0.08357439707819542,-0.02694576555543716,0.09986753421344395,-0.01213049559417869,0.022650364995166976,-0.02721023979670804,0.026379110651518618,0.03504542825494766,0.01876602470724331,0.0685434162922282,0.08350704986628348,0.01098841023583852,-0.010444155727969395
QDPR,-0.022897898991040735,-0.06449523346495825,0.021734555163723975,-0.021109779133525974,-0.03059290664393316,-0.034152469673314166,-0.002395075576918052,-0.15505231396603186,0.0147107413258971,-0.004552907761239319,-0.16067684038982638,-0.05133877921909412,0.058258012256265417,-0.01036256639302649,-0.007780745878290834,-0.00015744740178857836,0.0911593375822275,-0.028444895034571996
POMC,-0.057241826935011474,0.0851280968457717,-0.02303023638166385,,-0.031660078625646675,0.0023405359667050644,0.008070967520293812,0.1329870882167412,0.0013685243705188201,-0.02900665948569532,0.0031082342496630763,-0.02493341719660958,0.025041451997029878,-0.017902882779252383,0.0768602696152948,-0.012530403734360448,0.08066423997259739,0.03713560784682027
CCL18,-0.0343882934039756,-0.02589527814723794,,,,,,,,,-0.03461627482460089,-0.01876385839174082,0.048313043507096774,0.008265779510663077,,-0.027456049717873316,,
CCL17,,,,,0.00428836553527382,,,,-0.030371220253983425,0.017225579157062,,,-0.01752177364418999,-0.02525717851535564,0.057086067663010956,,0.04637879608216375,
VEGFD,0.007540639465840467,0.00037892679693031354,-0.027249970284604217,,-0.0034357165109998172,-0.016430430622976975,,-0.008865282341046386,-0.009352350752099446,-0.020110335820074817,-0.038999103044400615,,,0.005454740779343114,-0.02564058866306664,,,
TNFSF13,,0.04008988438456043,,,0.029921024009420167,,0.055724152149836635,,,,,,-0.020111570081344763,0.0034106653124555924,-0.02607039054857398,-0.007795801621781777,0.021338398505753718,-0.031067160403088826
WNT5A,0.055209123239963964,0.06162580792506893,0.009596414944059257,0.06480798620499535,-0.00032060385499992425,0.06232178792374881,0.04890621873834644,0.05047236867274442,-0.007039536689298311,0.0648991528947463,-0.07652278293117726,-0.0134380620037823,0.020489642392040472,-0.04435267328686382,-0.0268635604908797,-0.009040961272175161,0.05834238373884804,-0.014097949164284558
CXCL8,0.07951561827739252,-0.054030199442086126,0.004836707321187971,0.057525768414364846,0.07992993589314688,0.11079800984733992,-0.013694613447976354,0.018500618984326915,0.05167555700031537,0.07441121415661914,0.03662265208940522,0.14331248099917532,-0.033872643982081854,0.06992079274372474,-0.034516303394478,-0.04035843297730477,-0.08783912676371403,0.08678278585532719
GRN,0.08232740757402057,0.027620446964949034,0.03839629404695494,0.008012616844285005,-0.010963652643800982,-0.03657847241625172,0.0019426228934252552,0.0435229382220988,-0.04619474239220574,-0.032593278825807225,-0.0935937188217977,-0.06995207869075404,0.009233823098310126,-0.03171861803013039,0.003928361645683464,-0.036960599437418806,0.01479458326141208,-0.036914250850321996
MIA,0.03642433840921627,-0.04279521329454722,-0.032263752644560946,-0.04425939061635782,0.018789128980135003,0.028192513927442008,-0.04447067755422376,0.029326496286764505,0.02536689291911286,0.06117355658510994,0.08341715910282042,-0.04447979533364481,0.053703290275544276,0.02564509807683445,-0.08314062188749763,0.04121434386740625,0.019362359758905337,0.010759781713944039
COL4A4,-0.04999851422401864,-0.03391671410434851,-0.047742703083964215,-0.0025201609420539323,0.004515481541362155,0.00931762468815657,-0.007956774251655035,-0.033940206282322465,0.04915826945876265,-0.014126531248966333,,0.15182564400664164,0.010191166893765827,0.04368080175214619,0.18575615304129542,0.021122389454423088,0.07292046902063083,0.1446403341841137
TAC1,-0.034009596565677556,0.040776545180040626,0.043989584625782556,0.052444810733943414,0.03270312814387079,-0.06494411370045403,0.012995771387554622,-0.04966666217283967,-0.02422668631900747,-0.047347738803374874,,,,,,-0.03667630098049971,-0.015453048365934962,-0.06353968470256609
RARRES2,-0.005355183203260042,-0.051855381378790345,0.021485385452596026,0.015596630578889596,0.030721096937670254,0.05121027416599777,-0.002290954949624256,0.08335299459048442,0.0007961767123290659,0.0869504539647145,-0.014611765896312,0.1291450585974088,0.022096951676747013,0.036910423577667766,0.03594580807099666,0.03450991725809718,0.03773987352521692,0.06124979242121339
FGF7,-0.02357023466938667,,-0.02522013322369046,0.01863625747556176,0.00164243020654868,-0.03444991624815506,-0.05514578508348992,0.010707947164088974,0.022436372944642465,-0.0014965611679065734,-0.058905626639772016,-0.06745925903619757,0.06470144317384147,0.017186269286357587,0.04962275026670873,0.0032700150466572872,0.011467555946076182,-0.047813265247352695
EFNA2,,,,,,,,,,,,,,-0.01662917486702751,,,,
HBEGF,0.05794099816552834,0.07363737742861344,-0.003676241143961559,0.06403110113415568,0.06444987534792897,0.04646117162732276,0.05991753072653293,0.13661008694965962,0.04031794536559374,0.019924822701153908,-0.053271814525996775,0.034250781836451125,0.008615486483088556,0.007332934527342368,-0.07957133718582325,0.02462100978596903,-0.020314420500734325,0.07238235090933706
CSF3,0.014905542692040294,,,-0.04071340709286664,0.07154678487507002,0.10832383396923086,,0.005949500224772779,,,,,-0.03420840524070152,-0.02376138510104143,,-0.00516608681029469,-0.02997099495848595,0.07472761133046373
PI3,0.15711032530883487,-0.05139635394250311,,0.02948735000365146,-0.01652873584538479,-0.01538906614445061,,-0.030244682023552134,,,-0.05541160648884893,,-0.008592278292041535,-0.027871640027293886,-0.020656149252326908,0.005563365306457849,-0.06511701515783007,0.07246938569129631
PCSK1N,-0.08444335996439659,-0.03865199196090755,-0.04644781579419091,-0.03589383144829246,-0.06027668016951349,-0.017721341145432005,0.0233850670824277,0.0028589709466426416,0.004736262533220983,-0.058894799635410534,-0.15147457797287273,-0.016567341965348262,0.04722709503060503,-0.038455494556373856,-0.03566897807955618,0.15468079494428202,0.08314642119190664,-0.07558909199706866
NTS,,,,,,-0.0317653106832022,-0.015877424480224774,0.01952395930984179,-0.012099549990952654,,,,0.08437651402869716,-0.020259493966314823,,0.05390885168102379,-0.02529961632056137,
SFRP1,0.04286723327789329,0.02682673637073933,0.008393245038713635,,0.011590348890199298,-0.033481208127150844,0.016508663297389904,0.020326345337284606,0.0330752217214303,0.001350414413676243,-0.0987056007764129,-0.06597736382373592,0.09333703594547355,0.052479912361439895,0.027507763525223886,-0.04223948672121751,0.04266088312737146,0.0676113751917937
CXCL13,,,-0.044113082238779806,0.05769786389502469,,-0.008565545857250665,,,,,,,0.03642463132512319,-0.0023136541102574404,,-0.015500390460133797,,-0.012687624639464648
MICA,0.0368536443574163,-0.0037438645259491583,0.033970430601954836,0.03515070567180641,0.05214354234676731,-0.013559554703614743,0.02422552623354681,0.056856748447705475,-0.04140687520521051,0.09257492612410934,0.1068462243384888,0.053618740315323474,0.11277272311829122,-0.026498177254834478,0.052035257336893626,0.06448747003464132,0.1161326265445486,0.06805741939173565
TG,0.029808209057731964,-0.012859251264392003,-0.00541596645277201,,0.01467219014553585,-0.03710139858622414,0.09419951003328624,0.1233451339002994,-0.015398563565935155,-0.003641087746610491,-0.035400404212191434,-0.030551948411620882,-0.02328205647865187,-0.008383100783915643,,-0.02508255276729278,0.09675006001995655,-0.03264778042008367
ADA,0.031859720241156866,0.10782817616239676,-0.021197919302928917,0.04649094503564278,-0.04438254776906849,0.013771279589138992,0.020619828823060276,0.09052402307723421,-0.028123983181830303,-0.013193870785057845,0.01077571189959792,0.04420593165179633,0.033616221151319695,-0.0006432912371874993,0.0477996011556765,-0.025207221155484325,0.020709004719219742,0.05311432719939854
LAMC3,0.10651014766348665,0.11279707195743013,0.050931484950933394,0.065486063116384,-0.015302482433473584,-0.03541096498512888,0.10229182286209354,0.1228601327251307,0.041688061194386984,-0.049728109184486766,-0.05499756280656154,0.0563359016607519,0.04898217682965024,-0.05358859499081849,-0.04144551220630745,-0.012346705142630645,0.055355529844835306,-0.03840009423122658
CCL7,,-0.03107520225429133,,,0.06428445472071942,0.1046001726128525,,,,,,,0.039623772876068594,,,,-0.004167940462675459,0.028882024967541987
NGF,0.0884468498430796,-0.05335457910446972,,,0.0436261189905547,-0.0035694835516790007,-0.00841371085009696,,,,,0.07452518746601737,-0.03032946803941605,-0.016405650780132282,,-0.05232133394846819,0.10287227000796256,0.048895431897720484
TNFSF15,0.008019513959578098,,,,0.042708964026098334,0.0794522982752572,-0.018848535039268102,,,,,0.0740490440034148,0.0414099012098575,,,0.05957483948136074,0.05543929500056184,0.02520196037774052
HMGB1,0.003328565454821348,0.02185727114064306,-0.0539870404269034,-0.03745661445404283,-0.040508755424229326,-0.012414917292842062,-0.004949865181383302,0.041140809898711404,-0.03427895267665628,-0.01833214105947514,-0.055609813955884095,-0.049143098359241334,0.009005218368333715,-0.05977879726935427,-0.021471624108278204,0.008330795569382824,-0.0836854788648191,-0.04486511544409218
ITGB3BP,0.02107480019213342,-0.06838367835350893,0.040775858760681814,0.037037215370327774,-0.002328034145397189,-0.027088418493961253,0.08941642226274972,0.03493111958089979,-0.01732875331061869,0.032719262984659644,0.010884476369095048,-0.044971511956170974,-0.041671472034848264,0.028088097791093388,-0.05436884449793235,0.017908958713882418,0.030692319862672603,-0.004324387688785042
AANAT,-0.029997070053554807,0.03638306691336891,,,0.06725027680359011,0.005144253801867129,,-0.020845120568670245,-0.005147668517021859,-0.025170581609901578,3.6211337914739514e-05,0.12602019879622167,0.05130224123591196,0.013696166685307586,0.055600041806945374,,0.031577153071241884,-0.022301411964154447
RELN,-0.054015719920413034,0.0028817535573889197,0.03457932748188745,-0.058210350377535094,0.026450742113130334,-0.02011653712233857,0.028941098620460494,-0.03120078627293496,-0.000497502844463715,-0.02786600640416284,,,,,-0.011280878962732553,0.008794180748909645,,-0.01755138582656459
IL15,0.07406004326606654,0.0028775093130074037,-0.04387901583753525,,0.08261850341250497,0.01283985103247187,0.07268112266767242,-0.017144127134252864,0.02278196214847216,-0.008729499392936359,0.028335300380993446,-0.03303681328561066,-0.03142264359074757,-0.029941695167776606,-0.037449106932517205,0.007704533918550096,0.0696802282576905,0.1046988916754035
UTS2,,,,,,,,0.08757619266266359,,,-0.046952325027558035,,-0.019618879113645543,,,,,
BSG,-0.0085368156971447,0.04967841243334715,-0.07959638032316385,0.03564489849586483,0.006783274604184508,0.013123633128417552,-0.012335625296996076,0.07431062162934887,0.04101680549999477,0.0717136168302606,-0.028113686358440606,0.08645777306561946,0.07751442542036686,0.054706355215729266,-0.061296033567196345,0.05629225358627575,0.03356233061139757,0.021575692249412054
ADAMTS3,0.046015351704110176,0.0024651815926607047,-0.03114813464780212,,0.008266344196150606,0.03489135614278086,0.05728131805472367,0.11061055057226724,0.029195826745605218,-0.0034536707887107207,-0.07498452269817363,-0.023401166115604485,0.033701139594874606,0.002780980502625639,0.019129062286042307,0.014390544905666158,0.09165945519390017,0.1164213919976789
CD34,0.01942924220821789,0.06476748508863132,-0.03443091958036124,0.0609849437738198,0.010376539576144076,-0.04834907309171827,0.07772436581730634,0.09848996466608516,0.0029473878105572113,-0.010144285869194863,-0.08028059746833552,0.01875983790062143,0.04823684410644226,-0.004404414914266179,-0.07737703172357782,0.010614174643872511,0.04231528408993452,0.05080641039896886
CCL23,,,,,,,,0.01695340979027221,,,,,,,,,,
PLAT,0.05004261254974589,0.06902898640482712,0.018191734168764528,-0.0418258391145097,-0.01899969642467751,-0.0579788851501721,0.03393024086426614,0.07444009835025707,-0.04929524153049177,0.009908191712633078,-0.03299860721648597,-0.03132043065658916,0.045034880769443585,-0.04795172543962338,-0.011299843672689219,0.03273094591382319,0.04048081744198635,-0.08109580678264404
NTF3,,,,,,,,,,,,,0.029341847796834755,-0.030621800709370574,,0.07423222009823398,,
LTA,,,0.013944063324373758,,0.08367985880549828,,,,0.033028347533314045,0.06648748801530127,,,,,,,0.07365249449137082,
CKLF,0.040486407033310204,0.0640890657510855,0.03140168996818004,-0.011341281979285136,0.008882446405321065,0.014049215740827278,-0.0011725416308242817,0.07160733925057654,-0.05356214319353974,0.031306932887943874,-0.057178961672380894,-0.021240771195558415,0.03552579152565811,-0.016920024343383303,0.0137640513015849,0.029225322478552127,0.06127567875070163,0.045133211919042335
CD24,0.02287836587673325,0.01621866595261422,0.07760442859544892,-0.016265347295929194,0.06617914061153822,-0.04319187857922791,0.020778942312059463,0.056843494398744004,-0.00985789099333672,0.01629230349839313,-0.0189021384636761,0.16584118976067078,0.029091279579114372,0.01939450514854178,-0.009805080974428811,0.05044776959212436,0.055821068852671005,0.025341662285170107
HSP90AA1,-0.045609855424732046,0.020758091886289427,-0.010102935537742254,0.027613461818501765,-0.0072149395424242506,-0.04120292405489299,-0.01212823143397418,-0.02876867623726786,-0.009422923909947796,-0.029314197197449876,0.05418668181601915,-0.09474737991629242,-0.07509387623556452,0.061234548602823506,0.022541421511620707,0.0006069732604508792,-0.07474411418310387,-0.10174804727526134
BMP4,0.00015328566697930658,0.016861772229940047,-0.013952072311472974,0.04504346509859087,0.0354551566302445,0.013165351153440486,0.058881062833946674,0.012879860913245325,0.04053870250522016,-0.019891971102327835,0.08741577144477697,-0.04187216188583967,0.009431453578556261,-0.02530110386435495,-0.03170860737003018,-0.03069465627924916,0.057577603950446435,0.029660741571497326
SCGB3A1,,0.0492007977317986,,0.040671152728512606,,0.0672959343299289,0.009269295245415225,,,-0.01628952103411647,0.07392399878749681,,0.07216205494886221,-0.01774798224800312,,-0.039301931687565544,0.009351561710093359,0.02240945547918726
IGFBP4,0.052303636669375014,0.0707594352806963,-0.004870948910434306,0.07258397627099067,0.004916161905087579,0.06712778530699699,0.05170617452607319,0.1734084959961,0.00296867644568086,0.027310474002565047,-0.058131438092665334,0.007804556488206986,0.019626875338307474,-0.08411473956266051,-0.06568928227921417,-0.026852949954655193,0.06825045348810499,0.02104718672556396
RSPO4,-0.018321204201099967,,0.01570833071164859,,-0.03794314884499896,-0.03680935756993702,,,0.0028138417644581084,0.05253662590866263,,,,,,0.0295057180319177,0.019394094205995558,-0.028121197107736147
LEFTY2,0.044933812208248436,0.061075478376281446,-0.012163699068120752,0.06448412365271286,0.03392279558990738,0.018776779669970954,0.06263985885369218,0.09396889656807197,0.01222346657841302,0.04376543571365706,0.024344093115368223,-0.024974738692789655,0.01592667737974603,-0.019120563380550074,-0.07465226110265213,-0.014869557331855503,0.07576007035717518,0.013868353904447895
PF4,,-0.02030937318809515,-0.023040173555034505,,-0.019942314463320426,,,,,,,,,-0.015241790057040218,,,0.0552103618814302,-0.022028924923680915
ANGPTL2,0.008778846680407877,0.09263039244485852,-0.04163332084336784,-0.0303855703719678,-0.016853473352216618,-0.0025697524756054,0.007211815417052954,0.11034777690200126,-0.030387106953925755,0.1142663563394672,-0.02681303601055362,0.11879956201686465,0.07611627151539098,-0.07534869242986651,0.0034110129509422053,-0.005536490763900998,0.03535964201071404,-0.05976221801249904
LRIG2,0.001784499165993461,0.022408706182749826,0.03006006624863602,0.01430130548661683,0.08561696075950528,0.05376257816422407,0.0366129716292151,0.046446496068688246,0.026398693422230342,0.075997384245977,-0.04834341991441691,0.02093872799851362,0.025738616239621388,-0.028977834062987012,-0.0017582647436861448,0.019834621838677326,0.09260288088634396,-0.045906271289998996
ICOSLG,0.04211934130000973,0.05803691720969242,0.05149876771202472,0.11996631108185599,0.03915014275245547,0.051875380570628835,0.02631082556510332,-0.008315594694316463,0.031633522162006496,-0.029847994513052242,0.04400826458699984,0.021291585168725476,0.035318205191765775,-0.036525028003119096,0.022581220634323003,0.0636268569603948,0.05444749239230835,-0.005179659749714269
WIF1,-0.10663210897961853,0.012792565945600866,,-0.060406968889280425,,-0.047405542230520584,-0.08690752477453757,0.003557517802376247,0.010362746572595012,0.0074348114423207715,,,,,,-0.02460473557478437,,-0.027767081105859726
NPPC,0.05813376893835655,0.03111733570228238,,-0.053536706835849546,-0.011555230129795773,0.017424477147219095,0.020326738578607097,0.026786136352016817,0.037612094862455675,0.11022633739426091,0.09039382222650844,0.1911199312454623,0.006022855425513811,0.0019284649872374307,0.00796786608874143,0.009906508422224845,,-0.0529405949907986
LYZ,0.029710143170224496,0.1661095226774431,0.031015000575548655,0.0013446940623187422,-0.011802287576173347,0.03657229120358034,-0.01567211129364236,0.09298787356006803,-0.02227909860586142,0.03135826150424799,0.03309121213811095,-0.004805825128821775,0.023116146949061642,0.07196086582152464,0.029219686732111654,-0.04326842278446922,0.004351158668084818,0.005393897226921643
EREG,,,,-0.001926537850025132,,0.05835504996706857,,,,,,,-0.01989234470278845,0.054313156304533323,,-0.009491552636005453,-0.03872649731359368,-0.025361818277047615
SPTAN1,-0.06870370795187954,-0.004882141380425198,-0.011770378016738484,-0.021526849661365262,-0.07534224783422772,-0.01605382005579845,0.06553432512726334,-0.039131106905696045,-0.020247591912376163,-0.009721128749357513,-0.0424206669115814,-0.09355700773688688,0.03377368724252434,-0.03410497152872101,0.04274648700020371,0.0007701815973006061,0.11329402874562754,-0.0967863122525777
PTH2,,,,,,,,,,,,,,,,0.020363736806972427,,
LIPC,0.00037065340583412686,-0.030056890556497653,0.002523118634532918,,-0.035837824341374794,-0.011596637545142875,-0.02479151986970841,0.016595062090238435,0.009832882180131808,0.019194945739444393,-0.035125965969286174,-0.031005825320908453,,,0.009931358134700669,,0.018238680661157053,-0.03435278978981987
COL8A1,0.04651184672250584,0.0045479212963412926,0.011286135082815096,-0.03222809477843064,-0.0007976560880692332,-0.04597129241357298,0.030081163511407338,-0.011667072501593203,0.002053466901993389,0.019366819496925786,-0.023420907071304592,-0.002458985726550495,0.08767924681084983,0.010374892638923137,-0.04461967964645675,-0.007710201694318775,0.028237796947313574,0.08856201845943895
GSTM2,-0.024564981160639196,0.02671905657566289,-0.04320768949475992,-0.04926454248081343,0.0006858002862828732,0.04969087531227866,0.026591908198757896,-0.01815632302267358,-0.01657158025262649,0.0631812061845069,0.010102275185778683,0.042340486435409525,0.0014237261492125292,-0.01583972033568967,0.023256056800766808,0.014382693544415674,0.046766900547456226,0.07318653132270443
IL4,,,,,,,,,,,-0.0004556726061145583,,,,,,,
SPX,-0.08460104949208133,0.07708333261325848,0.004678813154764416,,0.02119329056255165,-0.024316737859096008,-0.0010410179963609328,-0.020942519602792663,-0.0537893314297159,-0.04254980363667491,,-0.05524418486999456,0.1908420347963605,-0.01892463053988526,-0.022714549555108217,-0.041843484421659666,0.12550619008698605,0.01663039443236742
MFGE8,0.12446137512615932,0.030640439187962876,0.029882183815263256,0.010830685322151182,0.00839946018873087,0.008102323812521281,0.01615291913692184,-0.03583672686481363,0.008147087138901912,0.01760462000739393,0.020184333411245772,0.047333915985585936,0.07999096006965321,0.014159134821762913,-0.03140329964926544,0.010385139084423194,0.027324321493147858,0.02375990963873127
TGFA,0.07974530313364901,-0.008603698123853488,0.007864043149889897,0.0196966336169486,0.09471244195969698,0.034384175858295285,0.037611679578628605,-0.035672675869098516,0.016101474083939072,-0.01606106838286044,0.019313139004287157,0.022336630831369005,0.09062390444846807,-0.0036382309534878066,-0.02487334296627338,0.005156336268086068,0.07032518428729181,-0.018746200086706768
SLIT2,-0.08583264483990022,0.08138985095727017,0.022958981685668033,-0.04106644744256339,0.027631017256730204,-0.04387480204309653,0.05455886248250987,-0.02613980553351133,-0.009089365790736192,-0.052510873079831565,0.09318599439716907,-0.0264645985131916,0.03625418973967632,-0.005930868359542819,-0.004965717818799985,0.02228902027601143,-0.022631474725309676,0.04136262106816241
PLTP,-0.0425158142243943,-0.010463994456319235,0.0015983579155601265,0.00378402071153863,-0.042060746070241704,0.043334024756300445,0.04229279750157304,0.1008439780288987,-0.017498853894829084,0.05703848730452416,-0.03152929692913592,0.07526088195939558,0.06532108826265104,-0.048705021553391244,0.003436583765927126,-0.06686388046407185,0.07601278441023476,-0.09949959124105986
APOD,-0.07000595489864717,-0.03976514982658417,0.01850169088546581,-0.03285251400059143,-0.07195297150599508,-0.10643757211485738,0.011848987212670834,-0.0474778790372583,-0.006544214359397372,-0.06100421364379837,0.0065482075455246935,-0.060921118774231356,-0.010009381361218778,-0.08876672859397916,-0.016447449862277305,-0.07447235551435002,-0.01688577343303469,0.006478155771144781
B2M,0.09750977959337913,0.06280748371871074,0.06037179443452069,0.040771973867485316,-0.01813411824926564,0.0022341336610756995,0.05104891086030006,0.12875187713662967,0.003118964127947281,0.04098739070148548,-0.023159948497702997,-0.01661107856046249,0.032131440626088505,-0.04388147889619424,-0.04159680522146149,-0.06492041433729764,-0.0507082534396183,-0.04102386876849967
OMG,-0.06178836465392349,-0.008263801344066816,-0.011592779630309188,0.02103960357671575,0.007135437883832522,-0.0661528047276629,-0.00828955816334925,-0.05548364188540066,-0.007647842922891435,-0.0896948340846027,-0.07053646870439047,-0.09201387805268173,0.027052279392881094,-0.005503294679129766,0.026764447832975963,0.023755550227347644,0.1636780621808447,-0.009025888190479142
CXCL3,0.12020696555559937,0.034578720355197226,-0.017580456147593796,0.04626084442882877,0.0029793046492604973,0.10223709889187166,,-0.04252660621884244,0.03465319635618762,-0.01681230623181694,-0.029911401873056544,,-0.038991086068855464,0.01910657979426591,-0.021176654971075494,-0.031354984914276886,0.028926192067978748,0.1595393874056333
CXCL10,0.007808741875533885,0.03281459385475934,0.0054795335397752895,,0.02931152715850471,-0.004477325610816207,-0.0371594047596764,0.11593488498793522,-0.04787436446998299,-0.000540682348331005,-0.040112574667164135,-0.03156529952677324,-0.02711795463338633,-0.020443659007907424,-0.028529471335274698,-0.00475023894024373,0.08410969758466347,0.017274604205753205
RSPO3,,-0.04221170962445636,,0.0296684554286517,-0.02315910768789684,-0.01923472663744668,0.03594627801096491,-0.012917235075370634,-0.0078789382765608,-0.017568535986786565,,,0.008865855381443837,0.02544532574283035,,0.04961908992264013,-0.018640256344836726,-0.03350303566369572
CORT,0.05469227659785187,-0.006246118914610596,-0.041148290959685176,0.04030115815099235,0.031167854975193462,-0.06119787838313526,0.09701624485747619,0.0031669820156651285,-0.01226683092333204,0.004721984650454057,,,0.1488852893772763,-0.015949758613886804,,0.10837823667644159,,
NCAN,-0.0433587881726838,0.05129626885661441,-0.014155596726372836,0.0018166069580975032,-0.0715057434915079,-0.12589390256800279,-0.03742962577883569,0.03365845297263725,-0.013130913458100866,-0.029351613175344834,-0.06073479946896699,-0.11714870192742678,0.05461119826172662,-0.018616658059855577,0.01889013265472649,0.007153345294620111,0.06946529675539731,-0.05501124183676534
PRG4,-0.027304204363057145,-0.017302814028708587,,0.13084000923543174,0.0021783742941789194,-0.025891947010905948,,-0.0023075143935544482,0.050392927161298576,-0.0040001505196808704,,,0.10837102007338287,-0.023534844865047852,,-0.04514632740537455,0.007842802917946395,0.037606305152725755
ZG16B,,0.050882328596336776,0.007287653781238621,,0.051452676553332924,,,0.03854026047384175,-0.029141365032954496,,,-0.021725656765231516,,,,,-0.01715608614803579,-0.018792932242291678
TGM2,0.026997407794997468,0.055103062397756454,0.05991747765535578,0.014985056012667886,-0.05736394550328114,0.05183354244292021,0.015975426306330136,0.09454847065445149,0.0639607395515503,-0.03158985842527219,0.06613552050655022,-0.061937862130681545,-0.003177272806775118,-0.001408815853730865,-0.07856151419209614,-0.026970387307809155,-0.013053953257532743,0.014282701479433111
VEGFC,-0.01873224512879163,0.041521254962113986,-0.006752740689152806,-0.002697613590068443,-0.011818124413876887,-0.004697111314462661,-0.04137592679264772,-0.01570811251245167,-0.003735209074428667,-0.020962422213585588,-0.03806196226275988,0.023284161678605735,-0.03379652695222956,-0.004927634915151242,-0.02793235685893095,-0.0008350180873903404,0.02925316303616669,0.07793854205211412
WNT6,-0.011387208201888637,0.01949600714801307,-0.012812353437776142,0.0009740599159686351,-0.013605524686228951,0.032145600178428387,0.06761801924916667,-0.011359154995076295,-0.06049562755163078,-0.018294943570125864,-0.015680431687133914,-0.020661102134407493,-0.01748955369307702,-0.016102198323746254,,0.05167727483603611,0.023298758862139165,0.1394316703392156
NRG4,0.056291154678284924,-0.028621352249964413,,0.05409178003152094,-0.027818063967010476,-0.03458936592043339,-0.03413501894754312,0.07142795272270307,0.0979913933310753,0.004333555089925798,,,,,-0.022429279102964165,-0.013211498211028315,0.05119023069689886,-0.029202802463261627
PMCH,,-0.03298764875268551,,,-0.022650025941663616,,,,-0.020521649804548892,,,,-0.026692600365549164,-0.022378364638022986,,-0.02012387032547469,0.00395380085061634,-0.03739839134432437
COL9A1,-0.05154800851174268,0.1407564370197518,-0.0009542118937799857,0.041238240983374294,0.010860540026526823,0.055569842214146646,0.07689171244075718,0.02798357218811758,-0.021267682395363086,0.021336641112523293,-0.013254030432917167,-0.02561847993380628,0.0442081988719287,0.002395186209311758,0.0396406163317291,-0.015199393805088387,0.04679366242641512,0.06249955544972683
