,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.08688339731988941,0.05839847624544518,0.046928794260285095,0.014352716613940407,,-0.020243612870706015,0.030585035471795252,0.004652443608181212,-0.01238689508688836,0.03851057418551752,-0.04896564706548969,0.14244997170764223,-0.016281150075489848,0.05292602441357976,-0.02920278397353469,0.015884603627064457,-0.01592858529188297,0.10803435996476556
CXCL13,,,,0.03647473431886242,-0.018597296802755858,,,,,,-0.011010898591393942,,,-0.013563563223551008,0.08614513124732817,-0.05333494898245376,,0.014935511069055387
MICA,0.11165936782454706,0.04566321056072207,0.065834306271324,0.0404619638720401,0.071302380581309,0.018412908038703574,-0.009848641128976461,0.07671195574695788,-0.04659120587163306,0.044855452654762214,0.2298207131234678,0.019054727492453707,0.007790059757244537,0.051413668067643664,0.04897036546354636,0.04556827040823166,0.06635009389586433,-0.0057373346667735255
TG,0.07155849511492798,-0.045352637224724976,0.041786913150298644,0.06901191771918364,,0.06724994101143292,0.017608236735291695,0.04476302150547658,0.0008572205629406579,-0.024835526924931878,0.057139695516338726,0.08506672077791397,-0.03673053150035168,-0.017168258892670145,-0.010837538070181127,0.045464883512553525,0.07292946786717108,0.08830787286109924
ADA,0.009383624336900247,0.044166086258027835,0.093494749334209,0.016559236055019848,0.038194623118704925,-0.02434323187839672,0.023733138269174597,0.14771196677512605,0.03470203438128819,-0.04170165848410049,0.08738744730867315,0.038859705962036,0.056525282766138996,0.019506842483586095,-0.005921869532195743,0.002985486966552286,0.13375274274023702,0.02512542869474166
LAMC3,-0.016084648626051308,0.05281188233041554,0.06928684358054699,0.01420084619885039,0.13126467402176845,-0.0057681935616181075,0.1223500992790837,0.16363837508976595,0.0860165062233384,0.015349480645875213,-0.0021272975184283205,0.1144285850004138,0.063593102683409,0.061896972906362015,-0.06542553564563969,0.05514798722734326,0.05953082379636642,0.16945984633648875
CCL7,,,-0.0053711890988544725,,,-0.039976755530601746,,,,,,,,0.06975236120013784,,,-0.023357537383075475,0.028629931352586888
NGF,,-0.02927708838848964,0.01142879819207008,,,-0.003275583913257098,-0.029611199756075377,,,,0.028313862420276874,0.014692602404733437,0.02791059392367209,-0.002834666880691093,-0.022589441923400108,-0.007987300281151006,0.01636762364113526,0.07247459928143526
TNFSF15,,0.050331648855765874,,,,-0.022401556253233448,0.0709167197872185,,,,0.08604631313216754,0.014959915756023755,0.037972803494065184,-0.01887871466793279,,0.045332258275052204,-0.0015559608225728927,0.06840959150353078
HMGB1,0.12580088951273363,0.19241241754536978,0.10072306473288435,0.06794711972220706,0.15863989772962173,-0.01888961405396648,0.11012086941506327,0.08131598725107961,-0.062416468126390325,-0.06077390926864511,0.10502370166428658,0.02116409808029824,-0.028998519314761738,-0.010796258235712659,-0.028093507177858835,-0.024689568769753114,-0.026304076681126692,0.032157137860940786
ITGB3BP,0.03860775940495144,0.009590748500786861,-0.03610833251654485,0.033917601980462515,0.04847931185279205,-0.02875996476256713,0.16337827263421412,0.13655717391631877,0.013226378513498371,-0.019489275601159657,0.05126313750886532,0.03352336835585753,0.06054616619070976,-0.013295229209189813,-0.014209567089397133,-0.013062935397978476,0.015543218646658996,0.04199942466961801
AANAT,,0.08752322157954137,0.0029438327690226493,,,-0.029980450265755233,,0.06853932285136366,0.024484186596645884,0.014201281110294882,,,-0.00961000613756656,0.08683567835864682,-0.030813455255920535,,0.10476098948666962,0.015819682591161916
RELN,0.0862218999118216,0.13930192183663218,-0.006168128818095192,0.006934945993408432,-0.006705418223644012,0.07095897861645609,-0.035527832280669296,-0.032601951335169896,-0.003030723043383992,-0.005024456356393584,,-0.08398935630995802,,,,-0.0010537683221040236,,0.028434756615882243
IL15,-0.011284895520594359,-0.03837013512983311,0.05171081420149459,0.03975273786141825,,-0.020541099340688634,-0.02558375586500811,0.08802274730443649,0.036823660567725625,0.01271808133915396,0.1553276021131787,0.0890898350469597,0.020800421332939974,-0.031123778045840357,0.001815170296373597,-0.00159852909284885,0.04556851430086891,0.008211596065858863
UTS2,,,,,,,,0.12941261589186964,,,,,,-0.01446702081991381,,,,
BSG,-0.11373908659237264,0.10360811648922297,0.04828581697997127,-0.024619869202100467,0.12010936547401335,-0.008108986120736066,0.07221748066484451,0.022056250445803907,-0.08489722047721086,-0.015024375869516366,0.1751694831498078,-0.030766801431871497,0.006797881559806543,0.03870630920457474,0.107959487703379,-0.029125060540414714,-0.03686721450766125,0.10839812206014338
ADAMTS3,-0.10172321116368965,0.10012926175383405,0.08077380335548108,0.029028121895704147,,0.053613928454081757,0.1175953488331713,0.15931607488268681,0.02170241797456122,0.021299132595072434,0.0761948696240653,,-0.0534319653285356,-0.051117965657203716,-0.05393098762366341,0.07483746553204124,0.17635856345023515,0.033418382337565014
CD34,-0.010869738108795463,0.1619191927715842,0.1222039481324222,0.0035770400426776423,0.12813781478831612,-0.034102851497385844,0.18611669667026245,0.11979102118520511,0.005105404913539002,0.017945265866088505,-0.038877890202022404,-0.021654980603773306,0.06045797359962168,0.034831751245620664,0.015554769026158603,0.002626016631138854,0.036117530896967204,0.019101765352090114
CCL23,,,,,,,,-0.0024916159025019577,,,,,,,,,,
PLAT,-0.014651302821424458,0.27285036232912824,0.11867672110019141,0.018035432820944677,0.17364871942763233,0.050747327891274285,0.1761861217085842,0.16775627594929193,0.06607417830898275,-0.012975435225594141,0.04698665381246509,-0.04600827960969461,0.03192683954943503,0.0582404754655701,-0.025030427567303767,-0.048113067632560014,0.08852017190136678,0.20318425090523218
NTF3,,,,,,,,,,0.023998222870496435,-0.04260255400853924,,,-0.027474190185822294,-0.0439059116025638,0.03175533631570325,,
LTA,,,,-0.04113030015746158,,0.013142918095423037,,,0.007293025267160339,,,,,,,,-0.050802373127098156,
CKLF,0.049862764540291135,0.15092254162647584,0.0925222353397354,0.008701725871248884,0.026523827208400526,0.03196020091797064,0.12123386063844986,0.1699138127746746,0.09169876712966332,0.0018771395207365451,0.13135986274112055,0.05088944843921206,0.12503105741653622,0.10252120189594695,-0.025145398549127104,0.00677208465207919,0.12405003271434516,0.020777918496092562
APELA,,,,,,,,,,,0.2435023812784175,,,,,,,
CD24,0.14439760629649034,-0.03253128488290074,0.09027491250981257,0.12078603538424852,0.07502401267804848,0.004052436690979128,0.1539702055682751,0.03971621553420128,0.07582676659844545,0.15477841343425136,-0.17029002532115997,-0.03104875484356333,0.0707683666894876,0.03130079884346294,0.0158935845104344,-0.0016155601172989542,0.048633958706587405,-0.015080737687113344
HSP90AA1,0.07322241114846115,-0.09072290333808512,-0.07160819424748457,0.011101205187307145,-0.06819409799240296,0.01579633992718269,-0.15167216570579892,-0.1549246074943498,0.08613813140637934,0.00855511676836114,-0.13835828182328874,0.05853812287702428,-0.12098558425304419,-0.060243205143733505,0.0034780235071394535,0.03707391950418286,-0.1375335239719884,-0.01911666018327461
BMP4,-0.022106090548184028,-0.0473889944715766,0.02240240169255896,-0.013782849109949155,0.04031942618175577,-0.04840587611385699,0.13058823429622032,-0.04836523678942709,-0.026836651637850553,0.03706818414481575,-0.07485213378160308,0.08897221240205125,0.022508740782330946,0.0318387068393823,-0.004338625369295564,0.024816679161942804,0.046879140773736346,0.10585032380771425
SCGB3A1,,,0.06415859542640537,,-0.010435098217341865,,0.06134084864820211,,,0.006056834851375498,0.10014144042954391,-0.017298101817312426,,0.07491780782483963,0.005027069501508043,0.007507713210402985,0.08814300321435922,0.07076956706122588
IGFBP4,0.04018596890660792,0.11657054882148955,0.09666407261033105,0.029761256925487044,0.047725327470458455,-0.06670854318787892,0.172742473734461,0.16753917706774824,0.05972390409771518,0.0005403445632478505,-0.054868528260904,0.06304398450773903,0.03730717772135064,0.0625291890997852,-0.05878391582495395,-0.00727824194925737,0.02884127676124499,0.08223180270182111
RSPO4,,0.1553831920554762,,-0.021123646996675034,,0.011634039409670624,,,0.020992522822591897,0.019665262193466582,,-0.05207196333304587,,,,-0.00792083304354992,0.055258209574928045,0.01609332411851585
LEFTY2,0.13420411423419337,0.016070247326835117,0.06701279396137474,-0.0005736362780397282,0.10024319603643123,0.0046947929436872305,0.07943106721881919,0.13443093688533428,0.07378498982536275,-0.01867270509733515,0.13486220793797513,,0.0925785180828103,-0.016438704425401802,-0.01053373586057053,0.08041950672218852,0.08703510476943774,0.07663514025032754
PF4,,,0.050405210240851366,-0.02313110075696778,,0.009136547984203254,,,,,,,,,-0.02098688652565546,,0.007750949714002491,0.020504554923687576
ANGPTL2,-0.05519581571264664,0.049878351172048065,0.07337899169671586,0.0800102963580474,0.13881030342715053,0.06311445256353654,0.1972977378212719,0.14519959694728757,0.0872509570878088,0.01564788453482202,-0.21502677656562696,-0.0035935804474902557,-0.06114423052228128,0.08458863584995138,-0.02640257845882443,-0.03206169751014814,0.06498409780595386,0.1692862974605599
LRIG2,-0.042067768726947175,0.03472552773275664,0.014156002208367068,0.036543203076068315,0.07521649296370828,0.05479494448562982,0.09632670590203932,0.10105295108416855,0.04759114804510675,0.035431142789493324,-0.0642098678312181,0.032646318762304755,0.11784635554966953,0.06114215460724561,-0.04966227526612827,-0.03211965805641806,0.07629076722627784,0.035517745085574294
ICOSLG,0.1739836575150849,0.048525435499432654,0.058797424295878274,0.06535499293215577,0.08146640144565234,0.009441288260806329,0.1704643556857134,0.08228002135844642,0.0667294752065157,-0.043162181208531644,0.036764577899063434,0.05239366791934872,0.024978142841051626,0.013533952810000253,-0.024621177070343392,-0.06047719586368453,0.04025863407450174,0.08389257664471357
WIF1,,-0.012088386983124262,0.028029592713534862,,0.08682654707853209,,-0.12393294206799224,-0.09727346682774997,-0.009492557746405462,-0.0044523103259024276,,,,,,0.007717986447062891,,0.002340455942666014
NPPC,-0.08701414080466774,0.005183377948751284,-0.01844586564245901,,-0.05526214032839794,-0.02608735202941324,0.02050390449689896,-0.02402892913071164,0.024019257327620634,-0.014740064114452495,,0.07844651809372441,0.048401884318440704,0.0007001103017677695,0.05226194267672228,-0.024771668548262356,,0.025979398350967207
LYZ,0.0910934081510506,-0.047862025265773676,0.03948191620452303,0.014287749816311986,0.023956928247713123,-0.02984067294489041,0.013712591584831447,0.11955511127614896,0.028469104700126476,0.02600429880331462,0.22465795224899357,-0.006821266476210358,0.0016755961224185509,0.07804334295853445,-0.01052027369055291,-0.013078975397102791,0.05981944803888543,0.05969384779998073
EREG,,,,,0.08347676176247716,,,,,,0.03979331948827592,,,-0.03930750715272662,0.04424921575378579,0.0726469548679297,0.060690350647127654,0.02031423026385368
SPTAN1,-0.08416855377930581,0.1555735135208087,0.10396066124895302,-0.01131467934033273,0.07570878755014421,0.03199013482963379,-0.03406324059959626,-0.025439829196022296,0.049239824904886945,0.023321116721440497,0.10776357783189583,0.047914251039463354,0.1202115426515595,0.04674840234093181,-0.057700634397426766,0.03326539667763016,0.06094405315588176,0.007933696547039354
PTH2,,,,,,,,,,,,,,,,0.010961351421424596,,
LIPC,-0.04410215204050478,0.041178176257716845,0.004396549237704569,-0.019505740594499867,,0.045292068612944575,-0.039673845329361516,0.06560449507490886,-0.0126085065281074,,-0.02136233657667996,0.03481543639988396,0.0628443241939871,,,,0.04833358604326697,0.024562915560209356
COL8A1,0.10133694696859952,0.11374804373413562,0.04558169248240668,0.03732987449826512,0.009313494700383085,-0.011539978851208886,0.11677964539759157,0.10457998555864169,-0.015603306484059738,-0.043754624291652375,0.06337034336625182,-0.04734522271109008,-0.011240736761766845,0.03108246542710165,0.07750651067705916,0.02211012709232593,-0.001738109172470087,0.027431484929602415
GSTM2,-0.01499085640471753,0.07731405558156682,-0.009765622864293564,0.024712442417126064,-0.00658828155855676,0.05864217903799537,-0.021634510503398745,0.05910979248078628,-0.03194437791486225,-0.053880899928656335,0.1313681230105673,0.01837219832929045,0.0799160619939036,0.011003667863020641,-0.0648762380055783,-0.032630979011894226,0.034486960800704826,-0.0535344469250474
SPX,-0.01928123637960586,0.14497988236409268,0.02941081844312178,0.03473505224503007,,0.015830549927695114,-0.05976586149536815,-0.04441077772315656,-0.04318424572698289,0.02313896214038102,,,-0.02786512839426094,0.06724201306787066,-0.010736456272098382,0.08820624522904148,0.10854690141974781,-0.010922226208493176
MFGE8,-0.011481465593108933,0.0032186064040832167,0.043273258082646884,0.021572425079602647,0.017033907240824205,-0.03207106874129902,0.10119548345648,0.08171898325701803,0.038202054403883585,0.01809274625585625,0.16693493863531475,-0.0617587994284569,0.0141679849285054,0.017456819961209503,0.037441914403066864,-0.007814085867246788,0.025667306325784872,0.048542568255805336
TGFA,0.16326296950779806,-0.03452553339974227,0.048367593251711305,0.021774599507660194,0.04575178097719136,0.05307179475278599,0.08622477192664413,0.08312955316919159,-0.009980095868047883,0.06160167403673784,0.11142909042429264,0.008428709899710472,-0.0036829160758333505,0.06906122802019159,0.0180793860070252,0.04390729266857393,0.15455756459343795,0.07771010193360137
SLIT2,0.0738405882508005,0.06462886018234909,0.10953051620678583,0.07382676968359117,0.019462803065669797,0.06096645062308486,0.009936144439564486,-0.06459814987889291,-0.012744306870296178,0.044086690607228515,0.08638714534946877,-0.06346964516248853,-0.035558828714205015,0.08226754146925781,0.047971294505954415,0.00032131565631027964,0.06594578545650795,0.07057673242574553
PLTP,-0.04339084786581426,0.06938626039099637,0.0023182867570599396,-0.019007093458946005,0.13720460978505206,-0.03459624770999629,0.0685678520986676,0.17146720893171233,0.048434274363988235,0.08258031895100733,0.028678196887623495,0.0553746327740627,0.08485202610122317,0.11066665449872128,0.018981413999974252,-0.01602104871095845,0.03844225744815016,0.05781019862932099
APOD,0.12312573402994867,0.05813834530004443,0.06519453675877715,0.014515341529563894,0.0888331313553307,0.014567942598314922,-0.0831280897116005,0.04428904162000627,0.04776056275493809,0.04200906963327662,-0.007465095416208094,0.003976942104536925,-0.15855082662371617,0.02927949542062061,-0.003054476721338112,0.047696286282961804,-0.13158767215399406,-0.012384142495273007
B2M,0.09168030109260762,0.085282763865925,0.06494209905892209,-0.0896957555880871,0.1537645996152484,0.0032721089663757482,0.09225617065943398,0.20207839935339006,0.11630942854353532,0.07095444143775931,0.3135430215571649,-0.050216471132760794,0.04343079109488993,0.14960759829182904,0.004149779114681963,0.011804783233728194,0.020487841247268577,0.15567740278708805
OMG,0.059500314761731905,0.09382225658264373,0.10308483785641785,0.034093704849728144,0.0877412191157467,0.06532191003206003,-0.026813920035929886,-0.055216767229779785,0.04021807198620153,-8.70911885077662e-05,0.012136169523141425,0.08958780107788544,-0.12969299006434387,0.005645647526079824,-0.044846756330801166,0.0128924385655738,0.1581880470829765,-0.036056997890478705
CXCL3,-0.027740077304166007,-0.07543287819237547,-0.0828162251903639,-0.004670157162568094,0.03493076776351334,-0.010170365226575693,,0.012946297499786498,-0.013457987400699917,-0.05510341944556071,0.09458200096198384,,,0.048813621639572195,-0.01970345272564395,-0.005311945393966643,0.09260978279770563,0.0323117243759826
CXCL10,-0.16125305169191748,0.09079974241315378,0.04851864589005839,-0.06486706246129717,,0.048855785683738814,0.018736406698750936,0.1668811208351066,0.10227556020692093,0.01783572986501823,0.017226937980145088,-0.045037742275431114,-0.030273752424320295,0.001762369530874728,-0.028149498855613003,0.03730426095494779,0.1427616129569382,0.013206559973759153
RSPO3,,,-0.006063584705368318,,-0.0016815794198222606,-0.021772033508847464,-0.003485488764814741,-0.042922348378024125,-1.7828012342450215e-05,0.007289828501328818,,,,0.052209063467766756,-0.02146335613439248,-0.033475864572815754,0.07176315370018581,0.006643857946578809
CORT,-0.034446757551557364,0.07330495017348063,0.114693420203134,-0.006710332672036727,0.09848464886564766,0.042951953397302456,-0.0004918048733379275,-0.039451552599167175,0.006350693556324776,0.013521473793771362,,,,-0.022081241274073647,-0.02196171006742235,0.14500161891425423,,
NCAN,0.04357369435471245,0.3083113736535963,0.1626288763501553,0.11767816316365745,0.15121838818531758,-0.015173735107237095,0.0799556869700425,0.11084746415932477,0.042260549940837604,-0.02151510576247322,,0.06975471452035262,0.08566967487966295,0.05549098738989048,-0.036737960093726575,-0.0064457682005015,0.10766541776143362,-0.0008959315797804308
PRG4,,0.04581517256969214,0.02960594549861044,,0.10976070889296154,-0.004834890558364609,,0.06996846503052728,-0.03105177969695078,,,,,0.08258180970258622,-0.019810949125121127,0.0024995169663025317,0.0071845251917121615,0.045506908333793956
ZG16B,,,-0.06135193605342769,0.017289737837275707,,-0.03190902164559764,,-0.0014413368056489856,0.013525769713575561,,0.11024449734324929,,-0.04960626890492586,,,,0.024757819856401648,0.13387860075906322
TGM2,0.03357754692936668,0.09060539561800865,-0.0367959629125443,-0.027915591099003927,0.061258616543196934,-0.08709739454192228,0.01851181967683898,0.11636755967089947,-0.005491011907694061,0.03216652245052591,-0.01830245051442382,-0.05615902959562081,0.004766088110716788,0.035180073617025846,0.05749512605049245,0.0282013692082765,-0.05147731204842814,0.07805561253694915
VEGFC,-0.007917888055299643,-0.02713964290411495,-0.01524620095026285,-0.04287498867916377,-0.03486067102893976,-0.02957926415933225,0.11443273271663333,0.06292187041324064,-0.02160251701048247,-0.016676582356677055,-0.031069069446209976,-0.02812706916092456,-0.03995363476081344,0.0782530389923513,-0.023695334133410614,0.023644399692870254,0.03269029244854919,0.025922995976777646
WNT6,,0.06556292004517071,-0.02994684504681243,-0.0438331510727521,0.03277828726386174,-0.04379452100017572,0.03269150586215529,0.029800514764078287,0.021677034072165178,,-0.058245651450231396,,-0.029586884520517682,0.03110066821832366,0.032639463361929355,-0.034072112684942674,0.08044159112704935,0.04597618566595291
NRG4,,0.004656653133730836,0.042384481438586745,,0.028089917535817636,0.012965148508889376,0.05948181789981493,0.024756681847705995,-0.010668903351223233,0.02146315510372574,,-0.028825449071402227,,,,-0.008508481672981402,-0.04278560848974395,-0.02884202045191324
PMCH,,,0.030026812056432862,,,0.0010828815645676567,,,-0.006405574579028181,,,,,0.06832137187913499,-0.030813454163213322,-0.024582860800170463,0.022328903536840233,0.104287371840511
COL9A1,0.004019700376115409,0.07553338617724058,0.10475600091966054,0.008192659611525604,0.1369739226135779,0.029249596521289414,0.23990508005055314,0.11010008162411172,0.07603871231379924,0.036506620127936984,,-0.028628406634091177,-0.018405774922544246,0.018970324880000895,-0.041606089154149456,-0.0022394692698792804,0.05001926508901784,0.07278192926117516
GDF11,-0.005044076529819652,0.10068107385689809,0.05307271398044371,-0.017890126428620003,0.08139221448697619,0.024428146167555807,0.1515400016938616,0.1413058438176647,0.04261929636060989,-0.016363233958115158,0.01606788195956963,0.010548599067040981,0.0016498163509650837,0.0259676890058481,-0.01706910122578023,-0.03405036203622732,0.10475354324637698,0.10937955211257823
RAET1E,,,,,,,,,,,,,,,,,-0.04205140752891706,
IL24,,,,,,,,,,,-0.04764342560734157,,,-0.014675322802092002,0.019955784820303912,,,-0.055272856031220355
