,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT5A,-0.021808946581974905,-1.1320979217944072e-05,0.032563442085267756,0.0602894477272693,-0.017284294383518806,-0.0069599961174804355,0.10177287171987949,0.01961782404221839,0.11298534745753297,-0.0042970379849791625,0.02468183764229906,0.0383195074538945,0.07414743716713314,-0.001261829380741434,0.12802146511364068,0.10545353291194326,0.03878530145211685,0.0871513033346099,-0.03445637047891659,-0.03528043833775703,-0.018690355592579675,0.0017826005610697348,0.08752874798690119,0.034096260899332737
CXCL8,,-0.1311601897175523,-0.034498973494177305,-0.03893406200043035,-0.058973102309799685,0.0070937004420802115,-0.06412279764197744,-0.023594565322548302,0.044753393163686275,-0.030161027091843297,-0.005125856225515896,-0.022103050219277887,0.07658698439441947,-0.010841954708011086,0.02651548117464631,-0.07971898256057885,-0.02996929612365096,0.053721036640962165,-0.08918170384682275,-0.00031858638906989267,-0.06504106863802527,0.008450772168409204,0.0521015790018523,-0.03518875992636902
GRN,0.042031607106978716,0.047012453859373464,0.06911927324079338,0.04206533984231328,0.1072925860363533,0.02900440747669025,0.05254586425199417,-0.03839486108781975,0.15483143732573362,0.02212414634474842,0.03840230774672323,-0.007750268374922286,0.014891210509739076,0.045380930636745344,0.09202409843577715,-0.1206215783086807,0.06421966889497381,0.017010968751465207,-0.019550940366079378,0.07266593252512676,0.020824580682459418,-0.014219131402524314,0.03960705436759053,-0.023240263274911667
MIA,0.14930323009094454,0.07435074039122447,0.010178605548822993,-0.0025740628510818727,0.009872371279372126,0.003806573004797934,0.009751908612489627,0.05803166613613739,0.04283133028904349,0.01669393016002466,-0.011328586752523996,,-0.03970142159411556,0.00581511592568264,0.07112531915017994,-0.09958009568958286,0.024814794396378324,0.05254236290780076,0.03901130526527702,0.09487791269613882,-0.05386505297041541,0.07839079330671371,0.07202745709315019,
COL4A4,0.022575520941734286,0.10600901186996868,0.010760203572253565,-0.040341106985324,0.07330775877530175,0.03717787942862969,0.12764557574682464,-0.015782221517228693,-0.026398731679352205,-0.034336418980519076,0.06103385933087192,,,-0.009363517608580703,,-0.04573531652273526,0.029362340269367636,-0.03951293794339622,-0.03688017996602869,0.06399324954376895,-0.029279819392860208,0.07711469569461805,-0.009280579505561312,
TAC1,-0.018178429821085224,-0.011995424955086091,-0.006545696808663481,0.024840406803705847,0.10488767128080222,0.043702026093785186,-0.06676650895539059,-0.0634572555195889,-0.0875369062558018,-0.028120859341412157,-0.043275304763569465,0.07772528216732577,,-0.042756087464574044,,,,,,,0.09750758331542848,0.03160418038460602,-0.023876279160539096,0.20306228501831847
RARRES2,-0.0578378772831503,0.0689357479346295,-0.00017838239765675782,0.06914850437951661,-0.022485530362510747,0.06605797519248605,-0.01909122622638621,0.010025823858649715,0.12489391705931957,-0.04774272466212058,-0.05331124296409731,-0.00025667018237413567,0.025251779225669083,0.11653652146081953,0.05361135496281004,0.012013433262501608,-0.016592802419645024,0.07304807299433391,0.013150171404784734,0.008366546173700732,0.009190975945815947,0.07531647714728325,-0.01542176926692657,0.05696555387842838
FGF7,0.027717570307302458,0.03283944628797904,,0.05077942447408962,0.08066708608197296,0.032236628919964705,-0.027168189126658394,0.06049085158049454,0.006448015079036895,0.011545843145450601,0.03265908013696546,0.0025763545381719956,0.07372712050662364,0.07353344033460323,0.10952357577519332,0.013254733434512504,0.04066800514567176,0.0415010567300423,0.054223749173062205,-0.05234613021872809,-0.05599086080451383,0.1081718546074667,0.09287851974363671,-0.08790866107099969
EFNA2,,,,,,,,,,,,,,,,,,,-0.0030249437448932577,,,,,
HBEGF,0.050278134328951,0.021007346426177662,0.07884161723426417,0.06476231562308306,0.012233868905753259,0.013442109443882112,0.05964122665675734,-0.008057926046891614,0.09890040233169915,0.08317011340491276,0.016208737167814225,-0.07187950358560777,0.037804762556342034,0.04348956745090553,-0.04627604789155323,-0.042488659659160925,0.08881548020309311,0.015764881252640476,0.013671899296093453,-0.010679815871154122,-0.04287709292128023,-0.09798320188822507,0.15448048412689402,0.03212695927118014
CSF3,,-0.0504705238453237,,,-0.026858222739324075,0.006536345238178298,-0.10066360470126486,,0.0013194278427892138,,,,0.03093167227906204,,,,,0.040819856108797604,-0.05962748723300152,,-0.027982842398918847,0.08359140450866488,-0.034472200987371714,
PI3,,-0.04200618633303456,0.04242907146284508,,-0.053547867538745325,-0.04630376654076457,-0.02379952293547065,,0.020775466392639184,,,,,,-0.008432526761286462,,,0.06373046083877787,-0.07066059863388084,0.09869480981413198,-0.020825212879276706,-0.0683384223657751,-0.003659441795192598,
PCSK1N,-0.025383452695302053,0.12567871269844574,0.022753465141007522,-0.013137381344533485,0.12206706903027688,0.02280539170000347,0.07517062679370758,0.026995452344286235,0.04593408085081883,-0.005226497255017954,0.022300608064672517,0.008602169213522297,0.029120190525719385,-0.07778217987351901,0.0025831194316626328,0.04187375854807114,-0.00717910862121261,0.029838809577590584,0.05055203957298144,0.07915635147803748,-0.028525347042710883,0.13310114121816813,-0.03562070673356126,0.0670400812401138
NTS,,,,,,,-0.0018308718494839283,-0.019266506622744317,-0.022423704399321762,-0.03168008101801394,-0.03630042485991686,-0.03823868301788414,,,,,,0.06082387979296604,-0.026670964580567492,,0.0014510343418009802,0.14440664445595813,,
SFRP1,0.07829553194063536,0.09793501684353124,-0.015742737127357086,0.058152089174536487,,-0.02294289695556912,0.013395422833925865,0.0016468644613734696,-0.07669595678070036,-0.02074441768411971,-0.02866915864395384,-0.012256584616216624,0.08556551268570738,0.08765863568620902,-0.04038216900127873,0.052712433782540216,0.028170350654243836,0.015763814284030522,0.013081805299877718,-0.06965947814783677,-0.0009996310117456474,-0.03816953672775736,-0.04225950802509674,0.001002898129168675
CXCL13,,,,-0.019065897083115256,-0.019502247648658457,,-0.02063454068143563,,,,,,0.04033816397795044,,,,,0.006377001695800109,-0.025321904175912374,,-0.02848510945509616,,0.003765841509813921,
MICA,0.02085164990526095,0.014023098984384625,0.08097982044478376,-0.00837484177602478,0.006410162979637663,-0.01819470160359557,0.017395363909107776,-0.004445058731273969,0.08091610663627694,0.033803355334251946,0.021645081833361998,0.003197578818227265,0.014737715753708375,0.11127907221641058,-0.09717420335408507,-0.016207509174045502,-0.0140617127027012,0.0577034216873688,-0.03643973488770971,0.12138220327278121,0.0020359420751203208,0.11546421250382238,0.018162530705228438,0.018664936301705324
TG,0.13191244828524454,-0.04410130313852716,-0.026402957444909177,0.07032346029158128,,0.006536517207915452,0.04090378675142011,-0.022238627549553178,0.023580287607064005,0.019267988668164957,0.0631850311825879,,0.016314602859286806,0.03157072589513008,-0.024033322551524447,-0.0872412093858205,-0.05185348158040972,-0.019870248150019438,-0.03284820845549713,,0.04455856416964175,0.022134987356060697,0.05976050275257629,
ADA,0.024933001291441322,-0.036466895413763155,0.055439083984785024,-0.029334364008990515,-0.00022474882007498726,-0.015512781255464571,-0.007872164110378608,0.028957316682559704,0.13331127594394832,0.06452181312236213,0.01020323053898762,0.04060365199574429,0.10775772274930698,0.004783401226664268,-0.08351251778011816,-0.10205785129599579,0.026669291619966066,-0.03956492152475333,0.031860371047674085,0.02270764483891016,-0.054838727514834824,-0.018721737342257582,0.010366112167359522,0.006601909579276712
LAMC3,-0.015738401582261093,-0.03258709971678725,0.0892227136020212,-0.03294383949373255,0.09148164935157212,-0.035495819085797485,0.019089976058497427,0.013719146807502426,0.18722447838005493,0.004135915601163497,-0.0502983005469305,-0.015891455059683927,0.05428706605214551,0.05213302621042341,0.0063514033217586564,-0.012620668826452814,-0.03429666287384039,-0.050335734059322894,0.05985035060458585,0.08808903607385908,-0.013761096745273961,-0.01786431170300048,0.10716524658882041,-0.05827843937374413
CCL7,,,-0.019593577877757687,,,-0.038964028501836986,-0.006379216177245378,,,,,,,,,,,0.01647799545381206,,,,-0.04340830656595499,-0.039999969205812606,
NGF,,-0.040136652456336075,0.02945258872839288,,,-0.0059956244265188955,-0.04060781268515935,-0.021221615460767385,,,,-0.038238708195519805,0.04134350040663183,,,0.013671749173284899,-0.04732584933917372,-0.02588491513856926,-0.021597505426620398,,-0.023257870988954488,0.020070265376755225,0.054089588811212536,
TNFSF15,,-0.009927993203913757,,,,-0.030086950693701164,-0.020567090340864323,0.0344987065587125,,,,,0.15727816196828284,,,0.011029618883383566,0.01245287198442807,-0.021849900304415425,,,-0.017376864723599773,0.0949845610211531,0.014488706339586245,
HMGB1,-0.0069547457190911365,0.04494911380151032,0.005077722664649193,0.04817274779622792,0.044809369776536614,0.02607675034259091,-0.038255742786204895,-0.028823122749849876,0.11122806315891344,-0.007874058269508778,0.023536762296562073,-0.08400281465975207,0.0678007388885477,-0.01685092655499108,-0.07645138353664464,-0.03984425122225548,-0.04856798812025074,-0.04820474834857011,-0.01437931203039674,-0.10410883021812413,-0.020670356043376647,-0.10515998845245791,-0.037491520934774814,0.018061742712740907
ITGB3BP,0.028491358831920565,-0.03981927144750193,0.04398610961743743,-0.0040411014785778,-0.027090782473268477,0.008781750598795197,0.06002394409166457,0.024194733445404622,0.10265007051217791,0.05892284819156654,0.05551123297056503,0.05667208758251031,0.026258348838820417,0.04152237586809879,0.0791148282508277,-0.004393774619183397,-0.006374027111512716,0.03455974757840307,-0.034430275113916005,-0.06894522418357732,0.0037042263823805505,0.01511845313125213,-0.018534759541411594,-0.06861491319966645
AANAT,,0.04360799418486529,-0.02842730054587608,,,-0.031045526703153657,-0.04560890100512496,,-0.025193029525698997,0.02581162255522008,0.051097864484009735,-0.035950009325163755,,0.04818504947344652,0.055579685065634925,,0.09724784945437707,0.024410594683077543,-0.02946038991841106,0.023313406892301443,,0.05562819458341597,-0.03260350597751485,
RELN,0.061348950864679466,0.11205340913807596,-0.04915502098280276,-0.015894499730799476,0.005901550146913448,0.015575332237023457,0.017648177605143017,0.06419343269736087,-0.06854838980102365,0.03261223553883886,-0.06802829559665914,0.06153069741066092,,-0.02754158785227549,,0.01857265135239172,,,,0.008516172797299567,0.08424070364691401,,-0.006345381810754658,0.04291427449775611
IL15,-0.039382603618966144,-0.05338451234488187,-0.00539704606596673,0.03005883167580609,,-0.03283549666009582,0.04685592726573905,0.0021508579754099502,0.04954516291998137,-0.022708013805590593,0.006614320904227734,-0.0026829860994345323,0.04316508362730115,0.07278383307440939,-0.02197649522245421,-0.01780393243778198,-0.05607085237579331,-0.036022126472068275,0.015465417585138802,0.013787594776774199,0.09404534329372102,0.0805215990447615,0.05906882223463715,
UTS2,,,,,,,,,0.0695474112527271,,,,,,-0.01072152907257932,,,0.008700173461943912,,,,,,
BSG,-0.044038126920354775,0.03572838788783667,0.05598813201291591,-0.025579494002827573,-0.06751524548573837,0.00856472810387567,0.10506559098418726,-0.0725029963430846,0.07816888658977159,0.08390758885864318,-0.006056424831823815,0.0024192436841587225,0.011118681749716912,0.037427908393072265,0.02077090082740515,0.05235152645756461,-0.0388074911375638,0.1507441311021047,0.03575127024377963,0.1831221985787045,-0.04409709180432694,0.06805833668786085,0.16854515626545935,0.06589542932568093
ADAMTS3,0.020233736778534673,-0.009239930901243299,-0.009709376306390415,0.02074936942899387,,0.016492910619230628,0.06811555100914596,-0.004330397202979575,0.10937697612235289,-0.011948200461742785,0.04827761571278435,0.11331040311808498,0.07451386061235289,0.041404112992721974,-0.09711383793002117,,-0.03971700658129086,-0.0362039155717544,0.0704349478626852,0.07646851029164844,0.07536257145268872,0.12017246764416617,0.019311748034344194,
CD34,-0.0346885123323207,0.05454249644085422,0.05696889328494441,0.009194038862062685,0.004083341664633751,-0.002559698826907008,0.018076777472273205,0.019206674415174554,0.10259931022165,-0.05781942417706017,-0.011040593015505336,0.0284456965850317,0.058645355114645345,-0.04080254587471553,0.011141686124227789,-0.03668912135066249,0.06170809291222462,-0.03006977080529818,0.02184172760179601,0.06301617675390568,-0.0018049364031829049,-0.02641521012556508,-0.056095264059912775,-0.0026121560880168508
CCL23,,,,,,,,,0.06852667020136166,,,,,,,,,,,,,,,
PLAT,0.054771455554165516,0.026295914176357474,0.09631146161710098,0.0052395502790078124,0.13653195669701007,0.05938824020038585,-0.014783347762828749,0.05758960022758236,0.1501547463026399,0.07209689164760338,0.04393454003655826,-0.08211974773555325,-0.011648703816361608,0.00039414653321332923,-0.035562138526815494,-0.027818624791904487,0.04901531433275809,0.012029213979479047,0.05078752270193124,0.09027071412940518,-0.09558524658148689,0.03537744927621988,0.06420220843207212,-0.020940924734997732
NTF3,,,,,,,,,,,-0.005439809469969404,,-0.023726391825675888,,,,,0.08291541959532636,0.053947188237462834,,0.05182116060871975,,,
LTA,,,,-0.029031003308366925,,-0.04993916599024021,,,,-0.02869796306989219,,,,0.0669877900106295,,,,,,,,0.09480664199381712,,
CKLF,0.025386546174692645,0.07175262040914968,0.09174041869807087,0.02377121664486937,0.018860553286159387,0.021550937696110727,0.006233894966988739,0.04059035735550131,0.10930730392147149,0.01906491369850381,0.02876869052008548,-0.01351791767169439,0.08648406143378033,0.02799345295787623,-0.05831631717473099,-0.03708030727388559,0.048061669761406266,0.018225779202189134,0.05935490602468069,-0.03946033543035203,0.010119555819186,0.11747229860379613,0.057033899897343504,0.019770794021975475
APELA,,,,,,,,,,,,,0.06366112946117805,,,,,,,,,,,
CD24,0.16887608713546814,-0.09451470111753335,0.04271280541027629,0.07527198806270473,-0.023900890781811814,0.03533483935604322,0.0974127166706678,0.013519559759837301,0.03222051699713264,-0.029436810639127713,0.059482580312349216,0.012662189433429945,0.007749073017356744,0.07541368905369382,-0.01875861817912321,0.16713754470409697,-0.004445496005521806,-0.03391380833550919,0.03014174495201292,0.06784138134005283,0.03374062414874496,0.10393906494035193,-0.0005084748668154134,0.03900036719943034
HSP90AA1,-0.002705738143697714,-0.0035356231549668396,-0.030728080947072845,0.03787278519685682,-0.018588392802183988,-0.0032368305278398456,-0.12130888789857902,-0.03657011359055416,-0.11412068345968249,-0.01610888247794157,-0.008770070843914035,-0.0002735692221693499,-0.07478538324755293,-0.09691528367782008,-0.04735160942551624,0.050441685541436784,-0.07269853655049657,0.003824900536885895,-0.10457751296891869,-0.07320976822000269,0.028760612828660354,-0.1334298052475639,-0.10230622849956525,0.0658794481860344
BMP4,-0.021666432287698496,0.08412004942403556,0.07058662104731331,0.0022085384770156352,0.06494125927774577,-0.010277856805395811,0.05297427627680714,0.023936265413528095,-0.026503616318292355,-0.0283633027889689,-0.020812832001500685,0.022860313178676355,0.03208629819485489,-0.015091404490304794,-0.03984524299375911,0.03521342804432815,0.04470055194326143,-0.005532903184747913,-0.025247344159456436,0.05262894399876996,-0.017356495299222917,0.020296588976603094,0.03131610001449751,
SCGB3A1,,,0.06624927437640533,,-0.02870878408800324,,0.024789573387731398,-0.023405265678039303,,,-0.02017359793192724,-0.06328207695048453,-0.03013699271660952,0.05150563440799863,-0.0436135732470158,0.03768164180095282,,-0.03411313080979461,0.0011483353001567333,,0.07182521863266325,-0.011830842467963192,-0.0655169342803306,
IGFBP4,0.027067199532996012,-0.05866043600564897,0.09025206318705893,0.11203994624191992,0.060463869005284616,-0.01742545778193313,-0.02105483981167629,0.05803869440368062,0.15975172982135172,0.023197636925892766,-0.012522371086125467,-0.028905172034396548,0.008181758516541777,0.03620400418480888,-0.050495736505143475,-0.005701761333921439,0.0452591317369222,0.006640466982879405,-0.003357134501066053,0.11385284337895116,-0.0648952862244635,-0.026865360695199837,0.0798206746241834,0.07468215355056204
RSPO4,,0.12872546038410404,,-0.004350844826692482,,0.04367030951326836,0.06908821804560639,,,0.040899007564092614,-0.020173594981082187,,,0.03545044347012558,,-0.07750551443760093,,,,,-0.009376493398694974,0.08130994820205596,0.0829718017291365,
LEFTY2,-0.020844688148697468,-0.0011759178725321716,0.05280327492981634,-0.029387548198891587,0.1312680447753081,0.004473769111221638,0.020837298200292877,0.006785819875535921,0.2333801579270205,-0.03177837658654156,0.08405538775632466,-0.038238708195519805,-0.005437194214105433,-0.03411717470531347,-0.05834564724894846,,0.043956596763169195,-0.019025874332371195,0.023781994193000814,0.0802231792259261,0.0029565460234551727,0.047168656080343,-0.04148272562439046,
PF4,,,0.04654103703872387,0.013190493244180446,,0.06303609642936635,,,,,,,,,,,,,-0.020065320655672313,,,0.009813675515760196,-0.0009492154959098857,
ANGPTL2,0.04927891043127983,0.02656074081894569,0.08592392353161621,-0.011252941897727724,0.05513622991061899,0.044455858192630406,0.0616518294621882,0.02296816938318199,0.14729184168626688,-0.02185120489452868,0.005032764547579681,0.003036836789252812,-0.06427675979869726,0.11735432208312782,-0.04596324919205466,-0.07201484751645015,0.030219459940105473,-0.006414901261936083,0.08274686938720409,0.05397644613001895,0.007173722871661414,-0.0007857417502479052,0.043909454825006945,-0.038757200775690864
LRIG2,0.02383045315248576,0.029977222301347205,0.029825152590905422,0.026973581946317066,0.008463613036912692,0.03144085391388296,0.033894508237145196,0.002482302359992118,0.05639735741551343,0.038614693855515476,-0.052029978571514576,-0.02582524659612682,0.050015793954747846,0.026516510350294457,0.0054792625453169794,0.029314050785202356,0.053641794528961305,-0.004987460054456594,0.00691844043684008,0.06887109957718442,-0.05191573540319483,0.03317807412421574,0.017860168017806297,-0.04607571469732306
ICOSLG,0.030595253125311746,-0.06213884458228922,0.09408365017493209,0.04388642104397927,-0.007857719234618345,-0.0376187691527088,-0.031198759032121725,-0.0186965807447026,0.0977754057038188,-0.0007926701074638424,0.032045296508886274,0.051625109526540716,0.00950008058919326,0.03382111290639994,0.11318204155413122,0.008336743120405962,-0.002938274899099689,0.0011605957473648217,0.004305897554189695,-0.005784750413795055,0.05624521535835443,0.10894939891096314,0.0974092867711992,0.004967778029039045
WIF1,,0.04173612813401962,-0.036571879971723564,,-0.023648212627201494,,0.0708829250830098,-0.03283814625417633,-0.07168128285165494,-0.025756609310593277,0.0011910808517235597,-0.0036129213032432455,,-0.045947221165786846,,,,,,,0.0957525592091786,,0.0499102598323855,0.07488355192974777
NPPC,0.02767752946781767,0.1620092634016147,-0.007886420705423376,,-0.03601754604676948,0.030663286418333786,-0.017116169306718866,-0.007745451518685573,0.04180227896766619,-0.02656562668659925,0.043789365859022225,0.04718911146865827,,0.08284429351299914,-0.011983862528605232,0.03957698226481039,-0.0397169303024014,-0.0334581722164464,-0.016006472771050006,0.06563573152610043,-0.0009931084787572508,,-0.022294489340321078,0.06050264247017402
LYZ,-0.025725258368738,-0.00832794784594485,0.07509764836455456,0.04278162803959012,-0.012212266423039759,-0.04754034666401009,-0.02248968057827757,0.006948962631323551,0.08249300216191084,0.011460577157475517,-0.03264220150972569,0.0047236655543681635,0.12181342124508074,-0.06065196800443146,0.09548915272194136,-0.019541713133362948,0.0555737762516258,0.010371495204267164,0.047863571889851665,0.10517767374495579,0.0013840097000453989,0.02893548471595372,-0.021846316539151568,-0.023769667947462842
EREG,,,,,-0.006483198285448044,,-0.025707185552701683,,,,,-0.024448846846349567,0.060426132160792734,,,,,0.04051076109911951,-0.06375841728329217,,-0.030269252756062924,0.027305269095956243,0.031058146219961086,
SPTAN1,0.027232182412933268,0.174882345035682,0.08819531851751881,-0.011845236260691954,0.11089941064019983,-0.006280578539099337,0.08958666647601225,-0.02091571430803943,-0.0032237715686013347,-0.0014047801796328206,0.06323795664357407,0.008756830661765672,0.041450842319631614,-0.02962552492509813,0.03537333298241545,0.03941250915449789,0.09194665089506213,0.015357075551261888,0.04967595535526218,0.0034253512494319535,0.03612700216950572,0.03832071693409374,-0.0010723648470533002,0.07745284035905178
PTH2,,,,,,,,,,,,,,,,,,,,,0.1461952422516366,,,
LIPC,-0.02695394179271071,0.05005374377217857,-0.010448008155287474,-0.01499373697532537,,0.016772688480020878,0.05121389637306967,-0.028433264993152785,0.033992341984738834,-0.004190999847522747,,-0.0622249753997209,0.0213940010121985,0.03300067633154703,0.06909712259404793,-0.05683487290368357,0.07594432211281464,,,0.033234034039524164,,0.09160206224272192,0.034458691901392766,
COL8A1,0.042526252454996666,-0.00434534755546783,0.07309958729339425,0.0004408811938617729,0.03034016878619157,-0.019730728049952236,0.09728955678312179,0.015599909194686602,0.0362567612315367,-0.01387239692834776,0.025824291431091037,-0.009639637119292506,-0.04194815943373791,0.11770803629543067,0.08189644043466547,0.024330769415029267,-0.005730074535940714,0.024820042157666297,0.007284485697033954,0.1473702292641348,0.04017936391166259,0.08541278098957919,-0.016687756400255535,
GSTM2,0.04427126427859893,0.16960022284523274,0.07900167679461861,-0.010927011712755586,0.055009057307654805,-0.015499716387915339,0.0320888723497274,-0.015504919299693793,-0.017238517535996374,-0.03498374767849045,0.03558643639322216,0.036488559826467086,0.07506373079021121,-0.03203554044780249,0.04562237458456209,-0.012021285188039408,0.05199631487264549,0.05240515099404784,0.018000105010318894,-0.03577388535644261,-0.014151791276300311,0.0817859171570453,-0.06283982616706178,
IL4,,,,,,,,,,,,,,,-0.03755002960455801,,,,,,,,,
SPX,0.01944232360945064,0.0853198658498327,0.08533312692739527,0.04190723764563576,,0.0021835692678493714,-0.028227730959603528,-0.05183271663457695,-0.06338813000458575,-0.05992305371754383,0.008759620849030883,0.09240113626222601,,-0.075439167282898,,,-0.041761012884048286,0.01649702228477379,-0.008680061948495837,-0.05549310781792771,0.024563937231936547,0.1534600199580049,-0.00013743594757499258,-0.05595606050020846
