,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.031137103666998758,,,,,,,,,,,,0.014571412644062755,,,-0.0015572878321638856,
BMP1,0.01957437421887088,0.05478397405950125,0.042746988944955516,-0.004076782293263528,0.002840039727278526,-0.024365024838953888,0.043390200227476916,0.10502735015807275,0.30386798324854625,-0.03714937809425772,0.045641877694681206,0.0030563007182182575,0.1523075463053218,0.13534982238912058,0.06492380821903268,0.0766058541013282,-0.06315027319195068,-0.0022514940553467534,0.026363642448705087,-0.002362047812248566,0.10709692823874856,0.09458830488840177,-0.019215888913901295,0.17924032122071906,0.1285706636112968
NDP,0.02217630616809175,-0.013373197824678577,0.056827916516269235,0.001612045531662689,-0.005503480029592105,0.010506759083422815,-0.029571622535740007,0.023477915954299,0.009315587119043293,0.03885115836225974,0.003910608533601937,-0.026950563138745727,0.06212256862024176,0.08896397123968354,0.05495915659909923,-0.027341918367218145,-0.044757192811174726,0.06581788986699727,0.06808093083127724,0.148614144741115,0.014497150821261373,-0.12786935394523924,0.06515014023206255,-0.0007481886511122669,-0.053560948072568705
TNFSF18,0.022800258726248808,0.04390412519535091,-0.011940101685081193,0.007308868963727685,,,,-0.03795453076995069,0.062044128048856936,0.0489043325494069,,,,,-0.0022580340682868305,,-0.046454692372204655,,,,0.04495674202264149,,0.14985423942393383,0.03854699679462873,0.013164987245913043
IL36G,,,,,,,,,,,,,,0.04999281311523175,,,,,,,,,,,
RTN4,-0.10590470035255715,-0.05036998791894762,0.01933891656067266,0.014509725551061545,0.03146718317363919,-0.021317368218638673,-0.05259602271342355,-0.16447114417238293,-0.37068778225917337,-0.013798965459220734,-0.024497731292193875,-0.06342893578857232,-0.09278284342150954,-0.11470481784958703,-0.016585731517009452,-0.13641910835020185,-0.0032200375265637768,-0.1440493126695139,-0.03220599024157787,-0.07998021712161164,-0.14490904887379838,-0.031921373144801916,-0.11611561601314906,-0.0065522327801236764,-0.16023495249656036
HEBP1,0.09741452731430755,-0.004438658469357921,0.04238303809737131,0.017812407812896863,0.019499030229920836,0.004179936372369747,0.027426504966521256,0.06112776829050487,0.156917554166494,0.018986947899428723,-0.0039738331718593665,0.08859910304955819,0.0018520325207180388,0.05147001932076207,0.11317913949396008,0.10829218097972446,0.007385605590493933,0.06154159159415385,0.10931365286074261,0.0961599347888773,-0.004492652221709141,0.05199859701678122,0.05901807656233235,0.07220623104361638,0.061567921524488
WNT7B,-0.005674765308062632,0.02537770936519717,0.007379167567733462,0.008458086776843657,-0.027796641419262354,0.03352193643895218,0.007596503256890721,-0.05192369890605364,-0.1526826757105013,-0.010210214426814614,0.03552250597710342,,0.07800657891873498,-0.052576016778857294,0.020940732430369483,-0.08523467920513761,,-0.05519307215713119,0.020847575886942915,0.017900960481278077,-0.020341859128146473,-0.028073240717438327,-0.037760238768987854,0.13028829370161618,0.0025701524519919773
PTMA,-0.004802748986720627,0.0008205813996488372,0.053985368477518274,0.033734155990764486,0.011131622048978024,0.0021900276071618674,-0.030637569666892777,0.21902824209213528,-0.11340052863545869,0.01562957272803385,0.010204669893929976,0.045889632954415345,0.13547879595392953,0.06517590060239159,0.09720301788028599,-0.008703816327797154,0.05732347264019566,-0.19950998025045494,-0.04055049245796801,-0.06588406404773195,-0.10562802914338676,0.007067165105212044,-0.01669439463556867,0.13030307382661516,0.12704887236091789
FASLG,-0.0096823741373337,,,,,,,,,,,,,,,,,,,,,,,0.06994975385752972,
