,ZH881T1,ZH916T1
IGFL3,,-0.01960713188707825
BMP1,0.01163430400754519,0.12376391896503099
NDP,-0.034688658632135994,-0.0055994421338795815
TNFSF18,,0.06768780663870776
RTN4,0.03679567712159595,-0.06980743169343212
HEBP1,0.00422418997885939,0.07036442302114276
WNT7B,0.037689377645980175,0.05115353681329865
PTMA,-0.05955355771530797,0.10348892811583112
FASLG,,-0.017005258796593266
CEACAM1,-0.015698624467228542,0.11772988123309738
PDAP1,0.027205984679199647,-0.0548229019671808
QDPR,-0.04280743045400972,-0.0264009060367214
POMC,0.1664018339952381,0.037349976897040005
CCL18,-0.01940007607417492,
CCL17,,-0.015413357074924092
TNFSF13,-0.017628503115085892,0.10704844597079112
WNT5A,0.04670733668685192,0.06763011002086446
CXCL8,0.08046890144230663,-0.03747877856619318
GRN,0.008772914374927313,0.07637174060021298
MIA,0.09628279604044762,0.021511360712943278
COL4A4,-0.03163815424828196,0.011711106711224844
TAC1,-0.0270845994692343,-0.020262425171102726
RARRES2,0.0015937168518338858,-0.028422241799848064
FGF7,0.04815415023854429,0.0006633785756701614
HBEGF,0.026138210919107032,0.004914959774408311
CSF3,-0.022506122584930597,-0.016227887208918466
PI3,0.07741137108420909,-0.03525780771797516
PCSK1N,0.013843913863589111,-0.06171532903271089
NTS,0.008292096004014394,-0.024031288101951216
SFRP1,0.03352145490443068,-0.023472861848333526
CXCL13,-0.03671216936716767,
MICA,0.04643481360243289,0.001692122369766092
TG,-0.0185228847295495,-0.01855246792073716
ADA,0.009558347288113427,0.11899015100337491
LAMC3,-0.014061868361856628,0.1241268977711366
CCL7,,-0.017005252749726217
NGF,0.07070022481662384,0.047828526765062475
TNFSF15,0.04005015851417615,0.012296588907392802
HMGB1,0.004755995461870718,-0.038151273612353764
ITGB3BP,-0.05478778339436266,-0.01741808961182726
AANAT,,-0.01799226656529078
RELN,-0.01688139161476718,
IL15,-0.034091559876902655,0.1641002151124179
BSG,0.04850959343898454,0.010512366179824331
ADAMTS3,-0.03320460739265722,0.00615172717435461
CD34,0.002546038647730295,0.12257983042809077
PLAT,0.013417421590662951,0.049237321208720264
NTF3,0.024899044899652147,
LTA,,0.04320333678006786
CKLF,0.020046988500346283,-0.005428633940722444
CD24,-0.023902170286386793,-0.01291643494460723
HSP90AA1,0.015097681928052198,-0.060433315877206725
BMP4,0.015289305314684325,0.09901189353630568
SCGB3A1,-0.002848816634796857,0.0736834675187645
IGFBP4,0.02839342986978921,0.1525770565021456
RSPO4,-0.019546137186626296,0.009103510460139326
LEFTY2,-0.026581455241670892,0.02098603814262334
PF4,,0.0636057008342564
ANGPTL2,0.03959261572427066,0.07290375587078742
LRIG2,0.05943886071843099,-0.01444669801150123
ICOSLG,0.04476175818704643,0.026908547912424172
WIF1,-0.018170027791073476,
NPPC,0.053426531586693214,
LYZ,-0.01229094612606657,0.01754491489159372
EREG,-0.02434504341519363,0.008580196255818412
SPTAN1,0.010334628549525611,0.013841433122973848
PTH2,0.018693490321985765,
LIPC,,0.05395377753978918
COL8A1,0.024152452309419405,-0.01718476041664865
GSTM2,-0.03170508633565301,-0.027208066800557675
SPX,-0.013260245622600619,0.030657028784135114
MFGE8,0.0019453258794932793,0.12895759850224792
TGFA,0.05293401112525454,0.027511163892680303
SLIT2,-0.019864671375927446,-0.00396637281312209
PLTP,0.011048268784143491,0.026983762046624452
APOD,-0.023965521101661474,-0.015985598814255427
B2M,0.061354008080469154,0.09722849606007108
OMG,-0.03253626927513685,-0.011146238687214989
CXCL3,0.0648486558166381,0.008508205991913568
CXCL10,0.031588689531461885,0.0666850536887001
RSPO3,0.031757284099343495,0.080774390954704
CORT,-0.03250784760599018,
NCAN,-0.0435606731922422,0.005873970608794429
PRG4,-0.022116644147927265,0.03981328826643238
ZG16B,,-0.021517629691613645
TGM2,-0.03519013259100751,0.10778651411468927
VEGFC,-0.010166747128370339,0.03446406339414239
WNT6,-0.025940913956950404,0.007678008554418351
NRG4,0.03287952951063876,-0.017257008260148556
PMCH,-0.014861012505761847,0.05620184763477204
COL9A1,0.007165912137858559,-0.02410848877891462
GDF11,0.08045381359636525,0.07338937948101064
RAET1E,,0.06812641509424316
SORBS1,0.024453965652280276,-0.03919627365157464
DLL1,-0.008380221139085558,0.12089241787260005
TLN1,-0.0015831557108201368,0.08146724212947427
COL2A1,-0.03130711700196647,-0.02511477691148778
SHH,0.033538154511010235,-0.009595615686897957
PON2,-0.03916045927451449,-0.05332797092961677
ICAM5,0.0534329169682487,0.008294120694783315
HPX,-0.0039521308977062955,0.022524488350078607
SFRP2,-0.06437802003115504,0.037761434727163805
CD70,0.02457799335264587,-0.01018294362911645
HP,-0.02841710386399828,-0.025814596884188565
CXCL2,0.018804398647991168,0.049863009768153596
NPPB,-0.02221131914470654,-0.01750531296310712
CCK,-0.01724189968368045,0.05101013627472166
SEMA6A,-0.010399789806204141,-0.03457967713420237
IRAK4,0.03149102640791508,0.04312614792583752
GSTP1,0.023464398555827742,-0.00816448045991921
VCAM1,0.004300279727864421,0.13910967397011612
NXPH3,0.004088686571493578,0.03287214491778993
MTMR4,-0.04641774906076994,0.0005237454332796382
LAMC2,-0.01442493062509418,0.018748644630363864
IL10,0.00734340851651322,0.051525953197808026
SEMA4D,-0.04060030922142361,-0.004684084930186226
TRH,0.021392292849930022,-0.019607124450771368
SEMA6D,0.019390121352497715,-0.04604082441975655
CEL,0.09152191869140995,0.052747471296225215
PDCD1LG2,-0.023570545476238512,0.02464684697141664
SPINT1,0.0011285525510066907,0.08595662430608933
CTHRC1,-0.0014283238051359527,0.11496768052630091
PODXL,-0.019760407694428404,0.07052963414861411
JAM3,-0.025615524881869012,-0.02403339025398443
TGFB2,-0.0022685967738327556,-0.04231370788746712
COL18A1,0.08045507846253333,0.11902682301049881
NODAL,0.07301980496493914,0.00564019750762176
INHBB,0.05956805258137905,-0.0034746095900722775
LCN1,,0.14462697630083995
ARF4,-0.003200003427295258,0.019988595194542075
CXCL14,0.007271497641102847,-0.1283619746912046
LIF,-0.0357422246727503,-0.007752749309968707
IL17B,0.10882199261461105,0.06925490952611013
MMP1,-0.01486101132886059,0.1373598170131969
MATN1,0.08760502302590925,-0.02384645312598308
ADAM28,0.05802882477857117,0.06855021095428353
TCN2,0.0027238977214560896,0.08897483510760724
THPO,-0.01834723982693151,0.0061170843616812015
CUBN,-0.026337044867822,0.09489897429430182
TIMP3,0.0433584958230247,0.1119196261708522
PIGF,-0.03592508467811015,0.008910437710445284
CRH,-0.0026372235050087997,-0.029402076996886743
BDNF,0.007066265995835088,-0.05117615761509168
CCL5,0.02523567573874896,0.09331027423379988
GAD1,-0.028455267640600294,0.06403768034207438
COL14A1,0.10304335972910832,0.062228157097122754
HLA-A,0.04314315381931166,0.12986371360858
FGF18,-0.025680885053139414,0.024125866261839587
ADM,0.040464115954465155,-0.01014230455541747
CCL15,,0.00784709890870205
GNAI2,-0.004115108344786569,0.04801377599324546
HDC,,-0.0042469632630412115
COL11A1,0.03856423480780211,0.0005024530746911739
NUCB2,0.04772112678389975,0.033212859177025614
CXCL1,0.02690222292860388,0.01845539122989109
VCAN,0.001720588019898068,0.002327382227466243
MMP7,0.003974886075090317,0.06732511767921232
PTPN6,0.04604013892757443,0.017747222552607765
PTGS2,-0.01665842038232035,0.037078328578388636
CD58,0.02864706526775825,0.03419106474504391
TNFSF14,-0.021458520436018248,-0.010158421703021912
CNTN4,0.019889669420730196,0.04443898917944334
INSL3,0.046512136577233756,-0.023284056634276948
BTLA,,0.05312019459085229
MFNG,0.0432122271727469,0.023537325591193235
ICAM1,0.01531327507894222,-0.059073523118234224
PROS1,0.010660071025159215,-0.03694893223996679
CLCF1,0.07017113848796833,-0.02877152868940146
PSAP,0.06113650195145243,-0.02593773872293001
EFEMP1,0.0314420575269633,-0.04679635953915051
C1QTNF1,0.0661123821534513,-0.05999800071065296
ALB,-0.014251232554120807,-0.026328692421786003
CCL13,-0.00802236042367269,
EFNA3,-0.004482420173530448,0.015162357171285923
DRAXIN,0.02627181177864454,0.04021925222938174
RAET1L,-0.026070099016965893,
NPTX2,0.037117366158847365,0.07521923764119606
FGF11,0.06446231591896236,-0.029665769219018083
CD59,0.02319360837961437,0.0629566180370563
COL9A2,-0.03956341325083235,0.02665902497359801
DLL3,-0.020525218123046807,-0.02627406106584755
FGF5,,-0.006822301337156998
LIN7C,-0.05007760223958809,0.03979778617164165
GDF7,-0.017444522906335646,0.040208496377923834
PSPN,-0.010424847321891341,-0.008251583517960478
ANGPT1,-0.007458050288781155,0.00029802597901353836
PNOC,0.05056875226408792,-0.02403130799649205
L1CAM,0.03300446098356209,-0.014886461869928723
APOA1,0.037339004395717273,0.02784307394408369
PSEN1,0.04571733909280368,0.01752354522431857
CALM2,0.0049823805754043516,-0.05615206215994506
CLEC2B,-0.0024870141683947826,0.07008672196120429
NTNG1,-0.013064363198966273,0.02748306379587446
LRIG1,-0.03980967720132199,-0.0697667812956966
CPAMD8,,-0.024397218044232692
GHRL,-0.01886963839982258,0.07909260692990337
NPY,-0.009701194976865252,-0.00039437207033138415
MMP2,-0.01547653766153392,0.12320499859729382
PPY,0.026024829535136747,-0.02700927765780807
ALKAL2,0.009779308430460173,-0.012911540949477931
CSF1,0.03341831425411302,-0.05124180588906513
SEMA4C,0.006534440636696188,0.10731519066714354
BMP8A,,0.0563574450837846
ICAM2,-0.00727028970430898,0.1519890960537014
SYTL3,0.01705255307611839,0.04899750432979885
IL1A,-0.02782490775640922,0.014373053939329838
HLA-G,-0.007121132684313708,
PGF,0.004333668574627583,0.13026258649501013
LGALS8,-0.0030394569053244936,-0.008859502974882898
DKK3,0.02971741179911306,0.05796578760784136
COL16A1,-0.0036409676917282773,0.09103949096986685
TPH1,0.09225116039379273,0.03899624676131613
TNC,0.09191311343289967,-0.04078998333416484
TNFSF9,0.028189301564137445,-0.03307372117162958
C4A,0.06681685299192712,-0.013086545240278963
CNTN2,-0.03680909292176212,-0.009542604063599261
F7,0.06788701310944403,
LUM,0.030718407619238712,0.09824427811711438
BTC,-0.016881403143984113,-0.04730698862522139
APOC1,-0.04447534873708073,-0.022928511819485995
PKM,0.06693996283221285,-0.08116923745253062
TNF,,0.0022377435845475652
GNAS,0.05227972617594299,-0.05473417031069902
BMP8B,0.07050733632912876,0.09164808569126938
LIPH,0.025425716633095792,-0.016624058061712212
CCL28,,0.08756832829609906
PTPN11,-0.02137865875117404,0.008744902876065871
ADAM12,0.05068668805045216,0.053046108302637666
EPO,-0.016689736159401565,-0.017257003021966113
EDN3,0.0681856974711696,-0.004719735989768074
CCL22,-0.014644516930810668,-0.010113848834550711
CCL2,-0.04470251223805231,-0.05746134555417436
DSCAM,0.011542915890187229,-0.03922781514908534
ANG,-0.017753896090630644,0.003915098123952546
FBLN2,0.03952731053848265,0.07959940591322284
VTN,-0.02161095571298713,0.03145099508720974
VEGFA,0.07707104188249723,-0.11584234432276456
F10,0.0808973292771553,-0.002562837604115976
SERPINA1,0.04436544872385749,-0.024610423139291664
VWF,0.05763111363545258,0.13985842442245094
GDNF,-0.023370695901717895,
VASP,0.02888175248015005,0.11270809822004005
ADAM15,-0.050909090823968085,0.060504366774432404
WNT2,-0.020039759438865868,0.0798274606518978
CALCB,0.03224767218206077,
OLFM2,-0.01640643624078788,-0.03981019375206808
MFAP2,-0.058137272958201744,0.12843426179752218
