,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.030929127004210397,0.20299164805333736,0.009228381608617536,0.029755862907182552,0.0047513818829592385,0.0003048911267343397,0.2548699634046139,0.10321978309153769,0.1759704381945011,0.14029155193059775,0.05512234642615067,-0.3304823646816008,0.06139985486639652,-0.10244733647062568,0.03983618910918974,0.061623400221517695,0.018710224221105118,-0.03029388973669333,0.028191678185159646,0.2876767993314941,0.0474746792080939
POMC,-0.004210116045003994,0.18333062827405203,0.05892261067810681,-0.01638595656225435,,0.07432007551294165,0.1359971021924223,0.011114998904630585,0.006387056674459457,0.012594918289378657,0.05879642170448857,-0.045670921925292124,0.11797231218801131,-0.015892731316340513,-0.03147310177935282,-0.01668746163338377,0.016829091107634652,,0.0638515838306935,0.06894575762611295,0.030188626456390717
CCL18,,0.00013060503614847188,-0.052581113795383896,,,,,,,,,-0.13331873696683827,,,-0.04870965485570451,0.013657876752393359,-0.06972625693192279,,,,
CCL17,,,,,,0.002151061665591116,,,,0.013150693280457322,-0.02420122963270033,,0.027853807118119217,,-0.04102177575737562,-0.01764646397091037,,,0.02624875971817812,,
VEGFD,,-0.03639730706326433,0.01074814623760831,-0.009617344175980959,,0.005139823466853316,0.0002287996738028171,,-0.06905114512733826,0.03495245211023643,0.01905534065392192,0.01526823080024398,-0.006035351903157231,-0.051107769576814455,,-0.01715766157605265,,,,,
TNFSF13,,,0.03307133007563644,,,-0.022712046968353834,,0.036285330518529266,,,,,,,0.0250933532138472,0.09909013176453736,0.03512048768803699,,-0.015918895672028355,0.039910636214487004,
WNT5A,-0.005194025444372874,-0.064014065645792,-0.03306704611515906,-0.046447369298865615,-0.056289669055828086,0.0005164964810329331,-0.059702187397390985,-0.17900850397871762,-0.3071944514703044,0.05434256659032243,0.022981901924561534,0.048780629733755465,-0.11129646337166756,0.05148632395245968,-0.012591670206905813,0.0277933180862913,0.021372365565805542,0.03972886942143154,-0.026829956535460713,-0.19392962956236062,-0.024706659079962473
CXCL8,,-0.1817956267440157,-0.006256308510761049,-0.01652312221550813,-0.014788310109613748,-0.052764468993919185,-0.14080541031931687,-0.024752998205994862,-0.1073968689405229,-0.07160326260849169,0.011634965121951339,-0.16150825155339957,-0.09711196970628752,-0.027070240218460658,-0.08074801392997254,-0.15790303693055807,-0.05977490221597387,-0.002651823535825373,0.014072742093462745,-0.18030027621524755,-0.024622619623231472
GRN,0.03892951237240826,-0.11579064008076816,-0.06887060302976375,-0.012137317195433005,-0.014019321053664841,0.03504956017547095,-0.10919730646780883,-0.19111562617668057,-0.370783141368056,-0.00558171385258647,-0.028910009207173563,-0.2876920038915262,0.055481387848221264,0.010188820601366866,-0.02082911501559178,0.00816983650770117,-0.0011553576949490294,-0.11389962131212726,0.021527290578709432,0.07868417479699774,-0.039081987422061634
MIA,0.012338925351289599,-0.04035173340231441,-0.06307801219281708,0.059261008806714484,-0.042748057619653314,0.027365180623472332,-0.07958387448088083,0.0020851774286496697,-0.13956735367465675,-0.051556535810502305,-0.054325888028331784,,-0.0007623973045770932,-0.10585138424124971,0.17747250496575484,0.12567562472071928,0.05921376883620039,,-0.008698651149540014,-0.06731227724810573,
COL4A4,-0.03321393485782168,-0.058596775786683625,0.011156430888546343,0.001114848462799183,0.002961261316309733,-0.013882786104518255,-0.11444485659646832,-0.049308130144457084,-0.018257377805201924,0.023952441212310556,0.013527679788185426,,-0.037703828745819096,-0.04001839010688735,0.14083745285697521,0.0774099208327617,0.07525487672523412,,-0.011567880680445695,-0.10246438389330195,
TAC1,-0.028679121118473334,0.3370514548813189,0.12227432626465229,-1.4408351489872083e-06,0.03511856939327651,0.15200636424009512,0.3458708066689489,0.21801643692685493,0.44532795917500645,0.26870475641920705,0.07603037869509192,0.31058210438159717,0.3463627234751583,,,,0.015873511295306057,0.023712544753092604,-0.006604034133822817,0.23520015980139722,0.038647120361587926
RARRES2,0.03499199971149103,0.02131296393089235,-0.0017025632673891959,-0.0009786316045182284,-0.020453083671793177,-0.03828211265971095,-0.2676429067636458,-0.21375233153085288,-0.40841613572207064,0.21150730686637323,-0.013567818298761592,-0.1066691787491633,-0.19666801694881875,-0.008583890107975122,-0.03354966406279695,-0.0823195790366717,0.042387598779622115,-0.10826115880903281,0.012450172679489217,-0.13266921065059062,0.001723209073790954
FGF7,-0.0328365527454796,-0.05818498516416224,,-0.003215456334565597,-0.03868258291031885,0.02483027463424052,0.18865213493142674,0.03283697194664594,-0.0705080519272419,-0.002357883561879589,-0.007563722034092352,0.013242371309420685,-0.027293416254916946,0.025626232739616638,0.07974753233108178,0.07392334076819503,0.0407777910837454,-0.0649773140688255,0.06060389854823185,0.033389844575880005,0.16784011130022017
EFNA2,,,,,,,,,,,,,,,,0.0024269890100297085,,,,,
HBEGF,-0.06373504885180802,-0.09254605674113361,-0.018903044600378376,0.0659365659932363,-0.04049909264478859,-0.0067772955349285615,-0.1258327778726387,-0.11235052078580116,-0.1496855785446304,-0.20628227437476954,-0.03238771853624495,-0.20020322589331085,-0.0880754621123901,-0.06542416666555889,0.045904750284482355,0.04445473602031616,-0.037950309530183794,0.1059491176397764,-0.01648580135372819,-0.2171911801316428,0.034777161253155366
CSF3,,-0.0585967293954412,,,-0.022769000233180004,-0.024791859506975638,-0.01991992079384182,,-0.022235640867575113,,,,,,-0.06325127627617642,-0.11354414289927696,-0.05173697447258176,0.02026380397265864,-0.01936371239339963,-0.07170259000173392,
PI3,,-0.06941656397080694,-0.04531296747208967,,-0.006549750992647657,-0.05826988429649225,-0.043110731501893415,,-0.06528857587852356,,,,,,-0.12850228261114036,-0.17015090913665196,-0.0056748593822735505,,-0.03151887775582477,-0.07748902136100441,
PCSK1N,-0.04100893229206099,0.3300831563935536,0.0983368620627662,0.10158967802235684,-0.014072365056778852,0.05170185061056529,0.035075125528999156,0.1336756851871132,0.21868233248139318,-0.10124803062267479,0.1132210578967897,0.517420016198063,0.3855366646911461,0.020549595124204945,-0.009100125728392219,-0.03333041892169005,0.1526512922208498,0.08686079038278441,-0.029302336556814728,0.31399670880891045,0.160051711864945
NTS,,,,,,,-0.0833887872361703,0.03197024477870501,-0.07126693853004293,-0.04162842581535164,-0.029892850100324067,-0.09323431470133194,,,-0.06323572605254477,-0.010230933746700293,0.023593280702612244,,0.106124389831217,,
SFRP1,-0.01780693937414842,0.1081191751762975,-0.04665423017979533,-0.0546470649292301,,-0.02872975046803911,0.11976029456251652,-0.08157163125435819,-0.023628910957037952,0.0046674037719718585,0.04361105997650133,-0.16832551577294202,-0.007583801502051048,-0.07634677388034926,0.07128958811120971,0.06597819800299315,0.013536960404347945,0.031731144967998066,-0.013278403806851006,0.011667125596145751,-0.02106947135890568
CXCL13,,,,-0.029219268363583857,-0.01653298826097284,,0.007332171263984511,,,,,,,,-0.03206461361594266,-0.022783868318112382,0.06182850137299813,,,-0.07694794896563661,
MICA,0.021998972480010353,-0.0918924120845546,-0.027233053397265426,-0.06536342483068064,0.0022481952197944367,0.040278851385089444,0.03327299331230409,0.05438291186828303,-0.15952888058972603,-0.015224412362038498,0.007426088181518028,-0.05667442668038491,-0.1105409652941294,-0.02651180817960807,0.07402499920887844,0.08145022841937179,0.012777458468761804,0.130282157656706,-0.0199446152319973,-0.05198120595181968,-0.04649598424840071
TG,-0.03321392737293358,0.028118263797396077,0.0074742024988188795,0.009972037630633887,,-0.031003952531297112,0.021073604977077262,0.018542286430103038,-0.013811219278256872,0.03269603329850532,-0.026138897129057533,,-0.01478135747047389,-0.026697787472826872,-0.009761035794116793,0.0034057916302621893,0.01759448825527133,,0.017473115008194973,-0.008566913135978871,
ADA,0.06504910325140688,0.07874432527646341,-0.005172999321276777,0.010271667407119127,0.09305061421534028,0.02266815355840729,0.022215041523792618,0.0240509304083947,-0.2657172568905782,-0.06224256974693601,0.03285721843610602,-0.20519887037880016,-0.11285770897406798,0.07631157671873312,0.0528060797039255,0.024295504892334535,0.023536123936630234,-0.0057772791973453065,-0.006275362296908615,0.03015570698596439,0.06920362558870403
LAMC3,-0.05130071704147547,0.0686017104104724,-0.009808380536876082,-0.03412045321728122,-0.042501659551674474,0.03741172443641401,0.0575863611237913,-0.06829244661966491,-0.25842519601794495,-0.09284073061894446,-0.02751490126378666,-0.07661091709519316,0.026084630370178948,-0.05861641551180637,0.11039623487094054,0.10764829556282238,0.04013585025255136,0.05129526727261708,0.006679441865390066,-0.03509555271164678,-0.031703317533105436
CCL7,,,-0.04620035852584474,,,-0.022415808144204255,-0.05752380000367719,,,,,,,,0.007270665811911381,,,,0.0001660780217638761,-0.07232769212796124,
NGF,,-0.03375924150455226,-0.03929608798611476,,,0.029517468811401222,0.07168712686455272,0.007672591839705472,,,,0.11310969761972117,,0.05477576003839548,0.12249004264802527,0.03381927490643282,0.004858129921165837,,0.03477395557209039,-0.03299247255213305,
TNFSF15,,-0.013375314640545689,,,,0.022466078760425643,0.06659728367145162,-0.004123620278912113,,,,,,0.008107998668186284,-0.03659967297331931,,-0.024027472521804493,,-0.020139113738503914,-0.10163202729521406,
HMGB1,0.02190833345831903,0.20824255400865016,0.004064926213579139,-0.04420222092958715,-0.019588524062345798,0.03247037599715801,0.04346408614838831,-0.07109046430310323,-0.34567152925209443,0.07450145954706562,-0.019622372260251143,-0.18561814828816034,0.006685485974263682,0.07800170777587571,-0.03546931772482554,0.03410720006127912,-0.011887584885115631,0.06428266171377679,0.04618083336033987,0.11132730261053851,0.04563350489493553
ITGB3BP,0.06736181655519817,-0.15678452805180948,0.038504148242922545,-0.056155577555653716,0.01615597933635491,0.013127576495170531,0.0027351123845344104,-0.13833330400639937,-0.24075472004740947,-0.05270654763722523,0.09776679434381982,-0.06218678315065393,-0.19122973305085278,-0.055700876666709975,0.020888579239006964,0.04279825021192292,-0.011034477611802826,-0.048855923714160074,0.03723780746228052,-0.07677359015901497,-0.03977273927355742
AANAT,,0.028783756932031026,0.0027666335442080433,,,-0.022712049392367376,-0.028773030386563966,,0.016983540657575975,0.010073638229117894,-0.005187457818544544,-0.02054112102226977,-0.05055694045313041,,-0.013133576778937594,0.0666315514517755,,,-0.021469034791183412,-0.008852880215645157,
RELN,0.07732993202733837,0.017011596347553438,-0.0008428772151973155,0.03818780430447431,-0.025641373196808294,0.06144258909724086,0.06449143502467092,0.03568547610217243,0.22682806252459684,0.028706601942428023,-0.01667327897559283,0.09321275401324912,0.14292486107747274,-0.050479090187672736,,,-0.030614939851871917,-0.03377265131381684,,0.08794706407156411,0.06010510553055798
IL15,0.0072981010997127905,-0.02798903709161729,0.014426846497722927,-0.04524980463297193,,-0.021452848853746685,-0.03543745732249428,0.0060600967186788595,-0.10795207223451855,0.020809358981315407,0.008622739378427101,-0.07921921510637897,-0.011585122737819255,0.00837947614407203,-0.005954130588799704,0.040003345345265,0.005456459260199308,-0.06166614500283768,-0.033481771339904765,-0.06468427461895368,
UTS2,,,,,,,,,-0.17252370123605643,,,,,,-0.017448864744534175,,,,,,
BSG,0.04873426961657737,-0.1849079873339455,0.055370779763587334,0.016643890041514717,0.07133948368009038,-0.010776387874023408,-0.060873626381141806,-0.06285024796905452,0.21021323102650782,-0.15696187954475402,0.0258752654618495,0.3312294370935746,-0.23865200375989695,0.08395005415853225,0.043727922621877746,-0.004199861702637305,0.04094520155450516,-0.07784015654430537,-0.0315400028721105,-0.13286380547831508,0.032835108735927356
ADAMTS3,-0.007184474836234091,-0.0810608444288473,0.04799345132368832,-0.005964176637523093,,0.00829476891467476,-0.00015629121698453537,0.03136046530392582,-0.3444624162594999,-0.013011759433208193,0.00915467426190128,0.08783885943307539,-0.029390349021727262,,0.0681462017565287,0.07125838013725397,0.02422771422530373,0.0003221909172923402,0.08905164670447833,-0.03842250301877174,
CD34,-0.011570699248471332,0.1710294161016626,-0.02646408349532074,-0.04076726435233745,-0.03775350791548117,0.001211852373980828,0.08358361138851984,-0.005484933493798434,-0.2262704461059516,0.06404007085328732,-0.02217283548756224,-0.041025762331211656,0.009047143149800669,-0.026296776249087328,0.11411977462428441,0.06868508628363715,-0.005539437010638723,0.023040430791137084,0.0017785734325623857,-0.027759921627010718,0.003677593002358952
CCL23,,,,,,,,,-0.059510686425618034,,,,,,,,,,,,
PLAT,0.015121024572081367,0.04012689201118134,-0.024925376288942383,-0.02627150572572958,0.009684609674124458,0.043800824670398635,-0.031820359496527464,-0.21638409787773571,-0.3318337075075672,-0.26295872475699045,-0.015171065084987159,-0.005171122512982564,-0.13300025341605654,-0.045673786135455634,0.047246961980436125,0.14592658206416423,0.05529435500840466,0.0028893561602717373,0.04150861666826465,-0.07029146676101383,0.07668819536032756
NTF3,,,,,,,,,,,0.0037691726117582923,,,,0.0886789238642356,0.0868174435153743,-0.016086286321138107,,,,
LTA,,,,-0.013132388510163014,,0.09913380962699662,,,,-0.03238585633381679,,,-0.05243314120146785,,,,,,-0.028894085367738503,,
CKLF,-0.025099120635609994,-0.011971555398634886,0.0015076334352205198,-0.051401124730002065,-0.017630145945284004,0.006608572423180591,-0.06561318077573776,-0.19359077755869453,-0.39982873406370595,-0.04530296021756817,-0.056297200138018116,-0.2547787677670837,-0.19937560627030904,-0.05177365540225247,0.0400117998200911,0.15115367145165737,0.019150338007906553,0.033289624485486675,0.0028358922332602154,-0.0093764245708946,0.05737510510365322
CD24,-0.03561805043000937,-0.08019544705508021,0.02867568014233718,-0.06410631728676451,0.04894509995022692,-0.05952344361747664,0.02500559202370763,-0.06856023298698855,-0.029739765521370684,0.1778378272413392,-0.132048716464435,-0.060805447971261126,0.001873213690280155,0.02470338106666527,0.10765321632686659,0.060726131722774815,0.029331728474504985,0.014950723728009305,-0.013705044166742366,0.028600939026712402,0.12276123477363624
HSP90AA1,-0.02439915097871297,0.10757937091717686,-0.031546667000571085,-0.05198047426438707,0.0028331482755516784,-0.007615790578148698,0.27089739792009454,0.2182992759120706,0.463118189851697,0.05538851889719811,0.02177692010790021,0.46484571238031486,0.41906824425540457,0.15155693593825528,-0.1289559709615854,-0.18383530086421845,-0.014443904445315856,0.06564875726316857,-0.008024530596812941,0.20393071381501054,0.037605542841488565
BMP4,0.06601330641738887,0.15959170246586168,-0.0420073034148501,0.019497614577694136,-0.05129845907670197,-0.0194592710106672,0.05721160943622939,-0.12446717480273964,0.09777777543032444,0.06340567662618689,0.004734981116569998,0.08962925127632403,0.03586704354968337,-0.03223367824972261,0.05018494119547776,-0.0021972691711028398,0.005417928611097742,,0.06355537569526587,0.03152134684745266,
SCGB3A1,,,-0.02916660104958495,,-0.02433780961377606,,-0.039905575987108644,0.0020035340228830418,,,0.06121527905190274,-0.01248252680882507,0.08595014144081875,-0.054837483298630314,0.09183516113940253,0.07587335844516116,-0.01366208498124462,,-0.022873992693180602,-0.012824572046186379,
IGFBP4,-0.019690918934726895,-0.019031017286042895,-0.04471034782945763,0.03178509872550003,-0.019168643620626428,-0.03957479316722647,-0.09229182872867786,-0.18646664985159886,-0.24970835645735398,-0.0753102448499766,0.005716905432213989,-0.1374069847471174,-0.08867116303704706,0.04020739750549389,0.031153611077850547,-0.043691993658555556,-0.010394754510963687,-0.033301355585500465,0.03252006609497879,-0.00784982241780873,0.0499842060112071
RSPO4,,0.017426464732017935,,-0.009944102558266148,,-0.01636362743601035,-0.008852106265529708,,,0.011401864181230804,-0.037279153952173974,,-0.021168460211141396,-0.050140861587681114,,,-0.007793032515749852,,0.01738781479037296,-0.09772741826119057,
LEFTY2,-0.03288553202762878,0.010000906987479751,-0.012765758223914703,-0.002064304925346919,-0.03580964268829438,-0.009009625965282334,-0.061897300245618035,-0.016319875691228444,-0.27068526254842545,-0.06402140127372682,-0.006028256566334335,-0.05286500269442216,0.08500233936862758,,0.07066918275756846,0.04224946472373152,0.013997649209486578,0.01715576007536462,0.14498559902533295,0.003181939931016675,
PF4,,,0.039559430037997854,-0.02375995295644807,,-0.004766288444321445,,,,,,,,,,0.005627411801057701,,,-0.013947964719085307,-0.017640355041802527,
ANGPTL2,0.021040830930835638,-0.0038947309485405164,0.037071284788718205,0.00484966231613345,-0.048258426547464164,0.02235369798170106,-0.06486960591858093,-0.2160012465985279,-0.32027286180133874,0.023423057041625752,-0.022449872032211507,-0.21274823946527235,-0.30793084561030026,-0.04120369658414669,0.09256236091404164,0.10290953591879323,0.003479954754280442,-0.05415872503100444,0.0349977374875049,-0.0790968493962962,-0.05795132400758749
LRIG2,0.04060162999683506,-0.05865940509535731,-0.01715847548175174,-0.02636405968151181,-0.04841537693481148,0.07100629571767762,0.0009294436272265465,-0.09529372790591677,-0.14631164300375368,0.012824929282939641,-0.08867425740598188,0.051711020921380475,-0.10890560313400115,-0.02189557450180891,-0.02990464327326051,0.010762588076649524,-0.018717481693006213,0.0428560004782571,0.026486069732744415,0.0624785234029885,0.04287357651099719
ICOSLG,0.011921282114132431,-0.0029746373756082303,-0.014371665844061698,-0.046629346410298644,0.0035254257590895954,0.007246599271987062,-0.06047536559237277,-0.08130329584097502,-0.20716607588161748,-0.04225634827443895,-0.04944366830072851,-0.1373780652466098,-0.1250027102077581,-0.019517058224528896,0.05801856642873563,0.10547501965148183,0.009576206687768722,-0.08782355123907268,-0.015485812796558331,0.020117820857420823,-0.022285455409435464
WIF1,,0.5259121660760682,0.03663106413194262,,-0.010825175079299127,,0.1717929425878298,0.24766445554076466,0.4272674434047084,0.10210368611248695,0.027752987706868484,0.24711808808227806,0.4006073273844216,,,,-0.0330448218642796,0.122456409665849,,-0.049092177755364265,0.08780267567219435
NPPC,0.06889789150689246,-0.020049900491187326,-0.0035146603979205712,,-0.013988221136132472,0.128901321802159,0.1461594288307271,0.06235119895252963,0.057520834319567636,0.028871949077392427,-0.01475128255696697,0.20348918543268166,-0.2377014249123257,0.06811172929568313,0.09339506133794634,-0.0011905154381048825,0.04929518393189556,-0.013215907778277627,,0.1053879885129607,-0.018884532745384347
LYZ,-0.055833780675495256,0.010700221102124267,0.005700939400868159,-0.029862755697934923,-0.018076146755061525,-0.0442410670521105,-0.10513190598186505,-0.035912716895697486,-0.2539148463770802,-0.0564370765464442,-0.05153305633928933,-0.34302653435325103,-0.08833115995811608,0.01848024897231284,0.022049915461722882,0.0654047611009924,0.0014833108355524756,-0.014833744479925838,0.007862376239172998,0.015097358820800178,-0.02847133121515645
EREG,,,,,0.003462310314141118,,-0.03134493010723392,,,,,0.024337402975169682,,,-0.07249496243667491,-0.027280309565427138,-0.042870237454886856,,-0.043636751730310695,-0.015197159444592124,
SPTAN1,-0.022466373210308234,0.19287289238909794,0.05354047511209497,0.04479350840532564,-0.04889463400019448,-0.018460715157654656,0.09756241173296987,0.17621627079285923,0.2119085272657896,0.09875215260995328,-0.02040522686677961,0.44316468958529176,0.2992229890415021,0.07233650813462895,0.009815980307318374,0.05895459224638105,0.08763328772030575,-0.04886337690164009,0.01799079431448823,0.34102601014504275,0.08308440452367023
PTH2,,,,,,,,,,,,,,,,,-0.0020986112156123394,,,,
LIPC,-0.008798322480799935,0.002385307544834443,-0.0061041699660880026,0.0025937383186141025,,-0.0016197867494930627,0.017601084662743276,0.0869455307332188,-0.07865549314782853,0.022326556359034026,,-0.03220052069018985,-0.025129415654612096,0.04305558532504833,,,,,-0.024506874839704783,0.0819738632271012,
COL8A1,-0.05665881936678228,-0.19403288098824936,-0.02163344889632009,0.04947559813242912,-0.028427512334867528,0.034046592316270205,-0.11127148783859644,-0.15320286540470243,-0.1382757664041313,-0.008660132894153677,0.026933491532732227,-0.1683321142690409,-0.24342504682062688,0.05068050432279713,0.027569304850047403,0.04172115069210402,-0.0507120284711329,-0.06124539714793088,-0.028597179281255578,-0.16302317678096082,
GSTM2,0.015955722620226508,-0.026384329366400436,0.06528602852863497,-0.011972118928198492,0.058272593179447316,-0.008997413684074095,0.04189613252837846,-0.05094404346920026,-0.09988619856495468,-0.046468746312173126,-0.015800962399013862,-0.0493848798315037,-0.06124307410773678,0.026523239203263903,0.05066080177880206,0.042048598155187036,-0.017669726614575658,-0.08137753371482742,0.05119453906644226,-0.04802867451177843,
SPX,-0.05952616791413652,0.20810073394914386,0.004584021534689008,0.015500960442143379,,0.011267021592039095,0.2684744318169121,0.07829227248632721,0.18938189226067473,0.11728937232824278,0.022168236798739485,0.11018737841698352,0.38403429934216293,,0.06584247837464532,-0.012551521815921679,-0.043650375935150934,-0.03368105150912089,0.05605479519993657,0.1199826095117621,-0.029278636603552077
MFGE8,0.01586664820180024,-0.1660655096730413,-0.07796671694567783,0.0020475344906581597,0.015655297895271352,-0.0047995875731408864,0.07811983406145512,-0.09874884940807156,-0.08090671385956343,-0.09654882809458723,0.019705584584702947,0.13763101708770084,-0.1431092479152688,-0.007387672044613223,-0.002400209693078314,-0.040903789864593094,-0.011960980031321334,0.044252412840450374,0.0026354015427225005,-0.09198178247491566,0.056293748116461276
TGFA,0.03913219997408426,-0.23172009535283394,0.08979336869487956,-0.03503281183165142,0.05679321118232979,0.0692042976504274,-0.11705952001853207,-0.0736654057942308,-0.19132228782888633,-0.14593354740181905,-0.0023332128639098337,-0.12243023093538521,-0.14896170087267524,-0.005054461844075067,0.1421634026678584,0.09653938724075009,-0.03477548506006887,-0.060876641122343964,0.048811099131049064,-0.05765904896073174,-0.038620818682023765
SLIT2,-0.02017551209499814,0.3828620535448768,0.010686710133223443,0.14188109797055753,-0.01808956822820056,0.055514679237249356,0.13434786469652643,0.08016094102704115,0.2204320684064623,0.0746977545835355,-0.0035850869017794128,0.24698081219493978,0.34862973884952325,-0.019013635980372458,0.06822576248307001,0.02567868032401604,0.06453124142488367,0.027143792719808272,-0.0036964956696280745,-0.04395628315317117,0.1358036185036868
PLTP,-0.02224786441253755,-0.06897903426272697,-0.04731064554336106,-0.02100834944782568,-0.003717550716915073,-0.030935149388869203,-0.18334472398665247,-0.11262797235540481,-0.4215100819749657,0.0927929503170886,-0.057276393722878294,-0.46095551552777303,-0.034009746000405176,0.07279814160409069,0.04417324378617902,0.010230269827002734,-0.00646657265770855,-0.09797923857310589,0.05827043597470452,0.005589858765416182,-0.08732601208180374
APOD,-0.026528707872632982,0.14481182562145786,0.00027460582930678067,-0.005442521247856192,-0.007918989065396582,0.06305563535469302,0.010661722457890118,-0.013032054986436756,-0.36413138937026773,0.19692419474965464,0.0003739789098362235,-0.1863455108171652,0.1978073343824256,-0.04190813439915242,0.12414259794027685,0.12147902904894159,-0.06109212050800562,0.022630164383148257,-0.017825185595546987,0.11868100842133944,-0.04925232108095381
B2M,0.039830797140723254,0.08426187150929587,-0.031089335913752403,0.03836919326674331,0.016469042143925694,0.041685299246517885,-0.09055073725447374,-0.2631823994018009,-0.4903208100966712,0.07512324900664172,-0.06152502194389488,-0.5336136117125879,-0.37745126118227657,-0.10304124363162427,0.09601797327561866,0.1059833311737185,-0.015709883761867237,0.023699486236598517,0.017054361373216136,-0.028316033416124587,-0.19442581972851644
OMG,0.019112161859686488,0.286194659820831,0.08075083235653288,0.02935101950658855,0.0008990223130262464,0.018222037837209645,0.10160374691587588,0.07247881952733734,-0.005978034037482273,0.1814157660188078,0.11758524892714668,-0.023014227708739357,0.26607790477426346,0.06473811321778347,0.11683294142081137,0.10732896427921448,-0.03548894143539907,0.01530823030798159,0.0865986240400271,0.3460979449378066,-0.0009388088511912702
CXCL3,-0.0267472810560376,-0.07101249649284012,-0.008264382389429793,-0.008038183039006094,-0.04287089271978675,-0.06060545106213601,-0.10570236931356487,,-0.06102288103997559,-0.11834859107613309,-0.029960346736847825,-0.0013522825406425837,0.0011078066249079297,,-0.07534480085925538,-0.06870261584099795,-0.02125527864338273,0.009799859300897893,0.024481767437558973,-0.1236135958423294,
