,MGH258,UKF243,UKF251,UKF255,UKF260,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
RARRES2,-0.012793129798913134,0.06944257526023144,0.01141692620063821,-0.009495750018932417,-0.013355999646984364,0.05181926501800122,-0.06697097788320673,-0.01884657148368652,-0.05960855021965213,0.057372606222054714,0.1309844803959692,0.08723523750318182,0.04156636700179716,-0.005924385924679504,0.0029806377809952793,0.009751124517239747,-0.015377197570790303,0.07964026891327362,-0.019811490445227488
FGF7,-0.026353413120792854,0.04365887327244444,0.20240054093202592,0.05052374241789975,-0.026276164324697444,-0.02199764699547375,-0.01573627719585785,-0.004284130417775308,0.026415879456855796,0.024122164406897652,-0.034157758398143404,0.07671794829951273,-0.03543268262504149,-0.023732106918178997,-0.05357744539555657,0.05495071483355505,0.02256621010272547,0.08440852768994543,0.008528462775785827
EFNA2,,,,,,,,,,,,,,-0.03799202375075176,,,,,
HBEGF,0.10392777664759009,0.007002969788059272,0.022647992655776484,0.0014860492548198995,-0.048712248265021484,0.05984150748549641,0.03036119460409364,-0.001760833472176548,0.04307826615445274,-0.05629787394523856,0.0015671552982245132,0.09923714247364894,0.05959421526983551,-0.0414343328990077,0.01582052220607479,-0.003957583120567822,0.025927732648411438,-0.010999450300771655,0.12038759340662428
CSF3,,-0.03590706396182005,,-0.0369137555193912,-0.04572248187768248,,0.05082724590229514,,,,,,-0.010144737527443016,-0.06836860211920674,,-0.07060455510811796,0.007622804054281885,-0.00774691031076091,0.057344187028615906
PI3,,-0.04253727175946201,,0.0233130509381019,0.005366869991935772,,,,,0.04551881221663925,,,-0.062221148733489176,-0.11456283414916775,-0.04197964892824007,0.038383664355644866,,-0.08297114208154084,0.005080111356920199
PCSK1N,0.009968028471679961,0.02909202939455455,-0.03508463134992557,0.0276542763189665,0.005638790619614463,0.011082346680206598,0.08190215565212172,0.0023013202082810907,0.019002817644398404,0.08038971687986292,0.01806232703124677,-0.001935666742273916,0.009799092324046858,0.038358738061315414,0.013232048578453738,0.07247513639395146,-0.010275259590547207,0.07684054489640722,-0.05556020903514984
NTS,,,,,-0.012693899178495973,0.09798513242331622,,,,,,,-0.04109318540526616,0.0039739799112648785,,-0.0072899993534951925,,0.03081788095424236,
SFRP1,0.023708490900425545,-0.044318076599400916,0.020502022202973195,,-0.015655930158813187,0.016487833013257368,0.07801142857458428,0.001459971115715539,0.015914352008946062,0.013553829915988608,-0.04188634294416267,0.07103631120831663,0.08716084870166246,0.06037456836032895,0.03958557558437399,-0.026257435383099676,0.21128514699828752,-0.015909759127385157,0.07426448170574901
CXCL13,,,-0.0125973405964745,-0.026803754245703214,-0.015515226722745178,,0.0025003188981718343,,,,,,0.023607136287897814,-0.021342481469049067,,0.03777152886248042,,,0.10111976747135715
MICA,0.0427858445196316,-0.041453152175919675,0.026626125046964925,-0.001054277092781856,-0.026204438910044318,0.010253768647113004,0.004433943926654419,0.02509320737804729,-0.003134808331137688,-0.046634606644568116,-0.07549803815541006,0.05114019062000052,0.028982901231350493,0.0027343450890143423,0.09652765512418925,0.06722695888689723,-0.04730857747714165,0.08766886484157613,0.04330849522027578
TG,0.02163132083781483,-0.0286236611680302,-0.021731477002151976,,-0.03320562706850987,,0.030386561268041283,0.05183559787861371,-0.033496603793601976,-0.032035184611255194,-0.003082249562244951,-0.012777872221130563,0.029669094648439392,-0.04984698975185057,,-0.055884744887523256,,0.10613783162681295,-0.06332236338607142
ADA,0.053355942505416316,-0.04232971873151159,0.060953910723324296,-0.012362575530900968,-0.03965300697268703,0.006418332731976586,0.009871674595608313,-0.012957502519352435,0.06984864811432324,-0.006674612368689979,-0.018750260429664503,0.08328525070093352,0.04239632110447502,0.1320340029539376,0.06778367293228922,0.03418794680642687,-0.08044356187408828,0.0918820164041022,0.022409608083116286
LAMC3,0.006499257697303998,-0.005240843408837125,-0.0034836597668911756,-0.029691787840225047,0.05696052856954394,0.04450155416870924,-0.06834207657359331,0.0760525515615602,-0.012791934940513349,0.0027664037010279334,-0.0051989227909692275,-0.012277327906199096,0.08486670981379969,0.0028540470916975495,0.0330729707282465,-0.005390887514481145,-0.020349203476961546,0.03205375452775088,0.06940701142294678
CCL7,,,,,-0.0029659453426482104,,,,,,,,0.12916981997233717,,,,,0.020655205432623735,-0.05204559244937386
NGF,,-0.02068708026050335,,,-0.004502352669642465,-0.01839005151701092,-0.019947315397616263,,,,0.07469246704663,-0.00015634940832195856,0.012324682043502518,-0.03748134703431246,,0.019133340529018543,,0.00482086059153669,0.1094433704011424
TNFSF15,,-0.025592500100325936,,,-0.01523019964280289,,0.015762171763457854,,0.06693240049296277,,0.00618231354940735,0.028364958618699757,-0.021699194502675243,,,-0.013455780533561454,,0.026921917560988207,0.12224083844206557
HMGB1,0.07431711553767956,-0.07273315328954072,-0.0004835711724683583,0.061314818685268,0.00907754357033093,-0.05958761356055798,0.004269074037553334,0.02634028761063494,0.017255188461131696,-0.012772416173998746,0.02922528301690251,-0.03972506292364537,-0.00785442402628129,-0.0458001323636047,-0.06875108297148402,-0.06490606408759199,0.05780654533780343,-0.004982664975565843,-0.026229355112914854
ITGB3BP,0.02940779217627527,0.004782095572188252,0.000298197159963431,0.060464306187274004,-0.02911469852770462,0.0141811911824665,-0.06167233476915774,-0.027325004361128544,-0.046630103775846796,0.010106869043684076,-0.10297573860926955,0.05770380015794296,0.042540740395485534,-0.05435234505451835,0.0018184118544008734,0.029312321602911973,0.035111132086983306,0.09556419666565734,0.01760063135883308
AANAT,,-0.020069263539185013,,,-0.013723320731760186,0.04517724797926226,,0.06196321184207844,,0.0061474960399713575,,-0.002333483778794679,0.004353388840290083,-0.03445749880053693,-0.05238312837682496,,,-0.037709746124581535,0.03000576740366956
RELN,0.023113154245750785,0.09577328332226703,-0.015866318603279875,0.12887936741967174,-0.004311015970093857,-0.015064364418342413,,-0.018657690592845277,,,-0.035373195030199776,,,,-0.002946391394472898,-0.01902356030453388,0.013790924898945345,,0.0012551649961205968
IL15,0.01348960115798587,-0.03637929712986496,0.019585449325019946,,-0.008052334147227962,-0.03542974610685763,0.0010727765148176615,-0.015630349204753258,-0.02217093726207824,-0.06910573720656964,-0.027639537738238955,0.058564574600133604,0.030411563839792266,0.09742563573964659,0.05563439688214207,0.013772062299322534,-0.03007845080014088,0.06428033279403889,0.026823511323623095
UTS2,,,,,,,,,0.06899929291797977,-0.022208861615729863,,,-0.008049117450506087,,,,,,
BSG,-0.003945755321632073,0.0643819105870843,-0.002838318058415707,0.012865466937062739,0.006543200956220811,-0.033741090968140146,0.03443113350414829,0.004121219396200838,0.0613027519039528,0.12400701565414958,-0.0381421279868462,0.08977134605301408,0.13096782732141718,-0.03511787861773188,0.049133969336443366,0.09877087904756297,0.0655049987888368,0.09868091137166438,0.09746249652309645
ADAMTS3,0.027456215143361946,0.0395037608132534,-0.02879911834580231,,0.014900057886912683,-0.02776263833560968,-0.041394665686390705,0.039822725535135745,0.09098685751612534,0.05532202566860739,,-0.014430293211754593,0.03547121269713758,0.10668281138964437,-0.010086279743563038,0.03608187435997575,0.025769631997968993,0.14107926325321088,0.04758542783922329
CD34,-0.013389974770945392,0.0369109342401089,0.016701187636811103,0.05760404455090195,-0.05336354868810288,0.03487232492530523,0.03814747446427911,-0.03619738446670034,-0.009935536044815433,0.0801012862733778,-0.002501796605526262,0.08219164511988794,0.10898324322099706,0.025268479094987115,-0.035405784860660344,0.040100173557240236,0.2251274761267703,0.06322974180709044,0.02112044270069184
CCL23,,,,,,,,,-0.05179155489852402,,,,,,,,,,
PLAT,0.11133092570119875,0.01618869843012351,0.030572772795233776,0.03239136285811932,0.01514616405520787,-0.03110064228285287,-0.01449483689711841,0.06460295405895668,-0.08655296750859698,-0.05412749420369838,-0.09142727640657144,0.04225904056460576,0.019719054550628518,0.07842405227289881,0.03404627487176738,0.09295082085093033,-0.015693951174487485,0.04212240651737378,0.09456781705110584
NTF3,,,,,,,-0.010171139798803784,,,,,,0.04353307586328383,0.032588470064592485,,-0.034971918943157224,,,
LTA,,,0.004109414688892019,,,,,-0.01563035113417086,,,,,,,,,,0.07336737550774296,
CKLF,0.02713984905939246,0.0236811667617696,0.04116124887142335,0.044060729946323235,-0.003367686050554762,0.053395655866494696,-0.013200957574150494,0.05935309528020406,0.03733901615708151,0.0010467485381039328,0.06595861427790972,0.0750045166541345,0.0924548747680084,0.03339633890446169,-0.012657309713976994,0.003207762078646046,0.03982319382576811,0.11626518943621567,0.09717887505691122
APELA,,,,,,,-0.03889429803790022,,,,,,,,,,,,
CD24,0.050414613066433994,-0.0690271971521017,0.04729303098719531,-0.04875332940320648,0.0142743592797293,0.03977968055298355,0.0023769489121568043,-0.022273642295795388,-0.0046320505692143184,-0.08714068999701773,-0.0444481199399642,0.17827009478420172,0.02476686087209884,0.07120992249355437,-0.07643730717932101,-0.06006362596686249,-0.04388564326414409,0.05961290222643187,0.03768414781390096
HSP90AA1,-0.030014153660233196,-0.012677550191138077,0.027198194999681756,0.011756150865547352,-0.06268681384882885,-0.01935046820048178,0.07396631731331957,-0.023470258439726575,0.10171673762521674,-0.08372549809877383,-0.04755637002547394,-0.15547707839820255,-0.11164537357089224,-0.1027008793582257,-0.05808343077589112,0.0219571937816307,-0.05432876866571985,-0.15580738466547187,-0.11848815632385985
BMP4,0.019037156357996753,0.09903976838705435,-0.016941217113910133,0.029224349064336894,0.05639261955735783,-0.027576893164087835,0.032166964472296805,0.012244125190902625,0.03130044089826324,0.01962600696500997,0.023347960540364233,-0.05910508699885589,0.055561301874431604,0.07358930140501373,0.003339925186067437,0.03086435010102013,,0.018139919908990894,0.011801945328503543
SCGB3A1,,,,-0.039457154234257066,-0.016342780853038984,-0.030434099637267828,0.006991385271805712,-0.01090665231867554,0.008424887601127067,-0.06968087029859737,-0.02251896754606499,,0.03620540335940715,0.055592512095192476,,-0.0015582340792211701,,0.07884320309663226,-0.041887233322223404
IGFBP4,0.12677127660747822,0.004350829580678951,0.07853777428985059,0.017050762401798487,-0.016059608820555536,0.09579688647055927,0.07497234772640267,0.014396358485641879,-0.004262448953842046,-0.016392087356780913,0.0153573581436203,0.18020814622693884,-0.013650628242347687,-0.06332540882096209,0.07275287587166088,0.07190315374821803,-0.020053849360300805,0.0504014993573339,0.06266418137085966
RSPO4,,-0.025271389455766693,0.050079681317066194,,0.12081410836341651,,,0.041431053405602526,,,-0.05873122999269292,,,,,-0.028647404749653303,,0.01661792977086827,0.011601117571123047
LEFTY2,0.010614807810708797,-0.014291810983061048,-0.01617767235889958,-0.01615614530157386,0.03615019338429749,0.04106467789755882,-0.00717357236537638,0.10650505527490753,0.07063908105925737,0.054298624746175285,,0.009324276111094104,0.09050792345077169,0.04938399694138897,0.08420972028528988,-0.04139656548498376,-0.04657213536469358,0.1456111805070602,0.035652191440085454
PF4,,,-0.01453725221087277,,,,,,,,,,,-0.034822320077902515,,,,0.046642840345951044,-0.04272644483248562
ANGPTL2,0.06055191686274303,0.10472284633938808,-0.004574529703010041,0.07990341110851745,-0.03906587865602526,0.0683103521160912,0.05789553335130296,-0.02403356548599891,0.055018390273752875,0.07509701003808567,-0.07286078612563852,0.10324861139151689,0.10659231849327706,0.027176104611473906,0.04270655568588094,-0.018920130720329706,-0.010908426890134859,0.07210199681592919,0.14752116351115394
LRIG2,-0.0008080157672024841,-0.006465777234804769,0.002694399362637343,0.004551361777606925,-0.007041000224535113,-0.004806245245569616,0.07517925430380505,-0.019002064496692537,0.004165358537853661,0.021626782025749535,0.030899321149932674,0.16637287421898433,0.047302573100737294,0.028447891161298287,0.01389055131988971,-0.024448149966501388,0.11125228607903859,0.07741775253984368,0.1274357909491128
ICOSLG,-0.006434209382824605,0.026160459715246488,-0.016852238360352552,-0.0015917150155438683,0.008945172584175586,-0.0048755143805875156,0.014618482818097214,-0.036159668977171766,0.03946302566904463,-0.0017440332525678476,-0.03696887528624311,-0.04053376417147497,0.10933422736345368,0.06719421944464715,-0.039476953655951566,0.08798817097383681,-0.07346137783430781,0.1021793006359728,0.0034216549330454184
WIF1,,-0.008512968470353172,,0.0064135550688971645,0.0024056759010067518,-0.016690744985518084,,-0.05219697628287857,,,,,,,,-0.026656418249047333,0.23506535538615642,,-0.01655002085731974
NPPC,0.024712751131592506,0.025380096923032412,,0.02023040687084217,-0.009379178712167287,-2.7876413646560807e-06,,0.00766294593480152,0.0826811637898521,0.06021773703402211,-0.017127504017322055,-0.024857345718429454,0.03349891417097296,0.008372853875673972,0.048711516665377194,0.10830045333054918,0.12669922468673128,,-0.04930494077873913
LYZ,0.051417098412112,0.029879561733189973,0.07997430730508716,-0.009627882056987697,0.0331226848044364,0.0704028340376652,0.011038349457359114,0.1152576553086717,0.09436778943872944,0.11672508225605527,-0.004233378187583356,0.05857802338350809,0.09834066934041927,-0.004393076566867482,-0.029242177032245104,0.03513317057998507,-0.010710242494612946,-0.020560821974710767,-0.030200116476069863
EREG,,,,0.03936721601648089,-0.026543627001633388,-0.01891798873246,-0.02789595163886905,,,,,,0.040815107920088536,0.03501002472787716,,-0.076402461242024,,0.020961467730037358,0.0009865919954430492
SPTAN1,-0.044926457406658765,0.0008641711183233419,0.06427740668293444,0.0730325979006213,-0.0018643086987378136,-0.01885309076076113,-0.05333312126626749,-0.002306177445414725,0.0545040236841792,0.009429223161233737,0.023271689230500887,0.08388000110617219,0.030669401590538867,0.07522745489638226,0.01139272271631002,-0.09532614994114907,0.024348021260910263,0.03995345509736188,-0.02321192662247696
PTH2,,,,,,,,,,,,,,,,0.018527362088518573,,,
LIPC,0.07175361617510079,-0.05300253045748661,-0.021879341514606753,,0.021028916831658837,-0.0338817730174677,0.011732772669353908,0.1466740990228,0.06408683767302596,0.011115007199820783,0.07750126955949375,0.028322750941892315,,,-0.011131355374134925,,,0.000775257285645984,-0.05129976177437926
COL8A1,0.013804698661068265,-0.012245131977612561,-0.0008212790410880201,0.009856891611297915,0.07795552601397934,0.06841649493062109,0.005382000839757014,0.01751996252016677,0.11147305530348516,0.05142031048862745,-0.0179574044042327,0.13558751255861407,0.06730672319328344,0.004162555081985824,0.11016994215950575,-0.019246401606430916,0.09211518309103575,-0.030370184491721786,0.008542762183178872
GSTM2,0.06683734600493547,0.02176865467860092,-0.021324205865205493,0.01644899207441921,-0.01740793602085695,-0.012082953600681652,-0.018030716764345773,0.10401326103152404,0.0314510895742514,0.03475546116730553,0.046675959966677144,0.0976169676499181,0.02794264498455274,0.01771718297097532,-0.07190641192939255,-0.06196908713190278,-0.05392769416748712,0.07728886978800958,0.016110366919898696
IL4,,,,,,,,,,-0.04175138288255028,,,,,,,,,
SPX,-0.03884410236480605,0.020891276883045432,-0.005530759940266663,,0.05244604526774632,0.03159634246336468,,-0.042560784342114744,-0.06066314930591522,,,-0.020659096080680422,-0.0233453220650851,0.01312958896072557,0.013126936412897937,-0.008335514219273204,-0.04186398687215374,0.08376080445316847,-0.044459896311139634
MFGE8,0.05566554322287995,0.017384850194595347,-0.025045457740396876,-0.002293179662061772,0.016789976592591915,0.00812592735404768,0.022947563153796768,0.02610710098558686,-0.014023674955920452,0.06944009190515457,-0.050665287915545136,0.1379930412647042,0.04899006958238409,0.012602355781500131,0.04973375431094245,-0.001334266457276174,0.008638627818260814,0.10110749613414531,0.041194464572465166
TGFA,0.045596762611129556,0.010497320724155138,0.017641361971131125,0.009498424032006167,0.05174965324510286,0.002657593192624824,-0.027233272546111707,0.026667579371024083,-0.010011281004214051,-0.05473111012230285,0.007874203726395674,-0.07191216433921062,0.10070554613155892,0.022953970237110415,0.011310380208216805,0.1288685104467114,0.03571083386327984,0.13982948438438794,0.07844113279505652
SLIT2,0.04682201232519881,0.20719930579387327,-0.0018416990831338273,0.07909191266835286,-0.012673634551352762,0.03435970308490648,-0.04620301972390475,-0.02542645405676713,0.04399919143750075,-0.0508312157713741,-0.061751567943107856,0.010030210349908347,0.04134586452449386,-0.00037478315865495306,0.05882979836851005,0.02012779231939782,-0.06398717349934822,-0.004672200153719495,0.019440289147196144
PLTP,-0.0389369562698522,-0.03604497849939465,0.002133061306791329,-0.010772238050573904,0.023321806459189486,0.04863416684416471,0.01023818056025403,-0.007821416621597696,0.06497655471851652,0.006062296307348999,0.011668105366895476,0.14107208380895228,0.04675938765681063,-0.042243758925590576,0.07616069466224963,0.0340295128085867,0.03137918545610247,0.022536868385967176,0.058745004051046774
APOD,-0.016949153934250522,0.012229871919030291,-0.013243684751037405,0.020511651970596192,0.05850252484277851,0.04409773403883735,0.01052291322413516,-0.01995839086531383,-0.038156971898452234,0.03698835028876485,0.06798965671298182,-0.24046364242683804,0.11587787092536707,0.0989154140492749,-0.050044404150657945,-0.012251618332157283,0.09508336900087035,-0.1592948464066054,-0.012692897694682886
B2M,0.036694371428275696,0.008031182494504957,-0.008437428815733068,-0.02727804799913086,0.0169997484020196,0.07128630946045358,-0.06005175198157202,0.09101147816638624,0.131556227754348,0.09729872747433657,0.022034349511459782,0.04914306573884295,0.14754425223478415,-0.026856584423550392,0.05261778220661505,0.0008227230507504381,0.15297330579305668,-0.07401089735791348,0.15759640306231618
OMG,-0.0008190750063494858,-0.0021987765629545206,0.022707521074484847,0.10283658807089247,0.007598513251993536,0.021075944257572525,-0.01766665944415113,0.025749345586910697,0.022372874741516415,0.05761235362282522,0.07686156861364203,-0.12687485392744005,0.05496266411853029,0.07675894547114814,-0.09190707574359123,-0.04022966424492966,-0.009481899002291926,0.16836173808314625,-0.06501522182697599
CXCL3,-0.026890963261619983,-0.01978183416856084,-0.02988720706123942,-0.018818491571405277,-0.04479929734651563,0.07361095384091605,0.035268011709764326,-0.011256683260452602,0.06004630888173116,-0.03672612478242585,,,0.035408208777014186,-0.016353031050194623,-0.029719470306611668,0.05801944916200512,-0.041949233052473604,-0.0008499826478529893,0.017750416697068144
CXCL10,-0.007952918841104597,0.05194283922994445,0.06851719013392417,,-0.037396440375879525,-0.012546486367372777,-0.024072633289427943,-0.01788823195946559,0.10882541519084883,0.04452026471710213,0.00480801815349466,0.0478732220890904,-0.00010615502267306246,0.0625414656303185,0.11170864920005096,-0.044159233190337766,,0.05495063215100618,-0.04519650814190578
RSPO3,,,,0.02261126916013061,-0.01826172777064838,-0.04063019026185801,,0.10219761618071758,,,,,0.052106750099664964,0.044231525041405303,,0.04659617720918347,-0.05258408417422131,0.03517070610432879,-0.012750374221683644
CORT,-0.01916426968317557,0.013242540829737446,0.025313656437169253,-0.015860667082755683,0.01146380156837229,0.0946662626169267,,0.0012312499194358866,,,,,0.07606870768447582,0.011440469256811057,,0.02017104031409105,0.031738094387161665,,
NCAN,-0.013950514658453768,0.023473657422831664,0.10472934732544673,0.07160360387176737,-0.017001325429828424,0.011711079975665457,,0.015291077204335084,-0.025492145724661252,-0.019539893339360192,0.026484960889714092,-0.11504842203529791,0.06133725180859287,0.05957006096678008,0.13044922422850835,-0.06560831331521828,0.06427838482719601,0.12113720908823737,-0.06445625724613797
PRG4,,-0.03866882087453475,,0.012845619890040747,0.04262929666023957,,,0.08539988818316896,,,,,0.06138771587164982,0.0800657538212048,,0.07310247486961319,,0.044450957489994135,0.09493476343102124
ZG16B,,,-0.017493220316106627,,,,-0.031470490351515404,,,,,-0.020831669114153337,,,,,,0.025008509533982537,-0.03645003945824634
TGM2,0.05500397258842056,-0.04714704858700838,0.030816657694741754,-0.0612481326264843,0.010740861565327428,0.0491662159606219,0.02523574706022413,0.004023427724050056,0.06513045547461575,0.13143105393988985,-0.014978485679693627,0.08898255689765491,0.02628786349630453,-0.0701183767760404,0.03706869946778855,0.0023099071974393695,0.02257493808496432,-0.028375342758873823,0.04855764118384609
VEGFC,0.15040922375613372,-0.027745651026236263,-0.022461968541480182,-0.023274362241987968,-0.020127267956575802,-0.02137724489627722,0.02779009951053743,0.082804318038776,-0.02773943820399842,-0.05163795469999299,-0.011405093348817947,-0.04511662416222644,-0.002280148406533911,0.005804654257159935,0.03055618549811763,0.013924559438922615,,-0.0024910273544551313,0.04768364921414146
WNT6,,-0.03518887718247346,-0.016177672783474557,-0.02429244233821631,-0.018016548014060333,,0.04427999840061617,-0.01224938340981578,,-0.007175617949491757,,-0.018038083543865126,-0.003486070395718883,0.0874034240516043,,-0.0033895921197835657,,0.05020704094881266,-0.010493388096274795
NRG4,,0.06140530547573004,,-0.027668844939761687,-0.01862409985712437,-0.02381551575626321,,-0.016373924540280926,,,-0.05918306168224219,,,,0.025083299930504295,-0.024644782949051154,,0.07045534538060014,-0.05664061831084736
PMCH,,,,,,,,,,,,,0.04213884260731254,-0.009369158412825387,,0.015625068115307447,,0.17153719162424588,0.06662856126403845
