,UKF248,UKF251,UKF259,UKF260,UKF266,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
NGF,0.035477186902489584,,-0.0121788054231308,-0.02389499135377517,-0.019822218538025484,0.06637797666183476,,,,-0.018013779324270496,0.05405196886547093,-0.02754793590952596,-0.04562568825424679
TNFSF15,,,0.19280945136819017,0.005935511753181919,-0.024068518990741222,-0.02588215906013816,,-0.029835951687551533,,0.07272944339996051,,0.12990706394422355,0.01024614345287625
HMGB1,-0.040115669363073495,0.03798582722192609,-0.06822892269843636,-0.007966810996692388,0.0064909445795649535,0.1111981540794899,-0.036348621082247685,0.027397750653677472,-0.06111377828161454,-0.047280703722197906,0.08337014092132737,-0.01578566210463534,0.024932905552561092
ITGB3BP,-0.012436538092866321,-0.0672699818854463,-0.04036211609233365,-0.01648026594736404,0.10474318975877488,0.07509161904602586,0.04913476259838577,-0.034968488811511676,-0.010177802491960451,0.033358835675360514,0.05263341645272134,-0.048299913257323426,0.012701269236293212
AANAT,0.204736448791695,,0.02734812303521271,-0.01493479881514208,,,0.027349122656095824,,0.021714333653755948,0.07982930813254824,0.03435752666064873,,-0.001249313590690028
RELN,-0.049875707387549977,-0.011274816585750556,-0.023957864414377705,-0.04496077457862486,0.0020358665400232786,,-0.03285228099352265,,,,,0.03728647965152216,
IL15,0.0923458701490301,-0.023984873584155415,0.012421926729230202,0.0266081641012806,-0.017126182118832718,0.029786302231841314,0.024951526116739908,-0.018307532542128118,-0.031059457666306616,0.04359915032779433,0.06132722190273005,-0.016523430841496375,0.017789458070777444
UTS2,,,,,,,,0.03270758816833792,-0.0021809088909176596,-0.03690646454772157,,,
BSG,-0.014391546756943948,0.01623715087869817,-0.034594403599975794,0.04268225205001731,0.04085525939135925,0.010138932393037554,-0.0172635817158041,0.048300343332137674,-0.004274366596360202,0.03130692163977536,-0.0034765030437215335,0.017375090998129627,0.08155623913054985
ADAMTS3,-0.05959377735383242,0.008739370713298758,0.019745251870884033,0.08666714677438765,-0.02758532500459678,0.02119294021417589,-0.02216974232418334,-0.0013955035152684078,-0.03736988944448407,0.051885288814559435,0.06826378614337979,0.04582013932839007,0.05696515022316299
CD34,-0.06472382398051907,-0.015514879324127286,-0.006751296935719469,0.013247769726711241,0.0427489368264136,0.120199404055958,0.022510288905731528,-0.051934511324030874,-0.010222264614186188,0.06045579683431691,0.06360980712265164,0.003629573084626533,0.03822849010749331
CCL23,,,,,,,,-0.028153487866516252,,,,,
PLAT,-0.03236128128427128,-0.034550570974926594,-0.009645006516134272,0.020356651081869084,0.08305379568118663,-0.028865362582048838,0.0349359969803744,0.0008018494052238373,-0.021354374401279085,0.03213567723037135,0.045830937066728875,0.05639876145825683,0.039593389441024605
NTF3,,,,,,-0.05513053384827825,,,,0.02682789172799603,0.04445804627853977,-0.0012707834694040687,
LTA,,0.00947483691267977,-0.01745942430306854,,,,0.023054401269228312,,,,,,-0.02826854204487546
CKLF,-0.03832561834838058,-0.020926558171647496,0.05875290741561954,0.07723580921234785,0.03775909533794428,0.04065609357098237,-0.021684285852827667,0.08803451452214739,0.07365275476734282,0.01309355470858639,0.08833539757718292,0.08322852131146183,0.01703454377812341
APELA,,,,,,0.06133946053564317,,,,,,,
CD24,0.0358860033197177,0.04348087883916324,-0.07131376868638371,-0.018683558912933725,0.06171615329855593,0.03129549467384443,-0.020417843712610854,0.07806815223770462,-0.00031012387198971864,0.022286674872752803,-0.00933890547202198,0.04227383565310761,-0.006487777233347289
HSP90AA1,-0.028526249960653668,0.03926737033767351,0.02937386174204335,-0.05143067101985855,-0.06950616577895026,-0.04377975358172423,-0.04693826674687649,0.012155945284357381,-0.06771728748016934,-0.09624312580082629,-0.07937382022817574,-0.05351465866938026,-0.046269454655701196
BMP4,0.0029806537629049005,-0.014676705668750236,0.02891363333380743,0.07505319656582488,0.06150973704740333,-0.02682347199917758,0.03469164188184143,-0.06226875329626752,0.02377390075064254,0.04404096366092003,0.006803329933024622,-0.06482537613802797,0.008129414384721203
SCGB3A1,-0.01592352643642943,,,0.06677516307714831,-0.004594174817142506,0.08100772251433039,0.03360209408276903,0.05669089166565413,0.09275160451809558,0.0813921088433886,0.01978052363356315,0.06516336824993954,-0.022137877557286623
IGFBP4,0.00048138429358027403,-0.013810487614565587,0.023647126627121266,0.03742450448092375,0.09762742052640792,0.09116461867426867,-0.049209480416799116,-0.06013606926755258,-0.02485642125505473,0.03915344162381144,-0.025198613071001998,-0.056858141107765686,0.0012650300965952287
RSPO4,,-0.0223823197124905,0.006323659023915532,-0.020527360079839903,,,-0.010181260951510252,,,,,-0.018357885735134402,0.06335011202906983
LEFTY2,-0.048522284243072145,-0.01401522299257306,-0.02371950867061281,0.07950501079486365,0.18226381558907884,0.055437511317954005,-0.013850600839443351,-0.06396969372473424,-0.0304720588094282,0.052022172467902174,-0.016598121566884904,0.010580533268347599,-0.02142098526355181
PF4,-0.016518102577915365,-0.01259407576780201,-0.011885244374070313,,,,,,,,-0.024255980703871017,,0.08883006706192581
ANGPTL2,0.0027359371408507698,-0.03259532869889805,-0.061707449261623984,-0.007457999412835811,0.09531190367286438,-0.043352859637854464,0.02350545422475304,-0.025902591381894054,-0.04125628734835131,0.0871377726490812,0.08311721177618449,0.052815213018454245,0.05443195751135219
LRIG2,-0.020941218549069326,0.05996823239124909,0.02560989042400482,-0.05605376535722342,0.029696311040069787,0.05359508574278983,-0.009508120305452707,0.00635425865707526,-0.0900043612409915,0.1339069990277875,0.030281023591936844,0.036157979651575405,-0.002843459186844075
ICOSLG,-0.026685379833317455,-0.01776560505344836,0.02197653651235129,-0.034366406890432515,0.015944279644401673,0.0396715552682349,0.026517150112459434,0.002244382980619413,0.042736856382575364,0.023920794093660287,0.03776613878550691,0.028261777497186523,0.006520809901077511
WIF1,-0.0062096356319564835,,,-0.03028379272398932,-0.07961540420365162,,-0.0023282174879396696,,,,,-0.01317093865461249,
NPPC,0.0021094114697200322,,-0.01843694500181422,0.04488752214879797,-0.023617198321833642,,0.08808381399288236,0.035080254629993646,-0.03088344539244134,0.012457755200309407,0.08212863218879944,0.05436418863820215,
LYZ,0.05375869521852751,0.028314189875168427,-0.008204166661723267,0.06083470800639184,0.04400712585829923,0.004387842206586863,0.04991940333599072,-0.028147185003073158,0.01527728319364045,0.05817283253545392,-0.0045651428935648735,-0.006584419091200619,-0.0594305637534209
EREG,,,,0.022224190106729554,,-0.034220492963583114,,,,0.007788272164287047,-0.019792158623799044,-0.013040847853994942,-0.04269203663277707
SPTAN1,-0.10255079001725058,-0.0181602749677566,-0.04312599328472914,0.025828383716929335,-0.014045404652189963,0.036327692018116614,0.01079952581816742,-0.017006563514659942,-0.0009155690586833328,0.04088943896259896,0.014359178944259435,0.027952682382576467,-0.032320350984516605
PTH2,,,,,,,,,,,,0.08085279865058113,
LIPC,-0.020222499252602232,-0.0014426786504529436,0.07328129996489958,-0.019873863167468007,-0.02655831708409836,-0.04278833050753745,-0.011680206062572066,0.002403458457954012,0.062294934846216274,,,,-0.035742128452527194
COL8A1,0.03466337641148383,0.02416066542207996,-0.006506556785582318,0.07598434307684028,0.1158323841143376,-0.06365590729881014,-0.01810610375563303,-0.10579675050959658,-0.05165775143755123,-0.01614714187948816,-0.010421254733454498,-0.011228600172810342,-0.008729494295226535
GSTM2,0.07642902223194811,-0.015525533088823679,0.018547357202152566,0.06209762182784325,0.0363180861932904,0.09668411507046984,0.051095763406655996,-0.005906552071236679,0.12655913734723778,-0.016322788805180437,0.0764218688763044,0.041920235770015746,-0.017952422673419826
IL4,,,,,,,,,0.0023085395225019827,,,,
SPX,-0.010788920698110287,-0.02945299587093181,-0.03499858087160974,-0.03985890447042069,-0.01630318064904146,,-0.011549681310638051,-0.03297601783292704,,0.039681198632337475,-0.015306455131845415,-0.049219728368490374,0.04950849189669013
MFGE8,0.003998788280179495,0.0518709554526765,-0.016308982354200755,-0.007539703464289808,0.06912321809804647,0.028145578685004616,-0.029401920742921205,-0.0031040093121418124,0.024456967115366487,0.06559199502272307,0.024313885678724147,-0.015293056312189164,0.0032730200036800304
TGFA,-0.020186468221906225,-0.022826149631308416,0.045133083375092475,-0.021014531277983223,0.03978830920326443,-0.02921597428141845,0.09212663239136659,-0.02478884810034924,0.020188685509343066,0.005242688780743069,0.009943021482693671,0.05307461516256263,0.07995371593870923
SLIT2,0.09195828427855325,0.016026357260497646,0.051795770167992035,0.03027503007551846,0.04690909985142508,0.09548186578370593,-0.013551824346194827,0.01515726970350402,0.06136856606570599,0.06513258226774911,-0.01661543879013648,0.06492927492693276,-0.032033191955998866
PLTP,-0.026875007848933815,0.013257380377253866,-0.006978718377866294,0.08893869687272352,0.0988303191311805,0.04738391343109816,0.04297656732886488,0.03496164986765936,0.07445026454494169,0.0752838936913892,-0.00010412791573282697,-0.06878804242253428,-0.024588262104003188
APOD,-0.02506282497369945,0.002098603380792338,0.037921479627448025,-0.001859653541449987,0.041429339012820525,-0.016434305208490964,-0.026885170586808567,0.023600320066964803,0.03322919224914678,0.10646808056295817,0.04929339777171629,-0.06836559502005288,-0.07019351386124618
B2M,0.07504912637953266,-0.025181442893108016,-0.010879008022109926,0.07973288780708453,0.08892521882480842,0.07284064844363429,0.020048433200564153,-0.07944768063473184,0.1012914668529759,0.08086939294090233,0.04506907214722677,-0.06307093555427071,-0.02581492318366852
OMG,-0.022334338392393165,0.022577819897582955,-0.05460320708397378,-0.03350962733955516,-0.007496125016880501,-0.02167202621459316,-0.05329159832184203,0.07686900854082164,0.2671183213121162,0.10468278661216998,0.0431431620627452,0.0051152873542623005,0.016201956199616438
CXCL3,0.05784739014332103,-0.012754601907852296,0.09282731556264676,-0.02378077958989134,,0.07392890067135749,0.03130683688745001,-0.0256357417308116,-0.09593399632044777,0.03713616417831082,-0.08081239749149395,-0.01249101097585743,0.0660149483796626
CXCL10,0.03937456941244554,0.005458970050285555,0.002609448979916543,0.008069445165448228,-0.023409550765838907,-0.029530355829408914,-0.031497425680058776,-0.03900997846690173,0.00817015172076472,0.0422640345655281,-0.03253430184752301,-0.010342039816387899,0.03270225928888003
RSPO3,-0.021630087419756947,,0.06916795534664033,-0.019873850914256454,0.05322357151774903,,0.03076670387667261,,,0.0751624981913611,0.011214008124947787,0.05116209353188408,-0.020145894716574134
CORT,0.02639006377303722,0.09297444156717216,-0.011678136473111514,-0.008806756318264834,0.010990028814723059,,-0.005937646953991957,,,-0.012807270100695867,0.03726452531528014,0.006036994518342469,
NCAN,-0.07902005553331277,0.05442023650165765,-0.013675252277224574,-0.056191414730659806,0.04371811887642999,,0.0781491331082388,0.08787465132442299,-0.0737800422932718,0.10011387545427099,0.05956500605158363,0.006374048162362063,0.06721683667638446
PRG4,0.1078990935696781,,0.028512029330766613,-0.014229605903817978,,,0.07264797999794606,,,0.016353997370105598,-0.026763922979830615,0.0037382675016016543,0.009148351521508048
ZG16B,-0.022081125140245385,-0.015154923288675164,-0.01581042211110662,,,-0.018697999701577355,,,,,,,0.10986266328829743
TGM2,0.0656901565441294,0.01505728179652815,-0.008104177810392788,0.017418166769572953,0.053629186975497865,0.0071997971764635234,-0.008228159696195647,0.054887343535762086,0.09391606384105594,0.0069431398572880115,-0.005149604481545257,-0.010613619400487993,0.011606121059322764
VEGFC,-0.030405587838144774,0.013514129436070211,-0.024278704280217844,-0.02190407872157632,-0.012770495679098926,-0.007232928964713297,-0.02471338644215257,-0.042430658846833405,0.07602567588328342,0.14162474939618694,0.007860687056062588,0.018090783377910927,-0.013870964604171624
WNT6,-0.011939390734421242,0.008519610866264165,0.011472860790821575,0.016854352917613034,0.0685840419033141,0.013872322784688458,-0.021568595736654563,,-0.060024905156299845,0.018238366479449583,0.06199943432662863,-0.04998304980225605,-0.0027265790687971622
NRG4,-0.014666128350312238,,0.01783542182667688,-0.02026821276832412,0.09632644020252122,,0.018319154150653785,,,,,0.0024120989231623388,-0.020145896974448286
PMCH,0.023196107636885267,,-0.022971879213504864,,,,,,,0.15685406234976296,0.10442470448965996,-0.014650970781137671,-0.0034848071960005924
COL9A1,-0.028544779765680418,-0.005585509497442466,-0.017315600340958956,0.03295232686241038,0.12654520273954234,,-0.0018679108846725635,0.021255997544442316,-0.013159748184560992,0.04239823559951656,0.0762000295156739,-0.06351586024208727,0.06440492309609758
GDF11,-0.006974947286622937,-0.02380742902435356,-0.0035068179207923722,0.00806599959997943,0.04954081250914231,0.07247627967428356,-0.07179672007746483,0.05364134060450394,-0.004814325506154282,-0.014662891342565838,-0.04220258601476563,0.02066733511755857,-0.010080220397054156
RAET1E,,,,,,,,,,,,,-0.02209990584051062
IL24,,,,,,-0.02434446296942952,,,,0.05008332589426716,-0.023869231423741817,,
SORBS1,0.024654401930232515,-0.04262116015658498,-0.020751116138427027,0.05115230931393225,-0.009722400076574447,-0.04875433698923563,-0.02164595422572926,0.0509693081585491,-0.010905865107844716,-0.006922865311251637,0.09747579542208787,0.02809962725786275,0.057317618000398446
DLL1,-0.014152995298370313,-0.012737975878536003,0.024312604606429266,0.014576551940268006,0.03748564234884875,0.07476215632808161,0.016411465585237907,0.02960770023728504,-0.040519808992718204,0.05618969165734233,0.036196349994313856,0.011424835913983949,-0.0038116996484308706
TLN1,-0.00747572036887042,-0.003603452180389591,-0.03646824969404922,0.06074432771180922,0.07180642408063805,0.09419111132096178,0.005647956668584001,-0.06874000222052487,0.003758115355010288,-0.004244453133389438,-0.000582646766456115,-0.08772768268957107,0.044863469295913824
COL2A1,-0.011811677997206052,,,-0.0127091967288571,-0.019030776265603955,,0.04981267538824102,,,0.056197659001921814,0.08420533725362352,0.05137714387653634,0.06743788852151034
SHH,,,-0.01415587519567085,0.05505988182899734,0.10121342125557511,,-0.01920432615013996,-0.07097030473702498,-0.052813307016415664,-0.022322838264201585,0.0721258793622278,0.036757456516366784,0.058679285840199664
PON2,-0.06615610643828924,-0.011234993643334122,-0.011599327653211861,-0.007450683533998661,0.018176033090360397,0.040710532346218825,0.0583080948695339,0.054756010367618166,-0.0302008367156304,0.10249786074218992,0.009207050686590433,-0.07641857147441658,0.017812097614867045
ICAM5,0.11771263300719208,0.01832450673488953,-0.022062936222396846,-0.033704717462868,-0.01916443532441417,-0.02304502537368467,0.044759712407302005,,,-0.028641327002018904,0.08942623046280258,0.04183242881236465,0.05507616741498984
HPX,-0.012996736977738517,,0.06172308973979368,-0.024275631744178433,0.14832744780370852,0.004339770094893934,0.09559710079640539,-0.025635728318742477,0.044325046095805454,-0.023389971514834584,-0.013125076056045926,-0.028238389855037713,-0.019255310666232265
SFRP2,-0.021170370832475985,,-0.01612200777765157,,-0.03270037704403394,0.007295330104644263,0.06779622513409009,-0.009174867135419621,-0.04733574287014453,0.04564476342663992,0.029630914438908616,-0.00047519644672771113,0.010259857674554328
CFC1,,,,,0.04870552614435298,,,,,,,,
CD70,-0.03867774348215452,,-0.027402826060697372,,,0.07688409980033016,,,,-0.010711305782270527,-0.025018204917837895,-0.006816507802658005,-0.030736205921049975
HP,-0.04518277726079154,,-0.004295225630542727,0.03146827635963292,,,-0.01610841326570756,-0.03790156484613163,0.04207875965023901,0.04023762599951804,0.04000553021664316,-0.01112228950308672,0.027768083977164668
CXCL2,0.034770757933396554,0.045237869847527,0.03577163947913907,-0.016953025753549424,0.05422937379273389,0.09724657507346349,0.055449905443323524,0.0232444719451257,0.04985381830547558,0.051073435484034625,-0.05514152642210141,0.048450436945692794,0.03887389173307622
NPPB,-0.00396811351385243,,0.051561047576803146,,,,0.030074581708393208,,,-0.05449517307989085,-0.010725232401973478,0.03048993890322492,-0.020435768827591343
CCK,-0.017321143785729565,-0.021198451167440572,0.00722235325724693,-0.08076154905287564,-0.09663600825163246,,-0.05055439722482839,-0.026376959451244478,,0.005643078889110665,0.006701659407689107,0.025122103615502097,-0.026510708915680813
SEMA6A,-0.009440128601870858,0.04599475708529009,0.022106699008597765,0.011774168811164139,0.08411524863676888,-0.02508166169980783,0.03824085665073419,-0.0003341482913196251,-0.030482367202972767,0.06869947038661084,0.06463106548260569,-0.013367345290445693,0.029033317008467008
IRAK4,0.09021666540817631,-0.025417335460633222,0.011793610179000468,0.048767644402629255,0.14216186512787704,0.03469193331749368,0.021356365342563223,-0.008432902202861647,-0.0467164807070699,-0.027753939649568158,-0.09856963991362838,-0.016890950024960476,0.050154769885327924
GSTP1,-0.0017635170978941676,0.032908410504044916,-0.01962907397472754,-0.01114798405642747,0.07027363617002572,0.02195419902582572,0.007375440110185333,0.07265566589530476,-0.023264601344185103,0.07186829545646575,0.08524328672231911,0.018252623059956723,0.02383815897163628
VCAM1,0.06843100285366396,0.021018907343838076,-0.017713064737860773,-0.03599891266004218,0.10115695621127188,0.0020843656356441097,-0.0016910838981055599,-0.07672715392056584,0.03037773402467114,0.018337271363925742,-0.001968130326632562,-0.03237567822438559,-0.00965354860178335
NXPH3,-0.008511706008439078,0.02644498962756001,0.018017627552417332,0.045111414706685456,0.10366607300396885,-0.03660327727538117,0.0073192379157072515,0.05882840990040496,-0.08997497165227053,0.05761287999837499,0.04347484525301093,0.04180538241832517,-0.017421560991623137
MTMR4,0.011583135732686958,0.03684435804291761,0.034501410359967434,-0.010279554290585635,0.012027827871177761,0.03220685854701161,-0.052322948332604244,0.013949402347282858,-0.021290005752553225,0.013143793812635493,0.035095157855843405,0.07771136231133774,-0.0023212173678959593
LAMC2,-0.01612402082080888,,0.09260920312518091,,0.06941964032805097,-0.013346242460743401,,,,0.0454474336839228,0.02459719257820666,-0.02779401015032438,-0.02805201737295928
IL10,0.039104394685354336,-0.02007430836813131,-0.018942788007909914,0.06560681875996172,,0.06479199375876955,-0.022121995993057895,0.016049339843413262,-0.03343997010689186,0.013617620034438423,-0.008445415669985317,-0.010335632313239704,-0.07620562039935766
SEMA4D,-0.059399471118126955,0.10277804788715392,-0.005396575533288063,-0.005865778982603545,0.039914412678340984,0.13254274816897255,-0.03283695381962333,0.009744404206449769,0.14340400796472094,0.04811326557016481,0.06444261864782902,-0.03411968127979126,-0.004510845795113953
TRH,0.07257192300789773,,0.0009211253733649794,-0.012506813147041206,0.03654685261580798,,0.04236230126414174,-0.059727522631969024,0.005559453263095845,0.09552220335771752,0.06508671946205101,0.09218018039482935,0.04908234284915674
SEMA6D,-0.02964907683195077,0.07342223650998086,-0.0013305963817173308,-0.039671800734010616,0.09939183558729958,0.03855658456283344,0.05686649780398596,-0.03381420662396155,-0.05255026216035104,0.044866454436631634,0.1153216238830152,0.03498985043298404,0.013082011640326125
CEL,,,,-0.024674639546290008,,,,,-0.06063183914482147,-0.02546781052482047,-0.01798612155762278,-0.001402499695255158,-0.007100650728368171
PDCD1LG2,0.07697643855816433,0.0016332017093572044,0.059974620344028846,0.029941155325850455,0.02668990566502007,0.017308835024466576,-0.019088371079789352,0.0057481288901577825,0.08564860892289904,0.05342330062301531,0.00100204482375627,-0.04698654603287803,0.05464466682176018
SPINT1,0.05646010456373772,0.012759438702943068,0.0516565314949392,-0.008831740696661554,-0.021861881053619945,-0.02151708173259817,0.042379971137841865,0.019773693842511493,0.08873492774019887,0.14331960201666485,0.05529528322050147,0.05146870166162362,0.07897320707576445
CTHRC1,-0.0603782999638916,-0.021024416622201055,0.023617575413319606,0.11309312556209059,0.14474623543970855,-0.006478636336819657,-0.032386570848800686,-0.010501216214200835,0.07795282145945291,0.058510161614440885,-0.04111954206589599,-0.010258905459812864,0.012330345010068767
PODXL,-0.0022370791176918544,-0.043599986039964386,-0.03356363284113178,0.07447889572046029,0.08624674039774881,0.09187645017324136,-0.0034616482103601246,-0.018060212653648093,0.00114053521749936,0.012499326008686066,0.04494148654088079,-0.00609356996152719,0.0026818248763549385
