,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.021110880316345674,0.004214581120729515,0.04351756285167659
NDP,-0.023518604726644292,0.07538481600155286,-0.03415457454700194
RTN4,0.06437981943537856,-0.014093318022363235,0.07553684469672431
HEBP1,0.023700852459977762,0.03405730921023354,-0.03218305391803879
WNT7B,0.14510902408523846,-0.030798441209628324,-0.004902225210251996
PTMA,0.023441698971977974,-0.02204755236460583,0.02807732117583029
CEACAM1,0.01836981407964482,0.029132902068055303,0.027469803346535242
PDAP1,0.004170907884973382,-0.0094369465341178,-0.016418213022976597
QDPR,0.011575595925963283,0.044041747834060195,0.025281679289551263
POMC,0.03625345276498531,0.03885897730357615,0.003885268419758095
CCL18,0.05189955610578758,-0.02062924594627831,-0.03532830901655511
CCL17,-0.024654550589530217,0.014234124086890754,
VEGFD,,-0.006137372180156128,
TNFSF13,0.018328582743289797,0.03335948061770594,0.016112508205370236
WNT5A,-0.05458545345681424,-0.02872500499988775,-0.04539201139257757
CXCL8,-0.046172298603191726,-0.11423557581203463,-0.0354829445777446
GRN,0.011137007541602453,-0.017072510122247336,-0.03776319026303595
MIA,0.02513349282631825,0.07764066342696574,-0.001309762938686073
COL4A4,-0.008615541313257778,0.0075674684597891355,-0.04170678280385307
TAC1,,,-0.039911283734374296
RARRES2,0.014660835641631122,-0.03963695686208138,-0.06978214710258357
FGF7,0.05569075734564298,0.06507869006666524,0.04614392725544679
EFNA2,,-0.022183109902514455,
HBEGF,0.0027968356830694917,-0.02744346296891129,-0.005477925322003319
CSF3,-0.06955628997368637,-0.09561583823842931,-0.03041872451643488
PI3,-0.02722879845222509,-0.0994700130726041,-0.03178662748470267
PCSK1N,0.03948687768114015,0.06442276422895679,0.10663115908372814
NTS,0.03550629923983985,0.003010426970047098,0.0227536635349393
SFRP1,0.025189228347842513,0.05109755798131082,-0.0011441228233472723
CXCL13,-0.04717413199800087,0.0032479082270270134,-0.02095166287145881
MICA,0.0016076778965587225,0.03253675491550937,0.001257638345773277
TG,-0.03275973374256872,0.04021901923024615,-0.009815769652020847
ADA,-0.035630400712619026,0.05753774738769247,-0.0190149034548129
LAMC3,0.037771820876999304,0.0435019765072615,0.042712197175526455
CCL7,-0.0369514884444632,,
NGF,0.1560046631825796,-0.02188493158488261,0.01969379373747172
TNFSF15,0.06515179587847798,,0.03836848194159808
HMGB1,0.005155740895762493,-0.006154996650797834,-0.029652174196099425
ITGB3BP,-0.0173384115632356,0.06492194607059791,0.017217192413514004
AANAT,-0.005781636809160166,0.03925165357347802,
RELN,,,-0.004062925892958075
IL15,-0.02161246001143964,0.08744708332480575,-0.013996523266500095
UTS2,-0.02760534734893343,,
BSG,0.05907453728766211,-0.02183269764883877,0.04524525245827454
ADAMTS3,0.008832494586382685,0.05580848829243168,-0.04570169885796952
CD34,0.10961708613026033,0.05482234044754725,-0.040909684100375245
PLAT,0.07862683713287658,0.07051237711983312,0.08512651825422131
NTF3,0.07809477215555004,0.03555737957958793,0.07145661912257233
CKLF,0.016231371843394612,0.08017754632745333,0.044061258591840416
CD24,0.06000213718412215,0.09545363308593675,0.07478436079208885
HSP90AA1,-0.12849950317355127,-0.13470415492165108,-0.003179212768497166
