,UKF243,UKF259,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NGF,-0.019802466917048303,0.017860558945548773,,0.022403462347565746,-0.016772935504230806,-0.019616700515474893,0.029691398051046463,0.024980903400542473
TNFSF15,0.11978163543398271,-0.013400990235735972,,-0.02667522294867239,,-0.02004417497879207,0.014150641806857949,-0.01584309717010308
HMGB1,-0.0178686031113399,-0.007050183665118876,-0.05367137272788197,-0.007993507412238634,0.007150653445629696,-0.059435771459163206,-0.05592154022486249,0.04251759246040178
ITGB3BP,0.047353968322987626,-0.036472991558882256,-0.04093894412982651,0.03456236107127588,-0.016447341721716875,-0.01869628711091604,-0.028187509171434744,-0.014074011306269764
AANAT,-0.03549279078996497,-0.012193531849539849,0.008551161200027807,-0.024004505448013067,-0.022879365476252748,,-0.01817147482626374,-0.022301410167393745
RELN,-0.03414373554720106,-0.021165240609803383,0.05729862824913176,,,-0.009051909443126381,,-0.0757640499118593
IL15,-0.03482365896046911,-0.0423233862478221,-0.007890904772927356,0.01109767062751862,-0.02146295313595991,-0.048893911787145285,0.059906711271305,0.004840754744854291
UTS2,,,0.009216046544864154,-0.020441593220845215,,,,
BSG,0.002885722661921699,0.04609104517511828,0.08907191782802634,-0.004054623564509879,-0.0010413974107973108,0.013813235185289922,0.04868574853474395,-0.006057770149393308
ADAMTS3,0.08841411870618192,-0.005841953345439896,-0.04491607586118448,-0.024183770523696125,0.04292984538045114,-0.004911271880904881,0.0803041838999353,-0.00979587849237558
CD34,0.031388605042140395,-0.0017979142638588697,0.030379930357656487,-0.03451936414131972,-0.007377111273339171,0.01913982305958142,0.012119432637365757,0.01994812022338945
CCL23,,,-0.017815496616331396,,,,,
PLAT,-0.026059503371729825,0.033597370247446336,-0.022011840375151345,0.053111290926682486,-0.03937518257686345,0.0855984552168284,0.0838526815022301,0.0062747694028265485
NTF3,,,,0.05769926361303613,-0.010089865893027294,0.022152137062816712,,
LTA,,-0.015424284480937647,,,,,0.026387901781521755,
CKLF,0.038573013193611005,-0.014857641149303174,-0.03204496206294134,-0.01748985655522282,7.892204110199454e-05,0.01430663440878666,0.08831639725335581,-0.012822466938656915
CD24,0.06674610818419102,-0.058007719868287025,-0.0232084935462051,-0.03463348073786181,0.013108269981818261,0.008434609245512694,-0.003264623884231106,0.02167844298948062
HSP90AA1,-0.043433548311988326,0.005503140336032452,0.057371992510595896,-0.04085057878276969,0.007936183888130267,-0.0037164597062758218,-0.057616073490247395,-0.052219010074286844
BMP4,0.040132259295747534,-0.03598670730287543,-0.012727450126754393,0.046764262236965656,0.008255498329531282,-0.0204198962780882,0.046143521210326936,0.09555511279833451
SCGB3A1,,,,-0.04164666003737365,-0.005826843554527592,-0.013332607093113203,0.03468585492405665,-0.009148270454746681
IGFBP4,-0.06858863015577671,-0.03150622376769186,0.05213812486212874,-0.008452489174531772,0.014958767464606048,0.021034599704194537,0.015451349327916964,-0.054194886012080924
RSPO4,-0.024190743562836976,-0.023609569738920172,,,,0.07861562216415313,0.0074954236952056545,0.043887504590532214
LEFTY2,-0.02597142125414784,-0.025569171007240373,0.001126586916442999,-0.02322754028799232,-0.01954862874290305,-0.03812296452415327,-0.0012502031017303512,0.022903092684763034
PF4,,0.017241011341013752,,,-0.015583018620959614,,-0.024456060949855075,0.1629011079856432
ANGPTL2,0.004286137852623521,-0.055746874501229435,0.0022568741156406033,0.01732598964264671,-0.016345952098803695,0.028207278338244726,0.03341317136830587,0.013067173360322487
LRIG2,0.030769182262177338,0.015234879395657853,-0.048682322490081725,0.03544433338874129,0.044453000888147826,0.011611553616257058,0.04846354975576173,-0.009116138529260737
ICOSLG,0.019318454316634478,0.04379131662026025,-0.03942904486755423,0.03807339797893334,0.04216973557251193,0.0137996775313755,0.017236562214902402,-0.06142648211404605
WIF1,-0.013589339124625645,,0.0951059029167173,,,-0.026059345456604537,,0.008103081690554457
NPPC,0.0311249998300024,-0.016287861485639252,0.06257458107496015,0.018503440428128338,0.025686241179262572,0.0257181474875642,,-0.05294059072552694
LYZ,0.04733094911093435,-0.006749283273078758,-0.017104052228236546,0.00176421912135021,-0.036699256968830765,0.03372101257982047,-0.022598486105715986,-0.02769533428806529
EREG,,,,0.02233664121639242,-0.013494778557355636,-0.03491551602492543,-0.036934316949027275,0.05754932535686951
SPTAN1,-0.01317483705274768,0.02312365228930838,0.043056202634663476,0.0681926945155062,0.050231400620954186,0.015140814371383865,-0.0182704983680293,-0.023460059500898446
PTH2,,,,,,0.009636619422445307,,
LIPC,-0.01486083878276045,-0.018869018017674103,-0.03086885959975705,,,,0.03630387954894261,-0.03435278702211428
COL8A1,0.047968809875175156,-0.0143699220315447,-0.0012183194997174357,-0.025360776108577156,-0.02820725752977103,0.04385127137279208,0.0188237980587164,0.1230574502168951
GSTM2,0.07829745834033226,-0.02413842164292442,-0.01002774245091287,0.0394569049883956,0.07842827848969879,0.014339557188032826,0.1349490348992335,0.031941141790864325
SPX,0.03267612595061261,-0.030919007317895073,0.028540846701846426,0.03672922321663678,-0.0193483094173441,-0.0340171036655873,0.014441909547089763,0.007178946599383802
MFGE8,0.08299998659688139,-0.019962881716930232,0.03558471609782341,-0.0019525431726184314,-0.027318475478267643,-0.008316690985475736,0.007290450026933268,0.004991450690203468
TGFA,0.07541149443703261,-0.005906939931971081,-0.05655966859865411,-0.02278417125127019,0.05087439504883883,-0.003204159513361136,0.06576734089355409,-0.0171195573611144
SLIT2,-0.0008489665010717228,0.02010196169042775,0.047984718550693875,-0.011854840621985389,-0.04139551844243879,0.027815923296262566,-0.02855789537216496,-0.036420347096778806
PLTP,-0.020986090175385344,0.05198829666935578,-0.0541000529456029,0.014614390492739477,-0.013764496597061924,0.03556109987760055,-0.026492798690682735,-0.032683391267537505
APOD,-0.022366132627906397,0.009430500283026019,-0.0889144344580547,0.03818910518884367,-0.03167279714743424,0.0471692666677178,-0.07062574601532116,-0.05687818481550806
B2M,0.024641830123512058,-0.06333785999249619,-0.03739917548061038,-0.04453150272819004,0.03700061503371796,0.05180810046503688,0.02737951223068855,0.0024353991191022667
OMG,-0.012211016300935077,0.012426961839274896,-0.0544008882111036,0.029147605970935075,-0.001707029374436109,-0.011641427629192473,0.05479514589325449,-0.011262480229855312
CXCL3,0.11255589889859705,-0.020393363686367936,-0.002217411301723683,0.006449778434659783,0.06366282625869389,0.04559043718994222,0.05944845634278658,-0.05421324373730072
CXCL10,0.015474814327102713,0.013335958813980222,-0.05252199945304629,0.031480732334541635,-0.0209013454330858,0.024263779298865716,-0.01668851902545219,0.06646000213479791
RSPO3,,-0.012193530948575901,-0.02571008023393885,-0.01616606902758784,-0.000644435569821363,0.04685528867635295,-0.01742889117902647,-0.03495459590085279
CORT,0.12610978520923055,-0.027344929434144113,0.13201754591969617,-0.031200325039598617,0.03490945208489919,-0.046622561096540005,,
NCAN,0.005422880769569357,0.06960036915928362,-0.035091939532296355,0.06664859801011584,-0.0024221870751887547,0.019542625310570876,0.0284254530863728,0.008775365592229536
PRG4,0.012341853734514349,-0.012034489200497921,0.03239750075866878,0.07000833010808952,-0.024061735819805266,0.11715007427335689,-0.01804793313035751,0.05379505235925334
ZG16B,,-0.013967496532091011,0.10539310606805481,,,,-0.02173195160504801,-0.01879293072819911
TGM2,0.09451814948324534,-0.07397689466799537,0.010212913104001594,0.0036551934025089894,-0.006578554052899636,0.03235386403294447,-0.010410271003350614,0.033588222941836055
VEGFC,-0.026559201666946218,-0.007839086434985872,-0.015404496362687745,-0.010013400837922319,-0.032672958111072535,0.1388154208379845,-0.0170900475722671,0.006357587373340144
WNT6,-0.03368414331453131,-0.016645248159586172,-0.021901511602641994,0.0036089713012623322,-0.030306985349400586,-0.006303530034159409,-0.026245797984995527,-0.019418735728299646
NRG4,-0.025102618495562883,-0.014646523885221863,0.026611802715290955,,,-0.02660055527413981,0.029763571170340543,-0.02920280011047572
PMCH,,-0.02029418575895218,,-0.027811949679614017,-0.022879364664904346,-0.021313575475807714,-0.037583314658423204,0.00689108301916983
COL9A1,-0.008406713218624252,0.022927739642408934,0.023720832972710222,-0.043330410410542454,0.021851574841671773,0.054954183802821334,0.09607426584832736,-0.06322220631949325
GDF11,-0.06540505931798435,-0.002398715484827275,-0.02938627761676579,-0.09979579707733241,0.05373242237789995,-0.0170254381042198,0.008148494279227956,-0.06605524086953124
RAET1E,,,,,,,-0.019119371930605,
IL24,,,,0.06336005151391055,-0.015334555311746384,,,-0.016919111097507954
SORBS1,0.016277083468935406,0.06570669669306957,-0.007379097862318679,0.05336816963841478,-0.03811672365711068,0.042223382199700746,-0.00704592572258596,0.051992769157942584
DLL1,0.012241233742359978,0.00445547181099209,-0.03345476808061366,0.0024373702287695345,0.0426989839566271,0.04936310687228265,0.01470979430972801,-0.05652080710455614
TLN1,0.013253940023973954,0.013418663908640367,-0.02850719745480726,-0.012446343312794404,-0.054429998778948455,-0.010767710661620149,-0.004983159720566999,-0.060599691753954424
COL2A1,0.06904703596131952,,-0.02055726418416735,-0.045331438346051765,-0.008157536500636995,0.03855625457304439,-0.00909945537200062,-0.02631015545430627
SHH,,-0.01250581017475482,-0.01616050748697852,-0.04028315159667004,-0.029072458638658486,0.0811647335739124,0.1313304602945059,0.03709243259378734
PON2,0.0015898282604360208,0.006799301001218663,-0.07737115076845837,-0.01708784318538423,0.02241255208065625,-0.03808864863220826,0.03925834391637191,0.10653136116583548
ICAM5,0.008027662896053209,0.08786801185088176,0.05077191061449526,0.010275505561506125,0.0808471697254333,0.0378684571415928,-0.02524064955769358,-0.022543044391578837
HPX,0.017331364645090434,0.02183727278825882,0.06336472595428615,0.06487326010920558,-0.010634261536521519,-0.026199858585186527,0.015277431186789266,-0.04660428527204498
SFRP2,-0.03345233963585377,-0.01424276253614403,-0.01640660767818843,0.011852883319274237,-0.010146197100065495,-0.02486992263617772,0.01674805738764758,0.027376215506662048
CFC1,,,,,,,,-0.025839883255246016
CD70,,-0.02420864384787092,,0.0491474273687031,0.03374691686914988,0.016773607980832494,0.0047476350543579175,0.05822676339125476
HP,0.010866429584951766,-0.002998430404652591,0.030988161323150236,-0.04189542158943597,0.0541592889744022,0.006640278747427358,-0.02607171785327525,-0.020910425931997545
CXCL2,0.06498224616583907,-0.013107416124823324,0.027514084126582048,-0.004132226169457225,0.07691671284637296,0.026226305986460995,0.04274516672922932,-0.05417254711386382
NPPB,,-0.030451991405069566,,0.000905220441564456,0.025732217000484663,-0.03185534140587056,-0.0176796710231393,
CCK,-0.007789779436940108,-0.008895810960811299,0.05408617520300255,-0.0022701192590898916,-0.03492017606729172,0.02200820092155772,-0.022935306039801488,-0.04904608671552073
SEMA6A,0.016508711478258425,-0.011646137269595364,-0.09657108498166464,0.06234944058160749,0.0020435484479241774,0.008990511411817937,0.029092568928482238,-0.025694730601800952
IRAK4,0.023924206773494154,0.07729379347043235,-0.0396528459602816,-0.04586275787534755,-0.0424217542171637,-0.05588225336093537,0.018402955439824554,0.00716893448989361
GSTP1,0.02021490647192361,-0.008569655720186668,-0.03921278971724075,0.07024442152917676,0.03945123605708561,-0.05709662260827172,0.043795365686346635,0.05298587961942481
VCAM1,0.004850401747640625,-0.04893879510437242,-0.05179208376475212,0.027202071825900676,0.08518853074960567,-0.032887423744482766,0.06825126699004612,1.8589366009465971e-06
NXPH3,-0.004410097421986403,-0.007658360500277252,0.053395144352552174,0.04242663156267845,0.002778664622767552,0.04483284907226276,0.009402260882130838,-0.057577564566752386
MTMR4,-0.019939173242211932,-0.013057242768726168,-0.01916356483572548,0.05319559589705265,0.017793770740670768,0.031841929021617296,0.043691316435093094,0.001815323357662965
LAMC2,-0.02292362907935966,-0.027952681337494633,,-0.025492921440502816,-0.02013857391797643,-0.020688149444193858,0.017051766851110435,-0.028121210322734173
IL10,-0.036369136925314016,-0.03140389983388765,-0.012043469658304868,-0.02760301239618073,0.00538641795972478,-6.295174314019236e-06,0.038898158758075806,-0.004911955255317206
SEMA4D,-0.012560036950425877,0.011508886866168874,-0.041574245051969126,0.05412603777659678,0.04453449672334731,0.00899791106805133,0.030661110847821894,-0.008486449778110765
TRH,0.13381448133474635,-0.029644909058536575,0.004283572594747243,0.025922141552137984,-0.013653824247935108,-0.006830576550480885,-0.019802417170715927,-0.03690616303832857
SEMA6D,0.03695006984912712,-0.00017361297352936416,0.03000473467804126,0.015221674594466078,0.03910913348380965,-0.011622763113191617,0.050517076169980885,-0.012859077381036232
CEL,,,,0.012538702748775258,-0.025035694958393594,0.015883018023981132,-0.007212750185749289,-0.030043676668694258
PDCD1LG2,0.040525561230964215,0.010551500627696192,-0.041186584529741166,-0.02090984486747401,-0.01091323969830546,-0.03636115127759176,0.08515988060602094,0.04529427282978484
SPINT1,0.06076156906142816,0.08909999214132767,0.033721140344878484,0.02478527083916229,-0.003850578531286354,-0.05404599063358846,0.02617776000904855,0.04071886510399229
CTHRC1,0.010070053894379186,-0.036530131752082994,-0.0015789275409354004,0.0105501684787805,-0.03321092095573765,0.06682192632689973,0.018580544588406633,0.021636175696724106
PODXL,-0.012513564415126419,0.04920604401993345,-0.002938968745767326,-0.01424759965884736,-0.0023031017329769175,0.009486629577928734,0.009352071947492943,0.019690896506526223
JAM3,0.012907055905210994,-0.03229353054441436,-0.07556982057255798,0.014864836838844426,-0.009528427017993314,0.02525519513926072,-0.003165695253684098,0.021657920759079907
TGFB2,-0.022973587073047082,-0.001429308022709101,-0.026829429233399232,0.03289688697430837,0.029339890038413693,0.044385564742289274,0.017998949566429164,0.06559602817178965
COL18A1,-0.07566296026965742,-8.221406210432331e-05,-0.037100430867358695,0.02699002305433976,-0.0350068642786362,0.028114400905298657,-0.029179207133181978,-0.020354738436126306
NODAL,,-0.02462904531189152,0.0675940460923033,-0.030998130924626076,-0.018941788058158,-0.007668838404790553,0.03442862993659468,0.03411183111912195
INHBB,0.05715187467326873,-0.007930448359505035,-0.02475611345132323,-0.02201475806123841,0.012847832889230653,-0.031424665883999614,0.006168210583039393,0.05296226377405301
LCN1,,,-0.018040191747888,0.021101357887498503,-0.017888122997045623,,-0.02002528206620455,-0.019724629797088278
ARF4,-0.025072831854289414,-0.021684297817618145,-0.010291118727658784,-0.018338951223148797,-0.04363493119495334,0.09845323041720414,-0.001367700477487373,-0.00918686968336032
CXCL14,0.007245698686011262,-0.028672144971590294,0.05339325270193569,-0.06170330347146186,0.026111878347355733,-0.01038123448957682,0.12280737178295136,0.13162793334403772
LIF,0.09747627046437832,-0.012579024302525183,-0.031074489291117585,0.0631874264754952,-0.01650042678124729,0.07550323932572942,0.025049986485462694,0.025199183931860797
IL17B,-0.02739967934284645,,-0.029793644677897895,-0.013808522149032972,-0.014190256604999162,0.06093794186757446,0.006101146700821897,-0.02230140568866032
MMP1,,,,0.049206993422554884,-0.029484114005016247,-0.02131357378790295,0.014654014235229865,-0.03043473933569569
MATN1,-0.02158839368998076,,-0.018913914585577372,0.003284677970586393,0.04625415291241938,0.0326804278310303,0.09360923819975676,-0.020323494944721198
ADAM28,-0.04360478035827372,0.021803687639001108,-0.014787917871988195,0.0393764775116829,-0.005954188394289142,-0.0040302942190557365,0.026781333165577292,0.06138859376427582
TCN2,-0.03563738236438971,0.03654788334746137,0.017828603401061963,-0.01813508541986615,0.039688467253198995,0.013691944561589805,0.009223311581456629,-0.00643476214738911
THPO,,0.03438813766323157,0.008187839210221544,,,-0.026313501901195198,0.03790890709685912,0.05518505061777833
CUBN,0.0012896796607722331,0.0020415287216976876,0.030138637649947446,0.001930802138213029,0.00536520031088104,-0.011397734028728684,0.03328426453466226,0.025851657243844573
TIMP3,0.0708087979428969,-0.04551557252145449,-0.005782454490389055,-0.0027342581283421167,-0.06457595528531723,-0.010735517115878765,-0.015504423433609964,0.01614645635473893
PIGF,-0.0670690305959773,-0.0048388354852612475,-0.023665360507854408,0.030117817430144342,0.03682670332701133,0.027639945664757897,0.048473285163235215,0.050978921367906486
CRH,,0.006410724570450108,6.935763018007687e-05,0.009382508993620147,-0.01570356430330014,-0.004708763402602253,0.1810402348759233,0.02724738639883286
BDNF,0.05152107451367826,-0.0046450127927461825,0.11124765144956994,-0.006739750954978,-0.026954409681725123,0.036198889922988337,0.05876675519451933,0.035693049908541497
CCL5,-0.05388899222003473,-0.021521502380056644,0.046385352691765046,0.004885787711121568,-0.013539090171122396,-0.03165745541872125,0.016510741763970473,-0.022386959864908625
GAD1,0.04294208379644025,-0.002617171934955439,0.08580301307484424,-0.041234801739083955,-0.03407533563981982,0.055503817096442136,-0.04328322070460266,0.01370926275858476
COL14A1,0.020627771345471523,0.005949689249150529,0.07604297670153054,-0.05194062477849914,-0.03768247903485763,0.01797275358569375,-0.00035162134585650304,0.0031934947878708934
HLA-A,0.0016507364356192103,-0.054642117841002764,-0.03557300734430692,-0.025014505168790658,-0.015554613435258883,0.005057399099216229,0.014788765681561148,-0.1259538955601924
FGF18,,-0.011206922724311149,,0.02199799579190768,-0.027923424982726174,0.048734470027040434,-0.019802418759448315,0.04645736405643034
ADM,0.024579726071469667,-0.06585483684449474,0.024311075506654165,-0.01827313018388755,-0.015907060322481646,0.03358175084033036,0.03740713434649537,0.019542443709919775
CCL15,,,,,,,-0.01717463625274345,
GNAI2,-0.0790582884151878,0.0419228252253099,-0.0322235369126532,0.03876262578093598,-0.06328135894412867,0.010240980519237303,-0.052456270100164966,0.06283398608657952
HDC,,,-0.05262654721983668,,,,0.03759873634843305,-0.020323485740402682
COL11A1,,-0.0046824864119908785,0.01571007039092255,0.011492726115747282,-0.022470210949033665,0.03676076382441704,-0.0014401399779042279,0.0635475430560586
NUCB2,-0.03343015213426433,-0.0032067204975066237,0.058816340158906556,0.004543294790109341,0.03304500403979664,0.008580906257964972,-0.04065434103495032,-0.08871342848936967
FGF16,,,,,,,,0.05610245846039391
CXCL1,0.09386873469737039,-0.002552757219389188,0.004643848405636249,-0.00342910918722647,0.0342740271526085,-0.009278214483941147,-0.04320485101744531,0.008450850900939768
VCAN,0.02474629583929065,0.0894768822727044,-0.031092075875248985,0.025704991008146737,-0.04219829344666503,0.002650684642073672,-0.035396531962182017,-3.138013228440247e-05
MMP7,0.046892753872488396,-0.02228012470271284,-0.013167852211663644,0.0152233626868861,0.05206253310952671,-0.00032924483867902783,-0.0037913869467559686,0.016345042366559114
PTPN6,-0.056465287449172126,0.025574802432264444,0.06496765337978924,0.02597784784418299,0.008051891005272888,-0.0249421334561921,0.034787794277450074,0.045554963708266706
PTGS2,0.08345298388142204,-0.03873199076568782,0.11407006591971658,0.006868889019439406,-0.004432546552111717,0.01868136968986757,0.021254178207577443,-0.034870827912410245
XCL1,,-0.01219353300077185,,,,,,-0.036169325445246016
CD58,0.011141509404480382,-0.03144922213416113,-0.020792368115054177,0.02012139132695749,-0.03961315323630166,0.012710616390373705,0.08335511452869797,0.00914824900056413
TNFSF14,0.03038057482576539,0.029031590451793498,-0.02743715524884503,0.005208566423082011,-0.030442328502387386,0.05813431597335584,-0.0009589643802969712,0.055070340671986004
CNTN4,0.06682160784505031,0.005628827441946391,0.08638944988995817,-0.003459370839135335,0.08868600519897833,0.01995392876886303,0.043918441519596806,0.061119960156941135
NTF4,,-0.015424285262640983,,,,,,
INSL3,,-0.011206920526138666,,-0.014966702837909166,-0.017670368068472483,-0.017853918895685925,0.046943385655156565,
BTLA,,-0.017788788708092456,,,,,-0.02273876976648081,
MFNG,0.047444198557167916,-0.052260996657747034,0.0036647098368349893,-0.021434153742387666,0.027411488375445332,0.055476712690376274,0.0392439124874704,-0.01927669060324036
ICAM1,0.09154417187877044,-0.027910330096427276,-0.014626826034083003,-0.018592616470880206,0.05769478263014738,0.04766390514256669,0.06866780161491068,0.004646211116028116
PROS1,0.012614690483954706,0.025948485556549956,-0.060728370441159765,-0.014222686835060325,-0.013856546400101075,0.025019868813279528,0.06601722516556377,0.06830965675428469
CLCF1,0.0881983139900713,-0.0455573707448227,-0.0025554985745448386,-0.030354923767078424,0.006814586879871301,0.02905116313875998,0.09265302969261542,0.03074970877526215
PSAP,-0.019652357081018115,-0.05302797490828516,0.06602660639824257,-0.004119852075088711,-0.05220401622057993,0.044832478904754,0.05682447308665633,-0.06087264526967591
EFEMP1,0.06157531398819155,0.02776809949284193,-0.04310956889539095,-0.0874864572400508,-0.007125702397584127,0.0004335187980316493,0.032718289418136835,0.12342822847574496
C1QTNF1,0.0240903672200346,0.049380409283282085,-0.009919352773163186,-0.029762001626324662,-0.002819327794892761,0.012459910018134495,0.048193022674448534,0.06081332756352797
ALB,-0.03055603354063859,-0.019896287407200394,-0.022087415367633867,-0.024188407408125452,-0.029725020788401967,0.034398558010622124,0.020796774109852895,0.039183191363961686
CCL13,,,,0.13228580877312512,,-0.010917240529751866,,
EFNA3,-0.0011443845250538932,-0.021391190586562293,0.029519062241785143,0.04229797837758736,0.08052668448268818,-0.0008495720005263232,0.08522749512223618,-0.021425984319652144
DRAXIN,0.044821405562512476,-0.017790147143383676,-0.03362290839834979,-0.0485050944821673,0.007864522688339603,0.061137131594392546,0.10254681987923994,0.0012967861110268115
RAET1L,,,,,0.11806042605064347,-0.026537153508510956,,
NPTX2,0.019669802610293722,-0.04172143511308223,0.08744146969788986,-0.05047228813404904,-0.01059035761118065,-0.07032952439610737,0.007511503119820428,0.06978062400643682
FGF11,0.0990911251611264,0.015173199032967623,-0.031594110385859485,0.05198196396044938,0.03932101164796049,0.04840544294837871,0.02752611584056753,0.008717006777108554
CD59,0.040192826651228516,0.08071263752436107,0.060881061127091025,-0.023649744052082568,-0.01463437737676513,-0.002406379565250377,-0.0006421430393769756,-0.03509463390554334
COL9A2,0.026344979260632537,-0.021137019707108438,-0.09005536058584275,0.0616199591044389,0.03187385283244455,0.03608411531876612,0.01591177164427892,-0.006644826662433865
DLL3,0.0409802010850944,0.01957005428728108,-0.009225540918883795,0.07081354118752012,0.014734760152397481,0.038648700572777535,-0.02448164246828528,-0.04679046132037964
FGF5,,,0.004303371600885502,,,,0.07398904694071562,0.06685725989530282
LIN7C,0.04663610464606883,0.06411086433089816,0.003710106773605058,-0.014240823061646533,-0.0018905782246960057,0.00992868182589102,0.00980359236464829,-0.0027501285258971315
GDF7,-0.021588408381596678,-0.019996418087864037,0.004483363903331556,,-0.015334560170044,0.06528394012882546,-0.03354441019733281,0.0706189641194914
