,UKF251,UKF304,ZH8812bulk,ZH881inf
PLAT,-0.02124606446862828,-0.009049095198084115,0.017903749577658425,0.09917833705946784
LTA,-0.014296303059739104,,,
CKLF,0.006199787147815739,-0.01229948222755315,0.005389045321346384,0.0038200337628525077
CD24,0.011745291212846187,0.0142998477379393,0.018994605326449913,0.04289272343619699
HSP90AA1,-0.018949581926653795,0.019957142975738643,-0.0010397288248022085,-0.10754655259770902
BMP4,-0.015154919292690203,0.03341675748684217,-0.0003894186365773012,
SCGB3A1,,0.020202359217093447,,
IGFBP4,-0.0031302289824205183,0.016979160130235225,0.06899000801587303,-0.029495616282186755
RSPO4,0.0052052145029273834,,,
LEFTY2,-0.014471883412756839,-0.025854344963734954,0.05361684966506724,0.02782697633904353
PF4,-0.01300443070364559,,,
ANGPTL2,0.02422097663183844,-0.04917573843165318,0.02860903393144202,-0.06568708374086775
LRIG2,-0.0489770469191411,0.002945226494625557,0.017849340584304402,0.022519606454458403
ICOSLG,-0.025645925864356562,-0.029052416549243166,-0.02645342631131629,0.04216844642739636
WIF1,,0.04828158618225398,,-0.03523578806676995
NPPC,,0.037306196396129004,0.006060746126909891,-0.0601445688034923
LYZ,-0.060065592283368045,0.0020087574733633376,0.04138179271707671,0.07341454412759132
EREG,,0.013032764726511166,,
SPTAN1,0.01896162900535449,0.012144175229056154,0.027000483529713678,-0.011757848108514941
LIPC,-0.01957236322523825,-0.04763396376384695,0.03424763779169371,
COL8A1,0.01932282291440417,-0.007745643183853607,0.09012007703339657,0.042725579375064514
GSTM2,0.041518995766218654,0.010771673422960811,-0.000813117182040804,-0.062082468420603214
SPX,0.025330159110955982,-0.034865324883675164,0.033390652360332264,-0.0373915930971442
MFGE8,0.02533306444164235,-0.005048142055306961,0.023790352876211184,0.04203554486766777
TGFA,-0.0037268492949983608,-0.011483203705852787,0.049997677924073586,0.10236576778163689
SLIT2,-0.03390864802236009,0.03483789497476932,-0.02529684798757957,-0.028809788897431247
PLTP,-0.056058840813843595,-0.046380334993304656,0.11742519026992632,0.009046201337836002
APOD,0.06480731072302484,-0.0030095946799896687,-0.006122690412844521,0.05047327511574725
B2M,-0.0378898909425457,-0.04215739620294212,0.011727510382378814,0.049084484457959515
OMG,-0.021917281089425936,-0.02406895019281281,-0.026012169030039795,0.09993450562392617
CXCL3,-0.014120064045266724,-0.008033752103565871,-0.007464088529512179,0.07684032021064116
CXCL10,-0.0065088035722808925,-0.0227948188737483,-0.036763744456587304,
RSPO3,,0.05689181743438029,,0.008062027320323191
CORT,-0.023225089736433224,-0.0385411002005509,,-0.034023017514380145
NCAN,0.028321049569024377,-0.007489869929680226,0.07541795748015452,0.008486562889121937
ZG16B,-0.015648718759537578,,,
TGM2,0.00797987651014002,-0.025132697437368023,0.06499648176856429,0.023459642285087973
VEGFC,0.045084581164149345,-0.030054003025024017,0.013487049545100507,
WNT6,0.030688635690781615,,,
NRG4,,0.11487838379519079,-0.023960422016660807,
COL9A1,-0.016871961842442836,-0.026227863209356935,0.05345805336079759,
GDF11,0.027369486449084657,-0.005042707861984475,0.026834175561533617,-0.03692645852045812
SORBS1,0.027484807913905136,0.046002482232503576,0.028163964366047893,-0.07769704612046369
DLL1,0.03208104835647681,-0.03908558128279764,-0.030378489437836654,0.12580680479897835
TLN1,0.006740908073681391,0.007621382283714759,0.030170193014452666,-0.08777715355532377
SHH,,,0.023786275055333417,
PON2,0.052394903729955554,-0.07661663968525138,0.03917656740906235,0.11784908299647152
ICAM5,-0.018628564591116035,0.04248589729399256,,-0.07331055368034844
HPX,,,-0.050291205436422064,
SFRP2,,0.026566377420524766,0.008253000252705988,-0.05975174949763241
CFC1,,-0.027320106290317635,,
HP,,0.011969615288711197,0.062126552445779186,
CXCL2,0.003600904011468651,0.04453007910882002,0.04580728697584161,-0.07411547798957752
CCK,0.02473612733396348,0.04820024302849874,-0.006009282818426309,-0.1504444755107797
SEMA6A,0.0388561164039883,0.0022081917054046275,-0.038258031239841984,0.06598887269285973
IRAK4,-0.03591955237716044,-0.01842175545828414,-0.03690426939204976,-0.0571060412512521
GSTP1,0.07697005023859825,-0.0479119820075783,0.06863045632906604,0.07946743800088274
VCAM1,0.027961561867236917,-0.0009589447239690357,0.03284418675222882,0.043332108686784554
NXPH3,0.021386455994056332,-0.05726880209776177,-0.033889966630082306,-0.06105194358004309
MTMR4,-0.01439600976335126,-0.02356531143351869,-0.026831771988024448,0.048000079084923014
LAMC2,,,0.0052329904358132924,
IL10,-0.020728393008750113,-0.04771596102496139,0.027651409194109383,
SEMA4D,-0.050845786389754906,-0.07893903223590105,-0.003841169120255616,0.008408426469553688
TRH,,-0.016946564492860985,0.014788930636424322,0.019892684425373647
SEMA6D,0.0045637040360348635,-0.00045509976588268137,0.022719400985996317,-0.04027510545254644
CEL,,,-0.0396903052757292,
PDCD1LG2,-0.027723957563084937,-0.023576456096152443,-0.0469428677753678,
SPINT1,-0.007503159118704444,-0.04131866940445052,0.014022531416261988,
CTHRC1,-0.021709458803399376,-0.004585300198017448,-0.018037053163296693,
PODXL,0.013693133771496951,0.011244256553405493,0.07171766440438267,-0.009803541637134768
JAM3,0.05596470304220572,-0.07651903920139458,0.04003723397700245,-0.005259166134360053
TGFB2,-0.02154890865855486,-0.0033199070852234836,0.04144966135001867,0.012081527212493268
COL18A1,0.026653658106384225,-0.007261952295300276,0.12440879668845659,0.13893222413073497
NODAL,-0.013938850453385401,,0.07433268165988242,
INHBB,0.03183126790640686,-0.0031675480709629188,0.0027580661044365813,-0.0011729417577340015
ARF4,0.007092443643710897,-0.008638811541043434,-0.028626128640771877,0.034576125582531377
CXCL14,-0.021935873799961585,0.033308208495132996,-0.025400755121263507,0.03207403645376321
LIF,-0.0176388156467616,0.020644632317571538,0.10140212376062323,0.0007906996187083584
MATN1,,,0.0674601151090199,
ADAM28,-0.05748823368847398,-0.03937069233845578,-0.0008560464594890646,0.019417874866127154
TCN2,0.016320014584945693,0.04050925258145115,0.1001710524537047,0.028778243576439894
THPO,,-0.02177722735988879,,
CUBN,0.02380738980391149,0.05156214732066374,0.006737028380628399,0.09516361703704183
TIMP3,0.05158923389379526,0.006054105319128097,0.08196077371164126,0.09472836367916898
PIGF,0.01789148032349412,0.006125040863387056,-0.012682564793767764,-0.0004439928418978582
CRH,-0.01749322056454563,-0.014185663264377221,-0.05383563282194526,-0.04245184282163983
BDNF,-0.0156487157767581,0.08787960058242171,0.003932914535531179,-0.0392642345519393
CCL5,0.01818328839775898,-0.0626032655024689,-0.04555270715980165,0.03298036258005359
GAD1,-0.028889036760015363,0.03040226475653005,0.05311420689442573,0.018147986629762407
COL14A1,-0.006496801081846431,-0.02685292296452318,0.06452964413980393,
HLA-A,-0.03888896199808776,-0.06983888868791745,0.08458298492872869,0.05736588305434035
CD5L,-0.059349643615995235,-0.010690462337666271,,
ADM,0.007254330922746927,0.02532944932606527,0.10336811775634225,0.08661719909843957
GNAI2,-0.009918165666697452,0.011636461266892073,-0.035765320215372806,0.009311450140341003
COL11A1,0.043980837295345285,-0.04674161002410294,-0.011394732237320267,
NUCB2,0.06736018298708146,-0.06607571921579701,0.002472682261992527,0.013366651906376889
CXCL1,-0.018766042191075537,-0.00033959372624213404,0.01805192142347373,0.00035022003856949936
VCAN,-0.0004227042430393047,0.004689899952695186,-0.03253731493233005,0.07937361419829952
MMP7,,-0.022661038994856723,,
PTPN6,-0.047481133502900404,0.0029701250080001536,0.004850529948368374,0.07920759558100643
PTGS2,0.12028859815148824,-0.049494269426560315,0.0003515089154125897,-0.05628398662645231
XCL1,,-0.029724835382072132,,
CD58,-0.02982506323480506,-0.05560393792637028,0.010028617652335009,-0.02251765142147586
TNFSF14,-0.01957236332957967,-0.05561809522491252,-0.03132981391215109,0.0037741498632203082
CNTN4,-0.015321183578157224,-0.0077727142298406006,-0.046037012592080546,-0.06169810744568582
MFNG,-0.0018303209435088594,-0.02180457513322902,0.04782208227718934,0.07581077123417193
ICAM1,0.01382595517963292,0.04016785085326607,0.04664538672698195,-0.01849058445915178
PROS1,-0.02630034211205235,0.051974356786174236,0.035856436551302134,0.01113989789396708
CLCF1,-0.02633526673712791,0.00617583119227836,0.04730545960499887,0.11085536342611597
PSAP,-0.018850646878858998,-0.022342921481814704,0.023669801809828868,0.09847747195516396
EFEMP1,-0.054204343031486336,0.01289234994420871,0.025607563626418212,0.10062220127376172
C1QTNF1,0.018804194483396743,-0.005091809486915092,0.04788409279783122,0.06997379382865486
ALB,0.03546502220670642,0.020511287059462528,0.042132237486341956,-0.04496139208993046
EFNA3,-0.004671932735000259,0.111886026366192,-0.045916205116528885,-0.0072109028670088605
DRAXIN,-0.06315332542047872,0.04184896475324324,-0.0023290568998710504,0.02422255370173214
NPTX2,-0.0414309099266739,-0.0492251425550266,-0.012511461895779933,0.011265428591149842
FGF11,-0.0327781765038237,0.0643992410696487,-0.0231454920142044,0.03257325912839725
CD59,-0.04623043319532947,0.017666550299543105,0.02088496256922247,0.08268101657946914
COL9A2,-0.032901824296619135,0.050280229452335616,0.029043441122203417,-0.07809866659845487
DLL3,0.023784464654096775,-0.012565731706763963,-0.050257351509365694,-0.010102277321485652
FGF5,,0.029055771784315374,,
LIN7C,0.01850382673795393,0.023072866544880548,-0.021570568129671775,-0.02482734220661018
GDF7,-0.016440720216810208,0.015597303660464832,0.06472240053880605,
PSPN,-0.029621827254001476,-0.0022876129300835714,-0.03183566102624742,-0.04332336850791376
ANGPT1,0.020549741132366524,-0.024097743489975208,-0.037362110269367164,-0.04013710151899808
PNOC,0.01675361231281991,-0.04080642502121386,,0.06482046258457506
L1CAM,0.023078311717530307,0.0453270702925701,-0.008995899841826784,-0.003424010548635644
APOA1,-0.008837274880664154,0.012020641530110282,0.04091977937371237,
PSEN1,0.0429123326597981,-0.007465420025178208,-0.046448828788022326,-0.0843614602317634
CALM2,0.00016273791019844747,0.02647142851889129,-0.029676814894041007,-0.12331511270940697
CLEC2B,0.03752237987511552,0.01314187228872131,0.0745365082129536,-0.012018952856487531
NTNG1,-0.007527154283904297,-0.015139627195364337,0.021858391813902655,-0.03395607581664046
LRIG1,-0.01391894599983162,0.05381432745906829,0.043418087581459645,-0.051832930795981516
CPAMD8,,0.0836794455198109,-0.013847416981350044,-0.043470020273807024
GHRL,-0.020853278050192003,-0.024306886778230955,-0.012865672413752978,
NPY,-0.007822906373829456,-0.06638628284546574,-0.03991220273299947,-0.04311192532835741
MMP2,-0.020836747415111483,0.008497639333393172,-0.01309747047015046,0.011480105410774325
ALKAL2,-0.01319637162572021,0.027670560793175675,0.01569144016139436,
CSF1,0.025694461370741894,-0.10408750902551898,-0.01020822945382795,-0.05996302375991543
SEMA4C,0.017307311274289295,0.07176430209068779,-0.0010832195043962742,-0.12424768734880393
ICAM2,-0.00673810802755231,0.02388702649599683,0.03219926446570905,-0.051523272938586176
SYTL3,0.024126182345949702,0.09528160305222706,0.0957513838903932,0.14342589116118334
IL1A,-0.026331568866615744,0.06868012325834078,0.03775775166183592,0.006931954626011403
PGF,0.01704592385027665,-0.04127320391667457,0.06951934060169869,-0.051887850956461604
LGALS8,-0.005929454573460792,-0.00275770630724687,0.010219225104120915,0.06476506069919222
DKK3,-0.06615612970352282,0.009042229194993623,-0.014070936541511312,-0.07014196197722802
COL16A1,-0.00693541276960836,-0.014915495190522331,-0.007850668727823956,0.037239440188561374
TPH1,,,0.016238197414035233,
TNC,0.0004088606751766615,0.027711945950108185,0.06371119948723798,0.013517095094981077
TNFSF9,-0.02206734180038777,-0.06387601681463419,0.04020733804031852,-0.02655917057607362
C4A,-0.013004432729864186,-0.0061863505064519856,0.04594362786930371,-0.03448309836807053
CNTN2,0.009296937999904727,-0.0112036236486959,-0.055300005021758046,0.20218504068152363
LUM,0.04671047714023665,-0.04442899075033101,0.07072043291227753,-0.038151454599074014
BTC,-0.02034962751357151,-0.015385830970545111,0.007370565804399693,
APOC1,-0.06376000814966895,-0.04933032336297537,-0.06898032684187586,0.07891844791380777
PKM,0.04480817406508658,-0.004340889187533934,-0.0008444592447814476,-0.08107134986108668
TNF,-0.02887524870964216,0.013986968195711082,,
GNAS,0.004125598947065122,0.04360803904939844,0.017864543555343056,-0.06651588495575794
BMP8B,-0.015803450993231258,-0.08112700627704604,-0.05157923953116021,0.07930948220974814
CCL28,,0.038584542997971885,-0.03454462982288823,
PTPN11,-0.044364640250849574,0.03792211575046193,0.007704622343986487,-0.08040181653096781
ADAM12,0.1487633415151029,0.11119270884961886,0.023378807235605908,-0.039346400603191826
EDN3,0.022737098688013095,0.003365017096990855,-0.03211812955193726,
CCL22,-0.016440719818691614,,0.04281018799011197,-0.0011123656147548318
CCL2,-0.00344071209868984,-0.04020240183346446,0.055833111131084905,-0.03949326724822109
DSCAM,0.03921556577869147,0.0740895065931425,-0.0407704931440186,-0.07489066388006158
ANG,-0.013601366879117747,0.005494121040872299,0.0697247431468721,-0.047701526201084726
FBLN2,-0.006901563325526142,-0.04787647141223013,-0.03475251558846592,-0.05935706501614662
VEGFA,0.019620238113666522,0.008992815322911603,0.05161087481178157,0.04034568845097669
F10,-0.018766041811634642,-0.035791085362981305,0.021054383216433506,0.16075790192374959
SERPINA1,-0.012129430279454399,-0.008865549716207939,0.01027128594825394,0.06537095050050304
VWF,0.025205003430801818,-0.033046610711591554,0.10412477576635897,-0.03694849670073302
VASP,0.001555419392382749,-0.007448037219364881,0.05241429539521974,0.11784258937396368
ADAM15,0.05722412346724523,0.013404468002583405,0.0993764378505973,0.020589155405451243
WNT2,,-0.00802359788803527,,
CALCB,-0.02378544861678585,0.06526891147881256,,
OLFM2,0.007000921980937987,0.003757893775606448,-0.011944212833178357,0.04537026462527761
MFAP2,0.11140981922393803,0.04476574838548052,0.056690830624154254,
HLA-C,0.005748556374569451,-0.06330019600090805,0.07103922166491791,-0.06789560955844726
THBS1,-0.0032834854405728703,0.039315904852477206,-0.025572801215822616,0.04488432426906195
HSPA4,-0.051410689048439435,-0.05382169154123097,0.04956902448228298,-0.023489382425677777
LMAN1,0.0008862473227358984,-0.0733428782451488,-0.03825048878678985,0.09539456802658523
LYPD3,0.15557395825886425,0.11154545743520576,,
APOE,0.02602584393215985,-0.0253203342263244,0.012581303914913659,0.1737514506060915
SOSTDC1,,0.045225727008844835,,
ANXA1,0.037280914970996344,-0.010812269078559774,0.05576517326976742,-0.011890287151439588
WNT2B,-0.021346273178789628,0.04356729698224144,-0.008169277129022205,0.07621211237230015
AMH,-0.00398520030948691,,-0.03454462541771364,
GDF10,-0.017049535367179628,-0.01854104004498934,-0.043599196817766424,0.0043669335153075925
EFNB3,0.04228417090856287,-0.016504408013136355,0.03897544208284951,0.02868861897406335
LTB,0.014188662849089739,0.07704198930643391,-0.02429030743920291,
ANGPT2,-0.038815501244208434,-0.009960932629281924,0.08172887162240333,-0.052264839889908404
NRTN,,,-0.00754020074983748,
ADAM17,0.05941076716508807,-0.08681702185830836,-0.028632089797287208,0.11942527573796388
LRPAP1,-0.02409426388847437,0.035230021744741644,-0.03693597143623213,0.09536462935777625
NID1,0.02751254882301599,-0.041825799385788585,0.05104157365459125,-0.03431056165700379
MST1,-0.026002830452700788,-0.05274136543349826,0.054585088745883095,-0.03981067929802256
DCN,-0.02560970053827429,-0.06215635621940855,0.049065760376245555,0.0059223643255911255
COL7A1,-0.034815182242926124,-0.03831462343903643,0.004845639366741281,0.009527115367504342
CALR,0.008778637799267967,-0.06154678045773547,0.02895122531641376,0.0008705470840036438
PIGA,-0.028610577579612197,0.05672838149544456,0.013109104383547057,-0.027110450542406468
CD200,-0.011330568721083904,0.0269778035949862,-0.04280861632192128,-0.009531972865405351
GRP,-0.014471885346322051,-0.027320126464062896,0.042446529334630674,
CDH1,-0.025511517822579648,0.004339245940206747,0.004952999479524495,0.04542392181000296
LPL,-0.024212761764988038,-0.04815841703590475,0.05366873570603237,-0.06573494996719662
SEMA5A,0.021554818112958053,-0.033003948726395074,-0.008452598499605678,-0.007292107767566376
SEMA7A,0.07999754493587403,-0.017642902773723674,0.037835646685531785,0.04857887839271262
SEMA4G,0.0053644234959264875,0.007469939832128896,-0.040638372448783926,-0.00228503781413945
SEMA3B,0.004730684045617403,-0.04244051099680656,0.002273637079532487,0.0717087719836052
RPH3A,0.05738676250847529,0.016273750644690235,-0.09112660120384349,-0.0879539915382195
JAG2,-0.0033598115390291237,0.0035226069566490752,0.03338031885662888,-0.05816167875404529
CGN,-0.019703829540813667,0.07144990351976903,-0.02746787596535839,0.05973007127829811
GDF15,0.0358262039408909,0.04399681783198548,0.03428805806558647,0.057692084451072746
SEMA4F,0.006439685671302289,-0.048840366208323265,0.04718864924775673,-0.048226199328498844
NXPH1,-0.025191808337389994,-0.0013104312503596357,0.025185036016085308,-0.006884571038125049
ARF1,0.05520552610907311,0.06707925784018012,0.0394669509825058,0.04239669184592218
EBI3,0.03530024597155112,-0.007600724118255978,0.04672025612335677,0.016892780956724668
TIMP1,-0.010450182424163056,-0.03707810753714202,0.047189356789904505,0.12855727475721462
SEMA3C,-0.046753553428575505,-0.0742218476966995,0.009075244145182166,0.004258309491879224
GAS6,-0.026894364348656052,-0.035848060891995444,0.012344921145981862,0.00044695098401377606
MEPE,,0.03775202331778886,,
SERPINE1,0.017705870926998088,-0.023290505892736423,0.050665146385253386,0.12370918392260037
RSPO2,-0.02265270486288509,0.007238526893996512,0.08619350289141692,0.0978608947160513
SHBG,-0.021829333483387326,-0.02509174039234521,0.023660209061633432,
LGALS3BP,0.033241382523240846,-0.05126166899197476,0.02547255680878828,0.08058011626205033
LAMB1,0.02376547475685028,0.01107040300039875,0.05386284110115723,0.045706657772155705
SPTBN2,0.012904591120932946,-0.001010215798445042,0.03634000120211259,-0.058235051116183746
COL1A2,-0.0029387091515755332,0.03302862464999313,0.09575221518403844,0.03594431609968386
DEFB1,-0.01280973928017139,,,
LGALS1,0.02274712857843564,0.009523791479947261,0.008609184201460845,0.04266041123604252
BCAN,0.061905310979114204,0.010977824289627725,0.02659043253974827,0.17987850978694375
ANOS1,0.006473503844137186,0.02574932443260115,0.06476388714225174,0.08586486072881984
EDA,-0.014436204625412497,-0.030702744585291247,-0.06341715091515734,0.0367966383596304
FGF22,-0.017638812519635512,0.025486896664354827,0.08927682876635992,-0.037009376477330796
SHANK1,0.03164787781445567,-0.01477827531197116,,
TGFB1,0.023957817872267775,0.005868699436924929,0.04456206309213696,0.04462923963862853
MSTN,-0.009330129414001112,,-0.08008117961641878,
WNT4,0.022643207540054167,-0.03877001108642729,-0.017347329218299533,
TNFSF4,-0.020977494261302413,0.010874191517538616,0.01756718000645235,
NTN1,-0.023568171131797468,-0.010899190960929084,0.0333602031396189,0.13198268569310043
CXCL12,0.0006211918231208029,0.0036630967214622175,-0.055866157234968725,0.03675071215969343
GNRH1,-0.008556653170188529,0.04855178352228089,0.012996063516986161,
RIMS1,-0.03448756738184608,0.036253426765788105,0.06253300729313242,0.04688089854908291
FGF14,-0.013301799493862761,0.051766766430042944,0.03687310465513812,0.006384273229512348
IGF1,0.03380639888742903,-0.002793077130631819,0.0435638480412113,-0.052756729405017674
TNFSF10,-0.057344367329059266,-0.017814309276956743,0.01621456017542039,0.0860813507676638
GDF5,,-0.03744115779596867,0.06542196751006596,
CHAD,,,0.0557650482077064,-0.022879324596369027
RGMA,0.004714249060542891,-0.01899931154291202,-0.051650966082215526,0.12872055801925505
WNT16,-0.013004429556729822,-0.03877001443515525,-0.031322831197200626,
CX3CL1,-0.0205542483797458,0.015470015452395685,0.07769032362087154,-0.1052166159938442
FGF1,-0.018479760818399433,-0.02434481659443452,0.05530955077412167,0.11267040139322061
ALOX5AP,-0.0697135624922921,-0.02981199862831188,0.050699041973680026,-0.03569215040378722
IL1RN,0.02117950911642688,-0.028991177609202404,,-0.04593322367312628
NPW,,,0.022331426650766716,
CXCL9,-0.020602833581055826,-0.025854344963734954,0.010550333989118841,
ANGPTL4,0.0717587568194209,-0.029185979957129075,0.04138619280631457,-0.03350246795582721
COL4A3,0.09517721758817027,,0.047432215387074865,
NRG3,0.021098137236014787,-0.0052687178583859795,0.011232175995648637,-0.02285749680710227
IL23A,-0.017346495343566287,,,
COLQ,-0.010882876291723988,-0.025047723132560186,0.04295310560785483,
SCGB1A1,-0.013196371097944188,,,
TNFSF12,0.055123352250238324,-0.049399826253651524,0.01763928920829016,0.03044166078921497
DKK2,-0.015485761854362928,-0.04629040043227396,,-0.046412811622691195
FYN,-0.0008275722102616343,-0.020885348826897635,0.007315817017509126,0.0877189228083336
ACE,0.012192752055080957,0.1279490936531132,0.058153609541404215,
IL18,-0.017929833564547155,0.011099047502031329,0.02597315085280201,-0.09204958222963718
PPBP,,,-0.014439993684676718,
CCL27,,-0.031653370499681,-0.007083253076576646,
SERPING1,-0.03197697416500501,-0.03335921193120192,0.0010557064973713334,0.05527935737367172
AZGP1,0.03751198073542492,0.02487716928205578,-0.024950080443030088,0.03193990404171107
INHA,-0.0202219577829563,0.048131950447729076,-0.03498234074578663,
SEMA3G,-0.033237883763175116,0.02564569737731763,0.060350694195509424,
COL6A1,-0.029642742301001425,0.0171922780476635,0.052116334654462824,0.08442224464605358
FGF17,-0.014471885346322051,-0.008945729295055105,,
TNFSF8,-0.012809740598932407,,0.06538259165761665,
FGF20,-0.030534466928774817,-0.03468163378287963,0.0532700324407414,
ICAM3,-0.02527475137848399,-0.05226705050785865,-0.0156470378003237,0.06749891310444718
LAMA4,0.02169317177111435,0.010267143824833855,0.045019562573833154,-0.0486111566044466
DLL4,0.051513635030814346,-0.036070624632527734,0.0734700403420597,-0.04088457499709937
SEMA3A,-0.0241162351205423,-0.007306787062224192,0.03792279533625957,0.02435968982311197
RLN2,-0.0137568117068917,-0.03348197590880984,0.008021865067541134,
C5,0.052911802070032696,0.014645348689883828,-0.03886848986486137,0.043196624006721585
COMP,,,-0.023303450476268004,
C1QA,-0.017590281612609542,-0.06330777521366074,0.04335515373652546,0.026250522966798487
UTS2B,-0.01564871808600658,,,
COL9A3,0.03028175608377358,-0.09170000179411494,0.023490685758169972,-0.08246760154388359
HGF,-0.021948187822487364,-0.053493966545953474,-0.04385495892290563,0.0005054325804712223
P4HB,0.05655525934264254,-0.03768728536563282,0.03848752244096209,-0.09411238379443379
ADCYAP1,0.04611769766863012,0.019549005805287525,0.0692362499658545,
GREM1,-0.018261718011242448,-0.03959314386776991,-0.04497198894638489,0.10934573374039458
EGF,0.019438181512452316,-0.0371705427713116,-0.05319401609235847,
VEGFB,-0.012766465960520095,0.00367405969162117,-0.04403388776746709,-0.0019480429024108853
FARP2,0.009477630261872613,-0.06710064637449362,0.0251715252876848,0.032767805447198366
BMP3,,-0.028373544329246173,,
LAMA2,0.08681779896942743,-0.03596899719248994,0.02148649321909746,-0.04380008976353813
NRG1,0.029465448488941656,0.09628683855540966,,
EFEMP2,-0.016711021795249394,-0.012272945054966752,0.04927705222541502,0.043794380419729696
SELPLG,0.04370702080607147,-0.04106877286705791,0.050765135040251166,0.07024033022363718
HLA-E,-0.03082965429811967,-0.07111831454268039,0.051974243709088784,0.011985810071543692
PTN,0.048052278957849436,0.043297676501061956,0.008464729042945623,0.05605815443978096
CD274,0.0015299241841128495,-0.0016221296203971286,0.02859956126789242,0.07776874928138758
CD14,0.00944208624387018,-0.033970587800961,0.006122236481466764,0.017165035058220285
SFTPD,-0.02182933499743609,,0.02946079488521666,-0.038151407960202416
SLIT1,-0.005845881102479216,0.06385817970611941,-0.02381906656992175,0.007586647032803571
CNTF,,0.0774396839241934,-0.03227390748081423,
BST1,0.008588125005203376,0.05231147191372736,0.038512928707902766,0.04046922552366173
AGTRAP,-0.0011787722672924924,-0.06529340648982346,-0.0023985150655142927,0.01357519322957807
LAMC1,-0.007369139029597487,-0.0475600481889101,0.04189738190568787,0.019806302620097565
COL6A3,0.07936500919313925,-0.07576882540362642,0.033662975991508866,-0.040875101031873355
FN1,0.06349681184291113,-0.0009292920028942845,0.08721083041277383,0.05301073273091982
MIF,-0.015122206974032274,0.005221337665569135,-0.041536903527230454,0.023974972945481253
JAG1,0.017749575085833094,0.031639875782428196,0.03661431504853608,0.0509935695464684
NID2,0.004352482506890289,0.022924550553510732,0.14184272732907724,0.039034629061342335
EFNB1,0.015007376398845583,-0.0007705401795365119,-0.03571834812987804,0.14024893117254847
COL4A2,-0.035491329900671456,-0.021883068757675223,0.06062778436345175,-0.07266432174494676
SPP1,0.008318321464843736,-0.07586169533508998,-0.051996888334475945,0.0840858246013824
PODXL2,-0.007733414386262271,0.020663729520527217,0.019456987717160583,-0.020580794842702407
FGF9,0.004846009042678328,0.05257692819395258,,
