,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ITGB3BP,0.03472310360887993,0.061230155708088346,0.09094170100659002,0.04431327257467088,0.08819616152259142,0.0548057204300724
AANAT,-0.014149253344155557,0.005895884908377918,0.006679885616636706,0.06562822129835073,0.02986353013847287,-0.023689018438199753
RELN,-0.0245599351503247,,,-0.03483315091779607,,-0.021523198106789054
IL15,-0.019228889148521115,-0.03248307542539598,-0.026357019106848126,0.022327559050745172,0.0029061168827359206,0.043884369958213224
UTS2,,-0.028832081170486697,,,,
BSG,0.016925499298472986,0.08791579844861944,0.12070939689686667,0.1665295657106554,0.01889214488869029,0.06222753783783766
ADAMTS3,-0.013840784300846091,-0.044861199144566,-0.05954596996516655,0.21406471735220234,0.08287762988605812,-0.010279219459795156
CD34,-0.02226519705354717,0.053533889427235755,-0.010572328803617402,0.052390366037989446,0.007749563651014326,0.06711177861989641
PLAT,-0.024203604462799167,-0.07301121330949971,-0.12895403488967974,0.14864617298825625,0.05405123017182682,-0.02034942616620431
NTF3,,0.01690296856612935,-0.08379881662259218,,,
LTA,-0.017898186634198975,,,,0.01032588785502164,
CKLF,-0.01401979183829509,-0.04094759245680372,-0.06524824166571513,-0.04999857287698071,0.07765205604786808,0.03964820769010158
CD24,-0.00767398886316809,-0.03887783740117159,-0.1248586720770618,0.028941075547942573,-0.008503999624460346,-0.049750930047364625
HSP90AA1,-0.03588862392922664,0.1083466943232391,0.1564330793434211,-0.01835980817260334,-0.08400772066500482,-0.09450994423219113
BMP4,0.08245745021201889,0.033639509292734716,-0.0741943417352094,0.1245437616680936,0.05916341432790005,0.02836596660845014
SCGB3A1,,0.04585010435955402,-0.0215668767993317,,0.12591733803991803,0.008332100180536131
IGFBP4,-0.039292780872135384,0.03216375059504084,0.01063512142102346,0.12627561154116226,0.04498791383668427,0.07127718142781762
RSPO4,0.015442740819949475,,,,0.017397111538767218,-0.01313835465528286
LEFTY2,0.012991440217014915,-0.032761552377004705,-0.017440672980627764,0.1315246714016919,0.10627554614526652,-0.047338952585958605
PF4,-0.012183925329243934,,0.00743210842925598,,-0.05128196259347927,-0.023399577099852065
ANGPTL2,0.0006263402104058544,-0.07080294087850311,-0.0639742061444594,0.03893594635392756,-0.008807301909419276,-0.012673617094560661
LRIG2,0.00033753349324966897,-0.03761391466971453,0.005534529917555524,0.11469618077981306,0.029227846468302496,-0.018809119104434353
ICOSLG,0.024556057629873933,0.027905670261047684,-0.021268408112477728,0.11103730249984199,0.06076580876728338,0.014775619001263654
WIF1,,,,,,-0.04293772403047189
NPPC,0.012195417161807089,-0.001772609813582752,-0.008817552600915995,0.24313590702015472,,-0.03849849822795437
LYZ,-0.006143680460283799,0.005544731285046607,-0.059380562490662696,0.11085667129174247,0.021649382735801928,-0.045221100578613845
EREG,,0.10781726753290487,0.07304492916259822,,0.06554290143208501,-0.02693984496393888
SPTAN1,-0.03211695939724419,-0.01963972896541213,-0.06701361031018307,0.08225202281839171,0.008209530604436443,-0.09255269828260176
LIPC,-0.021895421243155397,,,-0.0017287893952398967,-0.037445526002193724,-0.009056988034120424
COL8A1,0.01851817394308561,-0.05603747034263365,0.0018127487706652817,0.16324514896913359,0.04492720406849977,0.12189395313607007
GSTM2,-0.041049064995985124,0.08012648718491865,-0.003364629645280391,-0.03611382137417176,0.06435206865762341,0.10893561015771203
SPX,-0.01837775790190525,0.0061942275479466204,-0.03109567479810896,-0.08269604467405131,0.014768316874509368,-0.02405393454910681
MFGE8,-0.011722820612369057,0.08565502911064674,0.0520957715251441,0.11690037592552528,0.03156547511361838,0.04744164121895502
TGFA,0.007102759915087994,0.029122701989702376,-0.010561551751268414,-0.07998314853926446,0.10021991282255444,0.027360868810882052
SLIT2,0.027454658478228845,0.003351717458792158,-0.012620872186847052,-0.013844388527153943,0.07973959677545427,0.017496736565298276
PLTP,-0.07880393173269656,-0.0363130649255265,0.004351778350319515,0.12513353244614678,-0.060710430528025515,0.027109314893937846
APOD,0.01981266036254327,-0.10587770224603171,-0.14159661587569386,-0.1463108541562701,-0.02235995181621106,-0.020388278592259695
B2M,-0.028529219472473288,-0.03830256796582545,-0.05668730998362162,0.10329553698803895,-0.006842584516000777,-0.07419783534231474
OMG,-0.014020777655137184,-0.10454940169617995,-0.10271717279922372,-0.12662642572541707,0.013032000043769176,-0.10210576238055834
CXCL3,0.05711135087636476,0.10088840292947547,0.1289142229547682,0.08147363341800624,0.050634922969321906,0.06223177462884107
CXCL10,0.008991755301601166,0.029052327120941347,-0.00864838341039777,-0.026425324696697342,0.00511614641499661,0.023622874067655546
RSPO3,-0.014149252298685931,0.021996625834730478,-0.031925568562382815,,-0.012785361388760158,-0.05778485372291984
CORT,-0.011720249067443586,-0.044006858681149355,-0.026207566162016513,,,
NCAN,-0.012868921797680892,-0.1037471436757493,-0.14513565137128298,0.13122957443434347,0.010661600641495675,-0.10302560579077699
PRG4,-0.013964701832617511,-0.04227061562439095,0.01511178992218805,,0.025272708194779236,0.013705860546042873
ZG16B,-0.016207744356170922,,,,-0.045569772318545775,0.05551346161214095
TGM2,0.022566726342209378,0.09383718194431913,0.15072050084090993,0.0953918014606025,-0.018512738592691185,0.06574144281199047
VEGFC,-0.0007220809086530233,-0.01184350799239048,0.06795019335816349,-0.006943367315954848,0.03710138110579116,0.11201356961916749
WNT6,-0.019314980769514413,0.057176064102267866,-0.040504512412789066,,0.0020980933283467206,-0.020626982117336563
NRG4,-0.016995680957773547,,,-0.020775042623234423,-0.012033493054989092,-0.031019817360050217
PMCH,0.001624742797716524,-0.02802588310945848,-0.03677061741474205,,0.03354173537052781,-0.0018589062246570066
COL9A1,-0.017750748318271524,-0.058373872710232776,-0.07494990436966116,0.016240239468587776,0.0910517678027728,0.09832056235031561
GDF11,-0.008135906310502771,0.04632242724077112,0.03053427489212586,-0.013102840749835592,0.05717079035386755,0.027729536183479172
RAET1E,,,,,0.07021281716887398,
IL24,,-0.01349998685501535,-0.024644961730880488,,,0.07917930383382528
SORBS1,0.024738525548986763,0.019983800709462884,-0.053129126617285555,-0.03389301032956955,0.043927242757488105,0.013616537513591655
DLL1,0.001496813113537932,-0.035027634880201594,-0.07020725777615831,0.017170162869335776,0.0343756874058894,-0.017316853156766177
TLN1,-0.02459533682871137,0.0404407225199061,0.09942737167245588,0.06688578918560353,0.030233735787356563,0.1088265016352922
COL2A1,,0.06927158865767771,0.06406697363129961,,0.0005655525796511319,-0.00980226528688338
SHH,-0.014511618013545577,0.12147554497853816,0.09427416154400751,0.04467973568509328,0.06307968254942636,0.1102713028088001
PON2,-0.010567485641655395,-0.03442510100004955,-0.08839586643065162,0.06782619728130988,0.072755644353125,0.016644523019439063
ICAM5,-0.022617386653320828,-0.0200116160694301,-0.014122159113016772,,0.06444120176629856,-0.04558996905632108
HPX,0.0007377902454020021,-0.012428604904667758,0.020894665901909526,0.02754454666572795,0.06583137347463634,0.053838049441790596
SFRP2,0.018794138257465436,-0.04845404620452807,-0.05147203266406609,-0.054954837061474644,0.05932590635211494,0.13074746026493414
CFC1,,,,,,-0.027447657627023836
CD70,0.06825940669122815,0.06281271158136238,0.1341322990330905,,0.05272114617775041,0.1444469875453851
HP,-0.01268648252703216,0.059703484567847326,-0.008000112539543235,-0.026607480560083812,-0.013332194250176557,0.007182499388571176
CXCL2,0.06169534821001747,0.06688109648989789,0.11310054768475991,-0.022650141695585765,0.0022747229350636084,0.09209797671901336
NPPB,0.01095081341225675,-0.05782045100884444,0.08205593726737125,,-0.03707253714867037,
CCK,0.008824829403346028,0.03542508311374299,-0.09259789379832879,0.009511330488357433,0.01603345942040088,-0.1447435169088798
SEMA6A,0.002358294460879619,-0.04903630308328023,-0.025415357094007236,-0.0050319841080431514,0.04996577487042261,0.07842673614197283
IRAK4,0.04718010101657985,0.01713943770353259,-0.060094639111235935,0.07130636294620094,0.055224858594885025,0.08141237061696709
GSTP1,0.04355304746336664,0.03570463619929857,-0.041395037010575036,-0.0318766215660786,0.06346575239539072,0.07331800368966143
VCAM1,0.0701787830285388,-0.0041554408653106285,0.1028116663841777,0.045358462023211324,0.10260611688782326,0.02768845203352436
NXPH3,-0.019926794405685223,-0.012908209521773191,0.009393839775785668,0.08151914993614662,0.09154352411789342,0.017055766728922624
MTMR4,-0.005506753236488159,-0.010983523398036656,-0.03594491578129659,0.05172685758516256,0.04905480821368711,0.024477693065945105
LAMC2,0.029792628574156085,-0.02314084094340784,-0.03236574999620997,-0.020086254830421476,0.02452215128636186,0.04052810760570152
IL10,-0.019491286802160567,0.04594636668763487,-0.01848771594903392,-0.019375121762605398,0.0643579592488448,0.08121418189200472
SEMA4D,-0.017930567460680873,-0.053366318084460095,-0.11273155865347231,-0.12005498532305081,0.0604209764296351,0.016116864870440444
TRH,0.03931228301938219,-0.06196941572220356,-0.004574610995013636,0.16296281107325988,0.12289460356978729,0.07274592786558744
SEMA6D,0.002928172982507016,-0.027263471766603577,-0.06867613262248957,-0.0033654348245252827,0.03344057889296442,0.08155958447570952
CEL,,-0.00395797316662617,0.04738446938868243,0.013194916110815752,-0.006891476926729133,-0.03191301380558319
PDCD1LG2,-0.03799750370343401,-0.05420480831767139,-0.014235873825131558,0.11536645374124464,0.03162120717071443,0.002443447968212073
SPINT1,-0.01716439215534725,-0.01686639140782572,0.025644829244729453,-0.02720568776575956,0.051344480919518,0.05813097575214161
CTHRC1,-0.04535668973996062,-0.016095989875515353,-0.03625016844538268,-0.016300914016708218,0.05814933441574421,0.08981159459438169
PODXL,0.001996771225232039,-0.009490592113887275,-0.016007259994813575,0.05694270854551672,0.05018580121668547,0.05536445408041433
JAM3,0.004176818326110773,-0.055574416815722935,-0.0037495059629717845,-0.01510288489962259,0.04894377851498937,0.028585438974217035
TGFB2,-0.018600746930930126,-0.03673993363512359,-0.07416437152558371,0.06040228868695818,-0.005046389024351569,0.07416979157961709
COL18A1,-0.03479427875994448,-0.0017256012500304957,0.11810764367347354,0.0741124086295653,0.004749200205884155,0.07083498376642718
NODAL,-0.018036665414602294,0.009818792960614338,-0.03044233316959414,0.09011644489508694,0.020901178403550377,-0.06222597450150225
INHBB,-0.03935595801742579,0.05815659447096154,0.016852713459705574,-0.01524766697844401,0.06583719264205225,0.03097309058437886
LCN1,,0.011431393829310951,-0.02874893322545693,,-0.041991053585800735,-0.020951909114386484
ARF4,0.025671068842824354,-0.039041402155759755,-0.12480083944665916,0.03140680716980008,0.03399005367911806,0.030696484480222448
CXCL14,-0.02346597905288431,0.030069670187473946,0.08647828849295759,0.19870971359328937,0.03794736420532925,-0.03204482651511786
LIF,0.01691366398023281,0.01423933653715095,0.11965842814635631,0.08287836872779314,0.00551012288825873,0.1183262945812087
IL17B,,-0.04046924511537033,0.034976693955305796,,-0.030076162292032443,0.039280318255251
MMP1,,0.016023051579169365,-0.0011570858223744636,,0.07667302628812422,0.0358356391265585
MATN1,,-0.028809639350960887,-0.03339086236929254,-0.020318217458628964,-0.00045489598006531295,0.025174619807343913
ADAM28,-0.03409644681063823,-0.08224227442522056,-0.06373522502676487,0.041786136251915934,0.05289336646839235,-0.014183747973059593
TCN2,0.011994033420898945,-0.006913878220785419,-0.0008049572018825375,0.07617051368072948,0.0796861201241719,0.047992414758812184
THPO,0.0011091607866692329,,,,0.0279592360563575,-0.0014232783015327986
CUBN,0.03933066687496471,0.0813758678974438,-0.00898122983870263,-0.04751869530822633,0.04511950850775788,0.008976937207220797
TIMP3,-0.013051719507640827,-0.041551856724722676,0.07172905634223584,0.054626616974496396,-0.008707241028469332,0.06941238190741865
PIGF,0.0035714686269577426,0.0012497850491559812,-0.08200782241384731,0.016827906741928095,0.025992790220780368,0.04293560264286116
CRH,-0.01636818667319576,-0.009421344662261192,-0.08064664182783675,0.1476825703132666,-0.03941923707575134,0.032711169990710554
BDNF,0.02944340402696002,0.0363514454748845,0.05887763077431613,0.236865929491967,0.03437106155226197,0.10112885070490649
CCL5,-0.0038153270429033695,0.08827589845985191,-0.06885151134099611,0.0032603997622745436,0.048705466779790305,0.08162677274346543
GAD1,-0.022389841501951117,-0.022676644769460345,-0.0492160131977851,0.0007157496908742887,-0.07018472541128255,-0.04324084636478565
COL14A1,-0.0486518310359421,0.09837103554197071,0.12085937832136108,0.04835234510083843,0.06941080359182686,0.026891222698603088
HLA-A,-0.029667425063411943,0.0640463436031694,0.15480583840288553,0.1444256692884469,-0.002105722990008887,-0.008574323540253777
FGF18,-0.013004401906789328,-0.02911793436238698,-0.005852201866799728,,-0.020548400699818628,-0.02963647641044485
ADM,0.024020555009224676,0.10928274207665178,0.1867684390903508,0.04736516272640597,-0.028338336735283687,0.12919444612934272
CCL15,,,,,-0.036013528739386874,
GNAI2,0.006873100352402627,-0.048393275601458695,0.050972573920414495,0.032341311315714015,0.010347255106037734,0.058420193839135916
HDC,,,,,0.04506158333507536,-0.021588026264670632
COL11A1,0.06275058289613547,0.05098881858028165,0.10965245958528896,0.025779168577631288,0.021370362547021054,0.07200094399387738
NUCB2,-0.04021303709232986,0.06623562721363807,-0.031224308351884757,-0.004755276183606406,0.016455087476228536,0.006284568647022464
FGF16,,,,,,-0.021272193457959276
CXCL1,-0.014722005892041803,0.11086139625542663,0.1275402630242924,-0.03054124785844656,-0.0077614902401963864,0.0698040120750111
VCAN,0.0011937188788428703,-0.05871319380303592,-0.11990770557254338,-0.0460115064088817,-0.024529808839963804,0.030649528764156074
MMP7,-0.025853635587129668,0.04121114676067104,0.13251451724163962,,0.043792602761426255,0.02579833523939824
PTPN6,-0.02400036856261374,-0.03977529062050008,-0.05510359356729761,0.007348011017858053,0.09200385071419671,0.04991170763955041
PTGS2,0.02570132748236395,0.09151179584587407,0.17827806754640188,-0.02511849158383562,-0.006315498709400901,0.06268344866914638
XCL1,-0.014149254680033746,,,,,0.013075702085846444
CD58,0.002126508659647818,-0.012693984854311344,0.04620053681274238,0.06119140416008295,0.0059732062897209,0.02358736396257
TNFSF14,-0.02806180628301921,-0.01439089188776411,0.015404310430391142,0.005407787922357223,0.04316217891696058,0.02312940750525748
CNTN4,-0.025428756255103158,-0.021330893732266668,-0.025542624982191182,-0.025497791290890713,0.010113544234439957,-0.023272504520846834
NTF4,-0.01789818754127977,,,,,
INSL3,-0.013004399356051797,-0.031826730451853996,0.043884233175904744,,0.13948180197933122,
BTLA,-0.02064193387299449,,,,0.10024419229329211,
MFNG,-0.00813489727902769,-0.004751303755303246,-0.0639037592099932,0.037409031650879936,-0.005580789763207085,-0.03176325749317603
ICAM1,0.015307920131239224,0.10047027002570857,0.15032509557501925,0.0546346698911723,0.061163754023184656,0.03423483644256231
PROS1,-0.010475159677159113,0.09089573842702768,0.0917721917425218,0.15736028446454028,-0.007862730584557245,0.021465675634014584
CLCF1,0.027110574936070456,0.06583975583837758,0.10113745058202557,0.10033808689732164,0.03383706591168117,0.14864123373437155
PSAP,-0.05923358781378153,0.08961739140978656,0.13269384973559695,0.06925767508649462,0.06820074668909618,-0.031882667391210484
EFEMP1,0.03497567545163749,0.03386295619664612,0.01193023009171434,0.03342760394524602,0.05483811402328282,0.12015650461175251
C1QTNF1,-0.027406874461978207,0.033321129381372355,0.1158064312955652,0.10477970899865148,-0.040701192503126454,0.11064918616928318
ALB,0.0628774166203208,-0.012156202596217277,0.00600212397677647,-0.05623006994417385,0.11163649219744813,0.0177524760630108
CCL13,,0.15163635070386977,,,,
EFNA3,-0.0297641263809833,0.012759544527378257,0.04162017693042286,0.0919192810598803,-0.02395335316915361,-0.04806649176470775
DRAXIN,-0.011871995325383798,0.09306544397891135,0.0278417661664999,0.07760387673663377,0.02466055080017715,-0.04563297564162387
RAET1L,,,-0.014775395980660565,,,
NPTX2,-0.008736102775235413,0.011332691025077786,-0.01943738557523159,0.05430316543028715,0.009135159930468137,-0.04573734647598077
FGF11,0.0009154889556628478,0.0966345822784856,0.03953695050170763,0.04615427998477509,-0.019358188725643467,0.06045697875697771
CD59,-0.048276187275725586,0.009052307814746233,0.06918175539416493,0.052048339730657485,-0.019689115490628944,-0.03751709130158309
COL9A2,0.011192378320483979,-0.06106211007315237,-0.058877455571166915,-0.011139484133340139,0.045544522336160624,-0.015038984608363164
DLL3,-0.040298601337783534,-0.055417189299524446,-0.12109029005701998,-0.017648734370418185,0.05585009167893426,-0.003820521143478683
FGF5,,,,,0.04706521355314119,0.01921263758509523
LIN7C,0.037929538011762125,-0.05821674828759162,0.009400049864059467,0.01992794036775104,-0.004563575817682995,-0.0020095835779017188
GDF7,-0.023203645095782485,,-0.024644969538903373,-0.0331994751953097,0.0021939101363706985,-0.0330001759970721
PSPN,0.1114225587921354,-0.008237563105161015,0.044572737895096734,0.035132514410971094,0.05541094101631049,-0.020491797538904986
ANGPT1,-0.023524914597588088,0.049145407146265,0.009613787111970726,0.00789663029975069,0.00623242784991413,0.005524480180928068
PNOC,0.013881528925421209,,-0.02620756901331985,,0.04568044821013123,-0.020604590296860924
L1CAM,0.010135932318283861,0.04373085198147252,0.04884884496109959,-0.032435760273956046,-0.0042410669273700435,-0.13094439114440218
APOA1,-0.0202522033768824,0.038722698159740186,0.016969867173845205,0.09629857357949068,0.032475631988538395,0.027094421899335207
PSEN1,-0.03294119682712461,-0.001372001976553154,-0.04276349865971038,-0.0188938191630861,0.024172680940780535,0.027757291764620922
CALM2,-0.03721982000065989,-0.09637959482905603,-0.10868823410199194,0.026693243738804783,0.014297823441004937,-0.0756227297479554
CLEC2B,0.03656569746361189,0.03291335482017655,0.047399799011121034,0.029920571082331895,0.07028648361513716,0.010078253263005493
NTNG1,-0.04220667578707053,-0.033112446438311655,-0.009419634671790227,0.027599233365588848,0.02743106677046557,-0.07345649297748912
LRIG1,-0.005108520417161999,-0.09271934887908997,-0.033288531540877915,0.12766666357837556,0.027934589212330954,0.0006711754342351664
CPAMD8,-0.015381883985934597,,-0.027686632936443953,-0.04073636708166329,-0.05166812922312293,-0.023399598133168362
GHRL,-0.010394069748230976,,,-0.04086626180515805,0.045259144788643936,-0.020626989228237035
NPY,0.0021679352449985056,0.018052077993966808,0.06604951146988854,-0.007623773828612415,-0.014878910622708711,-0.05785617797513431
MMP2,-0.05201061486509506,-0.059855854098266555,-0.03367184550570404,0.07862596365652344,0.0025017870089927828,0.054362935155201554
LHB,-0.01339645930783626,,,,,
PPY,-0.010531073967291355,0.03353339479174788,0.14535033330536343,,0.026196200595490812,0.11201182936271172
ALKAL2,-0.013201829648982893,0.017881256709430648,-0.027824522041535595,-0.007066246995536324,0.0313788868010311,-0.009422605645032256
CSF1,-0.017526286050625454,0.06002883582779662,0.09827853109685314,0.06090318031081409,0.0964904206759499,0.10277093695107667
SEMA4C,-0.029197318162954653,-0.04352624507477297,0.028054962227945256,-0.012639332837688344,0.03916925255447577,0.02961797322289549
BMP8A,,,,,-0.025463280929358362,
ICAM2,-0.020003739487105723,-0.002044754482604653,-0.08080042910689851,0.028539767563522524,0.056701866458777006,0.01067470742334372
SYTL3,0.008642890157387702,-0.03073258751040575,0.08933428609758844,0.07956959959106705,0.04600898304000185,0.12378736194419662
IL1A,-0.020665071593869728,0.046517329046003905,0.05576267934014656,0.10111723017897987,0.019620158823902365,0.04556512008688114
HLA-G,-0.01414925340223721,0.11057260993616788,0.049205575270562636,,,
PGF,0.007395134087240545,0.015224723814417565,-0.048785052222120665,0.006899603729656884,0.02856827049980273,-0.007997265812000264
LGALS8,0.00037905617396007146,-0.020163829204394485,0.0074840386436687365,0.024534951851611194,0.009315863072284304,0.0010356865187192328
DKK3,-0.01566163239643892,-0.013836633885626597,-0.04146826056897935,0.085966006050762,0.07777952238768905,-0.15577212533797513
COL16A1,0.030610316055377337,-0.03310157355926044,0.03434811191290041,0.0880368453812583,0.028756757321784447,0.03264271838795929
TPH1,-0.025747987176908214,-0.03619570086334351,0.11267451269969331,0.02608883307524264,-0.009052991470027994,0.03781771596776452
TNC,0.053817773018676934,0.0548429450585989,0.10467614854348635,0.17516891509438667,0.051239270673857695,0.07954297329705416
TNFSF9,0.025478064051009667,0.10510413824188054,-0.016715360208760282,0.004480920148890082,-0.03879882459158609,0.01037990292772734
C4A,0.057252957055652406,0.0262038150641015,,0.043395150286877036,0.02641429959440447,
CNTN2,-0.05843714472983382,0.01708873867447419,-0.0844239644858328,-0.08213649719905528,0.01828291473361481,-0.13366162565159173
F7,,0.024627494101446323,,,,-0.028923225621733707
LUM,-0.04256929647515212,-0.05603674954074917,0.018284429769718367,0.07902547903537245,-0.011828724395659481,0.07648554015282813
BTC,-0.0022790149125575666,0.003738733691308572,-0.001033233562064513,-0.023749500178251764,0.05287013218654415,0.1115455385724046
APOC1,-0.011731580327520924,-0.041524910671502,-0.1740522896742964,0.13440942954066926,-0.021361374220280754,0.016871803610440748
PKM,0.00023563275067039653,0.10066381709914254,0.19991936530047716,0.10072808687494979,0.04263614001351036,0.06726431688089898
TNF,0.022992620914736434,0.06284931369589225,0.0475748562747187,,0.01615895296324938,-0.02251070666929328
GNAS,-0.03164892675776509,0.015389756792063518,0.0407549716333076,0.1596746002037055,-0.03578235357337249,-0.13711108593517085
BMP8B,-0.020512772766885564,0.02876348527506389,0.05861479596656397,-0.004151051953086846,-0.019963970818451877,0.0027201923737831158
LIPH,0.054059384632738405,0.0021048589365408655,-0.03205257497552668,,0.0433619963294091,0.018528251526430582
CCL28,,,,-0.019132687197791876,-0.03436720788645421,-0.03405770593888149
PTPN11,0.02785190993334828,-0.043689658275049705,0.040837940848920375,-0.05487089883828562,0.03096316240743492,0.0015799185747538823
ADAM12,0.01267922981374335,-0.00916793467575694,-0.026454450663265277,0.10974035346360902,-0.010714252342840925,0.033953415316834185
EPO,-0.020512773341264803,-0.0029753429921691335,-0.019855872063036115,,0.0409934731307519,
EDN3,-0.013844897467890851,0.05524425953101179,0.07684349295519115,0.038843347270243404,-0.03300090844712037,-0.006479987014810194
CCL22,,-0.022109110292508102,-0.003045876086653296,-0.02374950122931266,-0.03215147451222941,
CCL2,0.037070791216694744,0.027468929231683266,0.041610698416546146,0.011198752542594156,0.04479570218464455,0.10894184983239927
DSCAM,-0.038476308829208994,-0.006222328899547739,-0.06331616464284406,-0.016215508763686885,0.005672910486107871,0.09420340796406837
ANG,0.06787496331575088,0.0951806825985174,0.14755069479851,0.11872110283217398,0.04790257990787991,0.019517310884575433
FBLN2,0.07838250643121018,0.005328725478644041,0.013095868011026718,0.074127576567259,0.06543765387062007,0.04339823051397781
VTN,0.02028609233729185,0.001304662576980453,-0.023408183667524927,,0.015252419131279284,-0.03649024148929547
VEGFA,0.021744800145967254,0.10338114867187988,0.17818133985591933,0.0257937912279165,-0.07786124027033285,0.1045999395257013
F10,,,0.03652721953917177,-0.020547791186253703,4.672348871883008e-05,0.10628331935177049
SERPINA1,-0.08076639009695943,0.039603666542342195,0.0050266891926151625,0.06853413726057536,0.029782341369823696,0.013657063503916714
VWF,-0.061101978676652145,-0.053438308113889436,-0.1253957333919163,0.06276598075060233,-0.019187095671747183,-0.07108756990611721
GDNF,-0.016684706533463062,0.09624557419489642,0.005644285905793398,,,
VASP,0.004567628039216648,0.008506002697779638,0.03570114424074549,0.10687131968343398,0.010743161139456805,0.0481108275979807
ADAM15,0.010881647117133256,-0.03480669139604347,0.009323614544139233,0.0380392553544576,0.02559474376236749,0.0891912495996468
