,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334
IGFL3,,,-0.014513722549794134,,,
BMP1,-0.00367820028552655,0.08091768286601786,0.05375316571233574,-0.015616677212615815,0.010035725936946863,0.0886933544175989
NDP,-0.028006623058782695,-0.04848274059332478,0.05734148836886338,-0.03424437366428184,-0.011651768356995206,0.07171219664516691
TNFSF18,,,-0.02155244227255346,-0.011674764661574738,,
IL36G,,,,,,0.015900420089408073
RTN4,0.011940223283284932,-0.03537249302201927,-0.04831086336996406,-0.06131022375352598,0.034465488945868136,-0.0283133057865856
HEBP1,0.039676214961981295,-0.005176199373916538,0.007620951308857879,0.0407039882702128,-0.011234288998409213,-0.019102258186376134
WNT7B,-0.03549553863709139,-0.04091276890363634,0.011709331863521244,0.029228182738036894,0.08825995755734578,-0.02134324054101608
PTMA,0.011036637683192822,0.0313503524237473,-0.003301929738047497,-0.027653355036306757,-0.04726122023413906,-0.000204511854923008
CEACAM1,0.005499620248030765,-0.01678583336207898,0.11382776580337957,-0.01836162348633581,,
PDAP1,-0.002449266335333595,0.05709794177315627,-0.005337825956282268,0.027982619956873428,-0.024411521145021584,0.011023663731991835
QDPR,-0.016593409223936383,0.0012839040780751436,0.0008128520257165998,-0.01406354640950854,0.055683038662414495,-0.019687794356685037
POMC,-0.02271509793987718,0.010971277659708012,-0.025726879413583988,-0.013546473694648937,3.673003406644798e-05,0.05948495273784958
CCL17,-0.011646641006100841,,,-0.01456070453984554,-0.013920454173200043,-0.01773941024035447
VEGFD,-0.00355749487348435,0.029621173705495538,-0.02431437848648112,-0.015513199125871216,-0.010210821482018302,-0.019011875403315188
TNFSF13,-0.01638682002845346,,,,,
WNT5A,0.005001923054839568,-0.0011676134704757999,0.08343241471743104,-0.031684601643640134,0.015004332478662296,-0.01121733355101774
CXCL8,-0.014882675192427565,0.033702101555092456,-0.04834635432498255,-0.017415742468414954,-0.00950876094533376,-0.018265538826678952
GRN,-0.015685881418200154,-0.049115475909301556,0.06374770056956583,-0.02247212476387316,-0.016309537201597512,0.023248924527280095
MIA,0.04497570865878715,-0.013491981502398291,0.12861320892338984,0.06275232265701053,0.0845973875869133,0.026578900745889818
COL4A4,-0.026567488030479713,0.04283539883121626,0.01233948981984879,0.002968981370926864,-0.005196045591352269,0.01533584501537719
TAC1,0.014521183489067554,-0.04971054633606674,-0.02999764881826835,-0.027517230465057836,0.06945385887010778,-0.044761525556420365
RARRES2,0.0701349623660548,0.044448817764357273,0.06307786542143529,0.0657988494143816,0.02994652692742433,0.05387651676682444
FGF7,-0.042110903720250975,-0.03074972186243465,-0.00409192654964838,0.06250802749362705,-0.00830636255557495,0.05900992477471189
HBEGF,0.03545633702642688,-0.005808847585414024,0.009228605799438438,-0.014947671827955745,-0.026222368606009013,-0.006478834717897979
CSF3,0.045698612239049766,-0.017220038917317795,-0.015131448391027208,,,
PI3,-0.016851588209354725,0.00990772318875611,0.13786286300424622,,,
PCSK1N,-0.03737097364497125,0.03112272952501121,-0.005134399758963831,0.017835935723820712,0.05679145871695613,-0.01616833888976931
NTS,,0.03071250668916589,0.0017812741645917617,-0.017366319138439,-0.006197423757007785,
SFRP1,-0.020728613807382255,-0.0183213764357805,0.015581001862480542,-0.03224561130810252,0.0685568170389262,0.0455421246938859
CXCL13,,-0.01815671802252368,,,,
MICA,0.007983694896180463,-0.004796126045741506,-0.04118660696493526,-0.011971058699722896,0.007091377873637909,0.034271959684396294
TG,-0.02236945842041396,-0.017622390863741955,-0.018262304427917878,-0.014669358795969116,-0.010074172233886458,0.21897465873924787
ADA,-0.04884216378045112,0.027672750297749623,0.02900695382963427,0.0065779750256642665,-0.016361265873301892,0.05752606492571331
LAMC3,-0.05468224794439366,-0.03433879818718202,0.06704611927431363,-0.029809845894575995,-0.05156805503594157,0.024377360315310268
CCL7,-0.016173082697620016,-0.024072455875542863,,,,
NGF,0.01091788616962895,-0.02569484115400033,,,,
TNFSF15,-0.01800951859914185,0.13068491638446414,,,,
HMGB1,-0.009585150164326024,-0.04468777202595652,0.026572178167638363,-0.02167088208822706,-0.0020177404247395617,-0.03690421069890058
