,UKF251,UKF259,UKF260,UKF275,ZH1007inf,ZH1007nec,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
BTLA,,-0.02390626247842228,-0.014395424870705206,,,,,0.045040511128811404,,
MFNG,0.02437505387298332,-0.012300129285255198,0.004074521459137366,-0.03648834488148076,-0.021422974432315334,-0.020560286264440245,0.045772724755889456,0.004567288333130539,0.01636474821973827,0.0005423046981239922
ICAM1,-0.046907606549388796,0.012360007400031308,-0.002060308838299246,0.03765956568932216,0.04541002139715661,-0.01985882437371108,0.021309956239444146,0.10292731131915173,0.12952268897751726,0.045293814045061276
PROS1,0.03210200649660658,0.018784362846938057,-0.006217898859625495,0.041982028916987046,0.03915534722665283,0.04160612559568991,-0.03879950553552147,0.06307000675507475,0.1037749068423984,0.015461956147363605
CLCF1,0.01731924039658242,-0.002412089070298186,-0.06693548007827256,0.015335480582845638,0.024269176127815772,0.0355779535464141,0.07101639854762472,0.07753830729876272,0.1057379754389411,
PSAP,0.0027778679831475923,0.021671174936854425,-0.000353600128763733,0.006162280230153477,0.06643310794225057,0.036398877179563555,0.000396667543153179,0.12409990337138217,-0.025397152251113213,0.07479100119854272
EFEMP1,0.013888139393069345,0.006693450741586331,0.011224612956915106,0.006406152867126828,0.08004166304188205,-0.03835726800228783,0.07987021084581022,0.06610064995103561,0.14337571857442752,-0.13232741347310342
C1QTNF1,0.05500085181942184,-0.0005366403711157243,-0.007250009371569425,0.03968945572094005,-0.012635932151691365,-0.01019983323110408,0.026329905838993643,-0.006791249020079599,0.13875267126125415,-0.03770288213062056
ALB,0.009854133187373883,-0.00561697244402966,-0.011505295743901994,-0.014005703474997572,0.04238287896992399,-0.03244903916687545,-0.0063986888955025354,0.03956562171374835,0.06497607063588688,0.04913385312492878
EFNA3,0.010595325377409245,0.01688184813158072,-0.03920758117370557,-0.05801980413115892,-0.03821104960419623,-0.04177028522456809,-0.03239045803274438,0.12561330416298006,0.04666358117840288,0.03765456604767291
DRAXIN,0.012097780638644952,0.0362972283101214,0.001445976379854362,-0.011794572805690882,0.037945473164040025,-0.012487686206569704,-0.05454362757484333,0.05133652234677058,0.05526639334688889,-0.0462851427138263
NPTX2,-0.009827003796409845,-0.010892069895780931,0.009177493437392832,-0.02735259631521908,-0.07182408583093229,0.05656541323656913,-0.072328846778708,0.028524348159305667,0.05073418732032394,0.04225438152832149
FGF11,0.019974102496704168,0.027566757837164113,-0.016813927179671718,0.0725065083489319,0.04738034567938937,0.049832706025197154,-0.052406305112026465,0.13138199650343757,0.12453488060421214,-0.03809872437811116
CD59,-0.035661734673440415,0.042222820933226976,-0.03740124559908303,-0.05142535453537395,0.13166749716572362,0.026416222173679053,-0.02305357395615993,-0.05813046395493221,-0.012199799713949782,0.012302785188712669
COL9A2,0.0392104202650495,-0.03130226824740615,0.03711768640868984,0.06055025082931034,0.07553941694717689,0.027427438691010542,-0.006911831672332117,0.08026056672149082,0.03253143235576535,-0.0764763117093697
DLL3,0.02855329714044019,-0.011156794054972982,0.02043982371948836,0.054684100902741464,-0.03005071254183981,0.029010557960847397,0.006618952829619233,0.052794205990187734,0.000541634354779008,0.03814822354091257
FGF5,,,,,,,,0.11098207518380708,0.08318989586900094,
LIN7C,-0.014375790715113267,-0.012852578532813809,0.0237958322483405,0.035145586221278245,-0.0008858027075886505,0.045810549982296306,0.047519300878170134,-0.016404175248736864,0.009279542191300885,0.02692523069822974
GDF7,-0.0055046416816398455,0.015496732201557976,,-0.019396856296126752,,,0.07245317181836514,0.10727698297708997,0.007077434631407959,
PSPN,0.024978135697790192,-0.004557180793733729,-0.01014868702009436,0.05611788066822903,0.11283101460762418,0.013235595614396661,-0.03167101055804776,0.08573407290704756,-0.022698018253823775,0.24525722279010356
ANGPT1,-0.04857442885992467,-0.019478110237844518,0.055827947424169966,-0.003530864488585634,0.06954061838827898,-0.018978212599385317,0.007143245737352749,0.06064625659214134,-0.012119778257540707,0.08828366530501303
PNOC,0.0014326968082008134,0.0018583729567175117,-0.04019009033100911,-0.04087956173969762,,,,0.13452321781268875,0.030193063460535467,0.09864650902629957
L1CAM,-0.011771566627278249,-0.030350477254616492,0.0029039023754426235,-0.02068521909388964,-0.05927775924398036,-0.06628460712617118,-0.030127675615613442,0.025586131360214787,-0.07682970477681221,0.1387741131019514
APOA1,-0.01342186385144252,-0.023454899752757767,0.006732802757458943,-0.016705351536563596,-0.013595652037953841,0.08398313824187291,-0.026033769164508974,0.021312759400517477,0.023300974945174885,-0.029747319392747607
PSEN1,0.035361408864747625,0.023230237925143643,0.028692494502034146,0.026195276454722888,0.03436315737874501,0.05023967060783429,0.05336695040884112,0.02704459508091987,0.025453993093267163,-0.001706603722207001
CALM2,-0.011175048602627939,-0.06792727891408797,0.061861613313885004,-0.020605477917236686,0.04042707413576372,-0.014927873504295412,-0.008356739604044407,0.024213539409917027,-0.07371339627389165,0.02786660958831175
CLEC2B,-0.02908324548724101,0.013866318297412956,-0.03786382098371681,-0.025745450301210115,0.05103082344783605,0.10062195745853308,0.020947367102056618,0.15188811655355525,-0.03356869597428305,0.04881787397652607
NTNG1,-0.028362789005834194,0.00883426567334296,-0.002250592760750606,-0.000698314799940585,0.027451282223167693,0.03736133734852456,-0.0036449099738602407,0.032343871319387096,0.07259261885971934,0.0777051526114633
LRIG1,0.028893006939644875,-0.006944033618168167,0.06217319039970114,0.05110556580690523,0.023866258947014583,0.015302667049288314,0.004151178033230019,0.049683796063240165,0.054863140679634596,0.09409103891140451
CPAMD8,,0.03153838579605058,-0.01753165972724175,-0.01423012015505044,-0.022246961498396327,,0.04620575984648061,0.04599331110397888,0.04760711758227224,-0.07106566727343923
GHRL,-0.004004706634012297,-0.03409409434158631,0.09941203529804975,-0.02495044885424304,-0.05493846118648793,-0.07528374874073317,0.004105445847797409,-0.02149398429431001,-0.02691614633769383,
NPY,0.024777819563312944,0.015044618149020908,-0.03569167556836319,0.006543143787294447,-0.0476176691717431,0.18770265211889914,-0.04554413326183589,-0.002450580044584441,-0.096675927584811,-0.03447489391675551
MMP2,-0.019666268090970933,0.01974998179470914,0.018148543742813626,-0.012823008737356024,0.04675685725964953,-0.031850151036011104,-0.011045272984244401,-0.012683170489871607,0.05355119103921739,0.009160262083393808
LHB,,-0.01551498393828433,,,,,,,,
PPY,,-0.02700706204206918,,-0.010399902753566921,,,,0.0022314432313177753,-0.017640355804160776,
ALKAL2,-0.015997033522300027,-0.015289575420881723,,0.019005468999758385,0.04008389484482449,-0.042004698318142464,-0.0022846058028554244,0.01609907372309769,0.06641286767401255,-0.009790158988342346
CSF1,0.007350579422503211,-0.035554729371933345,0.022896859631090997,0.028612000569897954,0.07732986067183714,0.06250217020613767,0.06512068851887637,0.08228501961111812,0.1528101390229166,0.03296122557139044
SEMA4C,0.03629317474663047,-0.0030532003295763205,0.0394794301904137,0.02823046816350677,0.017738823909360633,0.03718472372109427,-0.0016914302266886228,0.061585280763616676,-0.00950374121391075,0.05314467992467608
BMP8A,,,,,,,,0.058487018808378734,,
ICAM2,-0.006906301571014684,-0.01045961332255081,0.044146077911290174,0.01144193489142828,-0.002597442398306382,-0.006678039791144309,-0.019307987591953197,0.018511077241890897,-0.054889667219738404,-0.011443751754883482
SYTL3,0.0028878938902606823,0.05751292651876709,0.020749373373522426,-0.008234013784608947,0.04240643573616603,-0.0007485503272795215,0.019432662645492704,0.0659729130865083,0.052304254041335166,
IL1A,0.00017228280141275406,0.02957296224982044,-0.023820781382532737,-0.020917595364280662,-0.03451180670334362,-0.03235861998934563,-0.036492276891296097,0.06745785775129497,0.1056808854963743,-0.015051551578060998
HLA-G,,0.018362060018179305,,,,0.03543971033407576,,,,
PGF,0.03489300112364117,0.010079249782981962,-0.026171416323606738,0.0002458628141310719,0.09637584301659115,-0.03905726247861676,0.008863811276957992,0.0036988125879235164,-0.04478096901332053,0.021988834280039303
LGALS8,-0.028964843249484166,0.00924503450516671,-0.03140374934880256,0.006117104726485629,0.03830102387296924,-0.013087754259536427,-0.03704879182765064,0.03554452348225052,0.0073310661687188295,-0.05474830629697824
DKK3,-0.021840739991416384,-0.06327779469215414,-0.032692151428142656,-0.030250170126065522,0.01564613523071111,-0.0774740379686801,0.02827455083115911,0.031270678824221854,-0.11844380101864513,0.05686931960821216
COL16A1,0.012751297687205317,0.022367655022349452,0.08068875241515268,0.0515837453913682,0.06360663539553064,-0.019370754542236593,-0.04646233946241997,0.006836454940982602,0.0373220374098738,0.04012683916878685
TPH1,,-0.02981979031274378,-0.01720959671033617,-0.012864049559286148,,0.006137285550282821,-0.03661603143253749,0.0206581332041837,0.022008480667832595,0.013446089642005733
TNC,-0.04160439831025635,0.014012601267189659,-0.07024542834155427,-0.05328534969990164,0.01156797308420123,0.01703875296639928,-0.03075801465564628,0.07333693886257013,0.0808984379230799,-0.02379608341933683
TNFSF9,-0.04627251465615828,-0.026873086157632262,0.014657062923965677,0.018732684588731233,,,0.03268433115592014,0.029380493253031915,-0.03742089388597728,0.044840534964183776
C4A,0.09413187358413613,-0.018393913757901836,,-0.012328563068690832,,-0.001423169293408546,0.13350981386922608,0.11552378254262675,,
CNTN2,0.010479838340735107,-0.01861340395993816,-0.0016294433247559103,0.016213984842564626,0.0013519126775625877,0.1189483857373861,0.03316626907923736,0.048300591066517934,-0.09277093548530758,-0.041157080455295696
F7,,,,,,,,,-0.05611248533109427,
LUM,-0.0314103320935764,-0.016808113105096185,0.05670990907940811,-0.024539446766365554,0.06817321286116575,0.06469521320202329,-0.013772607843800511,-0.028047396172285518,0.016121379111797875,
BTC,-0.0006451002723044558,0.0007066231464020439,0.027847066724775466,,,,-0.022059517993720027,0.10644351370316456,0.035482545167240205,
APOC1,0.07997214581061858,-0.021428411788492623,-0.007205742335845926,-0.051946461411130296,0.11891328027661482,-0.014491950827914981,-0.03231416407028086,0.12423608352255157,0.043577963444693654,-0.03845307594417151
PKM,-0.026497869118189424,0.03764207902266395,-0.07958092321743343,-0.000665615846006286,-0.0015498548451079325,0.03363411370288904,-0.05521619901598541,0.045663373136393445,0.1208322647177362,-0.026757353261917707
TNF,-0.017192736326055787,0.010079878762824785,0.16345905296324742,0.013994315417873973,0.033101701621103284,-0.00557813913360625,,0.12282113308143973,-0.031290028976892155,-0.08006803908670782
GNAS,-0.0025737822551847363,-0.06165700057142516,0.01221992314985802,0.010034752450143758,0.029288426351084668,-0.061353802191000915,-0.052379932510651366,-0.04585830272539861,-0.09338540116156434,0.0604051315415018
BMP8B,0.016506697614008806,-0.023756675752505917,0.09526245843964193,0.03676389976979118,0.05137021531910656,0.09490740265305919,0.022020594355777346,0.03080700498088853,-0.010693850739223772,-0.057458355414918845
LIPH,,-0.023302674837561998,,0.017329361993141175,,0.02766452939798552,,0.0513823057600423,0.07791091038489713,
CCL28,,,,0.09165983227398257,,0.14120367821892427,-0.017771231156030798,0.04164556213401235,-0.00993784245017969,
PTPN11,0.012875288115089503,-0.025107203404219913,0.023830559208285577,0.009808198854864288,-0.0025740934780517197,-0.07521169508276343,0.015068750191171447,-0.0013794119968284677,-0.058719524448391375,0.011987318358256675
ADAM12,0.01872251101808943,-0.04398304697404332,0.01750539618849124,0.042455298764381824,0.030453217859437342,-0.04138483568619541,-0.06874082640386527,-0.04613750685077266,0.054167622704639616,
EPO,,0.05064348598015251,-0.01846677074000817,-0.01039990320752473,,,,0.012107418145513771,,
EDN3,-0.011457317196006223,-0.01913029763568972,-0.018918419739539342,-0.016119337050129422,,,0.012450599936903685,0.09398703713141336,-0.05425005249496023,0.005761573625349283
CCL22,-0.013360366818489375,,,-0.02094043033229896,,,-0.022059518969988853,-0.0033199160138227633,,
CCL2,0.010394137278370198,0.02868772490136387,-0.024121457708062073,0.009711177856894158,0.05246510972946596,-0.023378318737054576,0.02299768913029471,0.03398384424002362,0.12349592601591938,0.07617886823930284
DSCAM,-0.02808108123188853,-0.05933597938040451,-0.028810790887095233,0.08209562798613647,0.03974019468888088,0.0035312622956719057,0.02363901776214459,0.04646332564790681,0.04595297957254966,0.0038528221019843737
ANG,0.018293732825932257,0.010886413154335814,-0.019908838803193937,0.00857012933929508,-0.07229594023462879,-0.04645153087773847,0.07260097571986013,0.06233200404401456,0.04968107955599709,
FBLN2,-0.017385076403249114,-0.01864229882382059,0.007726605647789574,-0.036391253526816325,-0.007750829751475145,0.05984549562943144,-0.003393636873194191,0.04677092527082598,0.06600533852529428,-0.02910432985243078
VTN,,-0.030547617285246426,0.0014069390879599913,-0.017085873039200658,0.07639816988268938,0.10719633974401192,,0.006787819735513467,-0.027148112688067622,
VEGFA,-0.02508197740160127,-0.005451170005653494,-0.06910419205219766,0.025505811004740777,0.04927570910450347,0.0013728900211104553,-0.021835768409710472,-0.07974149776174848,0.09636968204237999,0.05482140797203381
F10,0.03916164545038027,,-0.01737131393343956,-0.011403269089161809,-0.037512533021911064,,0.11668215970461845,0.012801252525187696,-0.010391055033438137,
SERPINA1,0.017429091933540267,-0.01382746115200513,0.010211971935694453,0.006349621052008374,0.13719794763880408,0.022322696783525813,0.01725746587516883,0.07060595492426752,-0.021980545426702098,0.13802137359715397
VWF,-0.008234525465397222,-0.004107397254978634,0.027799140018015204,-0.0655951933626927,0.01242629812620785,-0.009113255862696465,0.06308212261050387,-0.08820833050601619,-0.0691555656704282,0.0722586652356575
GDNF,,0.011418388456559672,,,,,,,,0.021002637983472447
VASP,0.057902355438758824,0.03265338670568476,-0.01150258098361189,0.012067332864773224,0.06048971149742372,0.02107063146434197,-0.03314367431042639,-0.004494723727868475,0.07860217239104357,0.032926216842208554
ADAM15,0.01715089313807752,-0.03203698040659235,0.010039423688767046,-0.027062508643468427,-0.03955973971806943,0.0786429498815684,-0.01363572317236751,-0.05106290909813575,0.1011665593234202,0.024923790231639226
WNT2,,,-0.014960884172078817,,,-0.000730903953441651,,0.07846199970591632,0.06343329103847929,
CALCB,0.027781676035861045,,-0.022489148051516365,,,,,,0.08827854410575028,
OLFM2,-0.04250217326438729,-0.007207598189169456,0.013197561009390948,0.017157337214711264,-0.07653444656149394,0.07375573479549957,-0.0009329063477500333,0.05397213324971076,0.07445723431949379,-0.009213136119709985
MFAP2,0.02020609817436843,0.056705377800228815,0.0074840830557552085,-0.027312135037283962,0.08938079572820545,-0.05434487480141958,0.002072976210943303,0.013901867078420576,0.06620159375448409,
HLA-C,-0.04926583593038743,0.014051429027718937,0.02275311478206599,0.02762843299873938,0.13246323202935167,-0.03638794755116025,0.04099767083636684,0.08089246643146263,-0.0392481913691316,0.0163457625244575
THBS1,0.0316678128684741,0.03246841546133103,-0.06441477262081183,0.002407139030700663,0.07151340885751455,-0.10010413308577132,-0.06229122304603118,-0.04505996274645125,0.09414325535365131,0.04065318406940906
HSPA4,0.045595764473752555,-0.023706598874213426,0.00283021351767654,0.033740703374517,0.0191117329044169,-0.009769909842556698,-0.042349093090226865,-0.05271745455229627,-0.03919737855977285,0.03184894873377561
LMAN1,-0.046511138847162924,0.01427822120519295,-0.0766712380232658,0.08165495619599925,0.0599693113279959,-0.04781744481878374,0.04801233478697421,0.01858551575792016,-0.00786029675942059,-0.06639909755419424
LYPD3,-0.02111900022145254,-0.017417889134499914,0.02089775404869392,-0.014560701005232891,0.0656915537141205,-0.04548898095367174,,-0.006611922877453335,0.0059986580001212715,
APOE,0.056750626377270894,-0.02839336224339688,0.014501839965373362,0.0185020867765305,-0.026033879711090637,0.009902769358282229,-0.0325034532944644,0.09180968019396234,-0.02112763342073339,0.013812934285674299
SOSTDC1,,,-0.023243750142102955,0.04043355651795339,,,,0.11509925607245657,-0.012470453746762847,0.046862999757257134
ANXA1,0.01327888322878015,-0.0030265512822595523,0.016520234189904524,0.014363205739369564,0.12084903927579813,-0.0054187450582016995,0.042488421647520834,0.05519157479271778,0.05552596636484638,0.020228128140020077
WNT2B,0.029362508783299816,-0.05135305821680134,-0.026740355920325313,-0.03716363560527527,0.003940292994188764,0.03947205605577627,-0.02076410070502895,0.021812936836090778,-0.010355920538459336,-0.049292648352486305
AMH,-0.04267068253811596,-0.0008666652132263216,-0.02311947117357952,-0.014990933993794987,,,0.010233526162743293,0.0002581433454745633,0.033565622144689625,
GDF10,-0.03575078875810249,,-0.02561979455369603,0.2024671605244902,0.09993722547746733,-0.021697699996992538,-0.022429286660135026,-0.006798578349675943,-0.03078016842316304,-0.05054072174988859
EFNB3,0.014746527765948642,0.0022248406681767098,0.050231469424987886,0.03600555310907762,0.006440403170716559,0.059444181719511144,-0.06176466669404807,0.06377187645987033,-0.08993164818094133,0.07054887416801242
LTB,-0.025288098688939654,-0.026445962235657188,0.0019078138446541864,-0.018095028042054723,0.005333386263332627,-0.01598722631807245,0.019094529331797765,0.07238887698295327,-0.025940758181600878,-0.03560998234105978
ANGPT2,-0.013195755133105013,0.007320403025100392,0.05292866449932408,-0.009552818195965306,0.0622567707489796,-0.05932747547971463,0.0631620707256044,-0.05017085581109321,0.0055103431951881695,-0.05149423004739986
NRTN,,,,,,,0.0696035380419834,,,-0.042182818451573165
ADAM17,0.005133493533267883,0.015201828674855847,0.000977219878212156,-0.017233485119043726,0.025438209860297274,-0.03801079818960578,-0.023380147543860298,0.05533169565799138,0.08124054632586215,0.05850689776630515
LRPAP1,0.03305173692363896,0.020438397724958,-0.020984298271716762,0.03753918438478451,0.030472182059506824,-0.017830128695420683,0.017000214146102952,0.0866943053635972,-0.036340841912875156,0.06151163896887826
NID1,0.035476008619447545,-0.015000028876669439,0.06509859412097303,0.01897877045965301,0.007896389774777121,-0.004183330799237758,-0.03599782149122169,-0.06071359108352708,0.03550289714255209,-0.03880665556183326
MST1,0.03161610447074048,-0.015327587018245386,0.011414997705842617,0.11365180334317196,0.03348498566574363,-0.01609341426177315,-0.0068067352335898015,0.13473711418386253,0.0500294826418652,-0.046723677666442164
IL13,,,,,,-0.015693627815907083,,,,
DCN,0.026541446743797787,-0.02153544261003628,0.011661242088457157,0.001803173758104454,-0.015541626769802324,-0.03692944356758376,0.08248088572606878,-0.05226397264348357,-0.010191146859361297,0.03147388154542274
IGFL2,,,,-0.012328564373202781,,,,0.00019049445240717166,,-0.0005595007759290027
COL7A1,-0.02623902506510176,0.016716979946204427,0.06881345769756166,0.017524535946375534,0.04495147584430802,-0.030104477362860406,0.005465794794117113,-0.0023493851077368236,0.05973213755543019,-0.05648223130311772
CALR,-0.0045459350512506965,0.007860568831348634,-0.0396811276601204,-0.006943061528892918,0.05876232012441283,-0.030190029985541673,-0.044748432799520836,-0.014982754770430796,0.14330664302836915,-0.056910552160438714
PIGA,-0.006433997314593339,0.006325489077112213,-0.012585288484902426,0.038705539254121936,0.03810199808397042,0.016485602284903037,-0.03585618422381633,0.06921416143771637,0.07682547891950495,0.03174940369062241
CD200,-0.052770492285583975,-0.021515461357240567,0.07608045040668024,0.023380737765968794,0.020042242488695995,0.029878968458152116,0.023548366228718566,0.06508051722157106,-0.004912247469133684,0.035035266927616465
GRP,-0.008379428860970766,,,0.04118009283147452,0.0460682376022266,,-0.024544938112141163,-0.0048411369205443025,-0.0018873657468944525,
CDH1,-0.020227395410401354,0.0441646400794522,,0.03915758719469488,-0.052872712644997724,-0.00610016198140624,0.030569829485471853,-0.03137112785880855,-0.04739404271506441,-0.05095177696692336
LPL,-0.0004087450112136753,0.03722520267334426,0.05284198676906558,0.0067435663748860696,0.09504431309934909,0.01384786266215922,-0.0189138445630401,-0.03474313104765952,0.14357747862362186,0.029860968700199747
SEMA5A,0.03134837938719514,-0.012257302627492046,-0.034286475011915674,-0.027574961293036278,-0.0007662474935666626,-0.0010890589566853563,-0.0012633385647313597,-0.003901991599238208,0.021627703170255412,-0.04361819991656966
SEMA7A,0.08563270656804332,0.04966009804465005,0.04812494274863502,0.008931240228745904,-0.007590491395347941,0.0366598137135526,0.037562741609458446,0.030372815322948256,-0.08620337087897086,-0.06302887024520334
SEMA4G,0.012190091809909674,0.03574853904398463,-0.042805176549654315,0.08542796553150572,0.01772757020163113,0.04360464403465909,0.000722997474261368,0.032407792033797095,0.05894915956134151,-0.0361508005652593
SEMA3B,0.05948712030230607,-0.0483636940779248,-0.02986294575528054,0.0112688605619504,-0.10941055758839022,0.08195223181736966,0.028626672232604056,0.11678303741030008,0.07270891786696275,-0.054442119848665996
RPH3A,0.02850931518968368,-0.008037761059679896,-0.03396730331865245,0.01052779982151339,0.015315995644278253,-0.04047809589075099,0.03634542664446943,-0.012001692235415497,0.0004135597196196641,0.07081867320065949
JAG2,-0.012511591534919425,0.07265684879340953,0.05835153285257274,-0.02124997539582252,0.0590309093723002,0.005639377478311226,0.029122814654175662,0.010843070513898797,0.02203019451084949,0.027689045078298176
CGN,0.05213136978926358,-0.04143857414772587,-0.04675717182500009,-0.005686523375911281,0.005065781441953453,0.031196824505487077,0.01244329140119286,0.15300946369009943,0.08325614298128955,0.041822107886414474
GDF15,-0.010854139369427833,0.04867194207185794,0.05091351614205697,-0.019892040594359076,0.15643159345488297,-0.1667646835599322,-0.03606258671094586,0.07031764618155825,0.09488432701586143,
SEMA4F,-0.012968864928705925,-0.0227440732402106,0.016022252394875702,0.011794621950664429,0.1631036585275677,-0.004541044667669215,-0.04316392172633658,0.051114143400613224,0.04871627475340965,0.09113509005104284
NXPH1,0.04493068483435847,-0.0279635511420468,-0.02781956373082584,-0.008039738190248908,0.06878117453339448,0.11630893851393326,-0.05461168301754645,0.010784971684419014,-0.028735453519132734,0.0006182217678270929
ARF1,0.04615348818779625,0.04376063916514971,-0.0001642305035963036,0.02615620595924807,-0.052354987997542575,0.00858803442162398,0.012975777277159196,-0.052722446318669895,0.04977231417530747,0.039927902350914486
DSC3,,,,,,,,-0.037009361497456955,,
EBI3,-0.009370987409388295,-0.036925987818739396,0.0326293522265335,-0.03973514595294162,0.046205519200112795,0.0040330050575136086,0.03188414703335285,0.10273090722392299,0.03999798743893573,-0.00628846893657273
TIMP1,0.011350245242864355,0.038093943287067736,-0.020463891442205676,0.033836068101381594,0.13910546679897698,0.020235125715303615,0.004366285498270505,-0.08188175511514599,0.07151392750594793,0.16042757612799782
SEMA3C,-0.00823765312592769,0.03358088963724017,0.05204705276653001,-0.03592290273509658,-0.013243947528137501,-0.01591679313199417,-0.08234424782858893,0.06744228793848447,0.04709885334747422,0.0579691302403706
GNRH2,,,,,,,,0.006731898520339417,,
GAS6,0.02659093779386831,-0.010940209053988877,-0.018918854572486023,0.015089832054926044,-0.031650762640598,0.031789336270077594,0.07718814130132885,0.008281870797992473,-0.01769693299020776,0.1378556616703926
MEPE,,0.002127918886014169,-0.03499577240635279,-0.028480934618907564,0.1408254432568951,,,0.05837378683433958,-0.0325422530894301,0.003931618977099358
SERPINE1,0.06287374126686715,0.08290732936910274,-0.08552645929074229,-0.00825520307930967,0.09656684571032054,-0.12105409856443221,-0.025819254098550834,-0.0788765926657707,0.11684221721993811,0.04222465525276844
RSPO2,0.03462241519663239,-0.01968338546259032,-0.03059076496451286,0.020142805589221685,,,-0.0053313503612740405,0.09001517255120686,0.03099344680776678,0.009499153120460707
SHBG,-0.00859256273955204,0.054276095886367164,-0.027929730312173356,0.006163177554680502,0.09621437844259557,9.473914435296308e-05,0.1268804580869901,0.04214140167575664,0.054249760210831804,
LGALS3BP,0.05875761724671094,-0.027782040228132222,0.010377121406291025,0.03729358781289458,0.0049319949450694804,-0.0942274709247477,0.004849898056879484,0.10329178580776731,0.13541926435395746,-0.06390670867513887
LAMB1,-0.006380089310367201,0.02146619324146078,-0.02346271203012856,0.008725656164374622,0.05389505854331408,-0.10000310173676387,-0.0436258871415847,-0.01115797802183549,0.031044107702810415,0.0286947603215652
SPTBN2,-0.025264788866877188,0.023651840427188178,0.003454744315181502,-0.03368955703736183,0.05962046050454905,-0.08835730980765193,-0.022589577131549726,0.049392037289931454,-0.014008078200111625,0.008197958246889145
COL1A2,0.045845694958498516,-0.03916206438728056,0.04251356582440455,-0.05015912951486056,0.06590505711223682,0.0019804306983016713,0.015596325877717903,-0.12296703661162571,0.002575700631450813,0.004694690626204533
DEFB1,0.021687703507205933,,0.008663584863734145,-0.010984024781368359,,,,0.07717898024585057,0.10571996402183474,
CEACAM16,,,,,,0.03526386713457976,,,,
SCT,,,,-0.010095672354613682,,,,,,
WNT11,,0.01866620336315839,,,,,,0.042799909343571495,0.061425337981294445,
LGALS1,0.041891899303353575,0.0469457805283156,-0.0023775094739898004,-0.07532731812125612,0.06003626315395672,0.06608900817187854,-0.04120421698270184,-0.1083761863568758,0.06770322576120338,-0.02723219115098075
BCAN,-0.07208164930408077,-0.04018362368935485,0.06389787737486008,0.017201801751407307,-0.09532834496478466,-0.04724352399555504,0.016347131196160585,0.0064468307477587045,0.020424363801337136,-0.00769944756417356
ANOS1,0.0525808389726717,-0.07956846038737285,-0.025435682544407916,0.05968434484290634,-0.010908123244557063,0.006647058647268793,0.06117787538543578,0.14036680094459789,0.030408952960979906,0.008559125260600032
EDA,0.0700055268862555,0.03001990961340721,0.02910671777971191,0.001240766886338172,-0.05287269635755661,-0.07474595479347226,-0.03262448762509055,0.024910237445340468,0.02399313367583679,0.013619744158393444
FGF22,-0.02836177254415271,,-0.021973549356741548,,,,-0.02403121598410353,-0.001644312560302194,0.03075131739734689,0.07722616557078803
SHANK1,-0.018785244549525806,-0.03207590750571067,,-0.014777267805616117,,,,-0.02589057419564929,-0.009425238743366201,
RAET1G,,,,,,,,-0.007537970885941875,0.07694865744410728,
TGFB1,0.012783600445019184,0.05834533376545431,-0.0032596572844049076,0.0003140759368217253,0.03611414639382124,-0.07207475456174389,-0.04566388588561869,-0.015065208243541444,-0.025187938561246175,0.05102792460157013
MSTN,0.004081062980068922,-0.02195649329316107,0.12051599298615823,-0.026672598996821287,0.0034712587690893045,0.013359137300730043,0.023175375897927872,0.07012319776320226,-0.04369230925110712,-0.03668465615892783
WNT4,-0.03511789205106293,,-0.00872070259481007,-0.015513195036640542,-0.012771409842219595,,-0.0173127441487007,0.001438780639981602,0.0500981719528356,0.004097550465518826
TNFSF4,-0.005245099989180696,0.07698146129920208,-0.03127643997361859,-0.02654326075228986,0.13451590596300148,0.05701988122605403,-0.026672794926003003,0.03755487627512736,0.12825004612535745,-0.03824852119954073
NTN1,-0.003048571138624893,0.01648603617266116,0.03526650433765225,0.012640612114478256,0.09317311485786295,-0.00650763914529513,0.01568663841176355,0.03666346393609698,0.1288098759805575,0.0169238668537458
CXCL12,0.006538798014059518,0.00037528268197112655,0.003056417577634624,0.028922569100935023,0.033327926839964085,-0.028712068031942702,0.004084799619198989,0.006904076740688442,-0.031907277539558,-0.0711748667243158
GNRH1,-0.013507882128195993,0.04619918244389154,-0.02771659504254983,-0.023415013679856468,0.10887506038692385,0.09974927192646045,-0.017543368545937438,0.07158315233837101,-0.010830215050130937,
RIMS1,0.034309598362224435,-0.04429437447236929,-0.03306847551319598,-0.005978156216458539,-0.05160088316427628,,-0.0509435434465378,0.04397174080519214,-0.004223189616512276,0.02972659015947175
FGF14,0.04321938348260395,0.017173292944402552,-0.016453602319051408,0.014007256487721494,0.18042109079825655,-0.08151057458232902,0.024563964338532543,0.044777887473152686,-0.02127323778458556,0.05070965757365145
IGF1,0.04339263289127205,0.04892018838613111,-0.024550315659557783,-0.004651165638991267,0.07554966921462414,-0.03163078458750289,-0.022911578215990755,0.05469457121222946,0.06754997813877246,0.0057516248470656645
TNFSF10,0.07228606841441301,-0.0028939905054991984,0.029449605909088763,0.0005557473365541787,0.03953193400021787,-0.04306578161198809,0.11491694999125138,0.10989854068879443,-0.03730565221767974,-0.07624951436193016
GDF5,,,-0.02007760355805497,,,,-0.0516470191241308,0.06771537070981758,0.07899907002571124,
CHAD,,,0.031093647284868443,,,,0.08274183246292027,,,0.04287026455025695
