,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.007802656888201858,-0.010819237468208289,0.002085810591352317,0.006508453503976805,0.08080931868737772,-0.027722585119153934,0.2950344687083708,-0.005548042535545632,0.10055308376765251,0.0291086198324288,0.0007113791478346473,-0.01580083433568642,0.03148653333201648,0.008570690104656714,0.056705873711845045,0.036872481112211204,0.030480146335678124,-0.10026543700248423,-0.08800295941767229
RARRES2,0.045681354488726345,-0.021422578277284332,0.07911147722596712,0.011873951876132228,0.02022208964649158,0.013502137123800243,0.3571664309698232,0.05068032640871966,0.0010620600444415061,-0.08808639691765544,-0.028440797500292776,0.07143698968296355,0.09221517896135413,0.054493379456568646,-0.03773329331280239,0.019686411403407662,0.010880573610569058,0.12117108985014916,0.10401544478939012
SEMA4A,0.017245112674053865,0.030615732486216768,-0.017720226900144572,-0.005669246506475685,0.04850211817026628,0.05480597549138819,-0.13860575022750246,-0.038009305130967716,0.027383815466308203,0.012344455034615813,0.07421595197246686,0.009248849676897937,0.0017015292985028683,-0.03180910742403377,0.003318942029578828,-0.004536599871133918,-0.04763908689007999,0.040952602778197456,-0.025671060668763766
GDF11,0.07162978500985902,0.08118546047997854,0.02742715485539773,0.018967897595636198,-0.014726135889393976,0.009557324761212042,0.2054882621973352,0.032828792438606785,-0.010476319767137395,-0.02417420946493626,-0.048374368594591495,-0.0069103868784924985,0.0009007314044584482,-0.006146584633345339,-0.019852158581811337,-0.03670049872934115,-0.016711594540053668,0.14191279442539004,-0.011216477243402311
GPC3,-0.05122856542226908,0.0896481901852079,-0.02047657632666964,-0.023304015961197286,0.0856057929546194,0.030624082655443644,-0.021372503503869014,-0.0234822342802176,0.03046462967393978,0.03450277195660262,,0.02465759132395482,-0.0496421981358849,0.03992985003845981,0.06200127846907889,0.02227402599360304,-0.01666313213572828,0.046949252524673336,0.08495690003432756
OSTN,,,,0.01333966921959894,0.03380219739376459,,-0.03402230510284496,0.0312943716093186,0.04672671980881713,,,,,,,0.039852851525920434,,,0.05537601467711859
GRN,0.054413887086301536,0.019328186932945367,0.002493972592620309,-0.0038139132934664676,0.048910102874735045,0.024098420037561442,0.2720456970906361,0.04012312317559366,0.022167375749205822,-0.03559813778627558,0.00047055878221287053,-0.07688958485684605,-0.02371201023963012,-0.01736344401217457,-0.02054677438454511,0.027917701895346942,-0.037322808790523194,-0.20414985555174064,-0.07293247899982928
CALM1,0.1329587321233204,0.08097966655512975,0.00867595563014704,0.09026711687169973,0.05806640955510605,-0.02068434681986673,-0.3726480161473236,-0.044650772451666064,-0.04914737727525442,0.1218871290356648,0.08158049713771172,0.08474975823606191,-0.004990332685159264,0.035379370612217236,0.013209946713429111,0.03726170249560066,-0.0121627362609033,0.26551561341395574,-0.027863704032614737
ANGPTL4,-0.0946468709299546,-0.0446104873235222,-0.0050699309742767125,-0.10406119564218827,-0.017043994276658953,0.027343253961466557,0.02904391167867475,-0.12887498708701706,0.028275718605314595,0.06336179523041946,-0.02427375020455976,0.1933364205425058,0.15355005267078073,0.02249176602726147,-0.10630313830198189,0.028229047775817705,0.03234526402045981,-0.3360160599545936,-0.01742219681449463
BMP8B,0.06612680498889924,0.01741515246119235,0.0015189069567031008,-0.06608058403384778,0.012187044740527293,0.018419238125654668,0.06218255119698884,0.022801901858897914,0.06108416357148484,-0.015501330741124825,-0.013431110123631252,0.024373217832654333,0.04172462330454316,-0.005236751316515707,0.0008604391477851529,-0.00930079273181458,0.014473732202442798,-0.11134258943709564,-0.00908786206168136
