,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF13,,,0.023754379456210478,,0.0748400472760454,,-0.016850745249329648,,,,,,,,,0.08609203900924048,0.021393162026010878,0.025746219483992156,0.03776963193207791,-0.03161210873421413,-0.026366031513541846,
WNT5A,0.006722977843400817,0.11059918952418663,0.014475934617722943,-0.05348292490302813,-0.01640703158939103,-0.009238102062781925,-0.018343023202060358,0.05209399030247244,-0.03889644042821515,-0.02588389009439607,0.008322338009531678,0.10247711396237992,0.10674963057010932,0.05757107381460801,-0.06445291303542695,-0.018518358700813125,-0.010045223966543483,0.03667858559837312,0.010768485676423313,-0.027985377343970302,0.08379687984516525,0.12664189580107463
CXCL8,,0.025938345567144763,0.059545344094887084,-0.004493036773625849,0.01409533387614625,-0.023571544585450816,-0.023969092192063425,0.00716752798599547,-0.030379550221155332,0.005034868127314933,0.008947161806225616,0.06527074038260108,,0.06367539737286627,0.06912638150127935,-0.05212272515203029,-0.13307014131982353,0.012799593619042478,0.0936033019453157,0.04735516488719266,0.10497103470666846,-0.003162627662291637
GRN,-0.1093678150205467,0.03808822975047673,0.04965977105074906,0.0017626562121285099,-0.01382745553097993,-0.010062639280343264,0.027864848500127787,0.06885514146037128,-0.027741550750155504,-0.035629826602358444,-0.02693627729890116,-0.001839653505531824,0.041486681383343375,-0.005991507840282808,-0.00538420650483749,0.0405170897546838,0.0471526177453175,-0.023786556279592305,0.02811961584621651,-0.07100442188036864,0.0198367326975668,0.09250452114398944
MIA,-0.017428329807169445,-0.06451243251860064,-0.015373432910655767,-0.02272057104777768,-0.02322313971344393,0.03685902627297528,-0.0048377927668855035,-0.02304340663249644,0.0022712323313959283,,0.010403857147936313,0.10216068605506745,0.034834402317057145,0.043225628241078874,-0.03993885554487089,0.13085156204796333,0.0924850779840813,0.049898992223822304,-0.0203269242051083,-0.006595797627131077,0.01456308881191205,
COL4A4,0.08584296653718364,-0.03437164015260172,0.007695540182962857,0.079072499187648,0.11772773310298641,0.07600677945841378,-0.016032739631804557,0.04272832543973758,0.031114097303673996,,,-0.02391441359166244,,,-0.05161684681965548,0.008543596389392354,-0.0098890318566057,-0.048806270118240375,-0.0021665893183455843,-0.06286095869569008,0.03147049325416317,
TAC1,0.08856052162614199,0.07050323498640022,0.004822199989940125,-0.004512307262954319,0.013731837456064105,-0.007014496876583316,0.05395877202850375,-0.02799210360051046,0.006255447644048206,0.04993398774007653,,-0.04238134574681781,,,,,,,-0.0059456773130966666,0.005681083368133759,0.0197715476527618,0.022329316699587612
RARRES2,0.164867544063339,0.054649637293669194,-0.041291074932007586,0.08382642031632641,-0.011387607295124915,-0.02774209696760079,-0.006058821030657416,0.0835847287331119,-0.025548853462635402,0.03475435180661708,-0.05026577308350411,0.0865933589321358,-0.10218767348102613,0.12560403467327927,0.032173513890101424,-0.007379876093165057,-0.05894440897826788,0.009227713135362275,-0.015933177205903645,0.13694126831636155,0.027777589847465492,0.07009599835994519
FGF7,0.011600580870148968,-0.04239659595105824,,0.030049926150963937,0.00214830245904612,0.04637879690621687,-0.017774896939364553,0.039011983068069654,0.04745864665398164,-0.02714945590753976,0.039403742001323794,0.022003520375798166,-0.008026061646506497,-0.04556943865608941,-0.020260673761839532,0.08246871397291489,0.005388379951549654,-0.02443801891741295,0.03210472123127296,0.08861313832781008,0.05787399406329254,-0.02253022139747399
EFNA2,,,,,,,,,,,,,,,,,-0.02440399117866578,,,,,
HBEGF,-0.059158788277644654,0.020774662387278268,0.033051069818579866,0.052652995111168964,-0.041156034691483816,-0.01791530414978831,-0.02812032602280488,0.01960052308147091,0.016038397845622346,-0.022915452470294403,0.046819839600927046,0.004342564857011599,0.029490625589719266,0.010742203462543906,-0.012659593868005031,-0.005501852583927171,0.0559932238754779,-0.08864680090120967,-0.06633492173912327,7.280956968208567e-05,0.09476825025202326,-0.008791307508720654
CSF3,,-0.03437161294047153,,0.02795045756338498,-0.027617804968208294,-0.057604665931126064,,-0.024920749647901624,,,0.035033619235983346,,,,,-0.020199298088933962,-0.09249374221753666,,0.004866279700898588,-0.026751862241440407,0.03988349624051742,
PI3,,-0.04071830105670853,-0.03776935019566894,0.005100739620671303,0.057307086393698824,-0.028481536799902212,,-0.028061093021830272,,,,,,-0.014919894421029393,,-0.04907664369374674,-0.10587481511877926,-0.026920521070616554,0.03970618675016548,-0.004881373585036094,0.09730630114981612,
PCSK1N,0.05700444745459295,0.05360152855037491,0.010475815467746157,0.028525167446871714,-0.038169465049645294,0.03799743712578646,0.01773744642932925,-0.026523476931036124,0.01610533562571795,0.0931693285438665,0.04249972257462678,-0.019511952693337574,-0.023930355201611155,-0.0017451742732769852,-0.04088031222301617,-0.003429824976177088,0.03223309013484713,0.09208904747166854,0.01187923717581614,0.08645331601661228,-0.06421903134401595,-0.002832666429668275
NTS,,,,,,0.011323397421925594,-0.019572332320877142,-0.030630599068257977,-0.015776711198118337,-0.024442777002906934,,,,,,-0.054047952869344044,-0.02973163226628313,,-0.008705700775374374,0.1664455243038713,,
SFRP1,0.07082105543543644,0.044327744791131836,0.008265102767497668,,-0.020217588250849607,-0.023780067159591026,-0.031826208090416176,0.04853674315342262,-0.004809620038189939,-0.020464124334947046,0.08974260459670765,-0.04070079026911002,-0.012681279639379614,-0.07521991450539774,-0.06309639379935801,0.007711363907420907,0.026017487248517088,0.06768498821401664,0.0066633126319727,0.00379846345976241,-0.014961500994610386,0.006891256544368482
CXCL13,,,,-0.02852755350471389,,0.023314074882975214,,,,,0.10962622440754335,,,,,-0.027376425710189597,0.02186895612444394,,-0.02541355128657154,,0.06796349213437929,
MICA,0.022777583360945715,0.03146261103636541,0.008110098109554943,0.10156039406110966,-0.013857901806953041,-0.00378063398970076,0.015140975377947013,0.08317991070149892,-0.003863420894782142,-0.04404638015814997,0.0057639270745464925,0.015122686699819988,0.012197520852813214,-0.041186013311860156,-0.06294662812575476,-0.01823792104461846,0.051841306118760984,0.02025252332874952,0.06824283649355437,0.06530894421332518,-0.004141044332308605,-0.01861985262883005
TG,-0.028857785975259606,0.05803511067276129,0.02986307533894675,,0.03398673956621985,0.004047607122936581,-0.006035170781867613,-0.002656023214596862,-0.007504158650353571,,0.01927047398451832,0.11078848590540037,-0.03767235061716602,-0.031803767489179305,0.10517192485910819,-0.030784149641053506,0.029459150254415895,,-0.002940299964986101,0.007838559929986905,0.08408387795804213,
ADA,-0.04185396693176647,-0.040519623371757185,-0.051956275098993435,0.07656940330451115,0.05752465581115659,0.07509763077817451,0.041556155894905335,0.01909710500308488,0.004470506330369094,-0.026178759395063412,0.05795557896964041,-0.030863199391759917,0.034970587368236154,0.06147463340442695,-0.05977303896863293,0.025611474774763318,0.05786753868810507,0.020004442831947186,-0.02865772799264263,-0.01849232096303572,0.031440674456682825,0.09514460389571779
LAMC3,0.015545215390682815,0.05102938772758111,0.012806037910766156,0.011586644977234929,0.011005382734505291,-0.0015585527830433098,-0.012938536179521207,0.09683273779694956,-0.003687652692419305,-0.04102468947096768,0.04354724531770924,-0.005121650440398448,0.050560186244803414,-0.09489183185038799,-0.06613425705357932,0.042456195044821336,0.09209946544410048,0.007553393113890599,0.005553046020710537,-0.044466187179838114,-0.052943830012667045,-0.0538004649727253
CCL7,,,-0.022836059492791504,,0.07440123413322193,-0.03124462943181236,,,,,,,,,,-0.034723119506185,,,,0.02981150741520649,0.08235267604894861,
NGF,,-0.019802463279608357,-0.02197321748199511,,-0.0036658479869899944,-0.03335038993597979,-0.003665908322033045,,,-0.02444279309685384,0.08779030771451438,,,,-0.019351971164027763,0.08033867783437101,-0.024075960480304047,,0.005076020890723431,-0.02871245018742139,0.039221222242787346,
TNFSF15,,0.022965487123088185,,,0.11572542233628295,-0.02313341760508256,-0.02617671553626259,,,,0.03147797689599408,,-0.011988048375946346,,0.010818292381730403,-0.03385114244849364,,,0.011551511406589228,0.06898206047534072,0.10178190204401798,
HMGB1,-0.009139447935449723,-0.0001471192455515094,-0.06202720260774655,0.013207026479264182,0.005754554534801481,0.025151013135658023,0.035319131559124715,0.09844193853077969,0.031193165286452374,-0.09450913223304543,0.09970245488615766,-0.004036383788676678,-0.03108572006062194,-0.04099914868164719,-0.058094637792482945,-0.019061583080215515,-0.011848734668747248,0.004277179105713554,-0.04653944108748016,-0.01363305838330945,-0.03844338254535953,-0.01939822739770258
ITGB3BP,0.027084808024346846,-0.0199925618997897,0.023698401747863584,0.0701420489355062,-0.010017406967843001,-0.016349021081225414,-0.01573609651384501,0.11002496528119661,0.02985616666530571,-0.04858705867364456,0.06695384639085859,0.06276215807959584,0.047897574580173845,0.05477353716991979,0.02130951125053147,-0.0073685656069473904,-0.022951359529221893,0.026290582423179994,-0.04741722152757965,0.04438356337941931,0.07005037511197998,0.03467479443026614
AANAT,,-0.03549278427042901,0.009632896092505712,,-0.01598283505659641,-0.02084459277369462,,-0.022479190585754656,0.10097902779811484,-0.02297982021965631,,-0.022530392133144398,,-0.047142691668832955,,0.16156565367557396,0.016325019176415694,-0.03919179383275983,,0.08134095164306505,-0.003413379563927161,
RELN,0.03616789640258919,0.016393356620943617,-0.01164983237767333,0.05242223843755538,0.07711786782450702,0.00846890871453636,0.019218506236141353,0.018014502189228888,0.04112682625808131,-0.02495487769027399,,0.01581313675857564,,,0.02163871494922282,,,-0.028368044965030443,-0.027097016060586815,,-0.008254703042111556,0.06319685103747176
IL15,0.058252965137608366,-0.018065836991303992,0.018069326726648512,,0.004705589023314746,-0.03556106138892777,-0.0186262892918076,0.049971574047504914,-0.0074937150606636405,0.024639101378803076,0.013167474934847481,0.04395551301196913,-0.005159405627228858,0.013143706022549528,0.1975357347510801,0.015131708856027565,0.05097470389430563,0.11270015353575887,0.00889151837737973,-0.0009348225870688052,-0.02556961164263667,
UTS2,,,,,,,,-0.0034373912514889613,,,,,0.052020664750106006,0.006902687218072827,,-0.008345015429555224,,,,,,
BSG,0.10935626533975872,-0.0011629030057539876,0.03834342872504813,-0.057804222516537745,-0.0100678845897317,0.003619279506213086,-0.0363971726557258,0.022842123775352753,0.06350174201598897,0.05166308506523677,-0.003872550147512216,0.0002837777230584522,-0.05943862321158293,0.0809215970159636,-0.07625203054150385,0.11500349740091712,0.011799076222626775,0.10064952434219508,0.028647239419743297,0.06432482716404431,0.02856531457895814,-0.04156306818499967
ADAMTS3,0.02328462116432122,-0.03438860231452973,0.012648927376752377,,-0.01663799132974553,0.010144069709697705,-0.030001563698142754,0.08818377676115487,-0.014927791359901646,0.0232351533870778,0.018175856254672152,0.016017068792830273,0.08099317000530956,0.027651989767375144,,-0.0310479672129402,0.08478745954253356,0.07567293568958788,0.017479705192004247,0.06446445509156683,-0.030274834478210385,
CD34,0.08839156525443234,-0.0013374188978855887,0.04396004051526263,0.05371118335643018,-0.019902656653117076,0.060763184011574205,-0.03266310542431584,0.0004442630715418038,-0.007023882168316834,-0.023197437526966284,0.03214385766200901,-0.015322867855573996,0.04800693505689091,-0.07922913307494739,-0.0020364648461275985,0.01619556159812583,0.06988326647334482,-0.005823901195541792,0.04130590591598831,-0.0026371817210952353,0.009271164139569315,0.028547482732163294
CCL23,,,,,,,,0.049259413200028725,,,,,-0.03276624663682871,,,,,,,,,
PLAT,0.09257619022400201,0.06912672777598236,0.007975902582179277,0.013296222312157555,0.07172316648576471,-0.03685366846708734,0.05261668165963598,0.09422153681883323,0.013781731797307968,-0.043200355660964064,0.03014850600372298,0.03143488689407184,0.018579232592026998,0.010466031907622212,-0.08371839414272714,0.05630186653922857,0.11933343311061657,0.055569610502493816,-0.030999298266671905,-0.0424202884062713,0.020562038947396707,0.1374100064263838
NTF3,,,,,,,,,,,-0.03420821904415039,,,,,-0.005491981667182335,0.13311224212639336,,0.0764061776559736,,,
LTA,,,,,-0.020217587305039048,,,,0.034154096529121485,,,-0.020895899945105916,,,,,,,,-0.02944804005933949,,
CKLF,-0.06176366858307659,0.03170043888790046,0.024921720830295695,0.03485732034072568,0.004430463385878456,-0.03587330946574819,0.03236961986105068,0.0705494659000529,-0.008989367482125862,-0.01237882804505431,0.028903199768625338,0.09565585242269628,0.040740139401042395,0.022868938784807107,0.0876554598951354,0.0814689605511848,0.07367745048027104,0.029241576956486943,-0.015546021532591034,0.04388039981942801,-0.02092923163864463,0.035931511080436275
APELA,,,,,,,,,,,-0.029605287594599006,,,,,,,,,,,
CD24,-0.058763912434015235,-0.057741756461447205,0.02623163893238089,0.08515972142898978,0.011150908895750529,0.06165176040272904,-0.035114927619548215,0.05791550448291304,-0.038058880421030186,0.00789777779731693,0.05960382282338663,0.11068091665770728,0.1368384974147517,-0.04265981597757997,-0.07281609513468777,-0.015311078110182074,0.005591244815827803,0.0674317355188132,-0.016902360989533825,0.049070706412460564,0.05689781715630557,-0.05593438607919649
HSP90AA1,-0.02739434590550419,0.018465212400966248,-0.03499276509200276,-0.08075753567605289,-0.026302560121808673,-0.012648237326262201,-0.030287463058194023,-0.07237762906384772,-0.025567098145853943,0.10605623759159546,-6.873294856450002e-05,0.017371197548531298,0.0039528410783586255,-0.07215443351177067,-0.06973531143963389,-0.11673877103630803,-0.137736838866792,0.06782640561968042,0.03198690641148517,-0.09357660596316196,-0.043095037305337404,-0.008115670960477491
BMP4,-0.029698851208737324,-0.015489867005923587,-0.041665977541983,0.01884692436765151,-0.04059194691528797,-0.040452299480423025,-0.043114251638346354,-0.0005338131337076765,0.004241188646624032,0.041443661656308126,0.02900662241496763,0.05728309923016462,0.030442706476859524,-0.035629503716189594,0.06250369272216494,0.052877833187679746,-0.03812899035142488,0.05001180692265801,-0.0020098743374507245,-0.01639445377379688,0.020301894370390233,
SCGB3A1,,,-0.022836057209216064,-0.014765840226432639,,-0.024823336736781023,-0.023776787711386048,,,-0.02721066007790391,-0.03362243393447669,-0.01458088264497528,-0.02046565878605851,-0.038999133982549575,0.04588639324455469,0.00697870561615902,0.045786557879836924,,0.02727241911781997,-0.02899270289767478,0.017155015225452055,
IGFBP4,-0.011701120414460349,0.04986532496342188,0.03335360312208306,0.02855593550381362,-0.013862790273466322,0.07164313845377572,0.03782516638884729,0.03199675433198683,-0.0018223595066727096,-0.017571648946149352,0.06387017117705263,0.05968494194619627,0.11355565863337522,-0.08307398203419686,0.07283879917120072,0.02491525767468055,0.014630948209444168,0.10116477021151184,-0.025240314223695957,-0.03322801475704956,-0.011159349900288058,-0.060841224813351635
RSPO4,,-0.02419073911933116,,,-0.030946559499790142,0.05074255353771313,,,0.05324355287836293,,,-0.02898590290360911,,,0.04087632813244342,,,,0.08734859628022247,0.06104553092056051,0.051779861175573205,
LEFTY2,-0.028572461012521227,0.03322052301115886,0.016347530945532644,0.1214121768010572,-0.008804018665366705,-0.04446948600161861,0.025960713783724727,0.06181862965414755,-0.007543573699298574,-0.02444279309685384,-0.018158595983852673,-0.025795755124463526,-0.046147745066070237,-0.051312177387650565,,0.0013399787438377899,-0.028060205259809904,0.021027364175778232,0.028172071868969608,0.028200996302093214,-0.02700523681035712,
PF4,,,0.09321700405092982,,-0.01376282296617644,,,,,,,,,,,,-0.022367947482265775,,,0.05193277026489619,-0.033534777057288995,
ANGPTL2,0.00623455487220434,0.025332987553118923,0.04531060589767401,0.022285988644608234,0.016217835284549842,-0.0283474912440329,0.020010584355944168,0.04809597210757711,0.0065800510909977536,-0.07106433141172945,-0.028309549141267144,0.052241758611556506,0.027478335148583007,-0.08308024340917769,0.13774952564133042,0.10164142306795344,0.1323445614799233,-0.014124037706158889,0.0018562597736501668,0.006198395467150736,0.05465698487568663,-0.09435671317942104
LRIG2,0.004672174470556566,-0.03370683443346618,-0.04004225639413197,0.011400600216130216,-0.005061036634708258,0.06729673466592032,0.006530273385393427,0.028015180115538045,0.012762142603904809,-0.019974808590655185,-0.006147208175656326,0.06935126642987721,0.0761342304461981,0.003552234748244163,-0.08665215214079469,0.09130578020590654,0.07571707190878899,0.020664150840821488,0.013408812668216506,0.055480307843408516,-0.026686231406030398,0.1253182581910431
ICOSLG,-0.010695079514005572,0.11540776816216132,-0.0062036670033836575,0.057610826761943054,0.020469395462624766,0.05567294976489464,0.018037251063716737,0.006554991401553884,-0.004201885671112096,-0.053901148392852316,0.04269429823540495,-0.04315582752032911,0.06822050246613989,0.05124281667466173,-0.032034394894736695,0.04841969644208473,0.06352807141847852,0.04075002344164977,0.039168663618819134,0.05181863303951606,0.05491060177411309,-0.008387969709845212
WIF1,,0.03377783427525977,-0.042624049165903836,0.10368060895972511,,-0.04275448738877064,-0.024847468666219723,-0.03587572091234283,-0.021330904860973512,0.06039752134480127,,0.029981634940180968,,,,,,,-0.002489553250971722,,0.16431580163174805,-0.07033256955986827
NPPC,0.005706236778866338,-0.03593821810842935,0.04086333381858722,-0.05268584885539555,0.006118499870367101,0.027209147041279292,-0.017605883222808198,-0.005179058917928369,-0.007020406675368679,0.002229961051133188,,0.04637499001046776,-0.02895010345834596,-0.04872088266442453,-0.011580583782977523,-0.03484266135382516,0.015672432388718925,-0.009033841545277277,-0.04497454212202346,,0.031044384787614086,0.029051087868305746
LYZ,-0.06467729628328947,0.05296036200940268,-0.000984389754303899,0.044625995441451224,0.07594689528032526,-0.03647722638534905,0.026972248143464765,0.031001664426867512,0.018109459442526437,-0.07053012605098448,0.02832217334456592,-0.015476023013397636,0.06725910812400374,0.012522712011830297,-0.0073664702990873555,0.0851554236623299,-0.0037517073343027512,-0.008182027864237695,0.13058538313059345,-0.027468954240620565,0.075551382669686,0.10238116420254002
EREG,,,,0.01957815587740071,,-0.02262787590719382,,,,-0.02514449097482957,0.07236913664956285,,,,,0.03979824870708982,-0.06523663086629367,,0.049269412946171556,0.007429816622762498,-0.010555512501987269,
SPTAN1,0.08688759598035375,0.030261978487425793,0.019336016060233503,-0.010255536477952945,0.0029406610726029074,0.04699644086819196,-0.05147294469306376,-0.031410937342790504,-0.01996755876561051,0.13069590553080168,0.02150948778047813,-0.022180136774830838,-0.0221350901122369,0.017057130222212957,-0.030718872998574554,0.030633813160918438,0.02441033377889897,0.032614348831332074,0.039182533093237305,0.007674959571258141,-0.050798530868391666,0.030717398896060046
PTH2,,,,,,,,,,,,,,,,,,,-0.04989560306876561,,,
LIPC,-0.03694660459835747,-0.03868282474142831,0.043973695149441806,,-0.013285292796134064,-0.027738075999121394,-0.028884598661834647,0.046033412968937724,-0.023914905715313996,-0.045033325048299606,0.04653923211048652,-0.032825504741440324,0.01628870407911491,-0.03512602798052891,0.06040373946527848,,,-0.034653322701736315,,-0.016455793963218307,-0.013206570339963421,
COL8A1,-0.04922778521608729,-0.018664539764974012,-0.015620125628382747,-0.02774976157397725,0.002673390629814406,0.03544369185087585,-0.05078993525643597,0.06911517395176704,-0.024575308604652155,-0.035284530665318496,-0.0593067602932768,-0.025380801044657737,0.018124839617561322,-0.09000394399529998,-0.0041307832599845485,0.08840526060815398,-0.007225846633145147,-0.00868758204875328,0.03265524386350729,-0.034481834495037986,0.02651770720682417,
GSTM2,0.13917627986787995,0.06993810599981017,0.016366790020075083,-0.023398345832954134,0.02815399596831461,-0.008902122843843592,-0.01575103567471552,0.05767772989276472,0.002715030586052207,-0.03999262267779126,-0.03892567840569164,0.04486891944783563,0.09508642581679513,0.02293393443085948,0.0026215463020476345,0.03754663456010279,0.012806918920437076,-0.0010609334962171288,-0.04225621589086077,0.11141866352433005,0.0712840920209329,
IL4,,,,,,,,,,,,,,-0.03357713038789048,,,,,,,,
SPX,0.04496979859322419,-0.00143884498579811,0.05444647935725135,,0.0028661788641502284,0.0041926960278006326,0.014429900214908462,0.0558411852703184,0.0015174670050997266,-0.01325564424988469,,-0.04979008831804217,-0.018153781672143772,,,0.0024060460909157123,-0.02777266583867626,0.010225464863558355,0.014901806918571408,0.10856398316465266,-0.06100025517632067,-0.01955012589298833
MFGE8,0.03332447828334688,-0.006094878941064281,0.01982809295396238,0.026371899619292063,-0.003409647119431603,0.055867775949137756,0.02189093641538617,0.043160900461723044,0.012387442687645515,0.016780864680207536,0.000783446306473478,-0.028504304232894875,0.07296767641810586,0.0563626723456809,0.03875561827941772,0.03742415743104407,0.07815993119398562,-0.019653023321244717,-0.005575470818162947,0.04159428609698735,-0.029859211818247144,0.02252756943446002
TGFA,-0.04517498101452054,-0.056151945643019334,0.0010520280618511607,0.05738063698292454,-0.0003719786143090778,-0.01690831619520194,0.013517696787200576,0.001644854826436285,0.020575797288441038,-0.013934562212883436,0.05660276513981132,0.05680899595292521,-0.035855378126507166,-0.016962284914048848,-0.02738453327136453,0.09272964730968856,0.059842591482846125,-0.024158234410512333,0.011603851933143878,0.13813452462318213,0.04602793290548998,-0.024774428867086674
SLIT2,-0.02969884645647576,0.05136939627562672,-0.016609188201852434,-0.014453208526163287,0.017440630100930086,-0.008932623425125895,0.03735140338509481,0.020147306101834052,-0.000898083597325797,0.046554497088282895,-0.035168488844617714,-0.010560528072006246,-0.00696505274754422,-0.03630677839676559,-0.05385692488332081,0.17760397551002582,0.0825438275311508,-0.014230183805627104,0.0023469147521077128,0.03797246420581868,0.09004612757861134,0.23187139575080168
PLTP,0.03603978576561433,0.02431840498409082,0.020706645620677144,0.01496265085452431,0.0029479373849096865,0.0609776129586958,0.03263394856514493,0.009075652357379728,0.01481096347714722,-0.07702801450864998,-0.00940432247823033,-0.024481839036136592,-0.024940079070475876,0.05952138925339621,-0.07443005340401986,0.05146886825451172,0.03407450781509291,0.04420274470194259,-0.018965831626612414,-0.01310593321500964,-0.025444905852255974,0.008672081705574637
APOD,-0.06815013629944795,0.11863567208872366,-0.02840330611001629,-0.024187283451909156,-0.031293291303758144,0.05613769683190402,0.001734245429458129,0.004077224859418552,-0.021121488250937185,-0.05544140015036494,0.0698229586479626,-0.009253101292535463,-0.04576721396254779,-0.04244518082713723,-0.006973752085602264,0.10919536942558095,0.13163032974317038,-0.04379961247846328,-0.04403990438076249,-0.09345309970155848,-0.09829507591069599,-0.04508646200628683
