,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275
EREG,,,,-0.026133688274106046,,
SPTAN1,0.0519380059492118,-0.010710387111197655,-0.0049800884302958134,0.026528158683274603,0.008676237440664385,0.048099114542046906
LIPC,-0.00567023226430794,-0.017880854014407994,-0.01782453437070605,-0.017979705453263023,0.049002661902430515,-0.027293054578918723
COL8A1,0.007032746596812255,0.010167743595367597,0.05624825342984868,0.0014660675887715122,0.08047438498036838,-0.009598902568770806
GSTM2,-0.05775381856809915,0.0007954812118522812,-0.015585720529442596,-0.0244940955060522,0.018160927677719735,0.03482203014578094
SPX,0.021710369976251833,-0.025218100906596326,0.011837911830615461,-0.03605999276683238,-0.02357337118026916,0.034768534819845265
MFGE8,0.04475075539149936,0.01611601278571399,0.0015002811304381074,-0.03570819776081215,-0.015426814038405609,0.03511547967475115
TGFA,0.10796793272571283,-0.03049476368665902,-0.014442415731926178,0.04572417618325745,0.06577309519758959,-0.042974821505597345
SLIT2,-0.036144453972390196,0.034181389210100645,0.04777041232959865,-0.006438991395573658,-0.04308859682067318,0.0023825108071801253
PLTP,0.001828462308515775,0.047160492692556,-0.008911453142719914,-0.0039156527510633725,0.11740175773190363,0.035245529290203116
APOD,-0.009161022435238482,-0.0113353443281746,0.00034359607042882455,0.07776796680803974,0.029520142201497637,0.05853960354749648
B2M,-0.08856874995011406,0.0510093530207149,0.07778259905212799,-0.04427528219089944,0.0954035189430886,0.07609139991218422
OMG,0.034125272966894875,0.055999631672158524,-0.014008097635614565,0.04283152162858723,-0.06482191610051972,0.027843851572082218
CXCL3,-0.022024819688622577,-0.02442526828349162,-0.012378714139187438,-0.02630472390003473,0.018431504863280646,0.0027311934485823846
CXCL10,-0.0664015793774797,-0.0011382407781470986,0.04876321503290049,-0.0023632399135043117,0.053093241521983615,0.0760865545615836
RSPO3,,,-0.011518565051428682,-0.01797969436789262,-0.024984990963002978,0.004297633188998515
CORT,-0.0271221044414767,0.03934399331029664,-0.02583126658244159,-0.0044253719703034305,-0.04324212460188358,0.014929938402870683
NCAN,-0.0026244844470908785,0.021490108482929027,-0.05675244596353877,0.045709031208524764,0.0649509982510209,-0.02469961035981268
PRG4,0.026544590881971183,,-0.011368326967902674,-0.01287339661699277,-0.02164379026825875,0.08497154637185732
ZG16B,,-0.014296304050346124,0.030491131762101817,,0.10750704053838024,-0.009973419583716316
TGM2,-0.04483475050407358,-0.014438933927637922,-0.01739437854378869,0.042791653343138315,0.016195488725866743,0.035162432596288484
VEGFC,-0.026559220055384674,-0.00033089212433163635,-0.006178425267607616,-0.019816423224836132,0.02599582682384062,0.05119189766208774
WNT6,0.10982497492346839,-0.013221175104426771,-0.015723860014949916,-0.01773830115778614,0.05343542436454249,0.002506631365199194
NRG4,-0.02510263587552637,,-0.013835773973980484,-0.018336469994170754,0.029272742041947332,-0.019160553860733325
PMCH,,,-0.004150864647500005,,,-0.014598323937939153
COL9A1,0.08794112208663375,-0.032838147414285514,-0.014450456101806718,-0.044893571128296235,0.007537588627517462,-0.006215913964505794
GDF11,0.021858906267530974,-0.008520074940111049,0.009723665095133524,0.030676553462828233,0.10747548546202562,0.07808180316390415
SORBS1,0.023347863318305864,-0.03424089292778413,0.0026387662000559972,-0.06525000918635751,0.0011271814868469797,-0.042322122436237015
DLL1,-0.024089050173338854,-0.03157675561395187,0.01013971150683837,0.013862783752277638,0.04106415352078722,0.02621579491789862
TLN1,0.07636515705616016,-0.010763013844161248,-0.07605961148002748,-0.016826971148526406,0.1008595024027211,0.019086979553361926
COL2A1,-0.025694200873475855,,,0.05175913610089256,-0.01997749735481077,
SHH,,,-0.011813558240532105,-0.02914794452998185,0.008703453379189135,-0.011571249428387045
PON2,0.0014215245512212364,-0.013106947094983083,-0.01118460787728313,-0.02696220012081995,0.07972798248355342,-0.052557014754924775
ICAM5,-0.004542627496931712,0.020863653966522636,-0.01841226899910364,-0.018106151333887186,-0.03903798208971939,0.006563490657390104
HPX,-0.02645753847004354,,-0.02874399434534422,0.050312687337184615,0.03598248391608147,-0.019572217801738515
SFRP2,-0.03345236279680176,,-0.013454362602309774,,-0.015943899857300155,-0.016312163657146623
CFC1,,,,,,-0.012551643508263988
CD70,,,-0.02286858828214457,,,-0.023413209877970978
HP,-0.060840414055432585,,-0.03474216424560853,-0.036612883050809085,-0.032097882910372626,0.05724658029373845
CXCL2,-0.02423308318779632,0.07404559577004222,-0.016132166800258155,-0.06332152866279152,-0.048195088336998974,0.08812462970928643
NPPB,,,-0.042082650635452364,,,-0.01099072951470891
CCK,-0.005420563906038025,-0.03247719236811285,0.040487279066360474,0.006399157741884044,-0.13285953828863034,-0.07647916858177162
SEMA6A,0.061451468674227,-0.01813727563592778,-0.012786737798115726,0.01858156815804968,0.058974102552671236,0.004265998090949951
IRAK4,-0.05188835296524588,-0.0522476781808183,-0.004003438817239002,-0.00843231258048122,0.0930068634596535,0.02568050548489159
GSTP1,-0.01947705510045941,-0.016569045769022652,-0.01405143507663923,-0.004600393968034781,0.07198895913636534,0.06184563515251955
VCAM1,0.03742853580030544,0.0035876831132215627,-0.00045138518629020646,-0.02478660231363966,0.07856757285925606,0.06148730766674698
NXPH3,0.1121045309049594,0.01830570314158324,-0.03351455570315271,0.05381824890598298,0.029208703867372468,0.028390227941638643
MTMR4,0.023631976634427718,-0.05378354842173994,0.057630383664949235,-0.032407412473903455,0.060357189772405936,0.05051186260985808
LAMC2,-0.022923644950685454,,-0.015368564381564797,,,0.005850271905375984
IL10,0.1413561948298207,-0.018936975830532304,-0.01911611385656369,-0.014456982029607213,0.0039203227726629505,0.114176086119512
SEMA4D,-0.02758711478575414,0.009641331036137752,-0.02532211974296048,0.046518792821739256,-0.0256837379649069,0.014823472008080128
TRH,-0.04473463752068038,,-0.0074595228365455105,-0.011314801488162177,0.1153464871006548,0.08991340545894566
SEMA6D,0.06740540050817909,-0.01621344338638856,0.013011768852075318,0.018204438592387254,0.062113754474550295,-0.04456431987446318
CEL,,,,0.11327789257443388,,
PDCD1LG2,-0.005418255745916795,-0.03413165081316868,-0.024535820491110617,0.052208216135120424,0.08756997174121997,-0.04293715786589932
SPINT1,0.028513059020209005,0.04431061373704025,0.014549843295382614,0.023272031475455715,0.020823231328898528,-0.012704286937109392
CTHRC1,-0.02589013428883276,-0.003406788160034584,0.0218077258601731,-0.022108468653381678,0.03222187977162299,-0.015717072277236666
PODXL,0.043668509095083165,-0.007096497598501467,0.01201497168793599,-0.023888362652058393,0.1280395984908398,0.03140883800402151
JAM3,0.09987486101135198,0.03921738171516293,0.0036080756669050265,0.009463924817092273,0.07900522382428944,-0.03331759010678843
TGFB2,0.01613136130283361,-0.0001829726324208013,0.04537019282800306,-0.01696359856282037,0.1214172581043487,0.03582286118149705
COL18A1,-0.0105006100901273,-0.04382925578149665,-0.0062051198273917665,0.0095346497773257,0.06743391951384163,-0.018752637985562905
NODAL,,-0.012734208292448809,0.026437838947125876,-0.027251640868935206,-0.003912132220497771,
INHBB,0.014154726880693573,-0.0396912530808105,0.008463745133588602,-0.03468499982280685,0.08011983287403163,0.007632172199786861
LCN1,,,,,-0.017531412725691402,
ARF4,0.0022159971806000405,-0.020985970477747945,0.06230338955409433,-0.00017131927233891633,0.06892212185999938,-0.0009360379243321198
CXCL14,-0.005730835917234889,-0.0009321673464622019,0.043248950025035184,-0.015037946158963797,-0.03747766171376662,-0.003170292491902166
LIF,0.03009422772919477,-0.01611441009638019,-0.033767329379017906,0.029450616069876943,0.08117642676944391,0.05806624135860928
IL17B,0.060675738560310624,,,,0.026771126664018874,
MMP1,,,,-0.011314799019870867,,
MATN1,0.006381261934903358,,,,-0.018380494370136117,-0.011128764459011755
ADAM28,0.10416409553033937,-0.06421537211830021,0.009657686460742646,-0.0334067082217827,0.03575667783131208,0.06029980123370764
TCN2,-0.02944235908388129,-0.007256790387908953,0.03680436075095816,-0.034414351574267255,0.04509251199770941,0.03688580478863651
THPO,,,-0.02396668458143469,,0.05091604920499543,0.025495425009441946
CUBN,0.08649117762605513,0.02591826659837419,0.026210149843695806,-0.0284173242190048,-0.016794672494261007,0.03790785727406854
TIMP3,-0.02223178313075315,0.009410085719982749,0.04729324506102538,-0.01687472811315911,0.06212295362805092,0.0013609515449661965
PIGF,-0.013231200002751476,-0.030069005083494964,0.0010030474220170133,0.027122424251772685,0.030163737012126414,-0.008193496161499822
CRH,,-0.01598139782901319,-0.013324946010514161,-0.011497898206019,-0.026958702645786932,-0.017519273007803794
BDNF,-0.03910674640288871,-0.014296301325348443,-0.017421414358568598,-0.025067235833720593,-0.06505092570656489,0.03475868916148332
CCL5,0.02631652529194496,-0.012156264537253011,0.00012016728380550628,0.0032589742469774042,-0.009909803394662662,0.07449446937446237
GAD1,-0.05099484019916223,0.057694710119618776,0.02468983489285174,-0.0084645083951233,-0.02230503370171134,-0.04667446919337565
COL14A1,-0.03795905222038341,0.09753001029083555,-0.007090177995626036,-0.000171237809299021,-0.03109971261055826,0.021433557736247614
HLA-A,0.03174525888093182,0.02866336225985475,-0.013588017484511581,0.004036262781559788,0.0841278225286409,0.10387517589363399
CD5L,,-0.03954949946614015,,,,
FGF18,,,-0.010586569958342432,-0.015687849134277957,,-0.011924909556888751
ADM,0.058184237550318756,-0.03120563161484605,0.003709499680327585,0.014423050754699716,0.05051631746675956,-0.04045856392587321
GNAI2,-0.03810113437326174,-0.025594272968728373,-0.05448111630299946,-0.04804114701506921,0.1139271546545314,0.016361770017590368
HDC,,,,,0.04287484937114211,
COL11A1,,-0.011243548800995377,0.04416161462902965,0.024560161501310643,-0.031873584036013515,-0.02277526061897214
NUCB2,-0.009494489251019481,-0.015003985502446356,0.04455775160379963,-0.010791857453850709,0.049309332640590994,-0.004919801963607171
CXCL1,0.030817188698427853,-0.01714421794574876,-0.00958728654392531,-0.03605999529950414,0.026811966786073553,0.008117773851525309
VCAN,-0.022030958527444598,-0.058506127180039856,-0.014525547033005333,0.02043408884348391,0.10222534987583015,0.04332466085180212
MMP7,0.0452353898828744,,-0.021046821205806168,,-0.012796485484175071,-0.01099072945465966
PTPN6,0.051179689320434194,-0.039489989583017616,-0.007231278026948146,-0.06836556397998302,0.1301220652165114,0.03635673680879607
PTGS2,0.026163613009688225,-0.01530031519644003,0.022969395910006057,-0.007915342016358747,-0.02884476695547423,-0.058010612040557206
XCL1,,,0.1601432835694675,-0.012031226944676584,,-0.0024506334868607173
CD58,-0.019821728515155502,-0.031569879041989136,-0.008621723355010621,-0.03842094592811539,0.07839683789389808,0.0017766709594950539
TNFSF14,-0.010247685094008245,-0.017880854109731878,0.04224869483432236,-0.033863886351938245,-0.0266633580955527,0.0834350950750955
CNTN4,-0.019739736506588005,-0.013997075556809244,-0.020700937188640862,-0.0015822966456291877,-0.045437676989516854,-0.030447151026654837
NTF4,,,0.06479459488957753,,,
INSL3,,,-0.010586567881848523,,,0.030010304260067174
BTLA,,,-0.016804100533669757,0.10466395817573988,,
MFNG,-0.042017817928276635,-0.003135909877206819,0.04307931904895462,-0.011622423581250018,-0.005543219607868564,0.05993507185886497
ICAM1,0.02562465619217444,0.02362843073503808,0.03736052540265674,-0.0027911461862799233,0.07265616850669775,0.056681646135619525
PROS1,0.06607516993576845,0.006093237072295976,0.016884573171576704,0.004031882860616509,0.0728686207734668,0.038114350035326594
CLCF1,0.00687658287225502,-0.04388943621712201,0.030956209061194905,-0.009269446045118637,0.0982831259406393,0.08487346263569162
PSAP,0.01230014754373095,0.05732649534943105,0.03143404750051605,-0.037791267397794315,-0.08591920678349145,0.021387078020475493
EFEMP1,0.020734201884147336,-0.009220543406017603,0.07014508912810893,-0.06424041358409566,0.12149536179876252,0.08916646446576387
C1QTNF1,0.08169528494868318,-0.02275765759704141,-0.013163067417187268,-0.01053981723205058,0.07584184803833162,-0.0022403088181657572
ALB,-0.030556054696309953,-0.009198668213202412,-0.018794939853621725,0.053754892041219166,-0.021464494405892397,-0.013836101933066829
EFNA3,0.038448305265969915,-0.0656462516186417,-0.01089771096478843,-0.023559229094561315,-0.07734480336174604,0.03690509778233136
DRAXIN,-0.03126929539734161,0.0031414430323676097,-0.012554613293394449,-0.013249564160159549,0.053649608251795794,0.03748488223104318
NPTX2,-0.028294112393498418,-0.04466364003162568,0.01267604988901524,-0.028097317309275407,-0.12904461572061857,-0.04616943806218331
FGF11,0.04682939749033666,-0.03718525626930482,-0.03268465455871101,-0.024312783186233644,0.12642402911893816,-0.037987513591110245
CD59,0.024055136313452217,-0.03631697955491429,-0.031931433436521335,0.017964965158891052,-0.003958457702151428,0.023579809033391262
COL9A2,0.03438576727197758,-0.03816278825383678,0.014474018466247955,-0.016173104920437036,-0.0002202168948934392,0.0044577934188461945
DLL3,-0.04694941921585573,-0.002254918520554177,-0.01821833182346046,-0.01933257103827855,0.07807327423831517,0.02293941318478155
FGF5,,,,,0.027858742519769494,
LIN7C,0.04520600940467513,-0.026890697775497366,0.00775520961796883,0.03694991938520637,0.056910360021875675,-0.019296909265704727
GDF7,0.034197547056913045,-0.015019858087930561,-0.003358068336503436,,0.048791069136295495,-0.0028665282236649413
PSPN,0.0781736189441639,-0.027061809689175383,0.008800728058124686,0.032616575966150335,0.06196770375629828,0.01025096567465839
ANGPT1,0.04345697075051317,-0.023993410389068864,0.028436239861440334,-0.03844231267547951,0.09484536322350688,-0.026844625095248566
PNOC,-0.04111357742394296,0.04603197145668672,0.053381432264615426,-0.02503484393032121,-0.067614993599211,-0.05591849855138788
L1CAM,-0.06017772763029547,-0.013262287508617784,-0.003958002124150206,-0.013649598447579453,-0.049751092269230975,-0.05658301037801491
APOA1,0.05789080662216199,0.011513160845325719,-0.016486830336119484,0.051400585228291405,0.006235556873586899,-0.016503058707491913
PSEN1,0.044322176278560076,0.0057186871886225656,0.028817767619564817,0.038146807752701455,0.008499275753030099,0.026528088617488413
CALM2,0.010142307628919487,-0.0229344156498502,0.007115838808436985,-0.0214831565379734,-0.13255507524475849,-0.051677250829605156
CLEC2B,-0.01255903621905638,0.007022437783410147,0.0021594890005014254,-0.05632112896795864,0.08306014219499809,-0.002114000999439426
NTNG1,-0.028873035242245583,0.06449274270700446,-0.02894334417519348,0.022259138344564375,0.007081914646698762,-0.00807625061716072
LRIG1,0.05968609889271208,0.00862803482810098,-0.023844727036479926,0.007752510247867899,0.09717322419398483,0.001122716169420491
CPAMD8,,,0.03365092752803599,-0.015275604168667758,0.03505096917562222,-0.014057801047733572
GHRL,,0.015582787667326455,-0.024556287900091643,-0.025870359553333278,0.05344881351965721,-0.024648312327855918
NPY,0.008940459374087922,-0.03490652840367488,0.025968295796816206,0.03239280460322637,-0.03312024445438483,-0.006145338820859295
MMP2,0.012980679001272843,0.06386904151787733,-0.02803512732318547,-0.02282030502010631,0.08114625514551412,0.032464508856111025
LHB,,,-0.010905734433080967,,,
PPY,,,-0.018983702955809673,,,-0.010273965520490163
ALKAL2,0.11615090122664591,-0.012055896972886197,0.09734306640412098,,-0.01753140988435404,-0.024782461092454047
CSF1,0.04062575897287668,-0.05621801637127749,-0.07216230076873902,-0.009727316058950108,0.08262651885539656,0.06533982341535434
SEMA4C,0.021111523367118443,-0.0515812167468069,0.015215628178626484,-0.04123619298423466,0.013511517708941123,0.013736468147216838
ICAM2,-0.04421168257306972,-0.022844871505402965,-0.0009404936488461329,0.0018288997029741875,0.06399039744574132,0.005703091986236889
SYTL3,-0.004883441875335883,-0.053945588684656556,0.02956238971076972,-0.011507412663440115,0.029780246026465614,0.08023801923128417
IL1A,-0.06539022320940074,-0.024055906456260615,0.03722722533716502,-0.05702431849960012,0.04232290415334369,0.0678163129896473
HLA-G,-0.03414376528321792,,-0.011518565949803163,,,
PGF,-0.025429468266392752,0.017560027107236,-0.030634364916847918,-0.03199838938858699,0.10193443989080861,0.03299604776059742
LGALS8,-0.00647892642099686,0.015914785031147557,0.05561042873204261,0.0050478821262606366,0.07497530327888985,0.08435270215327641
DKK3,-0.004614751421738965,0.03594440989540671,0.026475252174488973,-0.004206428275698774,-0.07766082863354141,-0.009694054353874756
COL16A1,0.033837215899479765,-0.009695593532699975,0.0514285726642829,-0.03279614081489465,0.0005761793457624361,-0.03202103967673741
TPH1,0.07527801578848463,,-0.020960815383022947,-0.014994985719521606,0.0862396714445644,-0.02376152637009795
TNC,0.06213230308617571,0.011947864359305622,0.041927309321318156,0.004624904661108744,0.11474323009921905,0.0075198442267294845
TNFSF9,-0.009987023025089343,-0.020160208181195446,-0.018889529128629564,0.027037785209304697,-0.03214821327848121,-0.005993927527759733
C4A,,-0.011880546079537624,0.0748056584267397,,,0.10082712557125004
CNTN2,0.08403600865876144,-0.04355889607175793,-0.01712277328823687,0.06090761969617429,0.0004101591083245841,0.04558137228346262
F7,,,,,-0.015462055911461686,
LUM,0.037760653212717966,0.0008257396986202825,0.007772771094953043,-0.0387436467712078,0.10675891033032214,-0.0013441674023293273
BTC,,-0.01859094451857247,0.030878005662508323,0.03984075184591299,,
APOC1,-0.03358716992611999,0.005419569181323133,0.07461408870779179,0.0026265310578647053,0.11651013253872808,-0.02077478157545729
PKM,0.10699926640015102,0.035327477727433845,0.014065772989126984,-0.015954655841566814,0.04020272853135942,-0.062265404448771065
TNF,-0.06407128341069349,-0.02637975296417223,-0.00877704578279784,-0.03239554206274031,0.06402166792540158,0.025229379957638035
GNAS,0.027406549750225117,0.06195955426872411,-0.02114254903139834,0.03516150489012541,-0.06812563441030062,-0.07350301368705442
BMP8B,0.0319914446954925,0.016016582863268732,-0.016698953592232554,0.0018079277708278345,0.00908389153317086,0.037699352306609354
LIPH,-0.00946726072491566,,-0.016379828968549465,,,-0.009819821665962736
CCL28,-0.02158840437841079,,,,,0.020651623413298376
PTPN11,-0.007120343985744682,-0.03414071325187966,-0.00481997273319329,-0.007264829700423903,0.009761095851228193,-0.02174847644223422
ADAM12,0.056260462895220215,-0.014147434303310146,-0.03190317842531879,0.06765834517743304,0.06067995415640084,-0.017856409754590283
EPO,-0.01534602956676739,,-0.016698954059820838,-0.016090380744703276,,-0.010273965968950785
EDN3,-0.029794477092055266,-0.01279895891186682,-0.006599255561031154,-0.01648390944919282,-0.02739658122790512,-0.01592414054154392
CCL22,,0.028684034472071372,,,,-0.02068685297508935
CCL2,0.007787976507140004,-0.007409243044981194,-0.039966745186416686,-0.05181828972781536,0.017219998685020443,0.02346696990692927
DSCAM,-0.0011830654193351994,-0.05196043697438479,0.04041381089887759,0.0511984036091157,-0.012987323642019648,0.006154474869884175
ANG,0.021737263797378538,-0.003646498566812143,-0.015295331335561536,-0.010504323971466792,0.09560144881878824,0.01081370479375467
FBLN2,-0.02232287450858437,0.044298764170246946,-0.025320423655077577,0.03524354310681006,0.039536221957935526,-0.035950575004530125
VTN,-0.0075307224391348215,,-0.021472416794079574,-0.01622252721805125,-0.02606398172794288,-0.0002921140626909055
VEGFA,0.06427019913680851,0.015532403262959625,0.01675349628091798,0.010854051535985492,0.05490249123836069,0.010708492769816495
F10,,-0.01714421759910042,,0.08228216215681798,0.12668600836574656,-0.01126518162900491
SERPINA1,-0.028265543668499645,-0.00590198359333122,0.002193285849404942,-0.04771460673101943,0.048833384248717394,0.00034511229900134653
VWF,-0.039201616252496865,-0.05157886515132481,-0.028311634260588723,0.00575753227632019,0.10016749285342912,0.007514025706183311
GDNF,,,-0.013582617195082454,,,
VASP,-0.04749147725543809,0.00898609386727346,0.017419185167350252,-0.03340175053197444,0.11223550878633747,0.03500797699838944
ADAM15,0.026739351288021435,-0.021682768589861033,-0.011171724052757388,-0.014462261134907308,0.01667690722572314,0.04203874003107556
WNT2,-0.025102603062077275,,,-0.01303564797523698,-0.03968873538975555,
CALCB,-0.02627371577275256,0.009690392857697917,,-0.019595139825336894,-0.017092055876284942,
OLFM2,0.04089945144711673,0.02945094321099957,0.015718555778843957,0.014303807525269385,-0.05066882679127995,-0.06106768895352215
MFAP2,-0.01566939950305103,-0.03261903606635869,-0.03175871491206214,-0.011226239105235201,-0.0028753679304149926,-0.026981399760472393
HLA-C,0.021751195630828,0.06657983436788821,0.03979407073483684,0.025318285748633842,0.10291139020769338,0.08693460082352553
THBS1,-0.03174624682349704,-0.02460821095460979,0.020680550605117788,-0.05564278224551418,0.01158875961519813,0.0802214284623225
HSPA4,0.028011575365892223,-0.06344982805453164,-0.015152053406465455,0.04799214847502378,0.04743563286800258,0.0465473558674002
LMAN1,-0.013290003588674893,-0.02699653686806314,-0.0279701380899886,0.036640017527841545,0.09939562833476447,0.016432061781327105
LYPD3,,-0.013845183045454653,-0.012243317430511505,-0.016222528613863606,-0.02651462487070556,-0.014384378741485947
APOE,0.0292571597103528,0.054094200399734435,-0.007969180658326502,-0.03175376806865266,0.07772827614074816,-0.00335164534789986
SOSTDC1,-0.03179018353428775,,,-0.020252636207310278,-0.03903776085851744,-0.024849318301270244
