,UKF251,UKF255,UKF334
BMP1,0.026221861686616568,-0.004968476630572154,0.022095952464688134
NDP,0.0009152183323731804,-0.024597744285050543,-0.03204981949801862
TNFSF18,-0.024170220837291624,,
IL36G,,,-0.021740081429648162
RTN4,0.00025112088813896756,-0.04530871298379228,-0.05034779112462791
HEBP1,-0.029664401016134646,0.008688038282735277,-0.00055540329384552
WNT7B,0.1340234059778018,-0.030100963203337213,0.04887289818273145
PTMA,-0.003617210102990739,0.04560598664591957,0.07215660977543331
CEACAM1,-0.011522182293126224,,
PDAP1,-0.006960823511586342,0.0951268140826668,-0.005662453984572509
QDPR,-0.03837359499425328,-0.018373069035190096,-0.05433229039789214
POMC,-0.02047307965599252,,0.044298105013794345
CCL17,,,0.014904544285118063
VEGFD,-0.01650321444677357,,0.011256467887244699
WNT5A,0.0022173358823331306,0.004703958477278257,0.03953216344101244
CXCL8,0.025969827252647577,0.10552221595441971,0.07807196916734886
GRN,0.017739414050630172,-0.04176988915837718,0.03726133167846349
MIA,0.07488309415135153,0.06443769875595168,-0.016636205318551724
COL4A4,-0.024682014259304542,-0.03052479213630512,0.042910816121304644
TAC1,-0.038178262714496626,-0.0249864757557797,-0.04326377510486058
RARRES2,0.009481149361887894,0.03268713368591184,0.022851544017754268
FGF7,0.052414352831482255,0.023718233116663465,0.024770935582725903
HBEGF,0.012743767390969551,-0.004180527591158299,-0.031884164464608865
CSF3,,0.16917485718366307,
PI3,,0.0777252135151797,
PCSK1N,-0.05348535838387835,-0.012426551445775286,-0.029919563814775136
SFRP1,-0.016586679104693098,,-0.018967325221857834
CXCL13,-0.004100208415988942,-0.015514385074948933,
MICA,-0.014603552250649363,0.08016833396400148,0.0566386712278461
TG,-0.015667846379758068,,0.09969222851815845
ADA,-0.021797135453780012,0.007354795572880067,0.04599593710785012
LAMC3,-0.027861625414644698,-0.039883117449831154,0.01816711000772783
HMGB1,0.028996461769170537,-0.028617474424736007,-0.0010966675204563112
ITGB3BP,-0.00844585536751092,0.047883237223234,0.06336253484891147
AANAT,,,0.026544111310147615
RELN,0.04413194536130166,0.06109533788206127,0.04893811298569651
IL15,-0.019960596583735495,,0.029298814469557174
BSG,0.03244917894951603,0.0016261293497470514,0.045422548145482154
ADAMTS3,0.023409326022900048,,0.05469530057272973
CD34,0.05811384316288175,0.025729112905663605,-0.04492113589430476
PLAT,-0.0014746612171580415,-0.057408806548909695,-0.034226718204113105
LTA,-0.01152218347550851,,0.06980119696575345
CKLF,-0.021827048702820952,-0.03191700018268678,0.08828716557469174
CD24,0.048356765600910186,0.021628638677602473,0.03469343030902844
HSP90AA1,0.045951251851304595,-0.0151785157524287,-0.004405623873556454
BMP4,-0.01221418991449995,0.017377158326189083,-0.021053654608774834
SCGB3A1,,0.07054907411505036,-0.017240822834019048
IGFBP4,0.04917430389716289,0.04203141299090288,0.022462991491538124
RSPO4,0.05244412559961979,,0.02514558159844767
LEFTY2,-0.011663693419282863,-0.0314606733758845,-0.030501585864136732
PF4,-0.010480991899501264,,
ANGPTL2,0.043443651067214976,-0.005358675274485716,0.04216879331411646
LRIG2,-0.04341998313112863,-0.025209991230631806,0.0798282709718921
ICOSLG,-0.039304747286058574,-0.040916801289992234,-0.012796847381731737
WIF1,,-0.03703498956804809,-0.01922370175485822
NPPC,,0.08499837062224297,0.0707487635195132
LYZ,0.02370101376233599,-0.01890020096806841,0.01730698190280931
EREG,,-0.028800056310772208,
SPTAN1,-0.0573885024843205,-0.03839501264033864,0.016086271845774713
LIPC,-0.01577445296089058,,-0.000222993059650756
COL8A1,-0.02101908131088086,0.05247793048840854,0.0025517823537208745
GSTM2,0.036303194371984863,0.028960806357655456,0.09011840399334431
SPX,-0.02851445743219741,,-0.0210405140136103
MFGE8,0.010886401414122629,0.025707418417802153,-0.005897334428463474
TGFA,-0.018343589769452953,0.050024991405716236,-0.014647438950261809
SLIT2,-0.0021633105326848688,-0.01697506360627823,-0.04249625450538938
PLTP,0.030243155818072055,-0.060277760510953134,0.01949732668618673
APOD,-0.02607310319029779,-0.05740664740663016,-0.017934493564130308
B2M,-0.09736287506574834,-0.12606330630252283,0.018047007319754862
OMG,0.0058137776364098935,-0.00815877216695972,-0.049559829814709126
CXCL3,-0.021547921888104945,-0.013878799101839966,0.06045599509123044
CXCL10,0.0031684148933166247,,-0.015508328633137409
RSPO3,,-0.021366194836125767,0.01810699051980517
CORT,-0.018718387827965973,-0.028355851515717675,-0.007427821053161698
NCAN,0.085304278535095,-0.02204234515133398,-0.006467497322020209
PRG4,,-0.02389016599477538,-0.021740081429648162
ZG16B,-0.012612170289800386,,
TGM2,-0.03266970142350068,-0.008047612850612389,-0.0690096408254194
VEGFC,-0.016194512340786577,0.03518478625461622,-0.02218661965563047
WNT6,-0.011663693725390703,0.025398014440224707,-0.019363361279334513
NRG4,,-0.016015111578756864,-0.02588327965797498
COL9A1,-0.01731400817238738,0.004326315701806684,-0.02949338183585338
GDF11,-0.01910535991365877,0.00035528392925310846,0.047982079771913114
SORBS1,-0.005768033797246302,-0.07294534707476859,-0.028938531765719692
DLL1,0.02070956899393247,-0.03980479594612925,0.0040648498505429145
TLN1,0.0422306057204738,0.06842282810438101,0.037171645447857525
COL2A1,,,-0.018064703754987643
SHH,,,-0.017240821327063803
PON2,0.02263858060600586,-0.024581766954891504,0.024890104737094
ICAM5,0.0706346732384381,-0.022838350272223022,0.02831474069706475
HPX,,0.003020498756111054,0.012943449976610007
SFRP2,,,-0.013966194849154102
HP,,-0.026128755874412365,-0.023423617171202622
CXCL2,0.11964782625382712,0.0032755296591864772,-0.034123729142689456
NPPB,,0.12075284429068747,0.0406600184407141
CCK,0.04678153577031736,-0.06665258867622702,-0.03448306262238223
SEMA6A,-0.007083566233279828,-0.03438778265560014,0.08081975482900457
IRAK4,0.01712325357341863,-0.03235467090202369,0.02828718704682899
GSTP1,0.058026701056333604,0.029657718395320172,-0.00167522738162344
VCAM1,0.0281942866638631,-0.03479524267559204,-0.004948736275327865
NXPH3,-0.008038522604806413,0.019233627494498712,0.045074678037481254
MTMR4,0.10493412402102234,0.027756690854548405,0.012075247523421512
IL10,-0.016706161474141636,-0.02229631968130962,-0.01986018032252347
SEMA4D,0.013717804262267468,-0.028703994718570627,-0.008018556717036189
TRH,,-0.016501596644881378,-0.05840627294828905
SEMA6D,0.0005150316688643518,-0.0772852881881958,0.04202892270412694
CEL,,-0.018108519072215896,
PDCD1LG2,-0.007665193057319629,-0.022296308127554898,0.016892892662232394
SPINT1,-0.019389929611358825,-0.021742461010534234,0.051560985724626224
CTHRC1,-0.01749685680567308,-0.01938815449978527,0.06723004184453488
PODXL,0.03512049302628803,-0.075167221974403,-0.03625692732129906
JAM3,0.016140437614557118,0.053769703344386625,0.008047934073099222
TGFB2,-0.013940516364790547,-0.002392578718583208,0.030289290016535863
COL18A1,-0.008999769172391182,-0.07402337943467299,-0.015099802898042917
NODAL,-0.01123409259655919,,0.003354957502845957
INHBB,-0.02121170480590149,0.04369831508145981,0.05084438328933883
ARF4,0.03081177838071168,0.11700558169035154,0.04810970656635793
CXCL14,0.03719400178485677,0.06840618912367984,-0.05685109441311453
LIF,-0.014216099737351703,0.06023555069761602,0.01868579087361298
IL17B,,-0.016501596644881378,
MMP1,,0.07302203363465105,
MATN1,,0.13970894416012228,-0.0180647015069217
ADAM28,0.004490543982878548,0.06457606957030862,0.032446068737302866
TCN2,0.07072142134088813,0.03197180782576868,-0.011174225481695414
THPO,,,-0.018064703582059468
CUBN,-0.0270595671775878,-0.0258830176897719,0.03388662827438711
TIMP3,-0.009325246456833155,0.06774436572024825,-0.016856798788286487
PIGF,0.0038834553268041593,-0.0016818140548208827,-0.00848102747485865
CRH,-0.014098756586229753,,0.002420822109618241
BDNF,-0.012612167885812986,-0.03244537478118611,-0.020345495917853906
CCL5,-0.01812598998936516,,0.032910755007282834
GAD1,-0.00638133030990958,-0.05922143965183641,-0.04750260804731599
COL14A1,-0.017593469066391833,0.024645232109158338,-0.010295673777577858
HLA-A,0.002109773542520712,-0.07046203674856068,0.04421729911513012
CD5L,0.009702678834215196,,
FGF18,,-0.01650157821735661,
ADM,-0.004047125684278696,0.014319359950493608,0.09064251376593142
GNAI2,0.009430632440996544,-0.027375857295761752,-0.03144449715188924
