,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL18,-0.025708306662027686,,,,,,,,,0.04159413269156513,0.02481931462817647,,,-0.047399333994075046,,0.011515821675668975,-0.0588294839514053,,,
CCL17,,,,0.015451199135186921,,,,-0.01327951641982308,0.017398015946301942,,,0.032707610237519634,,,,-0.014426161454879185,0.0021174560024672376,0.03258533693784384,-0.023871556807146237,
VEGFD,-0.025708314825619156,-0.02130943700198724,,0.017018019700866208,-0.01624009093114842,,-0.020154841821146168,-0.014148201548369389,-0.012353170393619094,-0.009976481301555387,-0.019128432322567272,-0.015292869260870976,,-0.05340064810662959,-0.014936541853348138,,0.01134136123255571,-0.03436622113171566,,
TNFSF13,-0.019400319342395816,,,0.012794278124703354,,-0.013056607982219918,,,,,,,,,,-0.027681636989219133,0.0745492323846214,0.02331921987499077,-0.027596565638483717,-0.04469899662466373
WNT5A,-0.009419331745263236,-0.023862987560287416,0.05394752374982783,-0.0018177571299844767,0.025096242795046162,-0.015245764144847709,0.00134884583766451,0.0007240348167066751,-0.019907489995405668,0.032338710025536385,0.004518578203046578,0.0387225734626739,0.007448324836356346,-0.10894006047768345,0.060115314134458364,0.03423886996408177,0.030027019567470805,0.01302994785275644,0.021377227110154225,0.022403842469111142
CXCL8,-0.06814944183289318,0.013094184846437996,-0.03162521865481355,-0.01243162903340801,-0.036660904164810604,-0.018572178014139188,-0.0400755924972907,0.01848873980158696,0.013130246993132779,0.0022636410792315244,-0.0471252126899061,0.029784227294075837,,-0.09376324081798995,0.08926492127311937,-0.07777427274713482,-0.09629494208395971,-0.00026506908097669496,0.043950481052364265,-0.08680373524933128
GRN,-8.611625078710159e-05,-0.028416794646960584,0.07504071386484364,-0.02015799798946049,0.04726419119272969,-0.030407195172680604,0.00370689273387001,-0.022059801341407087,0.06998198830548114,-0.0008755791783035256,0.009534045008939673,0.08178208952331419,0.07977478421422414,0.028264573609030327,0.0602898184964454,0.014707168565049264,0.040670307314616114,0.007557305553684689,0.007905400447283351,-0.05899556561410517
MIA,0.02675051842217593,-0.018951123040471186,-0.028728172901540207,-0.0474394141474267,0.010572764547730618,-0.023608865345101693,0.015434492527787048,0.017378834943823116,0.02633860462948363,,-0.025941590708109214,-0.020944285287650275,-0.009324775842742192,-0.01575868198903746,-0.021736754711410802,0.04364686177175683,0.045124009310835426,0.05410461394251498,0.08180496645294014,0.03494567039031828
COL4A4,0.03813690627879489,-0.020884119930840522,0.012856885017878522,0.023736917393975623,0.008318690131188206,-0.012422785648711928,-0.0118554749020999,-0.013864225992891456,-0.011417810110043261,,,0.013201825514205762,,,-0.04081806957320584,0.010923521808331052,0.08746429308855193,-0.05019324907219641,-0.015459952421249467,0.075312269548005
TAC1,-0.050735512114868916,-0.01966469000052953,0.026351169684247982,0.04177981221353903,-0.030981347316861977,-0.03736822981636079,-0.058874389122685195,-0.04466644991461449,-0.02802700853735023,-0.04098976765984243,,-0.02628753435937707,,,,,,,-0.03138158878505776,-0.002144039969593704
RARRES2,-0.04639426856578297,0.0030183853284886262,0.011086686780637301,0.006754039475472828,0.022811627277472966,-0.008432693418405428,0.08833458216615613,0.015235663637945488,-0.0001997185858750943,0.05461209160654544,-0.04964519998543635,0.005220245399529126,0.04890906244709971,0.029007572195624297,-0.07175702634114461,-0.10564640760874161,-0.03612964188982204,0.06802020671434296,0.054042447917331475,0.056916716382977295
FGF7,,-0.02405163994067355,-0.035412331682950264,0.03224393046922862,-0.019126092849518748,0.00940026971897798,-0.022366679177767256,-0.031605275753583656,-0.003266886381193877,-0.05085899937868054,0.07066410994019637,-0.03234367694712231,-0.06624073877093659,0.04140384435404211,0.02633889526587379,-0.026107430582626878,-0.0059009080981163,-0.010022884219309218,0.1215552613696184,0.060395782896837114
EFNA2,,,,,,,,,,,,,,,,,0.013811171058397851,,,
HBEGF,0.04178800695097371,0.09577872129136332,-0.04606656006489824,-0.018164874906893412,0.06135280090006667,-0.021673339611768247,0.01598073372219222,0.003307095479738743,-0.03172412602499916,0.13627895071859591,0.052478814189250454,-0.01728574174847197,-0.011954030421389086,0.02299578467283398,-0.009994120866754075,0.00968458454693769,0.029798771654743705,0.015608590811885464,-0.015310778117049267,-0.03736545734761274
CSF3,,,-0.027723122187729526,-0.03282660938472785,-0.04027321321451965,,-0.012542864256865769,,,,-0.028737145793841328,,,,,-0.008017869677015928,-0.051450966910242237,,-0.025133066695632027,0.006925922156244943
PI3,-0.0022214512320602193,,-0.047706960125900935,0.009893174832449166,-0.042512058355995676,,-0.014123430701120045,,,,,,,-0.07587394242798881,,-0.019354024141270947,-0.10828970419404794,-0.02768554974549824,-0.05460580428674901,0.033654853088044064
PCSK1N,-0.0328611999689019,-0.006169336499672307,0.01736420322356298,0.02236896867815275,-0.005554518045194416,-0.029541336658304905,-0.02805374588589358,0.0028308192768695885,-0.01137980372130781,-0.09487560510434243,0.024459898128273566,0.02017485542983669,0.0368913939145608,-0.005632259530601618,-0.03981367447047345,0.014557256932538292,0.008847919381944777,0.045322015917428904,0.03205914884969908,-0.047113535447702984
NTS,,,,,0.016817063272029153,-0.015165398718587329,-0.01541668896994794,-0.015838266583852744,0.04977088079393856,-0.026050543902534657,,,,,,0.0369654478819348,-0.02789591374889471,,0.10424196294219086,
SFRP1,0.035165838761165844,-0.02845235745932902,,0.10010650893200156,0.04276701386401213,0.08567944432075716,-0.04524288394318102,0.028972264621049227,0.017020514085163547,0.013083826659518896,0.08937093498470117,-0.024516539016595902,-0.015371279076069617,0.05507078294562524,-0.06583539898003077,-0.012522647457250853,0.02944913803639575,0.02268091988493163,-0.011680191244691196,0.008755284347806605
CXCL13,,0.011064535375642885,0.13922122057232722,,0.06220258092128741,,,,,,-0.05409067469745357,,,,,-0.032404116405179616,0.024011084368518138,,,0.01643553772968113
MICA,0.024402177399540932,0.02107355548925288,0.005826528798473913,0.0673857052964812,-0.01663026824567047,-0.03218905621403645,0.029873935528437437,-0.008294604990852357,0.004814949085431659,0.08990688998908535,0.004241794125209844,0.08719828488429142,0.09040821170479711,0.06056273270212002,0.0051537242242214116,-0.00019676629617575002,0.036295303566282376,-0.0035716642504361766,0.07074071892180568,0.0931861067565137
TG,-0.031646749340436604,0.011955248871590982,,0.006941819864924585,0.027329236586867485,0.047597648856019296,0.010240627030876496,-0.013378610249680574,-0.012187850546503433,,-0.040828367467816824,0.027377644800870776,0.10618363136356462,0.05708334628436946,0.03087903457927576,0.025235006380771672,-0.009445339494806589,,0.021019021910905857,-0.035417058453072255
ADA,-0.001708433750494431,0.023678471783145662,0.03833930960415904,0.02717205916410163,-0.04692512427911656,-0.01243840187320737,0.01177002268461165,-0.001903725919166532,-0.005024773955673461,0.1419417458523045,0.027470719826484656,-0.021044735122673876,-0.024079550261321515,0.1488554811170554,-0.0442723995698651,0.032805909661621356,-0.003065229514212446,0.08681603646058132,0.11520109774477494,0.05205777267067012
LAMC3,0.010688418136946612,0.03877278689634598,0.05809173423736723,0.003986005938061779,0.07143945340310613,-0.0018166915562631742,-0.014284044451313444,-0.039553594881541934,-0.016776116354607216,0.10788401007075611,-0.013955375542011879,0.03639042112787317,0.0028668101376386466,0.04309053015293268,0.05701276094808632,-0.009510698387890868,0.020611349998257776,0.06129637330045778,0.058072540952567676,0.04522995034616879
CCL7,-0.016352654817344117,,,-0.018749459965142597,-0.02434279724377515,,,,,,,,,,,0.09684945429740252,,,-0.02633701763098668,-0.07635678956543163
NGF,-0.028076696263484115,,,0.021464010796931936,-0.012300069772720782,-0.016704339100849033,,,,-0.026050561055089388,-0.01068839404701876,,,,0.11309480430818822,0.04764251453872854,0.10530926607037251,,0.028951585327347196,-0.04239259390560796
TNFSF15,,,,-0.02087844069552625,-0.01802332447389306,0.03623924764645816,,,,,-0.018300379288667287,,0.05566368387961931,,0.04216556721284953,0.06059098930996351,,,0.05293715909220158,-0.014859063594457687
HMGB1,0.05771944730641172,-0.05993079413274283,0.04690318594152901,-0.05930198768135057,0.013008767130087676,0.025339374063841822,0.0019614407370450045,-0.04530800696187325,0.0009357804181666545,0.03965113998720039,0.037632660867016575,-0.057989273625838424,-0.05835397652538777,0.07155208793142044,-0.04840742252751875,0.009484030039651965,0.025612379740553463,-0.037626098053308944,-0.016897714139142084,0.005745388104891597
ITGB3BP,0.0062089167026306725,0.001305267219754271,0.019155016307524253,0.03805544936761927,-0.04651497005057647,0.013484874732571577,0.001577281029560989,-0.03980548096244058,-0.010115308433669104,0.09061894230117729,0.060340929568814636,0.04563079139161513,-0.0075776874058975366,0.0076202439099412695,0.014342328792563752,0.042663549028904874,0.04016653786833657,0.0033505867106073755,0.026679363639219456,0.0440192817129052
AANAT,-0.023725214257234416,,,-0.018997247748956878,-0.016240093249512925,,-0.0113140029936891,-0.0120314623823794,-0.014049130550729063,-0.024491358548716275,,0.03418431738992671,,0.007851776314659616,,-0.01896814824190424,-0.0037361796648479723,0.046181734026937905,0.03321018302049848,0.09892908771811444
RELN,0.04709846087631088,-0.006766977124244487,-0.031220471470696974,0.037692088657912216,-0.03372600579138074,0.0250292520228847,-0.0331988346655858,0.03737889730160338,-0.003764577032948688,-0.009373195397795192,,-0.02119065522198079,,,-0.06565358786454562,,,-0.030565329963685568,,0.04178828990394825
IL15,0.004794624007111796,-0.02577371073950689,,0.0027496996574014735,-0.03666174609789941,-0.014432368055426347,0.024092729257235723,-0.0010650818142870853,0.027057163390908728,-0.05018826419650111,-0.04303123611274618,0.05638029979021067,0.0030290719906657776,-0.043448370216893975,0.09127597583165153,0.12216279920878702,-0.00019665791388588722,-0.039274483702312686,-0.0005426917583316787,-0.04860022212026405
UTS2,,,,,,,0.04053903131082287,,,,,,0.05454798265056615,0.09673219708324245,,0.08899112200177967,,,,
BSG,0.002478189528044073,-0.006096740729798273,-0.013084253925313722,0.010306908683649295,-0.028296424985841857,-0.05790798437095845,-0.01899059365049054,0.038933876221127775,0.011636941000945505,-0.04075689597272814,-0.0476009344038227,-0.009638678893319335,0.06584915777453405,-0.07231417048863803,0.10491071239751076,-0.0030305153647874495,0.0312151908163018,0.03514354780641025,-0.008127299956321618,0.07949999005353896
ADAMTS3,0.05428704730851932,0.009832117987223131,,0.010889529075807635,-0.0026070997644491866,-0.023246369834938503,0.03535042674004649,-0.03643555055513325,0.03232185723100365,-0.024630409792084054,0.016708052863464818,0.018692562775245666,0.02321285160650881,0.11159175627332182,,0.061232033258039296,0.0680903759963532,0.024439800019510096,0.0712200281673753,0.03749227183369771
CD34,0.03454935710517957,-0.0030828894296276907,0.038356299968592335,0.011566982558649548,0.09482595882695238,-0.03859507782524914,0.0018921342890421632,0.046605329094018697,0.007404677657849111,0.07137304206680148,0.010913233700770734,0.030905968543721716,-0.005245119711516879,0.11634709926967375,0.06960723130551554,0.042307394109063375,0.0325934649550845,-0.01611543733224697,0.07131721918349002,0.07260491584947922
CCL23,,,,,,,-0.012873539427052801,,,,,,-0.038471488307688,,,,,,,
PLAT,0.021283773273256302,-0.036833743870579874,0.018418289874781432,0.04182273036057018,0.05578007883553782,0.01562038097799459,0.05350459628243404,0.0023270435981850926,-0.017069432248477814,-0.001895714775744023,0.017270417818735596,-0.020460059558909994,0.023111135052250924,0.07124488166002395,-0.05599526809986966,0.04162372490885654,0.0936775049304041,0.09818521959326837,0.0418156470978216,0.10488110895572825
NTF3,,,,,,,,,-0.022678648192509428,,0.01522767450639036,,,,,0.007539158576527666,0.0001961703045447872,,,
LTA,,0.07155532949105146,,-0.0005286133207647812,,,,-0.011587552148707603,,,,0.09685341781938198,,,,,,,0.007040602613107738,
CKLF,0.04708166205224592,0.060330763116754844,0.017187047846457915,-0.044694152625666395,-0.006423655718160538,-0.014072132836515885,0.034047281590977224,0.045872489161692814,0.024589919514937393,0.04761857785379784,0.04505800320425652,0.03684746108011117,0.02447473584910803,0.09458203204925751,0.010383419627319838,0.03437778051897926,0.061796688955864425,-0.0340972294773508,0.024295373256081942,0.07416617601167622
APELA,,,,,,,,,,,0.014317642903064724,,,,,,,,,
CD24,0.014186629197789529,0.007432442119702616,-0.032246045713674704,0.015800237364454035,0.02880656477018026,0.007706211414685116,-0.024504035780062227,0.031372238099443304,0.023416654503243248,-0.0580478413083985,0.09726441130362383,0.013407074336199932,0.022188992091259716,0.07974747354239496,-0.14885681091577752,0.04942372811523006,0.03481495334113647,0.01147500035529756,-0.030151850272230482,-0.034550828155445856
HSP90AA1,-0.013358611069827242,0.0029685340886608375,-0.00498578394374197,-0.04207562445133808,-0.0286289699686264,-0.048204398828009906,-0.06640774892462918,-0.03334244672437411,0.005596255692278688,-0.09380805378684577,0.01652613552735784,-0.011656976716900282,-0.08531026739286712,-0.03716171464182777,-0.044449637750542156,-0.09164314734616345,-0.11993844924906315,-0.013835616222110155,-0.11190051149354044,-0.1055316273490797
BMP4,0.05995614803644373,-0.015771322087148282,0.002447365177548573,-0.0010687124976704971,-0.006242944239548345,0.022599558928287387,-0.02316411921350459,-0.01690475565672022,0.05729777790675514,-0.03906424832014356,-0.042964679036330666,-0.015126814197963573,-0.04050516256467314,0.1826920242275835,0.006752946044029845,-0.05129919330644695,0.009595863833137737,0.07148053242876777,-0.005514975508538975,0.03799014013159801
SCGB3A1,-0.016352653182100482,,-0.02963327606809805,,-0.01933994622711595,0.022267275464029616,,,0.08486731593285189,-0.01865976687840533,0.08410110491562371,-0.012387337423190986,0.12380572475484236,0.10995077459667607,0.18745736380497593,0.03571797829765834,0.09442992384126007,,0.07656295636383903,-0.030798544940786224
IGFBP4,0.03382862974066133,0.05337957476278139,0.011124347707183745,-0.03389433397171638,-0.0260507789029554,-0.0027466796811851414,0.0014547266905945034,-0.023288241901056047,-0.03852633077638088,0.030345063875070417,0.020002351347048142,0.04280628284132752,-0.02907927604418964,0.10348644533051195,0.07681361326129156,0.02122209392909801,0.022951352857198685,0.046050316601076356,0.03834064115254844,-0.03810407874868153
RSPO4,,0.028982351779662695,,0.05762598117958937,0.0938811984470108,,,0.0068980383023600905,-0.01185057729630789,,,0.0033101517080133995,,,-0.051142816372171204,,,,0.0019331219191579799,0.06151317460931467
LEFTY2,0.0007204683232912241,-0.015060504784102412,0.042340627653426555,0.006772318716244199,0.038580265104471254,0.05037244223559961,-0.041679161138323866,-0.03318921351149064,-0.012994302941146414,-0.026050561055089388,-0.02069205330417025,0.008852803510656307,0.011368963089468742,0.16641341153933772,,0.004690101697890225,-0.010918359698675096,0.10328397986873877,0.03484010275691536,0.03239929283008707
PF4,-0.016963252691630425,0.08023203137623484,,0.0011246574616602754,,,,,,,,,,,,,-0.02098688454493986,,-0.03750297421566871,-0.014884730560144966
ANGPTL2,0.0711349724271153,-0.013629291240418971,0.07086418163318176,0.024916889885413757,0.02263119830950715,0.026140865337256843,0.04480819008938928,-0.04362200823036496,0.04011303104764314,0.15041409709431136,0.011413493426545743,-0.004003496860673848,-0.030072718453957578,0.08241232141963238,0.031444682557060726,0.05487109205841028,0.10060447508765791,0.01946328264082702,0.006391369374001788,0.09931969441615028
LRIG2,0.02506182757082443,0.045942933055321614,0.03362739334969858,0.035795695293941145,0.04422888527974505,-0.016177953222516153,-0.0005900421324466255,0.005746260962793656,0.07213728359148039,-0.01750422580633388,0.004699235342009921,0.024583904056508354,-0.05670521900582036,-0.07083404855976595,0.027527011779576997,-0.052114976071167586,0.0701572167894272,0.07411006701338407,0.04983007668052982,0.031654709049449975
ICOSLG,-0.014698759668800134,0.020789396459829156,0.06625862593362782,-0.021140237742470223,0.0077070820239198866,-0.032828079373685724,0.057502855671495205,-0.0350009232454457,-0.02249018270904802,0.11180157274822851,-0.03371973771274625,-0.01972130969399479,0.005304956147870216,-0.09988307819109508,0.01569861510059221,0.0556074959643879,0.07386919014372338,0.004004253399261822,0.15113151446610967,-0.015065714375827023
WIF1,0.06032720448103661,,-0.04805374007471944,,0.0007105648264845465,0.003600288386143699,-0.04693328273832266,-0.010399903743464835,-0.022300332865762485,-0.04167457938520806,,0.005444582108793004,,,,,,,,-0.01957704945239824
NPPC,0.007310245021804169,,0.01968379157038266,0.01962536692906563,-0.011501508621314313,-0.035344792421906385,-0.03046250534786447,-0.02028690777183994,0.001162283415178508,0.0353559429690403,,0.045271201400213096,0.0816034035089646,-0.0003449531363379848,-0.0767817694841397,-0.032276986654802504,0.04595117996395088,0.0015137738578855668,,-0.007790888852387287
LYZ,0.029241013529992105,-0.010995580841485032,-0.05664572358162375,-0.02565945399420481,-0.04040836387786309,-0.041290840183693646,0.11227792164978855,0.04026912879543797,-0.00028087028538965463,0.029820234759694426,0.010184497775480942,0.011258491076509673,-0.030827170740090774,-0.05778264884467119,-0.08863094848498537,0.03660601922581309,-0.013837040107453945,0.003276559982907984,0.019283473640521655,-0.01668336650392089
EREG,,,0.020146649409752335,,0.09854661103348812,,,,,-0.02679841435237833,-0.024196126730526252,,,,,-0.04388774932350525,-0.0038872346164445445,,0.02301412039972042,-0.036490230032364804
SPTAN1,0.03431452219265783,-0.04749178356346374,0.008700876427452096,0.004237247135488812,-0.01993357742338236,0.03999579601396904,-0.021016938371547212,-0.030487081051769154,0.01906008527187781,-0.06549545408322346,0.015442361946271677,0.01875782296019606,-0.039471603306806914,0.08694199064325221,0.05385783095503819,0.02358292450979723,0.03027096832244217,0.01027898092294607,0.013324684146200153,-0.01946543441775579
LIPC,0.012406097638348414,0.04366767171904965,,-0.009909355984909555,0.012968248991345535,-0.022380902201719066,0.025942572703795377,0.04994134378464756,,0.05602042694262525,0.07715188595091574,-0.0017233020455624981,-0.03604384909187408,0.07155845038795769,0.09497677744203387,,,0.03450918307280934,0.061672593081416274,0.004298221374262142
COL8A1,-0.02420669320561597,0.01567888245426351,-0.0346128240099127,-0.0027910146046619907,-0.011956987318913974,0.03585164284469036,-0.019622130163047626,0.023248428227278586,0.06380276212655547,0.02837441359082346,0.006779690243247557,0.01027188037250066,-0.0740138007364475,-0.038875329358238495,-0.017769682963250558,0.025861439881515475,0.04081055087328934,0.07603890646772317,-0.01551319331482873,0.05426215257472122
GSTM2,-0.017744276409341852,-0.0189176475642836,-0.0348495093627616,0.034640368297026554,-0.02525310123793254,0.017729537126738703,-0.021971527744423364,-0.02196686421367336,0.01754182169279571,0.08545728540187933,0.003670102109630293,-0.00225290147154506,-0.04715737813982607,0.00479132537208654,-0.10698230821082445,0.044855557725901433,0.05301467501532266,-0.03319048904231541,-0.04073249480380352,0.07165426177795546
IL4,,,,,,,,,,,,,,0.03298733228683419,,,,,,
SPX,0.020284453027618887,0.0940294977696853,,0.052234845556852094,-0.04334255408695315,-0.05049174129236855,-0.020737035613364346,-0.038540762883123976,0.04499781763271768,-0.017438742019383356,,-0.0007091850887405574,-0.04506143219300332,,,0.03916126771666687,-0.026057899676472814,-0.038072057473403566,0.09978138925298999,-0.017248108234012197
MFGE8,-0.026943868054161855,-0.04932668548023814,-0.019169988314744854,0.005468863851945858,-0.040547593172248084,0.0008202261227876493,0.01824411393763953,-0.0051065861977418955,0.03246734568900503,-0.01728412619565796,-0.0008230746768578864,0.009792299738942372,0.0169355101360173,0.14954601120421382,0.0534462017425746,-0.04033965037563362,0.05080805558398083,0.028430350013269906,0.043872658455585585,0.01986455202288708
TGFA,0.002660461975020646,0.0006156549182493316,-0.023059644687165225,0.030042059184672353,0.0312638918066464,-0.011654605441499708,0.030442934925502617,0.06905374583299377,0.06213091222550162,0.030769388695399167,0.0034825683318198807,0.01190110478470781,-0.02717173392956706,0.009214899964106958,-0.0005127993730555168,0.03566094808477544,0.011466224101257975,0.021919167213989545,0.0563059844925417,-0.02089551621633491
SLIT2,0.01688779089756403,0.002317977246759074,0.07265746898463739,0.006055719185489361,-0.03874104873087443,-0.006192847725443317,0.013554007943748189,0.01513864659286813,0.0062829485252656825,-0.07750299605048289,-0.018076524897380566,-0.002350161205641421,-0.0036316310778494146,0.06326166452521277,0.099610937183678,0.03808657260894572,0.06979206159935435,0.02497673462682557,-0.01010115427216877,0.017248625909205867
PLTP,0.09527807442528781,0.011240679268469788,0.08393196614416226,-0.031118765133235672,0.05143365578009993,-0.031256997274146256,0.12666359997765572,-0.011597121052543237,0.00010856963107259273,0.07159577465642551,0.05704753185834151,-0.004257753061945596,-0.06945005830803441,-0.0151751647134213,-0.07058874023580404,-0.045735753964295627,0.040526806710164905,0.11216414936460435,0.01835221617889847,0.023875779917491124
APOD,0.025683559913423772,-0.03062223604630459,0.06406429783018437,0.032147411075389064,-0.004576539305309362,-0.051612772665684495,0.02919993572026851,0.009749439519085051,0.0336826145906328,0.06943911511281266,-0.012496049199930916,0.020952838368393175,-0.0445947379843862,-0.08307180074236259,0.009283740909474578,0.09551875872438377,0.11817709151355113,-0.07144970222623759,-0.07939433326901771,-0.08419331550295378
B2M,0.05417040183669061,-0.05206148045953557,0.04764639404229188,-0.007821687236329278,0.041703701588690044,0.0018246532360894486,0.06559283617163446,-0.006839536314234873,0.0496634053828736,0.07891922637664672,-0.02249439623150054,0.03933967361237718,0.04936144484643632,0.08401681489345902,0.11712805440566373,-0.033591137303456066,0.11261388850747647,0.07271441923886618,-0.02896634356299228,0.03400068992533339
OMG,0.016315756499486113,0.02731770821865345,-0.006203019797424341,0.0006716059840057716,-0.0034130907036919135,-0.05449190513361681,-0.05583239422954909,-0.01779712039708218,-0.04744991937805712,0.010968464470949197,-0.01532354000141432,0.015471940519432785,0.04171438181901986,0.08847108855633326,-0.049173715167024075,0.07605922960827188,0.0949914090806393,-0.004663641933560303,0.12582243574778598,-0.0331215260760412
CXCL3,-0.04189024181376431,-0.00513328636573381,-0.006151610613824436,-0.0191797047761642,-0.002167510510668751,,-0.014854745092152467,0.046505989285876764,-0.012677612771271097,-0.03772532838310441,-0.0010240507161993228,0.09307424377593855,-0.012080537916585202,0.056210287820942915,,0.001924591087757614,-0.06446403802948424,0.0069962012659934856,-0.048123869836160356,-0.024138540238636482
CXCL10,0.07558319709879802,0.025037785844058892,,-0.010565465631219047,0.0014264489422834577,0.054047801104800876,0.03566143097708253,0.02688684890690167,-0.019258221695600826,-0.0402597058553627,-0.020879893016336536,-0.0030031682701932164,0.027257220235705593,-0.06073648562547942,0.029448663869495385,-0.022326963001090938,-0.028149496198899178,-0.011878048768662315,0.09643225175616234,-0.034661122705889856
RSPO3,0.008519351805274826,,-0.009473952480939732,0.057796081539927005,-0.02161081619306513,-0.03949202958025674,-0.018578192833585954,0.006781761178616474,-0.03078509260371549,-0.02095754546752744,,-0.013359962078934308,,,,0.03696091367283637,0.08815718144568584,,0.03955433327830821,0.07711799537894938
CORT,-0.01620536245803051,-0.024169734174228564,0.034801946202067245,0.03209981771184577,-0.026227988363744282,-0.02145993530787458,-0.032153725033454546,-0.03153365699540593,-0.04165243595077472,-0.0655751199766921,,0.03672193002771096,,,,-0.02465422134308914,-0.021961707994704146,,,
NCAN,0.05425259310878338,0.003755832601764792,0.00960256213711527,-0.016258133761827394,0.0012813972833067345,0.032479669614139395,0.01601632575603021,0.02248078347245078,-0.03223903654143951,0.007233553358859964,,0.02958121832546169,-0.05373873225186575,0.07114039444175187,0.0836585386517102,0.03608341535044469,0.1184433831841494,0.07318809234192011,0.0848263234362847,0.013900397416150621
