,ZH8811Bbulk,ZH916T1,ZH916bulk
HP,0.006617401838002043,-0.028050854704552805,0.08406978005001672
CXCL2,0.031122500098992725,0.0022675377457673958,0.013983309355320387
NPPB,-0.030315212563441885,-0.01902175705817835,
CCK,0.03549151700808202,-0.0246763539306292,-0.03715894269448482
SEMA6A,-0.029933253267294145,-0.06369607952701935,0.045780153639637826
IRAK4,0.007595540680904798,0.00935519539816874,0.004583793520787574
GSTP1,0.10606768698010371,-0.03956079502498075,0.05568668204226262
VCAM1,0.037878090811009804,0.018810920587268798,0.012328886431259395
NXPH3,0.05771088565289118,0.0026220262711354535,0.08363135279456815
MTMR4,0.02455795580970733,0.013226149163318825,-0.018377502487832802
LAMC2,0.09327088668646445,0.019793761972030862,-0.0021812877380274717
IL10,0.025751097179403357,0.14479439902150124,-0.014367315970602954
SEMA4D,0.0903218166439048,0.03278353617547102,0.02852521488925483
TRH,0.03275587794354961,-0.021305643532227508,-0.015827415117094002
SEMA6D,-0.02577970633937486,-0.0002639005322448,0.03447230692359917
CEL,0.07985235117203109,0.045247186823551076,-0.025199093416835645
PDCD1LG2,-0.005129922271075231,0.021525310722773406,0.14564044160375983
SPINT1,0.020802618018379817,0.01270504712930343,-0.005388589678200365
CTHRC1,0.06759245344771135,0.027763644902946926,-0.0037889205431750877
PODXL,-0.001868040808953132,0.03892002387742099,0.03525412581322736
JAM3,-0.015647450203261543,0.04677356039163576,0.026398488925550967
TGFB2,-0.01884072582807577,-0.0023894418943602633,0.001707046385783284
COL18A1,0.005924590399288081,0.05619289067782464,-0.007412804853308773
NODAL,0.10095693365904543,-0.014438619894667276,-0.03870399944142244
INHBB,0.015547647797386165,-0.025921367071053775,0.04671321252946861
LCN1,-0.019381577153916044,-0.021545426381876263,-0.016544006725623225
ARF4,0.10952456414596855,0.037232893589500715,0.01670333553182826
CXCL14,-0.06022739502092288,0.018261477361437174,0.02976481126145634
LIF,-0.012618157410400895,0.03841143495677473,0.0029868031063223243
IL17B,-0.00484349515670543,-0.024842452518509073,0.033907939651754836
MMP1,-0.031945701094377464,0.05626363009898844,0.01743980634845177
MATN1,0.08418477939431405,-0.009848612471271601,-0.017046304063119664
ADAM28,0.021206047871383936,0.016344907456661586,0.02160097731389867
TCN2,0.028656395082670583,0.03970501812172941,0.004288775082715517
THPO,,0.0014822931360785946,-0.025545436495380158
CUBN,0.06001898047508119,0.08061641869040771,-0.002402569079220083
TIMP3,0.03165173866328337,0.05814053893744534,0.004659996024035844
PIGF,0.0716857653653355,0.01239118216231682,-0.013304217451742687
CRH,-0.00251563890162043,-0.03194910978280299,-0.023309354429299108
BDNF,0.000766311650154938,0.04013377827245048,0.0851782410538598
CCL5,0.014794776463453525,0.06152504188821611,0.04781015358475378
GAD1,0.08761164040711852,0.06039931951173172,-0.03478383535584477
COL14A1,-0.013853550354220208,0.04451926070598635,0.010340461856352071
HLA-A,-0.04642383317585559,0.04665902815315732,-0.042776733327853096
FGF18,0.050574059165280856,-0.02130564524156257,-0.023401498277859006
ADM,-0.00577197719675599,0.0550819433030593,0.06448103140853503
CCL15,,-0.01847838446398079,
GNAI2,-0.03142515167033548,0.042911281115134606,0.014594259401942975
HDC,,0.005901932655543373,-0.017046296343009883
COL11A1,-0.004274194229785905,-0.016709512129898213,0.01636906120450434
NUCB2,-0.0705119385777541,0.025498495294574347,0.009984483842164368
FGF16,,,0.013851853926548493
CXCL1,0.00841482548839083,0.08487444102763017,0.01805549397556738
VCAN,0.011056881331327907,0.004352165134328559,-0.04053949530260878
MMP7,0.006951943032826272,0.06059836138126438,-0.0620149467642832
PTPN6,0.022868888913201418,0.05761143983532714,0.07790955972921858
PTGS2,0.0031296917728623613,0.025320315656817072,0.053279295282123704
XCL1,,,-0.030336973093190226
CD58,0.06288063348792261,0.04046985187520399,-0.0011496973664809204
TNFSF14,-0.032983915568521385,-0.016183306723544982,0.0035750236328540718
CNTN4,-0.03623298486627888,-0.03144212029490246,0.04072083105447952
INSL3,0.0025376882641782554,0.007282432930622271,
BTLA,,0.026501739418018685,
MFNG,0.0015151064867902429,0.02720200416532128,-0.04758289835849092
ICAM1,0.03104275425942489,0.0006652256816655298,-0.015269733144052916
PROS1,0.03974744780196148,0.0013875817310783122,0.017965367828828824
CLCF1,0.05764789590669789,0.054010146830794775,0.06383820019103155
PSAP,-0.023695800289145617,0.05272408183043142,-0.03836908952420625
EFEMP1,0.10160794398944,0.05263449521995738,0.05368393372672434
C1QTNF1,-0.062267870953517906,-0.0224688041915283,0.007048844602648424
ALB,0.030825021288738444,-0.028609485129583282,0.01637414469563791
EFNA3,0.046100139530599306,-0.002887630190265373,-0.036578298943706254
DRAXIN,-0.023097957164995978,0.09059116443831132,-0.01398218402135518
RAET1L,-0.019381564452041956,,
NPTX2,0.0885325494235788,0.010495906237186506,0.01688451138607255
FGF11,-0.000990684560947119,0.014971129097702034,0.029843123505958698
CD59,0.048965218302292876,0.05071009156735735,-0.008902902029896827
COL9A2,0.03583113582037949,0.04176779199648206,0.004270751763933544
DLL3,0.07236228152043842,-0.0587305864892326,-0.06105364594867434
FGF5,,0.05782330642056931,-0.028813345254333763
LIN7C,-0.024934704587278,0.025727260701477506,-0.027251384895968442
GDF7,0.05723043820158726,0.021746002085717774,-0.026057536363950463
PSPN,0.021750710103772723,0.08249892122056413,0.048786520138583166
ANGPT1,0.065314924286864,0.042423681978007485,0.07904473873524383
PNOC,-0.017668273701316267,-0.026113083694242843,-0.00671914347300692
L1CAM,-0.0459323403309444,-0.03178086966340884,-0.036008541432109596
APOA1,0.08281307565556408,0.032914277477553065,0.007473039946480801
PSEN1,0.02879253281815809,0.01065336300785493,-0.022928257983083365
CALM2,0.04999223791989125,-0.06042724016336819,0.010339052780347208
CLEC2B,0.005327661813549329,0.05033427549553161,-0.05384010797923392
NTNG1,0.08774225873504239,0.018851666355101288,0.0018707387520470748
LRIG1,0.08598042246427055,0.017843584430521222,0.0351561077101644
CPAMD8,0.06775778831249607,0.08300807086100317,-0.018476746284957997
GHRL,,0.03716262811307554,0.10790382253464156
NPY,0.05185359204526512,0.008061572082929474,-0.04290896597293003
MMP2,-0.0014528577337604848,0.06522448547311446,0.025376710797830243
PPY,0.028327160355787334,-0.00610645328160124,0.07531231900556583
ALKAL2,0.05806220725698293,-0.004673374507829869,-0.0629755771707411
CSF1,-0.00366984264159614,0.061483351497013825,-0.003854949748964563
SEMA4C,0.04527525199860431,0.08885492030251543,-0.021884148413435514
BMP8A,,0.06804067849111671,
ICAM2,0.009925450396730203,0.03403000738814546,-0.07703826461097833
SYTL3,0.012966050724519593,0.05566918535293157,0.10946547977414547
IL1A,0.08144464983774946,0.003977140944095326,0.021739068645682934
HLA-G,0.061559578852117235,,
PGF,0.05595486517182807,0.04540582808036574,-0.05100458691712039
LGALS8,0.009353873282713155,0.02799966130286405,0.03530016071292724
DKK3,0.06437404317928849,0.0636804935881884,-0.03329165896600288
COL16A1,0.029017274175284057,0.033890374510967505,0.014998186624311481
TPH1,-0.04271424983348779,0.03887938573495437,-0.013141595340298755
TNC,-0.048556654478545104,0.038474271503304805,0.023902858446837188
TNFSF9,-0.04173996803346786,-0.03593881985786568,0.0008930529153369009
C4A,,-0.030581272243955654,
CNTN2,0.07241562540285945,0.023089392788428597,-0.0019831799023192283
F7,,,-0.022838302543233043
LUM,0.08880371157694358,0.04211004608442664,0.021780965389852042
BTC,-0.028313317822170822,-0.011433158270128262,0.04237718308643983
APOC1,-0.009175809308585166,-0.0218651768659774,0.03974339248807323
PKM,0.003513919596559301,-0.010913267732570894,-0.004558403805576157
TNF,-0.019381569738368028,0.00690908081330247,-0.01777486149362885
GNAS,-0.006037130843363035,-0.036833170694390543,-0.0400223176049336
BMP8B,0.04144537961121267,0.06771329241293444,-0.042564114455190906
LIPH,-0.021608782837192576,-0.055083997154933236,-0.028343290681968093
CCL28,,-0.017633664417475384,-0.02689258115029068
PTPN11,0.014642323755261701,0.02620694796223403,-0.0010282268870810184
ADAM12,-0.04567227386870377,0.07787062640689124,-0.0017006522387823493
EPO,-0.022442368291577107,-0.01875193661078222,
EDN3,0.011203672218653897,-0.03407213229380458,-0.02834328270562307
CCL22,-0.020523202174978248,-0.013791084940320398,
CCL2,0.06192335837004508,0.06049186913421952,0.03057912439616371
DSCAM,0.044910153760067746,-0.010905403185140581,0.04423939236747501
ANG,0.016180666165176702,0.05172406354914675,-0.015399200861594431
FBLN2,0.1366890348650628,0.01989549375836053,-0.016800371579850502
VTN,-0.015781020959185904,-0.004126961405811085,-0.028813355256681456
VEGFA,-0.041654930868148116,-0.04618285879646704,0.04402140083123615
F10,0.1448933696129421,-0.020035790114264936,-0.023401506701521885
SERPINA1,-0.0664201872411222,0.03494531439571477,-0.0110126642023214
VWF,0.04435658124677999,0.030553370393411352,-0.03801462083178388
GDNF,0.14376542907044723,,
VASP,0.024847675781136582,0.030596920346754826,-0.018517808053046588
ADAM15,0.027496884698722635,0.058504353544789826,0.029815262611599287
WNT2,-0.02304943640104694,0.03908846982079751,-0.01014744972389107
CALCB,-0.02729827761048198,,-0.027383277430199797
OLFM2,-0.023569396853123172,-0.03432050397195845,-0.04530448609861765
MFAP2,0.06508393699066346,0.05193058733369357,-0.008864845609403893
HLA-C,0.014123692650841228,0.08548561214893752,-0.1013762784529193
THBS1,-0.04575838772009375,0.033262921944862196,0.036776163304036956
HSPA4,-0.0437857410678995,0.03530632530652494,-0.011069084319107879
LMAN1,-0.04113837260986226,-0.03496862214484921,-0.026494546182846804
LYPD3,0.08632034168712532,0.005153060250065323,0.015425878678382375
APOE,-0.05129288871800739,0.006181141363947897,-0.0184118951640977
SOSTDC1,0.0833255557190621,-0.005181031777179196,0.011159579467571087
ANXA1,0.04624261047986967,0.016376684095344384,0.08332242154109228
WNT2B,-0.020187015119750892,0.03476049221476505,-0.0518738972778721
AMH,0.040458911881969706,-0.018904030243448704,0.08306708769259973
GDF10,0.0006575581093660539,0.008214483395286753,-0.028657378238990935
EFNB3,-0.004952506232373012,-0.04218859197008535,-0.003514559575528691
LTB,0.012825147921254334,0.020633844798217962,0.07230440657077748
ANGPT2,0.06624565360416476,0.027702586583171256,-0.06780065217658739
ADAM17,-0.07174142942462844,0.07510402716820519,-0.02170479811192813
LRPAP1,0.017167918342842228,0.027634107185478537,0.024834403065145533
NID1,0.022937708402473833,0.06964747997376405,-0.04173192470395836
MST1,0.061098952204442177,0.08518054683713018,0.020375064620103224
DCN,0.07816627919628241,-0.012774376115356418,-0.006837328402407479
IGFL2,-0.02223665048210434,0.011223275008858882,
COL7A1,0.04601362756254398,0.021564136097761165,0.04083097977345158
CALR,-0.058515077941283626,0.039444480601249436,-0.02310823053871092
PIGA,0.0275823460081943,0.02370626248993189,-0.03940794978056445
CD200,0.02810060110102389,0.06890250764194429,-0.0036550381837736788
GRP,0.057881520438168216,0.05139749829477262,-0.026561225471954046
CDH1,-0.005182267757864777,0.045523620743495474,-0.010379521676492216
LPL,0.08114006050322485,-0.01886425024140618,0.03914899077849194
SEMA5A,-0.025050250042046016,-0.015899877417187278,0.014295442136233532
SEMA7A,-0.004036679933706167,0.09122765116676947,-0.02315562634615427
SEMA4G,0.01587069876113765,0.004496393427370301,0.07171445767425304
SEMA3B,-0.0746353246380964,-0.003336831949859917,0.06656187509996095
RPH3A,0.09824365352045047,0.05075375264415199,-0.01723889707361232
JAG2,0.06590437119710425,0.07059950856463434,-0.031103492942714438
CGN,0.0011004592062307012,-0.02543264868183488,0.00043494515336753043
GDF15,0.011772752850874021,0.09677024714250511,0.0933250560292193
SEMA4F,0.08381974281501914,0.0017250528802390168,0.059940141908044094
NXPH1,0.012148302073752724,0.013949871206806365,0.02551530389319579
ARF1,0.06070513790999278,0.037205234165993334,-0.060926920532736836
DSC3,,-0.018751942302736087,
EBI3,0.06480238221012165,0.04678012461550429,-0.04165407803286792
TIMP1,-0.012971192813699923,0.05465212027125209,-0.022353316645393067
SEMA3C,-0.03350196222807316,0.021529931227069508,0.04011459388442197
GNRH2,,-0.020320285154660986,
GAS6,-0.014289242283641666,-0.0435773564250262,-0.022664667331477744
MEPE,-0.006790539323507759,0.10544062787683675,-0.039425792856021394
SERPINE1,-0.018793523516259437,0.08903069084650286,0.057159210259422284
RSPO2,-0.01677973548939106,-0.008148672730247754,-0.029470199284631262
SHBG,-0.01554330646407066,0.003945505496312305,-0.032088048549439314
LGALS3BP,-0.010353866613780228,0.0518593163551488,0.01638681917105527
LAMB1,0.0022724544833662534,0.06776982442685509,-0.04787327624751427
SPTBN2,0.04637458737319723,-0.010370761690152702,-0.06139090264882588
COL1A2,0.020082622555613897,0.02480957285876797,-0.04227807339063173
DEFB1,,0.0008666682389012825,-0.022067589034745087
WNT11,0.03424576906855511,-0.024886174955140967,0.07943950597387298
LGALS1,-0.019055099104452817,0.0072382206432480695,0.04683984835273263
BCAN,0.05020947913296982,-0.003164902674426477,-0.04361843311148948
ANOS1,0.05190170284505382,0.01034531247454467,0.05173477134030831
EDA,-0.022573687444614837,0.027431151705812,0.02198357737234244
FGF22,0.017032326739674884,0.06890036539171837,0.008711874409940621
SHANK1,0.0029605340680890152,-0.021333342392972,0.005037358241194282
NPVF,0.0016773858323650402,,
RAET1G,,-0.02338164728420504,0.16961449093289227
TGFB1,0.02262591630351867,0.02758417773712587,-0.03430491420634391
MSTN,0.0532021237185195,0.019046025310659766,-0.004591641619375576
WNT4,0.04434559745057793,-0.009743404152240327,-0.02575758386490206
TNFSF4,-0.028408164880149654,0.044791816838466184,-0.016997869370369963
NTN1,0.03340421919950863,0.09474569135827665,-0.013265596715912395
CXCL12,0.005491919945109149,0.026755622897878088,-0.02454371385861357
GNRH1,0.015371356761894654,0.018009436006187336,-0.025024380445551383
FGF8,-0.026426506233457655,,
RIMS1,0.02692239816823215,0.0006194289024680767,-0.04820032411383582
FGF14,-0.011004865769355134,-0.0255277475779762,-0.011443161197998389
IGF1,3.1971491659196175e-06,0.024444966229903265,0.010594682821743452
TNFSF10,0.009032555781782038,0.07703129010883612,-0.0021112815035735535
GDF5,-0.010843512464278492,0.003288120678690569,-0.06113967946731816
CHAD,0.007754075589799687,,
RGMA,0.06661902466665647,0.036775794956935524,0.07601077457063872
WNT16,,-0.006731824021613193,0.04798754739619534
CX3CL1,0.021417321401151768,0.040957438332825176,-0.007743880884683909
FGF1,0.030516065950172967,-0.005953848358129083,0.008157439801815278
ALOX5AP,-0.02645550380409224,-0.02597515901198071,-0.030917118156533144
IL1RN,0.004231350149526707,-0.05177446850240086,-0.048569474411581916
PCSK9,-0.020299663278966016,,
NPW,0.0025419690082165215,-0.01139980345857868,-0.00015845487175014135
CXCL9,,0.0991010159815864,0.03151174246531412
ANGPTL4,-0.01044401863565858,0.07376716339614678,-0.01007635922576992
UCN2,-0.011963686295978208,,
OBP2A,,0.05902476749103594,
COL4A3,-0.01606353773734285,0.004282025309268216,-0.021871163400082824
NRG3,0.05741252865261206,0.011358567778139067,0.01974248560119209
IL23A,0.03736837769391372,0.04092944610285275,0.035982284348851354
COLQ,0.10891384068494432,0.028964833292733135,0.07269294093442787
SCGB1A1,0.037908203663628987,,
TNFSF12,0.012200876515070543,0.0175593555800248,-0.034489262460314814
DKK2,,-0.010229615952059344,0.10266280279385999
FYN,0.06770109336306825,0.00916266518643622,0.010019665885898772
ACE,0.06505300063304435,0.026022871757028054,0.015094777577605077
IL18,0.026428080972408063,-0.0017920870674401263,-0.001679005467415125
PPBP,-0.024030184194687464,,-0.020449118651230253
CCL27,-0.012169005461722185,0.0280709995903436,0.00556496158207145
SERPING1,-0.01592529765510675,0.030440705370681696,0.05865406252192951
AZGP1,0.018351692440094207,0.006794228318797009,-0.054236711465818904
INHA,0.0944219329206697,-0.020824745163208824,-0.0329359500441515
SEMA3G,,0.14814806243622963,0.03630852311104771
COL6A1,-0.025072958579579092,0.060195033166288464,-0.0007047581974340342
FGF17,0.012400731379606641,-0.020066895909145222,0.1001819506301165
TNFSF8,-0.022236648089682547,0.13733177573461533,-0.001682840854949733
FGF20,-0.010605513403056658,0.07292304542348649,0.043412979831055756
ICAM3,0.09788762131989288,0.04882970474609801,0.08322711334480885
LAMA4,0.022639689793305873,0.0820762180120506,-0.010086913493914305
DLL4,0.003649341021515632,0.04587082442806582,-0.014647254559364643
SEMA3A,0.06265445931568825,0.01947890214835249,0.043105429827295025
RLN2,,0.1009032712400151,-0.020026152214565676
C5,0.07262461066855301,0.06472103447505283,0.053981872482041136
COMP,,-0.028609484355764957,
C1QA,-0.06613344380534145,0.011874586882318617,-0.0019580628402886394
UTS2B,,-0.007889254679346567,
COL9A3,0.03884953672003213,0.012483969575154956,-0.04727467804543384
DLK1,,,-0.01979121263423019
HGF,-0.015612266241742284,0.02156449757494342,-0.0278510471983413
P4HB,-0.0751985642428263,0.0573533244218168,-0.01010124663499515
ADCYAP1,-0.04923741661364949,0.01516839262891538,-0.014358314006687052
GREM1,-0.0031681703544399853,0.08265442498619041,-0.045433831539529124
EGF,0.0012202165992083772,0.0532291424721797,0.005208176259794287
VEGFB,-0.042274739164038,-0.028502998778070634,0.017175413464368582
FARP2,0.011024604887247018,0.11009094818796486,-0.04412460632499185
IHH,0.046937295065265026,,
LAMA2,0.022004883897353444,0.03297864380133023,0.033298771439369865
SERPINC1,0.06287205259664984,,
NRG1,0.03721554256320972,0.026144800532915295,0.0019182682195371522
SPINK1,-0.03590319684546117,-0.0322833284268868,-0.049773592008630005
EFEMP2,-0.010010935236571435,0.03259970093540611,-0.008983724545788588
SELPLG,0.03803766167343934,0.030526267469866825,-0.053996141464067345
GDF6,-0.021203327017816284,,
HLA-E,-0.09910113932422107,0.058078123546942306,-0.03847677262630693
PTN,-0.010093065432020704,-0.03319612863529103,0.06916807685022124
CD274,0.017971602703379788,0.07331270741731549,0.0803201029352829
CD14,-0.04656631577306464,-0.02655605031705661,-0.005320967304403855
SFTPD,0.015110755003548021,0.013553185244700007,-0.0023315426664754922
SLIT1,-0.03995626369850206,0.04127802101346813,-0.007170596153537066
BST1,0.03365212338843639,0.07561434133651845,0.07397161562899884
AGTRAP,0.051235971341322455,-0.010093236833338437,-0.017560156254891164
LAMC1,0.0012132872987323815,0.048127021256733786,-0.029385361092806823
COL6A3,0.047715258479340716,0.0323626520089221,0.044709424981719245
FN1,-0.005128507357670704,0.036887783812268135,-0.051363149914894046
MIF,0.05140380050735636,-0.049207618381636446,0.0743847076304473
JAG1,-0.01961701162237374,0.041872652939710084,-0.03244807516567113
NID2,0.043384130751576065,0.031124781711902152,-0.05040769972385708
EFNB1,-0.019968293082458632,0.029294392529099704,0.02311985551628798
COL4A2,0.04894527639191569,0.0581217019010638,-0.03743395070979351
SPP1,-0.03517905531920725,-0.01667488955920518,0.048351105273273506
PODXL2,-0.002501826777044924,-0.03173017307113616,0.022995775227291453
FGF9,0.03375771908457843,-0.007456994650881254,-0.0273248661417405
ITIH2,0.13938312600413108,0.00613444330255783,-0.02963817960176917
ADAM10,-0.02037214920074852,0.05010127413751743,0.01073911531373729
CFH,0.08254905777193916,0.036502327809628865,-0.019447719261697492
COL4A5,0.06513562916798825,0.01912174518792063,0.022398801304482525
LTBP3,-0.025737354750240086,0.01808095959395018,-0.015919748698660106
GNB3,0.010856105787614024,0.032794729847470935,0.029103276018503956
COL6A2,0.03419494631222614,0.04411625986443479,0.024828734667024455
GDF9,0.02517656133315192,0.07769870756041371,0.11588672908346848
NCAM1,-0.010625536766457156,-0.03497686802216558,-0.008457713001873472
APOC2,0.020125479923830587,0.03499048607161804,0.015189955991020973
BST2,0.007534032150042457,0.024852614795272076,0.002029393437351677
COL5A1,0.003362809461065778,0.06499674172091066,-0.00153535327330998
CALM3,0.1026305346934326,-0.0023802018731844867,-0.03995366976761459
THBS2,0.011895997146945515,0.038384737166323485,0.034835233433354984
SERPINE2,-0.07602491833649698,0.05366401845968489,-0.09145014354620455
EFNB2,0.017977810171403305,0.015285180927984147,0.0220793263185264
PROK1,0.05726780375628548,,-0.022838273049593058
MMP9,0.010938078139358536,0.07078601785962275,-0.05946912574134225
DMP1,,,0.11172606030122718
NPPA,0.12153238329115122,0.009313207706870238,-0.047842112240471746
APOB,,-0.019021766907302364,-0.022838272691008472
C4B,,-0.021063338704049153,
NTNG2,-0.0059088323602656334,0.07775882074031187,0.0047093866001812834
LAMA1,0.058560712266163176,0.03059472571949906,-0.002682327491999764
UCN,-0.04471151085366393,0.042454907374172374,0.011266510072372997
ARTN,-0.03370933740015527,0.029390767465988243,-0.017475196951287797
PDGFD,0.010451172859071808,0.07502169811622961,0.040140511391202865
EDN1,0.07692517212905557,0.07934296077790845,-0.031454083898534435
ARPC5,0.000726064226766732,0.06745652801180241,0.05831735467677328
GSTO1,0.03711493404855605,0.06765738726483897,-0.04180461986302323
PROK2,-0.021819910376755902,-0.017343425581747732,
SYK,-0.0011381836960354943,0.06253969041753164,-0.060230979991745856
CD40LG,,-0.02057075437387878,
ST6GAL1,0.013290442624655188,0.05485696276600017,-0.05352726099360922
WNT3,0.008215924079603499,0.04738146626198266,-0.01632349431288148
HSP90B1,-0.07145584351133989,-0.007399002159482399,0.016244388544017517
ZP3,-0.030878611183854127,0.05264146762144009,0.020061220722408613
