,UKF243,UKF259,UKF260,UKF275,ZH1019T1,ZH916T1,ZH916bulk
BSG,-0.16479953181343937,0.00428476550370893,-0.0531847417476871,0.04538469124946333,0.05398953862577094,0.045188457808540805,0.048277428286463045
ADAMTS3,0.14820006257370574,0.001696232966884213,0.03835481462227164,-0.026092629511667808,,0.05682804778836483,0.029093990213931466
CD34,0.132387473518705,0.01171619414593353,0.04767012509685635,0.020799352824184485,0.03251044055350508,0.010414437393580788,0.005614235355514678
PLAT,0.12771888909102128,-0.03184308859150604,0.005367931536040764,0.112069171639944,0.07553390279394878,0.06085323359215455,0.0765167411776563
LTA,,-0.014034520780992269,,0.03820519578025081,,-0.007120877383033819,
CKLF,0.024541625957990823,0.01421583449733385,-0.008728271192620566,0.05338714293045368,0.1556203384288719,0.07945622247443171,0.022321650351452567
CD24,-0.09306001173865532,-0.010530115078173792,0.03548554353794736,-0.01932658509266257,-0.19475233557150778,0.028832155118250012,0.01693479708183617
HSP90AA1,-0.02422259022450625,-0.0174314829535179,-0.07734136300835273,0.049604001491983095,-0.09340627939491615,-0.12712336298398746,-0.05188470458545997
BMP4,0.008082598285903207,0.05387959872158867,0.008107118938730498,0.036471117936204854,-0.10889487288272477,0.03658257101569158,-0.017783644573458067
SCGB3A1,,,-0.0438575779628246,,-0.076035787313242,0.15500605483650878,0.08267317245245046
IGFBP4,0.10119679386467237,-0.025622996709969655,-0.025546390259946695,0.0660317757148182,0.06194272905081868,0.055562723857852055,0.02986942017661127
RSPO4,-0.029219007213411318,-0.021482292908994543,-0.01390700797029685,0.039503761620866135,0.11491740766841509,-0.03379512802846376,0.0018381509622040066
LEFTY2,0.0011078432937502716,0.015435214081636384,-0.022870060950849265,0.0831472605624602,,0.0010381471920249007,0.017004486994450247
PF4,,0.10891471824139366,,,,-0.03297882360992274,-0.024488903323168408
ANGPTL2,0.04032765515930482,-0.025123802875383808,0.019020905442948273,0.008258103064998988,0.09345707509029652,0.048790067136527775,0.038243454375764374
LRIG2,0.0017633408498502225,0.04845224600914782,0.006189982868749899,0.005141750370826787,0.057897362856585,0.043485158448187206,-0.009563431434943408
ICOSLG,-0.05037447909099394,-0.0388602262274834,0.02737881742585617,0.012891180136016771,0.07627318411634894,0.0324823350411912,0.010450747538707858
WIF1,-0.023105093720530767,,-0.030930188658536438,-0.017458895701307233,,,-0.044936614376067455
NPPC,-0.015283175886781405,0.12019391150521076,-0.04450659370322169,-0.017100393403394445,-0.05287847064923746,,0.048800656528303114
LYZ,-0.02688831131112923,0.0002913643080703001,0.05357158373969365,0.017072296595269248,0.030579548747893516,0.04828688717641306,-0.02464006425490318
EREG,,,0.07699925645138508,,,0.019807373441208705,-0.02819398214112235
SPTAN1,0.06522770894744725,0.05269049436292961,0.03584929658085106,-0.018238253244896876,-0.047760141261180125,0.03194927652146828,-0.011271438593974002
LIPC,0.02645198083004606,-0.01716887586022184,0.05027556143495749,-0.042299060994604266,0.04093554655006188,-0.02092858032122893,-0.038188978852058075
COL8A1,0.1202475987938374,-0.024302801552232578,0.017792266216133782,0.0152053048564254,-0.05044683815565323,-0.005189612930001083,-0.0009213690809788188
GSTM2,-0.025274275149973026,0.04009546179832213,-0.044238763520306104,0.027105542550247077,0.006053840968761509,0.020805089108608326,0.006746031666875831
SPX,0.01680420694903743,-0.017750967834110253,-0.019347485362827946,-0.00529447777835768,,0.06329333736498893,-0.012087630769562143
MFGE8,-0.016065701697928203,-0.00038330976841358637,-0.07967378276631586,0.013024960056892281,-0.06481552529508723,0.057079717983323223,-0.015447252943004168
TGFA,-0.1399156802694885,-0.0011223858018861602,0.02546619780042733,0.033841012697804485,0.0872551332836165,0.05767714170508811,0.06611673501178056
SLIT2,-0.05543744009661216,-0.03251615538420844,-0.013324822341081798,-0.047914737256449895,0.060600963140191186,0.03259447745928471,0.023245487074280903
PLTP,0.04815864629399989,0.07135727900314785,0.06986715034409867,-0.03410191570001037,-0.1316212812923857,0.12215609125101488,-0.04173981112939091
APOD,0.08367185793273946,0.008369580404739644,-0.1002834293453161,-0.022920099287018696,-0.036103031922874354,-0.015030559669090565,0.008751202972187403
B2M,0.24387930273513597,0.06082020572429875,0.04898071403010811,0.0033817497382068336,0.1887831473332084,-0.0005612575480790046,0.05762655631987072
OMG,0.026563933251359244,-0.030622101370646405,-0.08673656432615767,-0.008944047872157345,0.013546890709051707,0.0906265173372775,-0.020158067944505153
CXCL3,0.04059717908467493,0.024769269314824045,0.008400150510809452,0.07857884667922402,,0.036418903001300115,-0.05959488765057458
CXCL10,0.13437956892642747,0.041031900122996345,-0.008971129033359363,0.046292035909997545,-0.09935254013406476,0.08314614999142624,0.034979343708119205
RSPO3,,-0.011094865612920656,-0.049007274627203855,-0.03417109260918348,,-0.02350273533780421,-0.04373660104965699
CORT,-0.03594832888311603,-0.02488108805776727,-0.03376562361548294,0.011501350597407508,,,
NCAN,0.15274333909566293,-0.0033518688797124366,-0.06266264265767102,0.07322704234354788,0.26620547188416294,0.02314410551902227,0.025398895335474875
PRG4,0.02000506586408647,-0.010950153894123956,0.038307635736207615,-0.019354802342905868,,0.013485720531326028,-0.01882406010993601
ZG16B,,-0.012708992795116818,,-0.015456909818450609,,0.02769897149668117,0.09953455070919655
TGM2,-0.0054076736551474675,-0.023650538145571463,-0.008531294659684323,0.029255950181722928,0.030580091933880168,0.025662509836896278,0.03017098818785482
VEGFC,0.032871495578238694,-0.019516106249642912,0.03909584931158828,-0.027200840135825965,0.08272603960659392,-0.043616355690452115,-0.022466632439692498
WNT6,-0.014295368516239639,-0.015145472808751278,-0.02596034618503179,-0.00030075945449619,,4.495105039455353e-05,0.0025519635742029395
NRG4,-0.01894027328481679,-0.013326838213499415,0.005188310002863757,-0.029695226457780676,0.06007430345990092,-0.023502737971900105,0.06081215791940694
PMCH,,-0.018465632692351477,,-0.010046011454265985,,0.0692174669700941,-0.029587995909664547
COL9A1,-0.027486568360740482,-0.013918909845030488,-0.0448106791028509,0.035647346335649706,0.0651986830528791,0.07739644267458742,0.02177455687711248
GDF11,-0.01906124284958903,-0.04762353581927961,-0.03859890983840274,0.015035078074300205,0.04002875654621258,0.0759955261006039,0.03436141191283793
RAET1E,,,,,,0.08890818052309366,
IL24,,,,,,,0.004661591512301607
SORBS1,0.2115822979738895,-0.009366996830284746,0.015179505996078185,-0.05330911679376383,-0.014019357074928128,0.039851267030970125,-0.003576271814616299
DLL1,0.06649675849696107,-0.014898570136183283,-0.03043933733578126,0.007046216163897449,0.06408656662000557,0.09783412103736785,0.013921326140921503
TLN1,0.10406034547796221,0.009949906847172457,0.010133272900644983,0.05068468034353277,-0.07784797701392923,0.01710608895678547,0.005031365724421578
COL2A1,0.042744507574366764,,0.05395928633495208,,,-0.02124795166273804,0.09417959852022853
SHH,,-0.011379007758684152,0.005747180663142275,0.026760358835111128,,0.04247713635654264,0.026453951430506783
PON2,0.14017643169975014,-0.003435149203364446,-0.009658199161083991,-0.0026455456275737248,-0.05649747185035889,0.05361675046586296,0.03084010012563491
ICAM5,-0.022417383021201068,-0.017734991230410446,-0.047666027006579535,-0.015879864371599016,,0.05448803920162339,0.004850520735054613
HPX,0.08084711900757784,0.01660014435055181,-0.014599525887442875,0.10633310497906219,0.04153331821453078,0.006072443153970803,-0.0017344235040637327
SFRP2,-0.009432093145970996,-0.012959456695659967,,-0.014466605288802474,,0.01605475449715508,-0.01227935375929792
CFC1,,,,-0.019452668179862662,,,-0.028725435131041845
CD70,,-0.022027389055387227,,-0.004259665069852253,0.0049232509056764285,0.07284050100408565,-0.0008944921393469714
HP,0.1951249660724303,0.022235293953152678,0.07500458753818975,0.05036406148433718,0.0898102153518589,-0.02303623747296673,-0.03797192067510388
CXCL2,0.05834223566915345,-0.03604175849769556,0.03708345556821053,0.12410737892714567,-0.05466466688132698,0.043463864005114164,-0.040521200248230686
NPPB,,0.013321224530278957,,-0.017033547372779536,,-0.02384091016738444,
CCK,0.06323797720303971,-0.021910910783608246,-0.09020847446219608,-0.10145486540252567,,0.049572925040425445,0.023025516615322143
SEMA6A,0.08900184600947578,-0.03226713285029451,-0.03452612494000108,0.02577546798190431,0.007591507440943332,0.02599450107426411,0.00243733507969008
IRAK4,0.12120525031970714,-0.019983195061915836,0.01389676136279382,-0.01325968549994574,0.051816293239793185,0.04770245439035782,0.05269639392631779
GSTP1,0.06981347307466336,-0.026655101765473435,0.0026530433802011305,0.03894247683233953,0.0703682057091532,0.017026532036178106,0.061155366056931275
VCAM1,0.11613673554039937,0.02364739871235378,0.038873433967420996,0.0327628528118064,0.04952195586009721,0.09275641245501347,0.0038340760265781
NXPH3,0.006727034829313838,-0.032735147804277324,0.007538485014916072,0.015242589839289198,-0.11015763875448183,0.09403183127248574,0.07904176886343046
MTMR4,0.061106621835393414,-0.00019850527946827334,-0.005488996782510092,0.03617251854474181,0.0663952178153518,0.0219007879377969,0.006352528126088336
LAMC2,0.06839264607467871,0.03520228075394051,,-0.021443335808495147,0.01559160118473057,0.05258799054878316,-0.014865325785901565
IL10,-0.012878107149840811,-0.006410389914277872,0.019565683587152466,0.03801814748727665,0.12563091499504708,0.0355492964321111,0.036782240169250614
SEMA4D,0.044615502902918484,0.01263963334468449,0.04756931164524581,0.05911027969793952,0.059598569541825394,0.044284474237385116,0.05413756434073233
TRH,0.040137213750571395,-0.005470312237381748,0.02021170408261695,0.03525913231976,,-0.011516094761913965,-0.025387196995777395
SEMA6D,0.13179575509070884,0.038650245566230756,0.01661746812472276,0.0275090815268883,-0.13660613051008866,0.04071057783230191,0.05835898539419058
CEL,,,-0.035334183614877814,,-0.057248118476640276,0.02409919298981384,0.02606537442554171
PDCD1LG2,0.006912555686912055,-0.035944687772754585,0.055388078030203965,0.04755282473296092,0.013656904454291347,0.11646450779346994,-0.014513712346596305
SPINT1,-0.02259130785055646,0.05023680111843047,-0.025235493830509353,0.011411653069124249,-0.03167412627386323,0.025263189175520367,0.04633782796857871
CTHRC1,0.03125289996245863,-0.03674645233074581,0.007070222940197474,0.07765534065140799,0.04286621961799215,0.07569371853993162,0.05641994820408914
PODXL,0.21754607732962652,0.040643721641579526,0.07168126807319701,0.06062284353348621,0.08532199614639457,0.021018963249688574,0.06703287217232576
JAM3,0.0038390312291863506,-0.026326332456428122,-0.029299708729088794,0.014473419135843185,0.06242042706973641,-0.02508680355527188,0.02438253708222862
TGFB2,0.1275447398486269,0.007229066836036735,0.015214960758762821,-0.010283489375886188,0.03629419563747576,-0.036165795799939324,-0.027830838554027654
COL18A1,0.13049325534103273,-0.03151977000829448,-0.01344481147529626,0.07577596919421778,0.04968678156435008,0.03165929424381324,0.09607472918271466
NODAL,,-0.022409911375333318,0.01007157562375194,,-0.013623842493911003,0.08195264549221874,0.012934615816874368
INHBB,0.010937014580597863,-0.05154534196617796,-0.021094073468930594,0.04116914283147074,0.1009584354170388,0.0358291372333415,0.041592074613569875
LCN1,,,,,,0.05043545637500311,0.0012050435872786112
ARF4,0.07231944172162476,0.01828400739100807,0.011953081424854524,0.029419727757752336,0.06025163271157223,-0.02375586238430335,-0.051037273659874795
CXCL14,0.01409497504948747,0.00940630752365734,-0.075801211293399,-0.01829922526706841,-0.004187775319564586,-0.023045880614934337,-0.036241551459913035
LIF,0.07887653232393058,0.03865325495968096,0.021269741153152895,0.022692973795336118,0.06271641456737373,-0.06334140284493463,-0.007665952265995609
IL17B,-0.026014349551378838,,,,-0.0529842622763037,0.11840999217165286,0.05768694551166886
MMP1,,,-0.03084076133733645,,,0.047562385107241326,-0.04649686169234248
MATN1,-0.03896551436400247,,,0.0795104082781949,0.01017270769922118,0.045627452310455306,-0.022593029152023054
ADAM28,0.0011507303229763132,-0.05896252945028252,0.0032353512755927483,0.01964437299914935,0.1449626191284528,0.07758239260855425,0.06645355918606348
TCN2,0.03693842792371319,0.008924270840303167,-0.016900631018943738,-0.006342343884551106,0.027551598364292523,0.08027219012626724,0.03819999066779707
THPO,,0.0963001023135109,,-0.001532531092299826,-0.0007165341436344732,0.10242808045369736,-0.0185059157010109
CUBN,-0.05716747004336006,-0.05017679738989883,-0.025707167252170184,0.03959273056074831,0.08512867377258936,0.03252732319685931,-0.0171645747929088
TIMP3,0.08217220815918244,0.03793448168166461,-0.03761855467207435,-0.03177979600399271,0.010926830255740188,0.05850405043596601,0.012946465373377666
PIGF,0.07564884500997453,-0.022344821320522124,-0.038706257693731067,0.028258374985307266,0.044202296510573495,0.059354000478388236,-0.03366138070459542
CRH,,-0.012834800569862734,-0.03133983500989025,-0.0271515522528067,,0.024644777240876468,0.08218921583216565
BDNF,0.05190499095212983,-0.034422186487712315,-0.002854665186203977,0.03436745370342874,,0.04501687345232224,0.08281840531197922
CCL5,0.06957439247721685,0.052435678640573614,0.024921965910730176,0.06842646264951545,-0.01194706036843477,0.07438991889556734,0.0786211842548001
GAD1,-0.013745894849399448,-0.007882653968721058,-0.08825732227919554,-0.034720880862565674,0.02337567093793125,0.03551547818717284,-0.030810131242846678
COL14A1,0.03542637951493298,0.058355612143207995,0.07243769334978435,-0.023037383742988922,-0.058896300126617784,0.06812976776227188,0.062364851229999484
HLA-A,0.15152618631747625,0.060809034232770016,0.0025013594468070964,0.04573650567566515,-0.015866460543415502,0.006071318143679676,0.010717192515665032
FGF18,,-0.010197153071165217,-0.006431518766637552,-0.018481349357341158,,-0.026703420336443896,0.08443140672039559
ADM,-0.2298928959582017,0.006219092702281222,0.028677840008738586,0.018504452812953303,-0.02022588919739895,-0.027912676508368994,-0.021540518432413294
CCL15,,,,,,0.012789069370494765,
GNAI2,0.08141000507277152,0.033554327464565166,0.0009012315121085877,0.04754977115052526,-0.017261604833057453,-0.011191225312105245,0.008663000864758172
HDC,,,,,-0.005327796558769669,0.05742910599048085,-0.02259301891985398
COL11A1,,0.04947460662176104,0.024343338740364855,-0.018702353597682526,,-0.021078202495209225,0.02977974281793461
NUCB2,0.0465139731055361,-0.011741014130128022,0.029017869461830114,-0.01882762221822019,0.056916939158317054,0.018898557884429863,-0.06000139145496691
FGF16,,,,,,,0.09437679618563181
CXCL1,0.014987320684618,-0.033757625001072926,0.07918014607850184,-0.02450806722426398,0.018942455626329967,0.02015010909390383,0.050062723233088406
VCAN,0.08734450069031967,0.060330371293424036,-0.011873769861701806,0.07844578146703585,-0.12403360960817389,-0.0669291919897902,0.019768541579227826
MMP7,-0.0023357948742712374,-0.020272633944852785,,0.049135324283029636,,-0.04456202491728618,-0.014834198485220721
PTPN6,0.056513119106076204,-0.00033839285231973445,-0.008766245640279158,-0.018700544376866583,0.09083117972709012,0.06846446798241718,0.03268837154146875
PTGS2,-0.042375460688254804,-0.013399080928470041,-0.007081489431963141,-0.046697150186938104,-0.02594614117135392,0.014311583541556115,0.04610421631124466
XCL1,,-0.011094867480209004,-0.03279352979619578,0.07303568886972714,,,0.11620264686306465
CD58,0.044920629680011794,0.08033764695894159,-0.009051988376666946,0.023298087372326054,-0.03292403493026532,-0.0011106824585935095,-0.0040121714007527055
TNFSF14,0.08148679623440312,0.0026359752833471036,0.05936382360976524,0.01553970204357252,,0.007847909217480221,-0.01685803702688479
CNTN4,0.032534189361030225,-0.005242065635322738,-0.029661033699628987,-0.04718731260601258,,-0.02856835026052404,0.005678164440055584
NTF4,,-0.014034521492262324,,,,,
INSL3,,-0.010197151071053158,,0.08040437804417726,,0.07602292938403515,
BTLA,,-0.016185977709432614,0.0437326339094539,,,-0.017438993198987982,
MFNG,-0.0050821262681236355,-0.040572484169459695,0.06687306577298019,-0.01092051784159986,0.04025013792621215,0.0948363445437256,0.03429058569253735
ICAM1,0.05691783747411036,0.030205399202494942,0.026428965485974516,0.0855083070038058,0.17895283447383545,0.02901312251027998,-0.021700409603171943
PROS1,0.019512104739275934,-0.017686868048709607,0.05843324950075541,0.019595376818921643,0.08924871774642334,-0.006501139482354556,-0.04033922009099701
CLCF1,0.061270237323726655,-0.016180957197916374,0.055449912147452214,0.03228524711599067,0.14624799015496956,0.0062233119430632295,0.006245004387136698
PSAP,0.031376865851450504,0.0715869917878045,0.09442216853534449,-0.01880816158123984,-0.12972294706340537,0.06740027284704346,-0.046820959519359905
EFEMP1,0.07183457507056734,0.009873691906228365,0.10447335384996148,0.02846815706527738,-0.09001779965369842,-0.041364036957355355,-0.03667894924301333
C1QTNF1,0.005336849051018412,0.03041597617334014,0.021454639891104358,0.1002049007219507,-0.06606455451370545,-0.017682016870926364,-0.020769841325192075
ALB,0.0009577006938773586,-0.018103585902220984,0.11151164900682892,0.017846622651731644,-0.07413016641586095,0.058522199834515565,-0.03198765877443178
EFNA3,-0.05397412178800837,-0.011274460120457073,0.013690920514427924,-0.06414910400051654,-0.08365141383001534,-0.047259907938317025,0.025601061103116107
DRAXIN,0.03894024990929422,-0.011472089100860321,-0.045294651381093946,0.08460012694048993,-0.00022405965003248203,0.13985735670265861,-0.03437879009746264
NPTX2,0.08492251797888019,-0.06316956260576702,-0.0036875611827309474,-0.09679278649140072,,0.02241951163785147,-0.004281771837620042
FGF11,-0.04205963350585015,-0.018279717800927853,0.01478507282137227,0.03921469536824628,-0.10304479720581877,0.013129067962496292,0.00074390308645318
CD59,0.20746964509694002,-0.03980059159060864,-0.046663907059385654,0.060787814337587495,0.1404561755311585,0.04205562272734538,-0.013051692693148242
COL9A2,0.16523572132762557,0.020997671661349995,0.036765313034486886,0.02485428843215288,0.053194581600036074,0.10559736721010415,0.0590558470444681
DLL3,0.04790716042129704,0.04879609137231619,-0.010366638012760202,-0.07031210366685571,0.1787308871266475,0.04738750362313004,-0.0013361290412051855
FGF5,,,,,,-0.03878545591229346,0.02646599758189345
LIN7C,0.022126912748304837,0.05080547793667367,0.0672421715263218,-0.027544714273722525,0.08479770066717308,0.020348921988274603,-0.022364485711983784
GDF7,0.0057635638238349605,-0.018194694577007522,,-0.03440422473753987,,0.028193079420378547,0.0234479573309565
PSPN,0.010051305946339533,-0.026136554207448277,0.054282008302243695,0.03075585382793535,0.03796919797884925,0.102992295820681,0.007357069738319608
ANGPT1,-0.012519208085558437,0.04458419967797535,0.046782325290925963,-0.05313713205238979,0.03650809608591934,0.06654439853748377,0.025632655753179075
PNOC,0.056225358000626696,-0.011118198513773192,-0.07916520626706534,-0.10782636551056358,,0.0977139840142076,-0.0007225357060510957
L1CAM,0.026399869322698465,-0.03567337633113814,0.03501204668188323,-0.04238245581643483,-0.08293854668239392,-0.039832537886447195,0.04584407578366151
APOA1,-0.06882530616407075,0.07576787236885586,0.032389855661534274,-0.01439547269491547,0.020828266346409687,0.07267936061070532,-0.021694182225237522
PSEN1,-0.02147458337177677,-0.02491413461943534,0.03670191185499355,0.03618807543966079,-0.04857520961591672,0.03218105135182977,0.034462916936031054
CALM2,0.16141611342415357,0.0160613360359329,-0.0433801490889774,-0.03372518425515554,-0.06906641619593289,0.022333492200939203,0.0815759378842997
CLEC2B,-0.09882873468374546,-0.020951951515456174,-0.05226038247543495,0.011852996463770422,0.08935055668153027,0.08534789797753518,-0.029332223566356046
NTNG1,-0.017942813375883607,-0.013047851041926435,0.007187222305601042,0.05786290125082303,-0.051255104772243223,0.03901279492685822,-0.02574442065959878
LRIG1,0.17510396538978643,0.01555130884902957,0.000889874815770635,0.01652456907026327,0.24993870793401463,0.027828006309938223,-0.048678430929665645
CPAMD8,,-0.01206141017877886,-0.02210656080308995,0.0414630303037498,-0.031598698575416195,-0.00779299574138647,0.01680393245486222
GHRL,,0.05582438259541194,-0.021103918359542378,0.004993413932697797,-0.05717278752366168,0.06005452839924238,0.026241864980828616
NPY,0.007635444112204455,-0.02635385876300325,-0.06295121374065477,-0.014137394023825982,,-0.040043390365552205,-0.03573191600696402
MMP2,0.15632944935751644,0.0018859301873601448,0.01634762758630239,0.03591545454894177,0.07379897408086306,0.05364815998901964,0.06798885590759533
LHB,,0.044257140617411025,,,,,
PPY,,0.014145500207556842,,-0.015922699049718877,,-0.004501798640413831,0.061678938045751405
ALKAL2,0.016958789979807657,-0.010351962259782438,,-0.038408116992365265,,-0.06925174087879099,0.0015215292028121575
CSF1,0.02071923018472417,-0.010574142552736513,0.05733771319247564,0.08853613074894366,0.14083349953864735,0.06047702533304723,0.05158883932192002
SEMA4C,0.03625220050599921,-0.022360061351233754,0.039979250612563154,0.020428422504983834,-0.014059745044054191,0.07136377555575682,0.053538037086005325
BMP8A,,,,,,0.07465392952867088,
ICAM2,0.019086355291860233,0.04376255405717138,0.03644837727087592,0.019827624234904348,-0.0009822907580597535,0.07576203353870994,0.04322802859356853
SYTL3,-0.02002286620482969,-0.011005320926806304,0.025436862406780943,-0.008018116496260526,-0.08075759995582818,0.05567099434741095,-0.008068221656392918
IL1A,0.14712505553736846,-0.019035712131462063,0.06285570620096,0.041808685255077326,0.15945141114279046,0.08605298963365127,0.05604264567448532
HLA-G,-0.004625155585404739,0.09308138301221897,,,-0.0578962889959957,,
PGF,-0.05730302565589731,-0.0043267164808017235,-0.01185272644722757,0.050918163735910515,-0.07960827430772868,0.07164951779576548,0.06944615666289713
LGALS8,0.033020640371054434,0.014478561864127394,-0.004169812632186505,-0.0018960251769515374,-0.003658153754925156,-0.00018948134750874202,0.059586689195098276
DKK3,0.09995163259471708,0.004741390175372499,-0.04791276753360376,-0.049018442085584174,0.08334274203260814,0.10868885500168932,0.0007953768541212592
COL16A1,0.1456953564522428,-0.03234597890775276,0.0369838266887243,0.030145022742095184,0.11320613906096565,0.13932016417486315,0.059659595018229664
TPH1,0.027940855229365843,0.008124343472849823,0.03649552693522089,0.05292146496207258,-0.05548802945324337,0.10177097659436975,0.09614810059455291
TNC,0.04681116269563282,-0.040593581081025266,0.02794633364070896,0.0802551607415967,-0.02868230346821556,-0.051870839193671456,-0.05944465067133556
TNFSF9,-0.06348307126834826,0.045844441642243355,0.028097917757250478,0.04670691842764092,0.04996647680927455,0.004686757937024093,-0.008424554868101992
C4A,,-0.012453786046369621,,0.041439823239147605,,-0.03832902303097208,
CNTN2,-0.06765806552040618,0.030527358443035047,0.04718498271858984,0.02559678423621662,0.03645932185240428,-0.038398273468344575,-0.02159457368399858
F7,,,,,,,0.039682079179914675
LUM,0.16129297935590137,-0.0007379869206131884,0.038821447763189416,0.015438450065183991,0.08209159829776505,0.02308793228274855,0.01783170234134485
BTC,,0.034179886344538404,-0.0458639939782272,,-0.05987438909058296,0.14793802919512394,0.017934595784706152
