,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
QDPR,-0.027998527600145214,0.04724333394450617,-0.029924589668412327,0.01651206831580383,0.010557169551881492,-0.07921695486547609,0.04976320501780272,0.0016930906220569083,0.00686772409691048,0.025050759212216687,-0.057000344674596755,0.046469157867060275,0.030502963994299054,-0.05061412335792654,-0.01651348223656696
POMC,0.011551640426412216,0.00787170561918534,0.031716544333299235,,-0.029668617756242903,-0.009208439354855885,-0.016230477004265317,0.015957665869338167,-0.06885833011562638,-0.03372930521829276,-0.03060471828337072,-0.012549825262483515,0.011852998097835838,0.042183088780954926,0.023396967356967786
CCL18,-0.025863618090747213,-0.03438974341871355,,,,,,,0.012669141347586543,,-0.022189613546674467,0.0011530366910496035,0.009936043367433164,-0.05356560247448531,
CCL17,,,,,-0.023170994440859384,,0.07961399342966462,-0.019501038320706827,,,,-0.015797570165868708,-0.027188512776785863,,-0.01362001258182556
VEGFD,-0.02914073804702396,0.05842749249507358,-0.021914626795141983,,0.05379417525657777,0.004556051736137295,-0.018586875621697856,-0.02089986678052859,0.07487471269938337,0.02689997413553603,,,-0.018834312690888377,,
TNFSF13,,-0.02595161218500401,,,0.03794693710395625,,,,,,,-0.0019689810781391916,-0.029552983842687994,0.01501303095780511,0.015352954215119806
WNT5A,0.004474006977029068,0.041825695409207254,-0.03933227497484088,0.057314834938082475,-0.01603111409474843,0.038688013205801924,-0.00108461000644864,0.03264321685334854,0.07092748728423755,-0.05811045618623184,0.039554219487707,0.00860450870032186,0.008449554463021675,0.059954612490451045,-0.01023006971603236
CXCL8,0.05202547956086178,0.07368395334516308,-0.02051955760961584,-0.09578930090246587,-0.04370407830325224,-0.01564802004026443,0.09313080014307336,0.0637285345433339,-0.024722740076587507,-0.03715700367331107,-0.020146016182971502,-0.008120408883202786,-0.01584031266672347,-0.08708445805548237,0.018125714264188096
GRN,0.034494859572845545,0.011802063166127957,-0.0251734366337577,0.06957023195803737,0.033242959476028594,0.08246858841093563,-0.019281228664956046,0.008922810741012437,-0.07667325889967351,-0.05005820215359683,-0.056127161672514546,0.0011480734366200573,0.01270885351545498,-0.03802197479331543,0.021785811878891965
MIA,0.004966906127508865,0.0346572917572875,-0.019489336519872037,-0.038500985111097244,-0.036638607647184934,0.014543195059042184,0.04268618618736254,0.007025797418487897,0.027780023754272878,-0.0033964961295385536,0.017451941359792878,0.12845199234753263,-0.02889550439183252,-0.05590606499034191,0.016797946005842612
COL4A4,-0.029335238514018206,0.06141156792640994,0.01129380806430547,0.049174296350776484,-0.044556474274432475,0.012518809777086947,-0.018213809242114135,0.03223254021930973,,-0.012757798549634282,-0.02805460474034208,0.07943226514178028,-0.030156679530765597,0.011092118509162642,0.02525503767858773
TAC1,0.06224516159041299,0.09513842082899518,0.054802201338323656,0.10200606477139486,-0.05387764143078881,-0.030107380613945765,-0.0018361467342599782,-0.04920660908914238,,,,,,0.04724185480682792,-0.017904891479981314
RARRES2,0.006049450993631719,0.05829869262719919,0.05769973739036013,-0.03414457794703933,0.0561832686405538,0.0634837458107832,0.00982370502218691,0.021938429059052286,-0.0927023748593909,0.10543637213196763,0.1102411590795989,0.018868957339734926,0.008684005960072471,0.003265542400694052,-0.03821077062760009
FGF7,-0.06341869184295014,,0.07979799214168756,-0.059639140626327754,0.003228547153219887,-0.026018439898564505,0.057876892996276554,0.03127339853211967,0.10110719684676402,0.03629392963881155,-0.074841133519068,0.058471409506238824,-0.04702262771343263,0.034995980665538017,0.010517008774565283
EFNA2,,,,,,,,,,,,,-0.017900753762527605,,
HBEGF,-0.002526318782179944,0.008845696401955844,-0.034027902897496326,-0.07811961749791145,0.009200652927176551,0.02672147971227764,-0.01175153877052566,0.040606566413094,0.1476841848403445,0.029994415620251094,-0.005951778151914958,0.03333089268918738,-0.0584894751011062,-0.06853434525484078,-0.0203930615875022
CSF3,0.11039123930532685,,,-0.0351042641070712,-0.027617805024120586,-0.023848491891574886,,,,,,-0.006792145912295166,0.032688688166441535,-0.012528408459652363,0.04292479614582155
PI3,-0.0347519370062336,-0.03617946000839575,,-0.07565385865480348,-0.010398141468540581,-0.02685371663593584,,,-0.04714026261457253,,,-0.025341371113817963,-0.005098757941954515,-0.0986055119908286,-0.031155560880871434
PCSK1N,-0.04730939566203283,0.03098717407240503,-0.017578131427129964,0.18900232575898188,-0.020702575003427513,-0.019834407518867135,0.07023560418978732,-0.029719133170991067,-0.04233136407751786,0.028266938763427327,0.05358658254339065,-0.030190286988457358,0.022841960146461136,0.042256402600519175,-0.0020452818700889552
NTS,,,,,,-0.0029008129271293477,-0.020807159839427977,,,,,-0.03685408673052288,0.016445663558787776,0.022521628136475035,-0.02123524711164601
SFRP1,-0.0452939702829223,-0.005724298497834968,0.004173319232087361,,-0.02021758829178015,0.06097918935643973,-0.023325115293693886,0.0792451217395468,-0.09706329092773958,0.01890746124191034,0.0023585878843159383,0.062312729432346614,0.02020644084556317,0.039439914176791845,0.020651442636205202
CXCL13,,,-0.02757823402893839,-0.025489849376282445,,,,,,,,-0.03548458154824452,0.02138518319456478,-0.03567858523367105,
MICA,-0.027421204056776626,0.029514530068379268,0.07488304139113608,-0.016145010462353965,0.009546642386671514,0.04312763267986973,-0.011577667617403484,0.03479869845767213,0.038968700346851126,-0.02805207704212958,-0.033489255992349955,-0.029605346663023356,0.010756986414435597,0.032291111378562394,0.03783864632032312
TG,-0.023384848831493124,-0.04183729557993268,-0.020805341117235584,,-0.021817980925138286,0.024446532562848514,-0.017575842685860255,0.08048076900719002,-0.06628126169452413,-0.049331351700517,-0.03612987873806409,-0.020991021131538192,0.0030612135523793,-0.02219605430345721,0.16825117598810757
ADA,0.03857267464471073,-0.0113763797920642,-0.027509132239126897,0.017808142726897777,0.023587875255126574,0.011714560816653728,0.05630727952948778,-0.034684590241162966,0.046452491443550833,0.07679783813873489,-0.034964570352053075,0.024343286066681433,0.003779205031233847,0.05150963610701557,0.05365950494180791
LAMC3,-0.038225750087155425,-0.0051828896757827965,0.002167176113673531,0.08158580882531316,0.0011274542886022597,0.07059987152247654,-0.04067429917062453,-0.051306792170533556,0.052604841302954765,-0.06324577014986503,-0.04400374811509706,0.030360725826079224,-0.014971199377013751,0.07323809338651109,0.03442009557684853
CCL7,,0.009444660688552096,,,0.002079674143937209,,,,,,,-0.005252602699744283,,,-0.015026691153817667
NGF,-0.016900851425573505,0.028894536193821548,,,0.04240625774367485,,,,,-0.02994559969842378,-0.03297516667513854,-0.02734494287939976,-0.017660137515990982,-0.01176045013267257,0.014863625387311936
TNFSF15,0.1700895475455541,,,,-0.017565527331158726,,,,,-0.05574889540834195,-0.011895964143197274,0.12717028914054365,,-0.016747401352266517,-0.028797672031751157
HMGB1,-0.07102064689851015,-0.06146519125189885,-0.02708108992615432,0.04614575771870839,0.017269450707601317,0.07156218888343123,-0.0033854243275948646,-0.07040896570379833,-0.11700030795445632,-0.010516413621794098,0.04685067520108515,-0.08201765089480677,-0.011316207024621208,0.0006662891786414153,-0.02469751666291148
ITGB3BP,-0.10322526490126226,0.008904977367620446,0.041505236478486356,-0.003935824030112504,-0.011002267075784016,0.063437580429513,0.0063789348713282935,0.05449266475061652,0.028558214810080296,-0.03800617255141471,0.03981396155306127,0.03483576866960921,0.09235840769917948,-0.028571786160761423,0.009777807520824815
AANAT,-0.030292103823879268,0.05679444290882534,,,0.002207888114621402,-0.021511985072193717,-0.015806058040938497,0.0264434733242045,0.0025036526627804836,,0.03586452375885151,-0.02077133641580964,-0.02408956622335558,,-0.015898865886491285
RELN,0.031381144531720265,-0.06294933938431745,0.005305799609988541,0.02602458911499111,-0.027742622437754067,-0.04118222932297996,0.030836954628152655,0.05101605474368949,,-0.0740102629693098,,,,-0.020229045878666047,
IL15,-0.029721018530223475,0.0008711942329736283,0.07015880244851051,,0.01836093593338358,-0.010737904042389269,-0.01831211617744012,0.0032032299215976226,0.004680168898041005,-0.02225446015521853,-0.0024699489824842324,-0.03805393935039441,0.061453058572529015,0.04402609065079063,0.03489355034935904
UTS2,,,,,,0.11849760892872312,,,-0.051144286572336974,,,-0.01768831316207996,,,
BSG,0.02543344604971363,-0.005761287331788337,-0.031729975305014535,0.03402212640073529,-0.021979620715932104,0.010162118851678661,-0.03509802860814737,0.09631280522001215,0.07778746155030285,0.08061689279195068,0.06298397907530079,0.03713013872174132,-0.03882193004222776,-0.07880559977120373,0.039188873373677525
ADAMTS3,-0.018192661832673394,-0.03809338142500886,-0.027092360983470225,,-0.007895004175957968,0.06441987730077206,0.016090497617836454,0.02039454010948793,-0.004596895998085705,,-0.027673563816456734,-0.047775268954008326,0.013460049163877132,0.11749196723546165,-0.013462054315131599
CD34,0.05917501200301437,0.003637350597615541,-0.02440601521091988,0.0663448769281326,-0.05304282994649924,0.07941940773721208,-0.005331510746475253,-0.056184721365939744,-0.04663169188894023,0.09206433366038581,0.063731747733338,-0.029227985333567616,0.04658846192152386,-0.0012503746950147273,-0.006032888819288074
CCL23,,,,,,0.07042339437265788,,,,,,,,,
PLAT,0.006816612424722558,0.004812056917632162,0.024362118109381038,0.09165223896876269,0.025932074755648373,0.037782829468570776,-0.03766224694270559,-0.030963188230254724,-0.060321078392858496,0.023543183876797727,0.01414880889325549,0.037916614274616386,-0.03881014539850711,0.08939516345547745,0.034573124706414264
NTF3,,,,,,,,,,,,-0.01566412938869685,-0.03717534913837736,0.020790478548856833,
LTA,,,0.027616871792892454,,-0.02021758734596959,,-0.015222881142288258,0.1301321736664237,,,,,,,0.01918946516271417
CKLF,-0.07868403282803443,0.015197403346201708,0.03199372358071506,0.09004597938926573,-0.046645783815785005,0.12193595554095721,0.06390494931712408,-0.008177253964812637,0.08172547838425598,-0.0034089192880252315,-0.0110162543185945,0.10530206231012393,0.013798978341692783,-0.022158291575307156,0.05211682775972208
CD24,0.018877602074744638,0.04737952770161786,0.0471844411147444,0.05253952834095685,-0.01855432088117198,0.09162902658430026,0.07996398561730254,0.0701511336130635,-0.003993753077135291,0.07352959824360611,0.08209443678954412,0.022980392489105793,0.022509125003108497,0.05829773808516,-0.009126740792906192
HSP90AA1,0.073338316477979,-0.019121994705894502,0.0024374053427429323,-0.04816269077409264,0.05682250108351705,-0.05204196960756328,0.02376424769631945,-0.06646531268185842,-0.10263278516976951,-0.043612511388720784,-0.018141367316500623,-0.046653698060337846,-0.03141414312537709,0.022597130938840193,-0.07632413053398453
BMP4,-0.00405033032672082,0.04767166821239152,0.062153535158499064,-0.0228874501568666,-0.047170058299229246,-0.014835740611018514,-0.002338658124230354,-0.02067292907290842,-0.016653387414066623,-0.005814844257809806,-0.005604849626260105,0.03742307902899506,-0.04380602938632229,0.04180373645342744,0.01765307872058879
SCGB3A1,,-0.02187477979552349,,-0.037522986855812776,,,,-0.016929046962597463,-0.0472589624085115,-0.017073627041864322,,0.04925749395925789,0.11774004396296694,0.08764106783966263,0.009105327721555152
IGFBP4,-0.03657744055593856,0.014121216156398003,-0.004851064848806159,0.028158580281439045,-0.017938477519628356,0.024089176030979882,-0.03394946797308792,0.03543640501109656,0.05705937055752369,0.03992879438318831,-0.030314430022683286,0.019622020106557836,0.005186547406656108,-0.03526522415182697,0.0559869351298941
RSPO4,0.03676286908676487,,-0.01129487714791425,,-0.030946559562441505,,0.08887573437774274,-0.03365390994883223,,0.03242241561964255,,,,0.16445897540009222,0.18172246001363115
LEFTY2,-0.03458238916835333,0.0288938688434655,-0.015488224379615277,0.035201514977487636,-0.038545107009927776,0.13080314208409485,0.0196744286553898,-0.018671779233943593,-0.04036300104569996,,-0.029534426686257154,-0.020099020764187243,-0.020582650649413187,-0.03185267481947959,-0.014262218689747428
PF4,,-0.02269157262207486,-0.013917714434437406,,-0.0137628229940393,,,,,,,,-0.016407280150274168,,-0.021397472515088584
ANGPTL2,-0.034853456584184796,0.0006879938320774048,-0.006452241486150655,0.017087553944471423,0.013339382406065322,0.037665068005298175,-0.037265901457973614,0.09086408017701164,-0.05085097822541566,-0.059620365545153944,0.06588862369654372,0.026050085792853186,0.016802766842161886,0.0767500282722406,0.02974608018403822
LRIG2,-0.06286674164702676,-0.01708959661292514,-0.028124977094290723,0.009327246042136559,0.006746966130690695,-0.00831576424973602,0.0004267161700843587,0.03145620497525863,0.03874596455091346,0.013227146556088188,0.0060299734816939435,0.003556391438861048,0.03816147800435828,0.020731799322683812,-0.023059643565646597
ICOSLG,-0.024766532503608715,0.029028080042026238,0.02591417851232049,0.03341419845571264,0.035451528190664085,-0.01067868972286377,-0.051659271501372304,0.02819617175634837,-0.0527255527730515,-0.0023425993059478373,0.012611043071344745,0.014435289227801268,0.037507063170309884,0.0386584709638872,0.07161489106240551
WIF1,0.006052909169460044,0.010851281903186924,,-0.0025179218939415885,,-0.04932146596474117,-0.013662635261206698,-0.024332715839834172,,,,,,-0.02177322428091374,
NPPC,0.07982121764949447,0.09352398085520051,,-0.03626987436962043,-0.021349532464338163,0.01202954265468727,0.05103488185420805,0.08959715796825078,0.09280880760075523,0.019125504826098497,-0.027673510667720284,-0.035345366334410044,-0.0034514359572511513,-0.02326338693518416,
LYZ,0.06003269201616284,0.03025830846751663,0.02603991513066039,0.07601347824182272,0.043251726865055594,0.08642484086662652,0.022459658366797926,0.07030208762853596,-0.003084467558122402,0.07182651857172642,-0.045251499206509165,-0.022428990309292227,0.10576524857697026,-0.013222547208633967,0.044281829215417894
EREG,,,,-0.0008577012475105524,,,,,,,,0.0038501624979893454,0.008076649047819845,-0.029172772683815303,0.01793883340791075
SPTAN1,-0.01163936772898153,0.0007200170849929116,-0.020176475899558503,0.020843723041071672,0.023369789444248733,-0.0028752433990823344,0.013402836231263577,-0.05720595716812509,-0.008941804652877887,0.06990090148105652,0.022785317745280465,0.006918767276589565,-0.024415003290454124,0.042337038588296086,-0.0013373316221754572
PTH2,,,,,,,,,,,,,,0.024677831136638222,
LIPC,-0.029914744541037847,-0.027780449251102204,0.039856191248380524,,0.06017677422155377,0.01989571056741835,0.010417146708427583,-7.98468234695066e-05,-0.04256555124108463,0.026877735536904465,-0.002112120857185377,,,,0.09979175412904064
COL8A1,-0.0210412868425404,0.011333869657720203,-0.04341544748098367,0.005155447066348234,0.024167518654027224,0.038779888227706276,-0.014752593875562887,0.07962290319037821,0.05241725728023316,-0.028678752491713807,-0.023711129114352487,0.058105363619042505,0.017128122936776454,-0.07291138557613966,0.027873260926983473
GSTM2,-0.063411300001344,0.08227912956292664,0.04559038458845646,-0.0014760428220988101,-0.014965981922730433,-0.013729798684667553,0.019867427127088156,0.027669591620948293,-0.060321093753027646,0.07155916238773646,-0.002297392835042308,-0.006708730429817961,0.08752906678963539,0.01798601019825233,-0.0012031889704417589
IL4,,,,,,,,,0.07332824962212428,,,,,,
SPX,0.04117061033985077,0.004247455477700593,0.04109881621056768,,-0.02564038234136128,0.010394428787827271,0.07103172723879991,-0.045290693092615346,,,0.05915350890554065,-0.023872157705834177,-0.020371735461932192,0.026784894519522904,0.009629110113953154
MFGE8,0.0008166113216330379,0.0027043230052866047,0.002948486331145527,0.02716401158800691,-0.09702595257993836,0.019382926310369853,-0.021561109364180778,0.007685392487545111,0.04304189460206117,0.021372335856152596,0.02663311314183351,0.050459981616115486,0.03234201183768257,-0.03447576439827599,0.04518400156688467
TGFA,-0.0024578796015502246,0.013484835653266037,-0.020190042688913914,-0.025577648487746345,-0.0011847069491064876,0.08055461784582815,-0.004021309488433025,0.0296225686238636,0.09776014247294837,0.035081223395333976,0.0066425882871355155,0.011105061706133084,-0.029549048142488165,0.048108607707940544,0.03665020818816159
SLIT2,0.06081719456678285,0.09909873345740146,0.002622823253706669,-0.02788971734210163,-0.040683279704954375,0.04096796868937017,0.032768159571580587,-0.029850903633935815,-0.04626055773668768,0.1505732425320396,-0.03129629319384008,0.04347252260233048,0.02793404078095393,0.029608764960023723,0.007867720932624589
PLTP,-0.09736332230164528,-0.003384003748539624,-0.03576232800485895,0.07578527935901358,-0.008559769064251533,0.02099174717505519,0.028230366796519985,0.02360547657260338,-0.02193586468426489,0.06858422643338412,0.03543795321932216,0.01776967881575436,0.06475245261348575,-0.06181610481735709,0.03486791213128968
APOD,-0.05294139360201572,0.009537230451570155,-0.03538902165346447,0.11942198864778823,-0.024063653484021143,0.07527996079083363,0.03807667708548205,-0.12066213886034559,0.1149146944308534,0.028309136805434024,-0.06731224508697768,0.028760980609660317,-0.013611424075158536,0.02068969572360051,-0.029008738139256286
B2M,-0.023512517340500475,0.04284540284776193,0.03293810272832483,0.13786455873475523,-0.010348845863102864,0.08004025003362372,0.02698451007893136,0.017531747662351854,-0.04275041245736107,-0.011495844248336978,-0.09915213649226635,0.10027887779497684,0.07378593321046628,-0.03974278230081782,0.05528151351012464
OMG,0.013042483497243183,0.03781627998995593,-0.002064686634267163,0.08216278441662912,0.018175632116224968,0.012629084298227148,0.04179065525750146,-0.07505100383985987,-0.05982714665214429,0.040866655923173685,-0.037556330471293004,0.004528752454424238,0.05909916838829167,0.05811373854697068,0.00758102673263442
CXCL3,0.04460865667532364,0.026610059126006676,0.006873593641374457,-0.0028159225718765923,-0.04274043352736739,-0.028244208071349558,-0.049118142571660625,-0.01747235668574317,0.025625275237595255,,,0.036411686124603874,0.051362781193479104,-0.013037214857625446,-0.04002692259030579
CXCL10,-0.06941513412741669,-0.005851879383983397,0.010576629288376887,,0.05761237620516208,0.06712102605530532,-0.00742825945101485,-0.027765689239134413,-0.060648533725669626,-0.028850580691223118,0.04010651723439222,0.08509603166706685,0.08955972142039785,-0.03200431129968945,0.022586697351722876
RSPO3,,0.005430115049832024,,-0.02059132829689631,-0.015982833908003133,-0.035323820148126385,-0.005055292780463579,-0.01825827598991311,,,,0.01724232604161631,0.010041670950696354,0.05688913301860606,-0.015249153195044631
CORT,0.027321413315589016,0.03959181248357728,-0.024856156646307123,0.1205226952501861,-0.018835788940943052,-0.03469007766837319,-0.020449291529447366,-0.04843863920814151,,,,-0.011021681406515221,-0.017169384759135497,-0.0016543349824927334,
NCAN,-0.030341912369432456,0.011203177091966877,0.020590691840081474,0.08995280455684469,0.007183859008139824,0.0881787188478294,0.03053236125313167,0.029632105845819934,-0.06970153015706489,-0.11007488206062827,-0.005565945814957987,0.005047133246555691,0.0035609216076349474,0.05970649110674936,-0.03236147714305001
PRG4,-0.031591504850995614,0.05136411141393225,,-0.012099108730044196,-0.01577436780784814,-0.030600025266843203,-0.0103786000806718,0.010157907000169868,,,,0.024709275994123023,0.005980737574196938,-0.012893405365867368,0.01436922991545648
ZG16B,,0.015900960129984102,-0.016747707294792406,,-0.018308083042106266,-0.021516099461248137,0.03308581121284978,,,,-0.025692153372910618,,,,0.13068366743648793
TGM2,-0.010858277921724568,0.04920472070039225,-0.019085349033343496,0.02177454382978275,-0.014222576402761932,0.0065253829606204804,-0.06658915765321925,-0.03792731137045958,0.06058322681703373,0.08387817567751674,-0.044797835715532454,0.02609023040183488,-0.0016804010894225921,0.0466880919835004,0.02689323067619443
VEGFC,-0.022667535476019872,-0.00845426723933449,-0.02150470111276064,-0.052197063493460684,-0.028114147174142547,0.0305451950619141,0.03721462626307014,-0.02178540605094192,-0.02232284561344314,0.022420966694797588,-0.03330213331113987,0.013370168397489269,0.01643757774085143,0.03233402588343558,0.009071558258174217
WNT6,-0.028748473810932422,0.01523245331708052,-0.015488224786096032,0.05837454665695746,-0.021817981831032427,0.021714098267932528,0.06060835081712762,0.017744480742680934,-0.030017364542390037,,-0.024433240873991655,-0.00953636476674688,-0.031910068981695724,0.039696639495132045,-0.022963376733972238
NRG4,-0.021424382495552226,-0.0028723074212970105,,0.11238663686885443,-0.01919812723437929,-0.02806736378838677,0.026236308863754748,-0.02541521719086983,,0.061485559300442943,,,,-0.019125696052510834,0.012012384693357945
PMCH,,0.03551215147441492,,,-0.015206399409915078,,-0.017705136659432165,,,,,0.012062051133783128,0.059842967699107054,0.023356576509822584,-0.019824844738308443
COL9A1,-0.03337651467346247,0.03394278288129527,-0.021552294792965446,0.12410324667615674,-0.020051042707044532,0.05384524717647667,0.004490024836471608,-0.028960035782038665,0.002783466734231335,0.11068834325932864,0.021873573498249147,-0.007707648343784851,0.026307269401849027,0.0061875099599225224,0.04558424558968395
GDF11,-0.01563491921256864,-0.0027538090340783607,0.01905144818878979,0.10603038001159527,0.0005429614870913294,0.0822262400930804,0.02339349390641184,0.057041728960397164,0.060121540697608056,0.0635186109362704,-0.024294291005404086,0.008343424171284003,-0.02671923963759871,0.0012154156167305129,0.0298217177593812
RAET1E,,,,,,,,,,,,,,,-0.016728214581641407
IL24,,,,,,,,,,,,-0.017942996606509526,0.034294225195043694,,
SORBS1,-0.020898877702580934,0.04270154373745642,-0.03623895355875855,0.04721173421324623,0.037510487498704594,-0.05603464236396576,-0.0031616389169264094,-0.009979824940375054,-0.025660581287360068,-0.03719124919028307,0.032389413390077476,0.08851166814973416,0.006437330082505911,-0.032545543935797505,0.012913327702851867
DLL1,0.06915102458941608,-0.02239573035891202,0.07704403845783302,0.06463439958877726,0.022051372338179564,0.056015039639341895,0.07681763981502134,0.0355002495164512,-0.09053718090748498,0.03496637179496907,-0.04309618010674338,0.00709549290370553,0.04103115496296689,0.13700048731361328,0.06458701588094098
TLN1,0.02736833863960461,-0.012342338408982096,0.020704511507302646,-0.04127939781059564,-0.0315644741709734,0.03322623320151333,-0.030077635312576352,0.06126214784214511,0.04454683366349653,0.061265905135638024,0.07817272888556992,0.01672393528994392,-0.011011136518422584,-0.01667346553002943,0.043264182904686796
COL2A1,0.029706013356511247,-0.0006319596008889349,,,,-0.02824421768316659,,-0.01773802916355974,,,,-0.013847129447889513,0.0814671486167011,-0.0375154561077505,0.036225091878928195
SHH,,,,,-0.016392158083747343,-0.02220338695088636,0.013140957725297392,-0.016929045482893368,0.1080615793093694,,,0.05274352693958435,-0.043069244665537645,0.034578057991502,0.0039264024412978965
PON2,-0.11447034855871267,-0.028352021411057977,-0.023783365124875954,0.12521828778463526,0.025873057234625536,0.055106727206816336,-0.01775383271161768,-0.02778575668168004,0.04022416758070431,-0.05155454052342886,-0.025678249434585795,0.07553898279001181,0.034333258552108566,-0.0006232605404391301,0.039415174301380675
ICAM5,0.03349704745708746,-0.0158113098512461,-0.0199368237034739,-0.0375229895113107,-0.025548341826280522,-0.039361733793970594,-0.03930300020118115,-0.033061511372292095,,,,-0.05015561105138536,0.002926888703002062,0.037544622879788034,-0.03288296959364959
HPX,0.08223331633599516,0.0348677736109115,,0.05749499511002998,0.008016888904905699,0.06477412189617349,8.703263125228478e-05,0.004336021797177773,-0.0140334126476911,0.025819426327282135,-0.008145114311904655,-0.0066589445728921295,-0.01140605904680604,-0.019567016094218247,-0.022709357380683116
SFRP2,-0.028550635857224855,-0.006215813730848235,,,0.012414578294481058,-0.005940153253187459,-0.01978371544490983,-0.013090062307015163,0.10350845529705019,,0.06055369488494179,0.020324997912518128,-0.033240183515547896,0.03272435546314548,0.01410969423751892
CFC1,,,,,,,0.02114001710579597,,,,,,,,
CD70,,0.00801014143764718,,,-0.031731803969687056,,0.012018358218347396,,,0.0015711222466015683,,0.043692337674323026,-0.00632883336650569,0.011994291317195493,-0.005067403308217163
HP,0.0012402921936520593,-0.02502705460977578,,0.04563517873756279,0.07917538872457427,-0.01707627376167408,0.004869660372923255,0.06649757300850112,0.0278478153994856,0.10407072573699812,-0.017218854312793175,0.011639436331017735,0.04337956864440754,-0.003503844360881163,0.013773909495970607
CXCL2,0.062092367339151903,0.007845727402991345,0.029429703601409264,-0.012430197131904037,-0.05642630366775497,-0.018423482601719894,0.04817859157191509,-0.03350664981346953,-0.016068178267614384,-0.038217944108069744,,0.0513250035945147,0.10392218545894492,-0.004484772757869102,0.022904624117666823
NPPB,,0.07085832533369332,,-0.07222912767564023,-0.0303116550509295,,-0.013329774628377401,-0.02178540763545698,,,,-0.009869076732408718,-0.00882616276769484,-0.026615921498493043,-0.015468569348477726
CCK,0.03386435910163961,-0.0015373293985799826,-0.03674765481161909,0.12162354919413564,-0.04163049438583761,-0.05344864576731214,0.03920935726045255,-0.027764556907325967,,,-0.03197706044507861,0.052290775390032365,0.05370374165612088,0.05587128176411233,-0.02006691026891253
SEMA6A,-0.08886993449194835,0.011498824865681875,-0.014735299691669736,0.06276373711704272,0.05349315217396734,0.041038273088729815,-0.02070695104221812,0.058975997277314056,-0.06360408976919675,-0.11643451362921967,-0.02695912890836177,0.025036841278835587,0.06727586087483717,0.017038192657395982,0.03209186454114252
IRAK4,-0.0652671484498262,-0.005961718281976809,-0.012807835091100964,0.07199852723873452,-0.016578042706708332,0.010976742705805719,-0.029399917774556406,0.022821402888402897,-0.07079858029379273,0.014397095549654784,-0.0843871437955792,-0.006216237281155021,0.011275831599729553,-0.03005844375059407,0.015330870857436587
