,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.014511239690884484,0.00864012280580315,0.037234997719712434,0.032550658394020056,0.011473038384971143,-0.007884815876832782,-0.03224120461477246,-0.010212530957861444,-0.022463577218215958,-0.013011298763577622,0.05993781146017964,0.07445362496878304,0.04005284609055719,0.07720618527178698,0.08215146868111473
RARRES2,-0.03396814917491446,0.019479557703273385,0.0014224896832656314,0.004013025210406801,-0.035562141172851794,0.0006418082537758763,-0.0018270904795501437,0.029027024473592893,0.05911651175838636,0.031129604903181767,-0.0335421889904284,-0.06492323580955275,-0.020105924777628393,0.0863821757637471,-0.027350574165580184
SEMA4A,0.018583658733530434,-0.006434886697903671,-0.04034467817881918,-0.0029826062269101197,0.05996456660049872,-0.02267595477990582,-0.032016152235018004,-0.0345280077834497,0.03967764540729985,0.01641184526714649,0.045436595928700155,0.02885074057219852,0.06262254190342657,0.012254197691367567,-0.04338837501898068
GDF11,-0.013556708790060316,-0.023294008271568353,-0.012330424652337737,0.015429990394071764,-0.00019900834998634094,-0.004411229358900627,0.013891830722470551,0.01137061439621357,-0.0165198253970283,-0.04562962874265005,0.07332404235179242,-0.05265113389433963,0.008279263111509701,0.01310113523560369,0.006383938771835597
GPC3,-0.03002533927728254,-0.026410604667834188,0.019924659468399566,0.018220360622200726,-0.007182956092595038,0.042113618610105125,-0.01581758012135451,-0.03885570891936216,,-0.043794720242027144,0.06859463981110331,0.07991263668386739,0.053006383205561,0.045603395077972814,0.07606042374843448
OSTN,,,,0.015232009095461248,-0.015506874128655966,-0.029158809781866527,,,,,,-0.019600714220374762,,,0.049629305809801724
GRN,-0.013697203975785856,-0.02448360765292992,-0.0455741071730756,0.04350734927606574,-0.06813842443217885,0.023488742636083394,0.003981355605619234,0.09222132826230517,-0.10050099360173109,0.03287928272566711,0.007908336945356007,0.07165498209343717,-0.042729139493878854,-0.017073197748432287,-0.0021986753521936507
CALM1,-0.006337055940366649,0.07039881458427413,0.019431878102745728,-0.024305692869827474,0.04926888620739013,0.007306146043791335,-0.003962193233638894,0.005748817322010805,-0.024540250482377554,-0.028956254106898893,0.06007244872747809,-0.021197405534488685,0.021755954809496564,0.03994704724252225,-0.17568101179431608
ANGPTL4,-0.025812341790423358,-0.00904874865815108,-0.0035905353227305044,-0.006898499162878612,0.006156243044102421,-0.030802982884498356,-0.058631150918518844,0.06179605444569147,0.1409957504819597,0.031184414762014417,-0.02580261433417974,-0.04723949750282348,0.012926254501312672,-0.006977534891833571,0.11329546593259163
BMP8B,-0.04056145291561038,-0.012044180263391574,0.03795576439803285,-0.026509126671687075,-0.02391787166807266,0.04991459483410131,-0.01849899905152136,-0.009699423291386962,-0.008265989721878045,0.07136871338822973,0.023781259327077784,-0.042398368917776236,-0.02352237164208543,0.009079359125442488,0.007569539070114697
TNFSF4,0.0009187190639732429,-0.01070534086611655,-0.01769006105992362,-0.019409876702401255,0.05055163565911234,0.097128613265835,-0.03681614435732911,-0.003766847018173934,-0.006989299848079468,0.0159916553141903,0.03204757427794452,-0.002073687860785504,-0.04426021876497303,-0.009638050343990632,0.10316922588455688
RBP4,,0.05780957978411777,0.0029120161652197787,-0.016579719451531496,0.030704532329742348,0.054083788970579014,0.0012565705403508518,0.11274419986829107,-0.07147344057276868,0.08065278821351521,0.04998640223879462,0.03117429783093745,0.0035937501527877683,0.017552520415888524,-0.08653623567070885
DKK3,0.0026166095591025574,0.03289603690888004,-0.019385825855319855,0.050876120900732694,0.0618877383591895,0.013778708059343324,-0.02841639770984763,0.057966482557376,-0.08145238907111367,-0.016158788740948695,0.0005070079671143117,0.08009197948657382,-0.04817967790863671,0.017171463151571222,-0.10179510035784174
COL11A1,0.07844140663287658,-0.007431158728311492,0.03283647176727753,0.045864122262211794,0.02064909673915286,0.049988187163015556,-0.018077369249210988,0.12589506294530256,0.03427522591149514,0.037589756355649095,0.012361338207030836,-0.0009436725386736502,-0.03978843241281576,0.04191821438390139,0.06251363185589112
COL5A1,-0.039736458988938385,0.024107091054197966,-0.026352209150427165,-0.004099802385127228,-0.0184618811786832,-0.009038076429343964,-0.0038226460174559376,0.03181892225819882,-0.00391445461939183,-0.01130591978623802,-0.012704892490375094,0.08020654481860286,-0.03858131039742551,0.03832615760701585,0.11535031259159557
KISS1,,,0.04521481482436641,-0.027007059927895618,,,,,0.08352400419505125,0.06785293398648677,-0.034912896868448055,,-0.0193335732228722,,
MEGF10,-0.022139385094801876,0.012130902618537498,-0.013719684522956304,-0.03845122560398624,0.008015921899717213,0.06629574633756893,-0.020506096614092306,0.05160015278031859,-0.06259279394685777,0.023139125931391794,-0.008977437869812668,0.00010371527589895351,-0.013660511350289152,0.029375305531841443,-0.006691903787073341
CEACAM1,-0.032102575517039836,-0.0008305190608920325,-0.012055894043178004,0.01684892810617418,-0.016207974107219532,0.0388398873952882,,,-0.030102287632904873,-0.040367663983269235,0.06603334274438728,0.058316205164866915,0.08054257850844929,-0.01438549125089323,
EFEMP2,0.0268974233184209,0.051027717170608035,0.027084893261302496,-0.017380836592675006,-0.024049127324427034,-0.00884836295808948,-0.07085659800858023,0.1045618344649727,-0.02368273834711983,0.07775801801563886,-0.005309824323942266,0.08160948920441206,0.015345434248393349,0.06888511113551837,0.09923589776377396
IGF1,0.059512130559714285,-0.0011001728258529238,-0.0010098718882981714,-0.017458527216693373,-0.04358140203269098,-0.03356058745597759,-0.011735597195398585,0.010396757199837374,0.02302555099043977,0.02925285308550617,0.04534987609705912,-0.00517127441027446,0.00637697026071368,0.02776484695091054,0.027071972040557404
COL6A3,0.0333359170142914,-0.00764706341728581,0.06196240010094368,-0.023723796863798097,0.025920327307065383,-0.02753263003383304,0.035107608132470214,0.039620335991630166,0.12211534482385195,-0.034060905122880326,0.03742287585375858,-0.02843305003788321,-0.01403737767979273,0.055142116209603416,0.13744096810872877
RLN2,,,-0.01160094890521386,-0.021963909498646534,0.10119093712337011,-0.01684501393878524,,,0.00048248179840394587,0.053577946364219295,,0.09158695478424048,-0.01612283781767004,-0.02614971452046268,-0.036700074588827306
WIF1,,-0.007755544322444698,,,-0.017563514692770954,-0.014560703105332836,,,,,,,-0.017972430433697336,,-0.019866372498331102
IL13,,,,,,,,,-0.037273063469812316,,,,,,
PLAU,-0.006773693869912799,0.021538940072496102,0.029595259928153164,-0.03562553455573215,-0.006911462963056777,0.03511701427218102,0.030378197649249063,0.0637199934305599,-0.13851521237254913,-0.005125298539519454,0.022895533260615684,0.0483127812224977,0.055014256374199676,0.01440242019678894,0.11250429704947566
CXCL12,-0.04481163698317266,0.06062623490667956,-0.0053854493971824905,-0.054719945573500677,0.11321525163459412,-0.026007634614129384,0.040604515707458474,0.02436665212327361,-0.024262492662681948,0.009605785210501717,0.013910535941559997,-0.045019539198222686,0.024358668833614736,0.08503586152783922,0.0749137456325338
MMP9,0.03645368532221078,0.020138945904945055,-0.010966476453383209,0.002813844643269452,0.012711598732671268,-0.02217484489947458,0.018417894700855173,0.07643422633290112,-0.125857176997245,0.02750209949743041,-0.026952723964477673,0.03609618408831086,-0.012961847853225626,0.023747906543081045,0.019178794417924666
TNFSF14,0.03811503635233121,0.04403353963544495,-0.016505131550720198,0.010526066800932564,-0.0388652447381989,0.04681467413348984,,-0.038855684963380814,-0.06801461330443292,-0.019882491751917804,-0.03547225281776019,-0.01629672945339196,-0.02122516102787017,0.004763270031160684,0.0747140941397718
