,ZH8811Bbulk,ZH916T1
IGFL3,,-0.023395961728156868
BMP1,-0.01036901168200548,0.057965880835061954
NDP,0.05821277743538278,-0.014997520037824136
TNFSF18,,0.05057823939061144
RTN4,-0.09806566043756292,0.0412313228420128
HEBP1,0.019726532403305883,-0.0036428924694576065
WNT7B,-0.013944374691280908,0.04575852643555939
PTMA,0.011038335376080087,-0.01037589058510623
FASLG,,-0.02029130962518277
CEACAM1,-0.017496422646435632,0.04676736319105954
PDAP1,-0.007763723183093468,0.012599000063200855
QDPR,0.03225821888138851,0.04871932159757947
POMC,0.009179417013346144,-0.0479944439712678
CCL18,0.006001307106182217,
CCL17,-0.025257184505638724,0.050637500784014515
VEGFD,0.14749310861801063,
TNFSF13,-0.027453696041963894,0.06506924472849701
WNT5A,-0.018096562382351817,0.0318241366680936
CXCL8,-0.05230855255686898,0.0270594378438655
GRN,-0.03127049938316716,0.0398980466355059
MIA,0.14080836022467424,-0.00015411208916606543
COL4A4,0.04473622977376701,-0.03700717957492089
TAC1,,-0.007155178055943438
RARRES2,0.004019575155768491,0.026102709755441114
FGF7,0.08878616176794243,0.05261847202317946
EFNA2,-0.016629178810993968,
HBEGF,-0.0007763271682040435,0.09996588266663561
CSF3,-0.06876100169773072,-0.019363720826446624
PI3,-0.09592335976080936,-0.042070932390274304
PCSK1N,-0.038042404887043524,0.005697507863647965
NTS,-0.020259498771289533,-0.028675030083420497
SFRP1,-0.03339942149272472,-0.028008695030803863
CXCL13,-0.02350935548465702,
MICA,0.09044666752832,0.08752726332054328
TG,0.007973216583987903,0.07725074693599725
ADA,0.03511165644770963,0.029328886472079766
LAMC3,0.01385909789343384,0.005774536714665244
CCL7,,0.039798726863720345
NGF,0.009058048557063847,-0.03929666355776994
TNFSF15,,0.057640412888393305
HMGB1,-0.05028754972479571,-0.08018097669241646
ITGB3BP,-0.009072649691731632,0.019901308971512266
AANAT,0.12324512015560884,0.01760811808717103
IL15,0.000258324916857667,0.0673063418385766
BSG,0.03863266688341143,0.048662320427660166
ADAMTS3,0.02702698225400473,-0.037666210222565305
CD34,0.10655516118228243,0.06049712409861409
PLAT,0.03615139769943373,0.0024549532859414053
NTF3,0.02343035071827824,
LTA,,0.12069434143696216
CKLF,0.09023561648269939,0.00772109493160101
CD24,0.03998824431763827,0.007945550381895851
HSP90AA1,-0.10414595809713145,-0.08957585493830053
BMP4,0.0009913090459473743,0.08348288068325896
SCGB3A1,0.03256022517683437,0.021127262250694143
IGFBP4,-0.051364891143129164,0.020639468651689395
RSPO4,,-0.038108290652063184
LEFTY2,0.08632841281583593,0.030311592160955563
PF4,-0.01524179367195853,-0.028894091265028295
ANGPTL2,0.038796414183011156,0.08360420794486738
LRIG2,0.022287537554367156,0.08646189929515367
ICOSLG,0.041055541654562544,0.07806863711540399
NPPC,-0.028838495437278233,
LYZ,0.09647156484093407,0.013873808322885147
EREG,-0.023277401056770463,-0.013002650815182327
SPTAN1,-0.044996256659190735,-0.04713556450406372
LIPC,,0.05588567171336646
COL8A1,0.06913670510944359,0.05883224705122128
GSTM2,-0.029491765563676053,0.06390208030343324
SPX,0.15165795326992929,-0.07473385937420265
MFGE8,-0.010364897518640765,0.06523716795687397
TGFA,0.003403554954777196,0.07839986141366698
SLIT2,0.12606635376791264,0.06635975978837673
PLTP,-0.026978988373714614,-0.08490403712590011
APOD,0.042051524906630895,-0.14250583996891086
B2M,0.07881679476822795,-0.005348064674765447
OMG,0.032316221577335213,0.05949344774501832
CXCL3,-0.011412055158245456,-0.012646286625289114
CXCL10,-0.0009121636234763523,-0.014955762795885225
RSPO3,0.14324734745529266,-0.020591704175402854
CORT,-0.015949762396715087,
NCAN,0.04257548982097833,-0.02884825859018254
PRG4,0.06415898141308583,-0.01007425182527084
ZG16B,,0.05485106227375108
TGM2,-0.007467879250193776,0.028605647297157366
VEGFC,0.019119138110776656,-0.011663225575864813
WNT6,-0.02964334630861063,-0.031008611070150703
NRG4,,-0.020591706483241608
PMCH,-0.02237836994553345,-0.025067505822724406
COL9A1,0.0495060197185899,-0.05755470657005414
GDF11,-0.07476745861819349,0.005394084041151492
RAET1E,,-0.02258895570409489
IL24,-0.014998771021071982,
SORBS1,0.08656191739556032,-0.04537121734484848
DLL1,0.11430503218482162,0.05522017284377987
