,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.01415863174433584,,,,,,,,,-0.017771224691721422,,-0.017523780685833906,
BMP1,0.0248590845269523,0.0004540268890070022,0.051991841389158036,0.023143676203944384,0.01820932110016961,0.023247256171717717,0.07145572612783196,0.03636227769052485,0.05330579637728802,0.014204728890584613,0.08899583884059188,0.01993231558109513,0.08744919361394396,0.027532352654342413,0.01575065661495175,-0.04728123385208415,-0.08112196419671582,0.25710967695286724,0.010960276094628634
NDP,0.030168435773970898,-0.14861706699613364,-0.005477194483317593,0.0018826524002439953,0.00416252733751522,-0.0508380184409441,0.0030781963222500934,0.05970783345388766,0.03752257218469738,0.05704546894095125,0.10935023464449506,0.11984778007482166,0.07698623906182417,0.0646480602305165,0.04779355016729276,0.08574020655541463,-0.002191444543332439,-0.0722225831724807,-0.03949752504338466
TNFSF18,0.13580500795990555,-0.03917896580563682,-0.02096635994165258,-0.00575093087955538,,,0.05173899788978403,-0.01410590908790236,,,0.10516839012141369,,,,,0.09018759484000906,,0.07842087991408102,-0.014349740216421328
RTN4,0.013909003197140911,0.08915048901184966,0.06569707814952391,-0.05431094508294092,0.031288467952789625,-0.017199277107469175,-0.11638764888338708,0.06475385486369895,-0.044597452821408014,-0.011632060312689213,0.053469037706283876,-0.05125629903865966,-0.04700100906143246,-0.04738421670014165,-0.09607661806060573,-0.04611004801976299,0.1049455489373166,-0.011209443283260456,0.04948420848742119
HEBP1,0.019280553735049628,0.06060480455520619,0.03377048838809285,0.0002935137531711844,-0.061792918232719804,0.02595871002613392,0.019936541354670104,-0.014483963192133539,0.054786082717638226,-0.06549254140000539,0.028618932081208148,0.05072413007531902,-0.029477819428323452,0.08812672579507055,0.038737403086736684,-0.018876496675415393,0.09293895146515604,-0.03822377093741817,0.021867759451315413
WNT7B,-0.018178433437256787,-0.04077367433021265,0.03579101593595196,-0.009344634690061825,-0.007212188865275477,-0.05229945773809057,-0.05193004447360898,-0.032896024334751056,,-0.08409845545222609,0.09629944394284846,-0.04674097764097623,0.10488185347964779,0.054659632373512394,-0.004516650294044018,-0.038323553997262776,0.02151738416135525,0.029407685003842696,-0.013290551203182859
PTMA,0.029161092187898884,0.1469763832889846,-0.05396848412966806,0.051615443344360676,0.08201617199808647,0.0897524017567806,-0.034945898234561124,0.004322225853647542,0.10759816138124434,0.09115721430138343,0.05944693428478488,0.1455315362370748,-0.14230101025513076,-0.14391162793051868,-0.06148616431342084,-0.07134147188729185,0.08489411412617293,0.2614440060020342,0.030793967698212486
FASLG,0.20974948643304894,,,,,,,,,,,,,,,,,0.03437835564487195,
CEACAM1,-0.025240921055136124,,0.018387256503337467,0.05010076340331466,-0.030308085139191067,-0.010383838916301114,0.01769446328123558,-0.022185234487596933,,,,-0.039393066480857275,0.0682702095436794,0.05607321660756443,-0.02775345830651686,-0.026334201663985722,0.007246371459322814,-0.014391838209612432,
