,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.0376264351435243,,-0.021842347279518205,-0.01714421588168498,,-0.008563439491618778,0.02770403695940099,,0.039024538608575854,0.08975225407998182,,,,,-0.08868527414930295,0.08882867477559991,-0.06234461664864601,0.0889632841898575,-0.035628515533685505,-0.05153371140561006,,-0.046865626583833545,
PDAP1,-0.00410910896056978,-0.03405865717088931,-0.007165193105449503,0.004334015480161612,0.0008441400623177956,0.021015937007761044,0.006763224473590168,0.0993230876074212,0.1050859164487636,0.03024960640446098,-0.025108833120547697,0.07976562579711147,-0.005570505100960181,-0.08814551653657317,0.05910227821654607,-0.04053145757465723,-0.04779653481335184,-0.020580542866996485,0.049787225546527765,0.004646205156837492,0.021742512887754747,0.037955430969273306,0.04391144372519061
QDPR,0.008023144436712159,-0.05065001244311061,0.0033976199901184813,-0.06846248896216059,0.07452637192273726,0.02756089418994674,-0.05256681029856181,-0.08267210616067643,-0.1518703565431883,-0.021367357344010508,0.0018306720551829923,-0.19947010167773013,0.07116961702409645,0.03713239926730397,0.030646564838623942,-0.1294661886956791,0.0794220219974508,0.07026352320288654,-0.13707953215557633,-0.007339239539463832,0.15702054251654335,0.07582689603912844,-0.13298525806552325
POMC,-0.018134696308376226,-0.0961068464604119,-0.012197830602496445,-0.009406762942875827,,-0.0072087223685450156,0.009331274816848208,-0.028979503207860136,-0.035658315848696644,0.021710691278455204,0.01059564187137213,-0.005989932994087666,0.021077876265233438,0.05811768221858757,-0.03783303534861581,0.1028486063586323,0.12273334082273465,0.10978298719587606,0.09374769378070555,0.05782740014202457,,0.026004700905643198,0.01597201509175339
CCL18,,-0.06188622629553977,-0.02824245168575549,,,,,,,,,-0.0396197537253797,0.027301886688806586,,,-0.039252667901419395,-0.028679889776870044,-0.002745483109391542,,-0.04649809264191251,,,
CCL17,,,,,,-0.07431058988884803,,,,-0.01754771107254751,-0.0015543562991499776,,,0.012829612482356725,,,0.14179200949016232,0.007268928604919022,-0.05876693628121432,,,0.07807824413936036,
VEGFD,,0.11760073638130375,0.08957839485420077,0.055957642895060285,,0.0070071583932119616,-0.0036301804977611272,,0.007859963868655482,0.006826287797131642,-0.031142197174251117,0.01094794454075229,0.03158253751526438,0.10028763680280887,-0.0373734128840935,,,-0.0042094714271470905,-0.010593781523049694,,,,
TNFSF13,,,-0.018541458227626303,,,-0.02470218807773512,,0.08741314875353634,,,,,,,,,0.008180518444152905,0.032287293581948526,0.04516421058883755,0.010704384562803189,,0.03198178319254961,0.042344055829019914
WNT5A,-0.08409108854807208,-0.02322721295176923,0.08941869618891725,0.05366629434324853,-0.0002171683190224211,-0.009808384127369696,0.03977183251752832,0.2578785029604781,0.12775688727342135,0.028952862398777833,0.025839528611902567,0.052295594364800226,0.016113732212233414,0.0012016304973314614,-0.018985487904462958,0.08103944219045933,0.02954610761708245,0.16153117320825264,0.053655477248491824,-0.011751135111096486,0.07286546268882038,0.007068984855727744,0.07597531371423562
CXCL8,,0.043992898456884755,0.007408472861773466,-0.02299245484191537,-0.015770623944160383,0.07785448678495523,0.01321277066059807,0.01581557368569088,0.02887075814005386,0.06471009930376465,-0.00025699541636169365,-0.004794106168544821,-0.03753155463216081,-0.051395405549637105,-0.0032536944324951826,-0.01358360796517878,-0.06915318985676414,-0.1615571055298502,0.028298881316349122,-0.0422885632704687,-0.0008185153698014093,0.033946909087893704,0.08435396021202972
GRN,0.029246409336586614,-0.020958084936284312,0.04352142375189384,-0.04831737617041302,0.001844005199454196,-0.016441022018961127,-0.027072626840636865,0.06897037321164605,0.0843248469431351,0.012949184516848998,-0.04460352653922656,-0.06406897017169948,-0.025251019981469332,0.00010754769130659776,-0.11050398833799535,0.0794878939702731,-0.0007023794778170313,0.03459953766267103,0.09644481971625757,-0.014384375138621909,0.05916127040670568,-0.0024899180354454706,-0.006012319732209681
MIA,0.06741975658701684,-0.0035707895775344595,0.04047335639744539,0.03919822838474615,0.0005178577260259615,0.035675304078132575,0.016812153000778558,0.11700240441079297,0.025699986969784146,-0.025389091320143477,-0.035417690800053594,,0.03988097458903875,0.016059659254380503,0.03902854582650609,0.11374192580538707,0.11715226454166064,0.03399381435994284,0.05589267005221249,-0.060399812495800786,,0.08756786010854184,0.11542874733138962
COL4A4,-0.031383307163135955,0.05719828438689024,-0.0034365654935881386,0.0008277235470873963,-0.04164311629107379,0.038773540034434534,-0.002273090412098248,-0.0010138316517740954,-0.030119788304218877,-0.0318960376844728,-0.022806711831097334,,,0.05507283705344856,0.10801777091209284,0.01395103892840106,0.08120569033751658,0.03330153010066577,-0.039198606365237046,0.0664897283506676,,0.0490115005285699,-0.0011223271732860973
TAC1,-0.027098435373063674,-0.06994909565505646,0.03147462001399224,-0.042809353323869176,-0.03644304854179029,0.07596961005472262,-0.04385829264840536,-0.12877428607071453,-0.08505349102181231,-0.05335295144066325,-0.0048135855427990475,0.14855725264094388,,0.02370317067899368,,,,,,-0.02473914183034312,-0.04588499083988662,-0.010484884110523767,-0.11159484110466472
RARRES2,-0.027788168625313723,-0.010916051709224796,-0.01349789805715116,-0.0040152990285270244,-0.059069649811473744,0.04121380067123657,0.08082996894190717,0.14621131852341343,0.17366396672334655,0.001235194467413498,0.018908656993380353,-0.03135645085043778,-0.10184689092281483,-0.04726855798815601,-0.015852298729762477,0.08490538554400424,-0.026231154600882146,-0.009658264935444218,0.009301878212892852,-0.016582823033697562,-0.009032202382415661,0.11549546280020775,0.03859473022736141
FGF7,0.01781574942823578,0.028410796675698173,,0.06821374142337723,-0.04430395829027611,0.04070976607001855,-0.06389837416595531,0.007998215110459011,0.03704393662226922,0.04254645958762649,-0.013543161137401541,0.013353543151608185,0.06902270808373481,0.01839951345510322,0.006980259790078833,-0.0007605322015148328,0.03433294703197997,0.009674446464848066,0.023274844809091626,0.009670436517080041,0.011632099218181926,0.10409951426111101,0.04279114705204524
EFNA2,,,,,,,,,,,,,,,,,,-0.0036216019726043225,,,,,
HBEGF,0.0641315912682793,0.049613780129947806,0.04384196102423647,0.0034392851575021886,0.03090057789087363,0.03921156356821216,0.03830098783196578,0.13207261285900812,0.07291877711415848,0.034113393071551375,-0.03973091627743166,-0.07992143930374569,0.10213361033036843,-0.009562938674806072,0.05203572362014853,-0.0219440108655335,0.08442280950038861,-0.010139751863683714,-0.06726818564482799,-0.026708998557680882,0.06543916124305463,0.0339235620576658,0.11740571807486457
CSF3,,0.005226495404124939,,,0.01849674295806166,-0.010551356254336819,-0.014806037949008515,,-0.03186615629192845,,,,-0.04284931090982713,,,,-0.0702988066076097,-0.06924901909879856,,-0.0033687056531196825,-0.03623528890488444,0.011659156096771718,0.016071003072818314
PI3,,0.14997248506832145,0.0018951588507707504,,0.04179245687273701,0.04776428759011946,-0.023023544723131895,,-0.035881712572449834,,,,,,,,-0.1348419971802626,-0.13048437353246167,0.04348169515973781,0.014224329081579114,,-0.11222290954822306,0.04013141650345434
PCSK1N,-0.011256606948239893,-0.08689814064871951,0.04017859490890831,0.04720502855335321,-0.022403655438454816,-0.07840318634903075,-0.022313366715513375,-0.06703821524916823,-0.03548984460938642,0.004445268184049554,-0.0441140217343924,0.2042184035007376,0.07777138196138621,0.06633221505546531,0.014561177047617987,0.11574651573330286,0.014039359227738444,0.030723373022307186,0.07855973325444844,0.0061258361167001564,-0.07790491141201761,0.06389130577413954,-0.08803170827271788
NTS,,,,,,,0.08574016889246369,-0.033489228102215204,0.06753733823667622,0.0673345675651794,0.033090503275993895,-0.025656809376320526,,,,,0.043307939503124414,-0.07079459563517616,,0.03430634351611137,,0.051580601269306976,
SFRP1,0.041733678151911986,-0.04870184078698746,0.06023661633111435,-0.03392218339586429,,-0.053758712841870025,0.02433287310215319,0.10160595186112771,0.02033626565676593,-0.014887070111700934,0.02991861039663214,-0.04213815841962189,0.0415432807241145,-0.020079944219562412,0.04191212248257274,0.04009943857356107,0.023613562520136525,0.12010244754621617,-0.057835534203799624,0.011124609638458302,0.013348409875201857,-0.002094123135924781,0.07285457036415344
CXCL13,,,,0.010106168367793957,-0.02290130488513723,,0.06846949728293601,,,,,,0.0484166249799324,,,,0.04778097176252247,0.014485929337799606,,-0.038217617256895924,,,0.01654697926148406
MICA,-0.04334462908391325,0.07675073783548993,-0.012722650678858142,0.06486296582237354,-0.005501321671103909,0.07923873288479107,-0.01562143682114254,0.10154500827448852,0.1503995394912052,-0.020975097333314537,0.003447525410219022,-0.04187395837711969,0.004769062249928745,0.007342445936634435,0.02519754700227904,0.09862156929962121,0.01748523313831508,0.05402558175440017,0.09277656984072677,0.0444915179254869,0.014316614904450601,0.10091684282010957,0.09237900976176819
TG,0.05798195442351599,0.03431644725505034,0.04771167352169734,-0.02331267930866663,,0.028108574003884283,0.015529436387012806,0.032847815147274584,0.023960947646427175,0.0975531236740897,0.0073780061806183,,-0.004129427013920368,-0.031230807520660705,-0.006760712779008317,0.024929907700017833,0.006733849372377747,0.08972312484075058,,0.10340972808001843,,0.07409576942272347,-0.003968808037845967
ADA,0.0010623579514923386,-0.02270422434447488,0.057036320364309244,0.025112727695781527,0.00956916481236213,0.06817248979588543,-0.014830230688012317,0.061238056645616386,0.1868296279028469,0.01304609244219468,-0.019077322145256675,-0.05033316439369786,0.06129841500495646,0.026072019147412306,0.00017508757869705904,0.0034087775694073164,0.04998626846640501,0.13486747941074095,0.01701187787082783,0.019621803653738473,0.15905466829550652,0.05142846551922308,0.02006032689531064
LAMC3,0.005383266041248365,-0.06821835285408946,0.04844361224937875,0.031485219992862634,0.019940934822908422,-0.019738210870750186,0.0013742393411762426,0.09470395615573159,0.14292689077018542,0.033414439805666586,-0.011055049189955226,-0.020066310928289786,0.015663909069601977,0.04803945987296455,-0.06865752290959899,0.03276926965218817,0.050313966865245634,0.13351976323423545,0.10665878653009395,-0.0003524441464320307,0.001939769011635997,-0.018318458950485887,0.030388535175832305
CCL7,,,0.011883759805272055,,,0.03518266225141986,-0.038936501948667955,,,,,,,,,,0.07779133698061397,,,,,-0.031617538204578285,0.013853433843459842
NGF,,-0.04994564805735711,0.011670876289754663,,,0.030638309112478272,0.006587964415172074,0.04564760716376816,,,,0.06207087683490152,0.06540138049486485,,0.02439610892642863,-0.03066857657196657,0.013748010447314487,0.01577419326705302,,0.016870393573280993,,0.0524193391151802,0.011618634948476888
TNFSF15,,-0.06178900003395907,,,,-0.05131797427868692,-0.0002526152966082173,0.031316816602090264,,,,,-0.018425797321459804,,0.0005976218323711941,0.08412180345151662,0.03027837666402657,,,-0.010516306820334454,,-0.011861770009273015,0.08514386508431124
HMGB1,-0.04336177633099118,-0.08043933848609361,0.041349257775975805,-0.025246743672053158,0.03743265934357412,-0.03522506048504063,-0.006312490091571537,0.11286551356773716,0.1491617250916397,-0.09617315140518073,0.011411640452639088,-0.0758341412633094,-0.02561255085399718,0.0035094457104893973,-0.06463360887277474,-0.03486450291926281,-0.08621380224019913,0.018821235981892656,-0.04584578744308565,-0.016947785111291434,-0.027766773237178154,0.03187155210303721,0.05375681924024743
ITGB3BP,-0.01876315071329319,-0.0022988151305440353,-0.061909526968459035,0.02851846840622066,-0.022249313330765075,0.07125853098403175,0.010681650400070382,0.1640098218183689,0.1421050632504481,0.0495388660618309,-0.0035567544161233654,0.07938581220828736,0.01656436673025966,-0.012078327336683254,0.13641862770414995,0.07579652116376627,0.03689855698618502,0.06223979191116559,0.047441637625051256,-0.030596553359226106,0.011499231792586563,0.06012039251187613,0.014967113883562437
AANAT,,-0.027950399868617932,-0.018535219085999192,,,0.03811769115292792,0.03688940784385057,,0.012260705377280095,-0.0033510709897742806,-0.0005610611269052574,0.06911607516547774,,-0.01587266713523378,,0.10299405936720676,0.03512753747028587,0.012565835266951642,0.021205833220546946,,,-0.026777508564471895,0.015534477566090863
RELN,0.009055403295442075,-0.006346688976521972,0.006764595365898382,0.044963037363198566,-0.006479683721785657,0.03469369145293383,-0.01393097516319551,-0.04195955187200538,-0.02414462227074106,-0.05036977230501138,0.049288167267731484,-0.0008987779798333845,,-0.00872933360441952,0.01608672943768657,,,,-0.003751621338592988,-0.02984049969498752,0.0736779082902025,,-0.042119410326163516
IL15,-0.02261517247700628,0.049707710232773,0.02788312842088917,-0.029699996776039215,,-0.0026948357235458504,0.006338294765832903,-0.020365204831837926,0.03960796629579845,0.010504002123389988,-0.003754819893510213,-0.049429706045129994,-0.06231637463388852,-0.02586571391981346,0.040806487777489506,0.061431411607866755,-0.013981996133428275,0.09266501476499452,0.025688133985600662,-0.02077701174634725,-0.038324324760508774,0.06428251002126212,0.10491489678565286
UTS2,,,,,,,,,0.0735117742116574,,,,,,,,0.06531979198018369,,,,,,
BSG,-0.006001154032124002,0.008369128885865901,-0.03412415397523829,0.059453206107724636,0.09624319514771063,0.08762484735577873,0.0022179618113586028,0.13706600371766028,-0.009351138032454177,-0.003135504272945193,-0.018369042213335216,0.0983432633927663,-0.07776168454694114,-0.06508026075369613,-0.05000269971599559,0.10242103305841274,0.02932799138526206,-0.03300304971311845,0.1625206389687912,-0.01845544954562922,0.07674988184086932,0.1331494537346625,0.16747688406031636
ADAMTS3,-0.09357563931676526,0.02389659681869562,0.07531071885680701,0.08213668369399493,,0.03640481095171689,0.045075080270315225,0.03318382046168803,0.19444858498877768,-0.009470160378846086,0.08124818492558875,0.04716507196478066,0.10163671209620255,0.05259783125548154,,0.022279969969989533,0.03710587891800333,0.06794361472672868,0.06285797921287949,0.08049254264790459,0.045325108678430544,0.12331050381773422,0.05397854815630107
CD34,0.012465856346263394,-0.0697346343887593,0.019885475953031008,0.028023406428346463,0.0561256669161105,0.0157396760695471,0.029453448526362915,0.09791525951322308,0.12938342831977198,0.0026779032428973343,0.02092971759772932,0.004449652788076574,-0.03750371855436886,0.06260835999300836,-0.06735800920646827,0.11354821691630587,0.10017165854273911,0.06086548249958231,0.0950580067121802,-0.0045707789652069866,0.06715343867979381,-0.017669019632356057,0.04614315995956979
CCL23,,,,,,,,,0.07618687722274245,,,,,,,,,,,,,,
PLAT,0.012485881751164026,0.01281933000858026,0.0693908133505526,0.028476819860097927,0.05550198956081484,-0.05805728481210874,0.054891087311986525,0.1644131922709043,0.13500954378767638,0.051263712898777784,0.001976959813415839,0.0037974415656632514,-0.04366189040834045,0.01084414017618155,-0.13573685268462493,0.11524811478061865,0.09145212824100948,0.1588284715896801,0.08396603918830023,0.05681970115061823,-0.04891278102342202,0.02996427943298636,0.11680820911126844
NTF3,,,,,,,,,,,-0.037036218614659264,,0.06456781877045945,,,,0.04472762716416757,0.10900722522601321,,0.04038805687843094,,,
LTA,,,,0.020191855640915003,,0.07733434449277315,,,,0.0380319609695541,,,,-0.025865717112689257,,,,,,,,0.08981845582201531,
CKLF,0.051330088182644784,-0.016737517403389468,0.018359697105215254,0.0007781846631678753,0.03644287382709898,-0.040819631140188155,0.058044266232423154,0.13590620558383745,0.13004181476431861,0.02983155992056265,-0.003780049506274751,-0.027455678328143728,0.06443118930939369,0.023944333000528017,0.03183520592407724,0.12912519100115216,0.07141054158031937,0.13205813990939277,0.0020301355428567116,0.0838131943018028,0.07435175721637137,0.019653348153670824,0.006137641334525105
APELA,,,,,,,,,,,,,-0.041449269608684156,,,,,,,,,,
CD24,0.015790951392744394,0.06839626998406519,0.07850892405577424,0.041316840521245825,0.012827220968367576,-0.021336875587198604,-0.01791749441478276,0.12268765299261823,0.023683831355668455,0.02011025958094164,0.04207215825044521,0.03692110565203544,0.14394694244933065,-0.029227556062160733,-0.08096128749611357,0.08202313493325948,0.07762152751047158,0.04208832072992954,0.03382589203467784,-0.004945944304396527,-0.009976073749234931,0.06728999152986227,0.03781268292140404
HSP90AA1,0.05685926390152123,-0.026342244989129356,0.018175102995313965,0.036614472678630446,0.04372691924316408,-0.061506631898889844,-0.0330602088015996,-0.18745417464197084,-0.15519149986860062,0.09668126790495617,0.01631639051943094,0.1300253323080908,0.04171375303520232,0.0378068545329996,-0.0600514183889783,-0.004910831188377589,-0.17344208690320745,-0.18885190194787196,-0.011232374948180095,-0.09396175325307372,-0.033158758580170235,0.009657486717258001,-0.09482200851943227
BMP4,0.013224237459061493,0.0054954813747022414,0.01009504528956541,-0.018173875693583644,0.006056675716288423,-0.03715386819280872,0.03637743885235607,0.2617665679373172,0.0003509573408880519,-0.0022479570146660697,0.08617462424648499,-0.024440565421420635,-0.022669079437360937,-0.02204026250574261,0.030025354142046132,0.017032362732160793,0.030388412943161754,0.048811067671405646,0.0850128873252419,-0.0015779112731409903,,0.04819828513989173,0.0017818182318527702
SCGB3A1,,,0.08232332398465325,,0.019169958744546623,,-0.023616626660963393,0.11303458143877497,,,-0.009558923918897662,-0.04246004457049076,-0.06291359949631929,-0.018048755341431612,-0.009417365879219656,,0.12507115280793318,0.013315242769767425,,0.010476352778189429,,0.015644981385344422,0.011914268657478723
IGFBP4,0.06803695121785996,0.011160564219915707,0.030606343534468755,0.011353459313496232,-0.02973108734649068,0.017086239703620967,0.004863555010767801,0.18219230860407665,0.08909697285371165,0.07464581474297376,0.019030930525122385,-0.08160840216121719,0.0044107549697860095,0.04400144045859783,0.009606403437791547,0.07935787994896737,-0.003890466814932621,-0.0023250983491914117,0.1649599095638763,-0.017791793228925795,0.11330356791179483,0.009054463085665721,-0.015005229916508682
RSPO4,,-0.008957402516198807,,0.14762333938172503,,-0.05203110339124206,-0.016398335997539232,,,0.022451914692056374,-0.0202565706865926,,,0.07171004018097245,0.07723614085611845,,,,,0.013253219389294342,,0.02878453020949517,0.034796460370417656
LEFTY2,-0.03107300466699073,-0.008755975977761692,0.14964930803271825,-0.01735477471809023,-0.04374510850431116,0.0004520871604527417,0.005935759051499016,0.09605628354623667,0.10374795838990677,0.020002530904981577,-0.03275848478089169,-0.0256568262696272,0.0036507180037993626,-0.009518686971055594,,-0.052245391292459635,0.0029348084894741206,0.034564212728881126,0.11400118686076612,0.02207088303421325,-0.05933967983811629,0.07695960695350774,0.049944244216900496
PF4,,,0.02104827017746058,-0.015594996087367727,,-0.006710392872954336,,,,,,,,,,,,-0.040710756483166695,,,,0.018683206140874466,-0.05310302077606736
ANGPTL2,0.03673448024022573,0.014550605031490502,-0.0006139727224402906,0.047403185544197396,0.045958890576117545,0.052838238663733064,0.02373227345133965,0.25123622478924745,0.12441552064607572,0.041138933675695565,0.03141928601081519,-0.1448317460063545,0.012489144045910339,-0.03353418983555791,-0.004513132788140521,0.037311296480408804,0.11071835380054897,0.18237916038447632,-0.014645520929601197,-0.023351972801115783,0.13896672869181667,0.07449470696436727,0.018521319153701876
LRIG2,-0.0224885736948255,0.07140807244623681,-0.013379880374233044,-0.01654496183026604,0.049285189976719344,0.03326470559517939,0.01910958588411566,0.12811861110226105,0.08423308814708337,-0.026702052369956233,0.03533888509121922,-0.04794305764161276,0.044132048001204335,-0.04611698540140631,0.04067381723292537,0.154025184501649,0.07450497446271737,0.08396566836555483,0.032629954579506903,0.04285335183822862,-0.025737764962306738,0.11084519638698845,0.06808176244815704
ICOSLG,0.0638684363805766,-0.007281870663252703,-0.006081098562160613,-0.02178429184318605,0.006768129924226842,-0.03273095632225009,0.012705974357278712,0.05805890523978301,0.03829231681526316,0.07642849959936435,0.05599856571070588,-0.10057243424596034,0.01981937133018484,-0.02163115517751197,0.017495869531564852,0.0666779075938031,0.06066732235385386,0.08978637034043466,-0.04691736669631025,-0.014098635050614096,0.06025899384257149,0.08123986279411118,0.07601821136456262
WIF1,,-0.0931675237465901,-0.04959665634541727,,-0.014845080920891146,,-0.022115568431505164,-0.1557683211692489,-0.1093066815155754,0.0477989531339892,-0.005283152181576659,0.1633323256721779,,0.018916222455992487,,,,,,0.001999209307463701,0.06794689922086745,,-0.028966431895837218
NPPC,-0.00848648264836021,-0.03094908974628997,-0.017531193407154286,,0.08098920974331265,-0.000712499966861782,0.006033113881441289,-0.03610748843514891,-0.018056505107688834,-0.0018734650131005742,-0.026172036825337735,0.04120317604603793,,-0.09144359150834035,0.03760471820889497,-0.04895349446359365,-0.04333237983768467,-0.035519689002109146,0.02777386739913533,-0.02138326428414453,0.19424668809115841,,0.04092376719462139
LYZ,-0.03147323073383666,-0.007312754068420701,-0.018500781084774053,-0.017400566871785945,-0.019152566942284985,-0.06933968426360343,0.016814499314344047,0.09279676118506008,0.07539526642928657,-0.0019061264996610503,-0.012301232083024327,-0.13424422099424102,0.019641319772112666,0.02449132859410357,-0.07822519211325614,0.025412009389841467,-0.007941055494238278,0.016727342961545513,0.06379781066882294,0.06773171389038411,0.00036833365589508335,-0.005347907615460791,-0.018968564837076842
EREG,,,,,0.037870841590804075,,0.0040646063743829735,,,,,-0.026393376322546756,0.03867119922528935,,,,0.04774328192668216,0.0008844952783379594,,0.012431608050113665,,0.014874223936825142,0.042620490490066776
SPTAN1,-0.01186292507223396,-0.06859096658299707,0.08459131491878473,0.0005406174859484961,0.05769698473265907,-0.07690518089502688,-0.024844556650266136,-0.010614316280945398,-0.05247226559945749,-0.043678063136919444,-0.03426726093554668,0.1604888327704801,0.006694539379004729,0.031123758217377902,-0.08192165912823665,0.07756725503556423,0.03414758850358612,0.10780777717807,0.07385919416326489,0.03873286115389813,0.03811278344547863,0.02127710573775989,-0.10052468185277387
PTH2,,,,,,,,,,,,,,,,,,,,-0.009981889017620765,,,
LIPC,0.007828659247809728,-0.04861738926072272,-0.005387841573290542,-0.023471302579401946,,0.006754717108167524,0.00688971300085964,0.025154007490301836,0.11865056477909555,0.007232300180486154,,0.01423376784232676,0.02170568859194646,-0.04063262276110748,0.08162538437241017,0.059557789915131276,,,-0.03937273230796574,,,0.017240477476886683,0.07596483783862891
COL8A1,0.0494979217847239,0.03528360581644551,0.009876627110401623,0.03006551074010958,-0.0004112333789410036,0.024019586027682206,0.053572858862426326,0.16560856868487345,0.03114659178862731,-0.014104088047843343,0.01011819781463198,-0.055050050233327694,-0.07123577509337652,0.002050827502668911,-0.1095377977920495,0.09223767724005022,0.0494305691550789,0.05188902805092772,0.1090432260553142,0.040020357167560465,0.03614094408132366,0.0053084843536212855,0.14331149438842522
GSTM2,0.05765857597854846,-0.01230008450121356,-0.029144194256238074,-0.03417266430945428,0.06818032552956166,0.024897533147925328,0.03662871691393118,-0.011476970851455453,-0.03753041014524395,0.015092614623308005,0.013347303500820083,-0.02916391481800335,0.008360779043993712,-0.05689808569506109,0.023430839727065805,0.18426627341460303,0.012792245863125435,0.02997603021755716,-0.01891144955282563,-0.021716676701679906,-0.03631655731188058,0.03312394437612615,-0.0037437652777055474
SPX,-0.06684478442803093,-0.06475301232494025,-0.001653961129395913,0.020636344809975494,,-0.0338802129211819,-0.03050593633995931,-0.05585452178581634,0.005230980261241365,-0.017500462720166258,0.015394040439549667,0.00903659204626578,,0.033741188675001706,,-0.026023986896446454,-0.03908762984653682,0.03068759213881518,-0.028163556121522167,0.0012300805467338936,-0.028699126969418644,0.10578405991320824,-0.014677900097216534
MFGE8,0.04830574628560129,0.029226885612927463,0.01455074203564971,0.006482209956389512,0.056240497185662486,-0.011549786171559821,-0.006407561810630679,0.08619772912783037,0.06569042297518125,0.015001296484771751,0.010934929454461085,0.08333954599754134,-0.042255564723542,0.019627284160953842,-0.01389814056227511,0.05375113897664629,0.043921995957803016,0.027265084198914633,0.1361121360650446,-0.06061900749431812,0.06779725391766156,0.0479337333138259,0.07373129278162499
TGFA,0.01427686810123531,0.07063427409011684,0.013205466499685934,0.0071723887218341845,0.09258453942286511,0.026810528815912716,0.05162374866741467,0.18025898566608992,0.09044490563782694,0.00015324733925308362,0.007072877781844414,-0.014945533298328373,0.001664967677757997,-0.03782823151983707,0.05725709870148424,-0.02655172382206755,0.08865152474291815,0.0959331257620802,-0.04433806854566132,-0.023977097064829277,0.02833498367200562,0.15498585443374746,0.03567398213466628
