,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.018931206850984258,-0.021795734406547498,-0.02119256363310379,-0.006026831502755468
NDP,0.022301835806319847,0.004473006938073423,9.569939980317798e-05,-0.04847914872823118
TNFSF18,0.006394601357381627,,,
RTN4,0.042376359664104,-0.03633711345273143,0.011832169524120374,0.07703917513603137
HEBP1,0.007580724622458596,0.036033929939609174,-0.048507031134926555,-0.018834274399768494
WNT7B,-0.017450917648167353,0.017950916512202868,-0.03732251298956335,-0.020366673885378588
PTMA,0.00543556800188293,-0.004195659867809807,0.01956488204706389,0.08332444028994462
CEACAM1,-0.018743062220548397,-0.019033958060271923,-0.018081019947308992,0.013597282443759021
PDAP1,0.003922616138014536,-0.003682535378568126,-0.004587754443188089,0.0013255929852910792
QDPR,-0.056502799078850176,0.02001761320890483,0.019807433943189855,-0.04818928288878591
POMC,-0.044423151095856886,0.04436217456741499,0.016776176096305093,0.011199021520400898
CCL18,0.006028513630855749,0.0655219175625784,-0.0441526533929263,0.005127910742202507
CCL17,,-0.013503671974296581,-0.026101087410137024,
VEGFD,0.13775399541507533,,0.07038324440538922,
TNFSF13,-0.017650526245586055,-0.009217092023250294,-0.02837098964703117,0.08091428551587251
WNT5A,0.027939327282963944,-0.030798074567393446,-0.040155371607856184,0.03838643241083986
CXCL8,0.000292465181400138,-0.07027370827681158,-0.08717701112133584,-0.03250641855337235
GRN,0.04639189219253773,-0.01577255055025115,0.012179348214967639,-0.026538118266969793
MIA,0.029095576312527845,0.08751509416857058,0.03233072203156113,-0.02300134794823675
COL4A4,-0.02809068441343529,-0.010761063402682292,0.013961386312258527,0.058707861362946104
TAC1,0.0275601842929504,,,-0.02332181041532054
RARRES2,-0.01683075053941004,-0.03780588358474848,-0.07004810434000816,-0.008120091053867465
FGF7,,-0.029074872839194903,0.012785655116675811,0.0010590835401627717
EFNA2,,,0.0065755037341749195,
HBEGF,-0.011015358891319202,0.00964029697900443,0.004734308400625175,-0.027234466386755498
CSF3,,-0.07219802113926696,-0.06950662549641838,-0.019379408756106446
PI3,-0.010727292214193334,-0.10716680672931901,-0.08695172100845952,-0.02555740351301643
PCSK1N,-0.03148012146387422,-0.005104945086778498,0.021912173324262058,-0.039112750004463764
NTS,,-0.031502661035586584,-0.020936417049847222,0.021909591087635082
SFRP1,0.04663116783851551,-0.043701349605729474,0.013900829826706885,0.07522681220948882
CXCL13,,0.0401516609178684,-0.04415264858788128,-0.03161184845612294
MICA,-0.0015275473531465929,0.051268878619345655,0.030298621282974125,0.05724021362598844
TG,-0.036832899589850615,-0.017943003942355477,-0.02578548629117383,-0.01594955120152648
ADA,-0.012377912526873569,-0.038872262879615906,0.03283413655450667,0.02368648781120175
LAMC3,0.05234151625552021,0.03902331429381117,-0.04551565894674288,0.02928155134323253
CCL7,0.007690701218697346,-0.02023889168468309,,
NGF,0.028637472573090822,0.14289278361825455,-0.016953806806729376,-0.03327020987398998
TNFSF15,,0.06915046933580528,,-0.012034280134144542
HMGB1,-0.020992199633753608,0.04645982348879266,0.06836645073919835,0.04071365978653223
ITGB3BP,-0.024778308102531357,0.03610860269725764,0.040401367918060115,-0.017648530236219956
AANAT,-0.02158534143375363,-0.017755218712866564,0.06429558028219909,
RELN,-0.00021497605667676053,,,-0.014536106219093087
IL15,0.052208599001859056,0.020895250168139243,-0.03213608562210101,-0.029355313048465385
UTS2,,-0.01511986819564322,,
BSG,-0.03022189633833463,0.031893627946194755,-0.10357526259148428,-0.04994452811025234
