,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.15027578461816946,,,,,,,,,,,-0.030696205466250893,,0.037609380993558074,
BMP1,0.07382922141737655,0.015393594833905304,-0.019065526296760213,-0.014149513109794471,-0.02617790006564475,-0.059861249206315775,0.18555795305886819,0.03286313212326393,0.04228970119746645,-0.027149599406642865,0.041249073241646624,-0.024382288297595894,0.04513253007803706,0.038845781828003016,0.057279102884905155,0.09175308727514313,0.02270620123502735,0.02944005061929302,-0.09860613641513769,0.024197716771939843,0.1063959813723977
NDP,0.09657499247132029,-0.025196814054235062,-0.028805220459222847,0.007130116471116468,0.03369580545815461,0.03438044772951597,0.09329455138264191,0.011191492379703454,-0.01786073840645693,0.004706666450608255,0.012476861966001434,0.058703410511158335,0.0761623682156932,0.011185238260843153,-0.011325532651788041,0.03805811038270854,0.08813659397828653,0.008656155043265909,-0.0036413428717019217,-0.006531354014754745,0.04163043462947169
TNFSF18,0.005321175892142087,-0.04736958409670029,0.08914986698310771,,,-0.012024544652729658,0.03177139605519296,0.013832023695069228,,,,-0.024507779223137773,,0.2117548387319664,,,,0.0032053445240404215,,-0.01786364920075862,0.05828436974694007
RTN4,-0.0643540765445888,0.06764317850892719,0.019178984244814793,0.02071351366677807,0.06141747010972965,0.06019619669260178,-0.1790409561831789,0.0037462406306194517,-0.06180480319344855,-0.04821286385731534,-0.05793990910443567,0.07057827442945214,0.00396447373181149,-0.05202171440310538,0.02500925248300405,-0.007287699827487037,-0.05210968508601507,-0.02534401204266111,0.04353250869395748,-0.014415838298478747,-0.07959479726660676
HEBP1,0.030537487642059064,0.04095134420159215,-0.01451840831314175,0.03414580352437243,0.008585463704995201,-0.029879606017092296,0.06341575629446848,0.03006890812008559,0.025887563774204873,0.07847649489393807,-0.013059042957910263,0.011497465704890884,0.08227398969128424,-0.015321929671737424,0.022935137194890706,-0.016825241491222186,0.08349217072011676,0.004677776345381927,-0.015263040096502992,-0.027591850187559188,0.014094304216426
WNT7B,-0.005891936795569057,-0.011222188600620856,-0.02201106634785752,-0.018256444691116414,0.009731541582444993,-0.03238533175061646,-0.04115864740865167,0.007793368151000245,-0.01918374656414736,,0.0851362306905883,-0.026980672832838767,-0.01213333043652844,,0.039798038958709286,-0.0030065419636602455,0.06753453899701131,-0.0028574588355001398,0.005171041511855725,-0.019455485251985517,-0.007466059309665165
PTMA,-0.1898485892440317,-0.06240268476543295,-0.03240365535455383,0.012148164451710271,-0.05714112762309361,-0.08665177047031306,-0.14406034984464597,0.05847457356656871,0.0492089912732379,0.0517418079111757,0.06291667065325184,0.11408623899385949,0.05588006351618256,0.01882323179746351,-0.08081457519804955,0.02211615518297319,-0.11335303532181824,-0.12755583532234896,-0.0766630308458068,0.006082131071070989,-0.048926448885893634
FASLG,,,,,,,,,,,,,,,,,,,,-0.03480905229044758,
CEACAM1,,-0.02419780429077036,0.0019233223379136494,0.005054369844903522,-0.01477731889333932,,0.02246800287755866,-0.0279633588133439,,,,,0.009612798888286157,-0.039084410781934587,0.05146408495983156,-0.022099887365428308,0.062284793425531074,0.1418216337155449,0.01236657275627237,0.016154932182357137,
PDAP1,0.04188845160635642,-0.016935808211519313,0.039609662968727366,0.032731585472566105,0.014024924713450553,-0.008948492685484753,0.1694525399008229,0.02832282881436866,-0.03218021973323417,-0.03855091037840615,0.08351436835119101,-0.054000214751709644,0.0029773626547232716,0.014006380994392116,0.05401913484210804,0.03083471504807465,-0.035350277263320525,-0.008158493509636497,0.025846005519927037,-0.06394547092196305,0.09606986938124931
QDPR,-0.022270231570209468,-0.007152526878635891,-0.04011254254901163,0.04707883027051155,-0.03911909344498957,0.030000363155806675,-0.15875583963090914,0.048582933338458825,0.059415795381951,0.017595488216821775,0.05540682412140994,-0.023947906476636,0.03066168422078825,0.03750337643274538,-0.006223688357407481,-0.0015000004043948397,0.04655809189125155,-0.05119818218477034,-0.0067813442282488165,-0.021786919597610147,-0.039360285103451687
POMC,0.06351854520873418,-0.01628241874891652,-0.018635352904090463,-0.04154615649580619,0.01904862497759901,0.0167160240894632,0.07279046156168013,0.07539208268957805,0.020607027051324816,0.026949109956367723,-0.018450348161774887,0.10325714063581694,-0.08230453117098425,-0.10224732591699673,0.07084455311682986,0.02454996154186334,0.042252814178947815,0.16602469350059595,-0.0286678185154622,-0.032743134658895376,0.017722478591604193
CCL18,0.022393828484448132,-0.00962687522053347,,,,,,,,-0.014634909466855339,0.0649869473568002,,0.054901113143315326,,-0.023735740237372332,-0.00930561026090385,-0.02831719777160492,,-0.03250122266191704,,
CCL17,,,,-0.04613848289398083,,,,-0.02217484777017608,-0.02374410050591316,,,,,,,0.03323265340020188,-0.05207648144112817,0.03521080880825465,,-0.03155049616180244,
VEGFD,0.014509285173099988,0.0073474153973366665,0.004055768592057911,0.02639204932345425,-0.014138102052563162,,0.08587944051708138,0.024385084507119213,0.04670539294198193,-0.027377722964216127,0.06301923587142426,,-0.07098743459088894,0.1291950704243195,,,-0.030746389683095385,-0.04268459689587025,,,
TNFSF13,,0.05226180281574829,,0.016928252100533593,,-0.011661299851630865,,,,,,,,,,0.027327516924330227,0.020120246122564134,-0.020463331740040877,0.011592728762724531,-0.043248724326708045,-0.022685244885784467
WNT5A,0.04613701398613786,0.03384457946459889,0.019921437109233647,0.06955576022861057,-0.024360696783985655,-0.0752378669691814,0.11378598594371382,-0.02069049809296085,0.019970522689038563,-0.007193087901212421,0.09271809282871589,0.007375315749733114,0.01148829456845735,0.06157192079997045,0.08276674131325956,-0.043266016819147116,-0.015050094137333927,0.06892163287336404,0.04779403782413582,0.02280715955083278,4.698209438967123e-05
CXCL8,-0.06314767438308472,0.02653790587704842,0.006328993016660191,0.006887374012104221,0.04082778594832994,-0.016587442696883403,0.056364651693321575,0.05700424983814752,-0.016219081127925934,0.016606967805137766,0.05292472386411612,,-0.03980264891660556,0.036937524892878035,-0.04179050771957993,-0.020041273531651367,-0.12027545588596664,-6.19521478930524e-05,0.0012635211357321684,0.02441545216735633,-0.05093153758956451
GRN,0.05853908231409937,0.022253634494097438,-0.037064628506687194,-0.027788477552390625,-0.014687263644405929,-0.01288555701039142,0.15600808958669854,-0.013533430442538305,0.031212576098980507,0.02397346704039893,-0.01892071651400548,-0.019397686641323734,0.0702773217569385,0.06544252249725778,0.004515306397855137,0.01813923878599222,0.045518359916519244,0.07444938530442802,-0.03800388495606335,-0.06004655227816158,0.029686911613746925
MIA,0.07511026782520651,0.02996808587797867,0.041634295412492646,-0.01521011261530726,-0.014686388834961036,0.03253474786454326,0.10220143355977589,-0.03124022262150609,-0.019807697389410673,,-0.035574807151574434,-0.01989981408532264,-0.09273719690942127,0.012308364974026672,0.1071430104020858,0.051868298030436265,0.11784134158524745,-0.018936635551692293,-0.03387729655291625,0.0028957186591322707,0.07179288454813694
