,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
QDPR,-0.05556729567208502,0.10126091996486095,0.00636893267764934,-0.00018026772190361505,0.02740095644426123,0.15297867514042915,0.03863580726427346,0.0876403423967387,0.0654665048399803,0.02232555890824108,-0.3194196500136998,0.0825614113881133,-0.04352875916847231,-0.01596044692890964,0.036099444125027885,0.08905355499082326,0.0462064131017228
POMC,-0.021835743724667227,0.2674196562637305,0.09244031906243225,-0.032825888822405024,0.017743345277125625,0.16408575760865146,0.019790873630906935,0.016647060248755792,0.013191471573933279,-0.021583638596291088,-0.04395319017420094,0.017672353106882328,-0.05270050607370092,0.05596523066387006,,0.015411263863356528,0.0032593116907328463
CCL18,,0.011918579422453382,-0.05508183328121465,,,,,,,,-0.1373247346172956,,,,,,
CCL17,,,,,-0.0011155492722133588,,,,-0.030353001917361802,-0.04882720381100276,,-0.0028959368090228704,,-0.033220295402263254,,,
VEGFD,,-0.013960353085204807,-0.007634096097529173,0.04957736455264298,-0.019481266929261897,0.11780017961787671,,-0.06620673846099272,0.02913997366956361,0.013896226557477789,-0.022138182725721968,-0.014999658254466142,,-0.004781468301139103,,,
TNFSF13,,,0.032012236849475524,,-0.012061409323264287,,0.011154341359009117,,,,,,,0.034345401262436986,,0.05222676921830719,
WNT5A,0.034991154978273084,-0.02142819493621081,0.006695419813449252,-0.01533837159168092,0.0035538322430306818,-0.09769249519765859,-0.19434549786111005,-0.1366014855113609,-0.027938742650020738,-0.10585931567278871,0.039249794056417715,-0.09876307973887546,0.02655663333913672,-0.04869921318559983,0.0043537739937907355,-0.029574492586550934,0.0559348940290728
CXCL8,,-0.06376224788653836,-0.014113824457722895,-0.024776261462815963,0.010185525451202942,-0.07900550246636934,-0.0365782918105887,-0.06744373049717246,-0.09633851937822607,-0.02126288862861101,-0.1033196850163142,-0.12312392046587554,,0.0040963054574793,0.04943157880663682,-0.1504944950159538,0.021987584560774688
GRN,0.039976100600702114,-0.10874880850089838,-0.022827485796322648,-0.026237202554124147,0.07632782712996526,-0.07721051717506307,-0.14732792027091782,-0.21573901013257293,0.05815499522700811,-0.10306161802277077,-0.21395378062314552,0.07617022012341583,-0.09638453130400484,0.015572495924340084,0.05112189148173389,0.07907548434239922,0.011902365152911371
MIA,-0.024095090113102763,-0.004940002632965366,0.010643566502743824,-0.02353232494285716,0.05514015133037371,-0.08105629840305,-0.007107549622584255,-0.1048289247136059,-0.023365558370413007,-0.011625540937427575,,-0.042824016990799664,-0.06622513654657222,-0.03887953878850288,,0.04840294843822734,
COL4A4,-0.021319243050180174,-0.04284998007802279,0.06328699209258015,0.0407443958944471,-0.018745589778561292,-0.07151764151743158,-0.06489775461141374,-0.038944107482434945,0.03016715768024662,0.03439788941193533,,-0.06226208016301475,,-0.04360623376792992,,-0.0861498422305199,
TAC1,-0.0184084528438913,0.2796792627832746,0.11170353055967465,0.004691337258528642,0.022429291263881986,0.19872357319763367,0.2592704275014241,0.26738641834239446,0.11819226453984102,0.08745819962136278,0.32421286882961425,0.3979794505505805,,,-0.030669585583006243,0.23687564395093835,0.12014751150704348
RARRES2,0.03804679371627435,0.014498165827493047,-0.048251283575147394,-0.002963710403773417,0.03646516696419371,-0.1962341826335544,-0.13800556485420534,-0.2258000094777985,0.08988583582887194,-0.0012399921976303165,-0.07511536336558453,-0.20630377094640012,-0.019178110611068194,-0.0105343225547222,0.00869102701119449,-0.16289466052307833,-0.035104328493553875
FGF7,0.025964239462722406,-0.005311743761653462,,-0.02986582933812557,-0.0120623291720418,0.06150449239438074,-0.07044460668167571,-0.043920394667490446,-0.01734146881627781,0.05109976326397872,0.07372252576142307,-0.03671215683305154,0.01289090685350587,0.08443371762704775,-0.004520747859702058,0.046665777394042075,-0.05882100761578745
HBEGF,-0.0004321596098230446,-0.06561576498771089,-0.032746181185152386,-0.02099067817902712,-0.00536880008507451,-0.09441591781832805,-0.12752576930300402,-0.14070102519328886,-0.11623306862626803,-0.04622037752456726,-0.17299991933248823,-0.10829344842939094,0.05617847492619053,0.028280617704974614,0.06318127380691621,-0.030393212591160356,-0.0041274320227774955
CSF3,,-0.015497155499152754,,,-0.02084171454590096,-0.008717574177461685,,0.013113696417545888,,,,,,,-0.026383343612496345,-0.08368004109756043,
PI3,,-0.05076215104500408,-0.03544833304380424,,-0.0359665069967932,-0.03904920461319965,,-0.046394126577562714,,,,,,-0.03846882570126045,,-0.07622839843459199,
PCSK1N,0.07795072116288128,0.19593008737490913,0.055938772464945975,0.061281374957731845,-0.01623568224980477,0.0981939162110038,0.15336750835126628,0.1237964875123494,-0.06529358136005234,0.1366900649278445,0.39777350353299556,0.40426490770077844,-0.020034389165478013,-0.011682379534652843,0.0063947171050611675,0.2427802107424754,0.06905849812929593
NTS,,,,,,-0.08404212433462029,0.04111212859179309,-0.01976796162727833,-0.03620153933239193,-0.09148850558661915,-0.053422379595054845,,,,,,
SFRP1,-0.026784763881458673,0.1463059484774394,0.05127470410158628,-0.05240921318076054,0.003659247841680821,0.13110055603976323,-0.047699597600968736,0.001171453294726113,-0.050112351913636895,0.02967991820461413,-0.0770172425776325,0.037312258061878635,-0.07221397663911,-0.043352352739854806,0.014283278794958483,0.015912059692411468,-0.032219750561819964
CXCL13,,,,0.012111413182327387,,0.027854657346336287,,,,,,,,,,0.010314536661171329,
MICA,-0.06714037137362157,-0.0407784407780473,-0.02881672320538375,-0.06013918180048001,0.03943354840719818,-0.0055108985011759655,0.040230911148221006,-0.10417797488399369,0.012028370538976587,-0.044502386003823856,0.017231704247330573,-0.17045598168271348,-0.06362670205235008,-0.006192223910376555,0.050262311602079966,-0.02423416719588663,0.0165749413781302
TG,0.0676779796392651,-0.03415824644064911,0.019408992135830104,-0.025121329667562697,0.05424483621616073,-0.015277107412494172,0.03489495621130166,0.015195927314401739,0.017112082154461437,0.04590331858285998,,-0.043973586486536716,0.11546636826525418,,,0.08237696531762102,
ADA,0.0008567464106924518,-0.025923397307326786,-0.02631810869641514,-0.05189732237172008,0.029629660267974166,-0.04004351678799594,-0.04295250097544867,-0.1896524835111653,0.034630190209536164,0.04365470146432021,-0.15474970845396746,-0.13070707363635767,0.04007576876976202,-0.0033311622055263897,-0.00114749811712968,0.0514662120051774,0.11781216521631287
LAMC3,0.0037178494492828345,0.07800768369772437,0.006013678868074698,0.01934280488819006,-0.028086839814905836,0.051115147041624336,-0.05493117867394585,-0.1641139038292867,-0.050251400949155846,-0.016290078353263043,-0.031207500501135237,0.01778084443118862,-0.023888054112803852,0.012004495057817454,0.0871105472893475,0.1479328367155164,-0.05115146351418325
CCL7,,,0.009284283089619011,,-0.011904089389905169,-0.042208949087319377,,,,,,,,,,-0.10625612882931129,
NGF,,-0.024687072052997954,-0.03253903287915855,,-0.016318028623992363,-0.03703816053865208,-0.03624315721763327,,,,0.09145276748271823,,,,,0.028527289569529324,
TNFSF15,,-0.030540989160242706,,,-0.013255785757213303,-0.03125136267144996,-0.011190194286350166,,,,,,-0.028950083841849505,,,-0.05082560304321173,
HMGB1,-0.07573536932767852,0.10197373608013358,0.12821126681675785,-0.04053541137687552,0.08359758160873293,-0.005142309479141564,-0.10807345210852301,-0.21660292273384565,0.0609456268578937,-0.08430413510151019,-0.14228626558476926,-0.011533635108154383,0.03945277577363529,0.017244340675608545,0.01895869266197845,0.036541620113591605,-0.0456931206193585
ITGB3BP,-0.04371274009204117,-0.11422518628916262,0.02784059265767601,0.012221742314221988,0.07946819745283003,-0.0290035909151259,-0.13202215744513557,-0.18770145639596736,-0.050734958194561725,0.0019822563135235578,0.010314343511784545,-0.19733607013969093,-0.04627049042439425,0.11077198309101285,-0.011192755830701498,-0.04958970892211288,0.0797071138731595
AANAT,,0.021520439271599214,0.015347167547760518,,0.15568216093441392,0.01267505858773213,,0.02975028321567175,-0.02750032374792558,-0.00534342921042644,0.007015169667989675,-0.03403053430108577,,-0.01764666910971009,,-0.00984060528459731,
RELN,-0.017674213724665423,0.014954444380227081,-0.008512141389697222,0.0674674571596164,-0.020935907726823,0.01878164083062976,0.12326943176043492,0.16231751307370543,0.008405148845254423,0.05790955007297639,0.05947669154056617,0.14238272398044885,,0.010743679094589878,-0.06679096049702105,0.13729599960140376,-0.017680818174718792
IL15,-0.029098965636276942,-0.029779547195925637,-0.011076499790847615,-0.021970295958102928,0.029764699890803503,-0.014085917347825525,0.009327076270152026,-0.09694256992709151,-0.060551348123238515,0.031557889118002676,-0.04818430789698337,-0.0018420088604051276,0.01883584381585373,0.06641183676182032,-0.030758139391123138,-0.011136115094536455,
UTS2,,,,,,,,-0.11160000235809067,,,,,0.03990574829830167,,,,
BSG,0.01722382979347926,-0.20615223501752827,0.07921544434658814,0.026599121431985603,-0.0036174719709793066,0.010820950150885997,0.04628452739207231,0.11359730957032176,-0.029184857090250083,0.027394500226753216,0.2671130175327274,-0.2692920853419727,-0.14316303343203757,0.11652950637925949,-0.017419708709400874,0.036824332929460836,0.11303761931606215
ADAMTS3,0.020751249225026674,-0.08097355444487499,0.01641667194015344,-0.036182647734897946,0.04214964879001071,-0.02697978462570632,0.059165392856968674,-0.224638861098147,0.001269601954748428,0.04731184902195798,0.057905774597019836,0.0013425285649652976,-0.05461168769971069,-0.019695822621296304,-0.06038107308991935,0.050702742415871485,
CD34,-0.01329203559608067,0.06705335767994393,-0.06437620333827786,-0.0435761326883248,-0.011338941608946567,0.06819402074242685,-0.03481071517538674,-0.0962116362391681,0.005140989116390595,0.06709341912407023,0.02383778290687947,0.044269287614954196,0.02425471070094245,-0.07030457390964637,-0.04922632200917621,0.003427114514880546,0.06660320324171322
CCL23,,,,,,,,-0.042288352619067764,,,,,-0.027317574539316613,,,,
PLAT,-0.013256256423029907,-0.01994678184923098,0.027294839449013338,-0.04684414321344204,0.041352732003777155,-0.08855137282066415,-0.22540657922337265,-0.20859766267482746,-0.1361967248460911,9.113930795720991e-05,-0.01278981200603845,-0.1629632996041291,0.056766980331122416,0.0331255017634943,0.06770359094147042,0.16675451431249932,0.06640316265608018
NTF3,,,,,,,,,,-0.02142634454906315,,,,,,,
LTA,,,,-0.018474304799946738,-0.0152571568922116,,,,-0.02648567775120365,,,-0.054403265732349416,,,,,
CKLF,0.015831126583513315,-0.05545789277473287,-0.009347502649236972,-0.024947593005474392,0.059995482017075025,-0.050379183442884806,-0.20489874305885183,-0.22380144579691014,-0.004860329257275221,-0.05930042691408728,-0.187227464105329,-0.2835241151121436,0.05277095663526779,0.019059145990227785,0.008716456760022128,0.0012291388369205848,0.05873832744287272
CD24,-0.03883786761536751,-0.07284218603706133,-0.04593075502580548,-0.049307558048892086,-0.033771525317406244,0.03373548159985905,-0.04467197122151329,-0.03529931679448394,-0.042013553507159046,-0.22436661225057683,-0.016887831840553365,-0.03855275246835129,-0.03433209510074582,-0.08266766090141894,0.02465786689287611,0.03786680963104792,0.02582981478546502
HSP90AA1,-0.07723588594530875,0.09501895730864801,0.008106633195988503,0.016015527684195154,0.010410817816909933,0.1901081843108278,0.27814182835050494,0.2588705223587127,-0.037679815160951834,-0.07745693539819214,0.42076704344945215,0.4234289623402517,0.03258304214859355,0.05516961462958095,-0.03932599516100524,0.14904522049452476,0.04723509999004422
BMP4,0.02109366288100376,0.19569252949147573,-0.011664354989638548,-0.019583846051796094,0.016152020519779233,-0.040969671171294575,-0.12929407079915392,0.025548612014060588,-0.018255684531965334,-0.021691345649426583,0.055258730135419966,0.1126894340291421,-0.002763580135186726,-0.023072025822532434,,0.010273300406727899,
SCGB3A1,,,-0.03476708233092744,,,-0.033534305752827065,0.029244714566750114,,,-0.04967140926857804,0.0027732485308348386,0.11861996916984906,0.12804169648486383,,,0.06480557594953908,
IGFBP4,0.006103118173578293,-0.024196253496438985,-0.06362733198923277,0.002739722748110057,-0.029585690711073063,-0.0540809207157501,-0.17341509840663213,-0.16342973880335546,-0.08700898487113015,0.011660630506384244,-0.08019907107811795,-0.08754370343010946,0.01982632225981805,-0.002918126045337743,-0.01488480274786614,0.1747695930898859,0.012186559437121911
RSPO4,,-0.030157789524557353,,-0.029865823668099766,0.0013387072554918388,-0.03870404001329932,,,-0.03080445563166995,-0.02381873413921975,,-0.05502221076996319,,,,-0.04698003937465216,
LEFTY2,-0.02110844900288587,-0.03897560894341976,0.022672738440567747,-0.018701197371052528,-0.007666485912629819,0.002303208578082026,-0.0685267174970048,-0.18547644591979842,-0.042326942135751416,0.07828317761250411,0.02187425428419331,0.0016424022732619357,-0.017878978938527197,0.004938922882863906,0.09363648096145238,0.1033285164192336,
PF4,,,0.013348217981409593,0.002524329625310911,-0.010386083468147112,,,,,,,,,,,-0.02161756496417432,
ANGPTL2,0.038317028618911786,0.029301578723401733,-0.0010366452437662837,0.045186174593106955,0.023438744800269355,-0.09712901341082048,-0.2712492270471301,-0.19244765918178014,-0.02336997816014694,-0.07751326890766319,-0.16674529154978793,-0.3350656418894981,-0.061888867941705075,0.013086975277629224,0.06011147347560886,0.09223322983027693,0.003133561422414315
LRIG2,0.06480236696312379,-0.03825326747586776,0.0030463038084818077,0.02799408351579847,-0.01981917791702778,-0.06728184946543687,-0.05753162585314341,-0.01853096150292726,-0.04899799521862805,-0.039896082180339264,0.020370314941870676,-0.10421459695242444,-0.04141522772351549,0.01293734731477975,0.09635003241911004,0.028867517816451364,-0.00985694706058233
ICOSLG,-0.05868757248842642,-0.06559661030880878,-0.012164894926860884,-0.016194574638655593,-0.044369558562258715,-0.002982260704545191,-0.05757531120851964,-0.15077898318230307,-0.0512757453057636,-0.024593269839278033,-0.16546946741695331,-0.13699515092776993,-0.10195796210595105,0.029876156742426534,-0.07073852835280703,0.014168866571115978,-0.029048716242612734
WIF1,,0.3796926870697187,0.025187801461435236,,,0.15358210725613933,0.30362764035144174,0.27909950140852535,0.010718511593045682,0.06508690593868828,0.2664508021459293,0.47835057110130147,,,-0.010781760244250862,-0.02740161286718155,0.1471448050423225
NPPC,0.01654896687291081,0.02333545167712381,0.010231956639148282,,-0.01611137673401509,0.08916111110166156,0.16565492087261544,-0.053471228896795224,-0.0033076912665224527,0.0640260028659412,0.18884060641093645,-0.2716209238908848,-0.02413601465892023,-0.024533757451781393,-0.021094890417178953,0.11490918042804826,0.056159761150788426
LYZ,-0.08432538708118859,0.009471039619879912,0.005362305710265942,-0.030804312670096347,0.028726035638170073,-0.04219963458873872,-0.0352974135703078,-0.1712882915130445,-0.03573710702863004,-0.029436222089132633,-0.291873187474122,-0.05952534158126958,-0.05766691960835122,-0.07286275561410253,-0.00018190691034870833,0.013623162045991807,-0.011691098271471204
EREG,,,,,,-0.05446576758668643,,,,,-0.004023291361620731,,,,,-0.023474230304279357,
SPTAN1,0.04447852233978437,0.14404481371799777,0.08066078973149303,0.08184824760020415,-0.00034300620095396227,0.11903392818535961,0.22978805947590422,0.10521766378609218,0.045054733380957605,-0.06543916570212908,0.43427731885334153,0.27302801160971124,-0.021920754088863403,-0.037889941195644004,-0.018708487443948634,0.13307247971261557,0.06888107772931536
LIPC,-0.027295006847763315,-0.06325094077647056,-0.005077453141057564,-0.025292259290208324,-0.01866456552026202,0.02983580274468167,0.09797474884537542,-0.05733863169129182,0.014321937270817086,,-0.0029946171410708323,-0.051087218745639804,-0.025593772883862793,0.11536049828783787,,0.0026744468910206896,
COL8A1,0.09373051041029026,-0.10409702418418668,-0.05904876429254291,0.04727621862872536,-0.0521484729965321,-0.06806441858060151,-0.15896779748441492,-0.05982444920646472,-0.045932216278015206,0.008673076184497709,-0.15512568356085854,-0.261218340588796,0.04333306556188095,0.025090383394966734,-0.004183095467648985,-0.11546242888946792,
GSTM2,0.059025492063564944,-0.05057189026425857,-0.032874857227385264,-0.018448386176396984,0.036283200651817143,0.017906839831263135,-0.01277908609580248,-0.019767443750625315,0.005570421948176466,-0.016704451792716686,-0.026312820246661997,-0.09517808937780005,0.036133313885746164,-0.003248457340748892,0.09666610758625134,-0.046035529924725205,
SPX,-0.03512395287368695,0.06595790993247733,0.06918361641507341,-0.04557976824840464,0.008986285562421913,0.15484172254175269,0.04017939787127891,0.07343410738531314,0.10643149120782769,-0.03207251151115841,0.07556259260457367,0.3342598423940544,-0.03199691737776458,0.02178645193153728,0.02220865178003228,-0.014797395620501825,-0.05295479986228392
MFGE8,0.0019073439665872993,-0.1278811529580341,-0.07123594880854522,-0.037874847083295464,-0.007994011985278339,0.0960020803122224,-0.07173874835258165,-0.10864684586974019,-0.0813285932480694,-0.032752122938935944,0.11322858871693675,-0.13937652450220225,-0.05509006265037319,0.07259564668745622,-0.01008786038066099,0.02622693916773876,0.15026177897759813
TGFA,0.0010887738838548894,-0.17813379842483595,0.08681292994732791,-0.05765975381845623,0.0041573146386299255,-0.07487479650226656,-0.08516473737125803,-0.10185275839847062,-0.09455558844173366,-0.06477014922008,-0.0794916033891479,-0.1658026553697683,-0.004922839518563592,0.003456628584556705,0.1016392434088947,0.004498506186553846,-0.045106583597497404
SLIT2,-0.021940587672736104,0.32869913050880406,-0.01409876634134277,-0.003164536811197158,0.06073300512636396,0.04232344682532123,0.1122447549244486,0.05035603673042506,0.07436210037505699,-0.003536951246731447,0.21467904233919846,0.4112070782037727,-0.08281267619262271,-0.01243219221964016,0.06159141557752051,0.06751149663092174,0.14530517345359867
PLTP,0.008892702764616785,-0.05857174631564978,-0.07382226231057813,0.0025983143888463193,-0.0009309513245813864,-0.1639496147927297,-0.1544530797705454,-0.23632312401628683,-0.010356114709004185,-0.19819843855141692,-0.33646076035328865,-0.04646879320372404,-0.11813592799849332,0.01800200460993871,0.13215729382880698,-0.0360971979579221,-0.039581806249160995
APOD,-0.02692623393513108,0.12158719222397343,-0.00023374960089096364,0.039967487498711866,-0.0045064005573281505,-0.04216832289883671,-0.1733350069734686,-0.21132074844772475,0.05554143286167239,-0.04053125715797075,-0.2663954834779188,0.2324256367370748,0.09832629686811513,-0.00030351697904886123,0.006733098749939147,0.08986753087500397,-0.021040821654107474
B2M,-0.026443933803428524,0.06098589662837689,-0.10710860023788968,0.06996013942044628,0.054900325570113054,-0.1590379213830815,-0.3434536269258817,-0.3077313862382211,8.523670597070156e-06,-0.18163208967955596,-0.4215534416227137,-0.4408412052016914,-0.08520013372451427,0.06175223455259893,-0.0018188879534263213,0.08894383252268248,-0.06591836226294301
OMG,0.024267026151412397,0.19162290598199663,0.0896989621786686,-0.0038373494739022953,0.07041699534902929,0.10578135572701775,-0.04071002987729399,-0.025783354045861347,0.07898728184787711,0.03900121141216771,-0.031165518300315168,0.3086746061247384,0.04425675708489594,-0.02487543550264488,0.0026388554699998787,0.16523789946312276,-0.028309352109541247
CXCL3,-0.01716845017629277,-0.02730678338438359,-0.0955438508832558,-0.03454925688455294,-0.00971948912986132,-0.08762957230176738,,-0.030749436386510908,-0.05977900815035654,0.025586136905080104,0.012217972901584048,-0.03918020301824642,-0.024874583530199446,-0.026305045815934434,0.16312097067416198,-0.08766584387509387,
CXCL10,0.014978472368420127,0.10179402740333951,0.09451739528495365,0.01936499198786061,-0.017992292844590706,0.05221095557152742,0.043151632848420725,-0.2578426003866756,-0.024306199905739043,-0.03435221842017933,-0.056268214881283314,-0.06226208409644511,-0.02135694108030537,0.028651120623807414,,0.008417797150823938,
RSPO3,,,0.057567667859876215,,-0.012061409719353862,0.14274092525540144,0.05250751968952049,0.12901992808510337,0.08198828796161292,0.03790455706598423,0.2102974239530808,0.11364588431515871,,,0.050672524271147545,0.04009586808806929,-0.0400522347013864
CORT,-0.02131924270701053,0.05819240263257815,0.015826953143819582,0.01492693703136907,0.03945487070567578,0.13966330587095444,0.06803650426212161,0.15392757403282645,-0.0376158481950027,-0.006825000177049856,0.09561716890836046,0.0582645550218824,,,0.027876422014283597,,0.1941502508281952
NCAN,0.010971371912668199,-0.0010049332793194423,0.07831467072613753,-0.013419538388599219,-0.06390304263283512,0.22961736537802654,-0.08232540932044646,-0.10206199726513786,-0.04175415985698061,0.009704043210099565,0.24791769301907501,-0.3693740281377996,-0.010302846799668261,0.1288255724530963,-0.005860104709784377,0.09680042038581008,-0.011733001241483219
PRG4,,-0.046145708099596415,-0.048456566574373174,,0.03603951594609636,-0.026829715761440796,,-0.03610974827247771,-0.039366871406908185,,,-0.017335903105695962,,,,-0.043145724455044485,
ZG16B,,,-0.010335959417095763,-0.02022195520648241,-0.013816153757077187,,,0.030201511378146004,-0.021045275302955583,,,,,,,-0.04061652417032835,
TGM2,-0.0174206111440304,-0.03649293722725019,-0.10721047856962454,-0.03802089092785353,-0.036327695182853885,-0.03233124233555804,-0.02674077709647536,-0.10399024385696243,-0.0204785359760738,-0.026660222519955482,0.023956592989926903,0.21235394953190456,0.019788438884564705,0.038481779129484285,0.03322893295309103,-0.0009603000572934004,-0.002171559966054387
VEGFC,-0.021319244079689204,-0.03311046689125017,-0.01928424147602141,-0.025965769223006262,0.006314284459335567,0.06402288846487003,-0.002773185951042775,-0.0008184656697774,-0.02431969075962112,-0.011695984536190604,0.020555242511115818,0.0351972067469482,-0.0411708379187802,-0.01938560704220294,,-0.030891609985681794,
WNT6,,0.013689839042996185,-0.010480054956428701,-0.018701197861856166,0.0012917014361616102,0.036700978191077226,0.017956582893163323,-0.016773363602857926,0.018544832187028445,,,0.055711404076523995,,,,-0.042510789988385485,
NRG4,,-0.011991582548431932,0.05482903830739831,,-0.014487823608189192,0.08835012165350258,0.018086568980277034,-0.033353681410084116,-0.019124456851215204,0.01680067150483971,0.1568749466898034,0.0467910494829789,,0.05342387530182156,,0.02314735232076569,
PMCH,,,-9.247449964530919e-05,,0.038844912490652965,,,,0.008595217315109413,,,,,,,0.008940012228370821,
COL9A1,-0.005946567863750143,0.037896048419872354,-0.04096154605262994,0.07228600313515307,-0.015131474354421411,-0.024451067185391435,-0.19749782890872583,-0.039879128994390604,-0.024080203435788216,-0.06436491658907,0.14243498577815694,0.0206680669778744,0.11690517361155166,0.05093346976605004,,0.005579205892426447,0.00689396969806046
GDF11,0.0513859994845895,0.15121622611150973,-0.012688063357696186,-0.048656951991827284,0.008391857237579663,0.029977112035011244,-0.17249332977790022,-0.16744743812413795,-0.014064278453365359,0.02722814979992897,0.07903929568793863,-0.18045580566588054,-0.009368732566465055,0.04364934299491534,0.019336197443941463,0.04338505854498891,0.04391561309626217
IL24,,,,,,,,,,,,,,,,-0.08126604896085714,
SORBS1,0.05447187136386801,-0.009458531934491745,0.05468287170627771,-0.0001739501166435482,0.05589381828283046,-0.010418411756892103,-0.013434219560645406,-0.0006010507376497222,0.02216503019232997,0.004400296407709484,-0.008730806597291365,0.06437594873879815,-0.07880670423836668,-0.025523241075378563,-0.035230018177262235,-0.002104222109319499,0.07766639028232857
DLL1,-0.026702925977639555,0.10990354539230103,0.07121271723786064,-0.034605473302719354,0.006973645821262894,0.022967312683343965,-0.1688446637941382,-0.12738137003044264,0.01113793999362373,-0.030486930009934323,-0.07676694175132263,-0.13887030785326218,0.020519131004524096,0.007991254263087057,0.01517582239191505,0.07310193820713226,-0.012267555997135228
TLN1,0.02497897971262299,-0.06450987929873504,-0.06227143784147265,-0.02700882546698914,-0.03119588766227904,-0.10145773751035074,-0.1787261069461895,-0.2572841717436322,-0.04104731508076712,0.01227658490536916,-0.2887695924888183,-0.3382561161090852,-0.045885089627124655,-0.0004908184103105115,0.013574442660579599,0.01524274433702653,0.04237229628633192
COL2A1,-0.02002422110498507,-0.03203207720498821,0.05412885811874809,,,-0.023963006290987927,-0.00837766943180417,-0.02140008421270902,,,,0.03808893403322209,,,,0.004384097919696377,
SHH,,,,,-0.012370305289445199,-0.03625307864902603,-0.036376129304182096,0.01441377848385016,-0.06799200102369855,-0.007230778370629843,,0.18585967349172244,-0.06886310495253023,0.0439172997287809,,0.08125376801095209,
PON2,-0.018068944312586734,-0.01753938642505777,0.09418995778788658,0.036954335765810475,-0.012388314453373558,-0.03996724627229038,-0.06660424681174647,-0.26271542405835857,-0.03411723357226638,-0.08102508013285718,-0.17184809852659017,-0.2395341445250314,-0.05020094281215891,-0.05199848748006725,-0.002941392140394446,-0.03680044092329411,0.08268156142265987
ICAM5,,0.24250348275463268,0.026608061008246194,0.031254475181724764,-0.004260016335540315,0.33263244189340013,0.15945342831363185,0.23359163696699928,0.049879236040249145,0.07532511947256872,0.2968276001778439,0.21972490556115842,,,0.09557769439934853,0.1460749907406943,0.08462219548548226
