,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.012508336106329822,-0.00387608753498625,-0.047006091793124344,-0.12802523312092745,0.024431792271299616,-0.0029648697923734028,0.04709008982673193,-0.11833994533165253,-0.08463961903523082,-0.056754719481626956,-0.03512337704679168,0.018925287560735794,0.009775452191615,0.018773596624510638
QDPR,-0.0007112608181462183,0.03178819971522044,-0.003987248954039526,0.09178530378703413,0.12613846941105988,0.03602134765518348,-0.1665154034979013,0.04644795160235396,0.057581184243808724,0.12778574949578897,-0.04195784234676337,0.0009807056510780766,0.0789692735095419,0.018867221593080897
POMC,0.01861015722734123,0.07272134725481066,0.0036733780975157153,-0.017605153501392905,-0.02402187371900111,0.047105949264709526,-0.056794836708473975,0.05054876057188424,0.006459482344673464,0.1047370792939829,-0.00127528308194375,0.05237574352425963,0.07094420761763987,-0.07601374355297032
CCL18,-0.03206373238293489,,,,,,-0.09146376048166302,,0.029069600564487593,-0.08456487838936333,-0.06866415103249969,,,
CCL17,,-0.015228933061595151,,,-0.025820402681918795,0.00011607307686824662,,-0.0043799085959344165,0.0543049740924223,-0.0040955760105674,,0.06025370742703252,,
VEGFD,0.004383916802651281,-0.01696671315743807,,-0.040419014336156266,-0.006621211134124359,0.005651758243862248,-0.007967868579899224,-0.022404118691983423,,-0.03388880121823179,,,,
TNFSF13,-0.01920694510935179,-0.01050457719230214,0.021549158374095184,,,,,,0.1174302414117048,0.019417058332521525,-0.015006472674307747,0.035336876781029765,0.05465831430221504,
WNT5A,0.10170571938480315,0.015429814406660271,-0.011370876555194186,-0.08994416230755797,0.0032303417668720783,-0.031422515671486295,0.03908188090012623,-0.007327076545916074,0.047682645801632006,0.07491985050471599,-0.0030320054787213563,0.11496948810245175,-0.05272648623216842,0.014129365694140656
CXCL8,0.06749436123649537,-0.03231685410632637,-0.04456955918083929,-0.06771769223395818,-0.045130475079554186,-0.020142533673329025,-0.09928077825294636,-0.06214186377054255,-0.10284162250513246,-0.285786784320606,-0.12620578605239965,-0.04281447063423443,-0.07363726412875211,0.04150590890298123
GRN,0.06562194238247628,-0.00202598189822163,-0.06951186351063506,-0.18996534767619683,0.007999405541107795,-0.020415028625603775,-0.0794602292709823,0.011838615002329404,0.0030808615197622617,0.005406539329177716,-0.051146115376756965,0.15116554366691073,0.02629424883510583,0.020426911602475478
MIA,0.10887793642617581,-0.03206702394285473,0.01820751874235251,-0.04458564504770196,-0.03999126649862163,0.03341835439891373,,-0.01956451868216078,0.23953827847749007,0.16189457826543144,-0.01971461582515265,-0.03125430797335498,0.017049047845889113,
COL4A4,0.007910991201158377,0.036345952402409336,-0.004868982992850018,-0.023775260271562192,-0.02695729924887973,-0.02759955390397968,,-0.029764101585499334,0.14012242876739273,0.041018809653353784,0.03510039380057679,0.05615620542317905,-0.007148248600772831,
TAC1,0.10111921467146807,0.07970046438331453,0.1215247013021016,0.1835503259454213,0.10609151965158677,0.031313719840358696,0.12496882531455139,0.1647970333328495,,,-0.0043274694684880275,0.012513890338078431,0.12437805710403368,0.12371756676312781
RARRES2,-0.03402286905036851,0.03992326186251465,-0.07689732510663971,-0.16097481996111243,0.0655681356570598,0.009922411974825058,-0.057638373549326785,-0.10436585154642279,-0.0018193807706420892,-0.07900875987394675,0.06619268365650635,0.03437287918131266,-0.018458959495057704,-0.06350731219832044
FGF7,,-0.026994696835559745,0.005903606950771897,0.0427487377096039,-0.007781680255250778,0.0005638090397874699,0.11084315417144304,-0.04887160894592467,0.15039492435713997,0.0399557838631348,-0.005043745086288613,0.04428278127136123,0.10240016530774958,-0.1423931626250594
EFNA2,,,,,,,,,,0.0399505894774338,,,,
HBEGF,0.042145541275946094,-0.014823205477016842,-0.027206346939512672,-0.07014770216765706,-0.07352081975285521,0.05230310643172578,-0.054599482385340264,-0.014475536710829845,0.041390582609310535,0.04443552024644894,-0.03004614487580875,0.10279657988522158,-0.06289605749490892,0.04490840163293245
CSF3,,0.04500024191809701,,-0.02515376775037816,,,,,-0.07254093982629355,-0.18709745007764084,-0.061409003740239346,0.0724790739989595,0.009051476529917456,
PI3,0.048910717662214546,-0.031324113041794874,,-0.028323474480724913,,,,,-0.14376780422365512,-0.26545364541544003,-0.08204690319560622,-0.061390427926758515,-0.01710963813428838,
PCSK1N,0.0027320448344140477,-0.004600334841154383,0.031593413645727944,0.12067281710588139,-0.02622803518977787,0.08232012070633667,0.21046416621314376,0.220075423224987,0.09925701090737817,0.1309004907691163,0.13995267623646873,-0.048509460560311024,0.06275126958854213,0.06536550513281332
NTS,,,0.007978930427322064,-0.030917006346267217,0.00609350672194663,-0.02667152561887677,0.03657482149845513,,-0.011431295983433027,0.060870082405466173,0.05874666867934273,-0.025363034240486592,,
SFRP1,0.053416054564428994,-0.013287832749183917,-0.03889100049472237,-0.013497136039506122,-0.016229607667968927,0.0471887056042202,-0.08421703199409382,0.025268163810535472,0.14757464260723197,0.11384034217324121,0.010536534917975826,0.033908302500412095,0.020108577739135724,0.08832080342465559
CXCL13,,,,,,,,,-0.005133692080505969,-0.05985001948883487,-0.03216886493660297,,0.049632807211525326,
MICA,0.013096349298722842,0.0022451156655373767,0.017841346766128818,-0.0885988035678221,-0.005966445196123453,0.05124147030175869,-0.0787854942207198,-0.09982154560323668,0.057690937981696784,0.05748124858147867,0.04542888744649726,0.14853623681317854,-0.005054782660536808,-0.07548685720962263
TG,0.04897093180774207,-0.01433967678409954,-0.012369930380492052,-0.030358347218032888,-0.026013078567796274,-0.021340251860212454,,0.014380760986002234,0.01937944007174482,0.07188313288522062,0.0570924800760315,0.013596240628291985,0.061297478518214335,
ADA,0.0010493625526838976,-0.044866389230904566,-0.014369160074926158,-0.10069410177577699,-0.006336316439450097,0.0008947573054233457,-0.10988365876642615,-0.04627517556091659,0.029637628619154085,0.05652102316719935,0.038918006250425664,0.13648356488465652,0.04620893471469111,0.07782729391648277
LAMC3,0.06877437629147033,-0.0588039931278937,-0.060619787714749775,-0.10024806234318187,-0.044960821738707406,-0.024957295583758442,-0.030990659999033127,0.07205527519326006,0.025317700357332565,0.08546253517314484,0.02187852861365964,0.07626563240634758,0.038240723925799844,0.00872769833051394
CCL7,0.04109543907357533,-0.01036756340398213,,,,,,,-0.01635848921920963,,,0.010132535761185845,-0.02360036963433981,
NGF,0.018188470306493447,0.05150641783245411,-0.04008711469194941,,,,0.13838249818563378,,0.04214017554389303,0.01579631007028399,-0.020520284123548876,0.10234019040480702,-0.04193685517109004,
TNFSF15,,-0.011544788921364697,-0.02620865436654091,,,,,,0.021878074784393242,,-0.01747765164552422,0.09503496665443245,0.019581704546883096,
HMGB1,0.011996323774744074,-0.013329115637175265,-0.03969782396504959,-0.11010877834559626,0.023045510360555806,-0.03447071513511067,-0.08613666130208354,-0.02833376887513671,-0.12919222734931707,-0.06002841018897388,-0.015210685887032567,-0.12294520393711501,0.053609772141457984,0.014913475632745676
ITGB3BP,0.03725561555967601,-0.006802139008003997,-0.06903208837270818,-0.08038522457322826,0.005504208371584649,-0.007270709694941011,-0.036925882772951814,-0.11889735718179911,0.030438958747433006,0.018495581235853924,-0.020026963101106222,0.007346498579384513,-0.030523249404299433,-0.004262809311406139
AANAT,-0.037321793689657025,-0.010504578313435669,,0.012633246544858628,0.025360915775055247,4.44523116082844e-05,-0.03018522498999566,-0.028041535605365746,0.00052549803042813,0.09752202016558659,,-0.0014829682004493497,0.014093853250623244,
RELN,0.014561092592534715,-0.0182335955038965,0.002688387557242523,0.12486787555519141,-0.004494010057801508,0.03059001913966645,-0.0070273542057254145,0.10236165101128378,,,0.03313433224877315,,0.05286949629739284,0.030515981321688795
IL15,-0.01567560205196018,-0.028271335271473207,0.03754358122635246,-0.03098301445943138,-0.002131813301602582,-0.002641637654634688,-0.016950758716738283,-0.012610070603931002,0.02143144096366133,0.05633074861458412,0.03917962149771854,0.07611570149836532,0.006927256400522172,
UTS2,,,,-0.07484419109357597,,,,,-0.03552265590085675,,,,,
BSG,0.019784334438294835,-0.05825995684838699,0.03137285821661005,0.10685149401338136,-0.08174276860687148,0.04223135741400445,0.12536841542862237,-0.16511530737774735,0.09677913947278319,-0.013582937616586561,-0.07655395389315185,0.0654169381614272,0.041664927806682926,0.10863816685223154
ADAMTS3,0.025268211025502512,0.07553402153569418,-0.005407883661556084,-0.16947506091920833,-0.051237087713277396,0.008666968693439144,0.018186554203284338,0.0595683170206255,0.13117480691003222,0.23989351825640529,0.049156934767332676,0.023425008793066693,0.11681534527792858,
CD34,0.04542336713112234,0.005890744576087979,0.00353987628222331,-0.10244467286721809,0.06941545075021115,0.0775001334860274,-0.003118564616412987,0.04254820664308444,0.0560716287705757,0.10570385591475562,-0.009649068347158351,0.11333977220357133,-0.025912526158360222,0.00862946080009663
CCL23,,,,-0.02581691185059023,,,,,,,,,,
PLAT,0.07215461020922573,-0.015136694481313126,-0.08496346971049128,-0.12675224163994217,-0.11276420159594894,0.008133968535789978,0.012600424578133084,-0.09884511711802284,0.1327876018384111,0.24490784762696802,0.0068958756491877,0.09896228886066223,0.033950174703444906,-0.013557806833780172
NTF3,,,,,,0.03590262573958295,,,0.1260234627498301,0.19979026722683052,0.11332873230921475,,,
LTA,,-0.013287832127558213,,,-0.02253058418081686,,,-0.026007231425628573,,,,0.0480199907767615,,
CKLF,0.030898928604574747,-0.037921675120716425,-0.03616351339465151,-0.14643077233981275,0.025649693853290356,-0.02250554838470821,-0.0779630735712282,-0.1220644151516828,0.11586474130953262,0.1329685746307656,0.03735895371214961,0.05111195839020501,0.026658881079795565,0.00913293872074845
CD24,0.013739345506045815,-0.0038713987925410253,0.13020788918941803,-0.02215236701809981,0.11317476248127392,-0.12081404920583334,0.034217171578911264,0.005525232688156243,0.17366424535000696,0.13854036392343186,0.1193811508129002,-0.02071445830297099,0.06483227492467127,0.05395185048016131
HSP90AA1,0.02177599784994984,-0.022036661477854096,0.1260372433599853,0.20122872491170543,-0.01033553930766032,-0.055482477394800785,0.20359311865356694,0.22576214729376096,-0.24176405345640672,-0.2502850742321483,0.04590451172386499,-0.1207875482903904,0.02929326035877183,0.12275043755917532
BMP4,0.02141360872363601,0.011165272197731627,-0.0022955064813070004,-0.03751877487267168,0.027735855515682473,-0.02582414809633215,0.03957738873076333,0.08388341836857022,0.0286316685676778,0.0550031826646052,-0.0349977070524196,0.1481678045721229,-0.0030714464527202634,
SCGB3A1,0.06517648462757995,,-0.04421197676329872,,,-0.020749708098135228,0.0021512396729846737,0.056262039259854624,0.08012919784307233,0.028051786785012897,0.13598258216165335,0.17552302232968603,-0.028286321339325106,
IGFBP4,0.009380619246421204,-0.049087248690410354,-0.03898173441980228,-0.11872857922765792,-0.054440272585138824,0.048225261661566,-0.026118145642628477,-0.03954052176034756,-0.006791111789230877,-0.07979298209125647,-0.049203216892509394,0.1756076659119857,-0.055952256532504456,-0.06283174134634845
RSPO4,,-0.020339355104761304,,,-0.004193869779192345,0.007006249060691076,,-0.0069215770330638155,,,0.12002807598980235,0.033432943339739334,-0.001636873137945392,
LEFTY2,0.10107648848011545,0.012417564859265906,-0.015985606173501955,-0.10409514082516352,-0.05966873452932901,0.05231522113458942,0.09548523694007487,0.0096568568275609,0.05081911529348047,0.003664899857892273,-0.011338420952504959,0.08826693097659667,0.1186589341109157,
PF4,0.036896737075161244,-0.009045494816796198,,,,,,,,-0.03801333775668911,,-0.009107254816240005,-0.024292305451870975,
ANGPTL2,0.020950929465486393,-0.02175693248985365,-0.07637575142393677,-0.09138441605667678,0.002528718085098348,-0.04750398414801494,-0.10355814521342117,-0.1748373198848759,0.1391744086298175,0.23009727811611813,-0.07164956828802226,0.10479357138217942,0.024308021635487103,-0.029497944991201962
LRIG2,-0.031359628116659016,0.03488808219742633,-0.030396925752006195,-0.06108172089427892,-0.005583167519375538,-0.013473191792973625,0.026566614860090435,-0.07269559399539297,0.12226073478506483,0.05352248045420795,0.07369809333550917,0.06173545406106093,0.10081902348726743,-0.02005298228596642
ICOSLG,0.08013799199818632,0.0021269198481159183,-0.015958069657758422,-0.10598227900988576,-0.0414865651917103,0.006321003480379544,-0.1495420092393762,-0.08353273287014291,0.06988133941471002,0.06032945508943263,0.030427817522387327,0.12882430403944484,0.0615670988732572,0.17223660721198647
WIF1,-0.018653015657009702,,0.08943852484748104,0.19668000590207313,-0.0065906958066100805,0.05106088309962291,0.02584354529412451,0.12133195059068781,,,-0.04627877280362238,,0.06574638405523002,0.050773444671492474
NPPC,-0.0024102163048341126,-0.014031793137994459,0.07727556567282215,0.03783956838761102,0.02007045315713687,-0.028837012144078317,-0.04551627268131891,-0.14124311463129752,0.0514143027303522,-0.0005025081060570469,0.06262783241101558,,0.04132629450720473,0.12460577511295576
LYZ,-0.05298569309817501,0.04578842758603006,-0.029246596475490286,-0.08703175429415146,-0.038740088307570725,-0.04301730980772505,-0.14585019825411083,-0.041608172115250426,0.015867674950761256,0.06710173497501798,-0.019810309971722395,0.07267268000043842,-0.0056818835418441195,0.009700802415941331
EREG,,,,,,,-0.048653995178101955,,0.0022722697111057294,-0.114871724296496,-0.07039520474900643,0.008659810392289767,0.024464649792576402,
SPTAN1,0.054099525928929255,0.016770194252603305,0.12915943642409902,0.14009825394074665,0.027089789086154066,0.01713784925128639,0.14917566718799796,0.10572274484670102,0.11173838804204124,0.14400830208752766,0.05967948430334408,-0.06059478141642847,0.13863090344565634,0.023161042368705018
PTH2,,,,,,,,,,,0.06353669264364081,,,
LIPC,-0.021361409158083242,-0.01625542787029061,0.03400449065991106,-0.059343753521392734,-0.004887963794704344,,-0.027103714216567758,-0.040854928513076746,,,,0.05581922736472399,0.09880433330146315,
COL8A1,0.10784492089458049,-0.03802882925014589,-0.027982666076207755,-0.06768303510391514,0.005454855084610408,-0.05592881210769371,-0.12148769900724748,-0.13490530373288226,0.11119673523161208,0.061458147387833555,-0.023664484487226713,0.16803773510064882,0.034750657556320876,
GSTM2,0.026530378705797653,0.024782442078006266,0.024217974174595598,-0.04827780327920096,0.007509327072709212,-0.005127811150369068,0.02954591361445982,-0.036220415283363026,0.04697567507797364,0.025348566270201604,-0.00697197859690571,0.01230155470953906,-0.024261436489643556,
SPX,-0.004493825632056862,0.04271992506126193,0.027013244342057603,0.06898126832206546,0.039629326216337565,-0.03009409093528047,0.019856211773229635,0.11988828617024849,0.03805138312795758,-0.00840584448292315,-0.017950418195332222,-0.12267924611136523,0.063090859680852,-0.006373632265643184
MFGE8,-0.00932168351223959,0.0152230787533115,-0.05196282640869374,-0.0215885242539652,-0.020603166587852544,-0.06304228454066303,0.06806364223596724,-0.03692390256809682,-0.019527859719650226,0.010927345659337215,0.00770475860611713,0.13313090498893962,-0.02054845539909782,0.07287861116892606
TGFA,0.008264312479377423,-0.027297131287805792,-0.06031633618671008,-0.1123136472863611,-0.10612565273244862,0.07304051436730241,-0.048295351673914313,-0.09899712227150066,0.12257828517453283,0.13705525718447015,0.060665902801681396,0.01981991151212866,-0.018872764142405057,-0.031474226563324
SLIT2,0.02804088708527651,0.009714159206055159,0.05448648446798907,0.10582175267511598,-0.009504286662386379,0.037950722003794984,0.1558683806222188,0.19017780039183885,0.1534420317135946,0.09622593144272655,0.019138158069632278,0.09166986047542684,-0.026387058131693987,0.07246431104979946
PLTP,0.015247824984221007,-0.020593024581231488,-0.039391970248333935,-0.18348579964409464,0.0701781555870659,-0.05973885058272618,-0.16980928433812695,-0.10336835987495853,-0.020375269592344786,-0.019408398158484223,-0.0783419392806982,0.0019123027183056316,0.08693575554320021,0.06321216108093629
APOD,0.019624908630979928,0.031111323026254505,-0.060527695679186776,-0.1391213435339119,0.0868742723990574,-0.03253069985227351,-0.1306234753514261,0.14780856581636023,0.22997841851506692,0.25765987616894237,-0.0373752424516476,-0.08204278623421882,0.0016197294612367312,-0.01734127743912414
B2M,0.07091608551445841,-0.04771084871418625,-0.07727349692853151,-0.19797045694693693,0.022376483351214033,-0.0828096293236497,-0.18261952155924843,-0.1857773942421978,0.10517668419055212,0.06951723374151003,-0.06040660579808562,0.1401345200613961,0.053339242645434236,-0.04295350684407546
OMG,-0.024646702959973794,0.04050951010665687,0.02126460663152853,0.045735192061311346,0.10057058785882063,-0.0030519785584346383,-0.020217336649215132,0.15187337855181085,0.13697636339223762,0.1962266933660983,0.013189492651997979,-0.026268657871119674,0.1169833571079472,0.09090870559085905
CXCL3,-0.011611001537524476,0.001249273934455253,,-0.02979007030507736,-0.06386224006407597,0.004279049268163476,-0.024196198599196625,0.05228190317750944,-0.010041879952574514,-0.08923510258010271,0.006643037130598877,-0.024319709701802646,-0.05935670359520113,
CXCL10,0.06961913671445215,0.0029208902467954385,-0.0007849948213347739,-0.13722002579064307,-0.00957055325275661,-0.033720080484727785,-0.01118348421317647,-0.029764103465857655,0.045532606038747994,-0.03636738959946861,0.000509365827496615,0.08032929886037636,0.04563637166434654,
RSPO3,-0.03494295365119089,-0.010504577537266264,0.0344544837015235,0.12233657758173683,0.040379425928048766,0.07994977048186239,0.12916673534063502,-0.019572401426506063,0.054107397142451184,0.09858527914608968,0.061292500215558786,0.0019580350468436317,0.03346341471916867,-0.03881243949742769
CORT,0.041282583095758225,0.029099378565744467,0.08061895088115029,0.11050232433974372,0.021678475094620314,0.0005199350193016292,-0.0005140723258806816,8.767107858277646e-05,0.12724026803296443,0.07620518236756829,0.053438470960056605,,,-0.041445398974143864
NCAN,0.04952353940870542,-0.06382923221208792,-0.0065225763579403444,-0.12892640705909914,-0.09604913096505595,-0.029832386705888496,0.13892501596894194,-0.16238911096127634,0.160782357770423,0.2837463718157054,0.03498444829154209,-0.10696545783899908,0.11830184670333985,0.03096541557035193
PRG4,0.039853258994461,-0.010367565019612987,,-0.03227482610712993,-0.02473661271835294,,,0.03587716073260352,0.0012156204249292003,0.07577240073498201,0.03308253175806156,0.011303510298070278,-0.006459362194245526,
ZG16B,-0.016136128572637718,-0.012032827155778336,,0.010007150211236703,-0.0179025944238923,,,,,,,0.06568509630364401,-0.032706082210632516,
TGM2,-0.015814015823822712,-0.0022928024816906323,-0.03987551113671838,-0.08117506254724786,-0.015204325945621771,0.024198534666605813,-0.014962919532485103,0.09279599076568844,-0.005079446340013292,-0.11113924759297361,-0.017678765193082074,0.0712535572762338,0.037079665263939854,0.03123644185560584
VEGFC,-0.0030498506265945868,-0.01847777688142123,-0.017758184021814404,-0.04255233182200328,-0.02439210359357128,0.02736355706259482,0.0271858602507576,-0.02335339397345251,0.003528407850374231,0.03163646859047636,0.020078634397445904,0.05559550433580044,-0.0010230190255395022,
WNT6,0.007916857374266664,0.14582113750489528,-0.02522681415187083,-0.031738065270757634,-0.03984158534725256,,,0.04487457890056967,-0.0016927390379218473,0.034435175803777945,-0.03943198464975573,-0.03848534468530828,-0.03379519545630639,
NRG4,-0.008882359992251915,-0.012617800902182839,0.02722830955455724,-0.02003391122414365,0.03874673365897524,0.01961021067847837,0.11712371697712318,-0.0022909061820356445,,,0.009521012652184769,0.00849532001986321,0.02509327489841104,
PMCH,-0.01434599156388989,0.015596058751728707,,,0.015000678928753005,,,,0.035672583883056094,0.019865770339573523,-0.0021610614303640436,0.09271882782559134,-0.009124328858336797,
COL9A1,0.08619881724790124,-0.013178372122963642,-0.02144945929559864,-0.01869034402007158,-0.010606252212477352,-0.01867886089374898,0.020966041430769453,0.0013025293605533753,0.10182925590135812,0.21089899727369543,-0.06132741259809174,-0.01715136440870579,0.06899159926332377,-0.023653439729332277
GDF11,0.027932897124994117,0.0340445386306382,-0.022660969063290983,-0.09187520794404733,-0.014778451316458545,-0.02582863339309304,-0.0038491255579049264,-0.0976695574462733,-0.02188043406545901,0.06702584280266628,-0.009859237578282599,0.0842577690538818,0.006108423651625842,0.051904650294094114
RAET1E,,,,,,,,,,,,0.07726421204705136,,
IL24,,,,,,,,,-0.004596361307413905,-0.04242567092805461,,,-0.0066668176031445,
SORBS1,0.0034464244802990558,0.0034761938839272823,-0.005060901245479404,-0.0357000387377573,0.02426812878878176,0.01733119812083873,-0.030154802859431742,0.0640346803694963,0.043400235299082546,0.015867584602402392,-0.027028779351144516,-0.025211452523399,0.030753888061533768,-0.02747981468674482
DLL1,0.0587544305961441,0.003103469280718098,-0.02964499328285557,-0.1330241187787066,0.02039447474866643,0.051388865119740584,-0.021386470434198748,-0.07946122658537799,0.12025642507872124,0.199205237794274,0.05529836919873353,0.07537863486888548,0.1066700669555673,-0.05044279839439244
TLN1,-0.013698438957415642,0.006549800535338828,-0.053101205407915936,-0.16906841293714267,-0.050602647407158904,-0.034872758477106816,-0.12493835007152576,-0.15548103401253835,-0.10610948440868992,0.0042477774798073435,-0.028762270225212744,0.15777086514394836,-0.009715328919740772,-0.022913288809551506
COL2A1,0.10450055571271512,,0.04943826949007785,-0.004087697667589193,,,,-0.019014710233105366,-0.0048449625628638835,-0.04120470690533852,-0.011837803943731897,-0.030201038029031485,0.04628626599612712,
SHH,,-0.010773602265091888,-0.015570673531848296,0.009459003220560522,-0.06759852931064178,-0.02382436544973221,,0.018496096410857112,0.02458515967019581,-0.020004056130592914,-0.03365624257543127,0.018578545887184512,0.04094608269672661,
PON2,0.01760773747251642,0.001094102154487984,-0.015714517449011586,-0.15903459105268755,-0.026434046703592843,-0.07968259487423049,-0.0918352089930197,-0.13544827116729538,0.1445764344566423,0.14272496843305804,-0.04898588169426172,-0.02633179717092518,0.09191780600944892,-0.0003296921138577296
ICAM5,0.029009794887972257,0.0005812868370007097,0.020604532320914734,0.11490147595053588,-0.02244954551976056,0.1058364392908983,0.12546410739441788,0.07490580508335251,0.03155547014279005,0.030752351670789907,0.04134287962612151,-0.022970898520397316,0.012491910210145856,0.098881795099221
HPX,0.028765022591710883,-0.026213639978875703,0.005143728949697603,-0.043380563548699264,-0.03513273199221457,-0.020749705982752463,,-0.03834045837649661,0.06979296840676999,0.09682093206899248,0.001716314850503851,0.12039939758605214,-0.05026964047088508,
SFRP2,0.009535736773581419,-0.01226996544616715,-0.035582082365153575,0.010346009081084151,-0.01917824272938043,-0.043527160795319195,-0.01401815942514795,-0.03560075193025458,0.1237702961240918,0.08154941001192624,-0.019080797572328407,0.08240587830387035,-0.009837410450985608,-0.05037175211959639
CFC1,,,-0.0002312935538625807,,0.02657278031815155,,0.13699763536541537,,,,,,-0.03279438649635236,
CD70,-0.05132932998627809,-0.02085545011075928,,,0.014693595675209566,,,,0.10779000161332149,-0.08364075450499753,0.004182195246039456,0.11479630909937988,0.010131323118019127,
HP,0.011123815740515134,-0.02315657333412982,,-0.04773142524197784,-0.025388792485866386,0.016800613062937432,-0.014565325383006469,-0.034498934455431694,0.09721798072750637,0.10075143561280207,-0.01487280945243197,0.11341237401919535,0.06648105126981185,
CXCL2,-0.008731855535912063,0.026774024417806484,0.010481650792808907,-0.05758771819187861,-0.031886720110162484,-0.018279938737762208,-0.007252373256614468,-0.007299307038523399,0.058380334296420956,-0.06541809093848999,0.0020450731943304954,0.030159261626671104,0.006168106401278098,-0.018338619419897954
NPPB,-0.012668021708779259,0.0005849333052849561,,,-0.019728696990327383,,,-0.023353395672011824,0.09461288297925716,-0.02688737458489153,0.0491901112784662,-0.03707254851039263,,
CCK,0.10849484188272035,0.06452886442100074,0.08036792150470452,0.20603953090132207,0.10710901328380448,0.05445694168339688,0.24574988317354632,0.27218112080104073,0.1437954249122077,0.16974766468433836,0.1473136518096489,0.006307910756947921,0.07470981808162766,0.04866411492628471
SEMA6A,0.02653281896666114,0.02104975009945334,-0.07148658513517837,-0.14917738110219106,0.006604793042885566,-0.04298969687397853,-0.06664621263528706,-0.18461062185184027,0.14610447809303612,0.1004099745937959,-0.026710333648723765,-0.03237429014634169,0.061168456590720593,0.05549571817385048
IRAK4,0.0264952163492034,0.03553604129698607,-0.02159664189117549,-0.09116034563528481,-0.03796030379452237,0.001237590387763222,-0.04507851855318877,-0.05696917587324561,0.014719629188406514,0.08355563727457958,-0.043114583714389476,0.07551368487520918,0.01547179144501254,0.07166644740565555
GSTP1,-0.0050402687730002555,-0.03345822622635148,-0.12456895570745584,-0.1854999632297271,0.03186112352859044,-0.03761479903022238,-0.168538095907577,-0.14313327375541607,0.10578502861532946,0.16335258431413865,0.05040117167630737,0.04541523507188839,0.001174149720509238,-0.021383290093748602
VCAM1,0.0194412529097604,0.014018575952568226,-0.036423060371422206,-0.14639285930588694,0.052039753824720966,-0.02124508607645791,-0.048461519911812016,-0.039105549744398775,0.10985225926746127,-0.03699755573946878,0.0331751121851809,0.18413452395700297,0.09612654194239462,0.04037364042924053
NXPH3,0.02635090152381638,0.007621963841380582,0.0029837748059889932,-0.07811430589022135,0.05026954974463798,0.07094507037289838,0.08248425942241364,-0.01727232218455721,0.18184592109639436,0.08023183465198008,0.01751996081368959,-0.001342849776634119,0.0535054151829824,-0.021065270546111046
MTMR4,0.042384533406271914,0.05455568725163408,0.07055334629936527,-0.03628805315756355,-0.01585877417055187,-0.014928911653287793,0.033627861523731366,-0.01117066093646319,0.05983631005747331,0.11590631211484913,-0.00025047492851107536,0.0719201797660986,-0.014850691233988522,0.04177960503474301
LAMC2,-0.02604801826634007,0.038102326872348706,-0.015429431402848774,,-0.013268594012170839,,,,-0.016147565491537685,-0.03585766295625321,-0.013967869902581804,-0.017526577686645166,0.02889452270872408,
