,MGH258,UKF243,UKF248,UKF259,UKF260,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,0.02615841179397601,,0.049030643850222176,
BMP1,0.02420134237075729,0.070237027504595,-0.03960422708133331,0.012157638417206485,0.01195821939908614,0.07085786255631299,0.05357662074978727,-0.0011368022070249696,0.08028832814777384,0.05069472458488851,-0.037544261623622587,0.022068288208958748,0.04788824554298292,-0.029786395827835592,0.060187957750686125,0.04562334659580282,0.11040642878969929,0.10193737667341263
NDP,-0.046023240565106475,0.004099961670192877,0.035875818615436664,0.05885520329487203,0.06266473260311924,0.08632213486070094,0.0773012366846919,-0.029094019528420632,0.10858022966033094,0.12261917214564592,-0.05841419563802207,-0.028255242031890584,0.002046237358085013,0.018997284468724146,0.017593275641839993,0.0033563294130187107,0.008813395401478073,0.05334096998813079
TNFSF18,-0.032024675556717626,0.0019055014419463224,-0.001818239450690395,,,,,,0.07732498841302517,,0.0032477953171708915,,,,-0.00515394364669522,,0.05873086265506579,0.040354036445990275
IL36G,,,,,,,,-0.015082913624073224,,,,,,,,,,
RTN4,-0.009426738611647336,-0.0030912418154723986,0.03318597534820102,0.006726322261203143,0.06010762146707058,0.0566910649022758,0.0064164488770980035,-0.05984058720342782,-0.03528322309957637,-0.09161782331637305,-0.02136277673368804,0.06309144369499958,-0.04173340297443687,-0.04632927471934037,-0.08785300170413868,-0.04803349112823414,-0.04249756477478346,-0.1533754014727292
HEBP1,0.03124111540449852,-0.04814349443125762,-0.04277709136455384,-0.01927218924942243,0.06598394711356388,0.0032914460951704782,-0.02058326740373911,-0.005486604196192483,0.10047020920644367,-0.01995981153032005,0.0707133615238169,0.018095091905599936,0.0944045144925142,0.023335068058299994,-0.03328200439747165,0.06054495427838156,0.02166246402184694,-0.014537730239734467
WNT7B,-0.028212736124737302,0.1594857869175488,-0.004838794201786123,0.004102101557345648,0.0004607441986308001,,0.019918609303055137,-0.016577860248930827,0.08005705295410416,-0.0034943885020760138,,-0.039629263601830764,0.006914490733800761,0.019071515938793013,0.003571406534726098,-0.035904758991345716,0.08275510507302258,0.03601239968906524
PTMA,-0.02979151710577271,-0.05694293678702939,0.04335000845298022,0.02709715637977277,0.014203676323064617,0.010075816776133829,0.07425340723660209,0.07768312572261415,-0.03590642078047933,-0.06993887579007044,0.06549151133924114,-0.03225605858051601,-0.02687815093749595,-0.07509044880136108,-0.021893345416059036,0.021086292403882465,0.033131145123087444,0.10176040988603866
FASLG,-0.028212744100405533,,,,,,,,,,,,,,,,0.05698441805985825,
CEACAM1,-0.015229576366100278,,-0.01733250514458667,-0.026274341079143768,-0.018590618406178698,,,,,0.10352109422109303,0.04553599740698686,-0.015731975303950166,-0.0005540183172956378,-0.02609465391291885,0.0005502149788144776,-0.023830510730615546,-0.03386587429844654,
PDAP1,0.14804066991023068,0.04970919198702735,-0.012870506393390657,0.0025749574408722377,0.003671928950831913,0.007838076037952718,0.03814283005923157,0.04997483037373893,0.1238582993442935,-0.027436956181173443,0.027821048843971467,0.013397710686889797,0.01794826025262774,-0.012687377826149641,-0.0013719845514894053,-0.021055783561324218,0.014189166210288411,-0.03317388468736091
QDPR,-0.08285148491875031,0.03736501612531988,-0.028294459669670483,0.016186653306060915,0.027249543818531192,0.04932078747236641,0.025042263769482983,-0.02450998742057552,0.006750248654860135,0.07104910933310322,0.043534493874978035,-0.001403703142383266,0.01382916844222772,0.04073219584555118,-0.05863873139717335,0.023437078346554098,0.019894334271030715,-0.06568209726529671
POMC,0.03462448787931963,0.022855849798485366,0.006132382658153284,0.058839688924946724,0.01250139060190726,0.08571641110053034,0.0858265795700785,-0.021742012935701893,0.07154404849910698,0.023598669247641257,-0.05384507786239085,0.020987159204721988,0.08003134160988806,0.03371274211641438,-0.02185683156104166,-0.01031734894278728,0.07015976525543656,0.04039821826698538
CCL18,,-0.03132423415621708,-0.021629328775557188,,,-0.012338536993306812,0.08621249999080675,,,-0.07773792454656074,,-0.025198556609126954,0.0903596884105876,0.003911725891455208,,0.035372627752847975,,
CCL17,,,,-0.015228933061595151,,,,0.0857039433171538,,,,,-0.026600472355464404,0.022264385850854954,-0.021799735837336826,,0.09367607027525285,
VEGFD,,0.11388414818870728,0.10728454821761889,0.017325437949909622,0.022643353571176528,-0.024256553740844587,-0.016786413875185792,-0.01476702719535766,,0.057040185451365695,0.025437340753899706,,,0.10514099774862565,-0.0037587875939927642,,,
TNFSF13,,,-0.01632219075818291,-0.01050457719230214,,,,,,,,,0.004933509289709615,0.022515278374862377,0.0831116378276672,0.05734788735854572,0.04215451231760671,-0.0544820448537288
WNT5A,0.014467786029706957,-0.031232177129350117,0.016614235082078283,-0.02065436095310027,-0.04992674717145573,-0.03536869699353571,0.012455317119944945,0.004647717440845671,0.0648101478573219,0.013901164709988721,0.021323338362592783,-0.025750747216339274,0.00615834969154004,-0.008503323095865914,0.008022593836022836,0.01931235373127505,0.0424177680951046,0.04509443934086763
CXCL8,,0.0007927900143228027,-0.010435737470088921,0.03191924561073788,-0.04505352318054411,-0.017611378233772446,-0.04156625367255369,0.03665130635482599,,-0.07244924843068212,0.11525594638230625,-0.044366026252593116,-0.08593641901182464,-0.07251071825424571,0.006131910312294937,0.009553584357507354,0.013900968361508172,0.020231159373570486
GRN,-0.08124542266297677,0.03641038573405709,-0.03730300128462523,-0.042448565845558596,0.04157051740303736,-0.054808551165806185,0.018026649500839004,0.021641029930880497,-0.0018705842492990415,-0.0727566004928033,-0.0914083080434852,0.0683018177221754,0.10870065088206073,-0.007329143819048154,0.07808032606544592,0.05115766000064782,0.028019709456672183,-0.05814738972208791
MIA,-0.03692804861749959,0.007548411707424696,0.011322844465016971,-0.012728986701761114,-0.02146910981073679,,-0.022765392943008847,-0.0035967247904452938,0.15926794073321782,0.14239399371474443,-0.05469374413955424,-0.005836445523016081,0.0658239687113847,0.042306101228035395,0.1312708114353702,0.01679396774213127,0.009989078644380013,-0.028934139814569267
COL4A4,-0.032673795372826886,-0.03552882187702595,0.05349622775407944,0.07492245146152078,-0.021474696388293538,,,-0.0023525435061892597,,,0.030892904940775758,-0.03185884892538558,0.0291054365519448,0.00834257535190726,0.04548054448538185,0.006770418730637886,0.017919160413967527,0.137484506388148
TAC1,-0.028212728751012307,0.05131984665107208,0.04746515646502424,0.034802788300974,-0.015060622939920706,-0.04219134705054236,,-0.034767462503046694,,,,,,,,-0.04111441990560331,-0.0006153611547136196,-0.07798714672704571
RARRES2,0.11694200833235412,0.01741198223361957,-0.025671800601110364,0.047853590905219026,-0.04541191815640511,-0.03432907508236417,-0.07800318598848288,0.009103223585277645,0.003087528563815844,0.10782896412597208,-0.005348119594919315,-0.11390460467402751,-0.026835770379579734,-0.005217301167144074,-0.03833925122676096,0.046276757462511316,0.030849462596785945,0.060696545847628534
FGF7,0.01896044183233959,0.030002301438379526,,-0.026994696835559745,-0.023559282492420067,-0.04704830392092,-0.014744452510950823,0.022166577235624874,-0.0028334720574665433,0.06102983064635099,-0.0201088423113902,0.05357040477901238,-0.010316637207277745,0.010141524403228356,-0.012499930598219768,0.037656156066865815,0.024293917116532365,0.00888817832902498
EFNA2,,,,,,,,,,,,,,-0.024801222209691633,,,,
HBEGF,0.01666001490174904,0.040245515119297255,-0.04796797106240011,0.02308058065368815,-0.028172785021141452,0.034106219275144206,0.07166547746337558,0.027700029735859357,0.15793250156197672,-0.07690184527252247,0.03234348291703878,0.10427247919401633,-0.010941895959501274,0.006415272117846046,0.06488680267977616,0.03394080067932813,0.009975714195896745,0.06179702545246498
CSF3,,-0.03552879374875154,,0.04500024191809701,-0.05925976818559731,,-0.02521867002754107,,,,,,-0.03377422663916775,-0.050348361816443435,,-0.03416429234831059,-0.03506159624713364,-0.014836618032578908
PI3,,-4.59292596388075e-05,-0.022754965802329552,-0.031324113041794874,-0.033061063743529094,,,,,0.2598638041208895,,,-0.057608389473978734,-0.04699835545317737,0.09938294972495883,-0.0018405636100492515,-0.03461828381512852,0.07205685138735289
PCSK1N,0.10242581457230696,0.03875618813934502,-0.029661547800424497,-0.04535217149196897,0.04321212776017554,0.009245961668016799,0.007483958480019579,-0.06322271746714422,0.06111211985556362,0.009198066082374168,0.08998403400636787,-0.02382501690218007,0.017625004006613883,0.05460995694767647,0.07073291591658395,-0.06721173372799082,-0.008449014707874649,-0.1668003612941329
NTS,,,,,0.02453816765808347,-0.021838690229102724,,,,,,,-0.021550841935036334,0.09947364333692665,,0.01867228577387261,0.016857727729935112,
SFRP1,0.04335386854538515,-0.0229172165268247,-0.0022840403384236257,-0.013287832749183917,0.06861570445165277,-0.0056758553739115584,-0.025009641493655917,-0.02041863151338727,0.014445858420219159,-0.0749399664365825,0.039530957593808286,0.03107121433983028,0.059764636839810044,0.04894965639429008,-0.06073157600700681,0.07049744039600173,0.001019486290103542,0.0027855103013270104
CXCL13,,,,,0.017001808894598455,,0.07936329526685702,,,,,,-0.023051956415315628,0.025916086700032714,,-0.003368215004819707,,0.03633604908452413
