,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH916bulk
DCN,0.05655047443686382,0.030866670330106115,-0.14898525772822271,0.0016759137452271489,0.011478793529677657,0.042404666135973934,0.0832555247529831
RARRES2,-0.12110590992550078,0.015700055794129874,-0.1933019658007923,0.08221683069107241,-0.0550757007737529,-0.12177724767829011,-0.04665192625853182
SEMA4A,0.12515316301760182,-0.001025633315874249,0.17459364670371438,0.01719549362906206,0.1178883995487802,0.10620559997819584,0.043622416003131874
GDF11,0.022122881628300242,-0.00014233168322554763,-0.07170385434291998,-0.011022022331720453,0.10416826935381053,-0.056538235352074154,-0.074891493280963
GPC3,-0.017442399642888334,-0.023916591725271767,0.020234868659602098,-0.012676728535515562,0.02980106114892805,,-0.015733805702750472
OSTN,0.13125305363820802,,0.040408775237467984,0.03650852997989688,,,0.02481243089383283
GRN,-0.055350268211435294,-0.005783516431183583,-0.1958698082155306,-0.007722191093683535,-0.11864800524199842,0.017946470694083456,-0.027974710167741175
CALM1,0.13652603140298783,0.012551262499036734,0.20278754952988554,-0.0002942870734970579,0.13606607275553165,0.1900129515016197,0.16326651481859691
ANGPTL4,-0.1064443533885439,0.049033945058831255,0.02403410519300772,-0.01814017311570937,-0.011354869560587703,-0.08485475394329581,-0.14459071119847297
BMP8B,-0.07467139368823432,-0.020674530708713102,0.019016354299740554,-0.027468932924851204,-0.10519017043663532,-0.02025347186031975,-0.03994295523751224
TNFSF4,-0.011113973079058268,0.0010000253295199845,-0.037712563422529884,0.001494973946189811,0.046497716246982054,-0.03141816499203323,-0.0607010813229932
RBP4,0.10088266861504241,0.03157297576268714,0.17383116127621004,0.04789500312695998,0.11568750854809469,0.18624486729186523,0.09068704119835413
DKK3,0.13798086953433505,0.03368489152768438,0.1723057165290848,0.07714339285886017,0.14538989748009432,0.1889559698786535,0.1405533649229736
COL11A1,-0.016393541615988085,-0.04526094328519028,0.004460316510834033,0.023505307857834522,0.06406241132125597,-0.041945284664684925,-0.08277444828725115
COL5A1,-0.053493973400084195,0.0373370173273114,-0.07891465424208989,-0.042432764000632714,-0.06794950032454239,-0.06132533534591448,-0.11493754219771316
KISS1,,,,,,-0.0238464089195258,
MEGF10,-0.02632443887333446,-0.04499777054617561,0.014509389446135869,0.012816856092505671,-0.020082839357662117,0.024411646634388266,0.1033177144106668
CEACAM1,-0.017889041003525324,,-0.042847099842010475,0.001614106174399097,,,
EFEMP2,-0.08707027191764752,-0.027458713234549837,-0.13155995504480836,-0.03844227338107459,-0.007427275476004247,-0.1076339595218607,-0.09607814551064889
IGF1,0.0590226093895112,-0.02084759920865664,0.048394665714480915,0.0016571924282041991,-0.003828537450766222,0.009442951548934648,-0.005187326982512835
COL6A3,-0.023638247343403043,0.023288814937283346,0.012358055108161781,-0.018497266626371675,-0.041368216846957406,0.007495034611694136,-0.10017968080709479
RLN2,-0.023376204454429745,0.027617747719053818,0.030495764613855083,-0.011316997822865797,-0.04264010017333797,-0.020319248434644176,-0.01879291303776793
WIF1,0.07628635846708337,-0.03232105848846747,0.21584629890055487,-0.009782327633641013,0.12503613295582905,0.11232839171941122,-0.03181652234999718
IL13,,,-0.023462242326878078,,,-0.01625842909671714,
PLAU,-0.0690113941044506,-0.0007887895696783433,-0.11651331533768504,-0.0562175001882429,-0.08129837986932786,-0.10251124869783672,-0.008015251731535852
CXCL12,0.068935276266222,-0.018514768130848572,0.0071333210826513595,-0.043338026901156165,-0.011064174174922106,0.048632236636990206,0.06028551350278695
MMP9,-0.06001690804219014,0.06821834977464675,-0.09740663596631151,-0.014897741988323797,0.01415551219496731,0.05593811464095856,-0.11204934138144855
TNFSF14,-0.04289628994557659,,-0.03613355917431133,-0.025277721346282003,-0.023353058466498045,,-0.034910386744905306
HBEGF,-0.0711790128200393,0.014163684574004352,-0.059167618888479906,-0.036191692855013606,-0.03196547644116121,-0.07817061087719253,-0.04995890155396647
