,UKF248,UKF259,UKF275,ZH8811Abulk,ZH916T1,ZH916bulk
GRN,0.03714898191882781,0.005679229366349913,0.03697360444357367,0.12154190073936781,-0.027798421048643294,-0.0749194421658817
MIA,-0.018028149401403498,-0.013083951027361485,0.009539301686433894,0.014951407914260749,-0.051035532350271945,-0.021916207136187124
COL4A4,0.08260469592952417,0.025385373720572927,-0.01643534644503552,-0.001514240920539343,0.028109346445557553,-0.011535438201765018
TAC1,0.04961688184624926,0.03058278150543205,-0.015674002728080418,,-0.01623996606962145,0.041018850093925106
RARRES2,0.02226181093990193,0.045677206008673636,0.038207240378589385,0.11946176348383045,-0.0035084097217463026,0.12469816412360929
FGF7,,-0.016401547925810122,-0.006767749760957815,-0.07335734592664295,-0.03453019995133144,-0.07639584612813792
HBEGF,0.09072973480420647,-0.0060565625039857105,0.008236693349936599,0.05857821958715232,0.06413319105235259,-0.019684628831059113
CSF3,,0.04552286233464412,,0.08080054238022145,-0.013006357108246257,0.09236298133953326
PI3,0.006750517662817086,0.041950014229776705,,0.0625920038911318,0.08372212507350121,0.03726156017103636
PCSK1N,0.07482195544876866,-0.05363321239259385,0.002626620647705545,0.021202755232484792,-0.0893815797631448,-0.07607669020229377
NTS,,,0.06987839584011252,-0.0003047290897817186,-0.01926064131462237,
SFRP1,0.06436223392360844,-0.01328783138319161,0.01710199126893578,0.03774123243926908,-0.018813072806185847,-0.024342950001707556
CXCL13,,,,0.10216353084200674,,-0.02484860169516462
MICA,0.0639362442846901,0.017257152301461274,0.032643288515435784,0.04291489579615556,-0.018643861151122577,0.06327587303927351
TG,-0.012925601433308943,-0.014339675309977422,0.05569449404652343,-0.02836382870544994,-0.02536487722458361,-0.02738328765807017
ADA,-0.00482985553206342,-0.004493717923405506,-0.045766563297306787,0.07135721427573874,-0.031070676310382288,0.017645461948070252
LAMC3,0.008356497549097635,0.032318997582126266,-0.010124179853268845,0.09719687232706425,-0.04410899175941531,-0.06594134081080599
CCL7,-0.013758078659677571,0.1293776334064528,,0.06708084118082511,-0.013629401482244246,0.060366579195311826
NGF,0.05006679653347909,-0.010426298136966335,,-0.024655077515410236,0.039217886720712275,0.023001547566999514
TNFSF15,,-0.011544787734557702,,-0.03118968745566428,0.013533012986943389,-0.033904416785717
HMGB1,-0.039242336512196066,0.018229570087346433,-0.03993546954774483,-0.06738857353426067,-0.04994259108739877,0.0027146283040157255
ITGB3BP,-0.0041999060809457915,-0.007607621098703395,0.0005718817368905912,0.08838955505384885,-0.025191569854760967,0.04335546626213176
AANAT,-0.019960878989662957,-0.010504577233562568,-0.014262696857091398,0.0032042638970917014,0.18324389618415915,0.0923977688042833
RELN,0.00530600441521929,0.014037541506413662,-0.03140185446550186,,,0.013849126191143979
IL15,0.17880796629572196,0.049763829239567875,0.008073208204064479,-0.03346447642828186,-0.04847912650472581,0.009686248831228074
UTS2,,,,0.014003312952451812,,
BSG,0.0686615204342711,-0.0022938930664170693,-0.026315470022976066,0.16149135010056495,-0.020130101946891396,-0.001690205011391453
ADAMTS3,0.030652130370791526,-0.003801470516920185,-0.026620077467611237,0.013638450494235477,0.025312379900534115,0.028874509224568204
CD34,0.014428161362761517,-0.0069156860151411625,0.027426151799857974,0.03089591474731047,-0.03202646511003511,0.04661309365246482
PLAT,0.029245178186824095,-0.037753741537515664,-0.001225312744313291,0.006085168633317663,-0.0145780140602195,-0.012152992506355932
NTF3,,,,0.0063065042949268756,,
LTA,,-0.01328783076156597,0.0667342500129351,,0.002274255673640506,
CKLF,0.023758024411246696,-0.010202611499151002,0.018074337465017843,-0.005970231733896865,0.03824359299928586,0.016621679056017028
CD24,0.032523680439628916,0.01020555900566512,0.02248760870491078,-0.006995512759648305,0.01307820465135025,-0.003869657998774886
HSP90AA1,-0.02139553287883908,-0.006123349849279827,0.09498334531950257,-0.007576524510505173,0.07235608080418422,-0.0025960336896813825
BMP4,0.03390087570022336,-0.010912170876406469,-0.039400166294664384,-0.03391497426545189,0.04007586290171591,0.029276870677855508
SCGB3A1,0.03527838823006234,,,0.024949774355347423,-0.028577210984858322,-0.008624041386639185
IGFBP4,0.08027349078203133,-0.00451352428313155,0.045227571116964585,0.044925254797700216,-0.03424619876127339,-0.06733910105560705
RSPO4,,-0.020339353013870853,-0.01597634328051764,,-0.025596838616296642,-0.023586621196971906
LEFTY2,0.04582307926608047,0.0679143979989794,-0.008710931346253694,-0.010840461219587231,-0.04465740760530616,-0.05140322225772023
PF4,-0.014271796687587816,-0.009045493886917222,,,-0.01940778183488096,0.08941621893928621
ANGPTL2,0.0027258724396732256,-0.004720429917490251,0.005962158729189844,0.049237066501753024,-0.009021536375951942,-0.01265555598542646
LRIG2,0.010421167194317562,0.0022556880188965823,0.0443951699468545,-0.018372851060483645,-0.05312550335967179,-0.07190230457410209
ICOSLG,0.06848843685594991,0.00033193773840885384,-0.014135407363895429,0.0468997351235629,0.020565190272414612,-0.03641224579775301
WIF1,-0.025679781636739115,,-0.012328565698979846,,,0.054789733953074245
NPPC,0.005651379573898728,-0.014031791695522851,-0.024049114440259926,-0.03805966909255416,,0.01086272932046623
LYZ,-0.007522191218284826,0.058272388430039554,-0.022151174777955147,0.07138632707630864,0.013166900258353882,-0.011692548322707426
EREG,,,,0.10464828323452963,0.09392755512334701,-0.0212721954287855
SPTAN1,-0.0299502477686888,-0.05740218092362113,0.013486745406848709,-0.024202897671946194,-0.07435543275588472,-0.016699132456424695
LIPC,-0.017472430413037147,-0.016255426199228835,0.05323743586527941,,-0.024538782040525023,-0.02881336227357053
COL8A1,0.08672637871183668,0.005020185758454952,-0.03796850241704492,0.029760619585476347,0.0021486090558250656,0.10985338790890216
GSTM2,-0.00906352913332797,-0.025018058965836323,-0.007055028621107819,-0.04418998173715661,0.00034102919618319503,0.03352809849983495
SPX,0.05894623859881105,-0.003914717355527886,0.0016258298202643203,-0.032256924889682584,-0.032168991742123565,-0.025077281929843785
MFGE8,0.04238315830970791,0.03432463006892859,0.03895443499607781,0.07127362201504267,-0.004429420561825698,0.006527813436258086
TGFA,0.0011163284229104779,0.00651280058660732,-0.011373954364488573,0.07229276608040829,0.029468955934853283,0.0018539846862070197
SLIT2,0.01842768966238179,-0.011374241427069425,-0.0012420024621747966,0.02503912465006384,0.02128554126573507,0.07113071714541265
PLTP,0.0098956410141287,0.004956713178723388,-0.026311829700573865,0.10758230725349881,-0.04384684003151222,-0.010486425850700717
APOD,0.027276956051811928,-0.0023735678852340636,0.004087698571683553,0.03292192070124088,0.007792967749928784,-0.06528709771517055
B2M,0.11732434812969644,0.09173303773091958,0.12321699338037381,0.11017868047951099,-0.0007784085889749791,-0.09201338840742299
OMG,0.02770117854177755,-0.021011349531348103,0.06588564255538151,-0.054283254504955025,-0.01572946086372197,-0.035051397724367876
CXCL3,-0.006418921638855588,0.006251626741104556,0.030845184874311996,0.15980308541566612,-0.00792350097262168,0.04039003089256812
CXCL10,0.01769048044520795,0.051862033798847997,0.08164607680522762,-0.03303698798122967,-0.0067306754820317255,0.005943467435337453
RSPO3,-0.018688599888116268,-0.010504576457393243,-0.012336437943904955,-0.002976615500828751,-0.013831177405060865,-0.023628042047109443
CORT,0.000246619295520327,0.050830106385797845,-0.034133230942205606,-0.03648060930447254,,
NCAN,0.043878577631376314,-0.07834528433233895,-0.03179062951589746,-0.04509985066102116,-0.01801696300793068,0.016700188406719857
PRG4,-0.004211759679865164,-0.010367563953824885,0.006584004223557004,0.04062150607739871,-0.03133134437385974,0.01493682252055973
ZG16B,-0.019078300739947186,0.08357879881401048,-0.010914867209253486,,-0.01724598971444182,-0.01576254994697051
TGM2,0.03360674828798509,0.012132877627549568,0.05372131233187404,0.14327807946151985,0.060595553878308325,-0.02523985380763901
VEGFC,-0.026270715159062773,0.012529948707479605,0.011319757665745469,0.03555742025545824,0.022604700610432047,-0.014024521613216179
WNT6,-0.006725892402438584,-0.014339675905368348,0.010243774448749202,-0.028876195540091527,-0.02082807703250224,-0.01628744320145088
NRG4,-0.012671673457796136,0.010011108102642233,0.031892071144268855,,-0.013831178955205865,0.016441464143093554
PMCH,-0.014604785597963023,-0.017483190623332295,-0.01597634250948652,-0.005667167511472523,-0.029825276156203055,-0.031367857016727986
COL9A1,-0.029279551589752373,0.1587204837854665,-0.02925326967166988,-0.03012706480472439,-0.010237514858669179,-0.06200092274221016
GDF11,0.054015536676635494,0.013343348978577042,0.03247760384293563,-0.007518101267597848,-0.06086577096801861,0.03636727928425866
RAET1E,,,,,-0.015172705040683486,
IL24,,,,0.06951295476820954,,-0.00853966190313145
SORBS1,0.08172299867295549,0.01930427370678503,-0.009284832382440723,0.001695086580975277,-0.03605283394320454,0.025371321471481547
DLL1,0.03915927163212834,0.033444892524797515,-0.03327176683865244,-0.02697125202259831,-0.07225862047698488,-0.02269107614852329
TLN1,0.017208569481379853,0.0017091601094413379,0.002559428585081068,0.04042161973137429,0.025139665407118914,-0.09556519068423981
COL2A1,-0.010346594277562016,,,0.059776181350000984,-0.02012903793324543,0.07093392164485086
SHH,,0.0421418685472488,0.017969657741271183,0.012801341253679597,-0.003104670891278083,-0.019640315944875468
PON2,0.06787121822022578,-0.028893724067741232,-0.06864912190049798,-0.025303230530363978,-0.040451195005772704,0.03897295213363534
ICAM5,-0.03708088215130234,-0.016791422073115424,-0.0008461112392383642,0.006504658409500763,0.08974734628827455,-0.006626891678886406
HPX,0.005615956602200116,-0.0262136372841074,0.004132031697856265,0.013998435489783754,0.02585878935849641,-0.03908929293509223
SFRP2,-0.01829140041338013,0.011290141845041148,0.05990798560414603,0.04383284409030628,-0.0012723589212559232,-0.044675864768208284
CFC1,,,0.026847198969103335,,,-0.021673173616477928
CD70,0.03188953692485206,0.047525473742584645,-0.025623315515340115,0.11699679093994192,-0.02110196259999203,0.010671381546633997
HP,0.03442838254993506,-0.02452822522282417,0.145231677802984,0.05897218907520621,-0.020689930941635775,0.08851549999310773
CXCL2,0.018091045367940286,0.04120679656549703,0.019223408937028518,0.16582889575363055,0.09552240595732302,-0.02354524753999953
NPPB,0.0012309437270025456,-0.03837808087692724,-0.012028206792957382,-0.01898695569494069,-0.01403019066860755,
CCK,-0.0073553821379318575,0.01271552735148612,-0.02378848897125904,-0.04565681449052884,-0.018200944823018716,-0.07752074870243038
SEMA6A,0.07831931111227565,-0.02331344293051119,-0.053675185149154085,-0.052937628031717726,0.031847725232063626,-0.0016758407456009365
IRAK4,0.012516101890507047,-0.0591568643029382,0.04458729908345255,-0.01683316885446,-0.007227902752580726,-0.010326250179720735
GSTP1,0.03708402317328445,0.032354870633513146,-0.013039551596578044,0.10164177547826435,6.418638682798982e-05,0.038511624422720686
VCAM1,0.09290345478481642,0.03738034862627063,0.0673463936936264,0.13846864054708954,-0.09002723604154748,0.15708603106218777
NXPH3,-0.028355463373093904,-0.00022074955576837269,-0.01469938334832553,0.05896976006798731,-0.022897061498762437,-0.05874459151173549
MTMR4,-0.023629810502705583,0.0045162155029955095,0.03260851911568365,0.013680969654602113,0.029701184942551133,0.09048528752809376
LAMC2,-0.013931306326229322,-0.02408089006680671,0.021671688783636647,0.015675151261695205,-0.026731815754465635,-0.001042961731504202
IL10,-0.006277269745612374,0.03945696767891341,0.11636635682289247,0.05121489751615789,-0.0008260011271872455,8.461773361651536e-05
SEMA4D,-0.04392079350226046,0.02905415975481245,0.004564977798427279,-0.04632916111582017,0.027326554950452688,-0.007769689278383296
TRH,0.17080001433231518,-0.025538723368249347,0.01161252297927247,-0.002254599130871749,-0.015714754434108195,-0.0782018266077826
SEMA6D,0.0010570693437959497,-0.015091580663238242,-0.06033194111510783,-0.018997831046550086,0.010508010227073464,-0.05084473804075859
CEL,,,,0.03828432163191788,-0.044969893859078444,0.09503195550183856
PDCD1LG2,0.06178713475783445,0.0050268465894227786,-0.0130991534922796,0.05097269158478154,-0.054289069519772665,0.027247725301712388
SPINT1,-0.035243781558330904,0.07726211106022986,0.11668819015025374,0.06852854284257015,-0.03560206961208062,0.01507838810446427
CTHRC1,0.020692934641934297,-0.0063917287901196435,0.006745227178727933,0.05675100230706497,-0.04384820390105676,-0.039096714935908446
PODXL,0.08065368313489155,-0.022043722432271703,-0.01196915126329051,0.05092744071941526,-0.030468575452664435,-0.07622677071092203
JAM3,0.047571646769576786,-0.013894743706277145,-0.001829644049347198,0.0877815369747693,0.032496638171805356,-0.003483056032855665
TGFB2,0.011022054654279198,0.03847631500154913,0.0464907354627587,0.0352738843970229,0.05824301528000659,0.09710596426376093
COL18A1,0.057635134866706315,0.026074768274583198,0.017642114310037905,0.1264962426412775,-0.024034874191086127,-0.08488678678137263
NODAL,-0.028624933224504993,-0.021217618640774684,,-0.03624419623817867,0.053536708992001025,-0.037929058616368104
INHBB,0.026458360430594654,0.03530073600255923,-0.027093116025406698,0.06707205149650144,0.023437316714825136,0.059402935110105755
LCN1,-0.013931309460829967,,,-0.015491180227465113,-0.015891615020085854,-0.016544011514690486
ARF4,0.04057834515692996,0.0515212191846239,0.015342205149831664,0.023658279253702588,0.037589689617495904,-0.00016074097607017242
CXCL14,0.08494017610115195,0.04059740035541433,0.012668334429274139,0.06340086979334807,-0.0622332985340556,0.11979627533508201
LIF,0.06494066417847802,0.08218683050915146,-0.02594521366700099,0.12569547321586264,0.10656618562301606,0.0008455817208509731
IL17B,,,,-0.03354801419927663,-0.026843161360918234,-0.01870527945530541
MMP1,-0.0192066105931158,,,0.1468167806413825,-0.06492533731541698,0.038145527553145306
MATN1,-0.018291402906022505,,-0.012179271638335206,0.14747721184186494,-0.01911249943560965,-0.01704630899758917
ADAM28,0.01255296488774052,-0.0385636488881563,0.0030655047455072273,-0.010471917576031857,0.11217323953907789,-0.08505721178966492
TCN2,0.007982145040638312,0.01015785664459885,0.04139160487065846,0.031037553264844465,0.009880777856463996,-0.009264049219185954
THPO,0.032230642324896204,-0.02185687796108612,-0.013147202788380056,,-0.020689937240099404,-0.025545443890131362
CUBN,-0.007195969364755108,0.0075505236539715965,0.03081251543915478,0.04440526669490192,-0.04431330354462376,-0.0232648306175108
TIMP3,0.04656654144208673,0.01892300253948424,-0.019857668267634455,0.04264197338474552,0.0032123786272170727,-0.046571418586468724
PIGF,-0.0009771001243588898,-0.0028988887805692664,0.04405100594382421,-0.004712980008286131,-0.008091058019375411,0.0011583167079152387
CRH,-0.01632218767427395,-0.012151940240223046,-0.019173016524346845,-0.009853501441610197,0.014086891563764851,-0.008284822310658418
BDNF,-0.01969451627269384,0.004175749484567409,-0.013562199044707492,0.03687189651285283,0.0006714243831173882,-0.022416418976631908
CCL5,0.04848441609418033,-0.008792050557648702,0.030604812878137794,0.059200345583848554,-0.0031835557627656313,-0.0110955974937614
GAD1,0.009192839002990328,-0.0043258170608083575,0.032948385787888286,-0.013389841136860037,0.010064588020763304,0.04603314224353756
COL14A1,0.033097280139107677,-0.01946981597769018,0.03948125544101164,0.09025496487523717,-0.003976084809303253,0.11311095240959648
HLA-A,0.05057403300446147,0.00443305288640231,0.08404604994292093,0.1464353110681031,0.03866902889019646,-0.05790490160981746
CD5L,0.06717666456859527,,,,,
FGF18,-0.014768627998726087,-0.009654625645853088,-0.013050569386282504,0.03175573677713458,0.1659611527656113,0.06507738040005766
ADM,-0.011475185149277813,0.026085547168142948,-0.03729660443828212,0.04375327695563802,0.0908597722291781,0.05757997191100763
CCL15,0.023140554990841007,,,,-0.013629406394191112,
GNAI2,0.07646401822850665,0.012659456133551877,0.004615223019372576,0.021094986049742033,-0.013591543287229736,0.04222467431303342
HDC,,,,,-0.003370511807655438,-0.01704630127747716
COL11A1,-0.027572112719683545,-0.02797072371461385,-0.024925146608500707,0.026683816972398477,-0.01336011490086154,0.03946085695562438
NUCB2,-0.05304173599330039,-0.011634548331800507,0.05490068209100953,-0.05388102909700298,-0.06148199624894303,-0.015802073447834703
FGF16,,,,,,-0.016796913903638185
CXCL1,0.020258751053339116,0.04260677939044413,-0.027558492000600007,0.1134037942819169,-0.03428640141494586,0.006736822734504091
VCAN,0.06599595526576608,-0.011444741452944917,0.023945323172240567,-0.10432844068649998,0.04501762710429819,0.07392288158210165
MMP7,0.008868860099004137,0.09010401481313242,-0.012028206727239742,0.08172860002383174,-0.032485801629566165,0.08500041247542435
PTPN6,0.03199434772352288,0.02381186403400842,0.05332560010010954,0.06495722987926088,0.026327184222007166,-0.0676539304195159
PTGS2,0.0551261929213518,0.031910768059576766,0.02602088105370148,0.053855500940259864,0.1024457699076044,0.018859834638508242
XCL1,-0.017886196232941715,0.0985273142710014,0.07782233306514011,,,-0.030336981874968853
CD58,0.04048217791573523,0.042202461540974165,-0.012849100897236664,0.08176098247446364,-0.04981294462097904,-0.02214084489107811
TNFSF14,-0.018022186602458044,-0.03738830901242377,0.06863925186281615,0.06839250991237286,-0.032689835778109036,0.08876820062735857
CNTN4,-0.03168517016248724,0.012907093874101699,-0.00013866641100404383,-0.06478908932862679,-0.023191282562044398,0.04808201881947516
NTF4,,0.02939639412939274,,,,
INSL3,0.005479993535690826,-0.00965462375215462,-0.013869787431325565,0.02841609429924439,-0.0186617488533937,
BTLA,,-0.015324821977869735,,,-0.0180449780414888,
MFNG,0.09239798225171567,-0.003576184174515872,0.051912843527799804,-0.008226039412506502,0.008412173736893958,-0.003193932636417212
ICAM1,0.06871576083721274,-0.006988840570914871,0.053779121894956324,0.10993609387334903,-0.04559359745713779,0.024232848923595608
PROS1,0.06414610464719099,-0.013802029765661545,-0.01958307936195572,0.039025377703004085,0.03442618249354392,0.041031605639152605
CLCF1,0.03369576132786191,0.04283946711882109,0.048779022424291996,0.052888841092981156,-0.004457222210561265,0.08022815258352277
PSAP,0.08089822941929314,0.032293988838214015,0.053047594561557554,0.16453900404095168,-0.04217131334964893,-0.002305441208869771
EFEMP1,0.08131661863600641,0.08017228802000004,0.09148797107419446,0.0194364831921528,-0.0018548768906475827,0.11418043682047979
C1QTNF1,0.02796875804032225,-0.0006521748254585287,-0.0056997956741202845,0.13235492141623673,0.045879451920830164,0.02241396472006743
ALB,0.057914084335185606,-0.017140406102927597,-0.015142170047642458,-0.014346044790970496,-0.021101969185657668,-0.024134502368381324
CCL13,,,,0.09102173564381955,,
EFNA3,-0.029688720340312405,-0.03149297225371245,0.00296305399706705,0.042953898404965295,0.015847511370737085,-0.04930061130717669
DRAXIN,-0.04534537556810845,0.004647910255114095,0.022536754854273217,0.030755181404591745,-0.04105792969273351,0.01312259158076623
RAET1L,0.04081913762122666,,,,,
NPTX2,0.022055727274796755,0.004664973240562236,0.006351825084555207,0.016113468786798247,-0.03054844951294436,-0.05244882510906875
FGF11,-0.019484466266932288,-0.0077356802788279945,-0.01208325569054817,0.09712838896917413,0.018299472696707456,0.022834426133005205
CD59,0.06384556519072075,0.005117898433393506,0.03159321561928553,0.09843797877860173,-0.017701462279941457,0.0016735000163680864
COL9A2,0.00490609857694491,-0.023296053911155842,0.038767586133484445,-0.02215298241363556,-0.04117636547103628,-0.04016664484729444
DLL3,0.011244308490642474,-0.02726015279593342,0.04159069678807851,-0.12405026379303095,-0.06008054078349434,0.018729495488806362
FGF5,,,,,0.04708930691157777,0.06243147141674551
LIN7C,-0.036582384261748035,0.019425094829116012,-0.03952720125798665,-0.040446572292506096,0.0511947508325694,0.015775997510904156
GDF7,0.17040037578334158,-0.017226667448816492,-0.016731473010100216,,-0.02662009210005053,-0.026057543906941493
PSPN,0.06885979577395754,0.07739485621508051,0.021300914758732813,0.020447952006773792,-0.015481579223615283,-0.003656982964284748
ANGPT1,0.008814118786606736,0.004504304845832697,-0.029332728460755738,0.12378604823052841,0.03623672343798964,-0.005435084969387461
PNOC,0.015608330126051869,0.022836692868861152,-0.016103607705052224,,-0.019260657259735817,0.012896164075416942
L1CAM,0.010807873238385838,0.08484142992294946,-0.014439373189304714,0.0920879760489145,0.012335864118323416,-0.054636396050662506
APOA1,0.00784006069515572,-0.015035481332317215,-0.018060875994116037,0.010784038389995922,-0.03220392893115768,-0.021652608378187235
PSEN1,0.03014174741108493,-0.010617940943501446,0.03552468420012552,-0.007184334825954366,0.043392682470226304,0.0801701672265004
CALM2,0.04287936534878067,-0.020732151340032024,-0.02937118040688414,-0.006131832688904967,-0.033605259370277044,-0.05152676347430243
CLEC2B,-0.014781791131314812,-0.009823554931986426,0.021802084851268777,-0.012728755407347048,0.011422421603711125,-0.03874390401367359
NTNG1,-0.03183738511439076,-0.01984994712477161,0.07000077310393454,-0.053255252352504556,-0.043141379254124514,0.13183626306689572
LRIG1,0.053433853506594645,-0.02390671804203053,-0.07316615237417187,-0.09103452846976122,-0.022666482132385913,0.11462786909583181
CPAMD8,0.030442004678057754,-0.011419697166896158,-0.015384796598815281,,0.0020000381886461564,-0.018476751633503985
GHRL,-0.02305751321762897,0.030097203116253142,-0.026975006288716213,,-0.026843157990056352,-0.016287448816348245
NPY,0.03860106440623933,-0.044290349704745526,0.01014048117860259,0.028806062314441244,-0.02356522456155106,-0.007049229246377291
MMP2,0.04572875733251117,0.00045936106873387805,-0.005417919588845219,0.14525179848459108,-0.015438997246066854,-0.0770999080291565
LHB,,-0.009945693813841501,,,,
PPY,0.02772403937919247,-0.01731255223661828,-0.011243783381147347,0.020837400356149956,0.021821924508991987,0.033849659889650156
ALKAL2,-0.02340777316591299,-0.009801198395345686,0.01750870557698538,0.026536212792725306,-0.012952352263309626,0.08784769220588275
CSF1,0.10718719882593498,0.00854587942620509,0.06304035839271205,0.07903035911266157,-0.02181150859280583,0.09068170057413534
SEMA4C,0.008245714162969323,-0.003976643387907705,-0.03421741098963841,0.06070880171929436,0.01415964724836,0.05450887904488451
BMP8A,,,,,-0.016749924143044985,
ICAM2,0.024121726876046762,0.0059162069657170725,0.06773554340442875,-0.034383756049854504,0.0014488762258451466,-0.01737927340163307
SYTL3,-0.03659055174521734,0.00036076079249054027,0.04351953491655524,-0.006449199758822442,0.08291163882453682,0.06316039898711545
IL1A,0.08703155625408598,0.025785892241882078,0.0706132774418469,0.04174428554965294,-0.06248013022799523,-0.0107767104321427
HLA-G,-0.019206606524611532,-0.010504577276683092,,0.09793560648967559,,
PGF,-0.051416261985811465,0.03281988843540715,0.03214545139823651,0.011580225112902421,-0.032723268722962905,-0.006691140827191618
LGALS8,0.018894505491381716,0.011589983061092442,-0.0356055035936895,0.020737797798244608,-0.010006758523881575,0.03906785344169089
DKK3,0.05758152038657198,-0.03952697125718864,0.015518384551793933,0.030956925671385898,-0.036972415038787225,-0.05260174040459156
COL16A1,0.06371891901985882,0.03272041472108147,-0.0578407896279557,0.12730274834903074,-0.024933758996004595,0.034690858190419796
TPH1,0.05752491951929284,-0.01911561785840319,0.026898401276720576,0.010365075966658664,-0.06417893304246333,-0.03846889895956151
TNC,0.048961993447942546,0.059801647465062516,0.01418326873392258,0.0866775161694489,-0.019503030283731623,0.17530649370193957
TNFSF9,0.0019416633347233217,-0.0006904048455459765,0.00967640061258502,-0.018368342950912428,-0.02650798732569256,-0.021596355299855187
C4A,,-0.011791197142194924,0.006963223783911637,-0.026221027775494822,0.01469667751606018,
CNTN2,0.08128311878652801,-0.044552567138938313,-0.005833298258395051,-0.061943590484913456,-0.031141166507055115,-0.02593871096990067
F7,-0.01375807797178278,,,-0.0046501309905461535,,-0.001000502388303505
LUM,0.001988844655128683,-0.032210307959733016,-0.016342073208663224,0.03999705250510474,0.019657750243137782,-0.0310499196857761
BTC,0.015030122147016836,0.018329958835061215,,-0.005603062544186434,-0.05361739646276078,0.02371940108898847
APOC1,0.08700509286611778,0.030543046095296556,0.03876421807377103,-0.05266922397934811,-0.05886471742983425,-0.10345114819175985
PKM,0.009061998370804515,0.016148055253951014,-0.01179756312846449,0.08994821525789638,0.013607307464885506,0.07667175066229547
TNF,0.011391203294691675,0.08685253771322907,0.03512238111273989,0.01533913371373784,-0.0012939688268416016,-0.01777486663899712
GNAS,-0.07155484746595071,-0.019925990549121517,-0.07441016561532195,-0.07195797751451594,-0.012110561923684595,-0.06968319561926213
BMP8B,0.0221862175133155,-0.015228931206696711,0.013229505642487694,0.04931294519051103,0.05251199357231891,-0.015484857970178302
LIPH,-0.014102523552464996,0.06091118529468299,-0.010746770313116138,0.08725921358211376,0.011694183330570438,-0.028343298886626598
CCL28,0.05015441659919597,,-0.01654825832811258,,0.019059255720671346,0.09053984321543936
PTPN11,0.025733660728958233,0.01861997874430924,-0.040499752144594975,-0.08833379298364295,-0.06128691130358357,-0.07110156094567183
ADAM12,0.029355081534756685,0.017030734523333108,-0.02423360296395565,0.07374382858566135,0.031601659660564246,0.011906413882770889
EPO,-0.018949206418098257,-0.015228931633122821,-0.011243783871940713,-0.02557829074119875,-0.013831174756897697,
EDN3,0.07391787268107824,-0.018957903124678946,0.045734720136308846,-0.01588723589441764,-0.025131143832087147,-0.028343290910279272
CCL22,,,-0.010420292118883028,0.11368926615487565,-0.0014853869996506476,
CCL2,0.08189096432489479,0.02167116841974135,0.06627802027626792,0.13653565619745345,0.005907226764916132,0.07927069631148118
DSCAM,0.05623136236045117,0.008898578682287156,0.008503718441874584,-0.03979990404208389,0.0032489160098784532,-0.025051186241689484
GPHA2,-0.01571797908550528,,,,,
ANG,0.03824639430136205,0.041056913621372496,-0.034224135896193636,0.05425444547158725,0.01893459549267748,-0.012369057532469413
FBLN2,0.02718775018535904,-0.023091446289601882,-0.0393441536252442,0.04169683430872262,0.008368460246758285,-0.057362482414036395
VTN,-0.0010000072242658095,-0.019582182583623712,-0.018472274201282193,3.336519715400244e-05,-0.003144718480431464,-0.02881336359741165
VEGFA,-0.040453506067362414,0.012324560309937747,-0.020227328004481165,0.06960535881263098,0.0664613633901746,0.061895462507333666
F10,,,-0.012328565998513185,,-0.024418866194326858,-0.023401513475660187
