,UKF248,UKF251,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTS,,,-0.019723633133446158,0.03318544100817971,0.037209294339036206,-0.01812071562464038,,,,-0.0030637235811434354,0.017450555178673284,,0.06628565181905591,-0.009379502298591195,
SFRP1,0.025564090047776326,0.019355102213336615,0.03141917674010268,-0.016353137621152994,-0.014781951392055927,0.059656711614624665,-0.04835357091632485,0.00199987862073684,-0.03134973317058427,0.054269416044367136,0.0838836861500913,-0.07443218178067064,-0.03383686379518572,-0.02506741655011701,0.0733000531021422
CXCL13,,0.018288755873488095,,,,,,,,-0.03799080136158796,-0.0202394185388322,,-0.030026404948982545,,0.08291195269594191
MICA,0.0011593463290179434,-0.0039133981746804075,-0.014571403401394959,0.15042661904892454,0.03068687125274484,0.0009948313557993655,-0.008262086789000452,0.1399998863175224,-0.019436680767626037,0.0037731138090901233,0.03479601717684106,-0.017458102472263447,0.03344023478836578,0.02336951378373335,0.015144993812685439
TG,0.01648023994791814,0.04331354563440859,-0.022766272047519617,0.05007564973936659,0.026303566849084026,,-0.02543699496380207,-0.029400520377862404,-0.047112132802244897,-0.02247358371976109,0.01732366555944004,,-0.00766477513535749,-0.020878264858982518,-0.04542992154800284
ADA,0.010441239591418355,0.06798189687666928,0.06725757030120356,0.10401228956384957,-0.02016790991947779,0.050336877250573585,0.022387362523826254,0.04159094834735879,-0.042009316748726044,-0.05564659882952865,-0.017781365511021396,-0.04357582871201963,-0.0498460320506944,-0.03523696364316553,0.01341777281933092
LAMC3,0.007890712714736592,-0.00732896112097844,0.023228824128020322,0.1176378516989914,0.057598441157900415,0.028420018615436464,0.06162157962892145,-0.007531452087445574,0.08223203856349932,-0.01959100676244657,-0.014130205055713918,-0.018866228301909316,0.010206782225773797,-0.015854104193977703,0.03945478745303096
CCL7,-0.000544244159682745,,,,,,,,,-0.02534917944242465,,,,-0.01816045086328805,-0.0034330537210771036
NGF,-0.03238499052193454,,-0.02172512983506421,,,-0.01812072755592933,,,,-0.029276272900747767,-0.013009156833536633,,0.11081265775275022,-0.038151589258435856,-0.039473864439363314
TNFSF15,,,-0.02637907048640821,,,,,-0.027099837260531796,,0.06661405950367179,,,-0.017866045147213613,0.005836461303008435,0.05294428203980632
HMGB1,-0.0315516374358389,-0.07328445169568527,0.029366781386236253,0.12788567387661723,-0.010660765897035658,0.0381184517682239,-0.022439879495859745,0.05515160253216791,-0.03309618829387474,0.028882926822138263,0.05851183740567305,-0.007773495835301352,0.06554167463011645,-0.004111498827965271,0.04580069850479295
ITGB3BP,-0.04263035431636236,0.04294978122179649,0.021257404167515963,0.1620244881090611,-0.019693370035786945,-0.052206763457817905,0.008439653827349812,0.03014878025215383,-0.02319166000887809,0.05475419396949567,0.0363153236265009,0.001442655120144445,0.04427879475458974,-0.03614200147432733,-0.0076715314288615
AANAT,0.03727128717726602,,,-0.009424945867279473,0.07197162592166108,-0.01703614884905386,-0.022715106858028855,,-0.05496117387487913,0.0761554383072651,0.03973200193899596,-0.027468274111297666,,-0.019214514343716783,0.08316817589277252
RELN,-0.026686066631603424,-0.020879440839399074,0.07415789108122156,-0.03863490711444754,-0.05745320710086585,-0.059861252352712044,0.016946300957409014,,,,,-0.03435077048892516,-0.021580246352929922,,-0.006264327553484583
IL15,0.048218528568165185,-0.02088518179130956,-0.018770276868698987,-0.014694312534036047,-0.02725566210633468,-0.003096676031788716,-0.0053781614349545925,0.09781184272745151,0.16893119621594305,-0.019524198640789987,0.10234700710846373,0.027409875902816648,0.027847529897234165,0.04698536755975084,-0.017439317365085746
UTS2,,,,0.07210525975504822,,,,0.05588003126704234,-0.09101573225277336,-0.018937610715473868,,,,,
BSG,0.009350892065733057,-0.0364953332672829,0.02580402682137502,0.022535509895953917,-0.02297314505038314,-0.04635511899278389,-0.010775682209573567,0.010523934091313015,-0.04114751551492851,0.03368684011886296,0.012730189039153439,0.03306990969274433,-0.054674249255255075,0.03501929712222028,0.07860757928937233
ADAMTS3,-0.04894356633678054,0.01817395879451102,0.03102081536988918,0.18162147959728403,-0.023306069237925997,-0.02735605199626716,0.0708935601203113,0.04558800580171484,0.08008578216972172,-0.03573763340239716,-0.020075305345219084,-0.029299735193353924,0.061140654366544166,-0.030803515932863856,0.01988235923799218
CD34,0.03376296868430936,-0.00552567055541787,0.03632075309606911,0.11258121573502608,0.005078541990082786,0.09059408784693426,0.027697908657532952,-0.015767844136933523,0.040721653756851425,0.040346627618731035,0.07424839063354202,-0.03071604983151828,-0.030850023278711433,0.015453334132322093,0.032788373776675615
CCL23,,,,0.012596740253874472,,,,0.08725858046534224,,,,,,,
PLAT,-0.0193431918353891,0.06496153477438647,0.09419853829395596,0.1251925621382469,0.021970882690930067,0.059184105520323715,0.01731390521117849,-0.003532085371579218,0.12458518729662177,0.07385170017180903,0.027426375556743144,0.0636333296402883,0.04836721592749318,-0.008867082350286153,0.06545174040735514
NTF3,,,,,-0.01838382699877012,,,,,0.05707777106623232,0.01539229441814433,,0.11772284504453137,,
LTA,,-0.012055897002342173,,,,,-0.021067214336207677,,,,,,,-0.025859840609834234,
CKLF,-0.019658998731986482,-0.0010035276696912744,0.10479529710485125,0.16986452583315928,0.01671943442311738,0.010260705827927315,-0.02672281755674044,0.06545606067931398,0.0043121406530430275,0.030869328209657595,0.06264802643155355,0.009239042827300665,0.023762611168040258,-0.013282112528453465,0.08535279409469751
CD24,-0.021386710674203054,0.017496430661939504,0.060539679254758706,-0.0102742587866717,0.04476949037598351,0.010265150467460044,0.07227367819166036,0.0903786791320693,0.02879147664612823,0.01892952302547476,0.057425798388799285,-0.06789514011342308,0.06253306949095953,0.029756313339025044,-0.058422707861299134
HSP90AA1,0.032698812733563266,-0.017389368562361264,-0.11252715533267169,-0.14943905708681088,-0.03205188648967098,-0.053976852781289594,0.0020409472874108226,-0.0058369523394657345,-0.02444833596372077,-0.0021563737036314136,-0.06884243363172012,0.07715493524943207,-0.012729995522028269,-0.031075524787648634,-0.07104681589549669
BMP4,-0.011494277661315003,-0.012779957539233616,0.06188173929826074,-0.024693722645038697,-0.023644447984266466,0.13450912010921107,0.0009289080426454331,0.06251054097997853,0.14493126102598058,-0.0015481927327284533,0.04658575663665113,-0.02470112412228841,-0.013689883057583407,0.037406257206478506,0.02880846673094146
SCGB3A1,-0.01886192425707745,,0.03923052702152271,,0.04617995176499856,0.03977739830565791,-0.014700423561548015,-0.03155748803028028,0.17204658839882234,-0.026586743565915824,0.09993238951651447,,-0.01600927206113588,-0.03807761012663922,0.058645246946485284
IGFBP4,0.020926323820806513,0.02593772832860402,0.05657109331750609,0.12965494858278026,-0.018936140388327357,0.03352977438924264,-0.030435328224108344,-0.022044881123375458,0.07063456708060895,0.002365775102257131,-0.02456064998584786,0.03454280301071623,-0.04109975446889558,-0.01023447056167593,0.06545577804578476
RSPO4,,-0.01948973441391754,,,-0.018195303653106423,,0.017466362062597735,,,,,,-0.024986711129109565,-0.0341064228353941,0.013554725528058274
LEFTY2,0.020321049346400746,-0.012203961760256957,0.05615542066743883,0.1489525021831206,-0.019951372989084296,-0.01812072755592933,-0.02600724082710217,0.027675353221417377,0.004985824479303623,-0.021518582778734918,0.10517850578017529,0.009174539559025007,-0.03398027636731354,0.0686769272482381,0.04380906500456243
PF4,-0.01956621863499338,-0.010966476891411708,,,,,,,,,-0.02613638466601999,,,-0.025859834625675305,0.036258402819596684
ANGPTL2,0.00858175992207542,-0.019149202496034804,0.10484555156868372,0.16588432575922815,0.03898229599876308,0.0031550608879784225,0.0003315545438597774,0.0362056709595025,-0.01862771874612192,-0.003412669673160243,0.12513257155303842,-0.07958018819155903,-0.023032312388922713,-0.014090779386562278,0.040011007570199035
LRIG2,-0.012062366203722344,0.06918734440710284,0.07939674177791789,0.09309677857573154,0.00949537500640404,-0.05300322335715565,0.05573945844656129,0.021428930795350392,-0.057914784320477114,0.02863534107138944,0.03970854265172456,-0.05391442488384097,-0.011705338254393044,0.013824721746507966,0.03994938017360528
ICOSLG,-0.031294654444105445,-0.041125363607603695,0.03101896620032819,0.11694002096811124,-0.009119523502523404,0.008307294284940415,0.038118578545128436,0.0658164105751848,0.02215916985253822,0.0808056763686878,0.08704118035584205,-0.02880959716376203,-0.0025387146990941455,0.01077456133367835,0.03730418417658518
WIF1,0.08539103995692786,,-0.06159875829159908,-0.08684743822846867,-0.03423979422372228,0.05807061396073825,0.04116013593698003,,,,,,0.04160795729481643,,0.00010732463214383564
NPPC,0.03490578817074052,,0.022770621371073867,-0.033342804734918505,-0.025287019300573598,-0.04498862709482018,-0.00021109755986699333,-0.02259344300858375,-0.05680110338772496,-0.0023354427508213964,0.09059466465181966,0.05572442801191705,0.026821316568847856,,-0.02400351543373607
LYZ,0.00988592490194267,0.0076843052015488815,0.007018285346442905,0.03713634987053368,0.008347486241656415,0.08195832609124544,0.0056568733567746695,0.0036359828300356204,0.07640863549169441,0.01465834214872973,0.026550153838138833,-0.03321016494005426,-0.05325720373689116,0.013605599645837092,0.00046760381846406966
EREG,,,,,,-0.018640933083300452,,,,0.002609341195417831,0.05193859568561856,,-0.03112136998901667,-0.03905434036464411,-0.03529138580986649
SPTAN1,0.052398477079668104,0.028125741528778062,-0.0483772167856117,-0.00041979910028153096,-0.0010697477095218523,-0.007074041960916985,0.04412983757892746,0.031697639189415615,0.0484221938613274,-0.08280046520476358,0.04115630691789137,0.051842716521231784,0.05274415291394608,-0.02462452117090451,0.041065285322524084
PTH2,,,,,,,,,,,,,0.028015454005200488,,
LIPC,-0.023954194487896284,0.021762050552064125,-0.02910788647325219,0.07229546671180268,,-0.03338557139948469,0.06392867230061913,0.007569730649162388,-0.011886120492726956,,,-0.03198657604000192,,0.11084088873121273,0.005028773473031758
COL8A1,-0.0066805357051702065,0.006920283219816243,0.06770187618758701,-0.003290166328514808,0.025445187012676125,0.08802221249319905,0.05201890460402164,0.003286285563443533,0.08972596898285468,0.03148472317493594,0.051380636777559156,0.002312126327277501,0.013484832842059251,0.03045577191582364,0.06268806529742854
GSTM2,0.061382295193439886,-0.024030383295264714,-0.01587279655928041,0.060710295705815744,0.023100558257896187,-0.029648633726912975,0.01784026879721569,-0.028655700077457,-0.09844306972401903,0.004107054378136018,0.02523003308541521,0.045268663342793065,-0.016692155101771897,-0.004387246188300806,-0.008612804473729084
IL4,,,,,,,,,0.016001795400240906,,,,,,
SPX,-0.004175934466121515,-0.041528676837140725,-0.0178717870009671,-0.042045751226694766,0.027501517192349518,-0.06396076488021665,0.04081473822370152,-0.029951942747835088,,-0.025558210408703957,0.057328780694651776,0.040418148501128154,-0.03787558118052326,-0.017474610378251487,-0.03451344913380276
MFGE8,0.011364131862147995,0.04716450093903059,0.03927410056626133,0.025342429855742435,0.016087125540146276,0.022790705800742883,-0.001801754861859264,0.007146664753813247,0.06605366166522302,-0.06213739505332711,-0.044626448294900325,-0.04500514266999135,-0.03661636383107802,0.014150067253046392,0.04176651481359753
TGFA,-0.05165447185950244,0.0003771711812869435,0.026023355551687027,0.04796087512480364,-0.024786047460426824,0.0335334802318759,0.019648255133719504,0.06923997297487387,-0.049620542232752,0.034629954820000294,0.0034389693836750644,-0.043469978460293136,0.02987329060816636,0.01752779608141059,0.009106067150062288
SLIT2,0.007578955393269562,0.030389740998527582,-0.00979268587694538,-0.06147884449567054,-0.005525074686563912,-0.027733593485101876,0.0521715978388534,0.07459638568701908,0.025849362869873344,0.0395658644073677,0.04903028946862444,-0.03874390095136387,0.05377253503848436,0.05006981987762599,0.06760300478922411
PLTP,-0.021163867059734668,0.021915645144875612,-0.005467826746775253,0.1425450893816244,-0.03480481088978223,0.06318631770336455,-0.007586016143337653,-0.008559711891716788,0.01666171701295547,0.039799162594383784,-0.000990459009763704,0.013338712882996259,0.031873726195672615,0.03231346225622405,0.03530496880305045
APOD,-0.018354065138748276,-0.022631650650566087,-0.011445523894214467,0.06509372814916087,0.05592174008171744,-0.02131259410512418,0.015786310164206514,-0.06924016425011618,0.054857439191903876,0.005769323056765984,0.026102312003074484,-0.011410619660157216,-0.012417888646860914,-0.0026488831348677076,-0.022094242629420616
B2M,0.017943805917801647,0.0758317085078754,0.06023758732541913,0.15474591291502468,0.03176703071973777,0.06813817136003317,0.013699604182518107,0.07397908351353934,0.024880714405213996,0.09791551732790967,0.13348048511647043,-0.030418128376499286,0.005453573018080604,-0.03168039548818022,0.04639323229194661
OMG,0.028549768953202975,-0.038102181279623185,-0.04415939459393608,-0.07399922409500088,-0.06927940923367305,-0.0150284591846037,0.06410492310819889,-0.015582000025757861,0.0448775193695617,-0.03442922318991088,0.03650723910237275,0.020378621085778925,0.021368904203350147,-0.008603135954140837,0.016521514810403464
CXCL3,0.012653062238563207,0.037538818944887704,,-0.03295092727680857,-0.019465128845802728,-0.026241676566679892,-0.01517220930784521,0.0386752644114893,-0.03552167411623938,0.018446989789088823,-0.0703314676973352,-0.01934317185724429,-0.03228442860242739,0.07077316496454733,-0.009306218333181968
CXCL10,-0.015988015679808905,0.06261801856887798,0.06242289819207384,0.16082509828074112,-0.029568955402659653,-0.040665889937031935,-0.02411047669696851,0.07856058242863354,0.041326240381331834,-0.026176279759518042,0.02328723948976686,-0.02605937848958194,-0.03414204141637456,0.0013957523268354514,-0.03183555455661382
RSPO3,0.0012004594852576026,,-0.048941268413454656,-0.02060882439194728,0.0036869890429040274,-0.04003515746541912,0.005381827444144956,,,-0.025594737938377174,0.08406668474194966,,0.06818104949650283,-0.018429306523346168,-0.03420979443531525
CORT,-0.042760669786683025,-0.019585433280378643,-0.025159502073630408,-0.011112592008148339,-0.009446276254286312,0.04787308517223633,0.010812023429896876,,,-0.028904772901636854,-0.012312059887668602,,-0.023405066712067737,,
NCAN,-0.0002255492907021129,-0.031145601525921406,0.11550370583568526,0.10526585443264257,0.021990974142859703,0.0211632548722452,-0.009330721560231212,-0.001333147688385426,0.08677590976110408,-0.007173757905206425,0.06904691099530955,-0.006406192265479886,0.010269231837616827,-0.02234642628284915,-0.007005296558397463
PRG4,-0.003909597417178942,,,0.06667124209694852,,,-0.01853672579059107,,,-0.027764366320443115,0.04415829601689988,,-0.04640402297874829,0.05260263572951715,0.004306654193912748
ZG16B,0.052627619976386486,-0.01319637257235422,,-0.007778947253524765,,,,,,,,,,-0.022979361874834174,-0.02615067322919884
TGM2,0.04930019339001657,0.06554628578852045,-0.03742685006912359,0.03762127154688121,0.018140714158122913,0.015052833391156479,-0.006121820102285023,0.04168905042792733,-0.037903926164374754,-0.025938201543892276,-0.0006795843724918377,-0.036359679150238834,-0.012162873527508892,0.0400008185643912,0.05208871304505122
VEGFC,0.09919173320750863,-0.016944650568937913,-0.0384792939974079,0.051136469398597444,-0.035048251387473944,0.10749671187415452,-0.0008714468390655778,0.17415736044836608,-0.04437450949392663,-0.03262293769429397,-0.031711640758114466,-0.02551396241937909,-0.024952678261478976,-0.05424258025243553,-0.024022946639794426
WNT6,-0.03043330085158894,-0.012203962080543872,-0.00011086454829359157,0.042533534706770425,,,-0.016510210395517436,,0.09065738354792993,0.04696846691516351,0.10031457307443284,,-0.033161443474923405,-0.027752302257608188,-0.027021491213871745
NRG4,-0.017372496173667634,,-0.02356864418538105,-0.007384784769008411,-0.009574819917444995,-0.023466735382660413,0.00912325052472489,,,,,-0.020487343299275554,-0.009183140073699797,-0.018429308588831735,-0.01606571059543441
PMCH,-0.020022736757136745,,,,,,,,,0.008295322083236863,-0.016888345906938374,,0.0002816391238106995,0.01316321111831206,-0.04152562904003599
COL9A1,0.042308211605389646,0.026540950768824862,0.07764480375270176,0.06124819893389239,0.04589057948470981,-0.0183825180741412,0.0010136547297234944,-0.012365005563131923,-0.07822144524590173,0.017282288894890037,0.09394583983615756,-0.04692277446973001,0.013973149964252678,0.015948314438045345,0.06852887395242369
GDF11,0.004722154203416733,0.008010434867517771,0.06831474895307686,0.1010471231472666,-0.0424067313449132,-0.02081393642247202,0.06103202998645669,0.10883158158678961,-0.03405134355309594,0.02272297902989235,-0.007978744105524849,0.09602748733844124,0.022776567748636907,0.013852998266645824,0.00693407034049392
RAET1E,,,,,,,,,,,,,,-0.02021682057817874,
IL24,,,,,,,,,,-0.019210282048352734,-0.025719653300746857,,,,0.013541057649704901
SORBS1,0.02315151571828523,-0.010883366706533004,-0.016417399629271707,-0.019431604309072262,-0.013722297919526498,0.008828713003238745,0.06476386222741605,0.03862421099801509,0.018502501610111206,0.021722426404964624,0.06961712164748501,0.02515823622740976,-0.02921239559924804,-0.00015155203684733218,-0.03224874681234969
DLL1,-0.029416509511030878,0.02402276583890772,0.0594464222131391,0.07829068302112992,0.035991401158254034,0.04309521600668388,0.05093088977363857,0.09354443975339412,0.096014181377287,-0.026137003194349993,0.048979597693426004,0.006193347716475306,0.055180264565603286,-0.034660779088266536,-0.010830701888802464
TLN1,0.03738039492250432,0.014013500255527295,0.10099621512014069,0.11466386431599171,0.0890674251600961,0.05493624535796,-0.009941260409574555,0.02420644702066442,0.04488496261003525,0.07461440185731351,-0.04417206703765197,-0.04593481426857468,-0.03899516816742309,0.030431163597762677,0.011431729657117124
COL2A1,-0.03498761885922407,,0.05024773037129636,-0.03295093849037431,,,-0.015402907347798565,,,0.011257717097970304,-0.028959566330840243,,-0.020605352054558254,0.0823050722744476,0.11598263590804365
SHH,,,-0.022766274481317635,0.0035889675701938828,-0.02089145664402717,,0.03192713881855548,0.00718550390617421,-0.08158436239120931,-0.03246961458707859,0.040083677280933545,-0.05159419112677949,-0.008747213401777703,-0.023825910670986397,0.04136428276002955
PON2,0.01256573725130784,-0.0329069206530626,0.05296620464889205,0.10021225671742247,-0.019752514442909503,-0.06833004293612936,-0.0004712961938461302,0.009827311504447015,0.02238040478600884,-0.02422380788577872,0.10369677098873956,0.09604698160543204,-0.03375403026550632,0.011544485074983058,0.02737593541593116
ICAM5,0.01797311824868998,-0.015709240009358885,-0.013244495198308304,-0.03972238357963935,-0.02135835647454638,0.09425721982303095,0.02049067142970322,,,0.04333895483028768,-0.04436319794232238,,0.03545316472096954,0.07025629777356152,0.05193534149512867
HPX,0.07437334056542236,,0.03787296017730227,0.02552587481933464,-0.01819530445961392,,-0.0373655394927955,-0.023284796569200353,0.021791359083702996,0.008071505988390787,-0.04115293035720832,0.009163373713160202,-0.0159067743941377,0.08328756080113317,0.02488500588046456
SFRP2,0.031247875315761765,,-0.021081162733081516,-0.02629791180365603,-0.020279999714371843,0.02150350027950671,0.017631399587827293,0.09820770227927686,-0.010528908967246864,0.027652652989758938,0.13468045004944523,-0.042550813661606464,0.03295378653652743,0.011162470962851598,0.028156235016571003
CFC1,,,-0.020065589614241264,,,-0.019148046627376628,,,,,,,,,-0.0359566239593828
CD70,-0.02200234737446387,,,,,,,,,0.06465075054155534,0.0010464868765682493,,-0.016675312729885323,0.034346434543809576,-0.0033005819465843854
HP,-0.036622580855620736,,,0.005633110179032114,-0.004758939123432754,0.03372056411359495,0.05233844993775417,-0.017705856878506093,-0.00809595150766894,-0.03641760214001452,0.03346027115547364,-0.026239011801284556,0.042378932941946994,0.0035508648073398624,0.030044783192218247
CXCL2,0.02417520924097439,-0.00827934709557873,-0.016648371008970087,0.0842923547286854,-0.013586607291813465,0.012768280043243693,0.006150551561947922,0.027778266706627416,-0.055425404817896616,0.05148803214924769,-0.036305993172638176,0.033145920188420615,-0.007778076925719754,0.059574011230625896,0.011372757237200543
NPPB,-0.024333707835639637,,,,,,0.01609651364727402,,,0.01456870193470193,0.02423611650372831,,-0.028393733757531008,0.026836063880559265,
CCK,0.004234091275376222,-0.024599443096405747,-0.04363141541337069,-0.16783932266757884,-0.028596418317258954,-0.026822291612011644,0.007152084309909692,0.1610039685736862,,0.029177190397804188,0.02186765768847429,-0.039849829090272994,0.01576274078260966,0.00903288679589501,-0.03083931473315082
SEMA6A,-0.0856055128124135,0.0023745732236474366,0.04352070313106687,0.08861486936029654,0.0016577316377499958,0.03485869485255113,-0.023979187801333027,-0.017353295823389774,0.05161712135261514,-0.02423816997105855,0.017361836216572023,0.01625776158424422,-0.07536826518001126,-0.05208123545530013,0.05110093988895917
IRAK4,-0.03702364052726808,-0.04073185575590674,0.1479442896526079,0.10620577860573938,-0.02438620443939374,0.06467357669105434,-0.021181534190085685,0.04037969494766084,0.04700159999516934,0.007949467260697327,0.0536046337528011,0.07539062378006861,0.020839343037366377,0.04072518551668371,-0.02006115341617049
