,UKF266,UKF269,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
IL13,,-0.01714254324323121,,,,,,,
PLAU,0.02925771007697568,-0.0574094139988915,-0.019106846048491506,0.052297528607181835,0.18719650112746145,0.06770324308797915,0.0992598205803176,0.038813330852974934,-0.07776085072744236
CXCL12,-0.009700846040520022,0.0006016080294182579,-0.00897438673797239,0.032718479002317585,0.09004801465692011,-0.05490012124822345,0.05697057108232853,0.024439524889787477,0.10018167019757149
MMP9,0.024721441535566133,-0.07795832634037318,-0.034099119760563366,0.0005415378074122931,-0.08234090034235668,-0.019842445487590555,0.06740540252878124,,
TNFSF14,,-0.02640076306636233,0.09598439909610199,-0.029608996013129166,0.053612277743051086,-0.010018362841392877,-0.021458522191235573,0.02073464229404828,-0.06491941058959921
HBEGF,0.08241056985301239,-0.04576202227415045,0.046158530270975766,0.058707909949838884,-0.04122374578453978,-0.05063468820577893,0.052550248507320915,-0.05204041584538488,0.07213366083218503
NUCB2,0.03771916993938376,-0.06314944568536202,-0.01102149014138255,0.07046154115896812,0.06881870967781091,0.01879939859109632,-0.07511252878905637,0.11609053723348338,0.002420235465796389
VCAN,0.08635968518693081,-0.08933796416067427,0.02665251214648697,-0.03112773459501559,-0.02951503567584377,0.0929744673666368,0.004899786336650018,0.0022860420825382166,0.008265983138636916
VEGFC,0.09765950705749919,-0.0014509167499659715,0.01440377786953932,0.056681626404880094,0.05598999840814526,-0.03197834270384898,-0.010064600215754565,,
LMAN1,0.030252269614310243,-0.12174375182054974,0.015935132922935604,0.026912725005970438,0.0012793086543420775,-0.021771649596916035,0.012553410932504583,0.006493025263482294,0.08309682924261871
IRAK4,0.002133055082454274,-0.03053279039591295,0.017894203690562386,0.050751704162424194,-0.010810271962449299,0.014272981980140906,0.025033303866636266,-0.037026452449026775,0.026100441980161135
MICB,-0.018733497071648956,-0.05690013681630756,-0.0014392624789955216,0.020647851008333894,0.13303316523850153,-0.04232849344455479,-0.01950766870694262,,-0.021034721247885572
COL1A2,0.05689244679813931,-0.040640715997425046,0.03471349860818064,0.08261344428309371,0.08246556744174928,-0.039386332870505025,0.05596971048440126,-0.03443876269713515,-0.08788784259887264
ICOSLG,0.009692009373374662,-0.0533066016121728,-0.012019450313655424,0.08452889167528661,0.05140787605052735,0.059195197154705566,-0.012710872159719581,-0.09056962327614472,-0.0535003848564786
GNAS,-0.05192580026251159,0.08499237274006254,-0.09814453526191423,0.08168339759554491,-0.056136981705062594,0.05976197160903957,-0.0242198626170015,0.09339321725015992,-0.03279580593531981
C4B,,,,,,-0.024537012013320692,-0.018869643080352536,-0.0428453682734419,
COL2A1,-0.021486908031606976,0.02014690853468596,,-0.04056439417223154,0.22329490050754136,,0.0662819940406154,,
GSTM2,-0.0163516186753359,0.08113742453114912,0.008672172149552205,0.03572049241278076,0.024960590211778343,0.009418182822272912,-0.041497228614620234,0.10321527981719814,
NLGN1,0.020416255270931466,-0.0029391938571164404,-0.0927831822455713,-0.031592915027139484,-0.029815245531318132,0.05849980007733319,0.030771973881617547,-0.03325478312101444,0.03587750918351731
SCGB3A2,,,,0.08616542035342971,0.027906439798834295,,0.06185406107288023,,
LEFTY2,0.022226186058486086,-0.044548189152159454,0.02713697288730241,-0.025345224365250843,0.04810755529019837,-0.023530719724159654,-0.02658145741592288,0.03071695832269256,
ACE,0.03881864830033567,-0.024742715687901908,0.015135181198959926,0.017508045190941433,0.10985686210278488,-0.0259218537765022,-0.002505556544679448,,0.022443325807006476
RPH3A,-0.05657330868721676,0.044315027596522755,-0.026778457598229964,-0.03418471115253728,-0.07025842314570195,0.05333998530913022,0.017434474473167247,0.00550310544044931,-0.011265230069729699
NCAM1,-0.0007876070715279456,0.005062120081864293,-0.033783631977654424,-0.0008353615741482331,-0.11011807588103482,-0.04692523563636282,-0.0319871965578562,-0.05417557628724147,0.13979762936119833
EFNB2,-0.03465316797993575,-0.007886224388501843,-0.007736673171577635,0.031715829547998425,0.033279422949364694,-0.05320967923715363,0.02049313918767664,0.026208719669447437,0.026145725384598546
ICAM5,0.03662722848335569,0.0023598659027058394,-0.056458634776538376,-0.024559876454786727,-0.044763647753599055,,-0.044239756068056954,-0.060534455654966526,0.006910808969504648
CCL5,-0.014892583189458627,0.029098136730054968,0.007313893688352409,-0.02699610760069449,0.08452790725094382,0.02898182873393093,-0.01652715957609244,0.06124039737203628,
PSPN,-0.004136049072971742,-0.01786429650089835,-0.05283466738112291,-0.033850091556841495,0.049745003132395875,0.01553138375239504,-0.0295713916097834,0.01857728973385235,0.09048857294832346
PENK,-0.026616035844760307,0.016932240933050843,0.01771398530135527,,,-0.02704273607699129,-0.021150687050678994,0.03563847204056077,0.042750681855539555
EGF,-0.001626370597089728,-0.04652876571586281,0.2567402435244726,-0.026470049758597278,-0.021606659814100933,0.10205481141915397,0.052542469398536316,,-0.04889659675758796
SERPINC1,,,,,-0.02160666153295836,,0.052930936652989986,,
UTS2B,-0.01776770004136254,,,,,,,,
F10,-0.021458703389208668,-0.009669513853103136,-0.03085895565109009,,0.05269251337050505,0.05799229813291637,-0.016122551538242345,-0.030559630408976333,
FN1,0.06394138170413723,-0.08013913094881668,0.11461551096045537,0.09472183052508248,0.11024062800033277,-0.05403821043917413,0.030575647776015725,0.006797762201041912,-0.04332535102021814
FGF2,-0.06947587081176455,-0.06335728020723515,0.019525775698666016,-0.007116237398585583,0.053205730317995935,0.05744920591632612,0.004298695750070326,0.07147051043962459,0.05272715588983247
GDF9,0.04922477973229738,-0.057154337850042085,,0.03814170463462165,0.028246811478428346,-0.03243545528041219,0.029042429307875935,,-0.06972964809651687
CSF1,0.04371655604301555,-0.024275928884013507,0.024584187584027917,0.06512331775418279,0.1019978891468385,0.051380781419044605,0.06651542098105459,-0.020737612531170384,0.01932801977735188
GZMB,0.07045762894383951,,0.04353477082669553,0.05740647149079884,-0.01229824038482198,,0.012070414803597813,,
WNT11,,-0.016702222041256792,,0.009208707065227788,-0.05213724838700974,,-0.035015273624187014,,
GDNF,0.0339247094631165,,,-0.013740720129830287,-0.030855964356363993,,-0.023370697813343184,,0.04608543502688761
SHBG,0.05241913778355118,-0.03633262227743562,-0.021634015736692623,0.0415003643938521,0.057632790654288224,-0.03951597011283807,0.039149990654636646,,
EFNA5,0.008614571827758688,0.04379661138621504,-0.0029793540716921713,0.06948634116846582,-0.020413942626223015,0.02238206423240779,-0.06262916235116499,-0.03586013688771336,0.06514843822096554
THBS1,0.05759213334264384,-0.021928912348219563,0.05792478271108641,0.027043419727235354,0.07708717842928128,-0.015711525013922985,0.025390107004584828,-0.02226678492056601,-0.02154781220477013
PODXL,0.03463539330238171,-0.0823815640371054,-0.05336113714330957,0.10686581670240236,0.18944972668668034,-0.05324728459317107,0.023579458836703093,-0.0410749268428191,-0.03111049320206772
LCN2,,,,0.03600809305851173,0.11064106953260197,,,,
C5,0.05532459299359933,-0.07298727232593209,-0.046001470239507784,-0.039035514808503355,-0.020278400609876835,0.07963684964395433,-0.030186755201945137,-0.03832426395846657,0.0351489640335515
DLK1,-0.042734568821425414,,,,,,,,
CXCL5,-0.016644057611061504,0.06695172889406846,0.02548884723357747,0.06227255849811906,0.10082753488422767,0.09446260426471646,-0.01660375056813116,,0.024005117661732224
BCAN,0.09249682844622449,-0.12013305708338608,-0.050572935302682476,-0.053218392061794094,0.0009558707848462915,0.0486610308925982,0.009348348796240764,0.049666078447599064,-0.0461144886249984
RELN,-0.009102055688738462,-0.04420793245361967,0.04201022864837745,,,0.007305916880657708,-0.016881392995594487,-0.025754550433347536,-0.04834340551385117
COL4A3,,,,,-0.017907699036426514,-0.040281095757397536,0.010114691420338912,,
GNB3,0.111948512535403,-0.07075734371503374,-0.01572670045241786,0.03982744397299016,0.014890627423598627,0.015234365656773293,-0.025779894340822177,,
PYY,,,,0.02410229922916361,0.03383808809965744,,,,
MSTN,0.06351871840174549,-0.049244124776043285,,-0.030590257999830124,-0.0046008625963489215,0.015293645424164668,-0.025286541393441473,,0.13360173939072528
COL18A1,0.1320558723040032,-0.08391130692711907,0.051249910666334136,0.036925973839588046,0.08502415750535594,-0.061688902571693925,-0.007707813310176421,0.0315639049806784,-0.09768352396205354
FABP5,0.046652059157775025,-0.036350792107849014,0.12579508761315641,0.06473911144283007,0.09513623326018684,0.04781775123394087,0.060950629011380965,-0.06636508347385144,0.013825272613508667
TGFB3,0.028580230920434827,-0.056465655019361,0.015563915021982873,0.02009983963255331,0.047816496478231905,-0.04904504629020503,-0.016929581413980332,0.0378357305352479,0.027761488973072696
BSG,-0.0057441015119035896,0.03367604950621454,-0.03532495808937623,-0.01555107281797406,0.026827624227692227,0.02709864288859371,-0.031462701586107124,-0.04917082347891927,-0.11847850198867683
TDGF1,0.1100492507347657,,-0.030125875409692252,,,,,,
S100A10,-0.010755017130986791,-0.08470670776896325,0.09869893166913757,0.018792648857118285,-0.028928363359649864,0.017469834074836082,0.07001369450951854,-0.046543596197359725,0.029786958408871324
PLAT,0.09328816722426944,-0.09912615385758493,0.02817534494104063,-0.038959358180034424,-0.016056693627515033,0.03608966751380661,0.09148908792330247,0.03302050585152626,0.0033501298434845937
SFTPD,0.009599451290614326,,,-0.038572309777533016,0.0031604968834364634,-0.0347381160365202,-0.015257631002408616,0.0010369296515777991,0.059307553914237976
EPO,,,,0.05235212347319766,0.1557573267482922,,-0.01668973752455226,,
FGF7,0.01901405943448834,-0.044990205575790726,-0.00460656399435413,-0.027409382234934714,-0.016789654338797946,-0.045583993304569956,-0.022486386438514853,-0.03490209628076891,0.04709164892012777
CGN,0.005499908848719175,-0.03640566533281391,0.06293983584639831,-0.05711265248286395,-0.0046335980120345245,-0.042177898574806,-0.013638046566913602,-0.013653217607435836,0.0062194028391431445
FGF13,-0.045408114623624686,0.09991043139531357,-0.06965468917520186,-0.029203414132539126,-0.010753645647360364,-0.02144264630207783,0.05872365786392032,-0.0791385808098249,0.010879171168147886
CXCL13,,,,-0.04474669146318808,0.04913625632218539,,-0.026710001846660794,,
ACTR2,0.07402551632979025,-0.022080918296573136,0.07663127426461608,-0.03607785624028244,0.06964976951457906,0.028649222551770118,-0.03459633606102285,-0.030118577100980648,-0.007342791498305915
SLIT2,0.05835373282259614,0.04814099887600543,-0.01847491368825881,0.01966481852740986,0.029523999381006125,-0.005697720738819456,0.03985240138688541,-0.0029902695399533397,-0.0493726584924958
LAMA5,0.08053832780411761,-0.07962325220860936,0.01235285182416951,0.06363991787394908,0.08094592927686796,-0.022903364421001035,0.015770956203403592,-0.07868912512614473,-0.11569461532192164
TIMP1,0.05450120901628224,-0.031640664120270744,0.08336980296355848,0.06666138430908033,0.06253774878666321,0.005225258649536572,-0.015471914336830327,-0.026434506891507257,-0.027913848210614763
PLTP,0.01561514539862796,-0.08628138168630689,0.08651634747843062,0.09250703250730385,0.18708499082495522,0.04958554740681035,0.051026183306851124,-0.020475016053610483,0.15537621968115378
TNFSF15,-0.012898439424948845,,,0.04770995437742681,,,0.01234578744365919,,
PRND,,-0.018806917375417277,,,,,,,
NPW,0.006303717672976936,,,-0.02130670763582749,0.0015189338934944075,-0.0030878693599654264,-0.0016490535405446968,,0.03621869471137747
SHANK1,-0.01664406393295458,-0.014566287286762887,-0.004523692008488607,-0.009980887730363127,-0.0019383495274717002,,-0.04883792438734819,,
PTHLH,-0.021122148838360878,0.02390943204577339,-0.053941569201614324,-0.040522976394512585,-0.05418812171795388,0.031560796046419134,-0.008874050692633062,-0.01970433004521563,-0.05206665133966871
SYK,0.018654306465320656,0.01048679938079251,0.08523213521357037,0.02460590578307999,0.11027864787989582,-0.014399450301449516,-0.028249260708203515,0.08612540694156447,-0.035254027066900256
FARP2,0.09251362931255358,-0.08247082654626625,0.0013720810927138288,-0.058763104513039316,-0.08692993346500992,-0.03410367457296084,0.009908507573056044,-0.008090727981859893,0.03379486753231623
P4HB,0.13463806284422455,-0.0703708180440669,-0.01546609995769253,0.04442405387895911,0.11310605312970538,0.05010721441681331,-0.000659021201607955,0.04038586010991182,0.08337342631299376
TAC3,-0.04023896731989855,0.0580263148225555,-0.019865623844674916,0.06098097417956025,0.01426738825802854,,0.023874559602648934,0.10355833557979262,-0.06049959096033611
C1QA,0.053324196382488705,-0.06159746413456788,0.09459390841124994,0.06295881589938403,0.13958701359919293,-0.021462988604330876,0.0537361985124369,-0.0332782589091851,-0.004139458729877005
EDN3,-0.023453042013360372,0.03069991065336768,-0.0178202875233247,0.006490839663305441,0.002768830677258629,0.008882862346933366,0.015053416642909007,,-0.05463112976299312
AANAT,,0.06167303694900978,-0.02095731735855169,-0.02619302641663245,-0.027635473288185015,-0.03442781127353075,,,
GDF15,0.02908436836447405,-0.04625592551706622,-0.037949278660648206,0.041295744327448466,0.04816376537844771,-0.029648470410852716,0.025471894009456222,-0.058232488768365245,
LRPAP1,0.005772968032346543,-0.0011546193104577124,-0.03607886789619439,-0.011505539141080288,0.07906678222429273,0.06773652306508894,0.022681119259792763,-0.02461026510081583,-0.0067872848143649646
LAMA3,0.050592391278663405,0.0013532737058398658,0.0018826463926219484,,-0.019696660934531995,0.06271924342137195,-0.017258719342118135,,
VCL,0.0768339203201122,-0.004406832476742893,0.05392772569701718,-0.028558388746673453,0.045848585538149626,-0.034405226847735136,0.026908632786881284,0.012714802754310204,-0.049187307928857095
COL5A2,0.07305155275031645,-0.09053160772277863,-0.021530432228079033,0.020500924326467017,0.05386405279495557,0.038536130290324364,-0.049276524377048415,-0.049663005146459174,-0.08276439101217972
DKK1,0.06320802896483489,0.027912396755079012,0.07665003634175023,-0.04441686765306655,0.040125919723134805,0.0012003476647779786,0.11195666683818989,,0.12332722922769589
COMP,,,,,,-0.025678143168194747,,,
POMC,-0.01675783343736475,0.054471444125580866,0.008611283267260501,0.055021682806429106,0.0849063270767508,0.05966473439328914,-0.011506426552696609,,0.08556033356041053
CCL13,,,,-0.02197967542354403,,,-0.024070189309044757,,
CD34,-0.005335189400324147,-0.055128049844058016,0.0036452920282785527,0.11116720857774952,0.09143114108680245,-0.040641863857446246,0.02902887506588282,-0.026848883995974578,0.07523827018647804
SPON2,0.01900145520736499,-0.06766092960106257,0.047432588401177415,0.011432073705664271,0.10686066950158875,0.024113532986789005,0.0214148849281609,0.0854401041315179,
THPO,-0.010102111180248034,-0.03541855890106877,-0.014580432894162741,,,,0.0022753379698258803,,
SFRP1,0.10064727984281013,-0.04403300303063315,0.06555034826791216,0.001976080024741688,-0.0070288262368538934,-0.045948040424556656,-0.02964271647880609,-0.00695495547900242,-0.007309916982041058
ARPC5,0.054533323797874685,-0.06213604011819908,0.06649181505675143,0.04610904133946008,-0.08119855081537097,-0.05114555579617045,0.03879080975795565,0.026765222516636277,0.15624288834090713
VEGFB,0.051417148052638854,-0.03923973480888764,-0.020076305437257306,0.04246601430793252,0.01300882082389216,0.07005433365748849,0.016519500151955198,0.03239144934899144,0.11115125912033413
GDF6,-0.03545681461827038,-0.01997023449084767,,0.0003060948158472056,-0.036201599312283055,,-0.0387326000741768,,
LAMA4,0.06418193468706129,-0.06563474319910682,0.08315362749733929,0.051887461255735706,0.08284515789722066,0.05627115362879942,0.06843192950951127,-0.021452653640041987,0.10934333807814808
NPPC,-0.022901177443417343,0.042243324316966195,-0.04408457415399404,0.01728523587367741,-0.0241396577568198,-0.016820871338492003,-0.01442420437837388,-0.049662955063699686,0.0857699674191169
HAS2,0.10605978810083984,-0.05096864562463308,0.04163609707456304,0.050591375923549446,0.05913528653418673,-0.0038719418938366686,0.048727574326966394,-0.04702371420546548,
JAM3,0.09131018562782994,-0.07573179119309725,0.020025566260822376,0.060848810146496075,0.10910848835767609,-0.008467318374401626,0.0809664988174412,-0.024935298894685917,0.05537046158743396
MEPE,-0.016099725038176357,0.0474889561827446,-0.03356101602416474,-0.02012875948638207,0.04754210893798772,,-0.025153910260789343,,-0.058710572842513305
ALB,-0.023029561235873793,0.16126473090105717,-0.005851490436542581,-0.04881177478110537,0.12166617546931689,0.056718045209757234,0.007458497261027929,-0.03712580602679363,-0.08168722029043982
SAA1,,-0.03821699305000554,0.0725455497126211,0.10624846090972798,0.2213174942985392,-0.008888815217410617,-0.016693826211282178,,
SFRP2,0.003762806506516439,-0.015786875793285717,-0.0046932473344062165,-0.0075643338182698845,0.08005753393181177,-0.01517676757978215,-0.004666289351685044,0.04191805342165798,0.08566398364576609
CHAD,-0.033513409756884195,,,-0.05447595285540532,0.023330468692059136,-0.025956263034905988,-0.02322857817883604,-0.03752882409844746,0.025911669750356157
CXCL8,-0.009412628605928584,-0.04621144618923661,0.04297138378865024,0.028855702670114967,-0.03595406481243351,0.0914775133084206,-0.06225139849441723,-0.062309475288728045,-0.10794075299622907
VASP,0.05044221675469441,-0.01723156244406142,-0.01086132071573483,0.011021216825914703,0.04802958629364045,-0.03436725260786815,0.04784917421823838,-0.03353387417969803,0.019084535486387597
PDAP1,0.06414182130695914,-0.07634110069314828,-0.006842546757392403,0.07543195176618613,0.045336569114548794,-0.005673568053264745,0.02257038092495836,-0.020940346245888045,-0.0051612754226757086
VCAM1,0.04481102132421364,-0.07123743453000404,0.083889788268694,0.047077137856483806,0.12463411330369543,0.07919510461694486,-0.010008396640606494,0.028693724810183948,0.0038653535013864412
CALM3,-0.07389233634732188,0.09102563958380065,-0.06957869210659332,-0.06095685904410972,-0.1309818362358902,-0.032702847488958575,0.058227447577077214,-0.025380969834449596,-0.09420711030352064
JAG1,0.10246243128648537,-0.10813816675735796,0.07117593433813349,0.06053664778520693,-0.0010929450326253416,-0.026396393095146832,-0.007261026104805035,-0.035543066176150516,0.07308261262118247
CFH,0.056688279577582906,-0.047944355851224765,-0.05575807378973915,0.04174260442813791,0.051219959432047116,0.03608678315455263,0.017632061400153616,-0.043917991223540724,-0.04113521857216977
VIP,0.014334444360624612,0.03136873071450552,-0.03224475102858701,,,,,0.0066584515856982,0.02153574690160632
IL7,,-0.02071221663639681,-0.023861588253993454,-0.006321025972330707,-0.03757930561376206,0.06805999048973974,0.06445133607699904,,
FGF8,0.02264724742960435,,,0.07380081750008252,-0.02946037964681182,,-0.03006853732355902,,
IL27,,,,,0.09082658797760583,,-0.014861013721330585,,
PROS1,0.04245150492025866,-0.09089723360020074,0.09634834509070826,-0.05656665233064984,0.10390225996311106,-0.042498574616260165,0.03363467748654608,-0.02295166537901329,0.003894671921471783
TGM2,0.0847919143617946,-0.01979658229699447,0.04015207164933549,0.03873190562078091,0.0716744578762738,-0.044405003050975056,0.008854658773965712,0.021141972695956534,0.056850682402557265
C4A,,,-0.022613583042864715,0.01206246267344656,,-0.03421132117855954,-0.017628505559294863,0.126503358611181,
GPI,-0.0413491870307133,0.07972957482832642,-0.08946955217040949,-0.004798996305551988,-0.07397471859811575,-0.0065664254966601296,-0.03926110571117408,0.04482852586346735,-0.001300867813145099
DLL1,0.06372330087926668,0.030889898749372594,-0.0430328414654154,-0.08126514139398705,-0.02189952832371545,0.051097342524197,0.01173237664299357,-0.0434686697621113,0.12797637472145723
ANGPT4,,,,,,-0.030571637404163677,,,
DRAXIN,0.10609023688641797,-0.08151744095973486,-0.026747522496735253,0.018660775426265232,0.04568834025332293,0.02670441039435911,0.02757214728153192,-0.011819833784235977,0.0996474991805233
PCSK9,,,,0.1842437001136212,-0.022630149502836358,,-0.014424933419289104,,
NPTX2,-0.05956192264709239,0.08990466663471998,0.036471910519048925,0.09712268745261211,0.17350990839840882,-0.04900976355617409,-0.011680492909371768,0.016242721156066918,0.016679329158163267
PDYN,-0.07219858029821623,0.15779442358191154,-0.0048713591393043576,0.004462921995260324,-0.025917614640574786,,0.0004783269893477569,0.07062352906863512,-0.08909574343176616
RIMS1,0.006285179173686732,-0.01733032995045094,-0.08514025875349317,-0.07250036393455983,-0.03279870633593819,0.0349803396669044,0.012602381587664286,-0.0344208769289696,0.007203232267536476
FGF9,-0.0409313036281634,0.09568757657051402,0.007066390339030137,0.1017332010552139,0.02990332969026535,,0.0446563559040925,,-0.06502124988790547
COL4A4,0.07031943634308704,-0.015786880441948422,,0.020926496256910624,-0.0345956462605303,0.06454435245993191,0.029300554669276366,,
WNT5A,0.07941396764579835,-0.09138506106052147,-0.012351117873746808,-0.004581886237404174,0.06600447364197765,0.005935151787268001,0.017418114597421906,0.03961151466226323,-0.056376237584619425
F12,-0.016944698747672956,0.016243124933329276,-0.03511721161662787,0.039831792080195404,0.03371019766472585,-0.023052271982260508,-0.04283629932422548,0.031000472082633117,0.04691305107064128
BMP1,0.052263494538027234,-0.11765573912855988,0.005103569713393954,0.06238214224998876,0.06918313060644106,-0.03633640514161797,-0.038642044939363455,-0.06715877164084459,-0.011887197033061521
CORT,-0.008108398570662402,0.014868552603759265,0.05074333735743217,-0.03404489793549862,-0.019696663256046226,,-0.03250785026499631,-0.015461055654439325,0.01975229804487427
FAM3C,0.033573003065520336,-0.05532033373123731,-0.04517059144509555,-0.05722591416837718,0.08446299200550991,0.07487382895011505,0.057991807136664936,-0.04035166766916369,-0.058836868640208165
DSC2,-0.010851613753832697,0.0017302881814507717,0.0316598496613051,0.022377153389763912,0.0388029411809242,-0.01027330003215791,-0.00031482098461337667,-0.030713429258793976,0.012534496298785338
BDNF,-0.03795267004674688,0.07802908087413861,0.0038163365332400064,0.03013740905132545,-0.0463475168499877,-0.04373193381488829,0.06370871301868927,0.028569191559320126,0.12582344551584893
NXPH1,0.031370766933990095,-0.022682748438940126,-0.01632259361892499,-0.017479634427086256,0.07910708254947732,0.01980255961575433,0.04022900849585203,0.008545734648362729,-0.014048001938496736
RAET1L,,,,,-0.021606649091713857,,0.03263084250754347,,
HSPA8,-0.0829228206876877,0.02890051931867749,0.05821972100237982,-0.07713883796350793,-0.09100166737004574,-0.09543587542737436,-0.025151029299040648,-0.03587567262036855,0.03123280252054596
LAMB3,0.00017537155579923518,0.108859269671817,0.009578177308033144,0.0587243207403756,0.12226306659898828,-0.032407242838448695,-0.023955887663441356,-0.009066927340640931,-0.060920214018178535
PON2,-0.06732853827198701,-0.11300010147943051,0.09305791715522273,-0.001269247016959938,0.08553834728299628,-0.026167765618829025,-0.047851369048470455,-0.026700861637376012,0.10673895688881613
CFC1,-0.02151794470590091,,-0.023555305457932996,,,,,,
TF,0.05230130121705706,0.012481309672520978,0.032602040307620796,0.0024399362039700416,-0.06119336882038169,-0.033209851531285306,-0.05054497456210059,-0.05227349512509688,0.020145600005386927
HLA-E,0.10209816711884358,-0.0738018352851789,0.05854514594782653,0.09138262449487246,0.11975484442398665,-0.027653809295191824,-0.01003029184572793,0.04045663783173389,-0.013047765803085675
OSM,-0.0016903063959809838,-0.052985629066642705,0.11447439460718846,0.018666079063228813,0.03994883077147638,-0.021475832635860576,0.029560485217359076,0.025661468713913265,0.05602180855357267
ULBP2,-0.005495067434130427,-0.029751179917465002,-0.03547253321528007,-0.0023975086498270386,0.033892126284263906,-0.03399365365134009,-0.020870770226529292,,
VEGFA,0.012845491732128927,-0.0389880397510015,0.00972832592781336,-0.009060901723171784,-0.06681070654717211,-0.030275926530683315,0.03840918122000486,-0.02183775608601804,0.08429207273903948
TGFA,0.024625412709613763,-0.04805675127939801,-0.01980586042501574,-0.08806329541641872,-0.01685913044426181,-0.01809657623153943,-7.048006645424299e-05,-0.03946429497693159,-0.04298185493141101
HLA-C,0.04540375586311178,-0.0769341690668195,0.04895552285122426,0.06019528850177903,0.10843772617702926,-0.0015669316277589643,0.09110937254723356,0.05898013158059479,-0.08233512361003813
CD200,-0.027485696243955502,0.11112967647482612,-0.06393739738077968,0.035689938718755976,0.044471631088412275,0.008456884297316601,-0.036856247002652,0.03267114936011134,-0.024791252852273658
BMP2,0.05094495009745405,-0.04679265992889637,-0.04147511932409706,0.002440707253358273,0.09181274960028311,0.037775182746214275,0.02667263942614161,-0.03954668464883289,0.03639325918770402
