,UKF243,UKF251,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
DCN,0.011957935700187524,0.016912943040244845,0.09650582629675243,-0.03208186706522193,0.020420170368294726,0.025478150331847634,-0.04782973395522439,0.00488594542136672,0.009631520249608413,-0.034156875450971194
RARRES2,-0.017745725916595602,0.03540523076916424,0.1180184043864293,0.09659879811379522,0.048493861869422304,-0.03570321769042535,-0.04094059544758628,0.005949812895429654,0.018467145475500595,0.019934271163699883
SEMA4A,-0.06501920051610388,0.03249774373378315,-0.03934319861303057,0.02087242088396929,-0.0037488498392602657,0.0918739331944864,0.027997112957543684,-0.03476430342964752,-0.027032450669246096,0.054337680191283266
GDF11,0.11291256240109375,-0.015383735297835257,0.07613730568754633,0.015384458416485908,0.04724610925346973,0.018105016352196916,-0.04580514356922395,0.014491790599124933,0.022182198080763292,0.008953864607151025
GPC3,-0.030580887058098048,-0.024555637116775882,-0.026139675622742893,-0.009716544081451058,0.039508452050268573,0.042131949489229784,0.0498375585693183,0.08681692830541708,0.0736964966504712,0.06620459827488517
OSTN,,,-0.020042959246412948,0.04104869148112481,0.022967480921400645,,,-0.018506057907513425,,
GRN,0.09479869696132469,0.0460253437765511,0.14768683763491752,0.013848043491104203,-0.000987653627636667,0.04692207313688969,-0.03720265065465009,-0.003591973162299132,0.004364568548951065,-0.055427884403655016
CALM1,0.032402870142221735,0.005989971416423491,-0.12799400663827065,-0.04425179045360808,-0.0069783261550678275,0.0014801186311836148,0.019204006560215193,-0.03470558964654155,0.03474683346632639,0.10033543015175743
ANGPTL4,-0.04458810123103855,-0.04243886151092358,-0.005709160208687655,0.00954955058805998,0.019752407080823077,-0.05000920763089963,-0.05557992773093623,-0.029358761575606858,-0.01241080294642087,-0.05781997144832666
BMP8B,0.06971166625559162,-0.01883961832423583,0.02969987703444262,0.05745063501922715,0.022027393074230305,0.03479203045630197,0.00808076930339826,0.027423760679365704,0.059970920799266844,0.01272158755249681
TNFSF4,-0.03667498038055253,0.07775022765829408,0.05842513174760445,-0.023286556671386054,0.009532919278944877,-0.013397487903775122,0.049156331425637294,-0.03063263355731577,0.015874754944922385,0.03171320176924782
RBP4,0.042957199472875914,-0.04386535356871519,-0.05624567056916693,0.010652762328090945,-0.06802851800510543,0.06731172505045585,0.0947245867132448,-0.02490341469978232,0.025924253039661137,0.059696943362195415
DKK3,0.00309610016630067,-0.05461080094654576,-0.05486084090441685,-0.07259147845118702,-0.094555691670549,0.08733531624162559,0.044293391454205445,0.02147322365140067,0.04416975966639254,0.05130188003334427
COL11A1,,-0.012945001054916302,0.008851010903716946,0.0023091861357907757,-0.0005239868751663209,0.025656401183649022,0.01263785863550077,-0.011999567127830508,-0.01245622649091263,0.06776479779694934
COL5A1,-0.020673466737525282,0.006437858207455724,0.09979110887325748,-0.013309145686346602,0.0004756349551100681,-0.010904265062620589,-0.058687307257520006,0.029688840979345682,-0.0038006116021237516,-0.035131097836177294
KISS1,,-0.006085420930396344,,,,-0.012138184764611067,-0.023584867681300588,,-0.008618374761188695,
MEGF10,0.047678818803738664,0.028657025628840094,-0.0169324226640722,0.024288818834712272,0.03001148383932328,0.054528055906007726,0.05534863603612247,0.04005212101289497,-0.010809726240040085,0.08801925176548318
CEACAM1,,-0.017144214618894905,-0.03487320556131768,0.0280131928667094,,0.02672363633831115,0.030560135683682713,0.05058923666576111,-0.01951878539411742,-0.024818092440416672
EFEMP2,0.08634386083498062,-0.027370482296696128,0.09527730163633699,0.031616274876419624,-0.021746083925969866,0.014110966142440532,-0.001998179833794823,-0.007199950932192125,0.01686193446902998,0.01823724946105116
IGF1,-0.0458340170877362,0.03702809365802704,0.012157258806427403,0.02578041774158845,-0.037254638094405185,0.07540963864610775,0.008440646921261083,0.06095599376015213,-0.00858445818674574,0.020819244525980097
COL6A3,0.018343018685038077,-0.024096316217772567,0.017593683948617544,-0.004862363879307232,-0.012765727507928377,-0.02476305964761609,-0.03729664560964342,-0.014147495287422032,-0.03767504185520778,-0.012137449875197414
RLN2,,-0.016497254961059027,-0.02224578923125689,0.04212385161284075,0.04603786272024459,0.10145308161405799,,0.03586104157649413,0.10503091218898039,-0.022356059643919665
WIF1,-0.05499961698972637,,-0.059002505248403746,0.016163753737298264,0.03996147244378501,,,,-0.02259158907835982,
IL13,,,-0.01909589219834291,,,,,,,
PLAU,0.12796270952620917,0.03998195769810251,0.14304634829424953,0.07761057109165864,0.07193815814320277,-0.026714588788316174,-0.044420328987856576,-0.00613236527310516,0.05581602661731991,-0.02153235871026883
CXCL12,0.05167368726935012,0.09685563847661786,0.10830264437100007,-0.011677528389273594,0.020578110614636474,-0.0029501715299046437,0.013827406987755133,0.03182147136737128,0.015344581737736689,0.015417104476172718
MMP9,-0.025102609500052196,-0.015594996543308884,0.10573992815462334,-0.026395605116887783,,-0.03311639275776013,-0.022978943524663918,-0.00230821463727343,-0.038458128342630536,0.00039011028284465714
TNFSF14,0.06666263864410629,-0.023471300975705062,-0.0028732483165586245,0.03610784069490081,0.02574188044061214,-0.01958631288148987,-0.039198756986271774,0.03841359251092394,0.015638207259554626,-0.011857211144343632
HBEGF,0.08070587761723098,-0.019300667904848776,0.04229432155279046,0.09289797783923671,0.012453862484969132,0.051139954949481564,0.0018534006461793065,0.04532511855262796,0.07296031549227279,-0.012593859765215687
NUCB2,-0.011678417127247393,0.027843874016037436,0.0769073094950537,-0.027771067618988513,-0.009034801268733062,-0.04622762191383258,-0.07577206820356643,0.06221403602930385,0.007399759867032581,-0.027297766154325123
VCAN,0.06915730946171206,0.004184533385779707,0.05135994912372682,0.07727716238009841,-0.0322730947923064,0.029053074503024464,0.035190808071434196,0.03139248247664516,0.002044355909389989,-0.058490526321521664
VEGFC,-0.004400567913656711,0.02906316621659591,-0.019068630492041227,-0.0016131947739335493,0.012831815558621826,0.010238627619892894,0.053931739754889414,0.09723764373929875,-0.022622575420145615,0.03200766426706613
LMAN1,0.05534917965839722,-0.00881784076965581,0.08188011911031244,-0.0030764118751026312,-0.030770774677924852,-0.05794232444196218,-0.05898254381289387,0.015744042114228644,-0.03769205296567856,-0.05758205256481103
IRAK4,0.0673711102804329,-0.018852526757368124,0.026113431474187203,0.02900309482394308,0.019189719211021177,-0.004774443030200116,0.01054945285974191,0.02437616253043669,-0.007520824287275185,0.1095246150093163
MICB,0.0251486183597059,0.04082880634863201,0.07133219463216582,0.0859457006614811,-0.03169034628485041,-0.018566983261532895,0.012304448314396296,0.044945086108259216,-0.028907659947784353,0.03563153144180467
COL1A2,0.07392243974346357,0.048582882914501566,0.1394349294634386,0.010424134451480912,0.04666070125278964,-0.017980776191220335,-0.08333200509932191,-0.0029971076744523734,-0.011246417848629097,-0.03982866939156604
ICOSLG,-0.021101454023757113,0.01867552511060285,0.011023652713965866,0.033467940900080234,-0.0592635736566082,0.12003557183464363,0.11219424913607466,0.04800825709508038,0.012103380789409784,0.009094298689230092
GNAS,0.026453062521711798,-0.024726612324013304,-0.06741259949352214,-0.12475899602512279,0.014076251899026719,-0.03609273463112335,0.06134521537609116,0.0036294980531037585,-0.009389495420697678,-0.006677404407833275
C4B,-0.0275681538030294,-0.01817387970634936,,0.035483835649381026,,,,-0.021176650435482183,0.11920799656463653,-0.020332662136336943
COL2A1,-0.025102619963489902,,-0.004561629899853982,,,0.019376491423452855,0.018249876551651646,,0.07129032222412533,-0.02634372041772558
GSTM2,0.01248643901127775,0.004914358130904817,0.01858123794393383,-0.032653160067081015,-0.042918882719847354,-0.01757669224722218,-0.005279782642291759,-0.01704013363928694,0.011424764602412712,0.000427269386931725
NLGN1,0.0587760554141635,-0.018652042857246486,0.08882186082408938,0.00026522504015303255,0.023187812085701604,0.03837115771748875,0.059153940344234816,0.006852750154316974,0.00734252260008231,0.08912202687213551
SCGB3A2,,,,,,-0.030123257456689,0.021189989216760016,,-0.02088737819238268,0.08501814782995333
LEFTY2,-0.0395867586303402,-0.01735477343979104,0.15358589106116632,0.001347186732352728,0.03363582444981139,0.0034526715033932577,0.08811969310733614,-0.012528938308725784,0.0026926028411961883,0.07010122137371327
ACE,0.13612094276770983,0.04788920394903959,0.12506520609768482,0.04056348436362027,-0.036993366212042,0.09306576821335286,0.031032435790861363,0.024753680243392306,0.012749145103859902,0.03560261741052862
RPH3A,0.08719459982337607,-0.052385332347336167,-0.01101634614732719,0.022132588779205598,0.00012876842241471405,0.017701475284298034,0.10746130791214312,0.00821997412394718,0.028393780934032477,-0.014015797055054464
NCAM1,0.07675696985311994,-0.017568209570134163,-0.07265916232396362,0.035253081413639906,-0.0029245247558392627,0.053903489260318786,0.010723877426485508,0.014221094408940501,0.021821211732150438,0.0361334868124972
EFNB2,-0.001433694556539569,-0.00279520255174488,0.10885166094423515,-0.025891582637508844,0.03535418771703395,-0.01489062308211116,-0.0016492849881796577,0.03223543354946249,0.012951278440797253,0.03705883210452934
ICAM5,0.031883314153001385,-0.02233949160358431,-0.04305798431789698,-0.013509429021109742,0.013246466686855838,0.004319659532278727,0.010385194685710817,,0.04277558171802863,-0.027093927550688568
CCL5,-0.04518255798897072,0.007779789954568981,0.04680983571991596,0.13721961209499148,-0.006804738196882009,0.03883965457249858,-0.050410830506312315,-0.021685453449829112,0.02224700459441522,0.0179680153900924
PSPN,0.014505649255907508,0.026656922733835083,-0.009226516516031817,0.08751567395714435,0.004617260187287675,-0.007859926414928815,0.04644426675885775,0.02814834879900624,-0.02889531115690105,0.026853854948647043
PENK,0.014181616592236693,-0.02918221390611512,-0.07667097342829937,-0.0256364140515594,-0.02874946209368702,,,0.01905311678618039,0.09167394046122042,-0.0223560621439661
EGF,0.07478115646662811,-0.026299920299261644,0.04880347779310509,0.001374454246466978,-0.03803825444055623,-0.029514221481045915,-0.02303345733503851,0.013648139442139657,-0.011280073559160466,0.016532755434382474
SERPINC1,,,,-0.020876185688409876,,,-0.005475930258424989,,0.10866799800706782,
UTS2B,-0.02041018901503025,0.048547301001290906,,0.05012022922736546,0.005189802816654662,,,,,-0.023820337399330618
F10,,-0.022504355149481136,-0.027730634792265407,0.01566069965559973,0.10343346510157007,,0.033303254485229444,-0.021919088900765844,0.006879668501476565,-0.03195799948683787
FN1,-0.04931898240213367,0.017379009782889566,0.13821865633884228,-0.06298727727370462,0.011337542960557064,-0.05797845255532244,-0.11085890986480157,0.05371028871366397,-0.05254652219056056,-0.023162222136706132
FGF2,0.02179354939255067,0.033254429600976784,0.08334982466213327,0.02661864480998004,0.05223428128690052,0.01040495152831387,-0.019452204685835153,0.05552460304992787,0.008859083636572257,0.01572281098508019
GDF9,0.015982864763988358,0.0023402466562739816,0.05161498757480599,0.01979463148078549,-0.011201399698803802,0.05016452279408498,0.05075143085965832,-0.027993396172937127,0.05015660201975058,0.005332982048473055
CSF1,-0.00018914788934971247,-0.040253740587743024,0.03215201841592251,0.03880254625735923,0.0435995417140847,0.012538170092879757,-0.052365776140941706,0.005719172868559875,-0.04362424200719714,-0.0017285716720485949
GZMB,,-0.015825172646770646,,-0.0752302530808033,0.044889523092211316,-0.03771420927467259,-0.029237116070261072,,0.033582603757285216,0.08232377974592701
WNT11,,,0.06288294471983598,,-0.01741921158527645,0.10301969422150702,0.05208790589292763,,-0.04353601533113529,0.08125102236965634
GDNF,,,,,,-0.0019663791773002286,-0.029932329300374073,,0.07399757764541501,
FASLG,,,,,,,,,,-0.017837378565907534
SHBG,-0.00015503527237019086,-0.026177873752899688,0.03885905551883425,-0.013122920739107575,-0.025584205623276856,-0.02932307559837621,0.021347295688069746,-0.03410422936762804,-0.02940840483748886,-0.026636862731471766
EFNA5,0.013307572367312668,0.001772228957292649,-0.05617034519797973,-0.03897241011802977,-0.0022803833379724894,0.03494032193711358,0.0027383091032667293,-0.026723297647793638,0.06288171054183922,0.05418713313306307
THBS1,-0.011848723970046186,-0.03230196512117002,0.016331628345972647,0.11218517916030984,-0.018262532627314084,0.009447368067731747,-0.033153140547430834,0.03534215291064791,0.022227476508053574,-0.06859999064392204
PODXL,0.11420338559679201,0.09416478274153967,0.10828181605542452,-0.0009190269011757959,0.020704652479954712,0.004341518752718974,0.026659913574985768,-0.021302038913490105,0.012194384030487684,0.059681863471807345
LCN2,-0.021424370537642613,,,,,-0.04407571115965092,0.020940417121822288,,,
C5,0.09078599823826675,0.08114502615165982,0.14928686876184138,0.01180189340095203,0.08305275907386206,0.10453317506528564,0.05430190701783583,0.011792730447129753,-0.014080405851625063,0.03416835696939066
DLK1,,,,-0.04887010370279973,,,,,,
CXCL5,0.24955660556066414,0.02171253620788426,-0.02072665181962643,-0.0191116045082349,0.049108524924674775,-0.019462569653768923,-0.027986625612136145,0.045852990116050193,-0.045401387536692824,0.06534690797978243
BCAN,0.07389396534293398,-0.030715396009287386,0.13877605361637896,0.07402712537241236,-0.02159831919189195,0.11818710138877554,0.10099960274732744,0.05052232656957184,0.04449714589626013,0.10857163957464884
RELN,0.034822634080518514,-0.020656131100052277,-0.01886823114402097,-0.0027775350943974506,-0.010749254403189835,,,-0.010461057402882987,-0.02098937144273667,
COL4A3,-0.007330121716280972,-0.019488896687712864,,0.004156674630350584,0.020748380123358178,,-0.019090235384510948,0.06408649698965778,0.010901656446504884,0.0294542953672385
GNB3,-0.016107836600411176,-0.01866412468584487,0.04757152729239203,0.006107813288452749,0.01684896502073835,0.08605358977994229,0.0995888542291812,0.1439390825785132,-0.008003077548823411,0.006226271746583681
PYY,,,,0.034320188097409644,,-0.0091044363989858,-0.028328327535752137,,,-0.031163450282136716
MSTN,0.10041602603525074,0.08597037133834867,0.10587056876956481,-0.04311252176357699,0.07261363341631683,0.04195559471253772,0.015087339393910965,0.060265863546351946,0.006060730293369742,0.053119968603814
COL18A1,0.026094876753321238,0.012532144183882815,0.13464867148349322,-0.021084754777636296,0.03538172371541959,0.02200932004128972,-0.059525836635661515,-0.01841745456225136,-0.012626274539474647,0.00600207263392168
FABP5,0.1377195269784084,0.0019453966679983735,0.10554037536819755,0.08558643973842724,-0.04767969553359933,-0.012506977688652552,0.07982517739827483,0.03940140981557633,0.021570359831392386,0.030841330501322053
TGFB3,0.045660790675519154,0.027949586121621458,0.048542904240845494,-0.023827035231835082,0.010588972977418428,0.04760036030032553,-0.03260638911093064,0.07086442652888204,-0.04698630335134067,0.006350125483488306
BSG,-0.01799107739721981,0.058091601619541675,-0.004699779290067403,-0.07764259849430938,0.03105131539639883,0.048167552258206424,-0.01636981282689192,0.05112612483528259,-0.011764853580395867,0.06150786528483797
TDGF1,,,,-0.033992087396183986,-0.038366439551904635,,,,,
BMP8A,,,,,,,,,,-0.021921331764878083
S100A10,-0.021419128037840438,0.01059467566262998,0.08353132014871535,-0.018315951582130067,0.031241240063102367,-0.07208422143674133,-0.03243500005352291,-0.007038994994492888,-0.000707865445916579,-0.003892826692149496
PLAT,0.05787032561933083,-0.0012870224615339925,0.10207284315074847,0.010924195454075625,0.00616321715315127,0.07307743701829493,0.08279178628015897,0.030885562014240583,0.0368526214553286,0.013601824737892855
SFTPD,-0.025947723712171945,-0.00043583753262072786,,0.08771540792520618,0.04448595836947894,0.04586738345518595,0.03643661007592757,0.04657552567403665,-0.014783402423033776,0.05313413490974744
EPO,-0.04821910341388733,,,0.004252026078101554,,0.09009037023541329,-0.026670967521439683,,-0.020751077845058575,-0.018101441412787363
FGF7,0.0718661356421842,0.053110422990284546,0.02597646578443079,-0.008823553579329216,0.009923876814769502,0.036182774418532584,0.04507393608057126,0.07164660732568442,0.0029355310738745162,0.04470892717432821
CGN,0.014297613554393004,-0.009963952582839228,0.008889425792276098,0.01011070870539637,-0.018368624683934603,0.0734628226313261,0.07284670060154055,0.006836293355089121,-0.016806443927672877,0.005315147063832205
FGF13,-0.056617634571745304,-0.003609633483732025,-0.07401915346836692,-0.062096010021167075,-0.0033672919757104253,0.04903196470883093,0.12199496131579954,-0.01850606035096178,0.029799245973718403,0.027613071456714412
CXCL13,,-0.041456181805781624,,,,0.16239501846933138,-0.010176270763850226,,0.021273195920928124,
ACTR2,-0.02461137031668277,0.012060569488856086,0.01461447002800478,-0.01905231898533495,0.02096813553683521,-0.04538864109769955,-0.09016067664451465,0.047601120472453684,-0.014898773483966172,-0.05233824808519556
SLIT2,0.0368451757610842,-0.03185608407139136,-0.041795668821782476,0.03393950745099177,0.04123077408410814,-0.011090717142208644,0.03188507976039717,-0.041909934192532326,0.011141544983427943,-0.04663063923956457
LAMA5,0.09180089059244358,-0.00020384239692441337,0.046891376280591555,-0.03673002192778692,0.01293148242199282,-0.02980556163922569,-0.03254040364053733,0.009958382188058001,-0.006736192314609894,0.01201716717047954
TIMP1,0.061012260475886246,-0.007113364581233436,0.10249172419884281,0.026953905016622644,-0.04428757432749181,-0.08789436462252963,-0.11402298450779119,0.033075230082227805,-0.026651928079634325,-0.047798010611677925
PLTP,0.015406026426257657,0.05402479641745327,0.09602521707461185,0.05970316949694043,0.0881509731728704,-0.026650393131264122,-0.04963698018978657,0.0006486502515913615,-8.418387594430296e-05,-0.038262848583176724
TNFSF15,0.025812392130534007,,,,,0.019540454874333153,,,-0.01737686640248464,-0.02969853851834919
PRND,,,0.034956054298456225,,,,,,,-0.005587253930239733
NPW,-0.027450304621072116,,,-0.003211033732468021,,0.015044883097265545,-0.05543131950208143,-0.020668152190397422,-0.0024587006251758007,0.012483568746319892
SHANK1,,0.02085805779388214,-0.01622607846522119,-0.019217304447048604,-0.006106156881163691,0.11194516211863315,-0.019129664887271858,,-0.011618676882974244,0.007602328918065516
PTHLH,0.06762240524097428,-0.030713139917812188,0.03947959644758138,0.007380401361010597,0.061758202108706986,0.05506562753237019,0.07233873097312583,0.036561194844887894,0.09281435999171167,-0.014625438181703814
SYK,-0.005095916447732226,0.0267658034019868,0.04007843272298207,0.019064269867121116,0.07860604855784349,0.01932675633311648,0.011501138793982962,0.08188812018504586,0.04604443240112292,-0.05712107759708425
CD160,,0.037193572785843156,,,,,,,,
FARP2,0.09926212194842794,0.008553544596908937,0.06541952390260394,0.03239300937631422,0.036296954226530134,0.041726223340404295,0.0741290002199024,0.05979024462114684,-0.016198978121843347,0.005546253406162546
P4HB,-0.0023780588141871593,-0.010854092010749761,0.07409936621576088,-0.0039207908562167585,0.07553228188534958,-0.044104674878698014,-0.09280379695280222,0.02488221819998281,-0.023811651959908347,-0.03182875139702501
TAC3,-0.015986745487864166,0.01097296337006995,-0.06957327766604235,-0.031291090011992546,-0.03886627706077248,0.05009691727073416,0.032710860264734666,,-0.0019610670259774025,0.14291154424245758
C1QA,-0.11028970448431887,-0.009764671586259545,0.0817284218187109,0.1298125536174514,0.04725528429608484,-0.0031772748095112865,0.0024518025655007394,-0.004307584831827591,-0.0038542885838154664,-0.04730983798628724
EDN3,0.052350507585267894,0.060280945164034025,0.03288361431071612,-0.04136877251748424,0.0034684324404738068,0.14263466378714942,-0.04203767885022263,0.0005298257603157903,-0.002137469305259821,0.018223164052257376
AANAT,0.05081559797218288,,0.07595191196434778,0.036733139579357796,-0.039939578167142956,-0.029205339240750392,-0.029460383992420115,-0.012948721267616257,,0.0028218052359163946
GDF15,-0.00951259361379321,0.05627637648597926,0.14809542787077584,0.03847925042293639,,-0.010127590127652953,-0.05762482428727921,0.012159803711284282,0.032053654993597164,-0.01608469387560718
LRPAP1,0.04722868268245011,-0.054929359286321346,0.06976444728457863,0.01669670639820897,-0.001723025688568165,0.06677971764838243,0.03054122257229878,0.0032367494776490194,0.05425244274186625,0.0019524383673668042
LAMA3,-0.043618791378011605,-0.022173507215582748,-0.04906204408894962,-0.019645061930625988,0.06387506828809275,,-0.020997331525633614,0.0029318763541504493,-0.021458517729680073,-0.020479707548740508
VCL,0.11170602948095566,0.06957047824026906,0.05847536675469019,0.027956008281298732,0.005059861554007987,-0.04282187495033202,-0.03508253951542204,0.05439039441562384,0.05018733409803229,-0.02661312114223897
COL5A2,0.14855983755030316,0.03311571587793421,0.12913048275908945,-0.06099246636425722,0.002398592960366757,0.09266255175011454,-0.02771050250157361,0.020715995377649312,-0.02391279987171637,-0.030173413321597356
DKK1,,,-0.016030284397461892,0.038748204798685314,0.010843436480616612,0.055173832483151684,0.0030265230638157016,0.16426179272182484,-0.01779351294385853,0.013374145060112122
COMP,,,,,,,,-0.02216150285168865,,-0.027617035811552542
POMC,-0.041683981938349296,-0.030462534145242567,-0.009956804347754176,0.015598650543363563,-0.017866191776445804,0.04988763196919736,0.005386951644390936,-0.031957424887660145,0.004864260218872495,0.057453361836060465
CCL13,,,,,,-0.024507434419207424,,,-0.029927515118946382,
CD34,0.051392758802510444,0.023783326509845513,0.046651611015046036,0.04066998489512742,0.021616678585878717,0.040183776461316704,0.011167822621982574,0.045346943528883174,0.007501850986890932,0.011818930426975382
SPON2,0.019732222629124437,-0.0009281574900157002,0.09283480122460086,0.07272095772683537,0.046122496968640604,0.03806426578747085,-0.017471298478899052,0.05486599608984354,0.004200819127176436,0.006013337786026696
THPO,,,0.059200365594776684,0.06356153109223894,0.0008016967407577591,,,,-0.02281192454178774,-0.027077792983501454
SFRP1,-0.01620136642734693,-0.009348294861421247,0.09199629695682228,0.08051187430371678,-0.008713409606187765,0.008100572438334735,0.018890672621800178,0.04731319110940253,0.015816753119372334,-0.024621461385689228
ARPC5,0.016070663460794367,0.006640314071802559,0.03750340660452196,-0.004391166558523214,-0.03382408550655474,-0.035777529557786646,0.08052186332978241,0.04977013327781815,0.026401812240329926,-0.02056239509823976
VEGFB,-0.014396935706639732,-0.025447202222017212,0.07982385290142155,-0.042300467121432,0.03392882386848544,-0.017230828674107582,-0.04381300564065507,0.014572115877729974,-0.016773293329751814,-0.011683170471686957
GDF6,-0.023934096854256567,,0.08179439719615064,,,0.032914906855416884,-0.017168681197945405,,-0.024312437000129427,
LAMA4,0.10197368797251856,0.02661977047091492,0.12767027052724927,0.018132528371872826,-0.03816681885266234,-0.008709016779532681,-0.04400322052612253,0.06272442220038364,-0.016116686542256294,0.04470127742961662
NPPC,0.0022496473430954726,,0.05732220135691006,-0.05599937261892747,0.020795805445001935,0.029596250158268896,0.02611483311172291,0.046332248634211336,-0.020757094790526013,
HAS2,0.11512131123488097,0.011617312776711873,0.01429007714652069,0.03663449768401978,0.019866597967111627,0.021420341819518008,0.005379404580296143,0.04510474531134185,7.382463087380876e-05,0.03894024645176337
JAM3,-0.020431153601678496,0.07332956404733118,0.04593528285685547,-0.01737326818658955,-0.004603357136172351,0.037764648752499505,-0.041007739095595,-0.0007805395732912446,0.008802172404971446,-0.02092038825562342
MEPE,-0.024815156868493792,,-0.004594878164220613,0.014328365408227498,-0.010779656882013102,-0.005430805646004599,0.04150104129889638,,0.005603761836260515,0.1064784311211512
ALB,-0.029852534912533226,-0.009458530880386366,0.008004083009860484,-0.001281711777020395,-0.03431474412479932,-0.004864943392006613,0.03290102018571807,-0.016665615682248645,-0.03555603481197659,-0.02761703655852751
SAA1,0.06170032292393323,,-0.005420938883965377,0.11475655293774681,0.04012762130067338,-0.08825835748454891,-0.065327357219631,0.039304388439039835,-0.047395531655642024,0.011322664601730316
SFRP2,0.037868104781914276,,-0.017585749910022683,-0.02118443543649831,0.005213973077323798,-0.010052479740430005,0.06264299871033238,0.004858247077346152,-0.027703520154020226,0.020427297713286625
CHAD,,,,,0.001269323477989354,0.05398544727541641,0.07428919802482596,-0.022401534001093053,-0.028881103331311195,
CXCL8,-0.027646762370478358,-0.022992453148362048,0.01201445972364144,0.004727549873759748,-0.014100738969210973,-0.07664547608985699,-0.09686246095417994,-0.0038052692703338356,-0.045428086777666174,-0.06189011858139917
VASP,-0.03056293859628095,0.004050092805416674,0.10790124778392784,-0.024676732727777793,0.0019352595632214924,0.07704955419511128,0.019423965532612487,0.06575132718233821,-0.011699407409601906,0.026027602381039634
PDAP1,0.03931832918789268,0.026025165857047644,0.07483626239116926,-0.020605251322151314,0.015570114379671155,-0.06154855363261934,-0.009198195700173589,0.034968848677341145,-0.029461131153147083,-0.0029998416923720486
VCAM1,0.018763051249390192,-0.005436396050247903,0.0925236664063176,0.029578879379258457,0.07434424831969363,0.030357872761520497,0.0018783688184268452,0.01490162168109361,-0.048119985553727936,0.09477195738946803
CALM3,-0.04607658414286825,-0.06214505535535934,-0.09796527150280784,-0.08445403086557626,-0.04603963923255062,0.09181979063201796,0.06065763036376329,0.01238359849720837,-0.001458227822903592,0.0009629138008731027
JAG1,0.048578623807467206,-0.03549801343371277,0.13381950495821246,-0.020177112834508324,0.0009523221058591095,-0.04894731815933157,0.014986232123759493,-0.05326260304700135,0.04109437752271259,-0.03733346012860414
CFH,0.062286630255376105,-0.007759068417711482,0.08097340173508112,-0.003238499873998185,-0.013990967307605887,0.10901464950180247,0.008725665527985111,0.014265892376716254,0.017264095674796937,-0.0007531509019432225
VIP,-0.031762799197606925,-0.02572321697684029,-0.04273704818650683,-0.019237009289412944,-0.017121046489742442,,,,,-0.02578104685124032
IL7,-0.023329954341296536,0.04521429891721725,0.04472822955201271,0.03909834299253155,-0.034596812273155024,-0.04067094828049693,-0.04006085808645286,-0.01961479203877857,-0.025303289664489515,-0.00693582282013865
FGF8,,,,,,-0.025494431260674542,-0.004135064465668789,,-0.03738552255662041,
IL27,,,,0.017901746174351897,,,-0.029902418140130366,,-0.018477345862039713,-0.005757733412561963
PROS1,0.03925519636531391,0.0021884785250144228,0.07092235710770116,0.008111319546584462,-0.03196384044626497,-0.003082710380047735,-0.036547474185460116,0.08028914505014063,0.02251099593219045,-0.0355396465117608
TGM2,0.046825206206343076,0.06300182136010483,0.02109518242003444,0.05192096454723869,-0.010864771417008302,-0.012057364176183182,-0.022427145215861206,-0.0323475737271999,0.013378632212276594,0.037555789025155585
