,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.008530427948786067,0.015970001339632427,-0.053624181318504695,0.017990442790613,-0.027158529661600917,-0.020375864353783385,-0.03517938921274116,0.25312072913003114,0.07176426701105655,-0.012596194415622552,0.08429741070526933,0.06332885118803122,0.054892479875574954,0.017715753114336895,0.0008354142004360095,0.020206598937935614,-0.03872336209845211,-0.013451113482624108
RARRES2,-0.07062635751925354,0.06235585067501522,-0.06219924952536825,0.03779039232703728,0.0742727615607564,0.017854941380115622,0.018152710677935384,0.22890628892775713,0.08395646288237993,-0.008327300563514108,0.027449202792202688,0.004443743595597745,-0.07228634377989336,0.023154326828324457,0.008920729377375019,-0.0406673023868838,0.0983816045470242,0.05230417817990758
SEMA4A,0.006351156082075653,0.0383309909026524,-0.04043368769246338,-0.036918170892960483,-0.04159230780420808,0.008007205930906505,-0.03538506939449409,-0.06414470192504484,0.08949956998460526,-0.06176204346700531,0.03212480215398373,-0.022814192085732224,0.057613885160125534,-0.001775278518197095,0.02679315601257861,0.01370153931787504,0.04413043792274104,-0.017101383236282408
GDF11,-0.02309302214503761,0.003397536094653999,-0.02131002076045001,0.018859121105887625,0.06262179947832922,-0.00143080647180475,0.0008116087912251547,0.18066214578964865,-0.016342728501408832,0.04259696161582383,-0.06776410167808518,0.014672758079080382,0.0053013798727613365,0.023418654689752273,0.0531931434750829,0.022067872364312915,0.08409886618650894,-0.056424431326902204
GPC3,-0.024201687328289798,0.009405835336280139,0.07736873194089712,0.08418086891861902,0.01198718759795336,0.010443668890201943,0.028903979956473244,0.08309931544705548,-0.006093959318312746,0.03705145179642646,-0.07497037496160908,-0.03949122167746893,0.06420833228465717,-0.018654540522557512,-0.011052548102826784,0.0020254866006118475,-0.0075540088569378125,0.0066737196099482315
OSTN,,,,,-0.024372536484087978,0.03334661875217056,-0.01741311083614603,-0.04307276746247823,0.06864442745357979,0.015088556873896422,,,,,0.012935444345873098,,,-0.03140754757798362
GRN,0.005669799698751394,-0.017133784286886035,-0.029549069315173527,-0.013295425762145973,-0.08372684501879646,-0.005447556993079431,0.023522066795576863,0.23224772535618568,0.00992602554837927,0.00948847672620858,-0.08457458137190096,0.02802904089610937,0.029142629232573936,-0.011372463146719547,0.07267435399018997,-0.08059450565411876,0.006447157556576429,-0.013875470251291332
CALM1,-0.06020418693018654,-0.013218576226479668,0.022532474985914912,-0.04678196566200635,-0.049000861640564324,0.031406833483713065,-0.0438699428977773,-0.26420636313496176,0.025583096357734078,-0.0006000910517985344,-0.07262974562191299,0.00141214777032618,0.051357459762282606,-0.01924024511029864,-0.049504712449217114,0.04299375188162455,0.09818003900559373,-0.08741779889330051
ANGPTL4,0.025267868595286357,0.055173821278996116,-0.03111963742403369,-0.025739404138905873,-0.02996574164581641,-0.010365335951772551,-0.02110972508986333,-0.03241054932955268,-0.05963848950704402,-0.03671329327187781,0.06293685706752107,0.07253432880478573,-0.06119350358963267,-0.017673230380539057,-0.027052776715768324,-0.05561661480122808,-0.059500960187857534,0.04339528466173531
BMP8B,0.02789718333754195,-0.06598095378718691,-0.028923454291524868,0.06760357755833366,0.015091094630979712,-0.04469320574182826,0.09050738988086893,0.1111734548474778,0.0016180766991399746,-0.046047118615120335,0.004155625542194042,0.09357305680501034,-0.050544277729958904,-0.010245492907458515,0.041127666566210475,-0.05102841351725149,0.05846065770227987,0.021264222130624816
TNFSF4,-0.0304178061782033,0.06263659112247771,0.06781135430501367,-0.019399917627504367,-0.039442292318386876,-0.02011414233704259,-0.0007190622100812019,0.08201910283480432,-0.059967268674399325,-0.0012085821231474217,-0.0841698210873534,0.0013075069106983142,0.00884708788987749,0.051187650455521094,-0.04377195420663957,0.06010951385738707,0.11494322191827273,-0.030704897712272413
RBP4,,-0.01704844788991117,-0.05856866566414852,-0.033827820377453494,-0.026417794592527993,-0.004099624085740008,0.0008075422197755933,-0.15162962414469042,0.016296645143671885,0.04670790874110161,,0.026333006801584884,0.09909695600871092,-0.022838613972031983,0.025472281827370307,0.038126049663126715,-0.018268751129750665,-0.0676766180975939
DKK3,0.06555085896611156,0.0077409219135574445,-0.0366266860059911,-0.04468128889704375,0.06743115751025408,-0.02651803657402858,-0.008636203026933553,-0.20363157717206906,-0.04262503598914198,-0.01904462033572002,-0.06685713086089239,0.059789266571778354,0.003520601452753179,0.05447578490845216,-0.001691039665844106,-0.027376357981882263,0.10269839770789875,-0.12093079674850823
COL11A1,0.12523703935721206,,-0.013272998078227839,0.06672739015067089,0.09365825734499882,-0.03198448641427873,0.04235169846793742,-0.06409154603643435,-0.03378672911879292,0.05548870241613203,,-0.02673873365411812,-0.03938960445808697,-0.049196634863670256,0.02515681768067549,-0.003234952570636202,0.0035455052916565683,0.08550936144300086
COL5A1,0.07220239406545748,-0.00935305850442802,0.012171712269951862,0.06327123330839568,0.041157903167926085,-0.009921559899862827,0.008398166946106643,0.15555339550522312,-0.047643483283191165,-0.008860444978734084,0.009063222852383479,0.08384504795109618,-0.032851014208446584,-0.06895901099945796,0.10714926216926476,-0.009791639112855136,-0.0682596590631681,0.022877023138872014
KISS1,,,,-0.030581729261441797,,-0.023198165539245395,,,,,,,-0.005376018596986094,-0.019095055757747916,,-0.005948028499237893,,
MEGF10,0.020406176755561344,-0.08855177744024166,-0.04624685252094493,-0.05761135485050289,-0.020632410620395402,0.04899805638661781,0.0345122157730378,0.01712474260698094,0.01602719069713451,0.0684846620177002,0.021142715686297334,0.003377406481077172,0.009665386278536844,0.05925726051866601,-0.0004391841449665101,0.050737765060049955,0.0943085700898174,-0.01989782720661206
CEACAM1,-0.02587602717562119,,0.007677127457802576,-0.01322117264441956,,0.11585862686067833,0.03904778514956775,0.14479777612311012,0.0016799097502583423,,-0.0749704012527289,0.04352809160186778,0.00042690414591260863,0.08967349113382213,-0.011753218645614415,-0.018079740173518932,0.018439172167308705,
EFEMP2,-0.06547405348942921,0.0342720828968173,0.0353649393250472,-0.03697653238280309,0.033873559252107735,0.007406921627095899,-0.003120805621166414,0.237585620978713,-0.034413464678349624,0.024980339619017158,0.07393420468399682,-0.00590948146146324,-0.00035195334341497675,-0.02708945369152883,0.0017841183081706822,-0.012650718282925915,0.020311864952884652,0.03127847519057418
IGF1,0.037021715467378945,-0.030792910790867614,0.02007337666080811,-0.0365219717978864,-0.03761074270733641,0.024680314803024378,0.009514516301731816,-0.009054418481738276,0.02616224793476481,-0.045901686658637204,0.029546134658408815,0.012380603050173158,0.018056584029229186,0.0838908232175559,0.08161290637248081,0.013449565000084037,0.07903657968840448,0.10201430224604975
COL6A3,0.013554884605340281,0.08446386177316868,0.003575328471792945,-0.018582452675235672,-0.01688011952155584,-0.07781135230519964,-0.03694679850979856,0.01383586488619333,0.0026453152331722355,-0.057320150605802214,-0.043147211396150964,-0.02691441349095096,0.02447492108053846,-0.06926847950262593,0.031847021430032506,-0.05624184808468299,-0.04637938686167283,-0.022214974541728338
RLN2,,,,-0.012722254174232206,-0.024372538616527398,-0.019500135842402185,-0.007637840910050538,-0.020353740796746664,-0.014412079222069892,-0.031195775970980014,,,-0.015871244243670236,,-0.03230315374968289,-0.01877244540187562,-0.025457176905017836,0.045343901857205826
WIF1,,-0.02331187681962696,0.08395296926709263,,-0.05046292293177812,,0.07391203258211869,-0.15530135669084555,0.05715434821628726,0.0021282466608138735,,,,,,-0.020925997821911214,,-0.021862039662246018
IL13,,,,,,,,0.00814163332283111,,,,,,,,,,
PLAU,-0.006589856175332374,0.02561574498846108,-0.03277114258664162,-0.04982508812943013,0.09722927740402876,0.015378470748233676,0.07043895881005778,0.24510321267195703,0.01156241803492589,0.00908960290281819,0.026696527555757993,0.028629758803996364,0.054546345904827,0.0014546072503759647,0.04744435349603792,0.009530659077435149,-0.028162087400715272,-0.04253805544485928
CXCL12,0.027224523599089147,0.02998069727221066,-0.03132160760216017,-0.013303720917827454,-0.03119300857351634,-0.022781862403959657,0.0002289101068500066,0.07598280205991846,0.04426383349150052,-0.04166308239149818,-0.014033703307934615,-0.04355252780005509,-0.013480780596508564,0.007703639018790103,0.02774681899733062,0.02919518365467697,0.01853739916862743,-0.04864314192261335
MMP9,0.01743521812076425,-0.017185456668111884,0.03247944531180988,-0.012026455936976798,-0.01702383448966719,-0.10798598883455406,0.05131406909148334,0.2684091294953992,0.027456161268578277,,0.006143981928200064,0.002524306142235531,-0.05532064992171813,-0.06379017452235762,0.03597032431970849,0.03978326082608431,-0.08266941406233189,-0.08540197164250798
