,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CLCF1,-0.004122732809718682,0.02635802313249867,-0.018135520299731346,-0.00432882884789402,0.013478579835847689,0.0439491005915309,-0.061561194048808644,0.03135980866143673,0.019365542873535927
PSAP,0.05744163785820142,-0.08177671976096462,-0.10831207767825823,0.03785925421191858,0.004519031619440088,0.018819794938471118,-0.026479958336096513,-0.013509624688822303,0.0016140792999788725
EFEMP1,-0.04618973623664605,-0.03142564278540363,-0.03989490686953736,0.08292704788045376,-0.006930871563279403,0.03571683829390674,-0.04398218949627137,-0.024307962571250334,-0.01902868226218572
C1QTNF1,-0.029550341219078836,0.045930380113371735,-0.04213221384739103,0.08205618355072558,0.0004590702162780478,0.044484182756106175,-0.06721789053484448,0.0368897144897657,0.05174135418782816
ALB,0.034594269038475296,0.015752441498856046,0.06622135010199366,0.024864297052410854,-0.05972109118282393,-0.04815799613150537,-0.02250053071707602,0.06092793914641635,-0.0017702186972503435
CCL13,,,,-0.018317144237579117,,,0.009782993972584496,,
EFNA3,0.04230249991990369,-0.012340734033565556,0.048391114582776035,-0.03405027311670705,0.026090802695874934,0.0789539388561869,-0.04507289211889491,0.04072114602118973,-0.013925345074404467
DRAXIN,0.004782726307638802,0.0770848880878608,0.03638870237161923,0.05884631683977076,-0.04539427424718918,0.025292335801615547,-0.020932904241273018,0.029101140583308597,-0.006688139060603625
RAET1L,,,,,0.03868558030629712,,0.08374876343351231,,
NPTX2,0.057859125478105185,-0.06208408341877414,-0.009087016701436414,0.015949180266280002,-0.008350822681583074,-0.003424226579830532,0.04828742560240704,0.06326056669003911,0.022306645835489452
FGF11,-0.01998021281292446,0.0013527873088191257,-0.01477386059908931,0.06353279686313092,0.04891705099466938,0.050519489927552265,-0.04443045848421877,0.07790758199398046,-0.010689428349718576
CD59,6.463439424288395e-06,0.0030507878029382,-0.04624174940805735,0.06226515782401969,-0.02734615272008866,0.09547720211648845,-0.030872681502705602,0.008879385752920653,0.0562241902005171
COL9A2,-0.02162851443889975,-0.029918245385216903,-0.009831941017782106,0.03720831870806488,0.054499709354495794,-0.008751992138753627,0.034388826720638976,0.026844760265416108,0.0368057393722699
DLL3,-0.008827793782011885,-0.039719275252851516,-0.03669273606544583,-0.012707828953032596,0.06541084037428378,-0.053951480328123365,0.017252525326261845,0.11092605290158766,0.013371457237455432
FGF5,,,,,,,,0.0029359776197859636,0.07897096783985068
LIN7C,-0.0005345141266349306,0.03709383042250627,-0.011478556943822766,-0.07762881316088975,-0.03600717357278754,-0.015800026201933652,-0.02712668290572353,0.055849681760958676,0.020114189202454526
GDF7,-0.007731343707388299,0.0005197158827339731,,,-0.022605760612589513,-0.03227389086945126,0.07644369252917098,0.0860238439150885,-0.004198769111682551
PSPN,-0.028079570186403214,0.056319597140906355,-0.0440814588682324,0.03214796217157693,0.06568703759659363,0.014945286836351587,-0.007742834027099384,0.0031011088190508076,0.06685423770846599
ANGPT1,0.04455815585650807,-0.029767371445062803,-0.09400364645176067,0.05243833587345021,0.02391290760640934,-0.03931539147430848,-0.0029557586398511046,0.10233802128166912,-0.02350079419050686
PNOC,0.057427876795590395,-0.07032957170871669,,,-0.02403906527122407,,0.13356140575386377,-0.018962769478265785,-0.011287422171815449
L1CAM,0.06609733247684922,-0.050641806560727455,0.05829018345828903,0.03402500983302333,-0.008859370803222424,0.03131536052253061,-0.0844669655671093,0.03161723577833845,-0.041934796316552087
APOA1,-0.018901305242094758,-0.020351581560438228,0.040469513644096414,0.10772188444330594,0.06172909760853295,0.04529725661860908,0.019450052680743447,0.10365076673958813,0.010684596579807625
PSEN1,-0.023847417922588536,-0.07151990308187896,-0.058607683256426735,0.017365490506769356,0.07931734229905565,0.0006183169323681514,0.044719102531573324,-0.06340654356736504,-0.003928841872338851
CALM2,-0.0007143709575114098,-0.06552659508745141,-0.12409506507491644,0.007793686587893268,0.018801806630634424,-0.044616657208828445,0.02438792577310496,0.03928824719938369,-0.007166758009648061
CLEC2B,0.00016996452849032639,-0.031413814025201964,0.05038448056751636,0.034410966793887714,-0.007915715783186244,0.013230402632566708,-0.053500271775893865,0.06335924316380782,0.0218017451629616
NTNG1,-0.023208745354437513,0.004004582482016748,-0.044630439961679085,0.04701184780747191,0.08837661687683693,-0.06412536819127385,-0.04038534858294408,0.07487408427890709,0.021235048597621597
LRIG1,-0.04764191902968207,0.03291348834716111,-0.12359431664962767,0.017176685782639995,0.02470309308635409,0.031234881981248356,0.03721344412090595,0.04790396606170712,-0.007109574684752252
CPAMD8,-0.01435585447203794,-0.017336088397569796,,,-0.025395746395300185,0.025822833097273113,,-0.019251503986021247,-0.01791631866675037
GHRL,0.032000420299700176,-0.03039631304467142,0.005886031147193577,,,-0.039726931404277945,-0.017821544312888397,-0.026427998285302994,-0.015793421324825238
NPY,0.049886722701831615,0.008721764527919085,-0.05542841498020514,0.035500679457150845,0.03318558585015797,-0.025529927676762976,0.08625634332494299,0.03167922944144903,0.07862182033113135
MMP2,-0.013891776492374414,0.002728675173356129,-0.12515528137195805,0.03047137563319773,0.03716394645142449,0.04649149194888523,0.044705733277919706,0.03592290984987082,0.0740449166414618
LHB,-0.01250286508725025,,,,,,,,
PPY,0.01772597371294745,-0.012669860232907264,,0.04591029921678985,-0.023109601441776654,,-0.02486286780430798,0.010401989121162747,-0.016584218732336207
ALKAL2,0.08209138320486961,0.02618725908289889,-0.09410450096033614,0.05510697532734569,0.021114929618858875,0.026426271772098397,-0.04158374316144827,0.02862063011628452,0.00805139294774652
CSF1,-0.028245501750113852,0.07377015476237156,-0.15342302739440888,0.0804337044708684,-0.0024415580125237086,-0.020219486344370333,-0.03128713505679292,0.011569721048074277,0.09948410251782208
SEMA4C,-0.020439354925616306,0.02023772852859799,-0.050654628014372365,-0.001612552224830078,0.05621451667186656,-0.029757249815945436,0.047246134874172604,0.049847835812564044,0.009638477529194804
BMP8A,,,,,,,,-0.016490867680148794,
ICAM2,-0.008145107409497424,-0.06117896604658267,0.013316735706290958,-0.035345985329858325,0.07966453447569274,-0.007912864293793589,0.09535660562669714,0.0132383257297157,-0.037846436648722344
SYTL3,-0.012565705911496883,0.02338323341107249,-0.019324943372488856,0.04621006517378555,0.04053453687203385,-0.018235662549435264,0.06471164347163443,0.0376688061681463,-0.010122258886728252
IL1A,-0.01474462976866363,0.08375334693580548,0.08133240280733267,-0.00766858038267655,-0.0311978992290643,0.04281380392652258,-0.026279402714338262,0.03116665507141033,-0.010600029207756744
HLA-G,-0.013205444984258428,,0.05938516770094312,-0.018383593310896885,0.028848851368550126,,0.020787893648870195,,
PGF,0.028853735654753895,0.00337351539991239,-0.05772365624412419,0.00446561879061353,0.08248297403835449,-0.013882019875679535,0.07970899947864292,0.02107228929221899,-0.009941014755449796
LGALS8,0.04586170282290179,-0.01247903608095381,-0.01333014085310237,0.020221965841865832,0.008509738892848185,0.054259672475425055,0.023926214405188915,0.05226649621037466,0.06149398374217619
DKK3,-0.021385543132903032,-0.045337214876087946,0.013431712845934382,0.04592947330915055,0.057160062171371116,-0.033787959582181865,0.0534836619100395,0.007573859895660013,-0.025929415494930667
COL16A1,-0.005987443127653113,0.020152720893414886,-0.029198640923514263,0.12285589600375721,0.03948633883856317,0.06817969513779075,0.013023671639438475,0.02117847709482706,-0.005626661262067433
TPH1,0.02494526811558398,0.0970704934154551,-0.08005550635367185,0.035562422938332554,-0.003802859870161195,-0.03832214723427127,-0.01485085544714302,-0.023020033308306806,-0.01003700678247977
TNC,0.03729705853012328,0.054337376649921824,0.02566706438663283,0.02365506539058897,-0.060402457727375056,0.07140755946691361,-0.08628535093512606,-0.02420600404999823,-0.060732979026669937
TNFSF9,-0.021655876154524897,-0.01728775302316711,,0.00788761789546265,-0.003715265962623411,0.04097624772024206,-0.011219107030954207,0.022685133117392866,0.06457365169462277
C4A,-0.014822872073626786,-0.015019483802319378,0.07949915678476736,0.0012319174466560148,,-0.026907180459777472,-0.01664934752010749,-0.022207473567821896,
CNTN2,0.022404976913460623,0.0044928827133276705,-0.02862209232800638,0.05395991880004686,0.06197059612196493,-0.03825544658547308,0.02440503038204137,0.0931039015607992,-0.041129542809142036
F7,,,,-0.025693708837276334,,,-0.016475586943813566,,-0.022145582336936268
LUM,0.032601706649410214,-0.011101690644348176,-0.008339521930680653,0.03680096689848763,0.0762621389994987,0.040692975913170365,0.063549511715998,-0.029046440696610044,0.043591404586324774
BTC,0.034395582922628405,,,-0.018588495048158314,0.1350125201863008,-0.02308737630482778,0.07952648980916749,-0.023250151599185268,0.11394173776230443
APOC1,0.011889212685412206,-0.021186876157538746,-0.028049036498058275,-0.041322885411183494,-0.014782067941047033,0.08746949314571172,0.09923709212025089,0.037064999528803017,0.11122735291809117
PKM,0.014980188011405323,0.027220829796333897,0.01294112733595276,0.02814497483107384,-0.024409249599405398,0.08420112577346332,-0.07623826193479721,0.012810831351525024,-0.026507896207573673
TNF,-0.014740327045183514,0.03321589026428273,0.008950503017828803,0.07826276057959052,-0.026370138241898534,,,-0.01573617670736448,-0.01723572310112115
GNAS,0.006119758094138946,-0.055059875344275463,0.1103449726072086,-0.04786640139710215,0.0321956498976151,0.06302742642356739,-0.02684688341152868,0.04800185864794545,0.026376919855355323
BMP8B,-0.004273351794497336,-0.03900959957591668,-0.05090916210694813,0.04733272244987896,0.0011747578229509828,0.043522073997662655,-0.05249420769583501,0.028922938636293517,0.04270437145834466
LIPH,-0.0187786336631114,-0.01210980976835969,0.017350535346394958,0.0285950467853679,-0.00166786011717737,,-0.02616396078184826,-0.022112769832426295,0.17520845644302319
CCL28,,0.04260484835678644,-0.042717286771332956,,,0.00858212143138752,,-0.012805194412156122,-0.026076888551113606
PTPN11,-0.009701893186099262,-0.019507624424305373,0.06570742062888878,-0.0376754143748051,0.03996647839828877,-0.03561253257084086,-0.023665429804723654,0.04238975363332692,-0.06463132292217737
ADAM12,-0.001225544231767745,0.06385356110859981,-0.019208171102425488,0.022880521340839906,-0.006817932081545978,-0.004943196093521919,0.02768367666477159,-0.01009549936430458,0.07604294079507143
EPO,0.011185859777002009,0.07392892961828955,,0.15240864909497093,0.025957726120940237,,-0.015762722434468458,-0.013617260044232636,
EDN3,-0.011458991498165715,-0.019637659342748897,,0.05757758787746439,0.07411472190260157,0.014281627663637685,-0.0489982535928068,-0.02474246235663227,0.06819873293104252
CCL22,,-0.014553344562240889,,-0.02251447115086182,0.0029524004322259764,0.022315373034703278,-0.01383110274258041,-0.021042235182860285,
CCL2,-0.024566860724962808,0.054123959052471665,-0.0511875503333547,0.027862047972029794,-0.03248664227492504,-0.044916235280586976,-0.00676427306933096,-0.02448390550590439,-0.020249448442437645
DSCAM,0.019989254592268343,0.024920681101092326,0.032595093728823674,-0.04188337388090727,0.10311106847061063,-0.02554835603969827,0.02343126277058641,0.056863380668489893,-0.028458793807598727
ANG,0.03030301752602771,0.0049862404180365805,0.03697829387592921,0.06532633611738688,0.026679012433339335,0.012828504014851938,-0.027634058182888156,0.0810464911285055,0.05154214988485676
FBLN2,-0.008029617174466803,-0.0006340118575099107,-0.034797823492883295,-0.015583745248541418,0.045475530382197094,-0.012779733316411277,-0.019461578461181888,0.015186687614346809,0.030633106910160263
VTN,0.024388289230668894,0.005354040948164536,0.002248635286571272,-0.022738938898823384,-0.0021623918792389057,,0.051410389789823485,-0.02220747817835954,-0.027939402678125013
VEGFA,0.037892173659274365,0.0767030167155959,0.06469490321996677,-0.0024077908245228956,-0.05791304784142151,0.07798923917024665,-0.08078146510252433,0.02542773739893286,0.014912679031572704
F10,,-0.013892228512267513,,,-0.025518880414781883,-0.019974929315964396,0.0006094524209115882,0.04468512514852873,-0.00018654244502818782
SERPINA1,0.012006389034753925,0.004269560639141159,-0.019703549077608188,0.016920104636017858,-0.10309502335280646,0.05099615378366044,-0.0012795924513079853,-0.005378170080721883,0.03781054200140429
VWF,-0.011308097554434252,-0.007922765256232917,-0.04141550130104656,0.02379245014028717,0.053239772826128434,0.020465316046361863,0.09530313996683924,0.017940355776427903,0.005362231164872999
GDNF,0.021037911442466372,,,-0.041467013946214236,-0.0215056608385453,,-0.022072595341276962,,
VASP,0.021408793028595607,-0.00539575430654135,-0.032453544014431915,0.013123825846897324,0.027018097279940513,0.02199580919109324,0.06353162567179645,0.009255805437507005,-0.0038071185408799276
ADAM15,-0.058952230963633216,0.008601912287245243,0.04780345547983535,0.05545125297721881,-0.02273321720089172,-0.058942502278724405,0.0066041558721824,0.040399043221877484,-0.013942005772502328
WNT2,,,-0.026357145112240164,-0.024675159867632218,0.022027309466647136,,-0.01892667221766844,0.008954799065767838,0.09332885765924281
CALCB,,,,0.017791443789485023,0.010635842984831455,,-0.009466797067972575,,0.010658773588877552
OLFM2,0.004474483812941487,0.03256617358438513,0.12090751048593086,0.004877796289438387,0.08176405212827637,0.0721545211984706,-0.024454748184225328,0.04760343053298968,0.0297737626647744
MFAP2,0.03878284921692615,0.001825749783989386,0.07297766017513554,0.010261276407959055,0.06452698478587082,0.04840990874011406,0.047568128573136616,0.026462621738370114,0.09366586238404807
HLA-C,0.10328172452943113,-0.007979013037872292,-0.04681782937275105,0.06408494209924312,-0.025136810615392965,0.056093731012563555,0.022765417336446173,0.04834031414795905,-0.02327323592922415
THBS1,0.020659817974072854,0.03040015636212209,-0.006402183692559196,0.06648680263464178,-0.016566058691193125,0.034913787350559666,-0.006335378349992535,-0.032706840426901286,0.04555132751348867
HSPA4,-0.011138942299880373,0.050197278717968016,-0.05593055970964385,-0.01931220474134468,-0.045663587290240115,0.01970530960499466,0.010690096659612309,0.033210978543063645,-0.018137139252604097
LMAN1,0.05221745815765763,0.03165925978223402,0.01505700146681703,0.0028519902594341326,-0.036291264204067974,0.0019826187468664856,-0.015803343712998526,-0.026230162795889578,-0.05566118084122557
LYPD3,-0.014036335378727834,0.04532329560844419,-0.010972011595566857,0.02462794848603927,0.0030276555092328384,,-0.02510502029437446,0.002246207282815972,-0.025102581292062696
APOE,-0.013423555148974737,-0.03529933375264043,-0.112315690847689,0.011889762842795451,0.0004900428910155271,0.08414842068078728,0.057644774668347186,0.020802999764232215,0.060772685350635854
SOSTDC1,,0.04156044729898075,,0.07159547930395928,-0.007785889285485074,,-0.013682584820849678,-0.022708749088385646,-0.01811604186457011
ANXA1,-0.021863370850217095,0.01924598292877002,-0.042650234023501744,0.039353401071889546,-0.056643192244879854,0.009336661845612267,0.032986415690363334,-0.062286766968416764,0.057899996531068545
WNT2B,-0.04367291841669814,0.09138416570934439,-0.05742911157843636,0.018659147426719376,-0.038352037521503686,0.03593978183851186,0.02825945489737916,0.01283131429324321,0.09563227781529021
AMH,-0.019504089536904815,-0.018262962929819535,,0.006012396518151245,0.024952369243561864,-0.018599275328469504,-0.0041951244598039785,0.01847016341181692,0.014103008732293558
GDF10,,-0.017062688444437805,-0.006732846165214452,0.01555439336801735,-0.010590134847323476,-0.02347437425961935,0.05307463726780119,0.009313043679215805,-0.00955025809178918
EFNB3,-0.04665357296838936,-0.001124108972163722,-0.07758460181715444,-0.007065214649530623,-0.006123904178876979,0.08536703055156475,-0.05215162318111779,0.011867524200966012,0.022065288296107002
LTB,0.010291078714055003,0.030688482628101248,0.02242402732102989,0.05455277530738334,0.007474525131376933,0.002207815531414828,-0.010927349531578845,-0.030981241827450424,0.05853415777567874
ANGPT2,0.06433077806675916,0.019643093330838503,0.014570265030095687,0.047854621715349675,0.03807277993324678,0.025513074963820034,0.04030897224955264,0.02253984567450828,-0.01675138063861279
NRTN,,,,,,0.14678441404838724,-0.014035573300032798,,
ADAM17,0.012859502500021745,-0.018593716278403477,-0.042801188273669945,0.038019786907584015,-0.05106690633143346,-0.009651712650786981,0.01509490349919957,0.0785310728626616,0.03910669835451832
LRPAP1,0.0588608015282737,0.028492820392252927,-0.0517756312356929,0.04388011437072881,0.0178664497513231,-0.003774612109186043,0.05027631534189116,0.04376395759194627,-0.020660397578810337
NID1,0.045060050235308804,0.031779298846556725,-0.02632224038986788,-0.0020762661485392653,0.01544274885820315,0.04091312665082329,0.02927270367052678,-0.025218128602928613,0.04687461541414117
MST1,-0.01045881318164652,0.04193074338748212,0.036362436513108984,0.10284416268997436,-0.026343891606552507,0.016156952315029637,-0.0176666096044987,0.07389342019928215,0.02760461608633041
IL13,,,-0.07387890800681063,,,,,,
DCN,0.051945334227018074,-0.033653892427917706,-0.01961672385832938,-0.01665046253564887,0.04447778294175667,-0.014130604448274036,0.02735884673334538,-0.03687684083596022,0.037124635048576805
IGFL2,,-0.015019485391563479,,,-0.03025469841532278,,,0.05064584319942841,
COL7A1,0.0764722718088928,0.04180529200543088,0.07976297013653272,0.010687691501401314,0.05977211740115616,0.06705886821220275,0.03331254485332177,-0.007224597106608245,0.11787092976135724
CALR,0.00807633405450209,0.045935835808823,-0.042061569238822566,-0.017091084242256596,-0.0188500901422866,0.021124282237554196,-0.052770429699271794,-0.02391290454723214,0.042615917939320326
PIGA,0.0548280603487789,-0.017484006816994385,0.07291133544623696,0.09968868674353809,0.007541369707121876,-0.008349550129617585,0.03130624714965061,0.08948195743178097,0.023112979923847286
CD200,0.019137029192201095,-0.05035066241107697,-0.017542603024329806,-0.019373344099939002,0.004995111994150621,0.035623765527906213,0.04461008284598566,0.034863580495156074,-0.05280975010958289
GRP,,-0.02331956848925681,,,0.031198422843973964,0.19745743655008227,0.08081175167461654,-0.01615775752541896,0.11954544597771938
CDH1,0.031889023075908775,0.057770901622428365,-0.07635490130418614,0.014040713528462834,0.04004115185064427,0.022229072494163542,0.05072075899699024,0.003996159621752721,0.10615458488278777
LPL,0.0186959838794516,0.06495484590088223,0.043811537272864895,0.05295627511912241,0.0713504930085154,-0.0037503719176921178,-0.09049391820905171,0.10028880353773939,0.10706882109418647
SEMA5A,0.04598476745973278,0.018894882633853822,0.010938006202964898,0.00757179233737523,0.0672293218209944,0.0871050798519083,0.020448462172956972,0.0725453294446439,0.07685125991871106
SEMA7A,-0.019870691886692406,-0.017383018575355017,0.044921027320605614,0.022744793337498893,0.0519431925114893,0.03259409779523209,0.024606555798704653,0.029924594731278755,-0.03160123925215818
SEMA4G,-0.0067371526393529245,-0.020238255023648784,-0.044880381425203765,-0.03910478563267503,0.03771743232956131,-0.006121610412894529,0.006686838576104574,0.027123869490714037,0.024385550741591967
SEMA3B,-0.021860192120344315,-0.037095559761757706,-0.10553988722393086,0.09113656884009863,-0.017359399062838378,-0.04199546026489301,-0.03727469503178604,0.04132633049848714,0.051040376748231545
RPH3A,-0.02827284024382553,-0.017842146038993267,-0.12053695856634435,0.031349476027304556,0.033384585700929656,-0.010036585060449344,0.001617042813921238,0.058766191952367514,-0.013888523424694781
JAG2,0.010486332099294685,0.0016049197122335167,0.008923631126416197,0.06307863865504058,0.022789868926814647,0.009097177123657782,-0.00703154825466597,-0.0036884501334680606,0.017232397875700824
CGN,-0.0008097451548469869,0.07787957870291125,-0.09302101346460462,0.06071186211433306,0.03405454288365002,-0.048891581482699606,-0.02999151937600866,0.039918836463022384,0.054207238089628546
GDF15,0.04974775838246322,0.047246437567280704,0.23042133823944747,0.038914179718209846,-0.05769910965411886,0.024256373636324165,0.009093943898164874,0.03188570301155114,0.09741711007344507
SEMA4F,0.010114979718151713,0.025000414588572023,0.003985628242987417,0.0452699332811399,0.02635773897446696,0.02162625843264634,0.009992136980379202,0.05094676627445605,0.03881509880112883
NXPH1,-0.032481059794015485,-0.027604881745707122,-0.0881839013236333,0.06342722227519258,0.08803278346198988,-0.012738090495459896,-0.032971932676517296,0.028754290401041372,0.062032615158055845
ARF1,0.05706205077921073,-0.021746900485444927,0.12874170762354967,-0.006153312458871092,0.010371724122220921,0.07064503433284881,0.0027162501277081834,-0.053600396249389,0.031966699258573206
DSC3,,,,,,,,-0.013617264177609235,
EBI3,0.06127194696897434,0.07239187723552024,0.021776949460657585,-0.048507226320619996,0.06170215645280054,-0.031409377618365375,0.013455645511248334,0.0637657292168964,0.03272633185559119
TIMP1,0.04403958793272389,0.07880768821332121,0.042266951572085605,0.03654919222722504,-0.0564536714897817,0.06750255422222973,-0.019536805096075395,-0.0543719161075916,0.012793999021962084
SEMA3C,0.011120693851677162,-0.029205284810492713,-0.035479749235676664,0.03602495754615517,0.027196604382453124,0.05237029016015936,-0.005397939977132562,0.010233836836036129,0.03850352982566918
GNRH2,,,,,,,,-0.01475616160972272,
GAS6,-0.02285090126093367,-0.027649356501472912,-0.0216535935701867,-0.03257099742959666,-0.007591911538838648,0.008268832081699354,0.07137028411562477,0.03667068400238148,-0.014469602165462015
MEPE,0.02998652054578759,0.004029839767795242,,-0.03442690666858302,-0.03316862630943237,,-0.02375676100352497,-0.018816905677182815,-0.01643506591758854
SERPINE1,-0.016922389832088748,0.11141533844986148,0.15922503834950003,0.03632840676468791,-0.05861461080705344,0.06331402717186656,-0.025260990796910153,-0.03803063474024983,0.0739347371049661
RSPO2,-0.01586200242797825,-0.020150231078213395,,-0.027817155556635283,0.07403279658426391,0.08668352185400335,-0.019682603729888885,-0.036239581543210324,0.038672716467666596
SHBG,-0.025380936155325717,-0.0030369847915005504,0.019909570097689854,-0.02980727772669377,0.0009823452374618925,-0.015138266757589645,-0.02233891300273843,0.0006458414122960802,-0.031114769577906702
LGALS3BP,0.03595478900836602,0.029903086042888476,-0.0976465383903269,0.054253914782997986,-0.01965353328146428,0.06845358810622676,-0.06069549794330232,-0.01089733836568265,0.05736697374783127
LAMB1,0.007101850878252692,0.01234817093889428,-0.0009059723257482922,0.04749159470329534,0.034937861449156844,0.054590771655877814,-0.023114271371130805,-0.025367820651501297,0.06027512255295059
SPTBN2,-0.042194053142176044,-0.017788001086358165,0.01179617254823787,-0.02922162467405089,0.034411332577876305,-0.05410033159458354,0.01853665197333087,0.11094121767518095,0.008989216567463702
COL1A2,0.03570014706642046,-0.010975873184967845,-0.011280070186733156,-0.014812067444963023,0.03297363580682142,0.014723741475263934,-0.00654951621536502,-0.05887290519770514,0.030037583498565806
DEFB1,,-0.013381476930348815,,,,,,-0.029161975281697367,0.14763991697450132
CEACAM16,,,-0.08746546702523322,,,,,,
SCT,,-0.012299226321737548,,,,,,,
WNT11,0.0053172325296983215,,,-0.0019770093245130445,0.04422425494389578,,-0.021708758429816403,-0.01807181428266826,-0.019210688894405963
LGALS1,0.04630878505128487,0.014026154007207001,0.09038569481303717,-0.007691112160487771,-0.05933581354085001,0.08796895257856614,-0.023970269691332712,-0.007106201197835537,-0.035328113661295055
BCAN,-0.03580232259050611,-0.008547320420621368,-0.08124080683004423,0.009302691726630565,0.0667578234085085,-0.0022922557072483996,0.04548902647516983,0.06389136459999373,0.011044839439397927
ANOS1,-0.004000959868172877,-0.05561129948639297,-0.008571407635531993,-0.019826870794068266,0.03799399273761674,0.0029787325821982943,0.05995365674204951,0.051953123880890566,0.024707887219881864
EDA,0.0443771549456667,0.08068096253942345,-0.08549967019023418,0.062253585245714775,0.10043727704498595,0.028748193138997753,-0.03160623898190393,-0.027867042369884163,0.02560983551849802
FGF22,,,,-0.030330438405140065,-0.0009117301590944782,0.05320244086257013,0.03932161768751106,-0.026098008560011727,-0.02670972297249301
SHANK1,-0.025848608396262754,-0.0180026604246066,,0.012657976113990473,0.057950720304575494,,0.0590177963271075,0.0452668952355201,-0.028980007308495054
NPVF,,,,-0.022514472659988054,0.007289614955430184,,,,
RAET1G,,,,,,,,-0.016979258086253963,0.18142351586278962
TGFB1,0.04584741074105542,0.009357653801770855,-0.014868060443542655,0.007140837260896023,0.02948140868690997,0.0011458723131979802,0.05230528531802714,0.020590088882564885,0.03590752612307352
MSTN,0.04799296683807581,-0.013557563380942043,-0.01878233765603163,0.04289558763563937,-0.05357215911187432,0.008414146762912614,0.041272041024124295,0.007872529777947111,0.017107248264291317
WNT4,,0.011189923033157079,,0.025517476413112555,0.06423190306992621,-0.018119427593297724,-0.026345767035973577,0.0027707627332633966,0.06670460511565682
TNFSF4,0.00988169423915513,-0.03233678350903644,-0.05663775919510218,-0.03324912826443424,0.07394005107815081,0.007976564733054302,0.039775263798150454,0.02067098219782179,-0.007072308645853767
NTN1,0.03204806382780724,0.020372265280267785,-0.044288249619043,-0.0014826952722199662,0.01426166744932381,0.03956901804419853,0.014457484322512896,0.060174819717100626,0.04847061189864218
CXCL12,-0.03576343449668753,-0.003959727699053829,-0.0030293525982436386,0.09803781424234145,0.04273846052268388,-0.05577552289859235,-0.006144581632314291,0.021983085771603704,0.037899950505799425
GNRH1,-0.01833525906448707,0.001356887350759896,-0.05266732425535161,0.013876119709319951,0.025522760035584405,-0.018360797882784306,-0.02220610638819493,0.010926702876353934,0.08183440752296442
FGF8,,,,-0.007649876017301583,0.1065175591551474,,-0.028398409929723024,,
RIMS1,0.0514015747529526,-0.030752584049830525,,0.03144955027955131,0.016887657071602724,-0.05331724646868495,-0.05350889294539429,-0.029363993363627626,-0.005450603593128783
FGF14,0.0240858219645853,-0.005529431332793762,-0.014294434139694714,0.033577241718191445,0.006062550821945141,0.016200792256826798,0.034133748893501535,0.004995431482283474,0.018193537727717594
IGF1,0.019493778277961893,0.004585160894818536,-0.08545415456448928,-0.009259222503917778,0.05071992821817007,0.026040793431207,-0.010272594425189857,0.017494545751840274,-0.005334999781866854
TNFSF10,0.07207807529563803,-0.012161777859623772,0.007167657339644777,-0.001958772126676003,-0.005398955885821365,0.04764471097275589,0.0346760520437874,0.09455325600181759,-0.04557147478147763
GDF5,,,,-0.04476441997164777,0.00034265823997805785,0.02657975610720043,0.06635296166228032,0.005927873416354836,0.006771760932324881
CHAD,,,,-0.0003638646403858172,0.001957772426894094,-0.020414582935761188,-0.02193836960238031,,
RGMA,-0.009862686115359677,-0.017949304624531377,-0.0396805020854192,0.02074138229269862,0.014617526482488256,-0.016835529568557096,0.027658879549594062,0.07747018076414056,0.02782580474495863
WNT16,0.05780082045289641,-0.021156811873539724,,,,-0.01686461944396059,-0.014035571447480402,0.022753309559326865,0.04637033736024302
CX3CL1,0.020330160215499132,-0.022392444809172855,-0.05355866916774933,0.02829323749494826,-0.0022505237550542938,-0.030387550921281724,0.06534053089597029,0.04561207259149831,-0.011212025296117716
FGF1,-0.01210436604861028,-0.03154047115959422,0.06786356924213148,-0.007067584370846924,0.003750341793681341,-0.03378610533488976,0.07817249366687148,0.017975596572864586,-0.0476493560422349
ALOX5AP,-0.05565119216185015,-0.011972534555608337,-0.0631829826188735,0.04504655403886935,-0.04647431377330398,0.009638342575269207,0.005132775211581816,-0.00786254670007889,0.04682617844857405
IL1RN,-0.003464672199983917,0.05769478134037729,0.010536222417506102,-0.05132399988282083,-0.014032061114504413,,-0.039107186125813535,-0.04264585358791914,0.07542572552867512
PCSK9,,,,-0.019638519269733364,0.13564192804066702,,0.013513354336124854,,
NPW,0.01519300546488525,-0.017062690052510557,0.024896695450505837,0.018973266522476336,0.08563695333001178,0.27102068761805037,-0.004302300313798434,0.0832075929138205,0.004725705591438118
CXCL9,-0.04360244935302802,0.020860149844352364,,,,-0.022093722763337254,,-0.03759072762069454,-0.049186094267859436
ANGPTL4,0.027671389598006874,-0.04272590082897221,-0.007730528451387481,0.021436650486703134,-0.07151638215393825,-0.026914117481883142,-0.07817047182457171,-0.03991737221453575,-0.007851514681300506
UCN2,-0.012321218885594433,0.00924248230889191,-0.08143116514702481,0.04360145303127838,-0.029843861827646218,,-0.01539472979055766,,
OBP2A,,,0.038213362130754554,,,,,-0.015295747115963907,
COL4A3,0.01962806082889652,-0.024929959584753865,,,-0.021855696752421713,0.03304453268324633,-0.021531275804499688,-0.024742463883969452,0.12291397369879502
NRG3,-0.03778422437629915,-0.04446044667343173,,0.005927551926942666,0.03497079698743434,0.07296179555916905,0.022670208932667454,0.011496066538984207,0.0005640228538894194
