,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL13,,0.0002688815238676743,,0.04260808883300019,,,,,,,,,0.07403868741507262,0.027435273379979332,,-0.029240368144946537,,-0.025217529450801003
MICA,-0.05449165088455294,-0.028306043109212246,-0.04535038309967021,-0.059523493291568134,0.13698880298266136,0.10454230326223918,0.030410379268106497,-0.013364239800389357,-0.025343581113898568,-0.05245185424789171,-0.039442773653150014,0.055900300061630034,-0.036609586055328165,0.007178431322206723,0.022671854422512152,-0.011659186315319021,0.059087793009815585,0.05300413999979177
TG,0.006120986556729314,0.011557480644428415,0.03649189874227713,-0.0016892563329236427,-0.015634189317558674,-0.011918849477861374,-0.018731132495728626,0.015228836202484261,-0.03376405260910122,0.069308542986431,0.06298600384535954,0.10558446756103214,-0.018442461931811132,-0.010276964665228544,,0.08354313672180383,-0.01600789791348124,0.0496512441140844
ADA,-0.039549673388900135,0.028703727735778166,0.05125736228269453,0.025152223846420664,0.04246940820723806,0.11275461917893806,0.00245742418584746,-0.01309402380312695,-0.1015713885272893,-0.13102339720617595,-0.03723194072410841,-0.027238755215894403,0.025807249220065668,0.08783156562212133,-0.009205202352917104,-0.032014201684302995,0.026124098557579207,0.0001640654785544493
LAMC3,-0.02672315817527124,0.008717743721473646,-0.06076089223699246,0.060146360499048424,0.09702304427096821,0.10286314459035174,-0.04959043312745382,0.021965918482529642,-0.031015908393723517,0.0283285998674374,0.08793108554849043,0.008974957816537565,0.10410228236798387,0.04180684301459513,0.04174364522624673,0.07190902669691873,0.026750687521456,-0.006958883365540683
CCL7,0.00018311534863226658,,-0.015262647053017952,-0.035291069251897345,,,,,,,,,0.10678702768845741,,,,-0.016311576456333014,-0.022072624045868523
NGF,-0.00879843781451378,,-0.002558383150938133,-0.007320269808933492,-0.014919209964678494,,,,,,0.07692413829409839,0.05702431544051613,0.01277544307226717,-0.01695380928527915,,-0.004474791539746718,0.018819025514307107,-0.0352335569011472
TNFSF15,,,0.018348655814508383,0.002150050223818391,-0.01811519168113706,,,,0.017952228578957678,,0.18199785307955862,0.0015719817378390191,-0.02027986523045289,,,0.12297660321245889,0.09166077710480894,0.023605845255267703
HMGB1,-0.03111642936257628,0.022486744141285233,-0.023721578952959815,-0.040807001108625285,0.06417778668718882,0.1119654389709135,-0.007187260538329789,-0.013022122541817125,-0.010357440380666208,-0.03086233531277183,-0.049852669386001115,-0.06568450564542386,-0.060637265883483164,-0.01814554855288596,-0.08162293237302089,-0.010363136581671295,-0.035114239540863776,-0.020304684902057484
ITGB3BP,0.008675563328648066,-0.039739464310600825,-0.01969698338708296,-0.03607650228470264,0.130704702241246,0.12347861432139777,-0.05196172915998321,0.05343274659739172,-0.05934858050820824,-0.06729565757242277,0.0432626551640632,0.02892817309518111,0.013018311861869615,0.02114033558305365,0.06121011229832908,-0.006835404997099121,0.004420245064415914,-0.028733478889793426
AANAT,-0.026452064833200686,,-0.015464354061936492,-0.02354414120063338,,0.13957299898960146,0.04821538618722896,-0.0016110477641484392,,0.07145348736908279,,-0.031925499007557555,0.07465478711069742,-0.02312608897558493,0.13508578822562972,,-0.017258328119068373,-0.018983000977954096
RELN,0.044341995923150385,0.024864747877553352,-0.005416319093443344,0.023267967263886583,0.05695122344635565,-0.055497981698949345,0.019158534720021027,0.038985541822143976,,,0.056431033099093836,,,,-0.01127953809615684,0.09567655181732503,,-0.04763549890545274
IL15,0.013430909178783729,-0.026505689710243568,-0.004185078793832825,0.04183546551425139,-0.012890035816830389,0.005280490206204086,-0.008417754550401418,0.09588716577110101,0.0026599211424841803,-0.06584506973684126,0.017377723627783143,0.053284467119605425,-0.03343373928439618,-0.031885052496754024,0.028912359431357167,0.14829514418880002,-0.016233485411792946,0.0520985033533618
UTS2,,,,,,0.13512419311378956,,,-0.030339185060699252,-0.03964125468375929,,,-0.01554074192414997,,,,,
BSG,-0.016014844038058973,0.03602418361071529,0.0038672871744968537,0.04737815518765806,0.09078439330959777,-0.01273421278998515,-0.010126152826298133,0.03588326773072847,0.03327950662727345,0.008143103556685695,0.0633434328746738,0.024364889120900082,0.02866415168984122,0.03646001254055761,-0.007054743171726791,0.01418882929985374,0.011411717511201732,0.054905699645536904
ADAMTS3,-0.03265335173402007,0.08027053599208606,-0.03005861839667954,0.040189085211977324,-0.02076211877585677,0.13038756152389525,0.011328806376665978,0.00823290246887817,-0.057253034739153504,-0.07786361265366125,,-0.038227534911026394,0.01120457654267283,0.015720633685365495,-0.039242317160038696,-0.01273463771781688,0.039792431601985895,-0.04876020526466603
CD34,-0.024212751688802086,0.041739113759367674,-0.018487615490067392,0.0598226923983439,0.06067757698884226,0.10500034364590036,0.03876221045640067,-0.05212315326515964,-0.04055764962507822,-0.06030128130552842,0.06263183765913202,0.019306420046934513,-0.03682818127936742,0.08671772782040404,0.007305248295375191,-0.02524633444566425,0.02035371596269245,0.0002037437718053416
CCL23,,,,,,-0.029742535185674567,,,-0.029366929780711825,,,,,,,,,
PLAT,0.025811484197185645,0.045139395612485166,0.00494223938360454,0.02005519600279036,0.08572203943569423,0.13511119200707725,-0.014396262854675004,0.007449239541354279,-0.01654944437557769,-0.08515004970926171,0.013245124841817644,0.059318381947546746,-0.0012728339814111237,0.037604390552771934,0.025930703891562174,-0.057853509316102864,0.05821080338160146,-1.6235200656672508e-05
NTF3,,,,,,,,,,,,,0.04342922543188511,0.06752746610941542,,-0.004405655772929898,,
LTA,,0.005618166750890862,-0.0195617315236072,,,,-0.01622350681781684,0.030879470656800856,,,,,,,,,-0.023227108755796852,
CKLF,-0.0321008309142637,0.04386630502146338,0.0081351816674763,0.01055576208922858,0.12732993244365085,0.16223803786582752,-0.04540891186483732,-0.0018261983425421392,-0.1043076080298523,0.06891655549035712,0.08467850182449792,0.048660193567774346,-0.024095811001707153,0.04671658362029732,0.003029197745099908,-0.031473771541844185,0.05068127784359195,0.08500939862637542
CD24,-0.04911380140305872,0.07047899071623719,0.017513507402066107,0.037563554468234034,0.06989452693046146,0.022726064263677733,0.021899044035322245,0.05129084267642514,-0.03346889354666193,-0.059565979486398725,-0.08161696512259431,0.027822346104653655,-0.022157218072627098,-0.03338617429091581,0.016535946944120198,0.058914178321590176,-0.009010523589705027,-0.06544124190144619
HSP90AA1,0.005596770407031844,0.06496162318391441,-0.0005084886767750008,-0.02280431528740457,-0.11557816461651428,-0.1539062360871547,0.06484075875156864,-0.0357368792178345,0.01577288932121157,0.08269625864557952,-0.014437283212881563,-0.07610949581577844,0.045635509047898155,-0.07508019398722734,-0.02590406841971894,-0.04370354549981555,-0.048627028564609466,-0.08587693633246957
BMP4,-0.016316889856227448,-0.01621923105241854,-0.03254382086796303,0.020078499362190753,0.1101796567479804,-0.0493514057685387,-0.02166246988599368,-0.021428348344119615,-0.06495259536772396,-0.04317561801848014,-0.0013534595259331855,0.08692187852261062,0.09185009183956361,-0.01111834899013763,0.024175907206990765,-0.03857322955314061,-0.00045068462492118915,0.08463925269761254
SCGB3A1,-0.01823214060272895,,,0.06881929022361445,0.02850434001205013,,,-0.017547659268269455,0.04998354920283768,-0.047258915681078824,-0.03408939784772244,,-0.004529646494568921,0.04331324929458512,,-0.023116579543909416,-0.00941415305652069,-0.03814645051896562
IGFBP4,0.024753578947200965,-0.04996033305727235,-0.014749778601333502,0.03160372930081962,0.06763410971054475,0.12845620243906006,0.03489693647526238,0.01923143952735852,-0.02405384506442642,-0.05256288386788005,0.0678609765998693,0.0498293709819362,0.026977481175006195,0.01951048979682147,0.03955159855076639,-0.0019009475715176232,-0.01354289101242562,-0.058853142277657575
RSPO4,,0.029973251934406468,-0.029942657320111993,-0.03236060091455593,,,-0.01886892609107661,0.023327584319176208,,,0.1364737561438247,,,,,-0.01556803253527473,0.04066830509279865,0.1651857464708454
LEFTY2,-0.008092371591265161,-0.015488226383916288,-0.04370898781394857,-0.01053106647901376,0.13300282146157694,0.13285313210412988,0.026040934948468545,-0.03104442525965952,0.017379037353208362,-0.06158990109807697,,-0.04079808205095152,0.2517550662915196,0.06227843445214536,0.062280076903742626,-0.021171495732692534,0.022013960849770062,-0.008088676942282321
PF4,-0.018912919188670767,-0.013917716235501778,-0.013316358861681633,,,,,,,,,,,-0.015751060732455763,,,-0.023227103380871604,-0.018751059531192656
ANGPTL2,-0.05016238963301628,0.005196943210232897,0.06867580081190984,-0.034304970081043266,0.12665284584219808,0.07845623173297296,0.024828899224868212,0.05535550368149213,0.0601839877640426,0.06477649899242625,0.0530753834725086,0.057072806020009505,0.011139696100131114,0.0839514866806058,0.016349883078050572,0.004495950722713964,-0.0022548509102034426,-0.0823882471118667
LRIG2,0.03626899197702621,-0.029154556604773743,-0.03617909901695535,-0.04842325569022873,0.11262530583204415,0.07206684976304924,0.09085523896488766,0.050561196160442176,0.06929077731705165,0.03568684007867403,-0.002387238395998676,0.013909493778155755,0.05763639025386816,-0.01969250029876523,0.02087254801516287,0.08154883729620639,0.09575811709479533,0.03805630031748038
ICOSLG,-0.048267028237704054,-0.03111757414221499,-0.04710449715976701,0.02989750882810092,0.13109131583176656,0.056512138451514204,-0.032092750845922814,-0.013489822313034897,-0.01805712036326618,0.03850130469362792,-0.017524677360777872,0.034616479325016714,-0.012072307357897532,0.03982450573073081,-0.09011929602345092,-0.012193992326598154,0.062285446883270805,0.03668958458812301
WIF1,-0.01332568040193226,,,-0.023251988017965148,-0.09918512517165873,-0.12682137521997813,-0.014560703341089935,0.014793148044566861,,,,,,,,-0.014471994190843092,,0.02774721940225314
NPPC,0.01837274900543847,,-0.020656956494127632,0.032011389976106745,0.014760361820678322,-0.011362626070899492,-0.018092887313680677,0.0337759544714775,-0.025946690349635756,0.0025047245849564408,-0.06412368521804052,0.02068892093338792,-0.0009636232519771446,-0.0007445081541967695,0.03716054870034132,0.01438122460490835,,-0.020912838227573803
LYZ,-0.03199991940242453,-0.016700293926072023,0.03024980037208151,-0.019910353908195184,-0.016684570320687552,0.1274414665142315,0.02859752693113434,-0.00552178152693713,-0.04593171007972338,-0.05559925883252294,0.02631537269737828,-0.012906677855150279,0.02446056417172703,0.029888537570715367,0.07435452626317171,0.03353332325524306,-0.016598133057041168,0.01774252651894404
EREG,,,,-0.045539043670171815,,,,,,,,,0.025160000386194342,0.015759364910939672,,0.05728637611384525,0.015558024998933974,-0.021588024199083164
SPTAN1,-0.004333017688550552,-0.039931730976669556,0.011981793777451325,0.061299360964484316,0.008447757254827052,-0.05354685380317374,-0.05311836764368116,-0.04863126713276617,0.04435910765748163,-0.004507583218666607,-0.01674516901077512,-0.001808967277910911,0.010055090385492902,-0.009645349319924463,0.042593219170109074,0.07059482760800563,-0.009330018607751789,-0.07321390388666837
PTH2,,,,,,,,,,,,,,,,0.03760344592010878,,
LIPC,-0.02315438424924042,-0.020946906760837488,0.012405514723508837,-0.0313303879354924,-0.019989140374276196,0.015235499998093788,0.012643014732970043,0.013860974183804511,-0.02751380910564133,-0.04256550915427552,-0.027275482433472706,-0.005251435623449974,,,-0.03704399719875361,,-0.029367850079166254,-0.029241154919866397
COL8A1,0.008689117944971143,0.0058651791416986804,0.05540059287307769,-0.037299285924939925,0.01491049871405339,0.04890804923413604,0.029925243863556803,0.008728694378410864,-0.05331424332430071,-0.12536269851648,-0.05459806488422967,0.10050236318574698,0.005807931591676628,0.01442704709435196,0.05265749456815459,0.04078452678423439,0.021835515115907027,0.09732288352477189
GSTM2,-0.023270649457430802,0.015061918542964738,0.031184357759313167,0.0004352330704006347,-0.010900260960112734,0.028517843334630723,-0.0048130083128603745,0.016263133444168857,-0.05402158664952191,0.01767175738298187,0.021891464913748184,0.06753027202963782,0.021908005417701708,-0.015661530549418715,-0.053324512848680776,0.051628431958812816,0.13714926548591663,-0.019914187678065867
IL4,,,,,,,,,,-0.040688564380017736,,,,,,,,
SPX,-0.00913919001909609,0.023764434671173063,0.015331704868237067,-0.0008158127142719022,0.05822275267176774,-0.06132622512261134,-0.022532013172833057,-0.030225009717484163,0.05624312699764403,,,0.009947292797303374,-0.0002715904861453451,-0.019556955177671833,0.018320210220053656,-0.0179632717052343,0.10648711538632438,-0.027317351534274024
MFGE8,0.01981069367606674,0.008913123646879559,-0.039686931140276605,0.04076775217268058,0.05441052328949016,0.04253214526065554,0.03544673483676618,-0.007459949034515545,-0.02945152798969893,-0.027551262604716718,0.04956631856713481,0.033713546489892214,0.004848450111495201,0.006152390760593211,0.037577090362721735,0.039420218838401494,0.0487225318274898,-0.05355504451201597
TGFA,0.009559429500967269,0.053062052303047724,-0.02706893504603635,-0.024037039325128767,0.050232957571206396,0.08679886538933385,0.041359476290249865,0.016907557126826844,0.02870681356053668,0.066400222412895,-0.040029785451447794,0.02669400833129114,-0.03924333866568199,0.09696158249523801,-0.024650359311850983,-0.010959465603598756,0.054619612924426554,-0.025825022015887
SLIT2,0.0016378068945919904,-0.03629001160138581,-0.013347338994944478,0.052391932864653754,0.03089574857923053,-0.06485701792232955,-0.007083045299843283,-0.029251463266283386,-0.048938242114777174,-0.01393584901546427,-0.03303646047878846,-0.009106568729111171,-0.0040415507439759395,-0.0016554726709977108,0.02942131112008692,-0.013941061829704792,-0.06434921638248062,-0.0077386127369602166
PLTP,-0.055908863781484186,-0.03630587747932677,0.014118356221143704,-0.037771348016972836,0.04826262900241319,0.14745138740825806,-0.09026332986117715,-0.0003698599056900515,-0.13279308733908882,-0.12318804879199344,-0.002288361940523956,-0.0585726151322256,-0.04005464902493811,0.03178304291239926,0.007988264491362654,-0.03654060097823185,0.036623625878715524,0.06007857924514183
APOD,-0.0329161214125503,0.07682537937937484,0.005174291533425647,0.08728984110417386,-0.05728647456396627,0.09630570945778015,-0.02099962304046923,-0.09141343996127987,0.01448015538508488,0.0829372945032481,0.05889864609364804,-0.06973508899472579,0.010225493464985387,0.0687684577592551,-0.07268596483610233,-0.04933844751541916,-0.0969506038795553,-0.026740821843663536
B2M,-0.05409014377539779,-0.05519271373095756,0.006872664610200294,-0.04786398749828841,0.05380095149806034,0.1841856772285889,0.033106283890419794,0.06178844584787689,-0.025304406590294017,-0.10885292570240573,0.053556978141688145,-0.013230465925693049,-0.02255987085448339,0.09586977861989335,0.04579574391019586,-0.02691327632788567,-0.03276973519001989,0.05014646655019221
OMG,-0.018573873011115957,0.05244015343649943,0.011049800736441897,0.047964257519580875,-0.03473474801388915,-0.017556506694969467,0.0003792437587771103,-0.012390910870113655,-0.07138376495627943,-0.08547581885640643,0.004639800666957041,-0.03646647322207286,0.02289444094426248,0.08409862835230159,-0.020094556164730857,-0.005869250915721462,0.06720555073433701,-0.05661980346134816
CXCL3,-0.0011467711238905688,0.10557755131613479,-0.011073096486911868,-0.05191378391812674,,0.04514597338126852,0.02816029088163803,-0.018110822328775013,-0.026740666408888742,-0.06716419712760179,,,0.05518038345734594,-0.006048057018898179,-0.022401535043909133,0.0399434373597273,-0.0333708584205517,-0.030561590674890362
CXCL10,-0.04898052077725856,0.011326171626228296,-0.04572618295499683,-0.051931795584297544,0.044393070107126356,0.13483387437503058,0.07299201738828381,-0.02878028841159471,-0.06752279785578877,-0.03559087393575866,-0.0679978344931683,-0.023051930401504078,-0.021480999603853208,0.0969256357472981,0.037660257475111536,-0.021272283848977204,0.03442279299812877,0.08924783150443491
RSPO3,-0.024766046432033693,,-0.015464352919295814,-0.03133036861877133,-0.025751655180119223,-0.04292234914649871,0.04429884797898417,-0.000969616669479678,,,,,-0.047249775114843566,0.0261423340132504,,-0.01036296736884815,0.008360422717862397,-0.019953345693208113
CORT,-0.010633894625388699,-0.02485615986289404,0.0008515456225509888,-0.03802413274093025,0.03152322032327439,-0.057715701942313985,0.018557568057430522,-0.05020865841538723,,,,,0.03222740810687883,-0.016482684491464884,,0.10892782537385538,,
NCAN,-0.05779746178714118,0.011573310204474649,-0.026444767238530176,0.0451843401145936,0.06132375484534076,0.05941205494815457,0.009451642610481724,0.03173588728052601,0.038197620173473196,-0.06413659990440397,-0.005088686078103479,0.04315544211405321,-0.04092563137854236,0.05173647665586968,0.0061182828722495105,0.0180614327641179,0.04167898195328296,-0.0329140742144356
PRG4,0.023088272748568645,,-0.015262649431474932,-0.022432431449239416,,0.09258539741731979,0.02290898247448062,-0.02212699156325411,,,,,-0.022784228599704387,-0.024321209609304825,,-0.03712383981288946,0.030588231143716997,0.10794960192633218
ZG16B,-0.025282476204666615,-0.016747709462080655,-0.017714171283300228,,,-0.011771244050285123,-0.012891048912079131,,,,,-0.014917255203288545,,,,,-0.020639885042547705,0.014794890400082238
TGM2,-0.042087613693447164,-0.02139435678370598,0.0449150909401158,0.0149947698222701,0.034347347954908194,0.06056922540754526,-0.02670271978679915,-0.0754613792401217,0.0004750071701300736,0.13407394652040283,0.05945851025850451,-0.024135011061204678,0.06407615455618633,0.05997208435564213,-0.0015056245734667239,-0.02636510686585835,-0.02898579842051953,0.005736332772359331
VEGFC,-0.024010449481041335,-0.0066426038419382495,-0.006224615293055986,0.11206459082825439,-0.026424728910635045,0.007481364801797588,-0.018698601278290688,-0.007323236536463905,-0.024989314137752225,-0.04612333806113174,0.10012696450852596,0.123536802960616,0.005958019352236237,0.042102574766961144,0.037079332748589613,-0.026570221379051993,0.04227008845443625,0.0025162354434661678
WNT6,0.08979822749767412,-0.015488226790397098,0.08788493587946757,0.08955558782176835,-0.01322120504620875,0.029254870975636994,-0.028688569560665025,-0.019707972716227772,,0.04254977453925858,,0.06988529541135041,-0.03105402338221157,0.09122008455943499,,-0.02066131986185406,0.040209836223321,-0.016529263241833098
NRG4,0.0036462993239877433,,-0.018575342561329186,0.0759207276698847,0.07449267119190386,0.03895337092280024,-0.02476579220676911,-0.026343926653389166,,,0.053989613309364956,,,,-0.023726612277574104,-0.020557990886156383,-0.016553062385239493,-0.024857476675025143
PMCH,-0.01935419455788388,,-0.02573794679406109,,,,-0.018868925180447128,,,,,,-0.021144062877524357,-0.005299764970593522,,-0.011836442361364484,0.05018188552241597,-0.001125651497040653
COL9A1,-0.02067180586203255,-0.011161205933045551,0.010066213633310946,0.00190193389188447,0.15445553509820242,0.12447108133828583,-0.0345496947371043,-0.018229538825811825,-0.08089510897765644,0.06838178914133566,-0.037558399047297616,0.035903082114088596,-0.009391652231696631,0.09112272793409953,0.003665346570648295,0.07939497721104359,0.034403305599290404,0.18048337833677291
